Hybridization REF	TCGA-BH-A0DH-11A-31R-A089-07
SMARCD1	-0.884
ZFP106	1.26675
ZNF347	0.2705
GTF2E1	-0.041
RY1	-0.2035
ATAD2B	0.125125
ARHGAP17	-0.0594
KCNIP3	-0.338
SFPQ	-0.732125
GFRA4	0.187833333333333
AKR1B10	-3.186875
TIGD6	0.966
RGS16	0.79325
URB1	-0.857666666666667
OR4C46	0.5882
TOP3B	-1.68925
NFATC4	-0.47
CA14	-3.32825
BMPR1A	0.521833333333333
SNRP70	-2.543875
PRL	0.1795
C6orf130	0.25025
STAG2	0.34
CD55	-1.21885714285714
RPS23	0.761333333333333
SSX2	-1.42716666666667
FDPSL2A	-1.10575
FBXO27	0.372125
SYNGR3	-1.74216666666667
TMSL3	1.97175
EML1	-0.573
NUP93	-1.79683333333333
SMAD3	-0.4739
KIAA1189	-0.0285
HNRPUL2	-0.328
TBC1D12	0.866833333333333
C16orf24	0.13175
MRVI1	1.58583333333333
ZNF581	-0.4515
ELOVL3	2.1585
OR51Q1	-0.23825
CACNB3	-0.2785
GALNT13	-2.14342857142857
C10orf84	1.4213125
NEDD4	0.5895
SPO11	0.7065
OR5AU1	-1.315
NEK4	-0.233785714285714
PRKAR2A	-0.590166666666667
IHPK1	0.183166666666667
ATP6V0B	-0.786875
CACNA1E	0.2365
CEACAM8	-0.79775
PEX14	0.2215
FLJ12993	0.7835
ZBTB38	0.388833333333333
PCTK2	0.0226666666666667
LRRC16	0.6393
FBLIM1	-0.621416666666667
FYCO1	1.96325
RP5-1022P6.2	-0.014
CMTM1	0.9605
PLTP	0.623833333333333
RAPH1	0.710875
DOCK8	0.837375
EZH2	-2.73386666666667
SLC25A1	-1.08716666666667
PLEKHB1	0.7038
GRB7	0.1126
ZFP37	-0.0945
MRPL33	0.564
PELO	-0.12625
ARMC1	-0.269363636363636
C9orf27	0.33875
FLJ25778	-0.583
C9orf37	-1.349
TMEM66	0.544
SPRN	0.105
HBEGF	-0.16475
PI4KA	-1.679
LEPRE1	-1.0215
POU2AF1	-1.972125
MRPL12	-1.10083333333333
REP15	0.678
ZC3H3	-0.979
RASAL1	-1.01225
DDAH1	0.665375
ACBD5	0.25275
TMC2	-0.1585
CCDC137	-1.57025
SAMD13	0.920333333333333
UGT2B15	-3.32683333333333
TIPARP	0.14475
DNASE1L3	5.633
TRIM72	0.753666666666667
DBX2	1.11475
IPO8	-0.5135
C21orf88	0.428
MAP3K14	-0.1595
LOC51233	0.7755
GGTLA4	-0.76775
PDE6D	-0.94875
ZNF117	-0.22975
CLK2	-1.656375
NKRF	-0.62675
TNFSF15	0.0458
DUSP2	-1.169
SECISBP2	-0.0727
GABRR2	-0.1325
PPAP2C	0.832
LOC51145	-0.132
PAG1	-0.487375
PIK3C3	0.31
GNG10	0.496
APOL4	0.381833333333333
ANKRD28	-0.896875
STMN3	-1.3083
RAB14	1.1965
CDK2AP2	-1.28575
HDDC3	0.718625
COMMD7	-0.236
CXXC1	-1.5815
HMCN1	0.288833333333333
CD40	1.58725
DYNC1LI2	0.4750625
GDI1	-0.81275
LOC646938	-0.245
VSNL1	0.507
PIH1D1	-0.657333333333333
RAET1G	0.6955
KRTAP5-9	-0.724
EFTUD2	-1.00425
ZNF311	-0.599166666666667
ATP6V1G3	0.1465
OR2W3	-0.5895
SCN4A	1.76975
MED10	-0.804125
FAM135A	0.1999
ARHGAP4	-1.55875
EHMT2	-1.6425
UFD1L	-0.35475
ERMP1	-0.63975
MAG1	-0.751166666666667
THAP8	-0.102333333333333
HACE1	-0.086
FAM82C	-0.296166666666667
C3orf20	0.035
UNC84A	-0.586333333333333
SCD5	0.249642857142857
LASS6	0.638
LSG1	-0.17
MAL	-3.61425
GPR22	0.179
WDR5B	1.4315
ACTRT1	0.8175
C17orf60	-0.310333333333333
GRIN2C	0.1871
ARMC8	0.2825
SLC47A1	-0.997666666666667
DMPK	-0.24325
DHRS13	-1.107
SMC1A	-0.962
KRTAP17-1	0.11125
SMYD5	-1.2665
TUSC2	0.773625
CRHR2	0.6635
KIR3DL2	0.6205
CCDC104	1.1635
ATP2C1	0.416375
CROT	0.2195
PABPC3	-1.32083333333333
EGR1	2.31116666666667
THSD1	1.84325
KHK	-1.48275
SLC12A2	1.3460625
CD58	-0.47575
STOX2	1.19583333333333
CCDC76	0.021
CCDC48	3.87475
DNAH1	-0.6232
ZIC4	-0.65575
OR1G1	0.627
PSMC6	-0.229666666666667
PROKR1	0.4035
ABCB1	1.48575
TRAT1	-1.861
LLGL1	-0.1975
MTF1	2.14
USP54	0.531375
PAGE2B	-1.1965
ITGB7	-3.9365
CCDC81	-0.6445
LOC149837	-0.8895
SCUBE1	-0.243
ZSCAN10	-0.187
HUWE1	-0.299714285714286
CDH17	-0.3355
CD180	-0.05475
IL17A	0.06225
TMPO	-2.30728571428571
KIAA1524	-1.4685
HDGFRP3	-0.342833333333333
OXCT1	0.620181818181818
RRAS2	0.1035
LTBP2	2.6228125
SV2B	3.90016666666667
CYP2A6	2.1745
PKD1L2	0.751166666666667
PPM1M	0.21475
FLJ22662	2.5905
ZNF502	3.0455
GP6	-1.26725
CRYBA2	-0.857
LEF1	-3.2914
CTPS	-3.32142857142857
EYA1	-2.49933333333333
EPS8L1	-0.9325
MAPK14	-0.84675
SERPINB2	-4.334
GTF2F2	0.00516666666666667
ZNHIT4	-1.0625
PLA1A	0.025125
C20orf114	1.2365
HPR	-2.7475
C18orf2	-1.10033333333333
SATB2	-1.70875
KCNJ9	0.390285714285714
MGC157906	0.276
MOCS3	-0.67425
C17orf71	-0.307666666666667
PPHLN1	-0.0676
HIST1H2BN	-1.485875
RAPGEF1	-1.010125
MAP3K8	1.04825
DLG4	-0.0831666666666667
STC1	0.721416666666667
CDGAP	1.4845
DDX26B	0.8995
LOC150223	-2.55475
CPSF3	-0.698833333333333
TMEM14A	0.42275
MYH3	-0.084
GPKOW	0.076
SULT1A1	-0.780333333333333
SPON1	3.9219
YY1AP1	-0.382666666666667
RAB23	-0.006
PLA2G4A	-0.9425
MAPRE3	0.25425
ZNF516	0.698642857142857
GGPS1	0.51375
EXOC3L2	-0.31175
C19orf42	0.9082
MAP2K2	-1.8635
HIST1H2BB	-1.33725
RNF19B	-0.292
C6orf128	0.144
TLR8	1.52
PCDHA9	0.342
CARS2	-0.416125
CLUL1	3.0705
RHAG	-3.74283333333333
UNK	-0.09
EXOC8	0.575
C9orf95	2.437
C14orf143	0.356
MAML3	-0.006125
LDHA	-2.439
MRPL20	0.730375
KLHDC6	0.9355
ATP5S	1.14783333333333
C8orf55	-1.049
PHF19	-2.4765
KRTAP13-4	0.7625
TTC5	-0.8535
XKR5	-0.69625
SILV	-4.28783333333333
TEX28	0.0915
TCTN1	0.80125
CX40.1	0.133
PPP2R5C	0.00112500000000001
C12orf30	-2.265
CAPG	1.67625
MPZL1	0.73075
ARSB	-1.793
TDH	-1.709
WASF4	2.95575
TSSK3	-0.496333333333333
7A5	0.502
CRISPLD1	3.525
MAD1L1	-1.29283333333333
SPIN4	-0.8875
AMPD1	3.2915
DPYSL5	0.1045
INPP1	1.2005
ANKRD11	-0.619722222222222
NPAS4	0.535
GCET2	0.4629
RNASE9	-0.2525
GUCY2D	0.228
CCDC98	0.108
FGF4	-0.73325
CPM	1.818
SLC26A4	-0.157333333333333
PLD5	1.7485
FAM59A	1.3434
FBXO5	-2.57611111111111
SIPA1L1	-0.196375
DPYS	1.83075
ATG4D	-1.15125
TGM3	0.0275
MTCH1	-1.08875
HK1	-0.309769230769231
CDC26	0.98525
GALNT12	-2.25016666666667
LOC339229	-0.43575
MRPL35	0.3525
ORC4L	0.4395
TNKS	-0.328857142857143
C2orf24	-0.508166666666667
ZNF553	-0.0348333333333333
GGTLA1	2.6884
ZNF497	-0.151
CDY1B	0.1615
SLC30A4	-0.317875
TUB	0.55475
ARHGEF18	-0.5405
ARRB1	0.32175
KCNK1	-0.498375
EREG	-2.785
SCAMP5	-0.29425
RUNDC3B	4.06725
ADAMTS20	0.50175
IL17RB	0.30075
FLJ20323	-0.44875
MCAM	1.068125
POLR3E	-1.82325
AQR	0.355666666666667
IPMK	-0.296
CDCA7	-3.71825
CAMP	-1.2125
GRHL3	-0.21925
ADAMTSL2	-0.181
CLMN	2.608
SSTR3	0.676
MAGEA5	-2.58766666666667
OVOL2	3.1705
JMJD1B	0.618
RBL2	0.2949
PYGO2	-0.193
PPP1R10	-0.593
CSE1L	-1.406
LCA5	3.042
RDH16	-0.49175
ASRGL1	-1.200625
TOM1	-1.1315
PTX3	-1.98925
TTC15	0.301
SCGB3A1	3.80333333333333
MRPL50	-0.3085
RCAN3	0.7385
SLC26A11	0.61725
STYX	-0.585333333333333
CINP	-0.10275
MARCH7	-0.38175
PFKM	-0.4305
SGMS1	1.11833333333333
RIOK3	0.1758
C1orf110	0.3875
CES7	0.31925
LOC440248	-0.8785
PPP1R12C	-1.2225
C10orf27	0.1425
ATG9A	-1.68875
MRPS26	0.337125
TMEM40	2.54875
ELP3	0.0676
ZNF787	-1.1675
HIAT1	-0.112
C8orf34	3.56866666666667
MGC4655	-1.182
PELI1	1.32133333333333
PPT1	-0.1576
SLC35C2	-1.47766666666667
C6orf125	-0.56475
MUC4	-1.54866666666667
RFC4	-2.28085714285714
GNB2	-1.551
NUP50	-0.461571428571429
SULT4A1	-1.87533333333333
C7	4.249125
CCDC130	-0.211833333333333
ARRDC4	0.94925
RQCD1	-1.065
GLYCTK	-0.63975
AYTL2	-1.80445454545455
MTUS1	1.6627
LEMD3	0.440666666666667
PLEKHF2	0.88
HOXA7	2.872
GTF3C2	-2.6255
DYNLRB2	4.412
CNOT10	-0.6205
MR1	-0.349833333333333
FFAR1	0.316
PRIC285	-0.8255
SLITRK6	5.11675
LIX1	-2.1459
UBE1L2	-0.4465
F8	2.140375
ACHE	-0.197166666666667
KPNA5	0.32075
TNFRSF12A	-2.37033333333333
EGR3	2.41
SERPIND1	-3.30183333333333
OASL	0.31875
IFRD1	-0.988
WDFY1	-0.45
ZNF267	-0.569
ACCN5	-0.1515
ZBTB6	-0.487
PPP1R3A	0.63
PRRT3	0.66
FBXL19	-1.62
TXNIP	2.47771428571429
ACTN2	-1.44075
ATG9B	-0.58825
C9orf117	0.04425
IL27	1.8765
RPL36AL	0.749666666666667
KLK15	0.26475
CHAD	3.004
RAP2B	0.3759
HEBP2	1.64925
ZNF342	-0.6855
CAMK2G	-0.3255
TLR3	2.621
FGF14	2.787
HMGB2	-1.42475
TRPM5	-0.208666666666667
OR5M11	-0.0925
KIF3B	0.0692631578947369
PRICKLE2	2.7455
MTMR9	0.4515
C3orf27	-0.1395
GLRA3	-0.0423333333333333
NSDHL	-0.701833333333333
TMEM32	0.78075
POLR2D	-2.03316666666667
MYADML	0.2195
C9orf114	-1.386
MRGPRX1	0.1825
TOPORS	0.6935
CLDN19	3.7495
C1QL4	0.374
RNF165	1.1935
DHRS9	1.21975
DNAH2	-0.0633333333333333
FXR1	-0.4455
ZMYM3	-1.792625
CASP3	-0.156666666666667
FAM120C	-0.559
SCLY	-1.39425
CA7	-1.0405
ENTPD5	-0.00316666666666667
ZNF461	0.30125
PDIA5	-1.41225
C1orf19	-0.412666666666667
TMEM67	0.4105
KCTD20	-2.077
WDR47	0.968
FLJ38723	2.398
KLRF1	2.23066666666667
TAS2R16	0.526
CLDN12	-0.5105
PRKCE	0.13425
UBXD4	-0.737
ITGAM	2.2525
GLT8D3	-0.3365
WDR31	-0.0946
RGS2	2.04275
OR51L1	0.373
MST1R	-0.21825
KIAA1737	1.53575
OR4A5	0.1465
GLIS1	-0.607
PTMA	-0.0520714285714286
NAPA	-0.211
PRDM11	-0.47175
LIPF	0.08
DIRAS3	3.662
ASGR2	-3.8305
C1QTNF4	1.5145
PIK3R4	0.0266666666666667
ARMC3	0.537
NDUFV3	-0.372666666666667
BTBD3	-0.5825
PPP1R2	0.17275
UBE2NL	-1.2725
FOSL2	-0.274571428571429
FAM119A	-1.643
TUBA4A	-1.0291
KRTAP12-1	-0.00149999999999997
SFRS2	-1.44
RHPN1	-1.1741
EEF2	-1.28066666666667
ZDHHC11	-0.7365
EPHA3	-1.1075
RBM12	-0.037
H2AFJ	1.02541666666667
EDIL3	2.6475
KIF26A	-0.6795
SERGEF	1.0005
B3GALT4	2.582
LOC90925	-0.284833333333333
OSCAR	-0.677875
NPFF	0.4495
DEDD	0.34225
TMEM155	-1.1825
PTPN1	0.83375
SCYL2	-0.127
SKAP1	2.46025
LEAP2	-1.65516666666667
GADD45G	0.8318
IFITM3	1.13525
PILRB	-1.35616666666667
SLU7	0.565375
DSC3	3.54025
DNMT3L	-1.6705
PAPD5	-0.132375
B3GNT3	-1.0965
LHCGR	0.8685
MSL-1	-0.90975
UBE2S	-3.07775
SAP130	-0.28325
ANAPC11	0.18125
MAGED4B	-1.7225
ATP6V1B2	-0.223
C14orf179	1.29975
CAPZA1	-1.36875
CDYL2	-1.28916666666667
GLRX3	-0.605333333333333
LOC136288	-0.76725
MOBKL1A	0.55225
HTR2B	3.652
CRYGD	-0.1555
NUS1	-1.629
PGRMC1	-0.218
MYOM2	0.7095
FLJ39653	-0.755833333333333
CHM	-0.1189
OR5M8	0.0235
ZNF619	0.401
FAM105A	1.0425
CCNL1	-0.736
NAP1L3	1.34675
C10orf57	1.2135
B3GALNT1	0.454833333333333
CSN1S2A	0.2305
TCP10L	0.3455
GDAP2	0.316
DMKN	0.6355
COX6B1	0.827
DNASE2	-0.527833333333333
MSH5	-2.08175
LGMN	0.06525
USP31	1.6962
OR13C8	0.27
SDCBP	0.8883
NUDT11	-0.269
PYGL	1.17816666666667
SNPH	-0.810333333333333
B3GNT4	-1.6415
MIZF	-1.1744
NUBPL	0.11125
NOD1	0.258166666666667
CDH22	1.324875
NUBP1	-0.253
DSCAM	-3.37225
DGKI	0.716
FAM136A	-1.1345
AKAP1	0.93
SLC16A6	-0.85225
RIN3	-1.22625
PSG2	-0.52925
DIP2B	0.29425
PSORS1C1	0.2375
KIAA0495	-0.923
FLJ90709	-0.245
LPA	-0.474333333333333
PIGA	-0.497666666666667
LY75	3.95633333333333
UTS2	-5.74116666666667
RREB1	-1.421
GALNACT-2	-0.4975
MGC3196	-0.163
FLJ31568	0.94425
LPHN1	-1.011
SP1	0.29075
TOX4	0.7095
HSPA9	-0.3085
APOBEC1	0.408
SLC35E4	-0.91225
LSM5	-0.31375
SURF1	0.411
ZBTB1	0.86825
GTF2F1	-0.631875
RPS15A	0.926428571428571
DUSP21	0.1512
GINS4	-3.37933333333333
MYO15A	0.201
GIMAP7	5.58525
MGC13379	2.033
ATP6V1E2	-0.115333333333333
UTP3	0.1395
HNRPA3	-0.2613125
MT4	-0.7895
C14orf155	-0.4975
U1SNRNPBP	0.69475
CKLF	-0.343166666666667
PLEKHN1	0.2275
MBNL1	0.193833333333333
NUP160	-1.13825
ACSM2A	-2.22025
LOC129881	1.431
KIAA1529	-0.097
FLJ22639	-1.05375
HAND1	-0.9405
GSX1	-0.2645
FGA	-3.64825
SERPINB1	0.43325
ZNF642	0.5235
IGFBP1	-7.131125
SLC1A1	0.2
DHX57	-0.362125
ZNF766	0.9445
PTPN21	0.4713
GDPD3	-1.11616666666667
PNPLA5	0.3035
TBR1	-0.0895
FAM116A	0.67625
IQGAP1	0.793875
FOS	1.459125
ZNF226	0.933625
FIGNL1	-0.673
C14orf1	-0.711166666666667
ZMYND17	-0.215
PUS7	-1.763
TUBB6	-0.3805
KCNQ2	-1.465
MARCH6	-0.0808333333333334
CCDC33	-0.426
PRODH	-1.17925
RBM11	1.77275
EPHA6	0.472125
SLC43A1	0.11225
LOC196541	0.342875
NTN1	0.62325
ING4	0.572
PCDHB10	1.21025
DPH2	-1.45466666666667
SPACA4	-0.10175
FBXL21	-4.429
DIAPH1	-1.54016666666667
ZNF71	0.341
CEP76	-0.9195
CORO1A	-1.605
RRM2	-4.98
EDG4	-0.2525
OS9	-1.1795
SLC4A1AP	-0.32325
COG5	-1.054
COPS8	-0.481
NGLY1	-0.83475
NCBP2	-0.470875
C17orf42	-0.172666666666667
GPSM3	0.020875
SIL1	-0.0108333333333333
ASB6	-1.00125
SMAD5OS	1.564
UNC93A	-3.218
A1BG	0.191666666666667
C21orf62	0.4515
FMO5	0.387333333333333
ATRIP	-1.1475
CEBPG	0.317166666666667
C7orf38	0.269333333333333
TNFRSF1B	0.287
CLEC1A	2.31
IQSEC1	0.077625
PATZ1	-0.331
RBM22	1.525875
BAG2	-1.78133333333333
PAQR5	-1.59016666666667
C9orf127	0.7835
THNSL1	0.1325
SHROOM3	2.2212
JAM2	3.383
SNRPN	-0.765
ALX4	0.222
CACNA1S	-0.22
FAM130A1	0.24325
CORIN	0.106
CD300LB	-0.1015
PLEKHG6	0.184
LRRC40	-0.8305
PCLKC	-1.30825
PCDHB16	2.45033333333333
WNT2B	0.1365
ASNS	-2.414
MRPL49	-1.208125
FLJ46111	-2.6315
ISG20	-0.33925
SMU1	0.1665
CASZ1	-0.1145
POLR1D	-0.18125
GIN1	0.50625
SNAG1	0.568666666666667
ANKRD29	1.3735
CDKN2AIP	0.52575
KRR1	0.3765
CXCL1	-1.89616666666667
EPM2A	0.2086
PC	1.19883333333333
DEFB127	0.645
PDZRN4	1.99716666666667
FAH	0.834375
OR51E1	3.5135
CDC2L6	-1.06833333333333
DNTTIP1	-0.9315
PAX8	0.148
TMEM116	0.9045
C1orf150	-0.127
PRO2012	0.069
MRPL40	0.081
BEX1	-3.06433333333333
SLC2A4	2.911
PKMYT1	-2.828
FEZF2	0.697166666666667
SLC26A9	-1.6625
MAP2	0.914416666666667
LYL1	-1.72375
SLC25A19	-1.42533333333333
NOS3	-0.274
ZNF34	0.369833333333333
TMPRSS11F	0.434
FAM43A	-0.6865
FCRL4	-0.417833333333333
KLF14	1.237
FLRT2	1.74433333333333
WRN	-0.9325
SDF2	0.902
KRT8P12	-2.159
C6orf195	0.2195
C9orf125	1.01916666666667
DZIP3	0.43825
RIT1	0.735083333333333
SCML1	-0.475666666666667
RHBDF2	-0.54075
OR2G3	-0.4375
REXO1L1	0.722
MAP3K7IP3	-0.41975
C3orf57	-4.20625
FBXW11	-0.869333333333333
ETAA1	-0.35425
C14orf131	-0.7704
AKT1S1	-1.95975
SLC12A5	-0.42525
C9orf164	0.4135
NRIP3	-0.588625
NOS1AP	-0.5535
TMEM121	0.5425
SAP30BP	-0.1744
DGCR6	0.4665
WDR76	-1.9975
FAM82B	-0.255
LOC606495	-0.95
MAP9	2.31825
BCDIN3D	1.05
CXorf36	4.991
DSCR3	-0.6658
ZFAND3	-1.04025
C7orf43	-0.7475
SPSB3	-0.3578
C19orf19	0.317
FAM133A	-1.25325
C12orf25	0.0765
SLC39A3	-1.253875
DISP2	-0.16775
PI4KAP2	-3.8325
MKRN3	-2.779
ADAMTS13	-1.137625
CBLN3	0.1737
TTYH1	0.248333333333333
C3orf18	1.83175
FLJ13236	-0.99875
ZMYND12	3.416
C18orf25	0.318
GLB1L3	-1.4555
ATP13A5	2.626
RANBP10	-0.359
CD96	-0.5893
DENND1C	-0.52075
RBMS3	3.0801
SLC41A3	0.9915
DGCR6L	0.325
TMEM128	1.204
CSNK1G3	0.384214285714286
MOBKL2C	1.409
TSPAN6	1.095375
MATN2	1.7737
MSL2L1	0.0786666666666667
ST6GALNAC2	1.00916666666667
FGFBP2	3.56975
FGL1	-5.73116666666667
MPP3	0.296
ARHGEF6	1.93416666666667
TGFBR2	1.38575
ACMSD	2.022
IL33	6.4615
C9orf5	0.649916666666667
DEAF1	-1.3803
AMN	-0.1385
DEFA6	0.46725
RNF212	-1.496
METT5D1	-0.235666666666667
CIB1	0.2902
TSSK1B	-0.1635
KIAA1727	-0.16425
ZNF680	0.126666666666667
LOC399900	-2.891
LOC152217	0.244416666666667
CTNNAL1	-1.288
CIT	-2.69375
TLE6	-0.75525
ZNF607	-0.7
HERC4	-1.11183333333333
DRAP1	-1.247
PEMT	1.05125
C10orf111	-0.725
ZNF575	0.93175
KCTD7	-0.041
MYO1F	0.162
LOC285382	0.3355
RAB11A	0.6717
PLCD3	-1.10825
C15orf28	-0.537
PTBP2	0.207125
CTB-1048E9.5	-0.75475
C19orf60	0.669833333333333
C7orf25	0.399333333333333
SETD7	0.937625
HOXB9	-4.8935
VANGL1	-1.01325
CHAF1B	-2.7995
NDUFA3	0.96975
KIAA1328	0.533333333333333
SHARPIN	-1.192875
TTC23	0.57425
UGP2	1.05908333333333
ANKIB1	-0.2766
CIRBP	1.17857142857143
SEC14L4	-1.78416666666667
OVCH1	-0.5005
VPS52	-1.59075
FAT	0.104375
M6PRBP1	-1.98325
GPRIN3	-1.63
PPM1F	-0.435
TSR1	-1.273
CCDC85A	3.8275
PCSK5	3.39025
ZFHX3	0.414
HEMK1	-0.3524
PGBD2	0.48425
RSRC2	-0.4705
AURKC	-1.8595
SCRIB	-0.915
ORM2	-4.49433333333333
FAM115A	-0.3971
FZD6	0.657375
UNC119	-0.577666666666667
GPX3	1.7412
NOV	1.003875
CABC1	0.030125
CDC42SE2	-0.2995625
EIF2S2	-1.011
RNF130	1.862625
CKAP5	-1.998
RP11-413M3.2	-0.011875
C10orf18	0.00620000000000005
TMEM93	-0.531
DYX1C1	1.54425
KCNMB2	0.156625
ANK3	1.1335
KRT5	2.9657
CDH12	-1.162375
QRSL1	-0.34875
JUB	-0.37625
SHC4	0.78575
CCL15	3.5815
CCDC22	-0.4665
SNX24	-0.06725
RARS	-0.537
MORC2	-0.272125
FAM48A	-0.5535
MT1H	0.8945
PPP1R14C	-0.665166666666667
FOXD1	-2.57457142857143
C1orf213	1.02425
AMT	-0.6768
DSN1	-2.34575
PTPLAD2	3.1045
DIS3L	0.0715
RASL11A	2.91425
GPRC5B	0.280875
FRMD7	0.266
STRN4	-0.79475
KITLG	1.10395454545455
HDGF	-2.18675
OR1S1	0.1315
SETX	0.1153
DDR2	2.211375
KCTD12	3.43525
LYZL2	-1.15
WDR52	-0.5815
TMEM2	0.46575
ZNF579	-0.4185
LOC200810	-0.86425
TNFSF9	-1.8345
PPFIA4	-3.2225
CNIH3	-0.632833333333333
MAP4K4	-1.55807142857143
ROD1	-0.519071428571429
ALS2CR12	-0.125
DOCK3	-0.955
PAQR9	-3.873
ASB17	0.320833333333333
STX16	-1.998625
FEZ2	0.784666666666667
DLAT	-0.277833333333333
KIF21B	-1.69
CDC5L	-0.46325
TMEM119	0.557166666666667
CRIP3	-1.33975
TPSD1	-0.0421666666666667
TEPP	1.442
GNGT2	1.577
C21orf121	-0.2255
WNK1	-0.502416666666667
FLJ10490	0.2176
OR51B5	-1.7255
LOC203547	-0.44575
HAS1	-1.492
PPA1	0.0285
ST7	-0.256625
C11orf46	0.7033
POPDC3	-1.47883333333333
ACOX2	2.072
ATCAY	-0.951272727272727
TM4SF19	-2.13025
MFSD9	-0.508833333333333
PDHB	0.27375
ERN1	-0.42875
LCE3C	-0.641
GPR111	-0.0995
NOTCH3	2.36533333333333
ADAMTS5	6.43625
B3GALT1	0.23375
UGCGL1	-1.111
FAM58A	1.05466666666667
FBXO32	2.796
CLPP	-0.452
NXPH1	1.35375
MTMR3	0.862
ATP1B3	-0.555625
TMEM16A	4.932
HIST1H3F	-0.391833333333333
TRIM25	-1.0095
SDCBP2	0.6125
CRKL	-1.111625
HOXB2	0.331333333333333
ANP32B	-0.811875
GATM	4.267
AP4E1	-1.27875
EDG5	0.34175
CDKN3	-3.59733333333333
CDH4	-1.255
PGD	-1.82733333333333
RND1	-0.9955
GAD1	-2.0997
MPG	-0.008
LOC440350	-1.3645
ZNF133	0.5235
SERPINB12	0.074
AMELY	-0.1905
DHX36	-0.52875
TNFAIP8L2	3.59983333333333
PHTF2	-0.885333333333333
CCDC112	-0.523166666666667
IQCC	-1.84175
HEYL	2.71766666666667
FTSJ2	-1.13483333333333
APPL1	1.119125
RAB43	0.233142857142857
OR10G2	0.6305
WAC	0.353833333333333
ADCY9	-0.23375
RUNDC2B	0.3235
PYCRL	-1.241
AGPAT7	-0.798
SLC22A9	-0.5106
CDKAL1	-0.678
PDYN	-0.1938
C20orf74	1.16375
MTMR11	1.16875
VAV3	2.10525
DAPL1	6.6215
STXBP3	0.655
EIF3G	0.076
ARHGAP22	0.344
NPFFR1	-0.1365
NPC1	-0.0911666666666667
ALDH9A1	1.985
ZNF600	-0.198625
ZNF678	-0.187666666666667
RASSF1	-0.30525
ADD2	-2.448625
PITPNB	0.353875
PKD2L2	0.311285714285714
LRP11	-0.6645
CDKL1	-0.28075
SMEK2	0.63475
PRODH2	-3.1
C11orf54	0.601666666666667
SFRS11	-0.462833333333333
IL7	1.1155
ALS2CR16	2.2025
BTG3	-0.721166666666667
PAK2	-0.432722222222222
RP11-679B17.1	1.41575
GATA4	-2.50983333333333
ATP2B1	-0.25675
LOC130940	2.8235
C1orf172	2.5285
ATF7IP2	-0.734
SLC25A43	-0.740833333333333
CENTG3	-0.917833333333333
IGF2BP1	-3.7968
FCHSD1	-0.172
CAMK2N2	0.744
ELAVL3	-0.1686
NBPF15	-1.06216666666667
UBE2J2	-1.16581818181818
GNL2	-1.285
PRR3	-1.268
NLF2	0.43
OR4F6	-0.2105
KLHL24	1.36266666666667
CCDC88A	-1.1458
SGPP1	-0.341333333333333
C10orf11	2.10883333333333
SLC35B4	-1.339
UGT3A2	-1.548
ARNT2	-1.079
CBR1	0.63875
ITPR3	-2.0285
TRAPPC6B	-0.174
AMZ1	-0.309
ARP11	1.92975
WDSUB1	1.30875
APBA1	2.10016666666667
RAB2A	0.2535
C6orf162	1.170125
HPSE2	1.786
PLCE1	0.1585
INSL3	2.67925
DLG1	-0.1941
PTPLA	-0.669
PIGX	-0.69575
TFIP11	-0.411666666666667
FIBIN	2.9495
POLR2G	-0.40625
GRAP2	-2.2793
DNAJB8	0.016
CNBP	1.31716666666667
WASF1	-1.18825
INPP5E	-1.888
HSPB1	-0.2721875
TMEM167	-0.2041
CUBN	0.56425
IGF1	5.7281875
ITPK1	-0.4907
NAALAD2	0.22925
G3BP1	-0.00799999999999999
NT5DC1	1.197125
CYP39A1	2.165
TMEM139	2.54866666666667
POLK	-0.1999
GLULD1	-1.39
RBM15	-1.60233333333333
AMZ2	0.11
GDF15	-3.33666666666667
MESDC2	-0.3305
INCA	1.36083333333333
ACY1L2	0.3205
GZMM	-0.346166666666667
PAIP1	-0.37375
CACNA2D1	0.356
STK32C	-2.13583333333333
SH3BP4	-0.132333333333333
DEC1	0.3885
PADI1	0.056
UBB	0.3797
PON3	1.75816666666667
PROP1	0.495
ANKRD13B	-1.2835
ADCK1	-1.852
TCF25	-0.355833333333333
SLC38A5	-2.94825
CXorf26	-0.3255
C19orf39	0.0415
PPP1R13B	-0.4935
ARL2	-0.976
TCL6	0.143666666666667
TOP3A	-0.96
SLC16A14	0.390375
FXYD6	2.53716666666667
HIST1H4E	-0.1755
BBC3	-0.941052631578947
UNC5A	0.376166666666667
FAM86C	-0.7698
PI4KB	-0.696125
B3GAT1	-3.236
SUSD2	1.411
OAZ2	-0.2145
NOC4L	-1.3735
C10orf12	-0.91425
FADS1	-2.3785
LOC144097	-0.904
DKK2	1.0535
KIAA1949	-0.629
RHOT1	-0.1045
OXT	0.962333333333333
GPR153	-0.01025
ARL4A	0.978666666666667
SAAL1	-1.40975
CCDC64	-0.99
USE1	0.515833333333333
HNMT	1.64733333333333
PCGF3	-0.1571875
CYP2C19	0.398
C20orf4	-0.2075
CCDC11	1.7285
ACSBG2	0.7275
RWDD2A	0.67275
PALLD	3.30325
CPLX4	0.295
LOC492311	2.5215
KPNA2	-3.14266666666667
MACROD1	-0.7328
TMCO3	-1.15533333333333
C15orf52	1.05183333333333
BIRC5	-3.50553333333333
PRR16	-0.475
FAM63B	0.87175
