Hybridization REF	TCGA-AR-A0U1-01A-11R-A115-07
ARHGAP17	0.2796
KCNIP3	-1.33575
SFPQ	0.256875
GFRA4	0.591666666666667
AKR1B10	-1.235625
TIGD6	0.498166666666667
RGS16	0.481875
URB1	0.355833333333333
OR4C46	0.18275
TOP3B	-0.751
NFATC4	0.3715
CA14	-3.69775
BMPR1A	0.439166666666667
SNRP70	-0.358625
PRL	0.647416666666667
C6orf130	-0.6825
STAG2	0.05125
CD55	0.350928571428571
RPS23	-0.2755
SSX2	-2.5025
FDPSL2A	-0.811
FBXO27	0.750625
SYNGR3	-1.62833333333333
TMSL3	1.854
EML1	-0.341
NUP93	-0.856166666666667
SMAD3	-0.3702
KIAA1189	4.246
HNRPUL2	0.4305
TBC1D12	0.3285
C16orf24	0.584
MRVI1	3.5
ZNF581	0.0926666666666667
ELOVL3	-1.2295
OR51Q1	-0.10775
CACNB3	1.89216666666667
GALNT13	-1.67457142857143
C10orf84	1.6200625
NEDD4	-1.4783
SPO11	0.5925
OR5AU1	0.5995
NEK4	0.674428571428571
PRKAR2A	-0.355333333333333
IHPK1	-0.709333333333333
ATP6V0B	0.009875
CACNA1E	1.431
CEACAM8	1.63925
PEX14	0.2855
FLJ12993	1.214
ZBTB38	0.528083333333333
PCTK2	-0.732
LRRC16	0.2544
FBLIM1	1.78808333333333
FYCO1	0.7325
RP5-1022P6.2	0.731583333333333
CMTM1	0.1605
PLTP	2.76316666666667
RAPH1	1.283875
DOCK8	0.87975
EZH2	-0.6822
SLC25A1	-0.488
PLEKHB1	1.3938
GRB7	0.5077
ZFP37	-1.40675
MRPL33	1.531
PELO	-0.7555
ARMC1	-0.676181818181818
C9orf27	0.04325
FLJ25778	0.2925
C9orf37	-1.174
TMEM66	-0.76525
SPRN	0.142625
HBEGF	-0.035375
PI4KA	-0.7955
LEPRE1	-0.8005
POU2AF1	-0.58475
MRPL12	-0.194166666666667
REP15	0.6645
ZC3H3	0.24825
RASAL1	1.74725
DDAH1	1.8675
ACBD5	1.001
TMC2	-0.389
CCDC137	0.35775
SAMD13	0.332166666666667
UGT2B15	-3.03983333333333
TIPARP	-0.7055
DNASE1L3	0.58475
TRIM72	0.3065
DBX2	0.97675
IPO8	0.86475
C21orf88	0.7238
MAP3K14	0.30125
LOC51233	0.310666666666667
GGTLA4	0.339
PDE6D	-0.3995
ZNF117	-0.58725
CLK2	-0.768875
NKRF	-0.52975
TNFSF15	0.9574
DUSP2	-0.27275
SECISBP2	-0.0365
GABRR2	-0.472
PPAP2C	2.512
LOC51145	0.128666666666667
PAG1	-0.256125
PIK3C3	-0.85425
GNG10	-1.131
APOL4	1.04366666666667
ANKRD28	-1.688375
STMN3	-1.8956
RAB14	0.4508
CDK2AP2	1.11675
HDDC3	-0.36175
COMMD7	-0.239
CXXC1	-0.37825
HMCN1	-0.708333333333333
CD40	0.192
DYNC1LI2	1.049875
GDI1	0.3815
LOC646938	0.265
VSNL1	-2.16316666666667
PIH1D1	0.0958333333333333
RAET1G	0.3235
KRTAP5-9	-0.2385
EFTUD2	-0.48525
ZNF311	-2.2985
ATP6V1G3	-0.373
OR2W3	-1.78275
SCN4A	-0.01025
MED10	-0.895375
FAM135A	1.0435
ARHGAP4	0.865
EHMT2	-0.2755
UFD1L	-0.23475
ERMP1	0.6075
MAG1	1.34666666666667
THAP8	0.1515
HACE1	-0.514
FAM82C	0.223833333333333
C3orf20	-1.071
UNC84A	0.0685
SCD5	0.629071428571429
LASS6	0.129
LSG1	0.208666666666667
MAL	-1.564
GPR22	0.4435
WDR5B	0.46375
ACTRT1	0.31
C17orf60	0.870833333333333
GRIN2C	-0.1244
ARMC8	-0.418833333333333
SLC47A1	2.24333333333333
DMPK	0.11825
DHRS13	0.000499999999999991
SMC1A	-0.760666666666666
KRTAP17-1	0.2765
SMYD5	-0.41675
TUSC2	0.773
CRHR2	0.6115
KIR3DL2	0.036
CCDC104	1.4015
ATP2C1	0.633125
CROT	-0.72575
PABPC3	0.555333333333333
EGR1	0.157666666666667
THSD1	0.22925
KHK	-1.69025
SLC12A2	0.0584375
CD58	-0.387
STOX2	0.726
CCDC76	-0.4656
CCDC48	1.8115
DNAH1	0.780666666666667
ZIC4	-0.75275
OR1G1	0.5135
PSMC6	-0.685166666666667
PROKR1	0.8
ABCB1	-0.426
TRAT1	-1.543
LLGL1	-0.0695
MTF1	2.44825
USP54	1.436875
PAGE2B	-2.5815
ITGB7	-2.73725
CCDC81	0.1265
LOC149837	-0.46525
SCUBE1	0.3255
ZSCAN10	1.3815
HUWE1	0.355
CDH17	0.995
CD180	0.70025
IL17A	0.00899999999999998
TMPO	-1.32075
KIAA1524	-0.948
HDGFRP3	-0.636833333333333
OXCT1	-2.01572727272727
RRAS2	-0.738666666666667
LTBP2	1.851625
SV2B	0.607833333333333
CYP2A6	0.52725
PKD1L2	-0.373166666666667
PPM1M	0.27875
FLJ22662	3.99266666666667
ZNF502	2.05075
GP6	-1.07525
CRYBA2	-1.11825
LEF1	-1.2784
CTPS	-1.56514285714286
EYA1	-1.72983333333333
EPS8L1	3.3145
MAPK14	-0.588916666666667
SERPINB2	-3.967625
GTF2F2	-0.457333333333333
ZNHIT4	0.7135
PLA1A	2.216125
C20orf114	-0.40425
HPR	0.1585
C18orf2	-3.31483333333333
SATB2	-3.5555
KCNJ9	0.131875
MGC157906	0.815
MOCS3	-0.498
C17orf71	-1.00416666666667
PPHLN1	0.2107
HIST1H2BN	-0.98475
RAPGEF1	-0.219375
MAP3K8	1.99525
DLG4	0.134666666666667
STC1	-1.0365
CDGAP	1.06375
DDX26B	-0.3215
LOC150223	-1.295
CPSF3	-0.532666666666667
TMEM14A	0.15175
MYH3	-0.391
GPKOW	-0.2715
SULT1A1	-0.878
SPON1	5.0719
YY1AP1	-0.181166666666667
RAB23	-0.5465
PLA2G4A	-0.94875
MAPRE3	0.43075
ZNF516	1.19885714285714
GGPS1	0.37325
EXOC3L2	0.09525
C19orf42	-0.1707
MAP2K2	0.0655
HIST1H2BB	-0.64275
RNF19B	1.73166666666667
C6orf128	1.322
TLR8	2.3125
PCDHA9	-0.349
CARS2	0.11725
CLUL1	2.8805
RHAG	-3.21233333333333
UNK	0.2485
EXOC8	-0.1345
C9orf95	1.49625
C14orf143	-0.0963333333333333
MAML3	0.64575
LDHA	-2.3865
MRPL20	0.82475
KLHDC6	3.734
ATP5S	0.4025
C8orf55	0.31825
PHF19	-1.677875
KRTAP13-4	0.6545
TTC5	-0.5725
XKR5	-0.7595
SILV	-3.7795
TEX28	0.37
TCTN1	1.60925
CX40.1	0.233
PPP2R5C	-0.118375
C12orf30	-1.03866666666667
CAPG	2.535
MPZL1	0.38865
ARSB	-0.619833333333333
TDH	-2.27875
WASF4	1.7085
TSSK3	-0.473
7A5	3.324
CRISPLD1	2.4
MAD1L1	-0.226333333333333
SPIN4	-0.799
AMPD1	1.243
DPYSL5	0.4505
INPP1	0.649166666666667
ANKRD11	0.686722222222222
NPAS4	-0.187625
GCET2	0.1581
RNASE9	-0.031
GUCY2D	0.293666666666667
CCDC98	-1.06375
FGF4	-0.08825
CPM	3.01233333333333
SLC26A4	-1.47133333333333
PLD5	-0.063
FAM59A	1.92
FBXO5	-1.65266666666667
SIPA1L1	1.192625
DPYS	1.229
ATG4D	0.057
TGM3	1.996
MTCH1	-0.56475
HK1	-0.0495
CDC26	-0.1345
GALNT12	1.37633333333333
LOC339229	-0.13
MRPL35	0.2615
ORC4L	0.1825
TNKS	0.371214285714286
C2orf24	0.460666666666667
ZNF553	0.424333333333333
GGTLA1	2.2958
ZNF497	-0.913
CDY1B	-0.161666666666667
SLC30A4	1.192125
TUB	-1.269
ARHGEF18	0.24075
ARRB1	-0.7275
KCNK1	2.07375
EREG	-1.741
SCAMP5	-0.16775
RUNDC3B	2.04275
ADAMTS20	-0.062
IL17RB	-1.29
FLJ20323	-0.7225
MCAM	0.1895
POLR3E	-1.63733333333333
AQR	0.0943333333333333
IPMK	1.6425
CDCA7	-1.37625
CAMP	1.5945
GRHL3	1.801
ADAMTSL2	0.690166666666667
CLMN	2.3375
SSTR3	0.5955
MAGEA5	-1.5645
OVOL2	4.34325
JMJD1B	-0.25475
RBL2	-0.2548
PYGO2	0.4685
PPP1R10	0.3095
CSE1L	-1.508
LCA5	0.5035
RDH16	-0.3805
ASRGL1	3.355
TOM1	0.432333333333333
PTX3	-5.02125
TTC15	1.07525
SCGB3A1	3.02033333333333
MRPL50	-0.98275
RCAN3	2.4735
SLC26A11	-0.0035
STYX	-0.538333333333333
CINP	-0.31025
MARCH7	-0.46025
PFKM	-1.71633333333333
SGMS1	1.22233333333333
RIOK3	0.2479
C1orf110	1.969
CES7	0.0655
LOC440248	-1.00475
PPP1R12C	-0.37825
C10orf27	0.3345
ATG9A	0.116
MRPS26	0.495375
TMEM40	2.776
ELP3	0.6604
ZNF787	1.2605
HIAT1	-0.88475
C8orf34	1.8695
MGC4655	0.2469
PELI1	1.16216666666667
PPT1	-1.3568
SLC35C2	-0.649666666666667
C6orf125	-0.44925
MUC4	3.87766666666667
RFC4	-1.82142857142857
GNB2	0.6195
NUP50	-0.109
SULT4A1	-1.3548
C7	2.844625
CCDC130	0.331166666666667
ARRDC4	-0.775
RQCD1	-0.44225
GLYCTK	0.36325
AYTL2	-0.570818181818182
MTUS1	1.022
LEMD3	-0.127166666666667
PLEKHF2	0.16225
HOXA7	1.2485
GTF3C2	-0.809
DYNLRB2	3.91475
CNOT10	-0.0055
MR1	-0.2795
FFAR1	-0.0585
PRIC285	0.34325
SLITRK6	2.89675
LIX1	-2.434
UBE1L2	-1.1175
F8	-0.00125
ACHE	-0.172833333333333
KPNA5	-0.73525
TNFRSF12A	0.0898333333333333
EGR3	-0.294
SERPIND1	-3.2235
OASL	1.54675
IFRD1	-0.25025
WDFY1	0.303166666666667
ZNF267	-0.832375
ACCN5	0.1725
ZBTB6	-0.49125
PPP1R3A	-0.278
PRRT3	-0.18875
FBXL19	-0.6055
TXNIP	-0.569214285714286
ACTN2	-1.9055
ATG9B	0.097
C9orf117	2.185
IL27	0.441
RPL36AL	0.417666666666667
KLK15	-0.85225
CHAD	-0.2505
RAP2B	-0.4379
HEBP2	2.61475
ZNF342	-0.38
CAMK2G	0.0563333333333334
TLR3	1.91725
FGF14	0.08325
HMGB2	-1.469875
TRPM5	-0.105833333333333
OR5M11	0.4555
KIF3B	1.26794736842105
PRICKLE2	-0.5255
MTMR9	-1.01375
C3orf27	0.1535
GLRA3	-2.5945
NSDHL	-0.150833333333333
TMEM32	-0.4605
POLR2D	-0.914583333333333
MYADML	0.2865
C9orf114	-0.37875
MRGPRX1	0.318
TOPORS	0.02375
CLDN19	-0.08425
C1QL4	-0.4925
RNF165	-1.366
DHRS9	2.151
DNAH2	0.7965
FXR1	-0.73
ZMYM3	-0.3445
CASP3	0.543333333333333
FAM120C	-0.283
SCLY	-0.8575
CA7	-0.3035
ENTPD5	1.00133333333333
ZNF461	-0.105125
PDIA5	0.35725
C1orf19	-0.684833333333333
TMEM67	0.173
KCTD20	-0.9485
WDR47	0.435
FLJ38723	3.162
KLRF1	2.6385
TAS2R16	0.284
CLDN12	0.23625
PRKCE	0.40525
UBXD4	-0.54225
ITGAM	2.251
GLT8D3	-0.108375
WDR31	1.309
RGS2	0.4475
OR51L1	0.213
MST1R	1.73825
KIAA1737	1.1385
OR4A5	-0.182
GLIS1	-1.98466666666667
PTMA	1.41792857142857
NAPA	0.48025
PRDM11	0.232
LIPF	-0.3595
DIRAS3	-0.004
ASGR2	-3.4125
C1QTNF4	0.395
PIK3R4	-0.589333333333333
ARMC3	6.878
NDUFV3	-0.111666666666667
BTBD3	0.147333333333333
PPP1R2	0.221416666666667
UBE2NL	-0.686
FOSL2	1.50264285714286
FAM119A	-0.554833333333333
TUBA4A	0.1966
KRTAP12-1	-0.11825
SFRS2	-0.73425
RHPN1	0.7187
EEF2	-0.0641666666666666
ZDHHC11	-1.98216666666667
EPHA3	-1.6284
RBM12	-0.23675
H2AFJ	0.38825
EDIL3	3.2715
KIF26A	-1.478
SERGEF	-0.6345
B3GALT4	3.01375
LOC90925	2.15333333333333
OSCAR	0.210375
NPFF	0.120875
DEDD	0.23275
TMEM155	-1.083625
PTPN1	-0.20525
SCYL2	0.336666666666667
SKAP1	2.199
LEAP2	-2.83
GADD45G	1.4744
IFITM3	1.028
PILRB	-0.149
SLU7	-0.0219375
DSC3	-0.1245
DNMT3L	-1.6385
PAPD5	0.5045
B3GNT3	3.0055
LHCGR	0.0825
MSL-1	0.12425
UBE2S	-1.28775
SAP130	-0.24225
ANAPC11	0.521
MAGED4B	-1.6335
ATP6V1B2	-0.0883333333333333
C14orf179	1.60775
CAPZA1	-0.874625
CDYL2	-0.2315
GLRX3	-0.415
LOC136288	3.4175
MOBKL1A	-0.4385
HTR2B	3.6805
CRYGD	-0.0896666666666667
NUS1	0.369666666666667
PGRMC1	0.0505
MYOM2	0.0095
FLJ39653	-1.86516666666667
CHM	0.0145
OR5M8	0.519
ZNF619	-0.31
FAM105A	-0.02875
CCNL1	-0.896625
NAP1L3	-1.1575
C10orf57	1.32666666666667
B3GALNT1	0.893833333333333
CSN1S2A	0.43
TCP10L	0.34675
GDAP2	0.052375
DMKN	2.15516666666667
COX6B1	0.532
DNASE2	0.6505
MSH5	-1.61825
LGMN	0.00137499999999999
USP31	-0.3018
OR13C8	1.021
SDCBP	-1.0645
NUDT11	-3.22883333333333
PYGL	-0.453
SNPH	-0.866
B3GNT4	0.01
MIZF	-0.754
NUBPL	-1.109375
NOD1	0.807833333333333
CDH22	0.02
NUBP1	0.0456666666666667
DSCAM	-3.10225
DGKI	0.2415
FAM136A	0.43225
AKAP1	0.914166666666667
SLC16A6	-0.96225
RIN3	1.1545
PSG2	-0.04875
DIP2B	0.467416666666667
PSORS1C1	1.6066
KIAA0495	-1.1425
FLJ90709	-0.831333333333333
LPA	0.722666666666667
PIGA	-1.0665
LY75	2.7625
UTS2	-5.58266666666667
RREB1	0.207
GALNACT-2	0.0554
MGC3196	-0.0045
FLJ31568	0.70575
LPHN1	-0.536125
SP1	2.27475
TOX4	-0.208333333333333
HSPA9	-0.4283
APOBEC1	0.219
SLC35E4	-0.9825
LSM5	-0.21425
SURF1	0.06175
ZBTB1	0.329166666666667
GTF2F1	0.276875
RPS15A	-0.279571428571429
DUSP21	-0.2566
GINS4	-1.5595
MYO15A	0.2705
GIMAP7	4.0675
MGC13379	0.02475
ATP6V1E2	-0.489
UTP3	-0.5275
HNRPA3	0.233375
MT4	0.1055
C14orf155	-0.60075
U1SNRNPBP	1.3375
CKLF	-0.397666666666667
PLEKHN1	2.13666666666667
MBNL1	-0.16525
NUP160	-1.88375
ACSM2A	-0.953
LOC129881	5.37425
KIAA1529	1.34575
FLJ22639	-0.9835
HAND1	-1.24
GSX1	0.264
FGA	-4.43666666666667
SERPINB1	1.63175
ZNF642	0.515
IGFBP1	-7.42325
SLC1A1	0.34925
DHX57	0.434
ZNF766	0.021
PTPN21	-0.356666666666667
GDPD3	0.8245
PNPLA5	-0.061
TBR1	0.530666666666667
FAM116A	-0.18525
IQGAP1	0.646125
FOS	0.81875
ZNF226	-0.00887499999999999
FIGNL1	-1.246
C14orf1	-0.308166666666667
ZMYND17	-0.3935
PUS7	-0.139333333333333
TUBB6	-0.500625
KCNQ2	-1.2605
MARCH6	-0.263166666666667
CCDC33	2.014
PRODH	-0.41
RBM11	-1.72775
EPHA6	0.700857142857143
SLC43A1	1.68425
LOC196541	0.820625
NTN1	2.14641666666667
ING4	0.1885
PCDHB10	0.073
DPH2	-0.934166666666667
SPACA4	0.80775
FBXL21	-3.92
DIAPH1	-0.256666666666667
ZNF71	0.142666666666667
CEP76	-0.8365
CORO1A	-0.50425
RRM2	-2.290625
EDG4	1.06425
OS9	0.913333333333333
SLC4A1AP	0.6735
COG5	0.1375
COPS8	-0.5435
NGLY1	-1.0645
NCBP2	-0.234875
C17orf42	-1.01166666666667
GPSM3	1.17125
SIL1	0.730166666666667
ASB6	-0.022
SMAD5OS	-0.224833333333333
UNC93A	-0.76525
A1BG	-1.36083333333333
C21orf62	0.37825
FMO5	-2.42366666666667
ATRIP	-0.788166666666667
CEBPG	0.3155
C7orf38	-0.0376666666666667
TNFRSF1B	1.40083333333333
CLEC1A	1.47383333333333
IQSEC1	-0.072875
PATZ1	1.3775
RBM22	1.4115
BAG2	-0.764833333333333
PAQR5	-2.09383333333333
C9orf127	0.1641
THNSL1	-0.375
SHROOM3	2.0102
JAM2	0.64275
SNRPN	-2.26625
ALX4	0.2395
CACNA1S	-0.1635
FAM130A1	0.46275
CORIN	1.205
CD300LB	0.5305
PLEKHG6	1.265
LRRC40	-1.1925
PCLKC	-0.5295
PCDHB16	-1.33783333333333
WNT2B	0.95
ASNS	-0.0516666666666667
MRPL49	-0.33175
FLJ46111	0.3765
ISG20	1.324125
SMU1	-0.3025
CASZ1	-0.406
POLR1D	-0.57
GIN1	-0.861
SNAG1	0.263
ANKRD29	-0.6945
CDKN2AIP	0.24675
KRR1	0.23175
CXCL1	3.43683333333333
EPM2A	-0.6321
PC	-1.04283333333333
DEFB127	-0.1605
PDZRN4	2.07666666666667
FAH	-0.35425
OR51E1	2.5735
CDC2L6	1.25033333333333
DNTTIP1	-0.51275
PAX8	3.26125
TMEM116	-0.1975
C1orf150	2.2525
PRO2012	0.34275
MRPL40	-0.341666666666667
BEX1	-2.6059
SLC2A4	-1.2785
PKMYT1	-0.975
FEZF2	-0.360166666666667
SLC26A9	4.06325
MAP2	2.85341666666667
LYL1	-1.134
SLC25A19	-0.8655
NOS3	0.545
ZNF34	0.128
TMPRSS11F	-0.2795
FAM43A	0.209
FCRL4	0.4405
KLF14	1.2445
FLRT2	-0.749
WRN	-1.26125
SDF2	0.0746
KRT8P12	0.44
C6orf195	0.0245
C9orf125	-2.5975
DZIP3	0.689625
RIT1	-0.305583333333333
SCML1	-1.83633333333333
RHBDF2	0.942875
OR2G3	0.3425
REXO1L1	-0.078
MAP3K7IP3	-0.4555
C3orf57	-3.40275
FBXW11	-0.5305
ETAA1	-0.232
C14orf131	0.0693
AKT1S1	-0.2375
SLC12A5	-1.102375
C9orf164	1.80725
NRIP3	-0.488
NOS1AP	-0.56025
TMEM121	-0.87275
SAP30BP	-0.081
DGCR6	0.3085
WDR76	-1.86925
FAM82B	-0.21475
LOC606495	-0.719
MAP9	2.54475
BCDIN3D	0.03375
CXorf36	3.54983333333333
DSCR3	-0.828
ZFAND3	0.19825
C7orf43	0.545166666666667
SPSB3	0.1717
C19orf19	0.37325
FAM133A	-2.412
C12orf25	0.72225
SLC39A3	-0.49275
DISP2	-0.884
PI4KAP2	-1.9905
MKRN3	-2.07833333333333
ADAMTS13	-0.030125
CBLN3	0.1634
TTYH1	1.177
C3orf18	-0.86525
FLJ13236	1.77675
ZMYND12	3.3485
C18orf25	0.545125
GLB1L3	-0.5785
ATP13A5	-0.5995
RANBP10	-0.281
CD96	-0.9364
DENND1C	0.00575000000000001
RBMS3	-0.3179
SLC41A3	0.196666666666667
DGCR6L	-0.02925
TMEM128	-0.275166666666667
CSNK1G3	-0.411357142857143
MOBKL2C	0.952
TSPAN6	0.335625
MATN2	-0.1012
MSL2L1	0.354
ST6GALNAC2	0.314833333333333
FGFBP2	0.55475
FGL1	-4.104
MPP3	-1.80316666666667
ARHGEF6	0.0728333333333333
TGFBR2	0.67525
ACMSD	-2.328
IL33	3.62975
C9orf5	-0.631666666666667
DEAF1	0.1681
AMN	0.952
DEFA6	0.620625
RNF212	-1.17
METT5D1	-0.1675
CIB1	1.2959
TSSK1B	-0.1385
KIAA1727	0.50975
ZNF680	-0.668
LOC399900	-1.262
LOC152217	-0.802583333333333
CTNNAL1	-2.094
CIT	-1.14141666666667
TLE6	0.20725
ZNF607	-1.04975
HERC4	-0.548166666666667
DRAP1	-0.5054
PEMT	0.0835
C10orf111	0.437
ZNF575	1.170125
KCTD7	-0.31225
MYO1F	1.031875
LOC285382	-0.425
RAB11A	0.2767
PLCD3	0.209
C15orf28	-0.36525
PTBP2	-1.2945
CTB-1048E9.5	-0.747125
C19orf60	0.365333333333333
C7orf25	0.295666666666667
SETD7	0.507125
HOXB9	-1.3715
VANGL1	1.054875
CHAF1B	-1.441
NDUFA3	0.6545
KIAA1328	-0.537833333333333
SHARPIN	0.382125
TTC23	0.679875
UGP2	0.16225
ANKIB1	1.1895
CIRBP	-0.0617142857142857
SEC14L4	-0.3235
OVCH1	-0.251833333333333
VPS52	0.0175
FAT	-0.1
M6PRBP1	0.69075
GPRIN3	0.441
PPM1F	0.226
TSR1	-0.994
CCDC85A	0.643
PCSK5	1.6235
ZFHX3	0.9005
HEMK1	-0.8262
PGBD2	0.201
RSRC2	-0.0511666666666666
AURKC	-1.39366666666667
SCRIB	0.225
ORM2	-2.967
FAM115A	0.6499
FZD6	-0.697875
UNC119	-0.284333333333333
GPX3	0.4099
NOV	-0.04975
CABC1	0.348875
CDC42SE2	-0.4569375
EIF2S2	-0.9753
RNF130	0.755125
CKAP5	-0.701333333333333
RP11-413M3.2	1.360375
C10orf18	0.6381
TMEM93	0.11075
DYX1C1	3.2285
KCNMB2	1.6265
ANK3	1.83175
KRT5	-0.4959
CDH12	-0.242625
QRSL1	0.406875
JUB	-1.698
SHC4	0.090375
CCL15	1.44433333333333
CCDC22	-0.16875
SNX24	0.60775
RARS	-0.81625
MORC2	0.0935
FAM48A	-0.385
MT1H	-0.0565
PPP1R14C	3.176
FOXD1	-1.32078571428571
C1orf213	-1.714
AMT	-1.2269
DSN1	-1.266
PTPLAD2	1.89725
DIS3L	-0.10825
RASL11A	-0.37275
GPRC5B	0.978625
FRMD7	-1.368
STRN4	0.65975
KITLG	-0.8925
HDGF	1.28725
OR1S1	0.5505
SETX	0.1524
DDR2	-0.911125
KCTD12	1.06475
LYZL2	0.84975
WDR52	1.4905
TMEM2	0.385375
ZNF579	1.40183333333333
LOC200810	0.19125
TNFSF9	-1.398875
PPFIA4	-2.7965
CNIH3	-0.284833333333333
MAP4K4	-0.171785714285714
ROD1	0.426142857142857
ALS2CR12	2.61333333333333
DOCK3	-0.298833333333333
PAQR9	-2.8795
ASB17	0.395
STX16	-1.11525
FEZ2	0.0186666666666667
DLAT	-0.450333333333333
KIF21B	-0.9235
CDC5L	-0.32125
TMEM119	1.071
CRIP3	-1.618
TPSD1	0.0765
TEPP	0.31075
GNGT2	1.557
C21orf121	3.47875
WNK1	0.272083333333333
FLJ10490	0.7739
OR51B5	-2.631
LOC203547	-0.9465
HAS1	0.395
PPA1	0.728833333333333
ST7	0.141875
C11orf46	0.156
POPDC3	-1.91133333333333
ACOX2	-0.0133333333333333
ATCAY	-0.39575
TM4SF19	-2.1875
MFSD9	0.647833333333333
PDHB	-0.851
ERN1	0.22125
LCE3C	-0.331
GPR111	0.0915
NOTCH3	1.775
ADAMTS5	2.5855
B3GALT1	-0.52375
UGCGL1	0.985
FAM58A	0.7015
FBXO32	0.84
CLPP	-0.44725
NXPH1	-1.93675
MTMR3	0.3745
ATP1B3	-0.59425
TMEM16A	4.922625
HIST1H3F	0.213666666666667
TRIM25	0.936833333333333
SDCBP2	3.464
CRKL	-1.7485
HOXB2	1.505
ANP32B	-0.077875
GATM	3.573
AP4E1	-0.701375
EDG5	0.644875
CDKN3	-1.98783333333333
CDH4	-1.61625
PGD	-0.124333333333333
RND1	-0.3635
GAD1	0.841
MPG	0.284625
LOC440350	-0.2335
ZNF133	0.21525
SERPINB12	-0.013
AMELY	-0.459833333333333
DHX36	-1.11525
TNFAIP8L2	3.068
PHTF2	-0.592222222222222
CCDC112	-0.383166666666667
IQCC	-0.70975
HEYL	2.96333333333333
FTSJ2	-0.447666666666667
APPL1	0.605
RAB43	0.180214285714286
OR10G2	0.2415
WAC	0.303833333333333
ADCY9	-0.9
RUNDC2B	1.205
PYCRL	0.1909
AGPAT7	1.45783333333333
SLC22A9	-0.9655
CDKAL1	-0.6545
PDYN	-1.0055
C20orf74	2.418
MTMR11	0.75675
VAV3	3.09208333333333
DAPL1	3.77475
STXBP3	0.0715
EIF3G	-0.341
ARHGAP22	0.2005
NPFFR1	0.015
NPC1	-0.4335
ALDH9A1	1.15866666666667
ZNF600	-0.32575
ZNF678	-0.623
RASSF1	-0.585166666666667
ADD2	-2.42175
PITPNB	0.788
PKD2L2	-0.708625
LRP11	0.268
CDKL1	0.28
SMEK2	1.0565
PRODH2	-2.5175
C11orf54	0.0906666666666667
SFRS11	-0.999333333333333
IL7	0.0378333333333333
ALS2CR16	1.803
BTG3	0.0536666666666667
PAK2	-0.753722222222222
RP11-679B17.1	-1.67175
GATA4	-1.7035
ATP2B1	-0.40975
LOC130940	2.923
C1orf172	2.46616666666667
ATF7IP2	-0.82
SLC25A43	-0.7395
CENTG3	0.406083333333333
IGF2BP1	-3.5018
FCHSD1	0.2005
CAMK2N2	1.936
ELAVL3	-0.1807
NBPF15	-0.0256666666666667
UBE2J2	0.0877
GNL2	-0.62725
PRR3	-0.5255
NLF2	1.61875
OR4F6	0.199
KLHL24	1.144
CCDC88A	-1.0507
SGPP1	-1.59083333333333
C10orf11	1.66216666666667
SLC35B4	-1.3345
UGT3A2	-1.3875
ARNT2	1.477
CBR1	-0.145
ITPR3	1.12283333333333
TRAPPC6B	-0.7394
AMZ1	-2.016
ARP11	2.52025
WDSUB1	0.85
APBA1	0.279166666666667
RAB2A	0.2131
C6orf162	0.21475
HPSE2	0.6
PLCE1	2.58975
INSL3	0.16525
DLG1	-0.2774
PTPLA	-3.132
PIGX	-0.9395
TFIP11	-0.0131666666666667
FIBIN	2.1165
POLR2G	-0.51025
GRAP2	-1.5793
DNAJB8	0.46175
CNBP	-0.291666666666667
WASF1	-2.3385
INPP5E	-0.644
HSPB1	1.9881875
TMEM167	-0.4374
CUBN	0.40425
IGF1	4.02925
ITPK1	0.7224
NAALAD2	-1.46775
G3BP1	-0.7373
NT5DC1	0.40325
CYP39A1	0.52
TMEM139	2.36583333333333
POLK	-0.6773
GLULD1	5.13
RBM15	0.0521666666666667
AMZ2	-0.331
GDF15	0.299666666666667
MESDC2	-0.32425
INCA	0.348166666666667
ACY1L2	0.566
GZMM	-0.429166666666667
PAIP1	0.05775
CACNA2D1	-0.92175
STK32C	-1.2265
SH3BP4	0.502333333333333
DEC1	0.528
PADI1	2.134
UBB	-0.2703
PON3	-1.769
PROP1	0.939
ANKRD13B	-0.994
ADCK1	-0.146
TCF25	0.974583333333333
SLC38A5	-1.51475
CXorf26	0.71
C19orf39	0.57425
PPP1R13B	2.1035
ARL2	-0.6775
TCL6	0.0074166666666667
TOP3A	-0.2715
SLC16A14	-0.55175
FXYD6	1.7445
HIST1H4E	0.20325
BBC3	0.59421052631579
UNC5A	0.144833333333333
FAM86C	-0.00769999999999999
PI4KB	0.017375
B3GAT1	-2.0475
SUSD2	1.87616666666667
OAZ2	-0.271
NOC4L	0.39225
C10orf12	-0.392
FADS1	-1.7835
LOC144097	0.0685
DKK2	0.885333333333333
KIAA1949	0.0145
RHOT1	-0.3426
OXT	0.6715
GPR153	1.6675
ARL4A	0.0341666666666667
SAAL1	-1.65275
CCDC64	0.39
USE1	-0.192166666666667
HNMT	0.310833333333333
PCGF3	0.13425
CYP2C19	0.39
C20orf4	0.0975
CCDC11	3.3455
ACSBG2	-0.18875
RWDD2A	0.1255
PALLD	2.356375
CPLX4	0.19
LOC492311	-0.11475
KPNA2	-0.650166666666667
MACROD1	0.2228
TMCO3	-1.20533333333333
C15orf52	0.971333333333333
BIRC5	-1.12186666666667
PRR16	-0.00383333333333332
FAM63B	-0.152875
KATNB1	-0.136833333333333
WNT8B	-1.628
CPLX3	0.78625
GHR	0.56475
CCDC124	-0.19825
BCLAF1	-0.442625
