Hybridization REF	TCGA-BH-A0BQ-01A-21R-A115-07
ARHGAP17	0.0979
KCNIP3	-1.24675
SFPQ	0.02525
GFRA4	-0.234833333333333
AKR1B10	-2.734625
TIGD6	1.29483333333333
RGS16	2.0385
URB1	-0.13
OR4C46	-0.0346666666666667
TOP3B	-0.6965
NFATC4	0.742
CA14	-4.48125
BMPR1A	0.313666666666667
SNRP70	-0.0635
PRL	0.245166666666667
C6orf130	-0.2875
STAG2	-0.093
CD55	-0.419071428571429
RPS23	1.11033333333333
SSX2	-1.38866666666667
FDPSL2A	-0.002
FBXO27	0.815375
SYNGR3	-1.14516666666667
TMSL3	0.64375
EML1	-0.695
NUP93	-0.823166666666667
SMAD3	0.1411
KIAA1189	1.57166666666667
HNRPUL2	0.590333333333333
TBC1D12	0.717
C16orf24	0.66375
MRVI1	2.5475
ZNF581	-0.0915
ELOVL3	-0.0445
OR51Q1	0.2955
CACNB3	1.13833333333333
GALNT13	-0.479125
C10orf84	0.8013125
NEDD4	0.0933
SPO11	-0.028
OR5AU1	0.283
NEK4	0.315857142857143
PRKAR2A	0.137333333333333
IHPK1	-0.376166666666667
ATP6V0B	-0.436625
CACNA1E	-0.2835
CEACAM8	0.8675
PEX14	0.2555
FLJ12993	-0.622
ZBTB38	0.584916666666667
PCTK2	0.582333333333333
LRRC16	0.4249
FBLIM1	1.51716666666667
FYCO1	1.35775
RP5-1022P6.2	-0.152833333333333
CMTM1	0.065
PLTP	0.663
RAPH1	0.502375
DOCK8	1.853625
EZH2	-1.8502
SLC25A1	-0.552166666666667
PLEKHB1	-0.147
GRB7	0.91
ZFP37	0.768
MRPL33	-0.698
PELO	-0.31725
ARMC1	-0.356363636363636
C9orf27	-0.198375
FLJ25778	0.1475
C9orf37	-1.178
TMEM66	1.545
SPRN	0.112375
HBEGF	1.35
PI4KA	-0.8245
LEPRE1	-0.07675
POU2AF1	-1.427375
MRPL12	-1.1545
REP15	0.415
ZC3H3	0.57
RASAL1	-1.5445
DDAH1	1.806875
ACBD5	0.052375
TMC2	-0.122
CCDC137	-1.0605
SAMD13	-0.7435
UGT2B15	-1.68116666666667
TIPARP	0.33925
DNASE1L3	1.9875
TRIM72	0.916333333333333
DBX2	1.535
IPO8	-0.10175
C21orf88	-1.291
MAP3K14	0.6845
LOC51233	0.2965
GGTLA4	0.197
PDE6D	0.15075
ZNF117	0.23425
CLK2	0.13
NKRF	-1.04375
TNFSF15	1.1373
DUSP2	0.037625
SECISBP2	-0.5224
GABRR2	-0.081
PPAP2C	1.74975
LOC51145	0.320833333333333
PAG1	-0.167
PIK3C3	-0.08275
GNG10	-0.3585
APOL4	1.21966666666667
ANKRD28	-0.38525
STMN3	-0.1503
RAB14	0.6225
CDK2AP2	-0.124
HDDC3	-0.231375
COMMD7	0.19175
CXXC1	0.01875
HMCN1	0.956166666666667
CD40	0.74325
DYNC1LI2	0.1575625
GDI1	0.14975
LOC646938	0.087
VSNL1	-0.554
PIH1D1	-0.114666666666667
RAET1G	-0.4015
KRTAP5-9	-0.5985
EFTUD2	-0.81475
ZNF311	0.906333333333333
ATP6V1G3	-0.2605
OR2W3	1.125
SCN4A	0.33825
MED10	-0.782
FAM135A	-0.592
ARHGAP4	-1.212
EHMT2	-0.527125
UFD1L	-0.7875
ERMP1	0.5575
MAG1	-1.1355
THAP8	-0.0553333333333333
HACE1	-0.6215
FAM82C	0.542833333333333
C3orf20	-0.2925
UNC84A	-0.468666666666667
SCD5	-0.299
LASS6	1.55525
LSG1	-0.103583333333333
MAL	-4.44825
GPR22	-0.3065
WDR5B	0.72175
ACTRT1	0.4895
C17orf60	0.709833333333333
GRIN2C	-0.4815
ARMC8	-0.766333333333333
SLC47A1	-2.8665
DMPK	0.37675
DHRS13	-0.240333333333333
SMC1A	-0.800833333333333
KRTAP17-1	1.574
SMYD5	0.15525
TUSC2	0.148
CRHR2	0.3375
KIR3DL2	0.3625
CCDC104	0.403
ATP2C1	0.44025
CROT	2.0345
PABPC3	-0.145333333333333
EGR1	2.52116666666667
THSD1	0.658
KHK	-2.24
SLC12A2	2.614875
CD58	-0.18825
STOX2	-0.1315
CCDC76	-0.9335
CCDC48	4.607
DNAH1	0.168333333333333
ZIC4	-0.12875
OR1G1	0.452
PSMC6	-0.193666666666667
PROKR1	0.0925
ABCB1	0.557125
TRAT1	0.22625
LLGL1	0.1765
MTF1	0.62775
USP54	0.888875
PAGE2B	-2.7775
ITGB7	-3.584
CCDC81	-0.2535
LOC149837	0.44375
SCUBE1	1.2895
ZSCAN10	-0.363
HUWE1	-0.230214285714286
CDH17	0.732
CD180	0.77475
IL17A	0.17975
TMPO	-1.594875
KIAA1524	-1.88166666666667
HDGFRP3	0.421833333333333
OXCT1	-0.770636363636364
RRAS2	-0.797666666666667
LTBP2	3.27625
SV2B	1.10916666666667
CYP2A6	1.806875
PKD1L2	-0.888833333333333
PPM1M	1.2245
FLJ22662	1.6205
ZNF502	0.863
GP6	-0.1675
CRYBA2	-1.42275
LEF1	-1.128
CTPS	-1.90128571428571
EYA1	-2.73366666666667
EPS8L1	2.02225
MAPK14	-0.3125
SERPINB2	-5.178125
GTF2F2	-0.576666666666667
ZNHIT4	0.297
PLA1A	1.070125
C20orf114	3.051
HPR	-2.9105
C18orf2	-3.23316666666667
SATB2	-2.34875
KCNJ9	-0.143625
MGC157906	0.345
MOCS3	0.1585
C17orf71	-0.508833333333333
PPHLN1	-0.0715
HIST1H2BN	-0.485
RAPGEF1	-0.52875
MAP3K8	0.7635
DLG4	0.265166666666667
STC1	-0.751583333333333
CDGAP	2.30225
DDX26B	-1.061
LOC150223	-1.69025
CPSF3	-0.931
TMEM14A	0.35325
MYH3	-1.32075
GPKOW	0.0465
SULT1A1	-0.360666666666667
SPON1	4.7814
YY1AP1	0.669833333333333
RAB23	0.11825
PLA2G4A	-3.32075
MAPRE3	0.49025
ZNF516	0.873928571428571
GGPS1	1.333
EXOC3L2	-0.67625
C19orf42	0.5948
MAP2K2	-0.161166666666667
HIST1H2BB	0.82675
RNF19B	1.6985
C6orf128	0.295166666666667
TLR8	2.77075
PCDHA9	0.4315
CARS2	0.416875
CLUL1	3.32916666666667
RHAG	-4.13266666666667
UNK	-0.227
EXOC8	0.8535
C9orf95	0.95475
C14orf143	0.474
MAML3	0.33975
LDHA	-1.17025
MRPL20	-0.10825
KLHDC6	0.212
ATP5S	-0.313833333333333
C8orf55	-0.51525
PHF19	-2.212125
KRTAP13-4	0.488
TTC5	0.49075
XKR5	-0.5805
SILV	-4.60866666666667
TEX28	0.4105
TCTN1	1.65725
CX40.1	0.16925
PPP2R5C	-0.195125
C12orf30	-1.00783333333333
CAPG	1.98625
MPZL1	1.6785
ARSB	-0.679666666666667
TDH	-1.66375
WASF4	-0.3385
TSSK3	-0.692166666666667
7A5	1.109
CRISPLD1	1.5435
MAD1L1	-0.695833333333333
SPIN4	-0.783666666666667
AMPD1	2.09575
DPYSL5	0.0305
INPP1	0.4365
ANKRD11	-1.1495
NPAS4	0.00199999999999998
GCET2	1.0715
RNASE9	-0.3525
GUCY2D	0.3595
CCDC98	0.519
FGF4	-0.098125
CPM	-0.611166666666667
SLC26A4	-1.2265
PLD5	0.6335
FAM59A	0.9142
FBXO5	-2.58022222222222
SIPA1L1	0.08525
DPYS	1.4035
ATG4D	-0.7045
TGM3	0.643
MTCH1	-0.234125
HK1	-0.0186428571428571
CDC26	-0.066125
GALNT12	-2.06716666666667
LOC339229	-0.405
MRPL35	-0.398375
ORC4L	0.1205
TNKS	-0.0231428571428571
C2orf24	0.594
ZNF553	0.2255
GGTLA1	3.2038
ZNF497	-0.4865
CDY1B	0.08825
SLC30A4	0.54575
TUB	-0.527625
ARHGEF18	0.32975
ARRB1	0.473
KCNK1	1.626125
EREG	3.3707
SCAMP5	-1.111
RUNDC3B	2.54975
ADAMTS20	-0.03775
IL17RB	1.32
FLJ20323	-0.1965
MCAM	0.439875
POLR3E	-1.30116666666667
AQR	0.386166666666667
IPMK	-0.3555
CDCA7	-3.653125
CAMP	2.41
GRHL3	0.24175
ADAMTSL2	2.0155
CLMN	1.5605
SSTR3	0.4235
MAGEA5	-2.17583333333333
OVOL2	3.748
JMJD1B	0.096
RBL2	0.338
PYGO2	0.8205
PPP1R10	0.258
CSE1L	-1.3945
LCA5	1.472
RDH16	-0.3515
ASRGL1	-3.037875
TOM1	0.845
PTX3	-4.70375
TTC15	0.7665
SCGB3A1	2.2445
MRPL50	-0.648
RCAN3	1.034875
SLC26A11	0.72975
STYX	0.0691666666666667
CINP	-0.04025
MARCH7	0.36
PFKM	-0.970166666666667
SGMS1	1.22116666666667
RIOK3	0.0127
C1orf110	1.255
CES7	0.02325
LOC440248	-2.4625
PPP1R12C	-0.32225
C10orf27	0.377
ATG9A	-0.14
MRPS26	-0.1395
TMEM40	1.1555
ELP3	-0.0193
ZNF787	0.0918
HIAT1	0.438875
C8orf34	4.40716666666667
MGC4655	0.7424
PELI1	1.19383333333333
PPT1	1.0671
SLC35C2	-0.115833333333333
C6orf125	-0.6165
MUC4	-0.668166666666667
RFC4	-2.23428571428571
GNB2	0.512
NUP50	-0.280428571428571
SULT4A1	-0.685666666666667
C7	3.35775
CCDC130	-0.657833333333333
ARRDC4	0.02425
RQCD1	-0.596
GLYCTK	-1.05575
AYTL2	-0.716818181818182
MTUS1	2.2114
LEMD3	0.223666666666667
PLEKHF2	1.71775
HOXA7	1.6925
GTF3C2	-0.559
DYNLRB2	3.7315
CNOT10	-0.47475
MR1	1.22133333333333
FFAR1	-0.12775
PRIC285	0.27425
SLITRK6	5.31075
LIX1	-2.2253
UBE1L2	-0.531583333333333
F8	1.015875
ACHE	0.588666666666667
KPNA5	0.05025
TNFRSF12A	0.175
EGR3	4.2685
SERPIND1	-3.79983333333333
OASL	2.4715
IFRD1	-2.26375
WDFY1	0.207666666666667
ZNF267	1.02
ACCN5	0.587
ZBTB6	0.9295
PPP1R3A	-0.546
PRRT3	1.342
FBXL19	-0.4745
TXNIP	1.40878571428571
ACTN2	-0.89375
ATG9B	0.06775
C9orf117	1.497125
IL27	1.189
RPL36AL	-0.0631666666666667
KLK15	-0.194
CHAD	2.3785
RAP2B	-0.4113
HEBP2	0.50725
ZNF342	0.5095
CAMK2G	-0.0963333333333333
TLR3	2.987
FGF14	1.14725
HMGB2	-1.746
TRPM5	-0.164
OR5M11	0.3655
KIF3B	0.604684210526316
PRICKLE2	1.3335
MTMR9	-0.105375
C3orf27	0.242
GLRA3	-0.7445
NSDHL	-0.435666666666667
TMEM32	-0.20175
POLR2D	-1.31566666666667
MYADML	0.2695
C9orf114	-0.19625
MRGPRX1	-0.075
TOPORS	0.54075
CLDN19	1.438
C1QL4	0.013
RNF165	-0.058
DHRS9	-0.0505
DNAH2	0.265333333333333
FXR1	-0.0513333333333333
ZMYM3	-0.175875
CASP3	-0.317666666666667
FAM120C	-1.302875
SCLY	-1.30775
CA7	0.0895
ENTPD5	0.047
ZNF461	0.375
PDIA5	0.2825
C1orf19	0.0085
TMEM67	0.59725
KCTD20	-0.3185
WDR47	0.8335
FLJ38723	0.5945
KLRF1	0.596333333333333
TAS2R16	0.271
CLDN12	0.75875
PRKCE	-0.423
UBXD4	-0.094
ITGAM	3.69216666666667
GLT8D3	-0.654125
WDR31	1.5869
RGS2	1.0245
OR51L1	-0.1445
MST1R	1.285
KIAA1737	1.3395
OR4A5	-0.179
GLIS1	-0.9335
PTMA	0.15
NAPA	1.308
PRDM11	-0.07725
LIPF	-0.4065
DIRAS3	3.47975
ASGR2	-4.003875
C1QTNF4	0.95775
PIK3R4	0.385
ARMC3	5.54
NDUFV3	-0.466166666666667
BTBD3	-0.536833333333333
PPP1R2	0.429333333333333
UBE2NL	-0.26725
FOSL2	1.3125
FAM119A	-1.43
TUBA4A	-0.6751
KRTAP12-1	0.21975
SFRS2	-0.7365
RHPN1	-0.4155
EEF2	0.359666666666667
ZDHHC11	-0.9085
EPHA3	-1.1566
RBM12	-0.5545
H2AFJ	-0.19475
EDIL3	3.9955
KIF26A	-1.32625
SERGEF	0.489
B3GALT4	2.00125
LOC90925	0.698666666666667
OSCAR	-0.014875
NPFF	-1.039875
DEDD	0.80925
TMEM155	-0.610125
PTPN1	-0.34825
SCYL2	0.416833333333333
SKAP1	2.61025
LEAP2	-3.48033333333333
GADD45G	1.4948
IFITM3	1.091
PILRB	-1.6095
SLU7	0.121625
DSC3	1.919
DNMT3L	-1.20075
PAPD5	-0.511
B3GNT3	-0.735833333333333
LHCGR	0.552
MSL-1	0.0745
UBE2S	-2.5745
SAP130	-0.52675
ANAPC11	-0.07
MAGED4B	-1.5245
ATP6V1B2	0.208
C14orf179	0.832625
CAPZA1	0.07775
CDYL2	-0.252666666666667
GLRX3	-1.04516666666667
LOC136288	1.47025
MOBKL1A	-0.76225
HTR2B	3.671
CRYGD	0.3315
NUS1	-1.041
PGRMC1	1.1135
MYOM2	0.329
FLJ39653	-0.9815
CHM	0.3941
OR5M8	0.1725
ZNF619	0.337
FAM105A	1.165
CCNL1	-1.14175
NAP1L3	0.46925
C10orf57	2.39733333333333
B3GALNT1	0.959
CSN1S2A	-0.0855
TCP10L	0.39325
GDAP2	-0.129625
DMKN	-0.888833333333333
COX6B1	-0.62525
DNASE2	0.943
MSH5	-2.50975
LGMN	-0.016125
USP31	-0.1017
OR13C8	0.511
SDCBP	-0.389
NUDT11	-1.23133333333333
PYGL	-1.29866666666667
SNPH	-0.974166666666667
B3GNT4	-0.71
MIZF	-0.2008
NUBPL	0.546375
NOD1	0.138
CDH22	1.27525
NUBP1	0.413666666666667
DSCAM	-3.46725
DGKI	1.0855
FAM136A	-1.593
AKAP1	-0.0965
SLC16A6	2.78325
RIN3	1.007
PSG2	0.0605
DIP2B	0.654583333333333
PSORS1C1	1.4308
KIAA0495	0.3615
FLJ90709	-0.433
LPA	-0.388833333333333
PIGA	-0.488333333333333
LY75	2.533
UTS2	-5.29666666666667
RREB1	0.452625
GALNACT-2	1.2009
MGC3196	-0.97825
FLJ31568	-0.2525
LPHN1	0.305375
SP1	1.356375
TOX4	0.324166666666667
HSPA9	-0.5712
APOBEC1	0.2445
SLC35E4	-1.308
LSM5	-1.26375
SURF1	-0.24925
ZBTB1	0.498166666666667
GTF2F1	0.47275
RPS15A	-0.166285714285714
DUSP21	-0.6785
GINS4	-2.2025
MYO15A	0.325333333333333
GIMAP7	3.8715
MGC13379	0.27325
ATP6V1E2	0.102166666666667
UTP3	-0.01125
HNRPA3	-0.6735
MT4	-0.533
C14orf155	0.59275
U1SNRNPBP	0.19
CKLF	-0.7535
PLEKHN1	0.1705
MBNL1	0.0310833333333333
NUP160	-1.3335
ACSM2A	-1.24475
LOC129881	1.53025
KIAA1529	-0.07225
FLJ22639	-2.071
HAND1	-1.603
GSX1	0.198
FGA	-4.1936
SERPINB1	0.39525
ZNF642	1.16025
IGFBP1	-6.402125
SLC1A1	4.4505
DHX57	0.083125
ZNF766	1.078
PTPN21	0.041
GDPD3	-2.89683333333333
PNPLA5	0.142
TBR1	-0.022
FAM116A	0.24875
IQGAP1	1.1225
FOS	1.938625
ZNF226	-0.01
FIGNL1	-1.00816666666667
C14orf1	0.519333333333333
ZMYND17	-0.2935
PUS7	-1.0045
TUBB6	-0.84475
KCNQ2	-1.6735
MARCH6	-0.347333333333333
CCDC33	-0.1855
PRODH	1.48225
RBM11	1.666
EPHA6	-0.120375
SLC43A1	-0.847
LOC196541	0.4835
NTN1	0.577833333333333
ING4	0.5
PCDHB10	1.7165
DPH2	-0.663666666666667
SPACA4	-0.0535
FBXL21	-3.9865
DIAPH1	-0.4255
ZNF71	0.833333333333333
CEP76	-0.3455
CORO1A	-0.20675
RRM2	-2.738375
EDG4	0.77925
OS9	0.915833333333333
SLC4A1AP	-0.0285
COG5	0.05525
COPS8	-0.2615
NGLY1	-0.5725
NCBP2	-0.12475
C17orf42	-0.0611666666666667
GPSM3	-0.00437499999999998
SIL1	0.917166666666667
ASB6	-0.325
SMAD5OS	0.0265
UNC93A	-3.336125
A1BG	-0.596
C21orf62	0.28925
FMO5	2.08308333333333
ATRIP	0.232333333333333
CEBPG	-0.570333333333333
C7orf38	0.333666666666667
TNFRSF1B	1.13983333333333
CLEC1A	2.11516666666667
IQSEC1	0.189
PATZ1	1.6163
RBM22	1.010625
BAG2	-2.157
PAQR5	-2.47166666666667
C9orf127	0.1096
THNSL1	-0.3225
SHROOM3	2.9742
JAM2	2.03975
SNRPN	-2.094
ALX4	0.265
CACNA1S	0.274
FAM130A1	0.62025
CORIN	3.006
CD300LB	0.446
PLEKHG6	1.1285
LRRC40	-0.56275
PCLKC	-0.99525
PCDHB16	0.471833333333333
WNT2B	0.6895
ASNS	-2.50866666666667
MRPL49	0.4215
FLJ46111	0.364
ISG20	0.153125
SMU1	-0.0183333333333333
CASZ1	0.425
POLR1D	-0.196916666666667
GIN1	-0.12125
SNAG1	0.461333333333333
ANKRD29	-0.776
CDKN2AIP	0.3705
KRR1	-0.195
CXCL1	0.336666666666667
EPM2A	-0.1228
PC	-0.485666666666667
DEFB127	0.014
PDZRN4	2.30433333333333
FAH	0.12825
OR51E1	1.5255
CDC2L6	-0.591166666666667
DNTTIP1	-0.43625
PAX8	0.17475
TMEM116	0.15275
C1orf150	0.0025
PRO2012	0.293
MRPL40	-0.5345
BEX1	-1.394
SLC2A4	-0.220833333333333
PKMYT1	-1.55
FEZF2	-0.4788
SLC26A9	-0.846
MAP2	0.223083333333333
LYL1	-1.3885
SLC25A19	-1.63616666666667
NOS3	0.1295
ZNF34	0.593
TMPRSS11F	-0.618
FAM43A	0.1005
FCRL4	0.469333333333333
KLF14	-0.46
FLRT2	0.1265
WRN	-0.90275
SDF2	0.7213
KRT8P12	-0.106
C6orf195	0.246
C9orf125	-1.22183333333333
DZIP3	0.221125
RIT1	-0.32225
SCML1	-1.98716666666667
RHBDF2	-0.118375
OR2G3	0.909
REXO1L1	-0.5035
MAP3K7IP3	0.038625
C3orf57	-5.4495
FBXW11	-1.2005
ETAA1	0.1505
C14orf131	-0.0977
AKT1S1	0.64575
SLC12A5	-0.763875
C9orf164	0.8075
NRIP3	-0.95675
NOS1AP	-0.265
TMEM121	1.01225
SAP30BP	-0.0968
DGCR6	0.52925
WDR76	-1.6
FAM82B	-0.662583333333333
LOC606495	0.308
MAP9	2.27683333333333
BCDIN3D	0.72175
CXorf36	3.30483333333333
DSCR3	-0.2155
ZFAND3	0.985625
C7orf43	0.3285
SPSB3	0.5083
C19orf19	-0.19775
FAM133A	-2.41325
C12orf25	0.21225
SLC39A3	-0.5055
DISP2	-0.56125
PI4KAP2	-1.985
MKRN3	-2.94116666666667
ADAMTS13	-0.504375
CBLN3	0.3909
TTYH1	-0.576833333333333
C3orf18	1.31725
FLJ13236	0.79325
ZMYND12	2.8445
C18orf25	0.272375
GLB1L3	-0.2815
ATP13A5	1.564
RANBP10	-0.521
CD96	-0.43
DENND1C	0.11925
RBMS3	1.411
SLC41A3	0.256333333333333
DGCR6L	0.5005
TMEM128	0.706
CSNK1G3	0.0736428571428571
MOBKL2C	1.11275
TSPAN6	0.554625
MATN2	0.6383
MSL2L1	0.151166666666667
ST6GALNAC2	0.592166666666667
FGFBP2	0.071625
FGL1	-2.74133333333333
MPP3	-0.184166666666667
ARHGEF6	1.672
TGFBR2	0.972
ACMSD	2.7415
IL33	4.03675
C9orf5	-0.270416666666667
DEAF1	0.3214
AMN	-0.9385
DEFA6	0.15225
RNF212	0.56825
METT5D1	0.595
CIB1	0.7287
TSSK1B	-0.14675
KIAA1727	1.78575
ZNF680	0.480333333333333
LOC399900	-1.59
LOC152217	-0.946833333333333
CTNNAL1	-2.42
CIT	-0.841583333333333
TLE6	1.63275
ZNF607	-0.98825
HERC4	-0.666666666666667
DRAP1	-0.4027
PEMT	-1.08625
C10orf111	-0.6975
ZNF575	0.1685
KCTD7	0.05825
MYO1F	0.562625
LOC285382	0.635
RAB11A	0.8548
PLCD3	-0.061
C15orf28	0.07575
PTBP2	-0.974
CTB-1048E9.5	-0.0395
C19orf60	-0.696833333333333
C7orf25	0.479166666666667
SETD7	1.151
HOXB9	-4.37
VANGL1	-0.4665625
CHAF1B	-1.386
NDUFA3	-0.10675
KIAA1328	0.4735
SHARPIN	0.2685
TTC23	0.5155
UGP2	0.293333333333333
ANKIB1	0.2633
CIRBP	1.58685714285714
SEC14L4	-1.95666666666667
OVCH1	0.325166666666667
VPS52	0.533
FAT	0.5645
M6PRBP1	0.626
GPRIN3	0.703
PPM1F	-0.457333333333333
TSR1	-1.196
CCDC85A	2.19375
PCSK5	1.9015
ZFHX3	-0.216
HEMK1	-0.6005
PGBD2	0.55175
RSRC2	0.0503333333333333
AURKC	-1.34133333333333
SCRIB	0.065125
ORM2	-0.630166666666667
FAM115A	0.6873
FZD6	-0.47775
UNC119	-0.104333333333333
GPX3	0.2495
NOV	0.4095
CABC1	0.5595
CDC42SE2	0.120625
EIF2S2	-0.9707
RNF130	0.765375
CKAP5	-0.699333333333333
RP11-413M3.2	-0.147375
C10orf18	0.7271
TMEM93	-1.12725
DYX1C1	2.66675
KCNMB2	-0.910875
ANK3	2.40866666666667
KRT5	1.2577
CDH12	-1.1745
QRSL1	-0.747125
JUB	-0.4155
SHC4	0.133875
CCL15	1.2715
CCDC22	-0.146
SNX24	-0.094
RARS	-0.474
MORC2	0.18775
FAM48A	0.14575
MT1H	-0.528
PPP1R14C	-1.07716666666667
FOXD1	-2.68614285714286
C1orf213	-2.60675
AMT	-2.3021
DSN1	-1.4595
PTPLAD2	2.5235
DIS3L	-0.11425
RASL11A	0.558
GPRC5B	0.201
FRMD7	-0.529
STRN4	0.2435
KITLG	1.26495454545455
HDGF	0.088
OR1S1	0.3675
SETX	0.3256
DDR2	1.15625
KCTD12	2.28475
LYZL2	-0.67375
WDR52	0.1785
TMEM2	1.3805
ZNF579	0.0561666666666667
LOC200810	0.15525
TNFSF9	-1.60675
PPFIA4	-3.81525
CNIH3	1.351
MAP4K4	-0.303214285714286
ROD1	-0.303928571428571
ALS2CR12	-0.0825
DOCK3	-1.46516666666667
PAQR9	-4.7135
ASB17	-0.242333333333333
STX16	-1.3205
FEZ2	0.240666666666667
DLAT	-0.569833333333333
KIF21B	-1.2555
CDC5L	-0.404
TMEM119	2.59433333333333
CRIP3	-1.4385
TPSD1	0.339166666666667
TEPP	-0.375
GNGT2	1.212
C21orf121	0.638
WNK1	0.844166666666667
FLJ10490	-0.3015
OR51B5	-2.4495
LOC203547	-1.04025
HAS1	0.2105
PPA1	0.633666666666667
ST7	0.196875
C11orf46	0.9087
POPDC3	-3.844
ACOX2	3.78666666666667
ATCAY	-0.74325
TM4SF19	-1.633
MFSD9	-0.583833333333333
PDHB	-0.16725
ERN1	0.247
LCE3C	0.2535
GPR111	0.463
NOTCH3	1.0635
ADAMTS5	2.993
B3GALT1	-0.779
UGCGL1	-0.354166666666667
FAM58A	-0.0108333333333333
FBXO32	2.78825
CLPP	-0.48425
NXPH1	-1.01575
MTMR3	0.929
ATP1B3	-1.509375
TMEM16A	4.140875
HIST1H3F	0.622833333333333
TRIM25	0.133
SDCBP2	0.3315
CRKL	-1.040375
HOXB2	0.0523333333333334
ANP32B	-0.4415
GATM	3.003
AP4E1	-0.08075
EDG5	0.187875
CDKN3	-2.32033333333333
CDH4	-1.86675
PGD	-0.210833333333333
RND1	1.382
GAD1	-2.3411
MPG	0.23875
LOC440350	-0.789
ZNF133	-0.359
SERPINB12	-0.086
AMELY	-0.0983333333333333
DHX36	-0.524
TNFAIP8L2	2.70566666666667
PHTF2	-0.258555555555556
CCDC112	-0.664666666666667
IQCC	-0.1485
HEYL	2.89316666666667
FTSJ2	-0.7765
APPL1	0.541875
RAB43	0.598571428571429
OR10G2	0.2305
WAC	0.123166666666667
ADCY9	0.661625
RUNDC2B	0.315166666666667
PYCRL	0.3143
AGPAT7	-0.431666666666667
SLC22A9	-0.958833333333333
CDKAL1	-0.067
PDYN	-0.398666666666667
C20orf74	0.451
MTMR11	1.99675
VAV3	3.96616666666667
DAPL1	2.17625
STXBP3	0.4015
EIF3G	-0.2415
ARHGAP22	-1.0155
NPFFR1	0.271
NPC1	-0.383833333333333
ALDH9A1	1.59383333333333
ZNF600	0.503
ZNF678	0.457333333333333
RASSF1	0.0560833333333333
ADD2	-2.286625
PITPNB	-0.067
PKD2L2	-0.059125
LRP11	-0.497
CDKL1	0.30325
SMEK2	0.13875
PRODH2	-3.03133333333333
C11orf54	0.434666666666667
SFRS11	-0.7925
IL7	0.9765
ALS2CR16	0.5215
BTG3	-0.516333333333333
PAK2	-0.678388888888889
RP11-679B17.1	-0.888
GATA4	-2.16233333333333
ATP2B1	0.531
LOC130940	2.0535
C1orf172	2.5535
ATF7IP2	-1.24425
SLC25A43	0.243666666666667
CENTG3	-0.247
IGF2BP1	-3.8996
FCHSD1	0.3645
CAMK2N2	-0.081
ELAVL3	-0.2889
NBPF15	0.0431666666666667
UBE2J2	0.304
GNL2	-0.8475
PRR3	-0.2866
NLF2	-0.087
OR4F6	0.015
KLHL24	0.9315
CCDC88A	-1.6891
SGPP1	0.743333333333333
C10orf11	0.285333333333333
SLC35B4	-1.14683333333333
UGT3A2	-1.275
ARNT2	0.67
CBR1	-0.503875
ITPR3	-0.7735
TRAPPC6B	-0.1441
AMZ1	-1.011
ARP11	1.35475
WDSUB1	-0.06125
APBA1	0.339333333333333
RAB2A	0.5974
C6orf162	-0.989
HPSE2	1.089
PLCE1	1.9065
INSL3	0.48425
DLG1	0.1254
PTPLA	-2.19275
PIGX	0.206
TFIP11	0.669833333333333
FIBIN	3.468
POLR2G	-0.44925
GRAP2	-1.2761
DNAJB8	0.0805
CNBP	0.298
WASF1	-1.08075
INPP5E	-0.345
HSPB1	-0.287125
TMEM167	-0.1105
CUBN	0.4385
IGF1	3.8083125
ITPK1	-0.1524
NAALAD2	-0.97525
G3BP1	-0.2314
NT5DC1	-0.154875
CYP39A1	0.889
TMEM139	1.028
POLK	0.132222222222222
GLULD1	-1.896
RBM15	-0.908166666666667
AMZ2	-0.0035
GDF15	-1.9205
MESDC2	0.13375
INCA	0.871333333333333
ACY1L2	-1.794
GZMM	-0.538333333333333
PAIP1	0.223
CACNA2D1	0.3315
STK32C	0.367166666666667
SH3BP4	1.54683333333333
DEC1	-0.219
PADI1	0.1655
UBB	-0.53
PON3	-1.6045
PROP1	0.207
ANKRD13B	-0.4185
ADCK1	0.34075
TCF25	-0.159416666666667
SLC38A5	-2.115
CXorf26	0.364666666666667
C19orf39	0.3145
PPP1R13B	0.787
ARL2	-0.776
TCL6	0.05175
TOP3A	-0.9725
SLC16A14	0.83075
FXYD6	2.19683333333333
HIST1H4E	-0.80925
BBC3	0.339736842105263
UNC5A	0.221
FAM86C	-0.0767
PI4KB	1.000125
B3GAT1	-2.75775
SUSD2	2.59566666666667
OAZ2	0.0633333333333333
NOC4L	-0.2265
C10orf12	-0.243
FADS1	-2.62966666666667
LOC144097	-0.89475
DKK2	1.83016666666667
KIAA1949	0.085
RHOT1	0.2102
OXT	1.2895
GPR153	-0.06225
ARL4A	-0.707666666666667
SAAL1	-1.00375
CCDC64	0.0425
USE1	-0.146333333333333
HNMT	1.5205
PCGF3	-0.150625
CYP2C19	0.09475
C20orf4	0.028
CCDC11	2.998
ACSBG2	0.2305
RWDD2A	-0.2635
PALLD	2.963875
CPLX4	-0.456
LOC492311	0.73725
KPNA2	-1.9755
MACROD1	-1.0031
TMCO3	1.16616666666667
C15orf52	0.0626666666666667
BIRC5	-2.55873333333333
PRR16	0.958
FAM63B	0.29275
KATNB1	-0.994333333333333
WNT8B	0.291
CPLX3	-0.5575
GHR	3.157625
CCDC124	-0.77825
BCLAF1	-0.888375
GOLGA3	0.3378
