Hybridization REF	TCGA-E2-A14X-01A-11R-A115-07
RY1	-0.4855
ATAD2B	0.3105
ARHGAP17	-0.3341
KCNIP3	-0.706
SFPQ	0.20925
GFRA4	0.251
AKR1B10	-3.63225
TIGD6	0.8475
RGS16	2.3515
URB1	0.257166666666667
OR4C46	0.0385
TOP3B	-0.6485
NFATC4	-0.1435
CA14	-5.4665
BMPR1A	0.273666666666667
SNRP70	-0.233875
PRL	-0.018
C6orf130	-0.69575
STAG2	0.31775
CD55	-0.579142857142857
RPS23	0.641833333333333
SSX2	-1.69266666666667
FDPSL2A	0.4685
FBXO27	0.9275
SYNGR3	-1.5775
TMSL3	0.51475
EML1	-1.8845
NUP93	-0.32625
SMAD3	-1.0894
KIAA1189	-0.055
HNRPUL2	0.983833333333333
TBC1D12	0.691166666666667
C16orf24	0.291
MRVI1	1.912
ZNF581	-0.332333333333333
ELOVL3	-0.9985
OR51Q1	0.49875
CACNB3	0.542833333333333
GALNT13	-0.984875
C10orf84	0.650125
NEDD4	-1.0191
SPO11	0.4425
OR5AU1	1.142
NEK4	0.282928571428571
PRKAR2A	-0.1855
IHPK1	0.0286666666666667
ATP6V0B	0.687375
CACNA1E	0.00449999999999999
CEACAM8	0.9106
PEX14	0.3685
FLJ12993	-1.4255
ZBTB38	0.0435833333333333
PCTK2	0.119833333333333
LRRC16	0.9344
FBLIM1	1.43916666666667
FYCO1	-0.22725
RP5-1022P6.2	0.0293333333333333
CMTM1	0.320333333333333
PLTP	0.355166666666667
RAPH1	0.00537499999999999
DOCK8	2.159875
EZH2	-0.6832
SLC25A1	-0.149666666666667
PLEKHB1	2.0185
GRB7	1.004
ZFP37	-0.35025
MRPL33	-0.76625
PELO	-0.62575
ARMC1	0.346909090909091
C9orf27	0.01575
FLJ25778	0.075
C9orf37	-1.354
TMEM66	0.1385
SPRN	0.888375
HBEGF	0.451125
PI4KA	-0.3505
LEPRE1	-1.6975
POU2AF1	1.553
MRPL12	-1.3935
REP15	-0.942
ZC3H3	0.75825
RASAL1	1.76825
DDAH1	2.512625
ACBD5	-0.292875
TMC2	0.1935
CCDC137	-1.24625
SAMD13	1.6115
UGT2B15	-2.6415
TIPARP	-0.729
DNASE1L3	0.55325
TRIM72	0.240166666666667
DBX2	0.7635
IPO8	-0.06575
C21orf88	-1.3012
MAP3K14	0.3375
LOC51233	0.310166666666667
GGTLA4	0.08425
PDE6D	-0.64575
ZNF117	-0.41425
CLK2	-0.3555
NKRF	-0.5685
TNFSF15	0.00409999999999999
DUSP2	0.972875
SECISBP2	-0.4081
GABRR2	-0.022
PPAP2C	2.59525
LOC51145	-0.198833333333333
PAG1	2.47575
PIK3C3	-0.19825
GNG10	-1.4605
APOL4	0.787333333333333
ANKRD28	-0.278125
STMN3	-0.8545
RAB14	0.4476
CDK2AP2	0.30225
HDDC3	-0.19175
COMMD7	0.44375
CXXC1	0.33
HMCN1	-1.2435
CD40	0.739
DYNC1LI2	1.290875
GDI1	0.3265
LOC646938	0.193
VSNL1	-3.01816666666667
PIH1D1	-0.37
RAET1G	-1.5265
KRTAP5-9	-0.083
EFTUD2	-1.2635
ZNF311	-2.19583333333333
ATP6V1G3	-0.094
OR2W3	-0.16975
SCN4A	0.71825
MED10	-1.08825
FAM135A	0.5026
ARHGAP4	-0.41975
EHMT2	0.21675
UFD1L	0.43125
ERMP1	1.57975
MAG1	-1.31083333333333
THAP8	0.291166666666667
HACE1	0.718
FAM82C	-0.0095
C3orf20	0.287
UNC84A	0.374666666666667
SCD5	-1.04914285714286
LASS6	-1.02875
LSG1	0.0231666666666667
MAL	-1.059
GPR22	-0.5975
WDR5B	0.4415
ACTRT1	0.114
C17orf60	0.330833333333333
GRIN2C	-0.1101
ARMC8	-1.04775
SLC47A1	-2.90733333333333
DMPK	-0.748
DHRS13	-1.102
SMC1A	-0.5475
KRTAP17-1	1.958
SMYD5	-0.62325
TUSC2	-0.085125
CRHR2	0.571
KIR3DL2	0.874
CCDC104	-0.70825
ATP2C1	0.609375
CROT	-1.73
PABPC3	1.43083333333333
EGR1	1.12
THSD1	0.73325
KHK	-1.17025
SLC12A2	2.618375
CD58	0.5795
STOX2	1.545
CCDC76	-0.0679
CCDC48	2.08575
DNAH1	0.727333333333333
ZIC4	1.061
OR1G1	0.4545
PSMC6	-0.4225
PROKR1	1.1845
ABCB1	-0.398375
TRAT1	0.79725
LLGL1	0.0385
MTF1	0.93125
USP54	1.813125
PAGE2B	-2.0085
ITGB7	-3.23975
CCDC81	0.1785
LOC149837	0.6155
SCUBE1	-0.1695
ZSCAN10	0.327
HUWE1	-0.0893571428571428
CDH17	0.825
CD180	1.68725
IL17A	0.1635
TMPO	-0.567125
KIAA1524	-1.165
HDGFRP3	-2.25466666666667
OXCT1	0.741363636363636
RRAS2	-0.901
LTBP2	2.8295625
SV2B	2.79316666666667
CYP2A6	0.467125
PKD1L2	-1.00416666666667
PPM1M	0.88675
FLJ22662	1.84033333333333
ZNF502	1.039
GP6	-0.6615
CRYBA2	1.03525
LEF1	-2.0398
CTPS	-0.483285714285714
EYA1	-3.29333333333333
EPS8L1	1.71025
MAPK14	0.382583333333333
SERPINB2	2.221625
GTF2F2	-1.23716666666667
ZNHIT4	0.3045
PLA1A	1.1365
C20orf114	-0.277
HPR	-2.2925
C18orf2	-3.555
SATB2	-3.0505
KCNJ9	0.020125
MGC157906	0.574
MOCS3	0.469
C17orf71	-0.815833333333333
PPHLN1	-0.0706
HIST1H2BN	-0.96125
RAPGEF1	0.18925
MAP3K8	1.591
DLG4	-0.012
STC1	-1.35858333333333
CDGAP	3.46275
DDX26B	0.21175
LOC150223	-0.9985
CPSF3	-0.794
TMEM14A	0.8865
MYH3	-1.74275
GPKOW	0.2225
SULT1A1	-0.611
SPON1	2.0159
YY1AP1	0.433833333333333
RAB23	1.1
PLA2G4A	-3.6105
MAPRE3	0.346
ZNF516	-0.736714285714286
GGPS1	0.95575
EXOC3L2	-0.4575
C19orf42	-0.0422
MAP2K2	-0.00983333333333333
HIST1H2BB	-0.008
RNF19B	1.66166666666667
C6orf128	0.249333333333333
TLR8	3.109
PCDHA9	0.5675
CARS2	0.736625
CLUL1	2.71533333333333
RHAG	-4.1805
UNK	-0.439
EXOC8	0.8317
C9orf95	0.76775
C14orf143	-0.826666666666667
MAML3	-0.102625
LDHA	-1.9755
MRPL20	0.20675
KLHDC6	1.80333333333333
ATP5S	0.354333333333333
C8orf55	1.85275
PHF19	-1.75725
KRTAP13-4	0.2435
TTC5	-0.05225
XKR5	-0.64275
SILV	-4.4885
TEX28	-0.1325
TCTN1	-0.21375
CX40.1	0.98575
PPP2R5C	0.348875
C12orf30	-0.215
CAPG	2.09675
MPZL1	0.7757
ARSB	-0.749
TDH	-2.4435
WASF4	0.33525
TSSK3	-0.700166666666667
7A5	1.9075
CRISPLD1	5.138375
MAD1L1	-0.519666666666667
SPIN4	0.375
AMPD1	2.44275
DPYSL5	0.06
INPP1	0.0918333333333333
ANKRD11	-0.183555555555556
NPAS4	0.268
GCET2	1.3736
RNASE9	0.7485
GUCY2D	0.227333333333333
CCDC98	-0.4325
FGF4	-0.202625
CPM	0.429333333333333
SLC26A4	-2.50675
PLD5	0.3935
FAM59A	0.7745
FBXO5	-0.665444444444444
SIPA1L1	-0.15425
DPYS	1.467
ATG4D	-0.301
TGM3	0.794
MTCH1	1.0255
HK1	-0.531714285714286
CDC26	-0.23975
GALNT12	-1.38183333333333
LOC339229	-1.069
MRPL35	-0.864375
ORC4L	-0.52075
TNKS	-0.828571428571428
C2orf24	0.642666666666667
ZNF553	-0.283166666666667
GGTLA1	2.1272
ZNF497	-0.37275
CDY1B	0.18875
SLC30A4	0.982625
TUB	-0.34875
ARHGEF18	0.18625
ARRB1	0.26325
KCNK1	-1.4535
EREG	3.2716
SCAMP5	0.4375
RUNDC3B	1.4215
ADAMTS20	0.094
IL17RB	1.96975
FLJ20323	-1.117
MCAM	0.37575
POLR3E	-1.65066666666667
AQR	-0.211
IPMK	0.518
CDCA7	-2.315375
CAMP	0.6275
GRHL3	2.13225
ADAMTSL2	0.111333333333333
CLMN	2.90416666666667
SSTR3	0.3575
MAGEA5	-2.24666666666667
OVOL2	3.638
JMJD1B	-0.191
RBL2	0.5098
PYGO2	0.96725
PPP1R10	0.625333333333333
CSE1L	-0.604666666666667
LCA5	0.32925
RDH16	0.1865
ASRGL1	-0.74075
TOM1	1.47716666666667
PTX3	-3.76
TTC15	-0.10925
SCGB3A1	2.732
MRPL50	-1.2975
RCAN3	1.41725
SLC26A11	-0.02475
STYX	0.0855
CINP	-0.4935
MARCH7	-0.6175
PFKM	-2.664
SGMS1	0.338166666666667
RIOK3	0.9335
C1orf110	0.11
CES7	0.692375
LOC440248	-1.5165
PPP1R12C	-0.20475
C10orf27	0.4695
ATG9A	-0.37975
MRPS26	0.0055
TMEM40	3.26325
ELP3	-0.9999
ZNF787	0.2366
HIAT1	0.595625
C8orf34	0.343166666666667
MGC4655	0.5044
PELI1	0.9685
PPT1	-0.2508
SLC35C2	0.0318333333333333
C6orf125	-0.7735
MUC4	-1.18166666666667
RFC4	-1.62728571428571
GNB2	0.1855
NUP50	0.46
SULT4A1	-0.878833333333333
C7	4.0975
CCDC130	-0.198666666666667
ARRDC4	-1.42875
RQCD1	-0.5985
GLYCTK	-1.139
AYTL2	-1.47481818181818
MTUS1	-0.4164
LEMD3	0.667333333333333
PLEKHF2	2.5545
HOXA7	-0.044375
GTF3C2	-0.7685
DYNLRB2	-0.845
CNOT10	-0.30375
MR1	-0.185333333333333
FFAR1	-0.16525
PRIC285	0.13425
SLITRK6	3.488
LIX1	-2.479
UBE1L2	-0.7415
F8	1.42375
ACHE	-0.0156666666666667
KPNA5	0.47975
TNFRSF12A	-0.420666666666667
EGR3	0.4505
SERPIND1	-3.89983333333333
OASL	0.53525
IFRD1	-0.794875
WDFY1	-0.3745
ZNF267	0.35275
ACCN5	-0.2555
ZBTB6	-0.3385
PPP1R3A	-0.318
PRRT3	0.34925
FBXL19	-0.038
TXNIP	0.670357142857143
ACTN2	1.472
ATG9B	0.380125
C9orf117	-0.071625
IL27	-1.5285
RPL36AL	-0.0686666666666667
KLK15	-0.02525
CHAD	0.313
RAP2B	-0.1112
HEBP2	3.44925
ZNF342	1.3525
CAMK2G	-0.018
TLR3	0.44925
FGF14	0.15725
HMGB2	-0.54075
TRPM5	0.0386666666666667
OR5M11	0.0575
KIF3B	-0.397631578947368
PRICKLE2	1.43625
MTMR9	-0.692375
C3orf27	0.097
GLRA3	-1.73933333333333
NSDHL	0.00316666666666667
TMEM32	0.6745
POLR2D	-1.07158333333333
MYADML	0.335
C9orf114	-0.73725
MRGPRX1	0.3485
TOPORS	0.93525
CLDN19	-0.484
C1QL4	1.24
RNF165	-1.6425
DHRS9	1.78225
DNAH2	-0.560166666666667
FXR1	-1.1735
ZMYM3	-0.265125
CASP3	0.482833333333333
FAM120C	-0.481375
SCLY	-2.13375
CA7	0.164
ENTPD5	-0.121
ZNF461	0.300125
PDIA5	0.32875
C1orf19	0.068
TMEM67	-0.0975
KCTD20	0.12825
WDR47	1.5815
FLJ38723	2.0755
KLRF1	1.12483333333333
TAS2R16	0.6385
CLDN12	-0.376
PRKCE	0.93075
UBXD4	0.17175
ITGAM	2.56366666666667
GLT8D3	-0.2905
WDR31	0.1393
RGS2	1.03025
OR51L1	0.1625
MST1R	-0.336
KIAA1737	1.56775
OR4A5	0.195
GLIS1	0.276333333333333
PTMA	0.173642857142857
NAPA	2.06375
PRDM11	-0.07075
LIPF	0.746
DIRAS3	0.05125
ASGR2	-4.32875
C1QTNF4	0.42025
PIK3R4	-0.146
ARMC3	0.29325
NDUFV3	0.0170833333333333
BTBD3	1.1945
PPP1R2	-0.00391666666666666
UBE2NL	-0.076
FOSL2	0.666
FAM119A	-2.08983333333333
TUBA4A	-0.6065
KRTAP12-1	0.06675
SFRS2	-0.40775
RHPN1	0.2597
EEF2	0.092
ZDHHC11	-1.3635
EPHA3	-2.1493
RBM12	-0.457
H2AFJ	-0.147416666666667
EDIL3	0.374
KIF26A	-1.53125
SERGEF	-0.43725
B3GALT4	3.146
LOC90925	3.91116666666667
OSCAR	-0.265125
NPFF	-0.166375
DEDD	0.66525
TMEM155	-0.619
PTPN1	-0.046
SCYL2	0.695
SKAP1	1.47275
LEAP2	-3.42666666666667
GADD45G	0.3453
IFITM3	-0.40425
PILRB	-0.925
SLU7	0.2771875
DSC3	1.522
DNMT3L	-1.67375
PAPD5	0.617875
B3GNT3	1.911
LHCGR	0.733
MSL-1	0.09075
UBE2S	-1.498375
SAP130	-1.0195
ANAPC11	-0.70025
MAGED4B	-3.127
ATP6V1B2	-0.113333333333333
C14orf179	-0.0065
CAPZA1	0.55625
CDYL2	-1.44283333333333
GLRX3	-0.590333333333333
LOC136288	-0.522
MOBKL1A	-0.35775
HTR2B	2.59875
CRYGD	0.0413333333333333
NUS1	0.501166666666667
PGRMC1	1.857
MYOM2	-0.562
FLJ39653	-2.06616666666667
CHM	-0.0819
OR5M8	0.059
ZNF619	0.213
FAM105A	0.6095
CCNL1	-0.8315
NAP1L3	-1.2425
C10orf57	1.77783333333333
B3GALNT1	0.855833333333333
CSN1S2A	0.283
TCP10L	2.067
GDAP2	1.105
DMKN	2.226
COX6B1	-0.20925
DNASE2	0.5275
MSH5	-1.48
LGMN	-0.2985
USP31	0.1618
OR13C8	0.4035
SDCBP	0.1789
NUDT11	-2.5855
PYGL	-3.327
SNPH	-1.71983333333333
B3GNT4	-0.056
MIZF	-0.0711
NUBPL	-0.851125
NOD1	0.139666666666667
CDH22	0.8125
NUBP1	-0.287166666666667
DSCAM	-3.48075
DGKI	-0.233
FAM136A	-0.874
AKAP1	0.672833333333333
SLC16A6	-2.4825
RIN3	1.0555
PSG2	0.186
DIP2B	-0.6205
PSORS1C1	0.998
KIAA0495	-0.2815
FLJ90709	-0.415333333333333
LPA	-0.110166666666667
PIGA	-0.148666666666667
LY75	3.98333333333333
UTS2	-6.11466666666667
RREB1	0.290375
GALNACT-2	0.6418
MGC3196	-1.056
FLJ31568	0.7065
LPHN1	-0.059625
SP1	1.509
TOX4	0.0841666666666667
HSPA9	-0.4752
APOBEC1	0.616
SLC35E4	-0.604
LSM5	-1.38675
SURF1	-0.73975
ZBTB1	1.05366666666667
GTF2F1	-0.139
RPS15A	-0.324642857142857
DUSP21	-0.812166666666667
GINS4	-1.05033333333333
MYO15A	-0.781
GIMAP7	4.254
MGC13379	1.136
ATP6V1E2	-0.134666666666667
UTP3	-0.01675
HNRPA3	-0.924375
MT4	0.6405
C14orf155	0.20025
U1SNRNPBP	0.26425
CKLF	-0.2145
PLEKHN1	1.124
MBNL1	0.106333333333333
NUP160	-1.54125
ACSM2A	-1.16275
LOC129881	-1.46
KIAA1529	-0.17875
FLJ22639	-0.288
HAND1	-0.952
GSX1	0.1285
FGA	-4.47675
SERPINB1	-0.3945
ZNF642	0.4065
IGFBP1	-8.243125
SLC1A1	-1.350625
DHX57	0.082625
ZNF766	0.3205
PTPN21	0.4328
GDPD3	-1.6615
PNPLA5	0.202
TBR1	0.1902
FAM116A	0.196
IQGAP1	0.574625
FOS	1.941375
ZNF226	-0.289125
FIGNL1	-0.820666666666667
C14orf1	0.631333333333333
ZMYND17	-0.349
PUS7	-0.5645
TUBB6	0.10475
KCNQ2	-1.79725
MARCH6	-0.263583333333333
CCDC33	0.06
PRODH	-1.24025
RBM11	-0.963
EPHA6	-0.070375
SLC43A1	-1.4865
LOC196541	-0.153285714285714
NTN1	0.794166666666667
ING4	0.55275
PCDHB10	1.671
DPH2	-0.363166666666667
SPACA4	0.2075
FBXL21	-6.004
DIAPH1	-0.206333333333333
ZNF71	1.152
CEP76	-0.121
CORO1A	0.438
RRM2	-1.829625
EDG4	0.59775
OS9	0.665666666666667
SLC4A1AP	-0.23975
COG5	0.07675
COPS8	-0.8155
NGLY1	-0.359
NCBP2	-0.436
C17orf42	-0.813833333333333
GPSM3	0.503
SIL1	0.147
ASB6	-0.2595
SMAD5OS	1.312
UNC93A	-0.88025
A1BG	-1.0455
C21orf62	0.32025
FMO5	-1.05458333333333
ATRIP	-0.276
CEBPG	0.365
C7orf38	-0.059
TNFRSF1B	1.48483333333333
CLEC1A	1.80833333333333
IQSEC1	-0.0905
PATZ1	0.4955
RBM22	1.051875
BAG2	-2.07633333333333
PAQR5	-1.762
C9orf127	0.819
THNSL1	-0.0215
SHROOM3	2.2991
JAM2	1.18275
SNRPN	-2.32425
ALX4	0.1925
CACNA1S	-0.0875
FAM130A1	0.608
CORIN	0.9665
CD300LB	0.528
PLEKHG6	0.526
LRRC40	0.4185
PCLKC	-0.977
PCDHB16	-0.541833333333333
WNT2B	3.921
ASNS	-0.769111111111111
MRPL49	0.70075
FLJ46111	-0.07075
ISG20	0.90975
SMU1	-0.1265
CASZ1	0.2915
POLR1D	-0.429
GIN1	-0.4855
SNAG1	0.756666666666667
ANKRD29	-1.07125
CDKN2AIP	0.45475
KRR1	-0.328
CXCL1	-2.00766666666667
EPM2A	1.7509
PC	0.7145
DEFB127	-0.042
PDZRN4	0.0998333333333333
FAH	-1.566625
OR51E1	1.4875
CDC2L6	1.631
DNTTIP1	0.1545
PAX8	-0.777
TMEM116	0.87225
C1orf150	-0.404
PRO2012	0.7255
MRPL40	-0.342833333333333
BEX1	-4.1982
SLC2A4	1.42816666666667
PKMYT1	-0.812
FEZF2	-0.0841666666666667
SLC26A9	2.49625
MAP2	1.553
LYL1	-1.00675
SLC25A19	-1.055
NOS3	0.316
ZNF34	1.77833333333333
TMPRSS11F	0.0293333333333334
FAM43A	0.15225
FCRL4	2.74516666666667
KLF14	0.29625
FLRT2	-0.6845
WRN	-1.50125
SDF2	-0.1614
KRT8P12	0.21075
C6orf195	1.794
C9orf125	-1.64833333333333
DZIP3	-0.88075
RIT1	0.519166666666667
SCML1	-2.101
RHBDF2	-0.123625
OR2G3	-0.028
REXO1L1	0.348
MAP3K7IP3	-0.99425
C3orf57	-5.71
FBXW11	-0.4345
ETAA1	-0.7065
C14orf131	-0.2653
AKT1S1	0.083
SLC12A5	-0.930625
C9orf164	1.22075
NRIP3	-0.748875
NOS1AP	-0.99725
TMEM121	1.11275
SAP30BP	-0.5376
DGCR6	0.96325
WDR76	-1.1005
FAM82B	0.984583333333333
LOC606495	-0.486
MAP9	1.13741666666667
BCDIN3D	0.67825
CXorf36	3.50166666666667
DSCR3	-0.0594
ZFAND3	0.72325
C7orf43	0.365
SPSB3	0.6008
C19orf19	0.00675
FAM133A	-3.204625
C12orf25	0.414
SLC39A3	-0.568125
DISP2	0.76075
PI4KAP2	-1.291
MKRN3	-1.24266666666667
ADAMTS13	-0.632
CBLN3	0.2138
TTYH1	3.322
C3orf18	-0.5855
FLJ13236	-1.69425
ZMYND12	3.09625
C18orf25	0.74875
GLB1L3	-0.8085
ATP13A5	0.7585
RANBP10	0.06275
CD96	-0.1481
DENND1C	0.56775
RBMS3	-0.1355
SLC41A3	0.982
DGCR6L	0.94025
TMEM128	0.4025
CSNK1G3	-0.281071428571429
MOBKL2C	1.2335
TSPAN6	0.70175
MATN2	-0.8512
MSL2L1	0.236833333333333
ST6GALNAC2	-1.31216666666667
FGFBP2	2.999
FGL1	-6.796
MPP3	-0.578333333333333
ARHGEF6	1.76933333333333
TGFBR2	0.320875
ACMSD	-1.06975
IL33	4.1245
C9orf5	-0.666416666666667
DEAF1	-0.2213
AMN	-0.28
DEFA6	0.367428571428571
RNF212	-0.1635
METT5D1	-0.821666666666667
CIB1	-0.6647
TSSK1B	0.084
KIAA1727	1.0965
ZNF680	-0.6535
LOC399900	-0.446
LOC152217	-0.331166666666667
CTNNAL1	-3.962
CIT	-2.44883333333333
TLE6	0.7335
ZNF607	-0.83
HERC4	-0.914333333333333
DRAP1	-0.1917
PEMT	-0.981
C10orf111	0.5865
ZNF575	0.296875
KCTD7	-0.14
MYO1F	0.85525
LOC285382	-0.48325
RAB11A	0.76
PLCD3	-0.72675
C15orf28	-0.12075
PTBP2	0.093125
CTB-1048E9.5	0.06775
C19orf60	0.063
C7orf25	0.830666666666667
SETD7	0.385625
HOXB9	-4.321
VANGL1	0.6735625
CHAF1B	0.10425
NDUFA3	-0.88375
KIAA1328	0.0305
SHARPIN	1.161
TTC23	-1.14425
UGP2	0.561
ANKIB1	-0.1365
CIRBP	1.59728571428571
SEC14L4	-3.14266666666667
OVCH1	0.1255
VPS52	0.95825
FAT	0.421
M6PRBP1	0.40075
GPRIN3	0.605
PPM1F	0.9615
TSR1	-0.2985
CCDC85A	2.518
PCSK5	0.47825
ZFHX3	-0.621
HEMK1	-1.0109
PGBD2	0.96525
RSRC2	0.375333333333333
AURKC	-2.16216666666667
SCRIB	1.236375
ORM2	-4.639
FAM115A	-0.1112
FZD6	2.110125
UNC119	0.0328333333333333
GPX3	-0.6445
NOV	0.316125
CABC1	0.815
CDC42SE2	0.6278125
EIF2S2	-0.3554
RNF130	1.303625
CKAP5	-1.09
RP11-413M3.2	-0.16325
C10orf18	1.2141
TMEM93	-0.95025
DYX1C1	-1.17525
KCNMB2	-2.012875
ANK3	2.12666666666667
KRT5	1.0178
CDH12	-1.540625
QRSL1	0.951
JUB	-1.028
SHC4	3.71975
CCL15	1.89583333333333
CCDC22	-0.569
SNX24	-0.53425
RARS	-0.5835
MORC2	0.224
FAM48A	0.16
MT1H	-2.3445
PPP1R14C	4.18933333333333
FOXD1	0.863142857142857
C1orf213	-1.598
AMT	-1.6782
DSN1	-0.2605
PTPLAD2	1.115
DIS3L	-0.4525
RASL11A	1.13525
GPRC5B	1.091
FRMD7	-0.3625
STRN4	0.743
KITLG	-0.638136363636364
HDGF	0.72875
OR1S1	0.7125
SETX	-0.2279
DDR2	-0.135625
KCTD12	2.1325
LYZL2	0.158
WDR52	-0.3195
TMEM2	-0.480125
ZNF579	0.264833333333333
LOC200810	-0.20725
TNFSF9	-1.509625
PPFIA4	-3.48825
CNIH3	0.699833333333333
MAP4K4	-1.01428571428571
ROD1	-0.0108571428571428
ALS2CR12	-0.707
DOCK3	-0.782
PAQR9	-5.129
ASB17	0.2505
STX16	-0.80925
FEZ2	0.00266666666666667
DLAT	0.143166666666667
KIF21B	-0.787333333333333
CDC5L	0.89075
TMEM119	1.90716666666667
CRIP3	-1.1125
TPSD1	0.4575
TEPP	-0.11275
GNGT2	1.03775
C21orf121	0.70925
WNK1	-0.289666666666667
FLJ10490	0.8381
OR51B5	-2.5605
LOC203547	-0.595875
HAS1	0.114
PPA1	0.375666666666667
ST7	-0.036625
C11orf46	0.1661
POPDC3	-4.335
ACOX2	-0.104
ATCAY	-0.808
TM4SF19	-1.59425
MFSD9	-0.422
PDHB	-0.41825
ERN1	-0.1285
LCE3C	0.19
GPR111	1.048
NOTCH3	0.574833333333333
ADAMTS5	2.01025
B3GALT1	-0.86075
UGCGL1	-0.7735
FAM58A	0.720166666666667
FBXO32	3.78075
CLPP	-0.2055
NXPH1	-1.5255
MTMR3	1.57133333333333
ATP1B3	0.029375
TMEM16A	3.482875
HIST1H3F	-0.0538333333333333
TRIM25	0.0355
SDCBP2	3.297
CRKL	-0.72275
HOXB2	-0.4035
ANP32B	-0.11375
GATM	2.5635
AP4E1	-0.0605
EDG5	0.294625
CDKN3	-1.65166666666667
CDH4	-2.25575
PGD	0.401
RND1	1.0055
GAD1	-3.665
MPG	-0.82875
LOC440350	0.003
ZNF133	0.36525
SERPINB12	0.5385
AMELY	-0.207666666666667
DHX36	-1.313
TNFAIP8L2	2.8315
PHTF2	-0.593111111111111
CCDC112	-0.322333333333333
IQCC	-0.27225
HEYL	2.73583333333333
FTSJ2	-0.620666666666667
APPL1	0.914625
RAB43	0.223642857142857
OR10G2	0.2655
WAC	0.108
ADCY9	-0.262125
RUNDC2B	0.127333333333333
PYCRL	1.0302
AGPAT7	-0.244333333333333
SLC22A9	-1.2465
CDKAL1	0.361
PDYN	-0.275666666666667
C20orf74	-0.184
MTMR11	0.796
VAV3	-0.480166666666667
DAPL1	0.0625
STXBP3	1.3925
EIF3G	-0.54725
ARHGAP22	-0.311
NPFFR1	0.391
NPC1	-0.594666666666667
ALDH9A1	1.73283333333333
ZNF600	0.4895
ZNF678	-0.144333333333333
RASSF1	0.678333333333333
ADD2	-2.310875
PITPNB	0.81225
PKD2L2	0.106
LRP11	-0.452
CDKL1	0.6975
SMEK2	0.36425
PRODH2	-3.32366666666667
C11orf54	1.01166666666667
SFRS11	-0.3345
IL7	0.457333333333333
ALS2CR16	-0.10775
BTG3	0.833333333333333
PAK2	-0.224388888888889
RP11-679B17.1	0.39875
GATA4	-2.02083333333333
ATP2B1	-1.22975
LOC130940	-0.0135
C1orf172	2.93816666666667
ATF7IP2	-0.413
SLC25A43	-0.158666666666667
CENTG3	0.219666666666667
IGF2BP1	-4.225
FCHSD1	0.235
CAMK2N2	0.467833333333333
ELAVL3	-0.2317
NBPF15	0.912166666666667
UBE2J2	0.454083333333333
GNL2	-0.05
PRR3	-0.0847
NLF2	0.44375
OR4F6	-0.0965
KLHL24	1.17766666666667
CCDC88A	-1.7703
SGPP1	-1.32783333333333
C10orf11	0.373
SLC35B4	-1.83516666666667
UGT3A2	-1.059
ARNT2	-1.5406
CBR1	0.2585
ITPR3	0.372666666666667
TRAPPC6B	-0.1136
AMZ1	-1.594
ARP11	2.27275
WDSUB1	1.41275
APBA1	0.472833333333333
RAB2A	2.1968
C6orf162	0.1855
HPSE2	1.062
PLCE1	-0.34175
INSL3	0.47825
DLG1	0.26
PTPLA	-3.54425
PIGX	-0.698375
TFIP11	0.539
FIBIN	2.0525
POLR2G	-0.379
GRAP2	-0.828
DNAJB8	-0.1415
CNBP	-0.0213333333333333
WASF1	0.974
INPP5E	-0.5866
HSPB1	-0.6565625
TMEM167	-0.9391
CUBN	0.11025
IGF1	3.0409375
ITPK1	0.8903
NAALAD2	-1.392
G3BP1	0.4042
NT5DC1	0.691625
CYP39A1	4.3775
TMEM139	3.12325
POLK	-0.494777777777778
GLULD1	-1.5355
RBM15	-0.181833333333333
AMZ2	-0.58975
GDF15	-3.90266666666667
MESDC2	-0.95825
INCA	0.8435
ACY1L2	1.4085
GZMM	0.2635
PAIP1	0.39575
CACNA2D1	-0.53125
STK32C	0.8215
SH3BP4	0.199166666666667
DEC1	-0.0925
PADI1	0.1685
UBB	-0.6978
PON3	-1.59166666666667
PROP1	0.2875
ANKRD13B	-0.388
ADCK1	0.02325
TCF25	0.620333333333333
SLC38A5	-2.53875
CXorf26	0.7765
C19orf39	0.11425
PPP1R13B	1.145
ARL2	-0.384
TCL6	0.44975
TOP3A	-0.9775
SLC16A14	-0.366
FXYD6	1.8885
HIST1H4E	-0.36025
BBC3	-0.141473684210526
UNC5A	0.375166666666667
FAM86C	-0.7231
PI4KB	0.84375
B3GAT1	-2.06375
SUSD2	1.37633333333333
OAZ2	0.611666666666667
NOC4L	-0.2235
C10orf12	0.15425
FADS1	-3.68166666666667
LOC144097	-0.5885
DKK2	1.05366666666667
KIAA1949	0.03575
RHOT1	-0.3419
OXT	1.01816666666667
GPR153	0.25825
ARL4A	-1.3225
SAAL1	-1.551
CCDC64	0.1765
USE1	-0.1935
HNMT	-0.447833333333333
PCGF3	0.4238125
CYP2C19	-0.11575
C20orf4	-0.0885
CCDC11	0.42675
ACSBG2	0.00774999999999999
RWDD2A	0.49975
PALLD	2.728375
CPLX4	0.9125
LOC492311	2.04075
KPNA2	-1.42116666666667
MACROD1	-0.0132
TMCO3	0.763833333333333
C15orf52	3.09916666666667
BIRC5	-1.40006666666667
PRR16	-0.161333333333333
FAM63B	0.003125
KATNB1	-0.754833333333333
WNT8B	0.0555
CPLX3	0.792
GHR	0.58225
CCDC124	-0.5905
BCLAF1	0.26425
