Hybridization REF	TCGA-A8-A06T-01A-11R-A00Z-07
ZNF347	0.3552
GTF2E1	0.38925
RY1	0.429
ATAD2B	0.003625
ARHGAP17	-0.3676
KCNIP3	-0.69325
SFPQ	0.079625
GFRA4	0.270333333333333
AKR1B10	-3.548625
TIGD6	1.4405
RGS16	0.665875
URB1	-0.476333333333333
OR4C46	0.117666666666667
TOP3B	-1.29025
NFATC4	1.787
CA14	-2.931
BMPR1A	0.147666666666667
SNRP70	-0.921
PRL	-0.0114166666666667
C6orf130	0.2005
STAG2	0.04975
CD55	-1.12971428571429
RPS23	0.804166666666667
SSX2	-1.7265
FDPSL2A	-0.69275
FBXO27	1.814375
SYNGR3	-1.16416666666667
TMSL3	0.23125
EML1	-1.0985
NUP93	-1.07033333333333
SMAD3	-0.7854
KIAA1189	0.00966666666666668
HNRPUL2	0.0971666666666667
TBC1D12	0.989333333333333
C16orf24	1.65375
MRVI1	2.37216666666667
ZNF581	-0.691333333333333
ELOVL3	1.617
OR51Q1	-0.37125
CACNB3	1.73966666666667
GALNT13	-1.03675
C10orf84	1.496625
NEDD4	-0.7992
SPO11	0.671
OR5AU1	0.454
NEK4	0.962785714285714
PRKAR2A	0.330166666666667
IHPK1	-0.7955
ATP6V0B	1.227875
CACNA1E	0.4795
CEACAM8	0.768166666666667
PEX14	-0.247
FLJ12993	-2.314
ZBTB38	0.286333333333333
PCTK2	1.76133333333333
LRRC16	0.0188
FBLIM1	0.597083333333333
FYCO1	1.41075
RP5-1022P6.2	-0.734333333333333
CMTM1	0.410833333333333
PLTP	-0.583833333333333
RAPH1	0.985875
DOCK8	0.353875
EZH2	-1.09473333333333
SLC25A1	-0.882666666666667
PLEKHB1	1.2259
GRB7	0.7335
ZFP37	-2.466
MRPL33	-0.47375
PELO	-0.0195
ARMC1	0.0938181818181818
C9orf27	0.003375
FLJ25778	0.768
C9orf37	-0.631166666666667
TMEM66	-0.2265
SPRN	0.334125
HBEGF	-0.029125
PI4KA	-0.965
LEPRE1	-0.6905
POU2AF1	-2.395875
MRPL12	-0.193833333333333
REP15	-0.414
ZC3H3	0.566
RASAL1	-1.75475
DDAH1	2.090625
ACBD5	1.19325
TMC2	-0.0995
CCDC137	-0.05925
SAMD13	-1.67516666666667
UGT2B15	-2.8265
TIPARP	-0.56925
DNASE1L3	0.60325
TRIM72	0.552333333333333
DBX2	0.23575
IPO8	0.47
C21orf88	-1.5887
MAP3K14	0.01625
LOC51233	0.4235
GGTLA4	-0.96725
PDE6D	-0.36475
ZNF117	-0.29
CLK2	-0.715625
NKRF	-0.576
TNFSF15	-0.0638
DUSP2	0.221625
SECISBP2	0.2612
GABRR2	0.3845
PPAP2C	2.01825
LOC51145	0.623166666666667
PAG1	-0.75475
PIK3C3	-0.1595
GNG10	-0.226
APOL4	1.12116666666667
ANKRD28	-0.861625
STMN3	-1.9048
RAB14	0.207
CDK2AP2	-0.3555
HDDC3	1.088875
COMMD7	0.7245
CXXC1	0.088
HMCN1	-0.0966666666666667
CD40	1.516
DYNC1LI2	-0.0918125
GDI1	0.9665
LOC646938	-0.5115
VSNL1	-1.638
PIH1D1	-0.0621666666666667
RAET1G	-1.0905
KRTAP5-9	-0.422
EFTUD2	-0.319
ZNF311	1.54316666666667
ATP6V1G3	0.016
OR2W3	-0.6045
SCN4A	0.1515
MED10	-0.735875
FAM135A	-1.2376
ARHGAP4	-1.08025
EHMT2	0.00712499999999999
UFD1L	-0.4605
ERMP1	1.2105
MAG1	-2.401
THAP8	0.284333333333333
HACE1	-0.395
FAM82C	1.07616666666667
C3orf20	0.8445
UNC84A	-0.251333333333333
SCD5	-0.752214285714286
LASS6	2.455625
LSG1	0.596666666666667
MAL	-5.30125
GPR22	0.03
WDR5B	1.996
ACTRT1	0.2175
C17orf60	-0.168
GRIN2C	-0.214
ARMC8	-0.415
SLC47A1	-3.233
DMPK	-0.12075
DHRS13	0.577
SMC1A	-0.189
KRTAP17-1	2.99725
SMYD5	0.271
TUSC2	1.137125
CRHR2	0.47
KIR3DL2	1.3085
CCDC104	1.94325
ATP2C1	0.618
CROT	0.6915
PABPC3	-0.420166666666667
EGR1	-0.389333333333333
THSD1	-0.11575
KHK	-1.07725
SLC12A2	-0.5695625
CD58	-1.62025
STOX2	-1.21183333333333
CCDC76	-0.4864
CCDC48	5.0895
DNAH1	0.644166666666667
ZIC4	-0.134571428571429
OR1G1	-0.506
PSMC6	-0.8105
PROKR1	0.0565
ABCB1	-0.956625
TRAT1	-0.3785
LLGL1	0.3695
MTF1	1.199
USP54	1.211875
PAGE2B	-2.5595
ITGB7	-2.57675
CCDC81	-0.1725
LOC149837	-0.8035
SCUBE1	-0.1045
ZSCAN10	0.48
HUWE1	0.0691428571428571
CDH17	-0.914
CD180	-0.12475
IL17A	0.4825
TMPO	-1.129875
KIAA1524	-1.7445
HDGFRP3	0.205
OXCT1	-0.918272727272727
RRAS2	-1.38666666666667
LTBP2	1.7864375
SV2B	-0.541833333333333
CYP2A6	5.411
PKD1L2	-0.795666666666667
PPM1M	1.00975
FLJ22662	0.79
ZNF502	-0.3495
GP6	-0.56775
CRYBA2	-0.89325
LEF1	-1.6157
CTPS	-1.85771428571429
EYA1	-3.18483333333333
EPS8L1	1.6255
MAPK14	-0.45575
SERPINB2	-5.0355
GTF2F2	-0.775
ZNHIT4	0.7
PLA1A	1.109625
C20orf114	3.0835
HPR	-4.0175
C18orf2	-3.5055
SATB2	-2.1245
KCNJ9	-0.056875
MGC157906	0.5625
MOCS3	0.24175
C17orf71	-0.0901666666666667
PPHLN1	0.3004
HIST1H2BN	-0.450875
RAPGEF1	-0.2295
MAP3K8	0.22825
DLG4	0.191333333333333
STC1	1.53591666666667
CDGAP	0.804
DDX26B	-1.5605
LOC150223	-1.32375
CPSF3	-0.710166666666667
TMEM14A	0.76
MYH3	-1.033
GPKOW	0.6785
SULT1A1	0.177
SPON1	3.5203
YY1AP1	0.405666666666667
RAB23	0.02275
PLA2G4A	-4.886
MAPRE3	-0.057
ZNF516	0.455857142857143
GGPS1	1.2635
EXOC3L2	-0.35625
C19orf42	1.0511
MAP2K2	-0.168666666666667
HIST1H2BB	0.0305
RNF19B	1.295
C6orf128	-0.503
TLR8	2.728
PCDHA9	-0.628
CARS2	-0.79625
CLUL1	3.51083333333333
RHAG	-4.04133333333333
UNK	-0.376
EXOC8	0.8434
C9orf95	1.38625
C14orf143	-0.858
MAML3	-0.076625
LDHA	-1.15775
MRPL20	0.518875
KLHDC6	0.112
ATP5S	0.502333333333333
C8orf55	1.07425
PHF19	-2.83625
KRTAP13-4	0.846
TTC5	0.0685
XKR5	-0.278
SILV	-4.2905
TEX28	-1.2525
TCTN1	1.579
CX40.1	0.22175
PPP2R5C	0.05725
C12orf30	-1.12833333333333
CAPG	1.095
MPZL1	0.4111
ARSB	-1.63983333333333
TDH	-1.81275
WASF4	0.617
TSSK3	-0.953
7A5	0.1135
CRISPLD1	0.285
MAD1L1	-0.110166666666667
SPIN4	-0.2875
AMPD1	-0.71375
DPYSL5	0.006
INPP1	-1.11733333333333
ANKRD11	-1.35877777777778
NPAS4	-0.285875
GCET2	-0.1772
RNASE9	-0.07
GUCY2D	-0.0571666666666667
CCDC98	-0.122
FGF4	-0.21425
CPM	-0.4395
SLC26A4	-0.951666666666667
PLD5	-0.3775
FAM59A	-1.9368
FBXO5	-2.37788888888889
SIPA1L1	-0.340375
DPYS	0.69875
ATG4D	0.013
TGM3	0.883
MTCH1	0.5075
HK1	0.728642857142857
CDC26	-0.3215
GALNT12	-3.57533333333333
LOC339229	0.99675
MRPL35	0.55225
ORC4L	-0.084375
TNKS	-0.941571428571429
C2orf24	0.2565
ZNF553	0.553666666666667
GGTLA1	2.678
ZNF497	0.46425
CDY1B	0.732
SLC30A4	0.2685
TUB	-0.5705
ARHGEF18	-0.14725
ARRB1	0.5885
KCNK1	-3.790375
EREG	-3.2404
SCAMP5	-0.66525
RUNDC3B	1.214
ADAMTS20	0.171
IL17RB	-0.136
FLJ20323	0.20575
MCAM	-0.284125
POLR3E	-1.17991666666667
AQR	0.279833333333333
IPMK	0.0755
CDCA7	-3.6795
CAMP	-1.74725
GRHL3	-1.11775
ADAMTSL2	1.06633333333333
CLMN	1.66983333333333
SSTR3	0.552
MAGEA5	-1.63883333333333
OVOL2	3.884
JMJD1B	0.43175
RBL2	0.6314
PYGO2	0.96325
PPP1R10	0.520166666666667
CSE1L	-0.843166666666667
LCA5	-0.0865
RDH16	0.541
ASRGL1	-3.222875
TOM1	-0.1765
PTX3	-6.34525
TTC15	0.9005
SCGB3A1	1.01783333333333
MRPL50	-1.5835
RCAN3	1.032875
SLC26A11	1.3035
STYX	-0.765
CINP	0.21125
MARCH7	-1.07725
PFKM	-1.1435
SGMS1	0.387166666666667
RIOK3	-0.1837
C1orf110	1.163
CES7	0.076375
LOC440248	-1.09
PPP1R12C	-0.24625
C10orf27	0.6165
ATG9A	-0.87075
MRPS26	1.389
TMEM40	-0.60325
ELP3	-1.1743
ZNF787	0.248
HIAT1	-0.0125
C8orf34	1.87116666666667
MGC4655	0.1828
PELI1	0.064
PPT1	-0.4946
SLC35C2	-0.218666666666667
C6orf125	0.54925
MUC4	-1.23383333333333
RFC4	-1.60428571428571
GNB2	0.582833333333333
NUP50	-0.491142857142857
SULT4A1	-1.651
C7	2.349125
CCDC130	0.0618333333333333
ARRDC4	-0.14325
RQCD1	-0.9995
GLYCTK	-0.56175
AYTL2	-0.990363636363636
MTUS1	0.4974
LEMD3	0.288
PLEKHF2	2.72725
HOXA7	-0.4205
GTF3C2	-1.5415
DYNLRB2	4.253
CNOT10	0.068
MR1	0.439666666666667
FFAR1	0.011
PRIC285	0.12325
SLITRK6	-3.19975
LIX1	-1.9912
UBE1L2	-0.8225
F8	1.358
ACHE	0.0706666666666667
KPNA5	0.38025
TNFRSF12A	-0.9215
EGR3	0.342
SERPIND1	-3.27316666666667
OASL	3.55375
IFRD1	-1.4865
WDFY1	-0.629166666666667
ZNF267	-0.1385
ACCN5	1.244
ZBTB6	-0.35025
PPP1R3A	-0.0215
PRRT3	2.9915
FBXL19	-0.564
TXNIP	0.379142857142857
ACTN2	-1.33325
ATG9B	-0.717875
C9orf117	1.568
IL27	1.015
RPL36AL	0.524
KLK15	0.19125
CHAD	2.966
RAP2B	-0.4711
HEBP2	0.80875
ZNF342	0.7795
CAMK2G	0.1605
TLR3	1.95625
FGF14	-0.33025
HMGB2	-1.459625
TRPM5	-0.0845
OR5M11	0.1825
KIF3B	0.906052631578947
PRICKLE2	-0.14875
MTMR9	-0.590875
C3orf27	0.3795
GLRA3	-1.75016666666667
NSDHL	-0.0438333333333333
TMEM32	-0.01525
POLR2D	-1.64116666666667
MYADML	0.393
C9orf114	-0.652
MRGPRX1	0.48
TOPORS	0.91375
CLDN19	-0.94675
C1QL4	0.0335
RNF165	0.443
DHRS9	0.81275
DNAH2	-0.786666666666667
FXR1	-0.938166666666667
ZMYM3	-0.42725
CASP3	-0.402
FAM120C	-0.66325
SCLY	-1.48425
CA7	-0.126
ENTPD5	0.6725
ZNF461	0.013875
PDIA5	-0.22075
C1orf19	-0.5855
TMEM67	0.063
KCTD20	-0.1595
WDR47	0.8455
FLJ38723	0.1015
KLRF1	0.849833333333333
TAS2R16	0.3535
CLDN12	0.5
PRKCE	0.45875
UBXD4	-1.4945
ITGAM	1.916
GLT8D3	-0.35125
WDR31	1.242
RGS2	-1.01025
OR51L1	0.2545
MST1R	1.45525
KIAA1737	1.0515
OR4A5	0.345
GLIS1	-1.03316666666667
PTMA	-0.428214285714286
NAPA	1.48625
PRDM11	0.29425
LIPF	-0.0695
DIRAS3	0.467
ASGR2	-3.91375
C1QTNF4	-0.21825
PIK3R4	0.530833333333333
ARMC3	0.0105
NDUFV3	0.108833333333333
BTBD3	-0.285
PPP1R2	0.293083333333333
UBE2NL	0.10175
FOSL2	0.479571428571429
FAM119A	-1.95766666666667
TUBA4A	0.0448
KRTAP12-1	0.236
SFRS2	-0.724
RHPN1	0.6308
EEF2	-0.3985
ZDHHC11	0.870833333333333
EPHA3	-1.7579
RBM12	-0.3995
H2AFJ	3.96125
EDIL3	1.8525
KIF26A	-1.95525
SERGEF	0.78375
B3GALT4	2.8765
LOC90925	1.20583333333333
OSCAR	-0.39325
NPFF	-0.348
DEDD	0.414625
TMEM155	-0.535625
PTPN1	1.6735
SCYL2	0.855333333333333
SKAP1	2.864
LEAP2	-2.4905
GADD45G	2.1179
IFITM3	1.413375
PILRB	-0.105166666666667
SLU7	0.663875
DSC3	-1.72075
DNMT3L	-1.45725
PAPD5	-0.024
B3GNT3	-2.31266666666667
LHCGR	0.171
MSL-1	0.539
UBE2S	-1.465
SAP130	-0.58
ANAPC11	1.2205
MAGED4B	-1.396
ATP6V1B2	-0.746166666666667
C14orf179	1.00775
CAPZA1	-0.430875
CDYL2	0.366833333333333
GLRX3	-0.426166666666667
LOC136288	-0.437
MOBKL1A	-0.45775
HTR2B	1.534
CRYGD	-0.301
NUS1	-0.1045
PGRMC1	0.0315
MYOM2	-0.731
FLJ39653	-1.02666666666667
CHM	-0.08
OR5M8	0.085
ZNF619	0.192
FAM105A	0.1185
CCNL1	-1.028
NAP1L3	-1.00925
C10orf57	2.79083333333333
B3GALNT1	1.397
CSN1S2A	0.33
TCP10L	1.5205
GDAP2	0.1385
DMKN	-0.611333333333333
COX6B1	0.21775
DNASE2	1.58616666666667
MSH5	-1.4265
LGMN	-0.365
USP31	0.036
OR13C8	0.915
SDCBP	-0.4589
NUDT11	-2.743
PYGL	-1.277
SNPH	-0.339833333333333
B3GNT4	0.0535
MIZF	-0.8316
NUBPL	1.0865
NOD1	-0.0481666666666667
CDH22	-0.49325
NUBP1	0.632666666666667
DSCAM	-3.981
DGKI	-0.353
FAM136A	-0.869
AKAP1	1.768
SLC16A6	2.79175
RIN3	-0.50625
PSG2	0.05725
DIP2B	1.37991666666667
PSORS1C1	1.1604
KIAA0495	0.1515
FLJ90709	0.599833333333333
LPA	-0.198
PIGA	-0.558666666666667
LY75	2.39766666666667
UTS2	-5.7495
RREB1	0.434125
GALNACT-2	0.2236
MGC3196	-0.031
FLJ31568	-1.0725
LPHN1	0.337875
SP1	1.12475
TOX4	0.825666666666667
HSPA9	0.4661
APOBEC1	0.838
SLC35E4	-0.9795
LSM5	-0.84475
SURF1	0.21775
ZBTB1	0.3965
GTF2F1	-0.058625
RPS15A	-0.496142857142857
DUSP21	-0.145
GINS4	-2.64116666666667
MYO15A	0.957166666666667
GIMAP7	3.9855
MGC13379	0.523
ATP6V1E2	-1.14033333333333
UTP3	-0.03275
HNRPA3	-1.32
MT4	0.3295
C14orf155	0.93825
U1SNRNPBP	1.14725
CKLF	-1.03333333333333
PLEKHN1	0.295166666666667
MBNL1	-0.32425
NUP160	-1.60875
ACSM2A	-1.6845
LOC129881	0.15325
KIAA1529	0.1185
FLJ22639	-1.1705
HAND1	-0.8915
GSX1	0.455
FGA	-4.2788125
SERPINB1	0.269
ZNF642	1.38725
IGFBP1	-7.988375
SLC1A1	2.8695
DHX57	-0.60325
ZNF766	-0.00750000000000001
PTPN21	-0.741
GDPD3	-1.20916666666667
PNPLA5	-0.109
TBR1	0.114833333333333
FAM116A	0.9845
IQGAP1	0.65275
FOS	0.282125
ZNF226	-0.083
FIGNL1	-0.319166666666667
C14orf1	-0.438
ZMYND17	-0.7245
PUS7	-0.669333333333333
TUBB6	-1.53225
KCNQ2	-1.132
MARCH6	-0.355
CCDC33	0.134
PRODH	-1.50025
RBM11	0.28225
EPHA6	-0.0168571428571429
SLC43A1	-1.72475
LOC196541	0.57175
NTN1	1.93208333333333
ING4	0.59975
PCDHB10	-1.24625
DPH2	-0.275833333333333
SPACA4	-0.21075
FBXL21	-4.0355
DIAPH1	-0.516833333333333
ZNF71	0.443166666666667
CEP76	-0.1545
CORO1A	-0.7895
RRM2	-3.124875
EDG4	0.84725
OS9	0.191333333333333
SLC4A1AP	-0.2505
COG5	-0.034
COPS8	-0.681
NGLY1	-0.24125
NCBP2	0.276125
C17orf42	-0.0268333333333333
GPSM3	0.252375
SIL1	1.32516666666667
ASB6	-0.80925
SMAD5OS	0.4445
UNC93A	-3.225375
A1BG	0.294
C21orf62	0.1605
FMO5	2.2835
ATRIP	1.23416666666667
CEBPG	0.2595
C7orf38	0.21
TNFRSF1B	0.5685
CLEC1A	1.071
IQSEC1	0.25625
PATZ1	1.0561
RBM22	0.848375
BAG2	-2.80683333333333
PAQR5	-1.971
C9orf127	1.2741
THNSL1	1.14025
SHROOM3	3.2309
JAM2	0.65125
SNRPN	-1.8625
ALX4	0.077
CACNA1S	-0.4995
FAM130A1	1.213
CORIN	2.3275
CD300LB	0.958
PLEKHG6	0.1185
LRRC40	-0.61875
PCLKC	-1.074
PCDHB16	-1.02883333333333
WNT2B	0.445166666666667
ASNS	-2.09544444444444
MRPL49	0.50125
FLJ46111	-1.30025
ISG20	0.6215
SMU1	-0.0823333333333333
CASZ1	0.93
POLR1D	-0.977166666666667
GIN1	0.34475
SNAG1	0.664833333333333
ANKRD29	-2.37375
CDKN2AIP	-0.16875
KRR1	0.5435
CXCL1	-4.36366666666667
EPM2A	-0.3184
PC	-0.639
DEFB127	0.3415
PDZRN4	1.87633333333333
FAH	0.545375
OR51E1	1.631
CDC2L6	-0.584
DNTTIP1	-0.2865
PAX8	-0.806333333333333
TMEM116	1.5135
C1orf150	0.001
PRO2012	0.0825
MRPL40	-0.154833333333333
BEX1	-3.6349
SLC2A4	-0.9355
PKMYT1	-1.434
FEZF2	-0.109333333333333
SLC26A9	-1.37375
MAP2	-0.229416666666667
LYL1	-1.334
SLC25A19	-0.294666666666667
NOS3	-0.437
ZNF34	1.3805
TMPRSS11F	-0.61475
FAM43A	-0.69825
FCRL4	0.0663333333333334
KLF14	0.01925
FLRT2	-0.824166666666667
WRN	-2.11525
SDF2	1.0905
KRT8P12	-0.81875
C6orf195	-0.2745
C9orf125	-2.93716666666667
DZIP3	0.82475
RIT1	0.402083333333333
SCML1	-3.17016666666667
RHBDF2	-0.26925
OR2G3	0.7975
REXO1L1	-0.406
MAP3K7IP3	0.034625
C3orf57	-4.27775
FBXW11	0.127833333333333
ETAA1	-0.05325
C14orf131	0.8585
AKT1S1	-0.26525
SLC12A5	-0.706625
C9orf164	1.6975
NRIP3	-1.132375
NOS1AP	-0.26
TMEM121	2.17025
SAP30BP	-0.1667
DGCR6	0.47275
WDR76	-1.0395
FAM82B	0.340833333333333
LOC606495	-0.0085
MAP9	0.139666666666667
BCDIN3D	1.612
CXorf36	2.5365
DSCR3	0.0653
ZFAND3	0.63575
C7orf43	0.303333333333333
SPSB3	0.9022
C19orf19	1.3285
FAM133A	-3.372375
C12orf25	1.247
SLC39A3	-0.331125
DISP2	1.678
PI4KAP2	-2.0965
MKRN3	-2.66966666666667
ADAMTS13	-0.018625
CBLN3	0.8759
TTYH1	-1.06666666666667
C3orf18	2.18
FLJ13236	-0.7365
ZMYND12	4.04
C18orf25	0.992875
GLB1L3	-0.811
ATP13A5	0.298
RANBP10	-0.369
CD96	-0.6532
DENND1C	-0.29175
RBMS3	0.1576
SLC41A3	1.08933333333333
DGCR6L	0.2905
TMEM128	0.891666666666667
CSNK1G3	1.48828571428571
MOBKL2C	1.00875
TSPAN6	0.377
MATN2	-2.0153
MSL2L1	-0.00266666666666667
ST6GALNAC2	-0.185666666666667
FGFBP2	-0.64225
FGL1	-6.62683333333333
MPP3	-0.496833333333333
ARHGEF6	2.25066666666667
TGFBR2	-0.2705
ACMSD	1.5535
IL33	2.27625
C9orf5	-0.554666666666667
DEAF1	0.0097
AMN	0.213
DEFA6	0.1805
RNF212	-1.45525
METT5D1	0.119833333333333
CIB1	1.785
TSSK1B	0.41775
KIAA1727	2.19225
ZNF680	1.81258333333333
LOC399900	-1.0225
LOC152217	0.60825
CTNNAL1	-3.283
CIT	-1.9495
TLE6	0.51175
ZNF607	-0.6
HERC4	-0.323833333333333
DRAP1	0.2231
PEMT	-0.06625
C10orf111	0.1465
ZNF575	0.769875
KCTD7	-0.14975
MYO1F	0.603375
LOC285382	0.27375
RAB11A	1.3892
PLCD3	-0.95325
C15orf28	-0.0655
PTBP2	-0.55775
CTB-1048E9.5	-0.2645
C19orf60	0.300833333333333
C7orf25	1.0635
SETD7	1.236
HOXB9	-4.841
VANGL1	-0.14475
CHAF1B	-0.68575
NDUFA3	0.63825
KIAA1328	0.488
SHARPIN	0.873125
TTC23	-0.0815
UGP2	0.599
ANKIB1	0.2802
CIRBP	1.47757142857143
SEC14L4	-3.47683333333333
OVCH1	-0.015
VPS52	0.489
FAT	-2.180375
M6PRBP1	-0.43775
GPRIN3	-0.1225
PPM1F	-1.5585
TSR1	-0.0165
CCDC85A	3.5905
PCSK5	1.7205
ZFHX3	0.754
HEMK1	0.7404
PGBD2	0.1175
RSRC2	0.0733333333333333
AURKC	-1.22966666666667
SCRIB	0.4685
ORM2	-4.16933333333333
FAM115A	0.5258
FZD6	0.067375
UNC119	1.236
GPX3	-0.9146
NOV	-0.846625
CABC1	0.419
CDC42SE2	-0.2095
EIF2S2	-0.4234
RNF130	0.3005
CKAP5	-0.512166666666667
RP11-413M3.2	0.101125
C10orf18	0.8787
TMEM93	0.37825
DYX1C1	2.38325
KCNMB2	-1.93325
ANK3	-0.815666666666667
KRT5	-2.9203
CDH12	-1.04675
QRSL1	-0.862875
JUB	-1.584
SHC4	-2.716
CCL15	1.08233333333333
CCDC22	0.79775
SNX24	0.35475
RARS	0.1145
MORC2	-0.004125
FAM48A	-0.78625
MT1H	-1.6245
PPP1R14C	-3.8735
FOXD1	-2.67214285714286
C1orf213	-1.71475
AMT	-0.5097
DSN1	-1.22225
PTPLAD2	3.38725
DIS3L	0.772
RASL11A	0.73925
GPRC5B	-0.79975
FRMD7	-0.2755
STRN4	0.1675
KITLG	-0.206909090909091
HDGF	-1.385
OR1S1	0.1035
SETX	-0.1928
DDR2	-0.466125
KCTD12	1.0495
LYZL2	-0.4895
WDR52	0.792
TMEM2	-1.16475
ZNF579	0.374333333333333
LOC200810	0.1165
TNFSF9	-1.95175
PPFIA4	-3.24625
CNIH3	-1.00616666666667
MAP4K4	-1.88107142857143
ROD1	0.781785714285714
ALS2CR12	-0.825166666666667
DOCK3	1.6685
PAQR9	-4.187
ASB17	-0.013
STX16	-1.335375
FEZ2	-0.217666666666667
DLAT	-0.516666666666667
KIF21B	-1.448
CDC5L	-0.041
TMEM119	2.31083333333333
CRIP3	-0.97975
TPSD1	0.176
TEPP	-0.11725
GNGT2	1.067
C21orf121	-0.053
WNK1	-0.255416666666667
FLJ10490	0.9976
OR51B5	-2.0515
LOC203547	-0.811375
HAS1	-0.5045
PPA1	0.454666666666667
ST7	-0.38275
C11orf46	0.5744
POPDC3	-4.2265
ACOX2	1.32933333333333
ATCAY	-0.594166666666667
TM4SF19	-2.2375
MFSD9	-0.644833333333333
PDHB	0.832
ERN1	0.29775
LCE3C	0.4635
GPR111	1.1855
NOTCH3	1.17733333333333
ADAMTS5	0.93575
B3GALT1	-1.047
UGCGL1	-1.23766666666667
FAM58A	0.4195
FBXO32	1.04975
CLPP	0.181
NXPH1	-1.76266666666667
MTMR3	0.488666666666667
ATP1B3	-1.011125
TMEM16A	3.65675
HIST1H3F	-0.361333333333333
TRIM25	-0.232166666666667
SDCBP2	0.363
CRKL	-1.89125
HOXB2	-0.843
ANP32B	-1.275625
GATM	3.896
AP4E1	0.1415
EDG5	0.304875
CDKN3	-2.602
CDH4	-2.00825
PGD	-0.112833333333333
RND1	0.8255
GAD1	4.1498
MPG	0.428625
LOC440350	-0.297
ZNF133	0.18175
SERPINB12	0.5845
AMELY	-0.2295
DHX36	-0.786
TNFAIP8L2	2.7375
PHTF2	-0.495666666666667
CCDC112	-0.449833333333333
IQCC	-0.01725
HEYL	2.86783333333333
FTSJ2	-0.129333333333333
APPL1	0.506
RAB43	0.121714285714286
OR10G2	0.1735
WAC	0.424833333333333
ADCY9	0.716625
RUNDC2B	0.072
PYCRL	1.4552
AGPAT7	-0.709333333333333
SLC22A9	-1.12766666666667
CDKAL1	-0.675
PDYN	-0.9036
C20orf74	-1.072
MTMR11	0.92725
VAV3	4.86091666666667
DAPL1	-1.916
STXBP3	0.6105
EIF3G	-0.328
ARHGAP22	-2.11075
NPFFR1	0.7345
NPC1	-0.309666666666667
ALDH9A1	1.42133333333333
ZNF600	0.217
ZNF678	0.142333333333333
RASSF1	1.00958333333333
ADD2	-3.003125
PITPNB	-0.756125
PKD2L2	0.289125
LRP11	-0.24575
CDKL1	-0.62675
SMEK2	1.206
PRODH2	-3.03616666666667
C11orf54	0.413
SFRS11	-0.662833333333333
IL7	0.0718333333333333
ALS2CR16	0.34275
BTG3	-2.77816666666667
PAK2	-0.166055555555556
RP11-679B17.1	-0.4555
GATA4	-1.79933333333333
ATP2B1	-0.74775
LOC130940	0.72
C1orf172	2.62066666666667
ATF7IP2	-0.966
SLC25A43	-0.5465
CENTG3	-0.273
IGF2BP1	-3.767
FCHSD1	0.282
CAMK2N2	0.702166666666667
ELAVL3	-0.00855555555555554
NBPF15	-0.00816666666666667
UBE2J2	0.0355
GNL2	-0.72775
PRR3	-0.1474
NLF2	0.576
OR4F6	-0.0615
KLHL24	0.711666666666667
CCDC88A	-2.5484
SGPP1	-0.0683333333333333
C10orf11	0.3465
SLC35B4	-1.31533333333333
UGT3A2	-1.3435
ARNT2	0.877
CBR1	-0.315625
ITPR3	-0.282833333333333
TRAPPC6B	0.1628
AMZ1	-1.3075
ARP11	1.6585
WDSUB1	-0.01775
APBA1	0.4365
RAB2A	1.0887
C6orf162	0.219625
HPSE2	0.0105
PLCE1	-1.2805
INSL3	0.348
DLG1	0.0758
PTPLA	-4.5905
PIGX	0.7295
TFIP11	0.436333333333333
FIBIN	1.8785
POLR2G	0.21975
GRAP2	-1.5913
DNAJB8	-0.3685
CNBP	0.786
WASF1	-1.40425
INPP5E	-0.846
HSPB1	0.7844375
TMEM167	0.1238
CUBN	-0.17825
IGF1	2.51675
ITPK1	0.047
NAALAD2	-1.31675
G3BP1	0.3941
NT5DC1	0.952125
CYP39A1	-1.0595
TMEM139	1.03583333333333
POLK	0.2611
GLULD1	-2.3425
RBM15	-0.485333333333333
AMZ2	0.62125
GDF15	-0.7825
MESDC2	-0.18575
INCA	0.475
ACY1L2	-2.9525
GZMM	-0.0373333333333333
PAIP1	0.71475
CACNA2D1	-0.002
STK32C	0.355
SH3BP4	0.2665
DEC1	0.162
PADI1	0.142
UBB	1.0935
PON3	0.730166666666667
PROP1	0.464
ANKRD13B	-0.739
ADCK1	0.407
TCF25	-0.314416666666667
SLC38A5	-2.57375
CXorf26	0.565666666666667
C19orf39	1.34725
PPP1R13B	1.4455
ARL2	-0.6615
TCL6	0.05925
TOP3A	-0.2365
SLC16A14	0.82475
FXYD6	0.217
HIST1H4E	-0.5515
BBC3	0.139210526315789
UNC5A	1.20116666666667
FAM86C	-0.4286
PI4KB	0.323375
B3GAT1	-3.4215
SUSD2	0.988333333333333
OAZ2	0.502833333333333
NOC4L	0.1255
C10orf12	-0.32025
FADS1	-2.82233333333333
LOC144097	-0.51925
DKK2	1.5125
KIAA1949	-0.41525
RHOT1	0.4548
OXT	0.739333333333333
GPR153	0.44375
ARL4A	-2.72716666666667
SAAL1	-1.43025
CCDC64	0.2975
USE1	-0.152166666666667
HNMT	0.0983333333333333
PCGF3	0.0729375
CYP2C19	-0.00149999999999995
C20orf4	0.4105
CCDC11	2.798
ACSBG2	-0.1895
RWDD2A	0.14975
PALLD	1.07925
CPLX4	0.1215
LOC492311	1.0095
KPNA2	-1.41083333333333
MACROD1	0.3263
TMCO3	-1.7225
C15orf52	1.48483333333333
BIRC5	-1.864
