Hybridization REF	TCGA-BH-A0DK-11A-13R-A089-07
RY1	-0.00916666666666666
ATAD2B	-0.157375
ARHGAP17	-0.0725
KCNIP3	-0.89225
SFPQ	-0.087625
GFRA4	-1.02333333333333
AKR1B10	3.24925
TIGD6	1.27383333333333
RGS16	0.599875
URB1	-0.137333333333333
OR4C46	0.905833333333333
TOP3B	-1.211
NFATC4	-0.29
CA14	-4.9195
BMPR1A	1.12333333333333
SNRP70	-0.819125
PRL	-0.581166666666667
C6orf130	0.05975
STAG2	-0.0495
CD55	-0.469785714285714
RPS23	1.01533333333333
SSX2	-1.38933333333333
FDPSL2A	0.48475
FBXO27	0.167
SYNGR3	-1.88516666666667
TMSL3	0.6755
EML1	-1.4175
NUP93	-0.78775
SMAD3	-0.5641
KIAA1189	-0.1854
HNRPUL2	0.00233333333333334
TBC1D12	0.777666666666667
C16orf24	0.01225
MRVI1	1.1955
ZNF581	-1.4805
ELOVL3	-0.1265
OR51Q1	0.25575
CACNB3	0.359
GALNT13	-1.060875
C10orf84	0.938875
NEDD4	0.4835
SPO11	0.408
OR5AU1	-0.168
NEK4	0.345571428571429
PRKAR2A	-0.0233333333333334
IHPK1	-0.307
ATP6V0B	0.531625
CACNA1E	-1.877
CEACAM8	1.14266666666667
PEX14	0.483
FLJ12993	1.436
ZBTB38	0.0275833333333333
PCTK2	1.28966666666667
LRRC16	1.2245
FBLIM1	0.323416666666667
FYCO1	1.57175
RP5-1022P6.2	1.21733333333333
CMTM1	-0.0143333333333333
PLTP	0.390833333333333
RAPH1	0.612875
DOCK8	1.593
EZH2	-2.5096
SLC25A1	-0.546
PLEKHB1	0.5584
GRB7	0.4431
ZFP37	0.81625
MRPL33	-0.1315
PELO	-0.63375
ARMC1	-0.0801818181818182
C9orf27	0.287
FLJ25778	0.466
C9orf37	-1.43216666666667
TMEM66	2.45875
SPRN	0.14525
HBEGF	1.18425
PI4KA	-0.7675
LEPRE1	-1.15375
POU2AF1	-1.885375
MRPL12	-1.524
REP15	0.6665
ZC3H3	0.0265
RASAL1	-0.799
DDAH1	1.54475
ACBD5	0.785625
TMC2	0.5115
CCDC137	-1.17975
SAMD13	1.10333333333333
UGT2B15	2.10783333333333
TIPARP	2.3005
DNASE1L3	1.89675
TRIM72	0.523333333333333
DBX2	1.439
IPO8	0.1945
C21orf88	-0.6229
MAP3K14	0.1505
LOC51233	0.354833333333333
GGTLA4	3.04625
PDE6D	0.29475
ZNF117	1.3675
CLK2	-0.975625
NKRF	-0.698
TNFSF15	0.945
DUSP2	1.408125
SECISBP2	0.3349
GABRR2	-0.0415
PPAP2C	0.813
LOC51145	0.091
PAG1	-1.038375
PIK3C3	0.18675
GNG10	0.2385
APOL4	0.378
ANKRD28	-0.356875
STMN3	-1.2461
RAB14	1.0349
CDK2AP2	-0.446
HDDC3	0.1485
COMMD7	0.54225
CXXC1	-0.5985
HMCN1	0.175166666666667
CD40	0.322
DYNC1LI2	0.5315
GDI1	-0.15225
LOC646938	-0.0765
VSNL1	0.53
PIH1D1	-0.475166666666667
RAET1G	0.8325
KRTAP5-9	-0.377
EFTUD2	-0.79525
ZNF311	0.646
ATP6V1G3	-0.35875
OR2W3	0.524
SCN4A	0.48
MED10	-0.726625
FAM135A	-0.1287
ARHGAP4	-1.828
EHMT2	-1.438125
UFD1L	-0.55925
ERMP1	0.6605
MAG1	-0.520833333333333
THAP8	0.1015
HACE1	-0.05
FAM82C	0.654666666666667
C3orf20	1.2665
UNC84A	-0.2525
SCD5	0.099
LASS6	2.207875
LSG1	0.09425
MAL	-4.9275
GPR22	0.1215
WDR5B	1.27125
ACTRT1	1.151
C17orf60	0.128833333333333
GRIN2C	-0.8083
ARMC8	0.13175
SLC47A1	-0.805666666666667
DMPK	-0.33875
DHRS13	-0.553333333333333
SMC1A	-0.551666666666667
KRTAP17-1	1.11625
SMYD5	-0.52575
TUSC2	0.5345
CRHR2	0.3825
KIR3DL2	-0.3175
CCDC104	0.56375
ATP2C1	1.06725
CROT	2.89325
PABPC3	-0.370333333333333
EGR1	3.92033333333333
THSD1	1.136
KHK	-2.24425
SLC12A2	1.9885
CD58	-0.20725
STOX2	0.463833333333333
CCDC76	-0.2893
CCDC48	4.63775
DNAH1	-0.166333333333333
ZIC4	0.20275
OR1G1	-0.1585
PSMC6	0.233166666666667
PROKR1	-0.448
ABCB1	1.23825
TRAT1	-1.05075
LLGL1	-0.469
MTF1	0.3595
USP54	1.62
PAGE2B	-2.5225
ITGB7	-4.326
CCDC81	0.208
LOC149837	0.65375
SCUBE1	0.4025
ZSCAN10	-1.7275
HUWE1	-0.315928571428571
CDH17	-0.2515
CD180	0.86625
IL17A	0.35075
TMPO	-1.261375
KIAA1524	-1.9975
HDGFRP3	-0.273
OXCT1	-0.188818181818182
RRAS2	-0.4725
LTBP2	2.4715
SV2B	1.3705
CYP2A6	3.526375
PKD1L2	-0.673333333333333
PPM1M	0.61275
FLJ22662	1.95416666666667
ZNF502	2.1645
GP6	-0.65925
CRYBA2	-0.74325
LEF1	-0.7057
CTPS	-2.32928571428571
EYA1	-2.70033333333333
EPS8L1	1.03725
MAPK14	-0.433416666666667
SERPINB2	-5.0795
GTF2F2	-0.124666666666667
ZNHIT4	0.013
PLA1A	-0.62125
C20orf114	2.43725
HPR	-4.849
C18orf2	-2.13533333333333
SATB2	-1.35
KCNJ9	-0.65875
MGC157906	0.271
MOCS3	0.159
C17orf71	-0.282333333333333
PPHLN1	0.3292
HIST1H2BN	-1.3955
RAPGEF1	-0.663
MAP3K8	1.376
DLG4	-0.545
STC1	1.21008333333333
CDGAP	1.40625
DDX26B	-0.0435
LOC150223	-1.76725
CPSF3	-0.772
TMEM14A	0.37175
MYH3	-0.93225
GPKOW	0.1505
SULT1A1	-0.808833333333333
SPON1	3.6207
YY1AP1	0.192666666666667
RAB23	0.3615
PLA2G4A	-1.71525
MAPRE3	-0.108
ZNF516	0.397928571428571
GGPS1	1.2485
EXOC3L2	-1.223375
C19orf42	1.1866
MAP2K2	-1.117
HIST1H2BB	0.29925
RNF19B	1.179
C6orf128	0.365166666666667
TLR8	1.715
PCDHA9	2.1255
CARS2	0.2505
CLUL1	2.68433333333333
RHAG	-4.1295
UNK	-0.1925
EXOC8	0.7192
C9orf95	1.736
C14orf143	0.810333333333333
MAML3	0.311125
LDHA	-1.562
MRPL20	0.59125
KLHDC6	0.859
ATP5S	0.781833333333333
C8orf55	-0.55325
PHF19	-2.784375
KRTAP13-4	0.236
TTC5	0.273
XKR5	-0.01325
SILV	-3.9055
TEX28	0.1795
TCTN1	0.845
CX40.1	-0.19475
PPP2R5C	0.257875
C12orf30	-0.661833333333333
CAPG	1.928
MPZL1	1.67735
ARSB	-1.473
TDH	-1.0695
WASF4	-0.10025
TSSK3	-0.768166666666667
7A5	1.7955
CRISPLD1	3.2565
MAD1L1	-1.46666666666667
SPIN4	-0.247333333333333
AMPD1	1.8325
DPYSL5	-0.202
INPP1	1.25383333333333
ANKRD11	-1.09144444444444
NPAS4	0.021375
GCET2	0.5742
RNASE9	-0.2565
GUCY2D	0.0736666666666667
CCDC98	0.75
FGF4	-0.408
CPM	-0.949
SLC26A4	-0.317166666666667
PLD5	0.9815
FAM59A	1.2345
FBXO5	-2.171
SIPA1L1	-0.23225
DPYS	1.10025
ATG4D	-0.79625
TGM3	0.396
MTCH1	-0.220125
HK1	-0.289857142857143
CDC26	-0.004625
GALNT12	-1.65633333333333
LOC339229	-0.2925
MRPL35	-0.16475
ORC4L	0.55625
TNKS	-0.341
C2orf24	-0.229833333333333
ZNF553	-0.294
GGTLA1	2.0925
ZNF497	-0.011
CDY1B	0.1615
SLC30A4	0.284375
TUB	-0.347875
ARHGEF18	-0.15625
ARRB1	0.69775
KCNK1	1.17975
EREG	1.3185
SCAMP5	-1.03225
RUNDC3B	2.84125
ADAMTS20	-0.378
IL17RB	0.815625
FLJ20323	-0.5495
MCAM	-0.013625
POLR3E	-1.56625
AQR	0.703333333333333
IPMK	0.7865
CDCA7	-3.961625
CAMP	2.59525
GRHL3	1.0155
ADAMTSL2	-0.542333333333333
CLMN	2.66433333333333
SSTR3	-0.028
MAGEA5	-2.31633333333333
OVOL2	3.287
JMJD1B	0.54425
RBL2	1.054
PYGO2	0.1735
PPP1R10	0.635833333333333
CSE1L	-1.26933333333333
LCA5	2.27625
RDH16	-0.714
ASRGL1	-0.987375
TOM1	0.0171666666666667
PTX3	-3.18325
TTC15	0.304
SCGB3A1	3.57683333333333
MRPL50	-0.0555
RCAN3	0.754125
SLC26A11	0.72775
STYX	0.208666666666667
CINP	0.24725
MARCH7	0.8955
PFKM	-1.092
SGMS1	1.08916666666667
RIOK3	0.093
C1orf110	0.318
CES7	1.297125
LOC440248	-0.8365
PPP1R12C	-1.071
C10orf27	0.401
ATG9A	-1.08775
MRPS26	0.08675
TMEM40	1.70475
ELP3	0.0549
ZNF787	-1.317
HIAT1	0.907
C8orf34	1.04816666666667
MGC4655	-0.3566
PELI1	1.62033333333333
PPT1	0.7024
SLC35C2	-0.6695
C6orf125	0.269
MUC4	-0.124333333333333
RFC4	-2.13028571428571
GNB2	-0.474833333333333
NUP50	-0.374928571428571
SULT4A1	-0.665333333333333
C7	2.268875
CCDC130	-0.341333333333333
ARRDC4	1.676
RQCD1	-0.356
GLYCTK	-1.32725
AYTL2	-1.35209090909091
MTUS1	1.7605
LEMD3	0.617333333333333
PLEKHF2	0.58275
HOXA7	1.544875
GTF3C2	-1.281
DYNLRB2	2.979
CNOT10	-0.5655
MR1	0.514833333333333
FFAR1	-0.23425
PRIC285	-0.76575
SLITRK6	4.6305
LIX1	-2.6989
UBE1L2	-0.326083333333333
F8	1.26875
ACHE	-0.357833333333333
KPNA5	1.07175
TNFRSF12A	-0.482333333333333
EGR3	4.6265
SERPIND1	-3.76633333333333
OASL	-0.33125
IFRD1	-1.1455
WDFY1	-0.0351666666666667
ZNF267	1.14475
ACCN5	0.549
ZBTB6	0.327
PPP1R3A	0.252
PRRT3	0.86825
FBXL19	-0.5445
TXNIP	1.21507142857143
ACTN2	-2.25375
ATG9B	-0.09075
C9orf117	0.758875
IL27	0.3665
RPL36AL	0.211166666666667
KLK15	-0.5825
CHAD	2.4485
RAP2B	-0.2947
HEBP2	1.8495
ZNF342	0.589
CAMK2G	-0.217166666666667
TLR3	1.56725
FGF14	2.64375
HMGB2	-1.73075
TRPM5	-0.3095
OR5M11	0.1285
KIF3B	0.214526315789474
PRICKLE2	1.1185
MTMR9	1.0785
C3orf27	0.2455
GLRA3	2.34083333333333
NSDHL	0.303166666666667
TMEM32	0.10375
POLR2D	-1.24616666666667
MYADML	0.082
C9orf114	-1.1415
MRGPRX1	1.1245
TOPORS	0.66325
CLDN19	2.02875
C1QL4	0.4905
RNF165	-1.3345
DHRS9	-0.19275
DNAH2	0.513333333333333
FXR1	-0.3015
ZMYM3	-0.772375
CASP3	-0.0828333333333333
FAM120C	-1.705375
SCLY	-1.33075
CA7	0.1885
ENTPD5	1.3715
ZNF461	0.28125
PDIA5	0.231
C1orf19	-0.193
TMEM67	0.43475
KCTD20	-0.598
WDR47	0.9545
FLJ38723	0.6085
KLRF1	3.47866666666667
TAS2R16	0.291
CLDN12	1.58975
PRKCE	0.093
UBXD4	0.2365
ITGAM	1.8525
GLT8D3	-0.165875
WDR31	1.1689
RGS2	3.27275
OR51L1	-0.13
MST1R	0.8745
KIAA1737	1.26525
OR4A5	-0.644
GLIS1	-1.895
PTMA	0.278142857142857
NAPA	1.16775
PRDM11	0.46675
LIPF	0.746
DIRAS3	4.4275
ASGR2	-4.498
C1QTNF4	0.69375
PIK3R4	0.362833333333333
ARMC3	3.7875
NDUFV3	-0.6365
BTBD3	0.453666666666667
PPP1R2	0.716666666666667
UBE2NL	0.58025
FOSL2	0.663357142857143
FAM119A	-0.945166666666667
TUBA4A	-0.6248
KRTAP12-1	0.1515
SFRS2	-0.4365
RHPN1	-0.7411
EEF2	-0.316666666666667
ZDHHC11	-0.537833333333333
EPHA3	-1.2658
RBM12	-0.48375
H2AFJ	1.00783333333333
EDIL3	2.057
KIF26A	-1.35125
SERGEF	0.299
B3GALT4	2.228
LOC90925	0.245
OSCAR	0.038625
NPFF	-0.957125
DEDD	0.200625
TMEM155	-0.9215
PTPN1	-0.029
SCYL2	0.9215
SKAP1	1.3555
LEAP2	-2.60966666666667
GADD45G	2.6836
IFITM3	0.335
PILRB	-0.7245
SLU7	0.3685
DSC3	2.5495
DNMT3L	-1.102
PAPD5	-0.130875
B3GNT3	-0.298166666666667
LHCGR	0.5325
MSL-1	0.05475
UBE2S	-2.950125
SAP130	-0.343
ANAPC11	0.18025
MAGED4B	-1.6355
ATP6V1B2	0.0873333333333333
C14orf179	0.867
CAPZA1	0.231125
CDYL2	-0.815
GLRX3	-0.8025
LOC136288	-0.25675
MOBKL1A	0.192
HTR2B	1.36375
CRYGD	0.0868333333333333
NUS1	0.131166666666667
PGRMC1	1.825
MYOM2	4.23
FLJ39653	-1.88133333333333
CHM	0.7274
OR5M8	0.522
ZNF619	0.543
FAM105A	1.07075
CCNL1	-0.012
NAP1L3	0.3195
C10orf57	2.48966666666667
B3GALNT1	1.175
CSN1S2A	0.8315
TCP10L	0.24625
GDAP2	0.267375
DMKN	0.505
COX6B1	-0.17475
DNASE2	0.0865
MSH5	-2.504
LGMN	-0.0815
USP31	0.1997
OR13C8	0.343
SDCBP	0.0553
NUDT11	-1.23766666666667
PYGL	-1.9065
SNPH	-0.476166666666667
B3GNT4	-1.3645
MIZF	-0.5192
NUBPL	0.04675
NOD1	-0.112
CDH22	0.939125
NUBP1	-0.098
DSCAM	-3.5785
DGKI	2.0195
FAM136A	-0.80625
AKAP1	0.301833333333333
SLC16A6	0.0975
RIN3	-0.51
PSG2	-0.238
DIP2B	-0.610333333333333
PSORS1C1	-0.408
KIAA0495	-0.226
FLJ90709	-0.309833333333333
LPA	0.0775
PIGA	0.7435
LY75	3.976
UTS2	-6.77916666666667
RREB1	-0.01375
GALNACT-2	0.7398
MGC3196	-1.12
FLJ31568	1.01775
LPHN1	-0.303625
SP1	0.82475
TOX4	0.502833333333333
HSPA9	0.031
APOBEC1	-0.376
SLC35E4	-1.0455
LSM5	-1.2485
SURF1	-0.00925
ZBTB1	0.925
GTF2F1	-0.298
RPS15A	-0.774142857142857
DUSP21	-1.079
GINS4	-3.06733333333333
MYO15A	0.697666666666667
GIMAP7	3.6805
MGC13379	0.85775
ATP6V1E2	0.474166666666667
UTP3	0.5355
HNRPA3	-0.3495625
MT4	-0.441
C14orf155	0.58225
U1SNRNPBP	0.1595
CKLF	-0.857166666666667
PLEKHN1	-0.768166666666667
MBNL1	0.36175
NUP160	-0.9095
ACSM2A	-1.29425
LOC129881	1.2915
KIAA1529	-0.0715
FLJ22639	-1.41
HAND1	-0.909
GSX1	0.3305
FGA	-3.7985
SERPINB1	0.1905
ZNF642	0.63
IGFBP1	-5.963625
SLC1A1	1.207
DHX57	-0.12725
ZNF766	0.683
PTPN21	0.3171
GDPD3	-2.09733333333333
PNPLA5	-0.0055
TBR1	-0.329333333333333
FAM116A	0.21775
IQGAP1	0.703625
FOS	4.03125
ZNF226	0.444125
FIGNL1	-0.6495
C14orf1	0.646333333333333
ZMYND17	-0.2095
PUS7	-1.22266666666667
TUBB6	-0.62575
KCNQ2	-1.425
MARCH6	0.107833333333333
CCDC33	-0.865
PRODH	0.2615
RBM11	1.55725
EPHA6	0.112875
SLC43A1	1.31125
LOC196541	-0.424
NTN1	-0.199083333333333
ING4	0.61325
PCDHB10	1.28525
DPH2	-0.872666666666667
SPACA4	0.31525
FBXL21	-3.645
DIAPH1	-0.767
ZNF71	0.355833333333333
CEP76	-0.2075
CORO1A	-2.18425
RRM2	-3.773875
EDG4	0.426
OS9	0.2385
SLC4A1AP	0.102
COG5	-0.0705
COPS8	0.1275
NGLY1	0.024
NCBP2	-0.625875
C17orf42	0.587166666666667
GPSM3	-1.3865
SIL1	0.855833333333333
ASB6	-0.818
SMAD5OS	0.411166666666667
UNC93A	-2.8715
A1BG	-0.154333333333333
C21orf62	0.36225
FMO5	3.67083333333333
ATRIP	-0.5155
CEBPG	0.210166666666667
C7orf38	0.201666666666667
TNFRSF1B	-0.458
CLEC1A	1.64033333333333
IQSEC1	-0.325
PATZ1	0.5953
RBM22	0.76775
BAG2	-1.94666666666667
PAQR5	-1.75983333333333
C9orf127	0.2335
THNSL1	0.17325
SHROOM3	3.3056
JAM2	1.73325
SNRPN	-1.556
ALX4	0.0805
CACNA1S	0.148
FAM130A1	0.64775
CORIN	1.4055
CD300LB	0.1955
PLEKHG6	0.3005
LRRC40	-0.3945
PCLKC	-1.29925
PCDHB16	1.66733333333333
WNT2B	0.648333333333333
ASNS	-2.26666666666667
MRPL49	0.4425
FLJ46111	-0.368
ISG20	0.452375
SMU1	0.4595
CASZ1	0.2295
POLR1D	-0.0569166666666667
GIN1	0.11675
SNAG1	1.20233333333333
ANKRD29	0.90975
CDKN2AIP	0.1315
KRR1	0.40775
CXCL1	-0.3
EPM2A	0.8621
PC	-0.119166666666667
DEFB127	-0.2805
PDZRN4	1.74983333333333
FAH	1.490875
OR51E1	1.123
CDC2L6	-0.265666666666667
DNTTIP1	-0.5395
PAX8	0.142
TMEM116	1.07775
C1orf150	0.062
PRO2012	0.536
MRPL40	-0.191666666666667
BEX1	-2.208
SLC2A4	-0.139833333333333
PKMYT1	-2.64525
FEZF2	-0.3175
SLC26A9	-0.776
MAP2	0.21375
LYL1	-2.45125
SLC25A19	-1.621
NOS3	-0.613
ZNF34	0.362166666666667
TMPRSS11F	0.909
FAM43A	-0.79625
FCRL4	-0.1255
KLF14	-0.07875
FLRT2	0.651166666666667
WRN	-0.693
SDF2	0.9734
KRT8P12	-0.51575
C6orf195	0.511
C9orf125	-1.18566666666667
DZIP3	0.121125
RIT1	-0.0686666666666667
SCML1	-1.22083333333333
RHBDF2	-0.953375
OR2G3	0.418
REXO1L1	0.2985
MAP3K7IP3	-0.0395
C3orf57	-1.9745
FBXW11	-0.365833333333333
ETAA1	-0.00875000000000001
C14orf131	-0.3997
AKT1S1	-0.61175
SLC12A5	-0.984375
C9orf164	0.5975
NRIP3	-0.65725
NOS1AP	-0.05375
TMEM121	-0.16925
SAP30BP	0.0597
DGCR6	0.4395
WDR76	-2.11375
FAM82B	-0.0756666666666666
LOC606495	-0.7315
MAP9	2.1255
BCDIN3D	0.7415
CXorf36	2.83116666666667
DSCR3	0.1618
ZFAND3	0.0915
C7orf43	-0.105166666666667
SPSB3	-0.1767
C19orf19	0.083
FAM133A	-1.955375
C12orf25	0.39575
SLC39A3	-0.765625
DISP2	0.241
PI4KAP2	-2.5875
MKRN3	-2.448
ADAMTS13	-0.813375
CBLN3	0.1889
TTYH1	0.209166666666667
C3orf18	0.60575
FLJ13236	-0.095
ZMYND12	3.45175
C18orf25	0.403625
GLB1L3	0.019
ATP13A5	4.4635
RANBP10	-0.26225
CD96	-1.5028
DENND1C	-0.87275
RBMS3	2.0606
SLC41A3	0.326666666666667
DGCR6L	0.38225
TMEM128	0.942166666666666
CSNK1G3	0.198357142857143
MOBKL2C	0.733375
TSPAN6	0.94175
MATN2	2.0182
MSL2L1	-0.651666666666667
ST6GALNAC2	1.006
FGFBP2	1.985125
FGL1	-5.06983333333333
MPP3	0.406333333333333
ARHGEF6	1.21683333333333
TGFBR2	1.37375
ACMSD	2.60175
IL33	4.83875
C9orf5	0.313916666666667
DEAF1	-0.73
AMN	-1.1885
DEFA6	0.074625
RNF212	-1.08
METT5D1	0.553666666666667
CIB1	0.4887
TSSK1B	0.25525
KIAA1727	1.80425
ZNF680	1.99283333333333
LOC399900	-1.1575
LOC152217	-0.293083333333333
CTNNAL1	-1.764
CIT	-3.09783333333333
TLE6	-0.00825000000000001
ZNF607	-0.86925
HERC4	-0.00950000000000002
DRAP1	-1.0875
PEMT	-0.54775
C10orf111	0.5855
ZNF575	-0.83925
KCTD7	-0.021
MYO1F	-0.16475
LOC285382	0.9365
RAB11A	1.3471
PLCD3	-0.53375
C15orf28	0.06425
PTBP2	-0.48725
CTB-1048E9.5	-0.45525
C19orf60	-0.256833333333333
C7orf25	0.804
SETD7	1.497
HOXB9	-5.387
VANGL1	-0.4378125
CHAF1B	-2.01475
NDUFA3	0.597
KIAA1328	0.693333333333333
SHARPIN	-0.35525
TTC23	0.5245
UGP2	0.468916666666667
ANKIB1	0.0763
CIRBP	2.07771428571429
SEC14L4	-2.6225
OVCH1	0.609666666666667
VPS52	-0.005
FAT	-0.098125
M6PRBP1	-0.51275
GPRIN3	0.59
PPM1F	-1.0365
TSR1	-0.69225
CCDC85A	1.9925
PCSK5	1.955
ZFHX3	-0.3575
HEMK1	-0.3581
PGBD2	0.76225
RSRC2	0.308666666666667
AURKC	-1.429
SCRIB	-0.116125
ORM2	-4.857
FAM115A	0.3736
FZD6	0.38475
UNC119	-0.460166666666667
GPX3	-0.3537
NOV	0.8355
CABC1	-1.010625
CDC42SE2	0.644625
EIF2S2	-0.6766
RNF130	0.749375
CKAP5	-1.24666666666667
RP11-413M3.2	-0.917
C10orf18	0.688
TMEM93	-0.12575
DYX1C1	1.94675
KCNMB2	0.6075
ANK3	2.08166666666667
KRT5	2.3097
CDH12	0.368
QRSL1	0.23625
JUB	-0.78075
SHC4	1.213125
CCL15	1.8315
CCDC22	-0.6225
SNX24	-0.264
RARS	-0.385
MORC2	0.02175
FAM48A	0.10875
MT1H	0.8915
PPP1R14C	1.21683333333333
FOXD1	-3.64028571428571
C1orf213	-1.37625
AMT	-1.0764
DSN1	-1.53525
PTPLAD2	2.14325
DIS3L	-0.28425
RASL11A	0.43025
GPRC5B	1.222875
FRMD7	0.8005
STRN4	0.04175
KITLG	1.55595454545455
HDGF	-1.2565
OR1S1	-0.2245
SETX	0.0116
DDR2	0.897125
KCTD12	2.14725
LYZL2	2.70025
WDR52	0.3775
TMEM2	0.41325
ZNF579	-1.449
LOC200810	-0.4685
TNFSF9	-1.679875
PPFIA4	-3.42125
CNIH3	-0.416166666666667
MAP4K4	-1.07121428571429
ROD1	-0.254214285714286
ALS2CR12	-0.760333333333333
DOCK3	-0.47
PAQR9	-4.18025
ASB17	1.3045
STX16	-0.97675
FEZ2	0.187333333333333
DLAT	-0.618
KIF21B	-1.73983333333333
CDC5L	-0.2065
TMEM119	0.667
CRIP3	-1.15975
TPSD1	0.343666666666667
TEPP	-0.11275
GNGT2	0.5415
C21orf121	0.9485
WNK1	-0.120916666666667
FLJ10490	-0.2463
OR51B5	-2.262
LOC203547	-1.09725
HAS1	1.08
PPA1	0.662166666666667
ST7	0.194375
C11orf46	1.1179
POPDC3	-2.547
ACOX2	0.9675
ATCAY	-1.06325
TM4SF19	-0.258
MFSD9	-0.456
PDHB	0.54025
ERN1	0.10125
LCE3C	0.24
GPR111	0.26
NOTCH3	-0.175
ADAMTS5	4.8145
B3GALT1	-0.26325
UGCGL1	-0.100833333333333
FAM58A	0.31
FBXO32	2.58275
CLPP	-0.22375
NXPH1	2.434
MTMR3	0.846
ATP1B3	-0.811
TMEM16A	3.760625
HIST1H3F	-0.0848333333333334
TRIM25	-0.651666666666667
SDCBP2	1.3995
CRKL	-0.764125
HOXB2	1.64866666666667
ANP32B	-0.95
GATM	3.9435
AP4E1	0.163125
EDG5	0.23
CDKN3	-3.46033333333333
CDH4	-1.04
PGD	-0.686
RND1	0.7425
GAD1	-2.9737
MPG	-0.898375
LOC440350	-0.831
ZNF133	-0.2505
SERPINB12	-1.122
AMELY	0.1385
DHX36	-0.239
TNFAIP8L2	2.17966666666667
PHTF2	-0.310333333333333
CCDC112	-0.692
IQCC	-0.896
HEYL	1.5635
FTSJ2	-0.808833333333333
APPL1	0.4335
RAB43	0.769071428571429
OR10G2	-0.1295
WAC	0.146833333333333
ADCY9	-0.094
RUNDC2B	-0.427666666666667
PYCRL	-0.3233
AGPAT7	-0.618333333333333
SLC22A9	-0.7935
CDKAL1	-0.3125
PDYN	0.261166666666667
C20orf74	-0.3355
MTMR11	0.7005
VAV3	3.80233333333333
DAPL1	3.7235
STXBP3	0.8935
EIF3G	-0.374
ARHGAP22	-2.3805
NPFFR1	-0.123
NPC1	0.377166666666667
ALDH9A1	1.20766666666667
ZNF600	0.4025
ZNF678	1.579
RASSF1	0.161333333333333
ADD2	-2.485125
PITPNB	0.376375
PKD2L2	-0.3915
LRP11	0.54125
CDKL1	-0.5995
SMEK2	0.233
PRODH2	-3.5345
C11orf54	1.2315
SFRS11	-0.438833333333333
IL7	0.551833333333333
ALS2CR16	0.28075
BTG3	-0.646333333333333
PAK2	-0.922277777777778
RP11-679B17.1	-1.0635
GATA4	-1.54966666666667
ATP2B1	0.29925
LOC130940	2.1185
C1orf172	4.46033333333333
ATF7IP2	-1.90675
SLC25A43	0.6235
CENTG3	-0.773333333333333
IGF2BP1	-4.1683
FCHSD1	0.1095
CAMK2N2	-1.58983333333333
ELAVL3	-0.0929
NBPF15	-0.736
UBE2J2	-0.1495
GNL2	-0.86125
PRR3	-0.5512
NLF2	-1.78775
OR4F6	0.129
KLHL24	0.9885
CCDC88A	-1.8001
SGPP1	0.0398333333333333
C10orf11	0.1795
SLC35B4	-1.6285
UGT3A2	-0.5595
ARNT2	0.5004
CBR1	-0.48575
ITPR3	-0.3535
TRAPPC6B	0.2316
AMZ1	1.7245
ARP11	2.648
WDSUB1	0.96
APBA1	1.34583333333333
RAB2A	0.9954
C6orf162	0.39125
HPSE2	2.345
PLCE1	0.30775
INSL3	0.13175
DLG1	0.5032
PTPLA	-1.67675
PIGX	-0.06575
TFIP11	-0.103
FIBIN	2.838
POLR2G	-0.34725
GRAP2	-1.6396
DNAJB8	-0.21975
CNBP	0.470333333333333
WASF1	-0.76525
INPP5E	-1.0946
HSPB1	0.2026875
TMEM167	0.1466
CUBN	-0.0785
IGF1	3.9855625
ITPK1	-0.3289
NAALAD2	0.14175
G3BP1	-0.217
NT5DC1	1.072625
CYP39A1	2.7805
TMEM139	1.74958333333333
POLK	0.3612
GLULD1	-1.72375
RBM15	-1.22266666666667
AMZ2	-0.0245
GDF15	-2.0715
MESDC2	-0.05975
INCA	0.8565
ACY1L2	-0.951
GZMM	-1.31116666666667
PAIP1	0.0675
CACNA2D1	0.5565
STK32C	-0.8625
SH3BP4	1.49633333333333
DEC1	0.096
PADI1	-0.028
UBB	0.4964
PON3	5.06216666666667
PROP1	-0.14
ANKRD13B	-0.878
ADCK1	0.1485
TCF25	-0.309833333333333
SLC38A5	-3.758
CXorf26	0.477666666666667
C19orf39	0.7025
PPP1R13B	1.737
ARL2	-1.425
TCL6	-0.0595833333333333
TOP3A	-0.9415
SLC16A14	0.4985
FXYD6	1.54616666666667
HIST1H4E	-1.1745
BBC3	-1.10268421052632
UNC5A	0.171833333333333
FAM86C	-0.5242
PI4KB	-0.00374999999999999
B3GAT1	3.359
SUSD2	1.2825
OAZ2	-0.347166666666667
NOC4L	-0.9645
C10orf12	-0.038
FADS1	-2.1545
LOC144097	-0.444
DKK2	2.45683333333333
KIAA1949	-1.1575
RHOT1	0.7353
OXT	0.279333333333333
GPR153	-1.62425
ARL4A	0.866666666666667
SAAL1	-1.031
CCDC64	-0.7075
USE1	-0.0963333333333333
HNMT	1.77566666666667
PCGF3	-0.126375
CYP2C19	0.2815
C20orf4	0.1915
CCDC11	1.723
ACSBG2	0.23525
RWDD2A	0.108
PALLD	2.541125
CPLX4	-0.4735
LOC492311	1.634
KPNA2	-2.0775
MACROD1	-0.9665
TMCO3	0.675
C15orf52	1.10583333333333
BIRC5	-1.827
PRR16	-0.337666666666667
FAM63B	0.138125
KATNB1	-0.898333333333333
WNT8B	-0.894
CPLX3	0.0405
GHR	3.689625
CCDC124	-1.22
BCLAF1	0.118625
