Hybridization REF	TCGA-AN-A0XL-01A-11R-A10J-07
GFRA4	-0.123833333333333
AKR1B10	-3.405625
TIGD6	1.03266666666667
RGS16	2.4995
URB1	-0.310833333333333
OR4C46	-0.0836666666666666
TOP3B	-0.7375
NFATC4	0.287
CA14	-3.68975
BMPR1A	0.0243333333333333
SNRP70	-0.560125
PRL	1.07991666666667
C6orf130	-0.6835
STAG2	0.51875
CD55	-0.821857142857143
RPS23	0.998666666666667
SSX2	-0.868
FDPSL2A	-0.30675
FBXO27	0.159
SYNGR3	-1.82733333333333
TMSL3	0.4455
EML1	-0.91
NUP93	-1.20033333333333
SMAD3	-0.1282
KIAA1189	0.446
HNRPUL2	1.198
TBC1D12	0.6815
C16orf24	0.793
MRVI1	1.25466666666667
ZNF581	-0.842333333333333
ELOVL3	1.3635
OR51Q1	0.0195
CACNB3	1.891
GALNT13	-0.358875
C10orf84	0.7438125
NEDD4	-0.1882
SPO11	0.4325
OR5AU1	0.3325
NEK4	0.0662857142857143
PRKAR2A	-0.3395
IHPK1	-0.294166666666667
ATP6V0B	0.60225
CACNA1E	0.301
CEACAM8	0.217666666666667
PEX14	0.0225
FLJ12993	3.578
ZBTB38	0.626916666666667
PCTK2	0.682
LRRC16	0.2455
FBLIM1	0.87525
FYCO1	1.39175
RP5-1022P6.2	0.381083333333333
CMTM1	-0.058
PLTP	0.717166666666667
RAPH1	0.669375
DOCK8	0.94325
EZH2	-1.35253333333333
SLC25A1	-0.492666666666667
PLEKHB1	1.1932
GRB7	1.413
ZFP37	0.57075
MRPL33	-0.4265
PELO	-0.4595
ARMC1	0.575727272727273
C9orf27	0.1975
FLJ25778	0.3005
C9orf37	-1.205
TMEM66	0.67725
SPRN	-0.23275
HBEGF	1.2795
PI4KA	-0.5945
LEPRE1	-0.03025
POU2AF1	-4.328125
MRPL12	-0.801166666666667
REP15	0.4295
ZC3H3	0.6875
RASAL1	-1.18375
DDAH1	1.013125
ACBD5	0.259625
TMC2	0.0845
CCDC137	-0.56625
SAMD13	0.1915
UGT2B15	-0.462
TIPARP	1.59225
DNASE1L3	2.73575
TRIM72	0.170666666666667
DBX2	1.7515
IPO8	-0.15125
C21orf88	-0.1826
MAP3K14	0.32975
LOC51233	0.2255
GGTLA4	-1.04625
PDE6D	-0.03975
ZNF117	0.7715
CLK2	-0.12975
NKRF	-0.7975
TNFSF15	-0.0435
DUSP2	-0.01625
SECISBP2	0.3612
GABRR2	-0.354
PPAP2C	1.61525
LOC51145	0.127666666666667
PAG1	-0.6775
PIK3C3	0.10725
GNG10	0.036
APOL4	0.532333333333333
ANKRD28	-0.77
STMN3	-1.2165
RAB14	0.6708
CDK2AP2	0.0145
HDDC3	-0.155
COMMD7	0.473125
CXXC1	-0.38025
HMCN1	0.2995
CD40	0.798
DYNC1LI2	0.354625
GDI1	0.12025
LOC646938	-0.376
VSNL1	-3.49016666666667
PIH1D1	-0.100333333333333
RAET1G	-0.511
KRTAP5-9	-0.7095
EFTUD2	-0.3745
ZNF311	-0.446166666666667
ATP6V1G3	-0.0895
OR2W3	-0.47725
SCN4A	0.71075
MED10	-0.2815
FAM135A	-0.326
ARHGAP4	-1.53925
EHMT2	-0.479
UFD1L	-0.732
ERMP1	0.26975
MAG1	-0.869166666666667
THAP8	-0.300666666666667
HACE1	0.117833333333333
FAM82C	0.3855
C3orf20	-0.158
UNC84A	0.116666666666667
SCD5	-0.304928571428571
LASS6	2.29025
LSG1	0.620416666666667
MAL	-5.363
GPR22	-0.2555
WDR5B	1.4945
ACTRT1	0.5065
C17orf60	-0.56
GRIN2C	0.0715
ARMC8	-0.199583333333333
SLC47A1	-2.49033333333333
DMPK	0.158
DHRS13	-0.735
SMC1A	-0.484333333333333
KRTAP17-1	0.13625
SMYD5	-0.62225
TUSC2	0.774875
CRHR2	0.22
KIR3DL2	0.3005
CCDC104	0.24925
ATP2C1	0.53725
CROT	1.81625
PABPC3	0.335
EGR1	2.9515
THSD1	1.43
KHK	-2.014
SLC12A2	0.7755625
CD58	-0.4155
STOX2	0.163333333333333
CCDC76	0.2524
CCDC48	5.31475
DNAH1	0.0131666666666667
ZIC4	-0.05025
OR1G1	-0.0125
PSMC6	-0.201666666666667
PROKR1	-0.189
ABCB1	-0.13925
TRAT1	-1.2525
LLGL1	0.178
MTF1	1.95075
USP54	0.5885
PAGE2B	-1.801
ITGB7	-4.09625
CCDC81	0.147
LOC149837	0.067
SCUBE1	1.64
ZSCAN10	-0.0255
HUWE1	-0.0687142857142857
CDH17	0.1905
CD180	-0.12175
IL17A	-0.0025
TMPO	-1.3225
KIAA1524	-1.32516666666667
HDGFRP3	0.0805
OXCT1	-0.0682727272727273
RRAS2	-1.77733333333333
LTBP2	3.397
SV2B	3.20316666666667
CYP2A6	3.3545
PKD1L2	-0.109666666666667
PPM1M	0.935
FLJ22662	2.25316666666667
ZNF502	1.66025
GP6	-0.85
CRYBA2	-0.24025
LEF1	0.1071
CTPS	-2.19
EYA1	1.42016666666667
EPS8L1	0.94525
MAPK14	-0.435333333333333
SERPINB2	-5.371375
GTF2F2	-1.081
ZNHIT4	-0.233
PLA1A	0.43925
C20orf114	1.92275
HPR	-1.861
C18orf2	0.1505
SATB2	-1.82475
KCNJ9	-0.390625
MGC157906	0.4745
MOCS3	0.4925
C17orf71	0.0863333333333333
PPHLN1	0.6314
HIST1H2BN	-1.51025
RAPGEF1	-0.50225
MAP3K8	1.395
DLG4	0.259166666666667
STC1	-0.950666666666667
CDGAP	2.22675
DDX26B	-0.96375
LOC150223	-1.739
CPSF3	-0.932
TMEM14A	0.261
MYH3	-2.0175
GPKOW	-0.0155
SULT1A1	-0.589
SPON1	3.3479
YY1AP1	0.648666666666667
RAB23	0.07525
PLA2G4A	-3.00225
MAPRE3	-0.07675
ZNF516	0.298928571428571
GGPS1	0.8745
EXOC3L2	0.077
C19orf42	0.4929
MAP2K2	-0.446666666666667
HIST1H2BB	-0.79
RNF19B	0.829333333333333
C6orf128	-0.0256666666666667
TLR8	2.52125
PCDHA9	0.249
CARS2	-0.777125
CLUL1	3.31016666666667
RHAG	-4.32216666666667
UNK	-0.1415
EXOC8	0.7802
C9orf95	0.918
C14orf143	0.0555
MAML3	0.116875
LDHA	-1.71225
MRPL20	0.077625
KLHDC6	1.0805
ATP5S	-0.268333333333333
C8orf55	0.392
PHF19	-1.9665
KRTAP13-4	0.4265
TTC5	0.0235
XKR5	-0.316
SILV	-4.72316666666667
TEX28	0.384
TCTN1	1.185
CX40.1	-0.00575
PPP2R5C	-0.25775
C12orf30	-1.12416666666667
CAPG	1.35825
MPZL1	0.64545
ARSB	-1.33333333333333
TDH	-1.823
WASF4	1.441
TSSK3	-0.628333333333333
7A5	0.836
CRISPLD1	1.547
MAD1L1	-0.5455
SPIN4	-0.837166666666667
AMPD1	-1.0465
DPYSL5	0.2515
INPP1	0.0541666666666667
ANKRD11	-0.193722222222222
NPAS4	-0.204125
GCET2	-0.0823
RNASE9	-0.6245
GUCY2D	0.0403333333333333
CCDC98	0.231
FGF4	-0.34175
CPM	1.18733333333333
SLC26A4	-0.9545
PLD5	0.45025
FAM59A	2.2355
FBXO5	-2.29122222222222
SIPA1L1	-0.18625
DPYS	0.157
ATG4D	-0.462
TGM3	0.2025
MTCH1	-0.329
HK1	-0.183142857142857
CDC26	0.042125
GALNT12	-2.2475
LOC339229	0.13525
MRPL35	-0.0775
ORC4L	0.076625
TNKS	-0.400785714285714
C2orf24	0.177833333333333
ZNF553	0.1425
GGTLA1	2.8401
ZNF497	0.44275
CDY1B	0.4905
SLC30A4	0.125125
TUB	-1.22125
ARHGEF18	-0.316
ARRB1	0.028
KCNK1	-2.276625
EREG	-2.4271
SCAMP5	-0.128
RUNDC3B	3.0105
ADAMTS20	-0.1735
IL17RB	-0.463125
FLJ20323	0.093
MCAM	1.71875
POLR3E	-0.873583333333333
AQR	0.2825
IPMK	0.4795
CDCA7	-5.046125
CAMP	0.81225
GRHL3	-0.94675
ADAMTSL2	1.34483333333333
CLMN	2.07033333333333
SSTR3	0.173
MAGEA5	-2.6855
OVOL2	3.565
JMJD1B	0.08375
RBL2	0.1921
PYGO2	0.9485
PPP1R10	0.314833333333333
CSE1L	-0.962833333333333
LCA5	1.636
RDH16	0.0525
ASRGL1	-2.422375
TOM1	0.555333333333333
PTX3	-4.87275
TTC15	0.77275
SCGB3A1	1.92483333333333
MRPL50	-0.96125
RCAN3	1.118375
SLC26A11	1.23625
STYX	-0.2675
CINP	-0.273
MARCH7	-0.18175
PFKM	-1.1285
SGMS1	1.0455
RIOK3	0.2291
C1orf110	1.1425
CES7	-0.1005
LOC440248	-0.6555
PPP1R12C	-0.2275
C10orf27	0.4525
ATG9A	-0.582
MRPS26	0.0895
TMEM40	-0.97775
ELP3	-0.7836
ZNF787	-0.1873
HIAT1	0.3035
C8orf34	0.896333333333333
MGC4655	0.6863
PELI1	1.10533333333333
PPT1	0.9607
SLC35C2	-0.1285
C6orf125	-0.95975
MUC4	-1.56216666666667
RFC4	-1.708
GNB2	0.315166666666667
NUP50	-0.306428571428571
SULT4A1	-1.55466666666667
C7	4.5355
CCDC130	-0.136833333333333
ARRDC4	0.4255
RQCD1	-1.04075
GLYCTK	-1.0905
AYTL2	-0.102363636363636
MTUS1	1.6542
LEMD3	0.558666666666667
PLEKHF2	2.5075
HOXA7	0.9805
GTF3C2	-1.14
DYNLRB2	2.192
CNOT10	-0.36375
MR1	0.395166666666667
FFAR1	-0.10675
PRIC285	-0.2475
SLITRK6	5.65375
LIX1	-2.1311
UBE1L2	-0.657416666666667
F8	1.26475
ACHE	-0.0141666666666667
KPNA5	-0.04175
TNFRSF12A	-0.813333333333333
EGR3	2.657
SERPIND1	-3.647
OASL	0.04475
IFRD1	-1.223375
WDFY1	-0.1505
ZNF267	0.026375
ACCN5	0.294
ZBTB6	-0.23075
PPP1R3A	0.077
PRRT3	1.54175
FBXL19	-1.167
TXNIP	1.15685714285714
ACTN2	-0.88275
ATG9B	-0.31525
C9orf117	0.6955
IL27	-1.1615
RPL36AL	-0.249666666666667
KLK15	-0.06975
CHAD	2.8515
RAP2B	-1.0548
HEBP2	1.4755
ZNF342	0.0775
CAMK2G	0.307833333333333
TLR3	0.886
FGF14	2.53775
HMGB2	-0.7085
TRPM5	-0.448166666666667
OR5M11	0.076
KIF3B	1.12357894736842
PRICKLE2	1.1825
MTMR9	-0.2935
C3orf27	0.22
GLRA3	-0.772166666666667
NSDHL	-0.690166666666667
TMEM32	0.376
POLR2D	-0.971833333333333
MYADML	0.2235
C9orf114	-0.91075
MRGPRX1	0.0955
TOPORS	0.75975
CLDN19	1.13625
C1QL4	-0.027
RNF165	-0.8715
DHRS9	0.63225
DNAH2	-1.007
FXR1	-0.263
ZMYM3	-0.845125
CASP3	0.133833333333333
FAM120C	-1.015375
SCLY	-1.22125
CA7	-0.09
ENTPD5	0.9155
ZNF461	0.177125
PDIA5	0.6405
C1orf19	0.0305
TMEM67	0.88275
KCTD20	-0.5435
WDR47	1.0205
FLJ38723	0.478
KLRF1	0.567333333333333
TAS2R16	0.408
CLDN12	1.18825
PRKCE	0.24825
UBXD4	-0.8255
ITGAM	2.08183333333333
GLT8D3	0.515
WDR31	0.0917
RGS2	2.14425
OR51L1	0.055
MST1R	0.738
KIAA1737	1.4395
OR4A5	0.403
GLIS1	-2.0405
PTMA	0.4495
NAPA	1.31575
PRDM11	0.005
LIPF	-0.6755
DIRAS3	0.686
ASGR2	-4.3835
C1QTNF4	0.6345
PIK3R4	0.621833333333333
ARMC3	2.9605
NDUFV3	-1.0675
BTBD3	-0.428833333333333
PPP1R2	0.551333333333333
UBE2NL	-0.95025
FOSL2	0.9345
FAM119A	-0.944
TUBA4A	-0.3326
KRTAP12-1	-0.05975
SFRS2	-0.28875
RHPN1	-0.0837
EEF2	0.115333333333333
ZDHHC11	-1.78583333333333
EPHA3	0.3126
RBM12	-0.016
H2AFJ	1.193
EDIL3	3.9285
KIF26A	-0.5265
SERGEF	-0.87125
B3GALT4	2.6515
LOC90925	0.0338333333333333
OSCAR	-0.3265
NPFF	0.06325
DEDD	0.4665
TMEM155	-0.7915
PTPN1	1.4045
SCYL2	0.1615
SKAP1	-0.162
LEAP2	-2.25916666666667
GADD45G	2.6767
IFITM3	0.83375
PILRB	-0.376666666666667
SLU7	0.087375
DSC3	0.611
DNMT3L	-1.4555
PAPD5	0.516875
B3GNT3	-1.88183333333333
LHCGR	-0.33
MSL-1	0.292
UBE2S	-2.21475
SAP130	-0.2475
ANAPC11	0.77225
MAGED4B	-2.882
ATP6V1B2	-0.402833333333333
C14orf179	1.22325
CAPZA1	-0.582875
CDYL2	-0.460666666666667
GLRX3	-1.29466666666667
LOC136288	-0.06025
MOBKL1A	0.11375
HTR2B	3.98225
CRYGD	-0.0506666666666667
NUS1	-1.14833333333333
PGRMC1	0.035
MYOM2	0.78675
FLJ39653	-0.107666666666667
CHM	0.9116
OR5M8	0.5405
ZNF619	-0.015
FAM105A	2.9085
CCNL1	0.1645
NAP1L3	0.78475
C10orf57	2.41116666666667
B3GALNT1	0.391333333333333
CSN1S2A	0.394
TCP10L	-1.401
GDAP2	0.233
DMKN	-1.44183333333333
COX6B1	-0.12625
DNASE2	0.719666666666667
MSH5	-1.6015
LGMN	0.16625
USP31	-0.2926
OR13C8	0.3275
SDCBP	-0.2615
NUDT11	-1.94933333333333
PYGL	-0.561166666666667
SNPH	-0.559333333333333
B3GNT4	-1.43
MIZF	-0.8649
NUBPL	0.73725
NOD1	0.402666666666667
CDH22	0.4635
NUBP1	0.204666666666667
DSCAM	-3.52075
DGKI	1.283
FAM136A	-1.55175
AKAP1	0.786
SLC16A6	1.30525
RIN3	0.58175
PSG2	-0.188
DIP2B	-0.23175
PSORS1C1	0.1719
KIAA0495	0.1835
FLJ90709	0.598166666666667
LPA	-0.331166666666667
PIGA	-0.229833333333333
LY75	2.17983333333333
UTS2	-6.62583333333333
RREB1	0.04925
GALNACT-2	0.7978
MGC3196	0.195
FLJ31568	-0.743
LPHN1	-0.020125
SP1	0.815125
TOX4	0.447666666666667
HSPA9	-0.3254
APOBEC1	0.2625
SLC35E4	-0.17675
LSM5	-0.635
SURF1	0.50525
ZBTB1	0.683
GTF2F1	-0.122
RPS15A	-0.3415
DUSP21	-0.287166666666667
GINS4	-3.2105
MYO15A	0.308666666666667
GIMAP7	3.90725
MGC13379	1.12975
ATP6V1E2	-0.0701666666666667
UTP3	-0.25875
HNRPA3	-0.533375
MT4	0.039
C14orf155	0.15875
U1SNRNPBP	0.56025
CKLF	-1.10283333333333
PLEKHN1	-0.400166666666667
MBNL1	0.926583333333333
NUP160	-0.74775
ACSM2A	-1.6775
LOC129881	0.558
KIAA1529	-1.06275
FLJ22639	-1.86025
HAND1	-1.296
GSX1	0.1795
FGA	-4.020375
SERPINB1	-0.06675
ZNF642	0.656
IGFBP1	-8.611
SLC1A1	3.185375
DHX57	0.005
ZNF766	1.5085
PTPN21	-0.0493
GDPD3	-1.30616666666667
PNPLA5	-0.102
TBR1	-0.0625
FAM116A	-0.189
IQGAP1	0.8225
FOS	3.692125
ZNF226	0.2245
FIGNL1	-0.245833333333333
C14orf1	0.358666666666667
ZMYND17	-0.2105
PUS7	-0.897
TUBB6	-0.482125
KCNQ2	-1.70675
MARCH6	0.716083333333334
CCDC33	-0.2625
PRODH	-2.15025
RBM11	1.92975
EPHA6	0.133375
SLC43A1	-0.049
LOC196541	0.229375
NTN1	0.559083333333333
ING4	0.7985
PCDHB10	0.916
DPH2	-0.738
SPACA4	-0.0345
FBXL21	-3.266
DIAPH1	-0.746166666666667
ZNF71	0.723666666666667
CEP76	-0.1795
CORO1A	-1.31525
RRM2	-2.777875
EDG4	0.499
OS9	0.640833333333333
SLC4A1AP	-0.045
COG5	0.26
COPS8	-0.19525
NGLY1	-0.829
NCBP2	0.07975
C17orf42	-0.333333333333333
GPSM3	-0.128875
SIL1	1.0325
ASB6	-0.40625
SMAD5OS	0.393333333333333
UNC93A	-3.202375
A1BG	0.3855
C21orf62	0.1185
FMO5	1.47891666666667
ATRIP	0.702833333333333
CEBPG	-0.1205
C7orf38	0.861833333333333
TNFRSF1B	1.40516666666667
CLEC1A	2.06883333333333
IQSEC1	0.489875
PATZ1	1.3295
RBM22	0.859125
BAG2	-1.65683333333333
PAQR5	-1.2665
C9orf127	0.7655
THNSL1	-1.6135
SHROOM3	2.5593
JAM2	2.61425
SNRPN	-1.53625
ALX4	-0.056
CACNA1S	-0.337
FAM130A1	1.509
CORIN	0.3805
CD300LB	0.6085
PLEKHG6	0.9015
LRRC40	-0.76575
PCLKC	-1.3965
PCDHB16	1.227
WNT2B	1.5755
ASNS	-3.73188888888889
MRPL49	0.202125
FLJ46111	-0.24125
ISG20	-2.02475
SMU1	-0.3545
CASZ1	0.083
POLR1D	-0.607583333333333
GIN1	0.00275
SNAG1	0.255
ANKRD29	0.83125
CDKN2AIP	-0.04125
KRR1	0.259
CXCL1	-4.44116666666667
EPM2A	0.2857
PC	0.7515
DEFB127	-0.416
PDZRN4	2.52333333333333
FAH	0.678875
OR51E1	2.2675
CDC2L6	0.1725
DNTTIP1	0.06125
PAX8	-0.0675
TMEM116	0.15625
C1orf150	-0.167
PRO2012	0.12375
MRPL40	-0.476
BEX1	-3.7322
SLC2A4	0.8365
PKMYT1	-1.77125
FEZF2	-0.1885
SLC26A9	-1.26475
MAP2	0.00191666666666667
LYL1	-0.98125
SLC25A19	-0.9635
NOS3	0.3485
ZNF34	0.897333333333333
TMPRSS11F	-0.377
FAM43A	0.82425
FCRL4	0.375666666666667
KLF14	0.07425
FLRT2	1.06333333333333
WRN	-1.16275
SDF2	0.8738
KRT8P12	0.01775
C6orf195	-0.34
C9orf125	-0.5495
DZIP3	0.472375
RIT1	0.255666666666667
SCML1	-1.5795
RHBDF2	-0.95875
OR2G3	0.262
REXO1L1	-0.398
MAP3K7IP3	-0.35225
C3orf57	-6.03875
FBXW11	-1.18066666666667
ETAA1	-0.043
C14orf131	0.1503
AKT1S1	0.053
SLC12A5	-0.711625
C9orf164	0.9145
NRIP3	-0.716625
NOS1AP	0.9275
TMEM121	1.04325
SAP30BP	0.2902
DGCR6	0.403
WDR76	-1.55
FAM82B	-0.0863333333333333
LOC606495	0.03
MAP9	0.636833333333333
BCDIN3D	1.422
CXorf36	3.28133333333333
DSCR3	-0.6759
ZFAND3	0.287875
C7orf43	0.176
SPSB3	1.0074
C19orf19	0.07925
FAM133A	-0.831
C12orf25	-0.047
SLC39A3	-0.686375
DISP2	-0.35125
PI4KAP2	-2.1285
MKRN3	-1.38383333333333
ADAMTS13	-0.976625
CBLN3	0.1446
TTYH1	-1.013
C3orf18	1.54125
FLJ13236	1.20525
ZMYND12	2.40925
C18orf25	0.114625
GLB1L3	-1.087
ATP13A5	1.477
RANBP10	-0.30675
CD96	-1.7401
DENND1C	-1.09625
RBMS3	1.7481
SLC41A3	0.175666666666667
DGCR6L	0.325
TMEM128	0.863166666666667
CSNK1G3	0.448142857142857
MOBKL2C	0.993
TSPAN6	0.121
MATN2	0.983
MSL2L1	0.219666666666667
ST6GALNAC2	1.89866666666667
FGFBP2	2.8195
FGL1	-7.325
MPP3	-0.755333333333333
ARHGEF6	1.48
TGFBR2	1.4335
ACMSD	-0.1995
IL33	5.0245
C9orf5	0.18875
DEAF1	0.147
AMN	-0.2815
DEFA6	-0.010875
RNF212	-1.06275
METT5D1	1.107
CIB1	0.6518
TSSK1B	0.19925
KIAA1727	2.2785
ZNF680	0.6355
LOC399900	-0.5975
LOC152217	-0.123333333333333
CTNNAL1	-2.064
CIT	-2.08925
TLE6	-0.0925
ZNF607	-0.745
HERC4	-0.9585
DRAP1	-0.3805
PEMT	0.93725
C10orf111	-0.1135
ZNF575	0.419
KCTD7	-0.17725
MYO1F	0.511625
LOC285382	1.0535
RAB11A	0.8062
PLCD3	-0.508
C15orf28	0.18225
PTBP2	-0.26
CTB-1048E9.5	-0.049625
C19orf60	-0.556
C7orf25	0.36
SETD7	1.1085
HOXB9	-5.19
VANGL1	0.3189375
CHAF1B	-1.408
NDUFA3	0.128
KIAA1328	0.675
SHARPIN	0.53925
TTC23	-0.595125
UGP2	0.374666666666667
ANKIB1	1.1986
CIRBP	1.55028571428571
SEC14L4	-3.2835
OVCH1	-0.249833333333333
VPS52	0.1645
FAT	-0.79975
M6PRBP1	-0.20925
GPRIN3	0.3735
PPM1F	-0.917666666666667
TSR1	-1.3625
CCDC85A	2.7055
PCSK5	2.48525
ZFHX3	0.5635
HEMK1	-0.1996
PGBD2	0.519
RSRC2	-0.0203333333333333
AURKC	-1.42383333333333
SCRIB	0.6065
ORM2	-4.836
FAM115A	1.6572
FZD6	-1.0535
UNC119	-0.2655
GPX3	1.394
NOV	2.19275
CABC1	0.66325
CDC42SE2	-0.5515
EIF2S2	-0.8281
RNF130	0.910625
CKAP5	-0.4385
RP11-413M3.2	-0.394875
C10orf18	0.3974
TMEM93	-0.88775
DYX1C1	1.306
KCNMB2	-1.1145
ANK3	1.19566666666667
KRT5	0.0738
CDH12	0.22925
QRSL1	-0.140875
JUB	-1.6055
SHC4	-1.07775
CCL15	2.63866666666667
CCDC22	-0.4665
SNX24	0.16
RARS	-0.65425
MORC2	0.595375
FAM48A	-0.26975
MT1H	-0.902
PPP1R14C	-3.069
FOXD1	-2.6665
C1orf213	-1.63425
AMT	-1.4319
DSN1	-0.254
PTPLAD2	1.7275
DIS3L	-0.3495
RASL11A	1.3035
GPRC5B	0.747125
FRMD7	1.08
STRN4	0.0575
KITLG	2.05931818181818
HDGF	0.7065
OR1S1	0.467
SETX	0.3731
DDR2	1.092375
KCTD12	2.294
LYZL2	-0.77275
WDR52	1.157
TMEM2	0.1
ZNF579	-0.149166666666667
LOC200810	0.726
TNFSF9	-1.806125
PPFIA4	-4.23175
CNIH3	0.48
MAP4K4	-1.25864285714286
ROD1	-0.0636428571428572
ALS2CR12	1.264
DOCK3	-1.64466666666667
PAQR9	-3.80625
ASB17	-0.121333333333333
STX16	-0.78825
FEZ2	0.182666666666667
DLAT	-1.19383333333333
KIF21B	-1.61283333333333
CDC5L	-0.388
TMEM119	2.02883333333333
CRIP3	-1.57975
TPSD1	0.5515
TEPP	-0.51675
GNGT2	0.896
C21orf121	1.01725
WNK1	-0.0825833333333333
FLJ10490	0.0537
OR51B5	-2.346
LOC203547	-1.17925
HAS1	1.808
PPA1	-1.0195
ST7	-0.240125
C11orf46	0.6881
POPDC3	-3.44433333333333
ACOX2	3.88883333333333
ATCAY	-0.850333333333333
TM4SF19	-0.49825
MFSD9	-0.388333333333333
PDHB	0.2235
ERN1	-0.126
LCE3C	-0.246
GPR111	0.0925
NOTCH3	1.99383333333333
ADAMTS5	3.12975
B3GALT1	-0.9855
UGCGL1	-0.021
FAM58A	-0.222
FBXO32	2.13475
CLPP	-0.56375
NXPH1	-0.5855
MTMR3	0.933666666666667
ATP1B3	-1.34125
TMEM16A	4.077125
HIST1H3F	-0.410166666666667
TRIM25	-0.205166666666667
SDCBP2	0.6315
CRKL	-1.013375
HOXB2	0.871333333333333
ANP32B	-0.67
GATM	4.2815
AP4E1	-0.115
EDG5	0.1415
CDKN3	-2.40083333333333
CDH4	-2.31425
PGD	-0.790166666666667
RND1	1.185
GAD1	-3.1885
MPG	0.314875
LOC440350	-0.5725
ZNF133	0.058
SERPINB12	-1.1805
AMELY	-0.0286666666666667
DHX36	-0.32775
TNFAIP8L2	2.45983333333333
PHTF2	-0.116
CCDC112	-0.494833333333333
IQCC	0.233
HEYL	3.1755
FTSJ2	-0.166166666666667
APPL1	0.98025
RAB43	0.353428571428571
OR10G2	-0.286
WAC	0.565833333333333
ADCY9	0.191
RUNDC2B	0.539333333333333
PYCRL	0.8119
AGPAT7	-0.311666666666667
SLC22A9	-1.03683333333333
CDKAL1	-0.085
PDYN	-0.332833333333333
C20orf74	2.83375
MTMR11	0.40625
VAV3	4.36808333333333
DAPL1	-0.2275
STXBP3	0.5035
EIF3G	-0.105
ARHGAP22	-0.602
NPFFR1	0.086
NPC1	-0.208666666666667
ALDH9A1	1.18333333333333
ZNF600	0.496625
ZNF678	0.481666666666667
RASSF1	-0.303666666666667
ADD2	-2.68475
PITPNB	0.294375
PKD2L2	-0.04625
LRP11	-0.25675
CDKL1	0.238
SMEK2	0.37775
PRODH2	-3.566
C11orf54	-0.149666666666667
SFRS11	-0.158333333333333
IL7	0.7125
ALS2CR16	0.945
BTG3	-2.06116666666667
PAK2	-0.235
RP11-679B17.1	0.6875
GATA4	-1.95116666666667
ATP2B1	0.34175
LOC130940	1.9315
C1orf172	2.23433333333333
ATF7IP2	-2.06575
SLC25A43	-0.232833333333333
CENTG3	0.0535
IGF2BP1	-4.1718
FCHSD1	0.142
CAMK2N2	0.290166666666667
ELAVL3	-0.2481
NBPF15	0.048
UBE2J2	-0.11425
GNL2	-0.759
PRR3	-0.5043
NLF2	0.13375
OR4F6	0.0465
KLHL24	1.61816666666667
CCDC88A	-1.0681
SGPP1	-1.21766666666667
C10orf11	0.8225
SLC35B4	-1.01466666666667
UGT3A2	-1.368
ARNT2	0.5944
CBR1	-1.2745
ITPR3	-0.545666666666667
TRAPPC6B	-0.4599
AMZ1	-2.3015
ARP11	2.02825
WDSUB1	0.74275
APBA1	0.336
RAB2A	1.3878
C6orf162	0.126875
HPSE2	0.65925
PLCE1	0.30925
INSL3	0.62125
DLG1	0.1265
PTPLA	-2.939
PIGX	0.550625
TFIP11	0.548166666666667
FIBIN	3.647
POLR2G	0.062
GRAP2	-2.0218
DNAJB8	-0.36025
CNBP	0.0731666666666667
WASF1	-1.86225
INPP5E	-1.0876
HSPB1	0.5865625
TMEM167	0.0838
CUBN	0.83875
IGF1	4.66575
ITPK1	0.2894
NAALAD2	-0.388875
G3BP1	-0.6075
NT5DC1	0.235375
CYP39A1	0.636
TMEM139	1.4525
POLK	0.0752
GLULD1	-1.1475
RBM15	-0.535
AMZ2	0.0875
GDF15	-2.90366666666667
MESDC2	0.18075
INCA	0.256
ACY1L2	-1.692
GZMM	-1.39616666666667
PAIP1	0.453
CACNA2D1	0.799
STK32C	-1.5345
SH3BP4	0.712
DEC1	0.032
PADI1	-0.1345
UBB	-0.0146
PON3	3.28183333333333
PROP1	0.1965
ANKRD13B	-0.5765
ADCK1	-0.09975
TCF25	-0.08575
SLC38A5	-3.383
CXorf26	-0.0528333333333333
C19orf39	0.5195
PPP1R13B	0.6305
ARL2	-0.706
TCL6	0.0546666666666667
TOP3A	-0.7985
SLC16A14	0.770875
FXYD6	1.52766666666667
HIST1H4E	-0.96025
BBC3	-0.215684210526316
UNC5A	0.260166666666667
FAM86C	-0.1207
PI4KB	0.6075
B3GAT1	-3.2965
SUSD2	1.6455
OAZ2	0.0388333333333333
NOC4L	-0.3625
C10orf12	-0.2735
FADS1	-3.761
LOC144097	-0.28
DKK2	2.4565
KIAA1949	-0.038
RHOT1	-0.0427
OXT	1.20766666666667
GPR153	0.161
ARL4A	-0.372333333333333
SAAL1	-1.5915
CCDC64	-0.513
USE1	-0.249
HNMT	0.900666666666667
PCGF3	0.4465625
CYP2C19	0.0235
C20orf4	0.6815
CCDC11	1.65025
ACSBG2	0.07275
RWDD2A	0.82025
PALLD	2.73
CPLX4	-0.018
LOC492311	1.674
KPNA2	-1.52516666666667
MACROD1	-0.1705
TMCO3	-0.183
C15orf52	0.171666666666667
BIRC5	-1.65513333333333
PRR16	1.40433333333333
FAM63B	0.66175
KATNB1	-1.254
WNT8B	-0.263
CPLX3	-0.05325
GHR	3.585875
CCDC124	-0.49975
BCLAF1	-0.082625
GOLGA3	0.724
CLEC4E	2.68983333333333
AKR1CL1	0.0145
BBS7	-0.362
MGAT4B	-0.600166666666667
KIAA2018	0.6
