Hybridization REF	TCGA-C8-A12K-01A-21R-A115-07
SMARCD1	-0.928666666666667
ZFP106	-0.4665
ZNF347	0.682
GTF2E1	0.55225
RY1	0.410666666666667
ATAD2B	0.335875
ARHGAP17	0.2899
KCNIP3	-0.69125
SFPQ	0.6045
GFRA4	-0.504166666666667
AKR1B10	-3.646
TIGD6	0.771333333333333
RGS16	2.829375
URB1	-1.09816666666667
OR4C46	0.2015
TOP3B	-1.142
NFATC4	-0.5455
CA14	-4.88425
BMPR1A	1.17583333333333
SNRP70	-1.91225
PRL	-0.15725
C6orf130	-0.698
STAG2	-0.04525
CD55	-0.366785714285714
RPS23	-0.611666666666667
SSX2	-1.466
FDPSL2A	-0.39
FBXO27	0.129625
SYNGR3	-0.968333333333333
TMSL3	1.80025
EML1	-0.269
NUP93	-0.539333333333333
SMAD3	-1.6423
KIAA1189	2.28733333333333
HNRPUL2	0.0993333333333333
TBC1D12	1.12083333333333
C16orf24	0.899
MRVI1	1.83616666666667
ZNF581	-1.1155
ELOVL3	0.4245
OR51Q1	0.3595
CACNB3	-0.4465
GALNT13	1.74925
C10orf84	0.52725
NEDD4	-0.9321
SPO11	0.3835
OR5AU1	0.9445
NEK4	0.604928571428571
PRKAR2A	-1.11566666666667
IHPK1	-0.525166666666667
ATP6V0B	0.7595
CACNA1E	-1.4895
CEACAM8	0.190166666666667
PEX14	0.0975
FLJ12993	-1.602
ZBTB38	0.0440833333333333
PCTK2	-0.1935
LRRC16	0.7648
FBLIM1	0.385916666666667
FYCO1	0.04125
RP5-1022P6.2	-0.560333333333333
CMTM1	1.21866666666667
PLTP	0.893
RAPH1	1.174
DOCK8	1.78325
EZH2	-0.1542
SLC25A1	-1.044
PLEKHB1	2.1181
GRB7	-0.2103
ZFP37	1.012
MRPL33	-0.0055
PELO	-0.80725
ARMC1	0.415272727272727
C9orf27	0.268375
FLJ25778	0.324
C9orf37	-1.60316666666667
TMEM66	0.83975
SPRN	-0.1645
HBEGF	0.95925
PI4KA	-1.3205
LEPRE1	-1.11875
POU2AF1	-0.594125
MRPL12	-0.647666666666667
REP15	-0.3755
ZC3H3	0.03625
RASAL1	0.256
DDAH1	0.859375
ACBD5	0.70275
TMC2	0.2265
CCDC137	-0.95675
SAMD13	0.8485
UGT2B15	-4.64083333333333
TIPARP	-1.31775
DNASE1L3	1.49025
TRIM72	0.443166666666667
DBX2	0.615
IPO8	0.7115
C21orf88	-0.8959
MAP3K14	0.36375
LOC51233	0.184833333333333
GGTLA4	-0.0635
PDE6D	-0.062
ZNF117	-0.37875
CLK2	-1.395875
NKRF	-0.14925
TNFSF15	3.2163
DUSP2	0.22025
SECISBP2	-0.2344
GABRR2	0.022
PPAP2C	0.86175
LOC51145	0.182166666666667
PAG1	1.243875
PIK3C3	0.495
GNG10	0.9615
APOL4	1.05433333333333
ANKRD28	-0.6215
STMN3	-2.1028
RAB14	0.97
CDK2AP2	-0.0905
HDDC3	0.127125
COMMD7	0.236875
CXXC1	-0.57325
HMCN1	-1.146
CD40	3.057
DYNC1LI2	0.811
GDI1	0.057
LOC646938	-0.2945
VSNL1	-1.96266666666667
PIH1D1	-0.774833333333333
RAET1G	0.4355
KRTAP5-9	-0.2445
EFTUD2	-1.19575
ZNF311	-2.30566666666667
ATP6V1G3	0.2855
OR2W3	0.0585
SCN4A	0.2395
MED10	-1.184125
FAM135A	0.9004
ARHGAP4	-0.456
EHMT2	-0.765625
UFD1L	0.13475
ERMP1	0.60775
MAG1	-0.523666666666667
THAP8	0.588666666666667
HACE1	-0.539333333333333
FAM82C	0.319166666666667
C3orf20	0.3755
UNC84A	0.0185
SCD5	-0.401571428571429
LASS6	1.371125
LSG1	0.297916666666667
MAL	-5.0515
GPR22	-0.239
WDR5B	1.937
ACTRT1	0.9085
C17orf60	1.43833333333333
GRIN2C	-0.3009
ARMC8	0.282416666666667
SLC47A1	-0.437333333333333
DMPK	-0.66425
DHRS13	-0.558166666666667
SMC1A	0.343166666666667
KRTAP17-1	0.47775
SMYD5	-0.39875
TUSC2	-0.41425
CRHR2	0.8525
KIR3DL2	1.1435
CCDC104	0.3835
ATP2C1	1.900625
CROT	0.0885
PABPC3	0.535166666666667
EGR1	-1.00033333333333
THSD1	-0.1525
KHK	-1.28325
SLC12A2	1.28675
CD58	0.4375
STOX2	0.875
CCDC76	-0.0637
CCDC48	1.4455
DNAH1	-0.1835
ZIC4	1.29675
OR1G1	-0.057
PSMC6	-0.727833333333333
PROKR1	0.1705
ABCB1	-0.332375
TRAT1	1.58175
LLGL1	-0.166
MTF1	1.21025
USP54	0.47475
PAGE2B	-2.3195
ITGB7	-3.3135
CCDC81	0.4035
LOC149837	0.46975
SCUBE1	-0.581
ZSCAN10	-2.1505
HUWE1	0.115928571428571
CDH17	0.271
CD180	2.1025
IL17A	0.25825
TMPO	-0.62475
KIAA1524	-0.637166666666667
HDGFRP3	0.51
OXCT1	-0.397272727272727
RRAS2	0.444333333333333
LTBP2	1.11875
SV2B	5.27883333333333
CYP2A6	-0.033375
PKD1L2	0.127333333333333
PPM1M	0.73775
FLJ22662	1.86783333333333
ZNF502	1.317
GP6	-0.63375
CRYBA2	-0.6125
LEF1	-2.5699
CTPS	-0.396714285714286
EYA1	-2.2355
EPS8L1	-1.23
MAPK14	-0.217583333333333
SERPINB2	-4.055125
GTF2F2	-0.3555
ZNHIT4	0.55
PLA1A	0.01125
C20orf114	-0.5805
HPR	-4.861
C18orf2	-3.08266666666667
SATB2	-3.051
KCNJ9	-0.304875
MGC157906	0.6505
MOCS3	-0.70075
C17orf71	-0.543166666666667
PPHLN1	-0.0133
HIST1H2BN	0.09825
RAPGEF1	-0.63475
MAP3K8	0.83475
DLG4	-0.443166666666667
STC1	-0.778666666666667
CDGAP	2.37675
DDX26B	0.59825
LOC150223	-1.20425
CPSF3	-0.7225
TMEM14A	0.43825
MYH3	-1.12325
GPKOW	-0.32
SULT1A1	-0.938333333333333
SPON1	2.5037
YY1AP1	0.509666666666667
RAB23	-0.1085
PLA2G4A	-1.148
MAPRE3	-0.282
ZNF516	-0.534428571428571
GGPS1	0.139
EXOC3L2	-1.341875
C19orf42	0.0381
MAP2K2	-1.6875
HIST1H2BB	0.916
RNF19B	2.1315
C6orf128	0.428166666666667
TLR8	4.37025
PCDHA9	0.068
CARS2	0.4705
CLUL1	3.9515
RHAG	-4.04083333333333
UNK	0.028
EXOC8	1.0904
C9orf95	2.01575
C14orf143	-0.479833333333333
MAML3	-0.10925
LDHA	-1.30225
MRPL20	1.639625
KLHDC6	3.47366666666667
ATP5S	0.131833333333333
C8orf55	-0.93375
PHF19	-0.903125
KRTAP13-4	0.4155
TTC5	-0.786
XKR5	-0.118
SILV	-4.88233333333333
TEX28	-0.4185
TCTN1	-0.1465
CX40.1	0.08575
PPP2R5C	0.066875
C12orf30	-0.464833333333333
CAPG	2.629
MPZL1	1.52565
ARSB	0.013
TDH	-1.81625
WASF4	1.20825
TSSK3	-0.630333333333333
7A5	0.9525
CRISPLD1	2.962
MAD1L1	-1.49783333333333
SPIN4	0.582
AMPD1	0.80025
DPYSL5	0.333
INPP1	0.109833333333333
ANKRD11	0.0141111111111111
NPAS4	0.167625
GCET2	1.9263
RNASE9	0.5895
GUCY2D	0.327666666666667
CCDC98	-0.2085
FGF4	0.14375
CPM	0.743333333333334
SLC26A4	-1.76916666666667
PLD5	0.3595
FAM59A	0.7932
FBXO5	-0.0832222222222222
SIPA1L1	-0.202375
DPYS	1.739
ATG4D	-0.3155
TGM3	0.545
MTCH1	-0.497375
HK1	-0.404357142857143
CDC26	0.705875
GALNT12	-1.7725
LOC339229	-0.308
MRPL35	0.165625
ORC4L	0.164375
TNKS	-0.2545
C2orf24	0.00216666666666667
ZNF553	0.0823333333333333
GGTLA1	1.9837
ZNF497	-0.20525
CDY1B	-0.48075
SLC30A4	0.133875
TUB	0.50275
ARHGEF18	0.114
ARRB1	-0.1595
KCNK1	2.02675
EREG	-2.7355
SCAMP5	-0.99925
RUNDC3B	1.3995
ADAMTS20	0.01325
IL17RB	2.008
FLJ20323	-0.62175
MCAM	-0.111
POLR3E	-2.13425
AQR	-0.015
IPMK	0.451
CDCA7	-0.4875
CAMP	3.13925
GRHL3	1.00875
ADAMTSL2	0.133166666666667
CLMN	1.66016666666667
SSTR3	0.403
MAGEA5	-1.64116666666667
OVOL2	3.4285
JMJD1B	0.3065
RBL2	0.0825
PYGO2	-0.1695
PPP1R10	-0.3175
CSE1L	-1.503
LCA5	0.52725
RDH16	0.71725
ASRGL1	1.45775
TOM1	-0.714
PTX3	-2.46175
TTC15	-0.53275
SCGB3A1	0.130333333333333
MRPL50	-0.20425
RCAN3	0.907375
SLC26A11	-0.0095
STYX	0.0946666666666667
CINP	-0.263
MARCH7	0.1205
PFKM	-1.51316666666667
SGMS1	0.668666666666667
RIOK3	1.0518
C1orf110	0.065
CES7	0.328
LOC440248	-1.93475
PPP1R12C	-1.81075
C10orf27	0.164
ATG9A	-0.81475
MRPS26	0.23875
TMEM40	0.08475
ELP3	-0.2403
ZNF787	-1.5082
HIAT1	0.751
C8orf34	1.0485
MGC4655	-0.7374
PELI1	1.53483333333333
PPT1	0.3734
SLC35C2	-1.64266666666667
C6orf125	0.237
MUC4	-1.212
RFC4	-0.00657142857142857
GNB2	-1.23833333333333
NUP50	0.787857142857143
SULT4A1	-0.647333333333333
C7	0.1775
CCDC130	-0.287666666666667
ARRDC4	1.07625
RQCD1	1.364
GLYCTK	-1.3595
AYTL2	-1.33272727272727
MTUS1	0.6173
LEMD3	0.425333333333333
PLEKHF2	0.2445
HOXA7	0.668875
GTF3C2	-1.7085
DYNLRB2	0.57725
CNOT10	-0.4025
MR1	0.218166666666667
FFAR1	-0.02625
PRIC285	-0.03975
SLITRK6	1.37625
LIX1	-2.1582
UBE1L2	0.368666666666667
F8	1.94575
ACHE	0.2805
KPNA5	-0.24275
TNFRSF12A	-1.78533333333333
EGR3	-0.4445
SERPIND1	-3.80716666666667
OASL	3.689
IFRD1	0.1415
WDFY1	0.3735
ZNF267	1.6955
ACCN5	0.5615
ZBTB6	0.28175
PPP1R3A	-0.0605
PRRT3	-0.22125
FBXL19	-1.142
TXNIP	0.468785714285714
ACTN2	0.01625
ATG9B	-0.194625
C9orf117	-0.289375
IL27	0.703
RPL36AL	-0.177333333333333
KLK15	-0.01525
CHAD	-0.0485
RAP2B	0.8004
HEBP2	0.154
ZNF342	0.3925
CAMK2G	0.104833333333333
TLR3	2.8095
FGF14	1.16425
HMGB2	-0.321
TRPM5	-0.1935
OR5M11	0.331
KIF3B	0.211578947368421
PRICKLE2	-0.82825
MTMR9	0.067625
C3orf27	0.2165
GLRA3	-1.565
NSDHL	-0.249166666666667
TMEM32	0.2675
POLR2D	-1.13525
MYADML	0.265
C9orf114	-1.4495
MRGPRX1	0.47
TOPORS	0.7345
CLDN19	-0.628
C1QL4	0.353
RNF165	0.4025
DHRS9	0.62275
DNAH2	-2.15483333333333
FXR1	-0.343
ZMYM3	-0.984875
CASP3	-0.0293333333333333
FAM120C	-0.6535
SCLY	-0.4675
CA7	0.2195
ENTPD5	0.467166666666667
ZNF461	0.434
PDIA5	-0.2715
C1orf19	0.3325
TMEM67	0.47575
KCTD20	-0.401
WDR47	0.616
FLJ38723	-0.4135
KLRF1	1.33766666666667
TAS2R16	0.6445
CLDN12	-0.14775
PRKCE	-0.21125
UBXD4	-0.46225
ITGAM	3.403
GLT8D3	-0.085875
WDR31	0.0789
RGS2	0.19175
OR51L1	0.261
MST1R	0.962
KIAA1737	0.26
OR4A5	-0.221
GLIS1	-2.135
PTMA	1.2995
NAPA	0.24175
PRDM11	-0.173
LIPF	0.614
DIRAS3	-0.38275
ASGR2	-3.496
C1QTNF4	-0.33575
PIK3R4	0.324166666666667
ARMC3	3.48625
NDUFV3	-0.908583333333333
BTBD3	0.541666666666667
PPP1R2	0.767416666666667
UBE2NL	0.17575
FOSL2	0.196428571428571
FAM119A	0.0598333333333333
TUBA4A	-0.3649
KRTAP12-1	0.49125
SFRS2	-0.152
RHPN1	-0.6296
EEF2	-2.064
ZDHHC11	-4.45733333333333
EPHA3	-2.1721
RBM12	-0.3205
H2AFJ	-0.79825
EDIL3	1.6285
KIF26A	-2.51625
SERGEF	0.48075
B3GALT4	2.2765
LOC90925	1.22633333333333
OSCAR	1.378375
NPFF	-1.05325
DEDD	0.4505
TMEM155	0.047
PTPN1	0.104
SCYL2	0.0745
SKAP1	2.564
LEAP2	-2.36533333333333
GADD45G	1.4097
IFITM3	1.50575
PILRB	-1.36383333333333
SLU7	0.6588125
DSC3	3.69575
DNMT3L	-1.2555
PAPD5	-0.119875
B3GNT3	2.02683333333333
LHCGR	0.426
MSL-1	0.0715
UBE2S	-1.059125
SAP130	0.1045
ANAPC11	0.6585
MAGED4B	-2.5635
ATP6V1B2	1.459
C14orf179	0.500625
CAPZA1	0.273125
CDYL2	-0.701
GLRX3	-0.989666666666667
LOC136288	1.45375
MOBKL1A	0.09825
HTR2B	1.5665
CRYGD	0.184166666666667
NUS1	-0.221333333333333
PGRMC1	1.2615
MYOM2	-1.34975
FLJ39653	-2.77916666666667
CHM	0.12
OR5M8	0.5975
ZNF619	0.437
FAM105A	2.54025
CCNL1	-0.749
NAP1L3	-0.815
C10orf57	1.92933333333333
B3GALNT1	1.16416666666667
CSN1S2A	0.373
TCP10L	0.6095
GDAP2	0.652125
DMKN	-3.58683333333333
COX6B1	0.38475
DNASE2	1.6025
MSH5	-2.078
LGMN	0.354125
USP31	0.767
OR13C8	0.601
SDCBP	0.5327
NUDT11	-2.51533333333333
PYGL	-0.579333333333333
SNPH	-1.84783333333333
B3GNT4	0.0575
MIZF	-0.8711
NUBPL	-1.201125
NOD1	-0.244833333333333
CDH22	-0.400375
NUBP1	0.314166666666667
DSCAM	-3.75825
DGKI	0.2395
FAM136A	0.25725
AKAP1	1.07933333333333
SLC16A6	-2.51125
RIN3	0.113
PSG2	-0.00375
DIP2B	-0.649416666666667
PSORS1C1	-0.7255
KIAA0495	-1.029
FLJ90709	-0.774833333333333
LPA	-0.177333333333333
PIGA	0.194166666666667
LY75	5.17816666666667
UTS2	-2.134
RREB1	-0.661
GALNACT-2	1.4072
MGC3196	-0.22925
FLJ31568	0.40375
LPHN1	0.0525
SP1	0.73525
TOX4	-0.352166666666667
HSPA9	-0.5224
APOBEC1	0.04
SLC35E4	-2.0475
LSM5	-0.9495
SURF1	-1.37675
ZBTB1	1.17825
GTF2F1	-1.1875
RPS15A	-0.498214285714286
DUSP21	-0.954333333333333
GINS4	-1.1345
MYO15A	0.1535
GIMAP7	4.92225
MGC13379	0.78525
ATP6V1E2	0.113166666666667
UTP3	0.873
HNRPA3	0.329
MT4	0.3445
C14orf155	-0.15725
U1SNRNPBP	0.0035
CKLF	0.6785
PLEKHN1	1.44416666666667
MBNL1	0.419
NUP160	-0.6675
ACSM2A	-1.23025
LOC129881	-0.27725
KIAA1529	0.28225
FLJ22639	1.2145
HAND1	-0.6535
GSX1	0.252
FGA	-4.2166875
SERPINB1	-0.37225
ZNF642	1.06775
IGFBP1	-7.88775
SLC1A1	1.676625
DHX57	-0.866875
ZNF766	0.552
PTPN21	-0.5209
GDPD3	-2.4995
PNPLA5	0.232
TBR1	0.301833333333333
FAM116A	0.2325
IQGAP1	0.875
FOS	-0.01425
ZNF226	-0.01525
FIGNL1	0.668333333333333
C14orf1	-0.731
ZMYND17	0.0785
PUS7	0.218166666666667
TUBB6	-0.629875
KCNQ2	-1.49825
MARCH6	-1.0135
CCDC33	-0.221
PRODH	0.504
RBM11	1.506
EPHA6	0.144
SLC43A1	-1.126
LOC196541	0.30075
NTN1	-0.33525
ING4	0.57225
PCDHB10	2.44575
DPH2	0.225666666666667
SPACA4	-0.1095
FBXL21	-4.696
DIAPH1	-0.292666666666667
ZNF71	0.478
CEP76	0.848
CORO1A	-0.65925
RRM2	-1.122375
EDG4	0.22675
OS9	-0.479666666666667
SLC4A1AP	0.135
COG5	-0.09225
COPS8	-0.613
NGLY1	-0.84225
NCBP2	0.247875
C17orf42	-0.2445
GPSM3	-0.5935
SIL1	-0.27
ASB6	-1.40975
SMAD5OS	-0.108166666666667
UNC93A	-2.548875
A1BG	-0.198
C21orf62	0.55325
FMO5	-2.0335
ATRIP	-1.293
CEBPG	1.1785
C7orf38	0.0831666666666667
TNFRSF1B	1.7475
CLEC1A	2.09983333333333
IQSEC1	-0.551375
PATZ1	0.329
RBM22	1.25625
BAG2	-1.44666666666667
PAQR5	-1.1905
C9orf127	0.3816
THNSL1	0.848
SHROOM3	3.1944
JAM2	0.4665
SNRPN	-2.761
ALX4	0.349
CACNA1S	0.24
FAM130A1	-0.1165
CORIN	1.061
CD300LB	0.5065
PLEKHG6	1.428
LRRC40	-0.4115
PCLKC	-0.4125
PCDHB16	-1.7625
WNT2B	-0.631333333333333
ASNS	0.194333333333333
MRPL49	-0.216
FLJ46111	-2.15125
ISG20	1.615
SMU1	1.05783333333333
CASZ1	0.8745
POLR1D	0.0538333333333333
GIN1	-0.247
SNAG1	0.333333333333333
ANKRD29	-0.151
CDKN2AIP	0.12075
KRR1	-0.1895
CXCL1	2.13416666666667
EPM2A	-0.3392
PC	0.256333333333333
DEFB127	0.5675
PDZRN4	0.483666666666667
FAH	0.350875
OR51E1	2.501
CDC2L6	-0.101
DNTTIP1	-0.19725
PAX8	-0.5025
TMEM116	-0.4115
C1orf150	-0.0625
PRO2012	0.439
MRPL40	-0.1895
BEX1	-3.8763
SLC2A4	-0.6425
PKMYT1	-1.25375
FEZF2	-0.173666666666667
SLC26A9	5.934
MAP2	1.74566666666667
LYL1	-1.58
SLC25A19	0.112333333333333
NOS3	-0.458
ZNF34	0.487333333333333
TMPRSS11F	-0.03225
FAM43A	-1.31875
FCRL4	1.1405
KLF14	0.3315
FLRT2	-1.07016666666667
WRN	-0.191
SDF2	0.6745
KRT8P12	-1.7565
C6orf195	0.5665
C9orf125	-1.63116666666667
DZIP3	-0.5365
RIT1	0.727583333333333
SCML1	-0.887666666666667
RHBDF2	1.359125
OR2G3	0.404
REXO1L1	-0.117
MAP3K7IP3	-1.64675
C3orf57	-6.85475
FBXW11	-0.357666666666667
ETAA1	-0.22575
C14orf131	-1.1543
AKT1S1	-0.9115
SLC12A5	-0.55625
C9orf164	1.71525
NRIP3	-0.343
NOS1AP	-1.3505
TMEM121	-2.3945
SAP30BP	0.3383
DGCR6	-0.1335
WDR76	-0.51175
FAM82B	0.343916666666667
LOC606495	-0.2575
MAP9	-0.585416666666667
BCDIN3D	-0.10875
CXorf36	3.34133333333333
DSCR3	-0.4108
ZFAND3	0.161125
C7orf43	0.0516666666666667
SPSB3	-0.6878
C19orf19	-0.01275
FAM133A	-3.405125
C12orf25	0.3435
SLC39A3	-0.931
DISP2	-1.9475
PI4KAP2	-2.8145
MKRN3	-2.6405
ADAMTS13	-1.56875
CBLN3	0.4472
TTYH1	-1.59666666666667
C3orf18	-1.13325
FLJ13236	-1.026
ZMYND12	2.87875
C18orf25	1.286625
GLB1L3	-0.5235
ATP13A5	1.328
RANBP10	-0.14425
CD96	1.1322
DENND1C	1.20175
RBMS3	-0.5203
SLC41A3	0.757166666666667
DGCR6L	-0.1775
TMEM128	0.427333333333333
CSNK1G3	-0.043
MOBKL2C	1.154125
TSPAN6	-0.225375
MATN2	1.9405
MSL2L1	-0.0025
ST6GALNAC2	-2.16733333333333
FGFBP2	-0.057
FGL1	-6.6625
MPP3	-0.764333333333333
ARHGEF6	1.409
TGFBR2	0.230625
ACMSD	-0.23275
IL33	1.1965
C9orf5	-0.337916666666667
DEAF1	-0.8501
AMN	-0.916
DEFA6	0.10925
RNF212	1.474
METT5D1	0.285166666666667
CIB1	0.0238
TSSK1B	0.047
KIAA1727	0.88925
ZNF680	0.1155
LOC399900	-0.4055
LOC152217	0.188666666666667
CTNNAL1	-0.771
CIT	-0.592583333333333
TLE6	-1.68725
ZNF607	-0.725
HERC4	-0.107166666666667
DRAP1	0.0006
PEMT	-0.411
C10orf111	0.347
ZNF575	-0.86725
KCTD7	0.0955
MYO1F	1.03425
LOC285382	0.68275
RAB11A	-0.1986
PLCD3	-1.2945
C15orf28	0.11375
PTBP2	-0.028
CTB-1048E9.5	0.092625
C19orf60	0.743
C7orf25	0.434666666666667
SETD7	0.66
HOXB9	-1.603
VANGL1	0.3709375
CHAF1B	-0.488
NDUFA3	0.5865
KIAA1328	0.839666666666667
SHARPIN	-0.57025
TTC23	-0.3515
UGP2	0.186833333333333
ANKIB1	0.4597
CIRBP	-0.491571428571429
SEC14L4	-1.1425
OVCH1	0.176
VPS52	-0.42825
FAT	0.74525
M6PRBP1	-1.43925
GPRIN3	1.324
PPM1F	-0.6505
TSR1	-0.676
CCDC85A	0.2325
PCSK5	0.66275
ZFHX3	0.164
HEMK1	-1.1678
PGBD2	0.89175
RSRC2	0.176166666666667
AURKC	-1.08233333333333
SCRIB	0.12175
ORM2	-3.13333333333333
FAM115A	-0.2057
FZD6	1.814375
UNC119	-0.357333333333333
GPX3	-1.1071
NOV	1.168
CABC1	0.64325
CDC42SE2	0.2811875
EIF2S2	-0.1011
RNF130	1.27225
CKAP5	-0.554666666666667
RP11-413M3.2	-0.721875
C10orf18	1.3727
TMEM93	-0.4345
DYX1C1	1.23575
KCNMB2	-2.45275
ANK3	2.08133333333333
KRT5	-0.1429
CDH12	-0.97975
QRSL1	-0.346375
JUB	-0.03725
SHC4	-1.7175
CCL15	1.5785
CCDC22	-0.843
SNX24	-0.15275
RARS	-0.3395
MORC2	0.244375
FAM48A	-0.2865
MT1H	0.579
PPP1R14C	2.41516666666667
FOXD1	-0.827
C1orf213	-1.05725
AMT	-2.1866
DSN1	-1.16975
PTPLAD2	3.89425
DIS3L	-1.1035
RASL11A	-0.5655
GPRC5B	1.304125
FRMD7	-0.086
STRN4	-0.2225
KITLG	0.717090909090909
HDGF	0.057
OR1S1	0.463
SETX	0.0735
DDR2	1.108875
KCTD12	2.89925
LYZL2	-0.2745
WDR52	-0.079
TMEM2	0.21
ZNF579	-2.18866666666667
LOC200810	-0.36225
TNFSF9	-1.369
PPFIA4	-2.8605
CNIH3	-0.502333333333333
MAP4K4	-0.512357142857143
ROD1	0.782428571428571
ALS2CR12	-0.4535
DOCK3	0.276666666666667
PAQR9	-3.915
ASB17	0.392
STX16	-1.1095
FEZ2	-0.601833333333333
DLAT	-0.257166666666667
KIF21B	-1.17233333333333
CDC5L	-0.5545
TMEM119	1.50766666666667
CRIP3	-1.466
TPSD1	-0.313166666666667
TEPP	-0.72625
GNGT2	2.34425
C21orf121	1.15925
WNK1	0.442166666666667
FLJ10490	-0.5887
OR51B5	-2.242
LOC203547	0.556125
HAS1	0.119
PPA1	0.862666666666667
ST7	0.236125
C11orf46	1.2869
POPDC3	-1.02916666666667
ACOX2	-2.35266666666667
ATCAY	-0.7795
TM4SF19	0.5905
MFSD9	-0.2855
PDHB	-0.96125
ERN1	-0.1355
LCE3C	0.474
GPR111	0.296
NOTCH3	1.1185
ADAMTS5	2.28525
B3GALT1	-0.6395
UGCGL1	0.164166666666667
FAM58A	1.07566666666667
FBXO32	2.78375
CLPP	-0.8875
NXPH1	-2.07
MTMR3	0.519666666666667
ATP1B3	0.095625
TMEM16A	2.73175
HIST1H3F	0.836
TRIM25	-0.0658333333333333
SDCBP2	1.0265
CRKL	-0.860875
HOXB2	-1.4305
ANP32B	0.618125
GATM	1.5615
AP4E1	-0.1185
EDG5	0.653
CDKN3	-0.3085
CDH4	-2.1235
PGD	-0.585
RND1	0.418
GAD1	-2.96
MPG	-0.84
LOC440350	-0.436
ZNF133	-0.15075
SERPINB12	0.812
AMELY	0.0181666666666667
DHX36	-0.16875
TNFAIP8L2	3.794
PHTF2	-0.140055555555556
CCDC112	-0.288833333333333
IQCC	-1.0965
HEYL	1.2625
FTSJ2	-0.584166666666667
APPL1	0.32825
RAB43	0.1245
OR10G2	0.399
WAC	0.521833333333333
ADCY9	-1.117875
RUNDC2B	-0.430166666666667
PYCRL	0.0501
AGPAT7	-0.306333333333333
SLC22A9	-1.48933333333333
CDKAL1	0.7695
PDYN	-0.3415
C20orf74	-0.8555
MTMR11	0.6475
VAV3	1.48525
DAPL1	3.29625
STXBP3	0.8965
EIF3G	0.01175
ARHGAP22	-0.76675
NPFFR1	0.1435
NPC1	0.573166666666667
ALDH9A1	1.47733333333333
ZNF600	0.2385
ZNF678	0.0133333333333333
RASSF1	-0.623583333333333
ADD2	-2.5115
PITPNB	0.743875
PKD2L2	0.16675
LRP11	-0.624
CDKL1	0.812
SMEK2	0.81725
PRODH2	-3.0695
C11orf54	0.658
SFRS11	-0.839666666666667
IL7	2.92833333333333
ALS2CR16	-0.10275
BTG3	0.0471666666666667
PAK2	0.241277777777778
RP11-679B17.1	-1.179
GATA4	-0.154
ATP2B1	-0.38725
LOC130940	1.438
C1orf172	2.7805
ATF7IP2	-1.57575
SLC25A43	1.182
CENTG3	-0.4415
IGF2BP1	-3.7429
FCHSD1	0.351
CAMK2N2	-2.41966666666667
ELAVL3	-0.1104
NBPF15	-0.887666666666667
UBE2J2	0.298916666666667
GNL2	-0.1815
PRR3	-0.3608
NLF2	-1.2345
OR4F6	0.121
KLHL24	1.5855
CCDC88A	0.1711
SGPP1	-0.129833333333333
C10orf11	1.68333333333333
SLC35B4	-1.34133333333333
UGT3A2	-0.85
ARNT2	2.8333
CBR1	0.005
ITPR3	-0.1945
TRAPPC6B	-1.4049
AMZ1	0.591
ARP11	3.57125
WDSUB1	1.23425
APBA1	0.353833333333333
RAB2A	1.1283
C6orf162	0.314875
HPSE2	0.028
PLCE1	1.5705
INSL3	0.89375
DLG1	0.3251
PTPLA	-2.133
PIGX	0.573
TFIP11	-0.331666666666667
FIBIN	3.3785
POLR2G	-0.2485
GRAP2	-0.7553
DNAJB8	0.02975
CNBP	0.615833333333333
WASF1	-2.035
INPP5E	-1.7853
HSPB1	-1.8080625
TMEM167	-0.3784
CUBN	0.42125
IGF1	1.43325
ITPK1	-0.2576
NAALAD2	-1.3385
G3BP1	0.9945
NT5DC1	0.22525
CYP39A1	2.343
TMEM139	2.42983333333333
POLK	-0.0818888888888889
GLULD1	-0.99825
RBM15	-0.408833333333333
AMZ2	0.1485
GDF15	-4.08883333333333
MESDC2	0.28375
INCA	2.85616666666667
ACY1L2	-0.2335
GZMM	0.509166666666667
PAIP1	-0.3955
CACNA2D1	0.036
STK32C	-1.56066666666667
SH3BP4	-0.260833333333333
DEC1	-0.3165
PADI1	0.454
UBB	0.3244
PON3	2.74466666666667
PROP1	0.312
ANKRD13B	-0.102
ADCK1	-0.911
TCF25	-0.333833333333333
SLC38A5	-2.181
CXorf26	0.922833333333334
C19orf39	0.403
PPP1R13B	-0.74475
ARL2	-1.38
TCL6	0.119916666666667
TOP3A	-0.2745
SLC16A14	-1.125875
FXYD6	2.342
HIST1H4E	0.041
BBC3	-1.00621052631579
UNC5A	0.449833333333333
FAM86C	-0.0294
PI4KB	-0.3135
B3GAT1	-2.139
SUSD2	0.5355
OAZ2	-0.754833333333333
NOC4L	-0.515
C10orf12	0.23
FADS1	-1.565
LOC144097	0.08925
DKK2	0.846333333333333
KIAA1949	1.1575
RHOT1	0.4524
OXT	0.929
GPR153	-2.2595
ARL4A	0.029
SAAL1	0.17025
CCDC64	-0.4735
USE1	0.0331666666666667
HNMT	0.978666666666667
PCGF3	-0.1565
CYP2C19	0.1355
C20orf4	-0.32
CCDC11	0.94375
ACSBG2	-0.124
RWDD2A	-0.202
PALLD	1.7235
CPLX4	-0.2285
LOC492311	0.37175
KPNA2	-0.353166666666667
MACROD1	-0.5394
TMCO3	0.164666666666667
C15orf52	0.473833333333333
BIRC5	-0.665066666666667
PRR16	-0.0445
