Hybridization REF	TCGA-AN-A0FW-01A-11R-A034-07
SMARCD1	-0.753666666666667
ZFP106	-0.23725
ZNF347	0.3694
GTF2E1	-0.10475
RY1	-0.428166666666667
ATAD2B	0.47925
ARHGAP17	-0.4309
KCNIP3	-0.8455
SFPQ	0.01125
GFRA4	0.895666666666667
AKR1B10	-3.92242857142857
TIGD6	0.3385
RGS16	0.421
URB1	-0.846833333333333
OR4C46	0.375
TOP3B	-0.524
NFATC4	0.457
CA14	-4.236
BMPR1A	-0.241666666666667
SNRP70	-0.800125
PRL	0.280166666666667
C6orf130	-0.704
STAG2	-0.2635
CD55	-2.90053846153846
RPS23	-0.0621666666666667
SSX2	-1.341
FDPSL2A	0.48625
FBXO27	0.529375
SYNGR3	-1.42
TMSL3	1.73525
EML1	-1.063
NUP93	-0.912454545454546
SMAD3	-0.3415
KIAA1189	0.514
HNRPUL2	0.687666666666667
TBC1D12	-0.0946666666666667
C16orf24	1.94475
MRVI1	1.92933333333333
ZNF581	0.570666666666667
ELOVL3	-0.7105
OR51Q1	-0.57025
CACNB3	1.48016666666667
GALNT13	-2.12585714285714
C10orf84	0.185375
NEDD4	-0.9515
SPO11	null
OR5AU1	0.3315
NEK4	1.01464285714286
PRKAR2A	-0.4815
IHPK1	1.85037170770859e-17
ATP6V0B	0.84575
CACNA1E	1.211
CEACAM8	1.34816666666667
PEX14	-0.386
FLJ12993	-1.527
ZBTB38	0.283166666666667
PCTK2	2.0145
LRRC16	0.0443
FBLIM1	0.803666666666667
FYCO1	1.1215
RP5-1022P6.2	-0.76025
CMTM1	0.0868333333333333
PLTP	0.219833333333333
RAPH1	0.96425
DOCK8	-0.448125
EZH2	-1.55186666666667
SLC25A1	-0.2345
PLEKHB1	-0.5399
GRB7	-0.1538
ZFP37	-0.23
MRPL33	-0.5645
PELO	-0.28075
ARMC1	-0.206090909090909
C9orf27	0.288875
FLJ25778	0.476
C9orf37	-1.43216666666667
TMEM66	0.74975
SPRN	-0.0692500000000001
HBEGF	-0.852125
PI4KA	-0.824
LEPRE1	-0.66375
POU2AF1	-2.699375
MRPL12	-0.885833333333333
REP15	0.4765
ZC3H3	0.12625
RASAL1	-1.6635
DDAH1	0.9315
ACBD5	-0.199
TMC2	0.459
CCDC137	-1.636
SAMD13	5.95366666666667
UGT2B15	-2.17683333333333
TIPARP	-0.34325
DNASE1L3	1.77675
TRIM72	0.3255
DBX2	0.767
IPO8	0.317
C21orf88	-2.2998
MAP3K14	-0.82325
LOC51233	0.971666666666667
GGTLA4	-0.65325
PDE6D	-0.045
ZNF117	0.08175
CLK2	-0.341375
NKRF	-0.70975
TNFSF15	-0.777875
DUSP2	0.046375
SECISBP2	-0.0959
GABRR2	1.551
PPAP2C	2.93225
LOC51145	0.1405
PAG1	0.2445
PIK3C3	-0.64075
GNG10	-0.3855
APOL4	-0.135166666666667
ANKRD28	-1.298875
STMN3	-0.7725
RAB14	0.5588
CDK2AP2	0.0775
HDDC3	-0.204
COMMD7	0.741375
CXXC1	-0.67625
HMCN1	-0.822166666666667
CD40	-0.04425
DYNC1LI2	-0.1469375
GDI1	0.49625
LOC646938	-0.29525
VSNL1	-2.30316666666667
PIH1D1	0.277333333333333
RAET1G	0.7085
KRTAP5-9	-0.096
EFTUD2	-0.81025
ZNF311	0.0668333333333333
ATP6V1G3	-0.797
OR2W3	-0.96475
SCN4A	0.467
MED10	-0.906
FAM135A	-0.68
ARHGAP4	-0.278
EHMT2	-0.39125
UFD1L	-0.6445
ERMP1	-0.4165
MAG1	-1.7605
THAP8	0.043
HACE1	-1.22066666666667
FAM82C	-0.604
C3orf20	0.4775
UNC84A	-0.5915
SCD5	0.105785714285714
LASS6	2.2825
LSG1	0.0564166666666667
MAL	-4.516
GPR22	0.226
WDR5B	0.764
ACTRT1	0.632
C17orf60	-0.2195
GRIN2C	2.4949
ARMC8	-0.126666666666667
SLC47A1	-2.9004
DMPK	-0.13975
DHRS13	-0.781666666666667
SMC1A	-0.861
KRTAP17-1	0.536666666666667
SMYD5	-0.66275
TUSC2	0.542875
CRHR2	0.849
KIR3DL2	-0.248
CCDC104	-0.0865
ATP2C1	0.533625
CROT	-1.32575
PABPC3	-0.548666666666667
EGR1	-2.19416666666667
THSD1	0.36375
KHK	-1.343
SLC12A2	0.36775
CD58	-1.79625
STOX2	-1.32133333333333
CCDC76	-0.8688
CCDC48	4.6575
DNAH1	-0.276
ZIC4	-0.405285714285714
OR1G1	1.224
PSMC6	-1.00116666666667
PROKR1	-0.0065
ABCB1	-0.148625
TRAT1	-1.23925
LLGL1	-0.154
MTF1	1.19575
USP54	0.087125
PAGE2B	-2.419
ITGB7	-3.37775
CCDC81	-0.8035
LOC149837	0.201
SCUBE1	1.624
ZSCAN10	0.974
HUWE1	0.123071428571429
CDH17	-0.066
CD180	-0.3675
IL17A	-0.00874999999999998
TMPO	-1.553
KIAA1524	-0.851666666666667
HDGFRP3	0.355666666666667
OXCT1	-2.36163636363636
RRAS2	-1.7015
LTBP2	2.259625
SV2B	1.96333333333333
CYP2A6	1.03085714285714
PKD1L2	-1.4335
PPM1M	0.155
FLJ22662	0.2585
ZNF502	1.01725
GP6	-1.28875
CRYBA2	1.772
LEF1	-1.1583
CTPS	-1.653
EYA1	0.9425
EPS8L1	1.27325
MAPK14	-0.364416666666667
SERPINB2	-4.833875
GTF2F2	0.544
ZNHIT4	-0.282
PLA1A	0.41375
C20orf114	1.9755
HPR	-1.638
C18orf2	-2.11066666666667
SATB2	-0.11325
KCNJ9	0.295666666666667
MGC157906	-0.129
MOCS3	0.47825
C17orf71	1.2195
PPHLN1	-0.3366
HIST1H2BN	1.127875
RAPGEF1	0.0355
MAP3K8	-2.09075
DLG4	0.490166666666667
STC1	0.571083333333333
CDGAP	0.7035
DDX26B	-1.371
LOC150223	-1.897
CPSF3	-1.05716666666667
TMEM14A	0.79975
MYH3	-2.61625
GPKOW	0.182
SULT1A1	-0.173833333333333
SPON1	3.3661
YY1AP1	0.745166666666667
RAB23	-0.19525
PLA2G4A	-3.94
MAPRE3	-0.455666666666667
ZNF516	0.193538461538462
GGPS1	1.406
EXOC3L2	-0.253375
C19orf42	0.253
MAP2K2	0.465333333333333
HIST1H2BB	1.1085
RNF19B	0.777333333333333
C6orf128	-0.383666666666667
TLR8	2.1875
PCDHA9	3.05
CARS2	0.901125
CLUL1	0.930666666666667
RHAG	-3.62833333333333
UNK	1.2655
EXOC8	1.6311
C9orf95	0.132
C14orf143	0.400166666666667
MAML3	0.43075
LDHA	-2.54775
MRPL20	-0.036875
KLHDC6	0.577166666666667
ATP5S	-0.524833333333333
C8orf55	0.16225
PHF19	-2.284625
KRTAP13-4	0.094
TTC5	0.22575
XKR5	-1.4055
SILV	-4.43483333333333
TEX28	-0.502
TCTN1	1.2105
CX40.1	-0.3645
PPP2R5C	-0.02425
C12orf30	-1.55933333333333
CAPG	0.5825
MPZL1	0.65375
ARSB	-1.29666666666667
TDH	-2.0035
WASF4	1.55125
TSSK3	-0.470166666666667
7A5	-0.0325
CRISPLD1	-0.068
MAD1L1	-0.1415
SPIN4	-0.278833333333333
AMPD1	-0.000749999999999987
DPYSL5	-0.2975
INPP1	-0.898666666666667
ANKRD11	-1.45505555555556
NPAS4	0.0875714285714285
GCET2	0.1699
RNASE9	0.598
GUCY2D	0.177833333333333
CCDC98	0.00899999999999998
FGF4	0.061
CPM	-0.428333333333333
SLC26A4	-1.768
PLD5	0.539666666666667
FAM59A	-0.1612
FBXO5	-1.15677777777778
SIPA1L1	-0.497625
DPYS	0.58
ATG4D	0.386
TGM3	1.8155
MTCH1	-0.01575
HK1	-0.460166666666667
CDC26	-0.47425
GALNT12	-4.39083333333333
LOC339229	-0.7035
MRPL35	-0.226625
ORC4L	0.065125
TNKS	0.0185
C2orf24	0.674166666666667
ZNF553	1.03816666666667
GGTLA1	2.6404
ZNF497	-0.04875
CDY1B	1.34833333333333
SLC30A4	-0.343125
TUB	-1.412
ARHGEF18	-0.04075
ARRB1	0.22
KCNK1	1.854875
EREG	-2.10875
SCAMP5	-0.023
RUNDC3B	1.93625
ADAMTS20	0.949
IL17RB	0.13075
FLJ20323	-0.363
MCAM	0.065875
POLR3E	-1.37133333333333
AQR	-0.410333333333333
IPMK	-0.686
CDCA7	-4.636625
CAMP	-1.4725
GRHL3	-0.57
ADAMTSL2	0.228166666666667
CLMN	0.725166666666667
SSTR3	0.4485
MAGEA5	0.563833333333333
OVOL2	4.4145
JMJD1B	0.384
RBL2	0.1161
PYGO2	1.86775
PPP1R10	0.513
CSE1L	-0.785
LCA5	-0.18025
RDH16	-0.24175
ASRGL1	-1.92825
TOM1	-0.133666666666667
PTX3	-6.0805
TTC15	0.3765
SCGB3A1	2.59783333333333
MRPL50	-0.94875
RCAN3	0.167875
SLC26A11	0.241
STYX	0.203666666666667
CINP	0.099
MARCH7	0.213
PFKM	-1.2005
SGMS1	-0.171333333333333
RIOK3	-1.452
C1orf110	0.525
CES7	0.111666666666667
LOC440248	-3.13475
PPP1R12C	-0.504
C10orf27	0.4265
ATG9A	-0.212
MRPS26	0.574125
TMEM40	-0.4525
ELP3	0.0877
ZNF787	0.7492
HIAT1	0.3695
C8orf34	0.782833333333333
MGC4655	-0.2243
PELI1	-0.7685
PPT1	-0.7098
SLC35C2	-0.120166666666667
C6orf125	-0.414
MUC4	-1.65616666666667
RFC4	-2.234
GNB2	0.436666666666667
NUP50	0.233642857142857
SULT4A1	-1.245
C7	4.14375
CCDC130	-0.119333333333333
ARRDC4	0.5545
RQCD1	-0.84475
GLYCTK	-1.0415
AYTL2	-2.11672727272727
MTUS1	0.8233
LEMD3	0.5595
PLEKHF2	1.9515
HOXA7	-0.504125
GTF3C2	-1.6105
DYNLRB2	3.64325
CNOT10	-0.18475
MR1	0.7735
FFAR1	0.360333333333333
PRIC285	0.23875
SLITRK6	5.80375
LIX1	-1.7964
UBE1L2	-1.14225
F8	1.043625
ACHE	0.1205
KPNA5	-0.23525
TNFRSF12A	-1.8655
EGR3	-1.382
SERPIND1	-2.93683333333333
OASL	0.80775
IFRD1	-2.9915
WDFY1	-0.655833333333333
ZNF267	0.305875
ACCN5	0.1575
ZBTB6	-0.34625
PPP1R3A	1.39
PRRT3	0.37075
FBXL19	0.37
TXNIP	1.64192857142857
ACTN2	-1.39425
ATG9B	-0.545125
C9orf117	0.242
IL27	0.2745
RPL36AL	0.0838333333333334
KLK15	0.875
CHAD	0.607
RAP2B	0.2159
HEBP2	0.8835
ZNF342	1.067
CAMK2G	-0.698333333333333
TLR3	0.51175
FGF14	0.31475
HMGB2	-0.8705
TRPM5	-0.221666666666667
OR5M11	-0.15
KIF3B	0.990684210526316
PRICKLE2	0.387
MTMR9	0.625875
C3orf27	0.422
GLRA3	1.6245
NSDHL	0.261833333333333
TMEM32	0.2515
POLR2D	-1.05691666666667
MYADML	0.2155
C9orf114	-0.64175
MRGPRX1	0.859
TOPORS	0.53925
CLDN19	-0.37075
C1QL4	-0.5295
RNF165	-0.5435
DHRS9	-0.0875
DNAH2	-0.151666666666667
FXR1	0.00583333333333333
ZMYM3	-0.717375
CASP3	0.356
FAM120C	-0.409625
SCLY	-1.1985
CA7	-0.7015
ENTPD5	0.0833333333333333
ZNF461	0.614857142857143
PDIA5	0.272
C1orf19	0.464833333333333
TMEM67	0.18825
KCTD20	-0.55475
WDR47	0.4705
FLJ38723	1.439
KLRF1	0.966
TAS2R16	0.5185
CLDN12	0.83675
PRKCE	-0.0346666666666667
UBXD4	-1.1665
ITGAM	2.67316666666667
GLT8D3	0.0995
WDR31	0.5038
RGS2	-0.979
OR51L1	1.0165
MST1R	0.21025
KIAA1737	1.199
OR4A5	-2.5195
GLIS1	-1.45833333333333
PTMA	0.562571428571429
NAPA	0.8065
PRDM11	0.06375
LIPF	1.088
DIRAS3	0.40525
ASGR2	-3.670375
C1QTNF4	0.8555
PIK3R4	-0.1945
ARMC3	1.884
NDUFV3	-0.494
BTBD3	-0.9045
PPP1R2	0.436166666666667
UBE2NL	-0.07375
FOSL2	0.553142857142857
FAM119A	-1.22883333333333
TUBA4A	-1.0557
KRTAP12-1	-0.0413333333333333
SFRS2	-0.49625
RHPN1	-0.5119
EEF2	0.353666666666667
ZDHHC11	-0.951333333333333
EPHA3	-1.286
RBM12	0.09425
H2AFJ	2.182
EDIL3	0.5415
KIF26A	-1.25825
SERGEF	0.46925
B3GALT4	3.00075
LOC90925	-0.0986
OSCAR	-0.50175
NPFF	-0.224125
DEDD	1.06825
TMEM155	-1.361125
PTPN1	0.0905
SCYL2	0.4895
SKAP1	3.04025
LEAP2	-2.636
GADD45G	1.0841
IFITM3	0.214875
PILRB	-2.39233333333333
SLU7	0.0903125
DSC3	0.245
DNMT3L	-1.5395
PAPD5	1.243
B3GNT3	-1.12483333333333
LHCGR	-1.991
MSL-1	0.04225
UBE2S	-0.574875
SAP130	-0.63475
ANAPC11	0.177
MAGED4B	-2.371
ATP6V1B2	1.0365
C14orf179	1.448
CAPZA1	-0.087125
CDYL2	1.06016666666667
GLRX3	-1.53583333333333
LOC136288	0.351333333333333
MOBKL1A	-1.228
HTR2B	3.921
CRYGD	0.3724
NUS1	-0.194
PGRMC1	-0.015
MYOM2	0.94175
FLJ39653	-0.748833333333333
CHM	0.0565
OR5M8	0.6
ZNF619	0.58
FAM105A	0.47025
CCNL1	-1.5995
NAP1L3	-0.18125
C10orf57	1.9365
B3GALNT1	0.459666666666667
CSN1S2A	0.861
TCP10L	1.5605
GDAP2	0.086
DMKN	-0.991666666666667
COX6B1	0.2925
DNASE2	0.863333333333333
MSH5	-1.96725
LGMN	-0.28175
USP31	0.1573
OR13C8	0.6225
SDCBP	-0.744
NUDT11	-2.418
PYGL	-2.12433333333333
SNPH	2.60783333333333
B3GNT4	-0.022
MIZF	-0.9313
NUBPL	-0.220875
NOD1	-0.746
CDH22	0.056125
NUBP1	-0.332833333333333
DSCAM	-3.757
DGKI	-0.906
FAM136A	-0.93325
AKAP1	0.762166666666667
SLC16A6	-0.53075
RIN3	-0.122
PSG2	-0.369
DIP2B	0.338833333333333
PSORS1C1	-0.6751
KIAA0495	-1.7665
FLJ90709	-0.646333333333333
LPA	0.4278
PIGA	-0.0746666666666667
LY75	0.809333333333333
UTS2	-3.73633333333333
RREB1	0.00350000000000001
GALNACT-2	-0.6101
MGC3196	0.1525
FLJ31568	-0.67425
LPHN1	0.020375
SP1	0.910875
TOX4	0.322666666666667
HSPA9	-0.1471
APOBEC1	0.0985
SLC35E4	-1.69325
LSM5	-0.7415
SURF1	0.43675
ZBTB1	0.612
GTF2F1	0.27525
RPS15A	0.542571428571428
DUSP21	0.177
GINS4	-3.17733333333333
MYO15A	-0.117833333333333
GIMAP7	4.571
MGC13379	1.27225
ATP6V1E2	-1.495
UTP3	-0.44025
HNRPA3	-0.7395625
MT4	0.29
C14orf155	0.47775
U1SNRNPBP	0.7325
CKLF	-0.681666666666667
PLEKHN1	-0.207833333333333
MBNL1	-0.454166666666667
NUP160	-1.6595
ACSM2A	-1.7465
LOC129881	-1.29033333333333
KIAA1529	-2.04025
FLJ22639	-1.98975
HAND1	-0.61
GSX1	-0.5405
FGA	-3.91126666666667
SERPINB1	-0.38325
ZNF642	-0.08725
IGFBP1	-7.877125
SLC1A1	3.46075
DHX57	-0.98125
ZNF766	0.7875
PTPN21	-0.524333333333333
GDPD3	-0.2335
PNPLA5	0.116
TBR1	0.314666666666667
FAM116A	0.12325
IQGAP1	-0.173
FOS	-2.187375
ZNF226	0.679875
FIGNL1	-1.03666666666667
C14orf1	0.320333333333333
ZMYND17	-2.2185
PUS7	-1.23066666666667
TUBB6	-1.175
KCNQ2	-2.00425
MARCH6	-0.212833333333333
CCDC33	1.0325
PRODH	-1.107
RBM11	1.24075
EPHA6	0.363166666666667
SLC43A1	-0.222
LOC196541	0.527
NTN1	0.0169166666666667
ING4	0.3235
PCDHB10	-0.565
DPH2	-0.499666666666667
SPACA4	-0.0385
FBXL21	-3.115
DIAPH1	-0.3425
ZNF71	1.14433333333333
CEP76	-1.377
CORO1A	-0.442
RRM2	-1.89075
EDG4	1.248
OS9	0.497833333333333
SLC4A1AP	-0.41175
COG5	-0.90025
COPS8	-0.42475
NGLY1	-0.23375
NCBP2	-0.038
C17orf42	-0.4245
GPSM3	0.546
SIL1	0.963666666666667
ASB6	-0.8605
SMAD5OS	-0.316
UNC93A	-3.918875
A1BG	0.384666666666667
C21orf62	0.475
FMO5	0.491916666666667
ATRIP	0.999
CEBPG	-0.450333333333333
C7orf38	0.120333333333333
TNFRSF1B	0.878666666666667
CLEC1A	0.951333333333333
IQSEC1	-0.291
PATZ1	1.8629
RBM22	1.076
BAG2	-3.08116666666667
PAQR5	-3.22883333333333
C9orf127	0.8958
THNSL1	-0.64375
SHROOM3	2.6571
JAM2	1.97875
SNRPN	-1.61475
ALX4	0.4345
CACNA1S	0.211
FAM130A1	0.31375
CORIN	1.3105
CD300LB	1.2055
PLEKHG6	-0.6705
LRRC40	-0.94825
PCLKC	-0.7505
PCDHB16	0.271666666666667
WNT2B	1.2625
ASNS	-3.33711111111111
MRPL49	-0.53775
FLJ46111	-1.545
ISG20	-1.134625
SMU1	-0.101666666666667
CASZ1	1.0845
POLR1D	0.482583333333333
GIN1	-0.4545
SNAG1	0.204166666666667
ANKRD29	-1.089
CDKN2AIP	-0.22675
KRR1	0.48325
CXCL1	-3.82466666666667
EPM2A	-0.5023
PC	-0.1955
DEFB127	1.9295
PDZRN4	4.64916666666667
FAH	-1.01375
OR51E1	1.208
CDC2L6	-0.287166666666667
DNTTIP1	-0.15725
PAX8	-0.87325
TMEM116	-0.08775
C1orf150	0.852
PRO2012	-0.205666666666667
MRPL40	-0.399
BEX1	-3.1131
SLC2A4	-0.151
PKMYT1	-0.93275
FEZF2	0.054
SLC26A9	-1.23475
MAP2	-0.383833333333333
LYL1	-1.13525
SLC25A19	-0.3335
NOS3	0.1645
ZNF34	0.228833333333333
TMPRSS11F	-0.1625
FAM43A	-0.0615
FCRL4	-0.0155
KLF14	0.3735
FLRT2	-0.530666666666667
WRN	-1.32025
SDF2	0.9532
KRT8P12	-0.813
C6orf195	0.00850000000000001
C9orf125	-1.3835
DZIP3	0.425125
RIT1	0.410666666666667
SCML1	-2.44416666666667
RHBDF2	1.509375
OR2G3	-0.072
REXO1L1	-0.242
MAP3K7IP3	-0.481
C3orf57	-6.62125
FBXW11	-0.200166666666667
ETAA1	-1.5765
C14orf131	-0.2374
AKT1S1	0.153
SLC12A5	-0.191857142857143
C9orf164	1.22475
NRIP3	0.43
NOS1AP	1.26825
TMEM121	1.1385
SAP30BP	0.1024
DGCR6	0.579
WDR76	-1.596
FAM82B	-0.422166666666667
LOC606495	-1.062
MAP9	0.935083333333333
BCDIN3D	0.9825
CXorf36	3.921
DSCR3	-0.6876
ZFAND3	-0.02525
C7orf43	-0.329166666666667
SPSB3	1.1184
C19orf19	1.03675
FAM133A	-1.79542857142857
C12orf25	-0.38525
SLC39A3	-0.41575
DISP2	-0.84425
PI4KAP2	-2.288
MKRN3	-0.549166666666667
ADAMTS13	-0.767375
CBLN3	-0.0242
TTYH1	-1.31116666666667
C3orf18	0.7275
FLJ13236	-1.784
ZMYND12	1.50125
C18orf25	-0.221125
GLB1L3	-3.1285
ATP13A5	0.966
RANBP10	0.40425
CD96	-1.0887
DENND1C	-0.69025
RBMS3	0.8418
SLC41A3	1.2025
DGCR6L	0.406
TMEM128	0.396333333333333
CSNK1G3	0.157071428571429
MOBKL2C	0.710625
TSPAN6	-1.7485
MATN2	-0.5411
MSL2L1	0.307333333333333
ST6GALNAC2	3.25116666666667
FGFBP2	1.7845
FGL1	-6.1525
MPP3	-1.75516666666667
ARHGEF6	0.191666666666667
TGFBR2	0.097
ACMSD	0.15075
IL33	4.22
C9orf5	-0.392
DEAF1	0.3086
AMN	1.172
DEFA6	-0.088
RNF212	-1.26075
METT5D1	0.275333333333333
CIB1	0.4919
TSSK1B	0.97
KIAA1727	1.10775
ZNF680	0.86125
LOC399900	-0.9745
LOC152217	-0.0686666666666667
CTNNAL1	-3.2525
CIT	-0.819666666666667
TLE6	-0.246
ZNF607	0.05425
HERC4	-1.25
DRAP1	-0.2006
PEMT	0.834
C10orf111	-0.832
ZNF575	0.536625
KCTD7	-0.383
MYO1F	0.043
LOC285382	0.1535
RAB11A	1.0331
PLCD3	-0.80875
C15orf28	-0.0203333333333333
PTBP2	-0.877375
CTB-1048E9.5	-0.23475
C19orf60	-0.162
C7orf25	-0.4625
SETD7	1.154625
HOXB9	-4.1775
VANGL1	0.133
CHAF1B	-2.48375
NDUFA3	0.697
KIAA1328	-1.56933333333333
SHARPIN	0.309625
TTC23	-0.942375
UGP2	-0.0274166666666667
ANKIB1	0.0932
CIRBP	1.30285714285714
SEC14L4	-3.46016666666667
OVCH1	-0.9042
VPS52	-0.36325
FAT	-1.64875
M6PRBP1	-0.011
GPRIN3	-1.2905
PPM1F	-0.669333333333333
TSR1	-1.2195
CCDC85A	2.62075
PCSK5	2.1935
ZFHX3	1.037
HEMK1	-0.9245
PGBD2	1.07825
RSRC2	-0.358666666666667
AURKC	-1.62766666666667
SCRIB	0.034375
ORM2	-4.42383333333333
FAM115A	-0.371
FZD6	0.639875
UNC119	-0.754833333333333
GPX3	0.8215
NOV	-0.87125
CABC1	0.943875
CDC42SE2	-0.2309375
EIF2S2	-0.7484
RNF130	0.659875
CKAP5	-0.805
RP11-413M3.2	0.529875
C10orf18	-0.3513
TMEM93	-0.574
DYX1C1	2.2755
KCNMB2	-1.33028571428571
ANK3	-0.853333333333333
KRT5	-1.3982
CDH12	-0.95425
QRSL1	-0.676125
JUB	-3.64475
SHC4	-3.321625
CCL15	2.61933333333333
CCDC22	0.802
SNX24	-0.36325
RARS	-0.72825
MORC2	0.1675
FAM48A	-0.3895
MT1H	-1.8975
PPP1R14C	-3.76
FOXD1	-0.7015
C1orf213	-2.00475
AMT	-2.3763
DSN1	-1.23225
PTPLAD2	3.90825
DIS3L	0.19325
RASL11A	0.12975
GPRC5B	-0.489375
FRMD7	0.608
STRN4	0.65975
KITLG	0.395954545454545
HDGF	0.18125
OR1S1	0.548
SETX	-0.7851
DDR2	0.346625
KCTD12	1.717
LYZL2	0.063
WDR52	-0.2925
TMEM2	-0.663375
ZNF579	0.6065
LOC200810	0.659
TNFSF9	-2.19825
PPFIA4	-3.3795
CNIH3	0.6925
MAP4K4	-1.21492857142857
ROD1	0.1915
ALS2CR12	-0.190333333333333
DOCK3	0.403333333333333
PAQR9	-3.7215
ASB17	0.267
STX16	-1.426375
FEZ2	-0.945666666666667
DLAT	-0.417666666666667
KIF21B	-1.7852
CDC5L	-0.44525
TMEM119	1.47466666666667
CRIP3	-2.44225
TPSD1	-0.0543333333333333
TEPP	0.26625
GNGT2	0.5065
C21orf121	0.703
WNK1	-0.177333333333333
FLJ10490	0.9314
OR51B5	-1.36
LOC203547	-0.57875
HAS1	-0.376
PPA1	-1.38766666666667
ST7	-0.289375
C11orf46	0.6062
POPDC3	-3.4504
ACOX2	0.198666666666667
ATCAY	-0.356416666666667
TM4SF19	-1.9845
MFSD9	-0.341
PDHB	-0.2185
ERN1	-0.2885
LCE3C	-0.443
GPR111	1.231
NOTCH3	2.34933333333333
ADAMTS5	1.96225
B3GALT1	-1.17775
UGCGL1	0.098
FAM58A	0.467666666666667
FBXO32	-0.0755
CLPP	0.291
NXPH1	5.477
MTMR3	1.10866666666667
ATP1B3	-0.743875
TMEM16A	3.511375
HIST1H3F	1.461
TRIM25	0.095
SDCBP2	-0.21
CRKL	-0.5695
HOXB2	0.5875
ANP32B	-0.822875
GATM	1.5665
AP4E1	-0.39675
EDG5	0.352375
CDKN3	-1.196
CDH4	-2.26175
PGD	-1.2975
RND1	0.126
GAD1	-2.3283
MPG	0.50125
LOC440350	-0.9725
ZNF133	-0.34125
SERPINB12	0.95
AMELY	0.573333333333333
DHX36	-0.53375
TNFAIP8L2	2.73766666666667
PHTF2	-0.135823529411765
CCDC112	-0.766
IQCC	-0.638
HEYL	3.09633333333333
FTSJ2	-0.372
APPL1	0.785125
RAB43	-0.0246428571428571
OR10G2	-0.035
WAC	-0.294666666666667
ADCY9	0.702625
RUNDC2B	0.348166666666667
PYCRL	0.0925
AGPAT7	-1.45333333333333
SLC22A9	-1.62
CDKAL1	-1.347
PDYN	-0.0972
C20orf74	0.19875
MTMR11	0.669
VAV3	2.67916666666667
DAPL1	0.67625
STXBP3	0.1105
EIF3G	0.27625
ARHGAP22	-0.829
NPFFR1	0.4715
NPC1	-1.36016666666667
ALDH9A1	1.36733333333333
ZNF600	0.458125
ZNF678	0.6145
RASSF1	0.252666666666667
ADD2	-2.303375
PITPNB	-0.4625
PKD2L2	0.730125
LRP11	-0.036
CDKL1	-0.6315
SMEK2	0.71325
PRODH2	-2.7905
C11orf54	-0.433166666666667
SFRS11	-0.622
IL7	-1.29666666666667
ALS2CR16	0.836
BTG3	-2.09416666666667
PAK2	0.511277777777778
RP11-679B17.1	0.09475
GATA4	-1.4945
ATP2B1	-0.536
LOC130940	-1.62
C1orf172	3.1895
ATF7IP2	-2.69275
SLC25A43	-1.1435
CENTG3	0.0779166666666667
IGF2BP1	-3.1455
FCHSD1	-0.014
CAMK2N2	0.334166666666667
ELAVL3	-0.0392
NBPF15	0.575666666666667
UBE2J2	-0.537181818181818
GNL2	-0.94275
PRR3	0.1683
NLF2	1.266
OR4F6	0.962
KLHL24	0.9915
CCDC88A	-2.4034
SGPP1	-1.56383333333333
C10orf11	0.293666666666667
SLC35B4	-1.53483333333333
UGT3A2	-1.177
ARNT2	-0.0702
CBR1	-1.8665
ITPR3	-0.210166666666667
TRAPPC6B	-0.7582
AMZ1	0.3705
ARP11	-0.0835
WDSUB1	-0.4475
APBA1	-0.123
RAB2A	0.7448
C6orf162	-0.960125
HPSE2	0.0653333333333333
PLCE1	-0.92275
INSL3	0.90975
DLG1	-0.7281
PTPLA	-3.685
PIGX	0.51925
TFIP11	0.500833333333333
FIBIN	2.219
POLR2G	0.1475
GRAP2	-2.9037
DNAJB8	-0.1605
CNBP	0.786833333333333
WASF1	-1.61625
INPP5E	-1.4245
HSPB1	1.0669375
TMEM167	-0.425
CUBN	-0.399
IGF1	4.1798125
ITPK1	0.0752
NAALAD2	-2.135
G3BP1	0.4316
NT5DC1	0.00612499999999999
CYP39A1	-0.794
TMEM139	-0.756583333333333
POLK	-0.5379
GLULD1	-1.20933333333333
RBM15	-0.532666666666667
AMZ2	1.283
GDF15	-2.99666666666667
MESDC2	0.2665
INCA	-0.0826666666666667
ACY1L2	-2.5075
GZMM	-0.0356666666666667
PAIP1	0.239
CACNA2D1	-0.5825
STK32C	-0.534166666666667
SH3BP4	-0.287333333333333
DEC1	-1.071
PADI1	-0.6915
UBB	0.6285
PON3	-2.4365
PROP1	2.4355
ANKRD13B	-0.735
ADCK1	0.9005
TCF25	0.107583333333333
SLC38A5	-2.69475
CXorf26	-0.725
C19orf39	0.8075
PPP1R13B	0.49575
ARL2	-0.3335
TCL6	0.138181818181818
TOP3A	-0.454
SLC16A14	1.569875
FXYD6	1.08916666666667
HIST1H4E	-0.0875
BBC3	0.452894736842105
UNC5A	-0.222166666666667
FAM86C	-0.7814
PI4KB	0.898875
B3GAT1	-2.80175
SUSD2	2.46283333333333
OAZ2	-0.179
NOC4L	-0.183
C10orf12	-0.7905
FADS1	-3.31666666666667
LOC144097	-0.38275
DKK2	1.8
KIAA1949	-0.4805
RHOT1	0.0332
OXT	0.828833333333333
GPR153	0.82675
ARL4A	-0.6755
SAAL1	-2.29625
CCDC64	-0.9955
USE1	0.121666666666667
HNMT	-0.422833333333333
PCGF3	0.64225
CYP2C19	-0.504
C20orf4	0.708
CCDC11	0.84875
