Hybridization REF	TCGA-BH-A0BC-11A-22R-A089-07
IRF2BP2	-0.75525
ZNF230	1.04
MSN	-1.35121428571429
SLC9A5	-1.204
EPDR1	-0.4618
MUSK	-0.0373333333333333
ZNF434	-0.329
SMARCD1	-1.328
ZFP106	1.36975
ZNF347	-0.2022
GTF2E1	0.762
RY1	-0.725
ATAD2B	0.085
ARHGAP17	-0.4916
KCNIP3	-0.479
SFPQ	0.15875
GFRA4	0.761166666666667
AKR1B10	-2.54225
TIGD6	1.07066666666667
RGS16	0.946375
URB1	-1.10083333333333
OR4C46	0.5872
TOP3B	-3.57175
NFATC4	-0.6775
CA14	-3.083
BMPR1A	-0.2645
SNRP70	-2.987
PRL	-0.0412
C6orf130	0.46225
STAG2	0.132
CD55	0.572857142857143
RPS23	0.580333333333333
SSX2	-0.346333333333333
FDPSL2A	-0.96025
FBXO27	-0.388428571428571
SYNGR3	-1.2625
TMSL3	3.469
EML1	-0.165
NUP93	-1.35483333333333
SMAD3	-0.2168
KIAA1189	-0.0522
HNRPUL2	-1.9874
TBC1D12	1.04866666666667
C16orf24	-0.8575
MRVI1	0.5046
ZNF581	-1.76233333333333
ELOVL3	-0.9945
OR51Q1	0.18625
CACNB3	-0.8065
GALNT13	0.00725
C10orf84	2.0545625
NEDD4	0.3054
SPO11	0.3785
OR5AU1	0.0255
NEK4	-0.163071428571429
PRKAR2A	-1.50066666666667
IHPK1	-0.957333333333333
ATP6V0B	-1.8025
CACNA1E	-0.9005
CEACAM8	0.4565
PEX14	-0.484
FLJ12993	0.7915
ZBTB38	0.0496666666666667
PCTK2	-0.464
LRRC16	3.1904
FBLIM1	-0.197666666666667
FYCO1	1.86775
RP5-1022P6.2	0.649916666666667
CMTM1	1.01333333333333
PLTP	-0.0948333333333333
RAPH1	1.468
DOCK8	0.487625
EZH2	-2.49193333333333
SLC25A1	-2.34966666666667
PLEKHB1	0.2717
GRB7	0.0617
ZFP37	0.5135
MRPL33	0.74775
PELO	0.0485
ARMC1	-0.551636363636364
C9orf27	0.499571428571429
FLJ25778	0.581
C9orf37	-1.3625
TMEM66	0.5345
SPRN	-0.658375
HBEGF	0.474625
PI4KA	-1.964
LEPRE1	-1.45725
POU2AF1	-1.974125
MRPL12	-1.92216666666667
REP15	1.1645
ZC3H3	-1.6215
RASAL1	-0.836
DDAH1	1.3055
ACBD5	0.058125
TMC2	-0.598
CCDC137	-2.2755
SAMD13	1.35083333333333
UGT2B15	-0.0991666666666667
TIPARP	0.78575
DNASE1L3	4.72675
TRIM72	-0.4194
DBX2	0.32025
IPO8	-1.7505
C21orf88	0.523
MAP3K14	-0.96225
LOC51233	0.659833333333333
GGTLA4	-0.4425
PDE6D	-1.197
ZNF117	0.2615
CLK2	-1.734625
NKRF	-0.05625
TNFSF15	-0.476111111111111
DUSP2	-0.609125
SECISBP2	0.0429
GABRR2	0.5335
PPAP2C	-0.4275
LOC51145	0.03
PAG1	0.265125
PIK3C3	0.75
GNG10	0.397
APOL4	0.051
ANKRD28	-0.361875
STMN3	-1.5051
RAB14	0.7311
CDK2AP2	-2.07875
HDDC3	-0.15725
COMMD7	-0.68
CXXC1	-2.10625
HMCN1	0.4865
CD40	1.27325
DYNC1LI2	-0.2700625
GDI1	-1.51825
LOC646938	-0.3455
VSNL1	0.758
PIH1D1	-1.04916666666667
RAET1G	1.22
KRTAP5-9	0.0935
EFTUD2	-1.34225
ZNF311	-0.747
ATP6V1G3	1.0805
OR2W3	-0.669333333333333
SCN4A	0.462
MED10	-0.96475
FAM135A	-0.0815
ARHGAP4	-1.9835
EHMT2	-2.322375
UFD1L	-0.1205
ERMP1	-1.25225
MAG1	-0.751666666666667
THAP8	-1.01683333333333
HACE1	0.1775
FAM82C	0.0161666666666666
C3orf20	0.5605
UNC84A	-0.913333333333333
SCD5	0.585
LASS6	-0.08275
LSG1	0.176083333333333
MAL	-3.87
GPR22	-0.1835
WDR5B	1.065
ACTRT1	-0.0155
C17orf60	0.0418333333333333
GRIN2C	0.4011
ARMC8	0.482583333333333
SLC47A1	-0.571166666666667
DMPK	-0.438
DHRS13	-1.70066666666667
SMC1A	-0.403333333333333
KRTAP17-1	0.2555
SMYD5	-1.55575
TUSC2	0.26225
CRHR2	0.8915
KIR3DL2	1.311
CCDC104	1.7785
ATP2C1	0.064125
CROT	-0.066
PABPC3	-1.09683333333333
EGR1	5.58316666666667
THSD1	1.538
KHK	-2.046
SLC12A2	3.07275
CD58	1.0505
STOX2	0.86
CCDC76	-0.00490000000000001
CCDC48	3.546
DNAH1	-0.7746
ZIC4	0.050375
OR1G1	0.5725
PSMC6	0.0586666666666667
PROKR1	0.5315
ABCB1	1.792375
TRAT1	-3.735
LLGL1	-0.8395
MTF1	2.22375
USP54	-0.0736250000000001
PAGE2B	-1.206
ITGB7	-4.10025
CCDC81	0.0505
LOC149837	-0.8465
SCUBE1	0.3135
ZSCAN10	0.5395
HUWE1	-0.704357142857143
CDH17	0.509
CD180	-0.30275
IL17A	-0.855
TMPO	-2.58333333333333
KIAA1524	-1.09
HDGFRP3	0.196166666666667
OXCT1	0.922727272727273
RRAS2	0.465833333333333
LTBP2	1.9776875
SV2B	3.73766666666667
CYP2A6	1.1555
PKD1L2	-0.314666666666667
PPM1M	-0.3535
FLJ22662	3.47433333333333
ZNF502	3.14625
GP6	-1.2315
CRYBA2	-1.085
LEF1	-3.8832
CTPS	-2.302
EYA1	-1.8632
EPS8L1	-0.8355
MAPK14	-1.34733333333333
SERPINB2	-4.4265
GTF2F2	0.531666666666667
ZNHIT4	-0.5735
PLA1A	0.888
C20orf114	1.155
HPR	-2.709
C18orf2	-1.1038
SATB2	-1.1065
KCNJ9	1.314125
MGC157906	0.178
MOCS3	-1.867
C17orf71	-0.182333333333333
PPHLN1	-0.0996
HIST1H2BN	-1.161625
RAPGEF1	-0.982
MAP3K8	2.82425
DLG4	-0.714
STC1	1.22441666666667
CDGAP	0.442
DDX26B	1.3345
LOC150223	-3.18
CPSF3	-0.203
TMEM14A	0.33075
MYH3	0.59375
GPKOW	0.454
SULT1A1	-0.387333333333333
SPON1	3.2762
YY1AP1	-0.762166666666667
RAB23	0.335
PLA2G4A	-0.52025
MAPRE3	-0.914
ZNF516	1.26628571428571
GGPS1	0.8955
EXOC3L2	-0.498875
C19orf42	0.6046
MAP2K2	-3.08016666666667
HIST1H2BB	-1.4345
RNF19B	-1.7965
C6orf128	-0.362333333333333
TLR8	1.113
PCDHA9	0.666
CARS2	-0.616375
CLUL1	2.19233333333333
RHAG	-3.62
UNK	-0.4765
EXOC8	0.4085
C9orf95	2.9725
C14orf143	0.658333333333333
MAML3	-0.176142857142857
LDHA	-2.4365
MRPL20	0.340125
KLHDC6	0.529833333333333
ATP5S	1.09766666666667
C8orf55	-2.4655
PHF19	-2.246375
KRTAP13-4	0.274
TTC5	-1.347
XKR5	-1.18275
SILV	-4.68116666666667
TEX28	-0.4405
TCTN1	-0.268
CX40.1	0.132666666666667
PPP2R5C	0.2395
C12orf30	-1.6725
CAPG	0.77575
MPZL1	1.09345
ARSB	-1.59383333333333
TDH	-0.95325
WASF4	2.16175
TSSK3	-0.142833333333333
7A5	1.6955
CRISPLD1	4.6675
MAD1L1	-2.0645
SPIN4	-0.779
AMPD1	2.5445
DPYSL5	-1.455
INPP1	1.74333333333333
ANKRD11	-0.675444444444444
NPAS4	-0.172875
GCET2	0.3295
RNASE9	0.3335
GUCY2D	-0.057
CCDC98	-0.53325
FGF4	-0.214625
CPM	1.03683333333333
SLC26A4	0.6928
PLD5	-0.12125
FAM59A	1.6644
FBXO5	-1.98777777777778
SIPA1L1	-0.288625
DPYS	0.511666666666667
ATG4D	-1.247
TGM3	-0.0225
MTCH1	-1.679
HK1	-0.163428571428571
CDC26	1.328625
GALNT12	-0.940666666666667
LOC339229	-1.223
MRPL35	0.73675
ORC4L	0.153125
TNKS	-0.9015
C2orf24	-0.8345
ZNF553	0.271333333333333
GGTLA1	0.8148
ZNF497	-1.7875
CDY1B	0.174
SLC30A4	-0.258857142857143
TUB	0.76375
ARHGEF18	-1.38325
ARRB1	-1.206
KCNK1	0.4935
EREG	-1.57455555555556
SCAMP5	-0.35875
RUNDC3B	4.4775
ADAMTS20	0.199
IL17RB	-0.453875
FLJ20323	-0.49375
MCAM	0.641125
POLR3E	-1.8232
AQR	0.633
IPMK	-0.9785
CDCA7	-3.414125
CAMP	-0.5415
GRHL3	0.27475
ADAMTSL2	-0.484166666666667
CLMN	2.01433333333333
SSTR3	0.472
MAGEA5	-1.91433333333333
OVOL2	2.81425
JMJD1B	-0.42525
RBL2	0.1427
PYGO2	-0.569
PPP1R10	-1.1405
CSE1L	-1.0535
LCA5	2.3465
RDH16	-1.1855
ASRGL1	-0.84425
TOM1	-1.70433333333333
PTX3	-0.86825
TTC15	-0.31775
SCGB3A1	3.8155
MRPL50	-0.0315
RCAN3	0.10075
SLC26A11	0.13875
STYX	-0.703166666666667
CINP	0.247
MARCH7	0.14675
PFKM	-0.989666666666667
SGMS1	1.37283333333333
RIOK3	0.415
C1orf110	0.4305
CES7	-0.395285714285714
LOC440248	-0.8535
PPP1R12C	-2.99
C10orf27	0.823
ATG9A	-2.18575
MRPS26	0.707125
TMEM40	2.40775
ELP3	-0.5136
ZNF787	-1.6313
HIAT1	-0.146
C8orf34	1.81283333333333
MGC4655	-1.457
PELI1	1.47116666666667
PPT1	-0.2807
SLC35C2	-1.74783333333333
C6orf125	-0.40825
MUC4	-1.49816666666667
RFC4	-1.68285714285714
GNB2	-2.01516666666667
NUP50	-0.0831428571428571
SULT4A1	-0.983833333333333
C7	2.316125
CCDC130	-1.4225
ARRDC4	1.4045
RQCD1	-0.707666666666667
GLYCTK	-1.3995
AYTL2	-2.13245454545455
MTUS1	1.7268
LEMD3	0.559
PLEKHF2	0.5685
HOXA7	2.652
GTF3C2	-2.017
DYNLRB2	4.63325
CNOT10	-0.81875
MR1	0.187333333333333
FFAR1	-0.61575
PRIC285	-0.89525
SLITRK6	3.47475
LIX1	-1.14544444444444
UBE1L2	-1.12566666666667
F8	2.342375
ACHE	-0.2325
KPNA5	-0.58225
TNFRSF12A	-2.638
EGR3	2.5555
SERPIND1	-2.871
OASL	-0.057
IFRD1	-0.653125
WDFY1	-0.8725
ZNF267	0.705625
ACCN5	0.796
ZBTB6	-2.22975
PPP1R3A	0.713
PRRT3	-0.26725
FBXL19	-0.851
TXNIP	3.39057142857143
ACTN2	-1.11466666666667
ATG9B	-0.427285714285714
C9orf117	-0.271375
IL27	2.234
RPL36AL	0.882166666666667
KLK15	-0.01225
CHAD	0.896
RAP2B	0.5886
HEBP2	1.50475
ZNF342	-0.765
CAMK2G	-1.33166666666667
TLR3	2.781
FGF14	0.87475
HMGB2	-0.55175
TRPM5	-0.6108
OR5M11	-1.1225
KIF3B	-0.543421052631579
PRICKLE2	1.799
MTMR9	0.6345
C3orf27	-0.28
GLRA3	1.323
NSDHL	-1.26033333333333
TMEM32	0.543
POLR2D	-1.66063636363636
MYADML	0.699
C9orf114	-1.572
MRGPRX1	0.939
TOPORS	0.3035
CLDN19	1.06225
C1QL4	1.0315
RNF165	-0.936
DHRS9	1.24325
DNAH2	0.121666666666667
FXR1	0.311833333333333
ZMYM3	-1.873875
CASP3	0.1485
FAM120C	-0.524875
SCLY	-2.30425
CA7	-0.384
ENTPD5	-0.4475
ZNF461	0.417
PDIA5	-1.57675
C1orf19	0.761666666666667
TMEM67	-0.1975
KCTD20	-2.28725
WDR47	0.8945
FLJ38723	7.0785
KLRF1	1.863
TAS2R16	0.384
CLDN12	-1.219
PRKCE	0.11025
UBXD4	-0.631
ITGAM	2.79633333333333
GLT8D3	0.03425
WDR31	-0.404125
RGS2	5.5085
OR51L1	0.607
MST1R	-2.0285
KIAA1737	1.3525
OR4A5	0.894
GLIS1	-2.3315
PTMA	-0.270857142857143
NAPA	-0.854
PRDM11	-0.18625
LIPF	-0.113
DIRAS3	3.113
ASGR2	-3.511875
C1QTNF4	-0.0195
PIK3R4	0.2115
ARMC3	0.553333333333333
NDUFV3	-0.325
BTBD3	-0.4635
PPP1R2	0.919416666666667
UBE2NL	-1.0615
FOSL2	-0.838285714285714
FAM119A	-1.0105
TUBA4A	-0.9913
KRTAP12-1	-0.1215
SFRS2	-1.097
RHPN1	-0.7946
EEF2	-2.38166666666667
ZDHHC11	0.283833333333333
EPHA3	-0.4565
RBM12	0.272
H2AFJ	0.00725000000000001
EDIL3	0.867
KIF26A	-1.00575
SERGEF	0.6985
B3GALT4	2.47475
LOC90925	-0.0138333333333333
OSCAR	-0.54625
NPFF	-0.36
DEDD	0.613875
TMEM155	-0.648875
PTPN1	0.29575
SCYL2	-0.054
SKAP1	3.4785
LEAP2	-1.7435
GADD45G	0.1875
IFITM3	2.013375
PILRB	-1.20883333333333
SLU7	0.931125
DSC3	1.9135
DNMT3L	-1.105
PAPD5	-0.31475
B3GNT3	1.48033333333333
LHCGR	-0.372
MSL-1	-1.6175
UBE2S	-3.4425
SAP130	-0.11725
ANAPC11	-0.69
MAGED4B	-2.4625
ATP6V1B2	-0.265333333333333
C14orf179	1.227125
CAPZA1	-0.80575
CDYL2	-1.88733333333333
GLRX3	0.2295
LOC136288	-0.153
MOBKL1A	0.91875
HTR2B	2.0405
CRYGD	0.205833333333333
NUS1	-1.13383333333333
PGRMC1	0.228
MYOM2	0.70525
FLJ39653	-2.78383333333333
CHM	-0.2226
OR5M8	0.6855
ZNF619	0.5555
FAM105A	1.3895
CCNL1	-0.163375
NAP1L3	1.48325
C10orf57	0.807
B3GALNT1	0.2765
CSN1S2A	-0.085
TCP10L	-0.864
GDAP2	0.6205
DMKN	0.0381666666666667
COX6B1	1.07525
DNASE2	-1.02233333333333
MSH5	-2.09125
LGMN	1.179875
USP31	1.2504
OR13C8	1.406
SDCBP	1.4591
NUDT11	-1.29383333333333
PYGL	0.923166666666667
SNPH	-1.60283333333333
B3GNT4	-0.4515
MIZF	-1.7813
NUBPL	0.654375
NOD1	-0.052
CDH22	1.706
NUBP1	-0.122666666666667
DSCAM	-2.9815
DGKI	0.609
FAM136A	-1.25075
AKAP1	0.533166666666667
SLC16A6	-1.3815
RIN3	-1.1955
PSG2	-0.22725
DIP2B	-0.63775
PSORS1C1	0.1268
KIAA0495	-2.3745
FLJ90709	0.2485
LPA	0.6182
PIGA	-0.959666666666667
LY75	4.49716666666667
UTS2	-4.05166666666667
RREB1	-2.21942857142857
GALNACT-2	-0.5885
MGC3196	-1.18
FLJ31568	0.10775
LPHN1	-1.168
SP1	0.14
TOX4	0.774333333333333
HSPA9	0.4607
APOBEC1	0.505
SLC35E4	-1.794
LSM5	0.057
SURF1	-0.5015
ZBTB1	0.9175
GTF2F1	-0.969125
RPS15A	2.36514285714286
DUSP21	-0.271
GINS4	-3.692
MYO15A	0.198833333333333
GIMAP7	6.32
MGC13379	1.993
ATP6V1E2	0.359833333333333
UTP3	0.87
HNRPA3	-0.0605625
MT4	-0.425
C14orf155	0.403
U1SNRNPBP	0.38625
CKLF	0.0685
PLEKHN1	0.209666666666667
MBNL1	-0.00700000000000002
NUP160	-0.6185
ACSM2A	-0.29825
LOC129881	1.473
KIAA1529	-0.23475
FLJ22639	-0.6615
HAND1	-0.1575
GSX1	-0.998
FGA	-3.13214285714286
SERPINB1	1.345
ZNF642	1.289
IGFBP1	-6.68525
SLC1A1	0.424714285714286
DHX57	-1.102375
ZNF766	1.509
PTPN21	0.877444444444444
GDPD3	-0.789833333333333
PNPLA5	0.3855
TBR1	0.1552
FAM116A	1.015
IQGAP1	2.038625
FOS	2.828
ZNF226	1.655875
FIGNL1	-0.699
C14orf1	-1.163
ZMYND17	-0.3
PUS7	-1.46383333333333
TUBB6	-0.453625
KCNQ2	-1.432
MARCH6	-0.582833333333333
CCDC33	0.2885
PRODH	-0.84725
RBM11	2.492
EPHA6	1.84271428571429
SLC43A1	-0.677
LOC196541	0.38525
NTN1	1.05466666666667
ING4	0.06525
PCDHB10	1.067
DPH2	-1.48616666666667
SPACA4	-0.177666666666667
FBXL21	-2.097
DIAPH1	-1.21183333333333
ZNF71	0.317166666666667
CEP76	-0.291
CORO1A	-2.209
RRM2	-4.719
EDG4	-1.40875
OS9	-1.316
SLC4A1AP	0.1265
COG5	-0.84225
COPS8	-0.42975
NGLY1	-0.46375
NCBP2	-0.114125
C17orf42	0.672666666666667
GPSM3	-0.25325
SIL1	-1.0405
ASB6	-1.37975
SMAD5OS	1.15683333333333
UNC93A	-2.306625
A1BG	-1.2
C21orf62	0.61075
FMO5	-0.168
ATRIP	-2.05283333333333
CEBPG	0.703666666666667
C7orf38	0.668833333333333
TNFRSF1B	-0.7905
CLEC1A	1.4835
IQSEC1	-0.450625
PATZ1	-0.9043
RBM22	2.243625
BAG2	-1.135
PAQR5	-1.98616666666667
C9orf127	0.4365
THNSL1	-0.26275
SHROOM3	2.2613
JAM2	3.896
SNRPN	-1.23133333333333
ALX4	0.255
CACNA1S	-0.478
FAM130A1	0.24525
CORIN	-0.131
CD300LB	0.549
PLEKHG6	-1.2595
LRRC40	-0.29925
PCLKC	-0.89525
PCDHB16	1.75866666666667
WNT2B	1.40183333333333
ASNS	-2.26666666666667
MRPL49	-1.390625
FLJ46111	-2.09
ISG20	0.072
SMU1	0.098
CASZ1	-0.185
POLR1D	0.731666666666667
GIN1	1.46
SNAG1	0.430833333333333
ANKRD29	1.45325
CDKN2AIP	0.4685
KRR1	0.25175
CXCL1	2.0635
EPM2A	-0.3198
PC	-0.515666666666667
DEFB127	1.8025
PDZRN4	1.03233333333333
FAH	-0.3195
OR51E1	2.203
CDC2L6	-1.29675
DNTTIP1	-0.83625
PAX8	-0.0375
TMEM116	0.7
C1orf150	0.2055
PRO2012	0.58925
MRPL40	0.394
BEX1	-2.5925
SLC2A4	0.617833333333333
PKMYT1	-2.8985
FEZF2	-0.0981666666666667
SLC26A9	-1.00066666666667
MAP2	0.310666666666667
LYL1	-2.5275
SLC25A19	-1.57366666666667
NOS3	-0.34
ZNF34	-0.601833333333333
TMPRSS11F	-0.0826666666666667
FAM43A	-2.02625
FCRL4	0.471833333333333
KLF14	1.11025
FLRT2	1.0315
WRN	-0.71525
SDF2	0.9052
KRT8P12	-2.95025
C6orf195	0.8375
C9orf125	0.289
DZIP3	0.303
RIT1	1.16533333333333
SCML1	-1.35666666666667
RHBDF2	-0.6085
OR2G3	-0.042
REXO1L1	0.711
MAP3K7IP3	-0.55775
C3orf57	-5.305
FBXW11	-0.9365
ETAA1	0.04725
C14orf131	-1.3093
AKT1S1	-1.83125
SLC12A5	-0.347714285714286
C9orf164	-1.29975
NRIP3	0.035125
NOS1AP	-2.65333333333333
TMEM121	-0.752
SAP30BP	-0.3959
DGCR6	-0.85025
WDR76	-1.71475
FAM82B	-0.123333333333333
LOC606495	-1.5385
MAP9	1.94333333333333
BCDIN3D	1.083
CXorf36	3.48916666666667
DSCR3	-1.2908
ZFAND3	-1.358
C7orf43	-0.388
SPSB3	-1.732
C19orf19	0.09225
FAM133A	-0.466142857142857
C12orf25	0.05475
SLC39A3	-1.66942857142857
DISP2	0.4045
PI4KAP2	-3.1815
MKRN3	-2.63883333333333
ADAMTS13	-0.304875
CBLN3	-0.000999999999999973
TTYH1	0.0105
C3orf18	1.448
FLJ13236	-1.2855
ZMYND12	2.2835
C18orf25	0.273
GLB1L3	-1.1065
ATP13A5	0.911
RANBP10	-0.54925
CD96	-0.00500000000000005
DENND1C	-0.181
RBMS3	1.4762
SLC41A3	0.897
DGCR6L	-0.79825
TMEM128	1.50916666666667
CSNK1G3	0.746076923076923
MOBKL2C	0.851
TSPAN6	1.118875
MATN2	1.8548
MSL2L1	-0.549166666666667
ST6GALNAC2	-0.422166666666667
FGFBP2	3.12075
FGL1	-5.07383333333333
MPP3	0.0145
ARHGEF6	1.52633333333333
TGFBR2	0.9845
ACMSD	0.121
IL33	6.622
C9orf5	0.278666666666667
DEAF1	-1.6096
AMN	0.193
DEFA6	0.684166666666667
RNF212	-1.30275
METT5D1	-0.7885
CIB1	-0.1916
TSSK1B	0.064
KIAA1727	-0.97725
ZNF680	0.3355
LOC399900	-1.634
LOC152217	0.11975
CTNNAL1	-1.614
CIT	-2.02916666666667
TLE6	-0.9915
ZNF607	-0.892
HERC4	-1.1605
DRAP1	-1.6138
PEMT	-0.2615
C10orf111	0.2985
ZNF575	1.146625
KCTD7	0.11625
MYO1F	-0.57975
LOC285382	-0.397
RAB11A	1.3073
PLCD3	-1.10225
C15orf28	-0.756
PTBP2	1.11325
CTB-1048E9.5	-0.6515
C19orf60	1.478
C7orf25	0.661166666666667
SETD7	0.414
HOXB9	-4.1035
VANGL1	-1.280875
CHAF1B	-2.0325
NDUFA3	0.20475
KIAA1328	0.404
SHARPIN	-1.013375
TTC23	1.01475
UGP2	2.22383333333333
ANKIB1	-0.3928
CIRBP	0.375571428571429
SEC14L4	-1.44683333333333
OVCH1	0.0268333333333333
VPS52	-1.846
FAT	-0.363375
M6PRBP1	-2.6045
GPRIN3	-0.106
PPM1F	1.01333333333333
TSR1	-0.50375
CCDC85A	2.5795
PCSK5	3.70125
ZFHX3	0.648
HEMK1	-0.513
PGBD2	0.85025
RSRC2	0.1095
AURKC	-1.4545
SCRIB	-1.881875
ORM2	-4.19416666666667
FAM115A	-0.1261
FZD6	0.113125
UNC119	-1.51616666666667
GPX3	1.6651
NOV	2.9995
CABC1	-0.8315
CDC42SE2	-0.369875
EIF2S2	-0.2325
RNF130	3.012875
CKAP5	-2.1305
RP11-413M3.2	-0.181625
C10orf18	0.6981
TMEM93	-0.83575
DYX1C1	2.83575
KCNMB2	-0.08875
ANK3	1.39525
KRT5	2.8722
CDH12	0.9975
QRSL1	0.049125
JUB	-1.11975
SHC4	-0.468125
CCL15	3.842
CCDC22	-1.48625
SNX24	-0.07375
RARS	-0.03675
MORC2	-1.059375
FAM48A	-0.49525
MT1H	1.604
PPP1R14C	-0.5435
FOXD1	-2.29
C1orf213	0.042
AMT	-1.4134
DSN1	-2.458
PTPLAD2	2.1705
DIS3L	-0.19275
RASL11A	-0.076
GPRC5B	0.179625
FRMD7	0.0115
STRN4	-0.58425
KITLG	0.532952380952381
HDGF	-2.4835
OR1S1	0.3165
SETX	0.256
DDR2	0.852875
KCTD12	3.71325
LYZL2	-0.58075
WDR52	0.545
TMEM2	-0.308
ZNF579	-0.4295
LOC200810	-1.22075
TNFSF9	-0.733625
PPFIA4	-3.19125
CNIH3	0.0513333333333333
MAP4K4	-1.54742857142857
ROD1	-0.483285714285714
ALS2CR12	-0.873666666666666
DOCK3	-0.0956666666666667
PAQR9	-2.11133333333333
ASB17	0.709333333333333
STX16	-2.30275
FEZ2	0.978833333333333
DLAT	-0.403166666666667
KIF21B	-2.5815
CDC5L	-0.333
TMEM119	-0.170666666666667
CRIP3	-0.90125
TPSD1	0.1538
TEPP	0.104
GNGT2	0.80575
C21orf121	-0.489
WNK1	-1.27658333333333
FLJ10490	-0.7124
OR51B5	-1.773
LOC203547	-0.83875
HAS1	-0.632
PPA1	1.6265
ST7	-0.69875
C11orf46	0.5367
POPDC3	-0.689333333333333
ACOX2	1.56766666666667
ATCAY	-0.618272727272727
TM4SF19	-1.1225
MFSD9	-0.4685
PDHB	0.59525
ERN1	-0.71525
LCE3C	-0.122
GPR111	1.44
NOTCH3	2.7815
ADAMTS5	5.63225
B3GALT1	0.082
UGCGL1	-1.0556
FAM58A	0.796
FBXO32	2.84925
CLPP	-1.298
NXPH1	-1.35466666666667
MTMR3	0.459
ATP1B3	0.724
TMEM16A	5.23
HIST1H3F	-0.782166666666667
TRIM25	-1.34016666666667
SDCBP2	-0.8415
CRKL	-0.6125
HOXB2	-1.24416666666667
ANP32B	0.34125
GATM	4.265
AP4E1	-0.192428571428572
EDG5	0.497875
CDKN3	-2.42666666666667
CDH4	-1.59625
PGD	-1.77883333333333
RND1	-1.179
GAD1	-2.0624
MPG	-1.2345
LOC440350	-0.621
ZNF133	0.62125
SERPINB12	0.848
AMELY	0.106833333333333
DHX36	-0.051
TNFAIP8L2	2.73366666666667
PHTF2	-0.59825
CCDC112	0.524166666666667
IQCC	-2.9625
HEYL	3.04216666666667
FTSJ2	-1.28766666666667
APPL1	0.82
RAB43	-0.122307692307692
OR10G2	1.241
WAC	0.992
ADCY9	-0.816125
RUNDC2B	-0.832
PYCRL	-2.0723
AGPAT7	-2.039
SLC22A9	-0.482833333333333
CDKAL1	-0.862
PDYN	-0.0653999999999999
C20orf74	0.2845
MTMR11	0.63275
VAV3	1.969
DAPL1	3.68875
STXBP3	1.258
EIF3G	-1.08025
ARHGAP22	2.41125
NPFFR1	-0.508
NPC1	-0.325
ALDH9A1	1.98783333333333
ZNF600	0.533375
ZNF678	0.87
RASSF1	-0.493
ADD2	-1.75285714285714
PITPNB	0.565875
PKD2L2	0.766166666666667
LRP11	-0.5975
CDKL1	-0.83575
SMEK2	0.06975
PRODH2	-2.966
C11orf54	0.0941666666666667
SFRS11	-0.1385
IL7	1.81466666666667
ALS2CR16	-0.288
BTG3	0.499666666666667
PAK2	0.507166666666667
RP11-679B17.1	1.7245
GATA4	-1.0314
ATP2B1	-1.32275
LOC130940	1.6475
C1orf172	2.3825
ATF7IP2	-0.64125
SLC25A43	-1.13633333333333
CENTG3	-1.31575
IGF2BP1	-3.705375
FCHSD1	-1.2775
CAMK2N2	0.502166666666667
ELAVL3	0.236
NBPF15	-1.23766666666667
UBE2J2	-1.54945454545455
GNL2	-0.32625
PRR3	-1.5187
NLF2	0.947
OR4F6	0.9245
KLHL24	0.659166666666667
CCDC88A	-1.3664
SGPP1	-0.0316666666666667
C10orf11	2.34683333333333
SLC35B4	-1.45133333333333
UGT3A2	-0.836
ARNT2	-1.0224
CBR1	0.365625
ITPR3	-2.46033333333333
TRAPPC6B	0.2991
AMZ1	-1.214
ARP11	1.8475
WDSUB1	1.51925
APBA1	0.793333333333333
RAB2A	0.2569
C6orf162	1.462625
HPSE2	0.204
PLCE1	1.7475
INSL3	1.03325
DLG1	0.0211
PTPLA	-1.71825
PIGX	-0.757125
TFIP11	-0.729333333333333
FIBIN	3.772
POLR2G	-0.20925
GRAP2	-1.59828571428571
DNAJB8	-0.43225
CNBP	3.04983333333333
WASF1	-0.6505
INPP5E	-1.6598
HSPB1	-0.8139375
TMEM167	0.0619
CUBN	-0.39775
IGF1	5.3675625
ITPK1	-0.4755
NAALAD2	-0.6635
G3BP1	0.2437
NT5DC1	1.01275
CYP39A1	1.63
TMEM139	2.34991666666667
POLK	-0.0101111111111111
GLULD1	-0.529
RBM15	-0.995666666666667
AMZ2	0.0165
GDF15	-3.841
MESDC2	0.02025
INCA	2.56166666666667
ACY1L2	0.826
GZMM	-1.4125
PAIP1	0.32475
CACNA2D1	-0.0527500000000001
STK32C	-2.4905
SH3BP4	0.0868333333333333
DEC1	0.1385
PADI1	0.506
UBB	0.6097
PON3	2.01483333333333
PROP1	1.2095
ANKRD13B	-1.536
ADCK1	-2.4195
TCF25	-0.737916666666666
SLC38A5	-3.263
CXorf26	0.256833333333333
C19orf39	-0.488
PPP1R13B	-0.51575
ARL2	-1.959
TCL6	0.453818181818182
TOP3A	-1.322
SLC16A14	0.69375
FXYD6	1.38766666666667
HIST1H4E	-0.35375
BBC3	-0.415842105263158
UNC5A	0.062
FAM86C	-0.9463
PI4KB	-2.124875
B3GAT1	-1.5925
SUSD2	0.949666666666667
OAZ2	-1.3515
NOC4L	-1.9595
C10orf12	-1.19075
FADS1	-2.744
LOC144097	-0.682
DKK2	1.026
KIAA1949	-0.7935
RHOT1	-0.2938
OXT	0.3372
GPR153	-0.3585
ARL4A	1.6885
SAAL1	-0.99975
CCDC64	-1.2825
USE1	-0.0136666666666667
HNMT	2.69733333333333
PCGF3	-0.524375
