Hybridization REF	TCGA-BH-A0BQ-11A-33R-A115-07
MUSK	-0.0596
ZNF434	0.0105
SMARCD1	-0.566166666666667
ZFP106	0.395
ZNF347	0.00640000000000001
GTF2E1	-1.32875
RY1	-0.623333333333333
ATAD2B	0.228375
ARHGAP17	-0.0922
KCNIP3	-0.0785
SFPQ	0.458125
GFRA4	0.927
AKR1B10	-3.083625
TIGD6	0.763333333333333
RGS16	0.792875
URB1	-0.393833333333333
OR4C46	0.471833333333333
TOP3B	-0.649
NFATC4	0.697
CA14	-5.0495
BMPR1A	0.308333333333333
SNRP70	-0.40275
PRL	-0.0487
C6orf130	-0.52025
STAG2	0.2625
CD55	-1.2455
RPS23	0.46
SSX2	-1.196
FDPSL2A	-0.8175
FBXO27	0.655375
SYNGR3	-1.50583333333333
TMSL3	-0.01475
EML1	-0.8615
NUP93	-1.15783333333333
SMAD3	-0.1464
KIAA1189	0.022
HNRPUL2	-0.6975
TBC1D12	0.495666666666667
C16orf24	0.30625
MRVI1	1.50733333333333
ZNF581	0.0415
ELOVL3	-0.3425
OR51Q1	0.27325
CACNB3	0.302833333333333
GALNT13	-0.904571428571428
C10orf84	0.405125
NEDD4	-0.5783
SPO11	-0.283
OR5AU1	0.3285
NEK4	-0.0057857142857143
PRKAR2A	-0.969166666666667
IHPK1	-0.418833333333333
ATP6V0B	-0.054
CACNA1E	1.556
CEACAM8	-0.00919999999999998
PEX14	0.3515
FLJ12993	0.195
ZBTB38	0.7215
PCTK2	0.3135
LRRC16	0.075
FBLIM1	1.23708333333333
FYCO1	1.2195
RP5-1022P6.2	0.777333333333333
CMTM1	-0.385
PLTP	1.53733333333333
RAPH1	1.09725
DOCK8	1.313875
EZH2	-2.33433333333333
SLC25A1	-0.283333333333333
PLEKHB1	0.997
GRB7	1.3676
ZFP37	-0.2895
MRPL33	-0.37475
PELO	-0.212
ARMC1	-1.33027272727273
C9orf27	0.074125
FLJ25778	-0.2075
C9orf37	-0.9465
TMEM66	0.22075
SPRN	0.075875
HBEGF	0.91475
PI4KA	-0.5415
LEPRE1	-0.9615
POU2AF1	-0.17325
MRPL12	-0.589666666666667
REP15	-0.1105
ZC3H3	0.10875
RASAL1	0.25425
DDAH1	1.108875
ACBD5	-0.622375
TMC2	-0.795
CCDC137	-0.38
SAMD13	0.702833333333333
UGT2B15	-1.48766666666667
TIPARP	2.044
DNASE1L3	2.937
TRIM72	0.0938333333333333
DBX2	0.42975
IPO8	-0.844
C21orf88	0.5525
MAP3K14	1.4445
LOC51233	0.3208
GGTLA4	0.1915
PDE6D	-0.9545
ZNF117	0.225
CLK2	-0.485625
NKRF	-0.58825
TNFSF15	0.2993
DUSP2	1.5425
SECISBP2	0.388
GABRR2	-0.3795
PPAP2C	1.9535
LOC51145	0.412333333333333
PAG1	-0.351
PIK3C3	-0.127
GNG10	-0.9105
APOL4	0.945166666666667
ANKRD28	-0.933375
STMN3	-0.237
RAB14	0.742
CDK2AP2	-0.147
HDDC3	-0.113
COMMD7	-0.10075
CXXC1	0.11375
HMCN1	0.3388
CD40	1.319
DYNC1LI2	0.4585625
GDI1	0.129
LOC646938	0.012
VSNL1	0.352
PIH1D1	-0.399833333333333
RAET1G	0.2905
KRTAP5-9	-0.7035
EFTUD2	-0.6925
ZNF311	-0.00466666666666666
ATP6V1G3	0.168
OR2W3	-0.02
SCN4A	0.65225
MED10	-1.169
FAM135A	0.2098
ARHGAP4	-0.389
EHMT2	-0.412125
UFD1L	-0.56975
ERMP1	-1.286
MAG1	0.876666666666667
THAP8	-0.529333333333333
HACE1	0.0913333333333333
FAM82C	0.126333333333333
C3orf20	0.6515
UNC84A	0.0918333333333333
SCD5	-0.0328571428571429
LASS6	0.489625
LSG1	-0.266416666666667
MAL	-4.4805
GPR22	-0.192
WDR5B	0.64775
ACTRT1	0.5555
C17orf60	-0.261
GRIN2C	0.0833
ARMC8	-0.141833333333333
SLC47A1	-1.61816666666667
DMPK	0.38
DHRS13	-0.757833333333333
SMC1A	-0.809
KRTAP17-1	0.38075
SMYD5	-0.2845
TUSC2	-0.055375
CRHR2	0.263
KIR3DL2	0.493
CCDC104	0.4895
ATP2C1	0.466375
CROT	0.243
PABPC3	-0.135333333333333
EGR1	2.12883333333333
THSD1	1.82025
KHK	-1.41175
SLC12A2	1.864375
CD58	-0.7905
STOX2	1.4605
CCDC76	-0.2757
CCDC48	3.80925
DNAH1	0.202666666666667
ZIC4	0.102625
OR1G1	0.7135
PSMC6	-0.7575
PROKR1	0.5215
ABCB1	1.754375
TRAT1	-1.0805
LLGL1	-0.172
MTF1	1.9505
USP54	1.161375
PAGE2B	-0.905
ITGB7	-3.762
CCDC81	-0.9165
LOC149837	-0.40475
SCUBE1	-0.0575
ZSCAN10	2.9915
HUWE1	-0.279285714285714
CDH17	-0.1735
CD180	0.12325
IL17A	0.32275
TMPO	-2.065625
KIAA1524	-1.6548
HDGFRP3	-0.306833333333333
OXCT1	-0.107
RRAS2	-0.361333333333333
LTBP2	3.234
SV2B	2.15633333333333
CYP2A6	0.968625
PKD1L2	-0.1538
PPM1M	1.00425
FLJ22662	2.13233333333333
ZNF502	2.52
GP6	-0.8935
CRYBA2	-0.8985
LEF1	-2.4061
CTPS	-1.82514285714286
EYA1	-2.44933333333333
EPS8L1	1.68175
MAPK14	-0.665083333333333
SERPINB2	-6.1185
GTF2F2	-0.329333333333333
ZNHIT4	-0.273
PLA1A	-1.074375
C20orf114	2.27375
HPR	-3.9335
C18orf2	-1.45483333333333
SATB2	-3.11475
KCNJ9	-0.233
MGC157906	0.4325
MOCS3	-0.86475
C17orf71	-0.977333333333333
PPHLN1	-0.1614
HIST1H2BN	-1.27225
RAPGEF1	-0.8145
MAP3K8	1.1985
DLG4	0.0361666666666666
STC1	-0.4945
CDGAP	1.51425
DDX26B	0.58975
LOC150223	-1.635
CPSF3	-1.285
TMEM14A	-0.25425
MYH3	0.401
GPKOW	-0.13825
SULT1A1	0.1335
SPON1	3.8514
YY1AP1	-0.00183333333333334
RAB23	-1.087
PLA2G4A	-1.12475
MAPRE3	0.13025
ZNF516	0.608142857142857
GGPS1	0.00325
EXOC3L2	1.044375
C19orf42	-0.373
MAP2K2	0.228333333333333
HIST1H2BB	-1.615
RNF19B	0.3575
C6orf128	0.6275
TLR8	0.477
PCDHA9	0.9225
CARS2	0.232875
CLUL1	2.15633333333333
RHAG	-5.04266666666667
UNK	0.499
EXOC8	0.4543
C9orf95	0.98575
C14orf143	-0.0506666666666667
MAML3	0.215125
LDHA	-2.64775
MRPL20	0.199625
KLHDC6	0.4888
ATP5S	0.218333333333333
C8orf55	0.239
PHF19	-2.1875
KRTAP13-4	0.7055
TTC5	-0.551
XKR5	-0.014
SILV	-5.065
TEX28	-0.2165
TCTN1	0.94125
CX40.1	-0.08525
PPP2R5C	-0.3435
C12orf30	-1.14733333333333
CAPG	2.21975
MPZL1	0.9603
ARSB	-1.667
TDH	-1.1015
WASF4	1.6675
TSSK3	-0.476333333333333
7A5	1.313
CRISPLD1	3.17075
MAD1L1	-0.395166666666667
SPIN4	-0.5802
AMPD1	2.356
DPYSL5	0.718
INPP1	1.31316666666667
ANKRD11	0.244944444444444
NPAS4	0.175125
GCET2	0.3143
RNASE9	0.44
GUCY2D	-0.05
CCDC98	-0.41575
FGF4	-0.02475
CPM	0.508333333333333
SLC26A4	0.158333333333333
PLD5	0.409
FAM59A	2.3866
FBXO5	-2.42888888888889
SIPA1L1	0.134625
DPYS	0.5245
ATG4D	-0.6845
TGM3	0.7165
MTCH1	-0.224625
HK1	0.0473076923076923
CDC26	-0.04325
GALNT12	-2.30783333333333
LOC339229	-0.42775
MRPL35	-0.3725
ORC4L	-0.152625
TNKS	-0.4875
C2orf24	0.228166666666667
ZNF553	0.0505
GGTLA1	3.2955
ZNF497	-0.2685
CDY1B	-0.12825
SLC30A4	-0.11225
TUB	0.037125
ARHGEF18	-0.143
ARRB1	1.37775
KCNK1	0.406375
EREG	0.8781
SCAMP5	-0.323
RUNDC3B	2.5345
ADAMTS20	-0.1585
IL17RB	-0.7115
FLJ20323	-0.89575
MCAM	1.668875
POLR3E	-0.958333333333333
AQR	0.0186666666666667
IPMK	0.311
CDCA7	-3.630125
CAMP	0.182
GRHL3	0.178
ADAMTSL2	0.693166666666667
CLMN	1.888
SSTR3	0.3035
MAGEA5	-2.48583333333333
OVOL2	3.051
JMJD1B	-0.02025
RBL2	0.0962
PYGO2	0.366
PPP1R10	-0.0251666666666667
CSE1L	-1.70633333333333
LCA5	2.07375
RDH16	-0.416
ASRGL1	-1.423875
TOM1	0.529166666666667
PTX3	-2.957
TTC15	0.655
SCGB3A1	3.4805
MRPL50	-1.03075
RCAN3	0.451875
SLC26A11	0.785
STYX	-1.08916666666667
CINP	-0.83975
MARCH7	-0.644
PFKM	-0.3315
SGMS1	0.773166666666667
RIOK3	-0.4129
C1orf110	0.9505
CES7	0.2745
LOC440248	-0.846
PPP1R12C	0.40775
C10orf27	0.489
ATG9A	-0.39875
MRPS26	0.118125
TMEM40	1.3935
ELP3	-0.5855
ZNF787	1.2505
HIAT1	0.25125
C8orf34	1.31633333333333
MGC4655	0.5498
PELI1	1.49366666666667
PPT1	-0.3409
SLC35C2	0.00933333333333333
C6orf125	-1.46325
MUC4	2.54416666666667
RFC4	-2.45214285714286
GNB2	0.297833333333333
NUP50	-0.628428571428572
SULT4A1	-0.94
C7	3.4235
CCDC130	0.7955
ARRDC4	0.3
RQCD1	-1.38025
GLYCTK	-0.8855
AYTL2	-1.50563636363636
MTUS1	1.5687
LEMD3	0.406666666666667
PLEKHF2	0.36
HOXA7	1.95125
GTF3C2	-1.122
DYNLRB2	3.0085
CNOT10	-0.49575
MR1	-0.481
FFAR1	-0.29675
PRIC285	0.1295
SLITRK6	2.99975
LIX1	-1.19788888888889
UBE1L2	-0.5975
F8	0.9785
ACHE	0.32
KPNA5	0.22225
TNFRSF12A	-0.763
EGR3	2.498
SERPIND1	-4.50833333333333
OASL	0.5135
IFRD1	-1.266625
WDFY1	-0.2445
ZNF267	0.0575
ACCN5	0.461
ZBTB6	-1.11675
PPP1R3A	0.812
PRRT3	0.194
FBXL19	-0.9085
TXNIP	1.85707142857143
ACTN2	-1.371
ATG9B	-0.7335
C9orf117	0.31575
IL27	0.886
RPL36AL	-0.174
KLK15	0.1455
CHAD	1.251
RAP2B	-0.2362
HEBP2	1.88775
ZNF342	-0.0655
CAMK2G	-0.304666666666667
TLR3	1.65975
FGF14	1.087
HMGB2	-2.6395
TRPM5	-0.287333333333333
OR5M11	0.2705
KIF3B	0.256473684210526
PRICKLE2	1.64375
MTMR9	-0.14725
C3orf27	0.36275
GLRA3	0.239166666666667
NSDHL	-0.437333333333333
TMEM32	0.48075
POLR2D	-1.49816666666667
MYADML	-0.0775
C9orf114	-0.72075
MRGPRX1	0.4605
TOPORS	0.41575
CLDN19	2.556
C1QL4	-0.1405
RNF165	1.1745
DHRS9	-0.328
DNAH2	0.2705
FXR1	-0.942
ZMYM3	-0.7755
CASP3	-0.489166666666667
FAM120C	0.25325
SCLY	-1.596
CA7	-0.0685
ENTPD5	0.0521666666666667
ZNF461	-0.384125
PDIA5	-0.56425
C1orf19	-1.245
TMEM67	0.09225
KCTD20	-1.0505
WDR47	0.7525
FLJ38723	0.9865
KLRF1	0.299333333333333
TAS2R16	0.443
CLDN12	0.42275
PRKCE	0.45425
UBXD4	-0.88175
ITGAM	2.50383333333333
GLT8D3	-0.9485
WDR31	0.4966
RGS2	3.64675
OR51L1	0.5025
MST1R	-0.25475
KIAA1737	0.92525
OR4A5	0.219
GLIS1	-0.677166666666667
PTMA	0.150357142857143
NAPA	0.8035
PRDM11	0.185
LIPF	0.092
DIRAS3	1.9305
ASGR2	-4.233125
C1QTNF4	1.8785
PIK3R4	0.0278333333333333
ARMC3	0.884
NDUFV3	-0.569166666666667
BTBD3	-0.279666666666667
PPP1R2	0.134333333333333
UBE2NL	-1.619
FOSL2	1.08914285714286
FAM119A	-1.99216666666667
TUBA4A	-0.2394
KRTAP12-1	-0.258
SFRS2	-0.33675
RHPN1	-0.2726
EEF2	-0.0455
ZDHHC11	0.158166666666667
EPHA3	-1.4699
RBM12	0.41725
H2AFJ	0.290583333333333
EDIL3	1.316
KIF26A	-0.506
SERGEF	0.28425
B3GALT4	2.2235
LOC90925	0.553
OSCAR	-0.731
NPFF	0.276125
DEDD	-0.12
TMEM155	-0.833857142857143
PTPN1	-0.04425
SCYL2	0.0181666666666667
SKAP1	2.005
LEAP2	-2.748
GADD45G	1.5222
IFITM3	1.193375
PILRB	0.0386666666666667
SLU7	0.0655
DSC3	2.25775
DNMT3L	-1.01025
PAPD5	0.276
B3GNT3	0.201333333333333
LHCGR	-0.553
MSL-1	-1.275
UBE2S	-2.746625
SAP130	-0.417
ANAPC11	-0.192
MAGED4B	-0.3165
ATP6V1B2	-0.417833333333333
C14orf179	0.899625
CAPZA1	-1.209375
CDYL2	-1.09733333333333
GLRX3	-0.988
LOC136288	-0.0303333333333333
MOBKL1A	-0.41425
HTR2B	0.4895
CRYGD	0.229333333333333
NUS1	-1.62533333333333
PGRMC1	-0.189
MYOM2	1.12025
FLJ39653	-1.33033333333333
CHM	-0.1065
OR5M8	-0.455
ZNF619	-0.176
FAM105A	1.35925
CCNL1	0.141
NAP1L3	0.5145
C10orf57	1.28816666666667
B3GALNT1	0.465666666666667
CSN1S2A	0.1415
TCP10L	-0.573
GDAP2	-0.858625
DMKN	0.640166666666667
COX6B1	0.21325
DNASE2	0.1745
MSH5	-2.20275
LGMN	-0.621875
USP31	0.7033
OR13C8	0.9275
SDCBP	-0.2272
NUDT11	-1.39183333333333
PYGL	-1.31516666666667
SNPH	-0.515166666666667
B3GNT4	-0.952
MIZF	-0.7221
NUBPL	0.33575
NOD1	0.359
CDH22	2.14925
NUBP1	-0.1435
DSCAM	-3.676
DGKI	0.568
FAM136A	-1.254
AKAP1	0.912833333333333
SLC16A6	-0.9005
RIN3	1.1525
PSG2	0.2175
DIP2B	-0.208833333333333
PSORS1C1	0.3782
KIAA0495	-0.165
FLJ90709	-1.19183333333333
LPA	0.257833333333333
PIGA	-0.543
LY75	4.07666666666667
UTS2	-5.9935
RREB1	-0.198875
GALNACT-2	0.0612
MGC3196	-0.384
FLJ31568	1.46875
LPHN1	0.7235
SP1	0.14725
TOX4	-0.0303333333333334
HSPA9	-0.5919
APOBEC1	0.233
SLC35E4	0.36
LSM5	-0.7825
SURF1	0.22375
ZBTB1	0.178583333333333
GTF2F1	0.42725
RPS15A	-0.0380714285714286
DUSP21	-0.0378333333333333
GINS4	-3.1425
MYO15A	0.422
GIMAP7	3.63075
MGC13379	1.149
ATP6V1E2	0.0716666666666667
UTP3	0.175
HNRPA3	-0.0448125
MT4	null
C14orf155	0.207
U1SNRNPBP	0.298
CKLF	-1.00916666666667
PLEKHN1	1.01216666666667
MBNL1	0.411
NUP160	-1.369
ACSM2A	-0.9525
LOC129881	0.597
KIAA1529	0.464
FLJ22639	-1.09475
HAND1	-0.8745
GSX1	-0.0275
FGA	-3.81573333333333
SERPINB1	-0.5565
ZNF642	-0.1605
IGFBP1	-7.17725
SLC1A1	0.89375
DHX57	-0.431625
ZNF766	0.591
PTPN21	0.0635
GDPD3	-1.04
PNPLA5	-0.396
TBR1	0.4192
FAM116A	0.69675
IQGAP1	0.227875
FOS	2.484
ZNF226	0.256125
FIGNL1	-0.731333333333333
C14orf1	-0.0296666666666667
ZMYND17	0.374
PUS7	-1.17916666666667
TUBB6	-0.23975
KCNQ2	-1.9995
MARCH6	-0.65975
CCDC33	0.1715
PRODH	0.895
RBM11	1.359
EPHA6	-0.0878571428571429
SLC43A1	-0.935
LOC196541	0.22825
NTN1	1.34025
ING4	0.49925
PCDHB10	1.228
DPH2	-0.596833333333333
SPACA4	0.131
FBXL21	-3.1785
DIAPH1	-0.612166666666667
ZNF71	0.226666666666667
CEP76	-1.335
CORO1A	-0.7705
RRM2	-4.596
EDG4	0.7005
OS9	0.235
SLC4A1AP	-0.2615
COG5	-0.51975
COPS8	-0.90675
NGLY1	-0.791
NCBP2	-0.694875
C17orf42	-0.892
GPSM3	0.945375
SIL1	0.550833333333333
ASB6	-0.014
SMAD5OS	-0.00916666666666666
UNC93A	-3.16925
A1BG	-0.253
C21orf62	0.062
FMO5	-0.645333333333333
ATRIP	-0.148666666666667
CEBPG	-0.426333333333333
C7orf38	-0.06
TNFRSF1B	1.69333333333333
CLEC1A	1.54233333333333
IQSEC1	0.319625
PATZ1	0.7454
RBM22	1.05825
BAG2	-2.828
PAQR5	-2.349
C9orf127	0.8108
THNSL1	-0.75425
SHROOM3	3.0744
JAM2	2.5775
SNRPN	-0.62625
ALX4	-0.089
CACNA1S	-0.2195
FAM130A1	0.1745
CORIN	1.1675
CD300LB	0.106
PLEKHG6	0.938
LRRC40	-0.32975
PCLKC	-1.30175
PCDHB16	1.443
WNT2B	0.323666666666667
ASNS	-2.35055555555556
MRPL49	-0.8185
FLJ46111	-1.15825
ISG20	0.4475
SMU1	-0.248666666666667
CASZ1	0.2585
POLR1D	-0.899916666666667
GIN1	-0.131
SNAG1	0.72
ANKRD29	0.86325
CDKN2AIP	0.217
KRR1	-0.062
CXCL1	-0.311
EPM2A	-0.3835
PC	1.169
DEFB127	0.7205
PDZRN4	0.849
FAH	0.139
OR51E1	0.4045
CDC2L6	-0.475333333333333
DNTTIP1	-0.25125
PAX8	0.0495
TMEM116	-0.1375
C1orf150	-0.228
PRO2012	-0.11725
MRPL40	-0.557833333333333
BEX1	-1.7579
SLC2A4	1.55066666666667
PKMYT1	-2.2325
FEZF2	0.5254
SLC26A9	-0.5255
MAP2	0.135363636363636
LYL1	-0.97025
SLC25A19	-1.597
NOS3	0.42
ZNF34	0.465666666666667
TMPRSS11F	0.5215
FAM43A	0.78725
FCRL4	0.581833333333333
KLF14	0.361
FLRT2	0.808
WRN	-0.824
SDF2	0.1159
KRT8P12	-0.96375
C6orf195	-0.142
C9orf125	-0.39
DZIP3	0.147125
RIT1	-0.410583333333333
SCML1	-1.181
RHBDF2	-0.07375
OR2G3	0.019
REXO1L1	1.087
MAP3K7IP3	-0.450875
C3orf57	-4.34475
FBXW11	-0.954666666666667
ETAA1	-0.45925
C14orf131	0.0602
AKT1S1	-0.6325
SLC12A5	-0.053125
C9orf164	0.591
NRIP3	-0.062375
NOS1AP	0.505
TMEM121	0.7605
SAP30BP	-0.2096
DGCR6	0.81475
WDR76	-2.6805
FAM82B	-0.756666666666666
LOC606495	-0.4775
MAP9	2.198
BCDIN3D	0.10075
CXorf36	2.75666666666667
DSCR3	-0.9723
ZFAND3	-0.528
C7orf43	0.0346666666666667
SPSB3	0.891
C19orf19	0.5905
FAM133A	-1.42875
C12orf25	-0.18525
SLC39A3	-0.365125
DISP2	0.553
PI4KAP2	-2.0785
MKRN3	-2.85983333333333
ADAMTS13	-0.09175
CBLN3	0.363375
TTYH1	2.06
C3orf18	0.94575
FLJ13236	-0.734
ZMYND12	1.1545
C18orf25	-0.2325
GLB1L3	-1.209
ATP13A5	1.114
RANBP10	0.136
CD96	-0.6101
DENND1C	0.1265
RBMS3	1.9239
SLC41A3	0.844
DGCR6L	0.653
TMEM128	1.08716666666667
CSNK1G3	0.677928571428572
MOBKL2C	1.00375
TSPAN6	0.221875
MATN2	2.5095
MSL2L1	-0.287333333333333
ST6GALNAC2	0.510666666666667
FGFBP2	1.3385
FGL1	-4.48883333333333
MPP3	0.774666666666667
ARHGEF6	1.0835
TGFBR2	1.3255
ACMSD	0.083
IL33	4.7315
C9orf5	-0.260333333333333
DEAF1	0.8037
AMN	1.0165
DEFA6	-0.239857142857143
RNF212	-0.105
METT5D1	-0.115333333333333
CIB1	-0.2251
TSSK1B	0.58875
KIAA1727	0.9285
ZNF680	0.201583333333333
LOC399900	-0.943
LOC152217	-0.05775
CTNNAL1	-1.5525
CIT	-1.97566666666667
TLE6	0.3275
ZNF607	-1.28675
HERC4	-1.17783333333333
DRAP1	-0.4334
PEMT	0.5075
C10orf111	-0.167
ZNF575	1.530625
KCTD7	-0.11225
MYO1F	0.72825
LOC285382	0.369
RAB11A	-0.082
PLCD3	0.085
C15orf28	0.42
PTBP2	0.078625
CTB-1048E9.5	-0.749625
C19orf60	0.309666666666667
C7orf25	0.00833333333333333
SETD7	0.58775
HOXB9	-4.2175
VANGL1	-0.628875
CHAF1B	-1.85925
NDUFA3	0.73875
KIAA1328	0.0903333333333333
SHARPIN	0.00875
TTC23	0.496125
UGP2	0.163083333333333
ANKIB1	-0.212
CIRBP	1.652
SEC14L4	-1.74966666666667
OVCH1	0.084
VPS52	-0.162
FAT	0.6075
M6PRBP1	-0.5545
GPRIN3	0.5245
PPM1F	-0.356166666666667
TSR1	-0.96675
CCDC85A	2.10675
PCSK5	2.39275
ZFHX3	0.539
HEMK1	-0.3171
PGBD2	0.3625
RSRC2	-0.136833333333333
AURKC	-0.885833333333333
SCRIB	0.46
ORM2	-4.85483333333333
FAM115A	0.2956
FZD6	0.062
UNC119	0.163666666666667
GPX3	1.1995
NOV	0.534625
CABC1	0.583875
CDC42SE2	-0.3865
EIF2S2	-1.5394
RNF130	0.481875
CKAP5	-1.47666666666667
RP11-413M3.2	1.097625
C10orf18	0.5138
TMEM93	-0.8275
DYX1C1	1.5205
KCNMB2	0.2775
ANK3	1.60983333333333
KRT5	3.391
CDH12	0.305875
QRSL1	-0.658375
JUB	-1.079
SHC4	2.055375
CCL15	2.5255
CCDC22	0.5175
SNX24	-0.63125
RARS	-0.709
MORC2	-0.084625
FAM48A	-0.94125
MT1H	3.168
PPP1R14C	1.32533333333333
FOXD1	-2.45092857142857
C1orf213	-0.39375
AMT	-0.1725
DSN1	-1.99425
PTPLAD2	1.22775
DIS3L	-0.3245
RASL11A	1.0545
GPRC5B	0.796375
FRMD7	0.2555
STRN4	0.085
KITLG	0.3055
HDGF	-0.49625
OR1S1	-0.257
SETX	0.4195
DDR2	1.416875
KCTD12	3.5355
LYZL2	-0.50625
WDR52	-0.0715
TMEM2	0.60125
ZNF579	1.8455
LOC200810	-0.76325
TNFSF9	-1.6145
PPFIA4	-3.58
CNIH3	-0.0751666666666667
MAP4K4	-1.23614285714286
ROD1	-0.218071428571429
ALS2CR12	0.243
DOCK3	-0.2255
PAQR9	-4.95225
ASB17	-0.13025
STX16	-1.151625
FEZ2	0.465
DLAT	-0.715333333333333
KIF21B	-1.24216666666667
CDC5L	-0.6135
TMEM119	1.31933333333333
CRIP3	-1.53875
TPSD1	0.0874
TEPP	1.07625
GNGT2	0.5645
C21orf121	0.43475
WNK1	-0.600583333333333
FLJ10490	1.6317
OR51B5	-3.0955
LOC203547	-1.254
HAS1	-0.388
PPA1	0.195833333333333
ST7	-0.587875
C11orf46	-0.1245
POPDC3	-3.4725
ACOX2	1.11316666666667
ATCAY	-0.369166666666667
TM4SF19	-2.32
MFSD9	-0.701833333333333
PDHB	-0.48575
ERN1	-0.0865
LCE3C	0.1305
GPR111	-0.3715
NOTCH3	2.11516666666667
ADAMTS5	5.568
B3GALT1	-0.20325
UGCGL1	-1.548
FAM58A	0.148833333333333
FBXO32	3.196
CLPP	-0.359
NXPH1	0.00699999999999998
MTMR3	0.7475
ATP1B3	-1.152375
TMEM16A	4.937125
HIST1H3F	-1.15866666666667
TRIM25	-0.87
SDCBP2	0.9885
CRKL	-0.406625
HOXB2	-0.0433333333333333
ANP32B	-0.56625
GATM	3.313
AP4E1	-0.444285714285714
EDG5	0.332125
CDKN3	-3.68966666666667
CDH4	-0.175
PGD	-0.9835
RND1	0.4945
GAD1	-2.9805
MPG	-0.00225
LOC440350	0.478
ZNF133	0.65825
SERPINB12	0.165
AMELY	-0.0248
DHX36	-0.29875
TNFAIP8L2	2.047
PHTF2	-0.783055555555556
CCDC112	-1.23633333333333
IQCC	-1.099
HEYL	3.23433333333333
FTSJ2	-1.05233333333333
APPL1	0.898125
RAB43	0.674428571428571
OR10G2	0.029
WAC	0.2505
ADCY9	-0.1685
RUNDC2B	0.5715
PYCRL	0.2115
AGPAT7	-0.661333333333333
SLC22A9	-0.7024
CDKAL1	-0.7195
PDYN	0.02225
C20orf74	0.561
MTMR11	0.89425
VAV3	2.71816666666667
DAPL1	3.166
STXBP3	0.93175
EIF3G	0.30025
ARHGAP22	-0.645
NPFFR1	-0.5875
NPC1	-0.224
ALDH9A1	1.53966666666667
ZNF600	-0.326125
ZNF678	0.199
RASSF1	0.489166666666667
ADD2	-1.93625
PITPNB	0.385375
PKD2L2	0.853
LRP11	-0.88775
CDKL1	-0.648
SMEK2	-0.18875
PRODH2	-3.20366666666667
C11orf54	0.1945
SFRS11	-0.8415
IL7	0.233
ALS2CR16	1.806
BTG3	-0.203666666666667
PAK2	-0.461722222222222
RP11-679B17.1	-0.029
GATA4	-1.20933333333333
ATP2B1	-0.48025
LOC130940	1.314
C1orf172	2.9295
ATF7IP2	-1.9945
SLC25A43	-0.231
CENTG3	0.717
IGF2BP1	-3.6643
FCHSD1	0.1755
CAMK2N2	2.6095
ELAVL3	0.101888888888889
NBPF15	0.264666666666667
UBE2J2	-0.472083333333333
GNL2	-0.76375
PRR3	-0.7115
NLF2	2.257
OR4F6	0.47
KLHL24	0.7525
CCDC88A	-0.9871
SGPP1	0.0226666666666667
C10orf11	-0.2195
SLC35B4	-1.89766666666667
UGT3A2	-1.0025
ARNT2	0.8067
CBR1	-0.01425
ITPR3	-0.309333333333333
TRAPPC6B	-0.977333333333333
AMZ1	-1.829
ARP11	1.23675
WDSUB1	-0.33325
APBA1	1.894
RAB2A	0.2164
C6orf162	-0.147125
HPSE2	1.496
PLCE1	0.4595
INSL3	1.022
DLG1	-0.3752
PTPLA	-2.7085
PIGX	-0.5115
TFIP11	0.2175
FIBIN	3.055
POLR2G	-0.829
GRAP2	-1.8083
DNAJB8	-0.37025
CNBP	-0.505
WASF1	-0.86775
INPP5E	-0.399
HSPB1	-0.6385625
TMEM167	-0.5298
CUBN	0.30975
IGF1	5.1950625
ITPK1	0.078
NAALAD2	-0.471428571428571
G3BP1	0.002
NT5DC1	0.05925
CYP39A1	1.5405
TMEM139	1.76563636363636
POLK	0.1598
GLULD1	-0.9395
RBM15	-1.265
AMZ2	-0.211
GDF15	-3.592
MESDC2	-0.5455
INCA	0.436666666666667
ACY1L2	0.4045
GZMM	-0.349333333333333
PAIP1	0.046
CACNA2D1	0.5015
STK32C	-1.60233333333333
SH3BP4	0.916
DEC1	0.0125
PADI1	0.481
UBB	-0.1119
PON3	0.724333333333333
PROP1	0.5815
ANKRD13B	-0.8225
ADCK1	0.16375
TCF25	0.882416666666667
SLC38A5	-2.6855
CXorf26	-0.0333333333333333
C19orf39	-0.13525
PPP1R13B	0.6385
ARL2	-0.391
TCL6	0.1385
TOP3A	-0.4475
SLC16A14	-0.204875
FXYD6	3.3815
HIST1H4E	-0.15025
BBC3	0.361315789473684
UNC5A	-0.0725
FAM86C	-0.6007
PI4KB	0.31125
B3GAT1	-1.0275
SUSD2	2.06133333333333
OAZ2	-0.381666666666667
NOC4L	-0.017
C10orf12	-1.0995
FADS1	-2.366
LOC144097	-1.3115
DKK2	1.7055
KIAA1949	-0.15425
RHOT1	-0.129
OXT	0.550666666666667
GPR153	2.5555
ARL4A	-0.402833333333333
SAAL1	-1.7825
CCDC64	-0.167
USE1	-0.0493333333333333
HNMT	0.512666666666667
PCGF3	-0.082125
CYP2C19	-0.15975
C20orf4	0.3995
CCDC11	0.9895
ACSBG2	0.26975
RWDD2A	-0.85575
PALLD	2.844375
CPLX4	-0.1105
LOC492311	1.46175
KPNA2	-2.12583333333333
MACROD1	-0.3404
TMCO3	-0.466833333333333
C15orf52	2.269
BIRC5	-3.40733333333333
PRR16	-0.0695
FAM63B	0.618625
