Hybridization REF	TCGA-C8-A12X-01A-11R-A115-07
RY1	-0.733
ATAD2B	-0.454875
ARHGAP17	0.0105
KCNIP3	-0.5575
SFPQ	0.069125
GFRA4	0.639333333333333
AKR1B10	-4.212375
TIGD6	1.35833333333333
RGS16	2.514375
URB1	-0.6678
OR4C46	0.48575
TOP3B	-0.28525
NFATC4	0.063
CA14	-4.888
BMPR1A	-0.6975
SNRP70	-0.662
PRL	-0.150090909090909
C6orf130	-0.086
STAG2	-0.344
CD55	-1.0145
RPS23	-0.115166666666667
SSX2	-1.84166666666667
FDPSL2A	-0.693
FBXO27	0.723125
SYNGR3	0.292666666666667
TMSL3	0.35825
EML1	-2.1825
NUP93	-0.644583333333333
SMAD3	-1.417
KIAA1189	-0.686666666666667
HNRPUL2	0.061
TBC1D12	1.05816666666667
C16orf24	1.44225
MRVI1	0.726666666666667
ZNF581	0.265166666666667
ELOVL3	-1.007
OR51Q1	-0.15425
CACNB3	1.98966666666667
GALNT13	-0.655
C10orf84	0.777
NEDD4	-0.6443
SPO11	0.297
OR5AU1	0.4545
NEK4	0.829285714285714
PRKAR2A	0.222666666666667
IHPK1	-0.0265
ATP6V0B	1.41875
CACNA1E	0.885
CEACAM8	1.2036
PEX14	-0.224
FLJ12993	3.806
ZBTB38	0.01475
PCTK2	0.990166666666667
LRRC16	0.0654
FBLIM1	0.341166666666667
FYCO1	1.1765
RP5-1022P6.2	-0.835083333333333
CMTM1	0.436833333333333
PLTP	0.3805
RAPH1	0.153375
DOCK8	0.026875
EZH2	-1.96873333333333
SLC25A1	0.751166666666667
PLEKHB1	2.1217
GRB7	0.1833
ZFP37	-1.3775
MRPL33	-0.757
PELO	-0.84875
ARMC1	-0.330272727272727
C9orf27	-0.391375
FLJ25778	-0.0665
C9orf37	-1.32416666666667
TMEM66	0.43125
SPRN	1.402125
HBEGF	0.51525
PI4KA	0.1125
LEPRE1	-0.659
POU2AF1	-3.90925
MRPL12	-0.2185
REP15	-0.0595
ZC3H3	1.26025
RASAL1	-1.628
DDAH1	1.289625
ACBD5	0.471
TMC2	0.0025
CCDC137	-0.97575
SAMD13	-2.7725
UGT2B15	-0.947333333333333
TIPARP	0.6355
DNASE1L3	0.781
TRIM72	0.7692
DBX2	-1.32625
IPO8	-0.501
C21orf88	-0.00890000000000004
MAP3K14	-0.31625
LOC51233	1.34516666666667
GGTLA4	-0.28575
PDE6D	-0.32225
ZNF117	1.53075
CLK2	-1.100875
NKRF	-0.7215
TNFSF15	-0.3245
DUSP2	-0.34575
SECISBP2	0.1977
GABRR2	0.345
PPAP2C	2.3215
LOC51145	0.0901666666666667
PAG1	-0.96075
PIK3C3	-0.33625
GNG10	-0.0245
APOL4	0.7308
ANKRD28	-0.747875
STMN3	-0.1003
RAB14	0.8692
CDK2AP2	1.37775
HDDC3	-0.137
COMMD7	0.42775
CXXC1	0.20325
HMCN1	-0.781
CD40	-0.0475
DYNC1LI2	0.9669375
GDI1	1.72
LOC646938	-0.207
VSNL1	-4.5835
PIH1D1	0.270166666666667
RAET1G	0.2655
KRTAP5-9	0.3915
EFTUD2	-1.14475
ZNF311	0.904833333333333
ATP6V1G3	0.41525
OR2W3	-0.37425
SCN4A	0.2835
MED10	-1.256375
FAM135A	0.0351
ARHGAP4	-1.3375
EHMT2	0.122875
UFD1L	0.07
ERMP1	-0.1115
MAG1	0.856666666666667
THAP8	0.863333333333333
HACE1	-0.790833333333333
FAM82C	0.262833333333333
C3orf20	0.1845
UNC84A	-0.576333333333333
SCD5	0.4905
LASS6	3.05325
LSG1	0.233666666666667
MAL	-5.47675
GPR22	0.8115
WDR5B	2.003
ACTRT1	0.7885
C17orf60	0.559333333333333
GRIN2C	0.1482
ARMC8	-1.16208333333333
SLC47A1	1.20483333333333
DMPK	0.85275
DHRS13	1.15033333333333
SMC1A	-0.449166666666667
KRTAP17-1	0.845
SMYD5	0.73725
TUSC2	0.832625
CRHR2	0.398
KIR3DL2	0.7545
CCDC104	0.39175
ATP2C1	0.476875
CROT	-0.345
PABPC3	-0.912
EGR1	-0.566833333333333
THSD1	0.91
KHK	-1.1705
SLC12A2	-0.894875
CD58	-1.73125
STOX2	0.545833333333333
CCDC76	-1.5966
CCDC48	2.56275
DNAH1	0.614666666666667
ZIC4	-0.31675
OR1G1	0.333
PSMC6	-1.60416666666667
PROKR1	0.128
ABCB1	-0.8975
TRAT1	-2.25025
LLGL1	0.499
MTF1	0.99225
USP54	0.3055
PAGE2B	-3.1615
ITGB7	-3.73825
CCDC81	-0.2165
LOC149837	0.0025
SCUBE1	0.168
ZSCAN10	1.019
HUWE1	0.0499285714285714
CDH17	0.312
CD180	1.51925
IL17A	0.059
TMPO	-1.1075
KIAA1524	-1.49233333333333
HDGFRP3	-0.316333333333333
OXCT1	-2.00654545454545
RRAS2	-2.75183333333333
LTBP2	2.08775
SV2B	1.356
CYP2A6	0.675125
PKD1L2	-0.6175
PPM1M	2.18675
FLJ22662	3.88133333333333
ZNF502	0.995
GP6	0.04925
CRYBA2	2.9225
LEF1	0.9887
CTPS	-1.47885714285714
EYA1	-3.38266666666667
EPS8L1	2.12425
MAPK14	-0.50325
SERPINB2	-5.11575
GTF2F2	-0.350833333333333
ZNHIT4	0.8355
PLA1A	1.032875
C20orf114	3.4645
HPR	-4.8965
C18orf2	-3.39683333333333
SATB2	0.675
KCNJ9	0.36575
MGC157906	1.3605
MOCS3	0.12675
C17orf71	-0.1165
PPHLN1	-0.2845
HIST1H2BN	-0.1995
RAPGEF1	-0.833375
MAP3K8	-0.2565
DLG4	0.656833333333333
STC1	-0.865083333333333
CDGAP	2.0125
DDX26B	-2.47425
LOC150223	-0.7845
CPSF3	-1.02316666666667
TMEM14A	0.716
MYH3	0.693
GPKOW	0.22375
SULT1A1	1.17
SPON1	1.8473
YY1AP1	0.437833333333333
RAB23	-0.37875
PLA2G4A	-4.44425
MAPRE3	0.669
ZNF516	0.734857142857143
GGPS1	1.1285
EXOC3L2	-0.25375
C19orf42	0.4946
MAP2K2	-0.0655
HIST1H2BB	1.24125
RNF19B	1.65416666666667
C6orf128	0.488
TLR8	2.7435
PCDHA9	0.379
CARS2	0.798
CLUL1	-1.03833333333333
RHAG	-4.70583333333333
UNK	-0.481
EXOC8	0.875
C9orf95	0.7025
C14orf143	0.00350000000000006
MAML3	0.38475
LDHA	-1.832
MRPL20	0.62375
KLHDC6	-0.169833333333333
ATP5S	-0.861833333333333
C8orf55	0.58425
PHF19	-2.094
KRTAP13-4	1.514
TTC5	-0.9365
XKR5	-0.144
SILV	-4.757
TEX28	0.232
TCTN1	2.2555
CX40.1	0.759
PPP2R5C	-1.0495
C12orf30	-0.830666666666667
CAPG	2.75575
MPZL1	0.33605
ARSB	-1.14966666666667
TDH	-2.11725
WASF4	0.43525
TSSK3	-0.72
7A5	0.6485
CRISPLD1	-0.843125
MAD1L1	-0.2725
SPIN4	0.138333333333333
AMPD1	-0.62275
DPYSL5	-0.405
INPP1	-0.268333333333333
ANKRD11	-0.767
NPAS4	0.130125
GCET2	-0.0127
RNASE9	0.1925
GUCY2D	0.451666666666667
CCDC98	-0.09725
FGF4	0.2415
CPM	-0.867833333333333
SLC26A4	-1.78166666666667
PLD5	1.17666666666667
FAM59A	-0.3843
FBXO5	-2.36622222222222
SIPA1L1	-0.788875
DPYS	0.036
ATG4D	0.18725
TGM3	2.031
MTCH1	0.488
HK1	-0.0380714285714286
CDC26	-0.31725
GALNT12	-2.77683333333333
LOC339229	0.32875
MRPL35	-1.07025
ORC4L	0.278125
TNKS	-0.708928571428571
C2orf24	0.863
ZNF553	0.349833333333333
GGTLA1	3.6684
ZNF497	1.178
CDY1B	-0.71975
SLC30A4	-0.072
TUB	-0.24975
ARHGEF18	0.1665
ARRB1	0.23275
KCNK1	-0.531375
EREG	-3.3604
SCAMP5	1.41225
RUNDC3B	2.09
ADAMTS20	-0.0073333333333333
IL17RB	3.57125
FLJ20323	-0.9015
MCAM	1.063125
POLR3E	-2.03158333333333
AQR	-0.2235
IPMK	-0.0125
CDCA7	-4.8365
CAMP	5.6225
GRHL3	1.43575
ADAMTSL2	1.034
CLMN	1.51433333333333
SSTR3	1.0325
MAGEA5	-2.36083333333333
OVOL2	3.66325
JMJD1B	0.93975
RBL2	0.4877
PYGO2	0.854
PPP1R10	-0.230666666666667
CSE1L	-0.75
LCA5	0.648
RDH16	1.129
ASRGL1	-1.555125
TOM1	1.73516666666667
PTX3	-6.96175
TTC15	0.814
SCGB3A1	1.31933333333333
MRPL50	-1.39075
RCAN3	1.163875
SLC26A11	0.60725
STYX	-1.08966666666667
CINP	-0.118
MARCH7	-0.89125
PFKM	-2.41683333333333
SGMS1	-0.3095
RIOK3	0.0054
C1orf110	0.7565
CES7	0.65325
LOC440248	-2.26175
PPP1R12C	-0.1325
C10orf27	0.722
ATG9A	-0.2735
MRPS26	0.785
TMEM40	-1.079
ELP3	-0.3593
ZNF787	0.9021
HIAT1	-0.542125
C8orf34	0.244
MGC4655	1.3621
PELI1	-0.0458333333333333
PPT1	0.6207
SLC35C2	-0.000666666666666663
C6orf125	0.20625
MUC4	-1.18233333333333
RFC4	-2.01128571428571
GNB2	1.1165
NUP50	0.0445714285714286
SULT4A1	-0.205833333333333
C7	0.78275
CCDC130	-0.337833333333333
ARRDC4	-0.31225
RQCD1	-0.5055
GLYCTK	-0.87225
AYTL2	-0.885363636363636
MTUS1	0.1853
LEMD3	0.8745
PLEKHF2	2.8
HOXA7	-1.083
GTF3C2	-1.371
DYNLRB2	4.05025
CNOT10	-0.0355
MR1	-0.7755
FFAR1	-0.059
PRIC285	0.88625
SLITRK6	-5.59625
LIX1	-2.7537
UBE1L2	-0.71925
F8	1.649125
ACHE	-0.0991666666666666
KPNA5	-1.21775
TNFRSF12A	-1.64716666666667
EGR3	2.2375
SERPIND1	-4.07216666666667
OASL	4.0785
IFRD1	-2.153875
WDFY1	0.101333333333333
ZNF267	-0.22225
ACCN5	-0.223
ZBTB6	-1.138
PPP1R3A	0.4395
PRRT3	1.9195
FBXL19	-1.033
TXNIP	-0.533928571428571
ACTN2	-3.4945
ATG9B	0.213125
C9orf117	1.546125
IL27	-1.229
RPL36AL	-1.17083333333333
KLK15	0.851666666666667
CHAD	3.1585
RAP2B	-0.6674
HEBP2	0.4705
ZNF342	1.2215
CAMK2G	0.389333333333333
TLR3	1.8585
FGF14	0.11425
HMGB2	-2.422875
TRPM5	-0.0106666666666667
OR5M11	0.4275
KIF3B	1.27578947368421
PRICKLE2	0.734
MTMR9	-0.7945
C3orf27	0.5935
GLRA3	0.9035
NSDHL	-0.146
TMEM32	0.03775
POLR2D	-1.32241666666667
MYADML	0.5535
C9orf114	0.2305
MRGPRX1	0.7515
TOPORS	0.39275
CLDN19	-1.173
C1QL4	0.452
RNF165	-1.9285
DHRS9	0.16675
DNAH2	-1.43433333333333
FXR1	-1.66483333333333
ZMYM3	-0.656625
CASP3	0.704333333333333
FAM120C	-0.736
SCLY	-1.28775
CA7	0.527
ENTPD5	-0.114333333333333
ZNF461	0.29
PDIA5	0.12325
C1orf19	-1.01116666666667
TMEM67	0.18825
KCTD20	-0.47225
WDR47	-0.321
FLJ38723	1.4995
KLRF1	-0.345666666666667
TAS2R16	0.537
CLDN12	-0.31375
PRKCE	0.83775
UBXD4	-0.65
ITGAM	2.00683333333333
GLT8D3	-0.1745
WDR31	1.082
RGS2	-1.81
OR51L1	0.317
MST1R	-1.406
KIAA1737	0.69925
OR4A5	0.0965
GLIS1	-2.8055
PTMA	-0.276428571428571
NAPA	3.10425
PRDM11	0.62825
LIPF	0.1765
DIRAS3	-0.64025
ASGR2	-4.35275
C1QTNF4	0.8835
PIK3R4	0.191
ARMC3	-0.3715
NDUFV3	-0.137916666666667
BTBD3	-0.0528333333333333
PPP1R2	-1.6
UBE2NL	-0.863
FOSL2	0.107285714285714
FAM119A	-1.2105
TUBA4A	-0.6506
KRTAP12-1	0.54375
SFRS2	-0.29825
RHPN1	0.4159
EEF2	-1.126
ZDHHC11	-1.30283333333333
EPHA3	-1.3859
RBM12	-0.11825
H2AFJ	4.289
EDIL3	1.6665
KIF26A	-0.98275
SERGEF	0.90925
B3GALT4	3.354
LOC90925	0.0518333333333333
OSCAR	0.63825
NPFF	-0.501
DEDD	0.29075
TMEM155	-0.389428571428571
PTPN1	0.417
SCYL2	1.03266666666667
SKAP1	3.21925
LEAP2	-4.08866666666667
GADD45G	1.7766
IFITM3	2.47725
PILRB	-2.24383333333333
SLU7	0.1011875
DSC3	-1.887
DNMT3L	-1.3905
PAPD5	0.772875
B3GNT3	-2.5205
LHCGR	-0.4925
MSL-1	0.209
UBE2S	-1.11175
SAP130	0.17325
ANAPC11	0.71875
MAGED4B	-0.841
ATP6V1B2	-0.7085
C14orf179	0.7095
CAPZA1	-1.19675
CDYL2	0.818666666666667
GLRX3	-0.584
LOC136288	-1.8765
MOBKL1A	-0.4065
HTR2B	1.3955
CRYGD	-0.300333333333333
NUS1	-1.36516666666667
PGRMC1	-1.085
MYOM2	-0.26225
FLJ39653	-0.228
CHM	0.0499
OR5M8	0.3745
ZNF619	-0.2785
FAM105A	-0.0725
CCNL1	-1.48675
NAP1L3	-1.5905
C10orf57	2.916
B3GALNT1	1.6905
CSN1S2A	0.179
TCP10L	0.94325
GDAP2	0.889875
DMKN	-0.836833333333333
COX6B1	0.6585
DNASE2	1.41116666666667
MSH5	-2.4115
LGMN	0.151875
USP31	-0.6358
OR13C8	0.883
SDCBP	-0.1061
NUDT11	-3.3325
PYGL	-2.31533333333333
SNPH	-0.603
B3GNT4	0.8725
MIZF	-0.5366
NUBPL	0.385375
NOD1	-0.188166666666667
CDH22	-0.3035
NUBP1	-0.00366666666666667
DSCAM	-3.1805
DGKI	-0.149
FAM136A	-1.02625
AKAP1	-0.352
SLC16A6	-0.47825
RIN3	0.56675
PSG2	0.27475
DIP2B	-1.05925
PSORS1C1	1.8616
KIAA0495	0.121
FLJ90709	-1.21333333333333
LPA	-0.300833333333333
PIGA	-0.626166666666667
LY75	0.183166666666667
UTS2	-4.135
RREB1	0.03975
GALNACT-2	0.3946
MGC3196	0.62675
FLJ31568	0.96825
LPHN1	1.267
SP1	1.186625
TOX4	-0.291666666666667
HSPA9	-0.04
APOBEC1	0.355
SLC35E4	-1.256
LSM5	-1.11225
SURF1	0.70275
ZBTB1	0.13625
GTF2F1	0.223875
RPS15A	-1.02292857142857
DUSP21	-0.7065
GINS4	-0.261166666666667
MYO15A	2.4785
GIMAP7	3.5625
MGC13379	0.447
ATP6V1E2	-0.0283333333333333
UTP3	0.0255
HNRPA3	-0.755125
MT4	0.987
C14orf155	-0.689666666666667
U1SNRNPBP	-0.06625
CKLF	-0.0855
PLEKHN1	0.854166666666667
MBNL1	-0.6465
NUP160	-1.46675
ACSM2A	-0.77
LOC129881	-0.4665
KIAA1529	-1.33525
FLJ22639	-1.98725
HAND1	-0.733
GSX1	0.8915
FGA	-4.725125
SERPINB1	0.283
ZNF642	1.534
IGFBP1	-8.206125
SLC1A1	-0.65
DHX57	-0.644
ZNF766	0.707
PTPN21	-1.4085
GDPD3	-0.312666666666667
PNPLA5	-0.0715
TBR1	0.417
FAM116A	-0.3645
IQGAP1	0.636125
FOS	0.10525
ZNF226	-0.436625
FIGNL1	-1.04416666666667
C14orf1	0.08
ZMYND17	-0.0415
PUS7	-1.10766666666667
TUBB6	-0.78025
KCNQ2	-1.40525
MARCH6	-0.583833333333333
CCDC33	0.204
PRODH	-0.23075
RBM11	2.96925
EPHA6	0.686
SLC43A1	0.052
LOC196541	0.323
NTN1	0.93875
ING4	1.359
PCDHB10	0.93075
DPH2	-0.415666666666667
SPACA4	0.5625
FBXL21	-3.3875
DIAPH1	-1.36333333333333
ZNF71	0.66
CEP76	-0.066
CORO1A	-0.8455
RRM2	-1.33725
EDG4	2.004
OS9	1.00766666666667
SLC4A1AP	-0.12125
COG5	0.02975
COPS8	-0.82225
NGLY1	-0.9575
NCBP2	-0.577375
C17orf42	-0.0451666666666667
GPSM3	1.13575
SIL1	1.08783333333333
ASB6	-0.367
SMAD5OS	-0.257833333333333
UNC93A	-3.608125
A1BG	1.2835
C21orf62	0.33775
FMO5	-0.517
ATRIP	1.42066666666667
CEBPG	0.56
C7orf38	0.575
TNFRSF1B	0.693833333333333
CLEC1A	1.979
IQSEC1	0.153625
PATZ1	1.8554
RBM22	1.301875
BAG2	-2.78216666666667
PAQR5	0.735666666666667
C9orf127	1.0143
THNSL1	0.8245
SHROOM3	3.7721
JAM2	1.4245
SNRPN	-2.2515
ALX4	0.398
CACNA1S	-0.126
FAM130A1	1.76
CORIN	1.587
CD300LB	0.6345
PLEKHG6	0.448
LRRC40	-1.665
PCLKC	-1.09625
PCDHB16	-0.2445
WNT2B	-0.0741666666666667
ASNS	-2.07477777777778
MRPL49	0.44675
FLJ46111	-0.7445
ISG20	-0.079
SMU1	-0.6365
CASZ1	1.0875
POLR1D	-0.0371666666666667
GIN1	-0.36775
SNAG1	0.192833333333333
ANKRD29	-2.53925
CDKN2AIP	0.39925
KRR1	-0.14325
CXCL1	-4.49
EPM2A	-0.6536
PC	0.759166666666667
DEFB127	0.26
PDZRN4	1.31983333333333
FAH	0.630875
OR51E1	2.817
CDC2L6	0.821333333333333
DNTTIP1	-0.29825
PAX8	-0.22725
TMEM116	0.72975
C1orf150	1.1275
PRO2012	0.543
MRPL40	0.215
BEX1	-5.0915
SLC2A4	-1.35983333333333
PKMYT1	-0.692
FEZF2	-0.471
SLC26A9	-1.41675
MAP2	0.508916666666667
LYL1	-0.941
SLC25A19	-0.734166666666667
NOS3	0.569
ZNF34	1.30833333333333
TMPRSS11F	-0.1355
FAM43A	0.82525
FCRL4	-0.221
KLF14	0.1035
FLRT2	-1.51733333333333
WRN	-1.87275
SDF2	1.142
KRT8P12	-0.6605
C6orf195	1.174
C9orf125	-1.49783333333333
DZIP3	0.0125
RIT1	0.284083333333333
SCML1	-3.872
RHBDF2	0.975875
OR2G3	0.328
REXO1L1	-0.115
MAP3K7IP3	-0.42525
C3orf57	-3.99025
FBXW11	-1
ETAA1	-0.241
C14orf131	-0.4217
AKT1S1	0.8385
SLC12A5	-0.869375
C9orf164	1.776
NRIP3	-0.24775
NOS1AP	1.02725
TMEM121	0.04975
SAP30BP	0.0792
DGCR6	1.6255
WDR76	-0.99275
FAM82B	-0.828416666666667
LOC606495	-0.05
MAP9	-1.51208333333333
BCDIN3D	1.29875
CXorf36	3.828
DSCR3	-0.5066
ZFAND3	0.48525
C7orf43	0.349666666666667
SPSB3	0.6187
C19orf19	0.36875
FAM133A	-2.828
C12orf25	1.1855
SLC39A3	0.351125
DISP2	-1.521
PI4KAP2	-1.623
MKRN3	-2.62266666666667
ADAMTS13	-0.631875
CBLN3	0.2008
TTYH1	-2.18266666666667
C3orf18	0.044
FLJ13236	1.814
ZMYND12	1.045
C18orf25	0.3875
GLB1L3	-0.9105
ATP13A5	0.2915
RANBP10	0.08825
CD96	-2.1373
DENND1C	-1.101
RBMS3	-0.8587
SLC41A3	0.367
DGCR6L	1.41525
TMEM128	0.7725
CSNK1G3	0.440714285714286
MOBKL2C	1.133
TSPAN6	-2.87725
MATN2	-0.3612
MSL2L1	0.162833333333333
ST6GALNAC2	2.21883333333333
FGFBP2	0.420875
FGL1	-6.846
MPP3	-1.29716666666667
ARHGEF6	1.94333333333333
TGFBR2	0.0525
ACMSD	-1.25866666666667
IL33	2.178
C9orf5	-0.543
DEAF1	0.6141
AMN	0.253
DEFA6	0.1815
RNF212	-1.48225
METT5D1	0.3
CIB1	0.3774
TSSK1B	0.02575
KIAA1727	1.13075
ZNF680	0.345833333333333
LOC399900	-1.098
LOC152217	-0.261833333333333
CTNNAL1	-3.393
CIT	-2.16241666666667
TLE6	0.76925
ZNF607	-0.715
HERC4	-0.599333333333333
DRAP1	1.0039
PEMT	1.1805
C10orf111	-0.1105
ZNF575	1.1485
KCTD7	-0.30525
MYO1F	0.438375
LOC285382	0.66425
RAB11A	1.3247
PLCD3	-0.01475
C15orf28	0.27025
PTBP2	-1.996875
CTB-1048E9.5	0.272125
C19orf60	0.1
C7orf25	0.920166666666667
SETD7	-0.6985
HOXB9	-4.551
VANGL1	0.026
CHAF1B	-0.592
NDUFA3	1.4645
KIAA1328	0.3115
SHARPIN	0.44325
TTC23	-1.1955
UGP2	0.0875833333333333
ANKIB1	0.8651
CIRBP	0.814428571428572
SEC14L4	-3.651
OVCH1	-0.239
VPS52	1.651
FAT	-1.946125
M6PRBP1	0.133
GPRIN3	1.2595
PPM1F	-0.301
TSR1	-0.6115
CCDC85A	2.823
PCSK5	1.59375
ZFHX3	0.635
HEMK1	-0.5011
PGBD2	0.21525
RSRC2	-0.425666666666667
AURKC	-0.987666666666667
SCRIB	0.305625
ORM2	-4.59566666666667
FAM115A	0.5104
FZD6	-1.944375
UNC119	0.864
GPX3	-0.8757
NOV	-0.07575
CABC1	0.868
CDC42SE2	-1.2590625
EIF2S2	-0.5258
RNF130	-0.13975
CKAP5	-0.303333333333333
RP11-413M3.2	0.637375
C10orf18	1.2784
TMEM93	0.306
DYX1C1	1.35575
KCNMB2	-2.883375
ANK3	-4.00663636363636
KRT5	-3.2871
CDH12	-1.492875
QRSL1	-0.748375
JUB	-3.57025
SHC4	-3.01725
CCL15	1.56466666666667
CCDC22	0.4765
SNX24	1.56825
RARS	-0.2615
MORC2	0.015875
FAM48A	-0.122
MT1H	-1.4595
PPP1R14C	-4.457
FOXD1	-1.47521428571429
C1orf213	-2.705
AMT	-2.0634
DSN1	-0.97
PTPLAD2	2.91625
DIS3L	0.179
RASL11A	-0.43375
GPRC5B	2.65575
FRMD7	0.1245
STRN4	1.2975
KITLG	0.945
HDGF	-0.50125
OR1S1	0.4945
SETX	0.1626
DDR2	-0.871375
KCTD12	1.54975
LYZL2	1.194
WDR52	-0.669
TMEM2	-0.651875
ZNF579	0.8845
LOC200810	0.63475
TNFSF9	-1.50475
PPFIA4	-3.5635
CNIH3	-0.797333333333333
MAP4K4	-1.13257142857143
ROD1	0.349714285714286
ALS2CR12	-0.993
DOCK3	-1.6225
PAQR9	-4.61225
ASB17	0.0923333333333333
STX16	-1.73025
FEZ2	-0.495833333333333
DLAT	-0.164666666666667
KIF21B	-1.595
CDC5L	-0.093
TMEM119	1.41866666666667
CRIP3	-0.84475
TPSD1	0.127333333333333
TEPP	0.104
GNGT2	1.29425
C21orf121	0.50725
WNK1	-0.3325
FLJ10490	1.4177
OR51B5	-2.565
LOC203547	-1.3655
HAS1	0.4065
PPA1	-0.633
ST7	0.264625
C11orf46	0.5291
POPDC3	-3.3605
ACOX2	1.59283333333333
ATCAY	-0.440416666666667
TM4SF19	-0.7105
MFSD9	-0.507666666666667
PDHB	0.5845
ERN1	0.06725
LCE3C	0.417
GPR111	-0.7955
NOTCH3	1.63533333333333
ADAMTS5	1.91425
B3GALT1	-1.023
UGCGL1	-0.616333333333333
FAM58A	0.343
FBXO32	0.8585
CLPP	0.19975
NXPH1	3.64375
MTMR3	0.972833333333333
ATP1B3	-1.043875
TMEM16A	4.385125
HIST1H3F	0.279666666666667
TRIM25	-0.175
SDCBP2	0.6335
CRKL	-0.37325
HOXB2	-1.21266666666667
ANP32B	-1.03575
GATM	0.163
AP4E1	-0.24275
EDG5	0.416
CDKN3	-2.7235
CDH4	-1.99125
PGD	-0.0921666666666667
RND1	0.6735
GAD1	-4.1064
MPG	0.75075
LOC440350	-0.0585
ZNF133	-0.9315
SERPINB12	-0.01
AMELY	0.110166666666667
DHX36	-0.63675
TNFAIP8L2	2.949
PHTF2	-0.736388888888889
CCDC112	-0.831166666666667
IQCC	0.239
HEYL	3.01783333333333
FTSJ2	-0.501
APPL1	0.198375
RAB43	0.421928571428571
OR10G2	0.2545
WAC	0.181
ADCY9	1.064125
RUNDC2B	-1.08133333333333
PYCRL	1.1926
AGPAT7	0.1485
SLC22A9	-0.915166666666667
CDKAL1	-0.4165
PDYN	-0.482
C20orf74	0.26375
MTMR11	-2.13375
VAV3	3.52766666666667
DAPL1	0.67925
STXBP3	0.14425
EIF3G	-0.0695
ARHGAP22	-1.377
NPFFR1	0.5845
NPC1	-0.65
ALDH9A1	1.333
ZNF600	0.511375
ZNF678	1.31266666666667
RASSF1	0.358666666666667
ADD2	-2.86825
PITPNB	-0.194
PKD2L2	-0.445875
LRP11	-0.42625
CDKL1	-1.12575
SMEK2	0.12325
PRODH2	-3.21966666666667
C11orf54	-0.419833333333333
SFRS11	-1.29483333333333
IL7	-0.755666666666666
ALS2CR16	-0.9185
BTG3	-3.588
PAK2	-0.0175
RP11-679B17.1	-0.65
GATA4	0.171333333333333
ATP2B1	-1.236
LOC130940	2.3715
C1orf172	2.85066666666667
ATF7IP2	-3.197
SLC25A43	0.7715
CENTG3	0.20675
IGF2BP1	-4.1409
FCHSD1	0.366
CAMK2N2	1.032
ELAVL3	-0.126666666666667
NBPF15	-0.395833333333333
UBE2J2	0.14425
GNL2	-0.71175
PRR3	-0.1144
NLF2	0.80375
OR4F6	-0.7595
KLHL24	0.746833333333333
CCDC88A	-2.4932
SGPP1	-0.787833333333333
C10orf11	-0.168333333333333
SLC35B4	-1.9215
UGT3A2	-1.264
ARNT2	2.5769
CBR1	-2.621
ITPR3	0.526333333333333
TRAPPC6B	-1.5312
AMZ1	2.6475
ARP11	2.3455
WDSUB1	0.77525
APBA1	0.367166666666667
RAB2A	1.2712
C6orf162	-1.620125
HPSE2	0.2765
PLCE1	-1.5415
INSL3	-0.20525
DLG1	-0.0383
PTPLA	-1.72025
PIGX	0.65325
TFIP11	0.693166666666667
FIBIN	2.03
POLR2G	-0.001
GRAP2	-2.0538
DNAJB8	0.1435
CNBP	-0.273833333333333
WASF1	-3.11825
INPP5E	-0.7952
HSPB1	0.845
TMEM167	-0.8851
CUBN	0.78975
IGF1	1.6251875
ITPK1	0.751
NAALAD2	-1.391125
G3BP1	-1.3882
NT5DC1	-0.581375
CYP39A1	-1.305
TMEM139	-1.72408333333333
POLK	-0.288
GLULD1	-1.69675
RBM15	-1.44266666666667
AMZ2	0.47975
GDF15	-1.74666666666667
MESDC2	0.01675
INCA	-0.149166666666667
ACY1L2	-4.208
GZMM	-1.30416666666667
PAIP1	0.4385
CACNA2D1	-0.36475
STK32C	-0.3075
SH3BP4	0.982833333333333
DEC1	-0.3865
PADI1	0.3505
UBB	0.3901
PON3	-3.075
PROP1	0.6935
ANKRD13B	0.08
ADCK1	0.464
TCF25	0.843916666666667
SLC38A5	-2.9185
CXorf26	0.1585
C19orf39	1.01
PPP1R13B	0.84075
ARL2	-0.503
TCL6	0.301916666666667
TOP3A	-0.3145
SLC16A14	1.59575
FXYD6	1.28983333333333
HIST1H4E	-1.997
BBC3	0.127789473684211
UNC5A	0.5375
FAM86C	0.1015
PI4KB	0.62025
B3GAT1	0.47875
SUSD2	2.8445
OAZ2	-0.2415
NOC4L	0.616
C10orf12	-0.30925
FADS1	-2.9365
LOC144097	0.3575
DKK2	2.8485
KIAA1949	0.428
RHOT1	0.546
OXT	0.774666666666667
GPR153	1.1675
ARL4A	-2.187
SAAL1	-1.117
CCDC64	0.6395
USE1	-0.381333333333333
HNMT	0.624833333333333
PCGF3	0.4776875
CYP2C19	0.0795
C20orf4	0.689
CCDC11	3.02175
ACSBG2	-0.22
RWDD2A	0.047
PALLD	1.481
CPLX4	-0.266
LOC492311	1.26825
KPNA2	-1.964
MACROD1	1.108
TMCO3	0.0626666666666667
C15orf52	-0.0408333333333333
BIRC5	-1.7988
PRR16	0.307666666666667
FAM63B	0.164875
KATNB1	-0.155666666666667
WNT8B	0.7445
CPLX3	-0.38225
GHR	-0.32925
CCDC124	0.2885
BCLAF1	-0.89825
GOLGA3	0.6871
CLEC4E	2.05466666666667
