Hybridization REF	TCGA-BH-A0AY-11A-23R-A089-07
ZFP106	0.05075
ZNF347	0.9058
GTF2E1	-0.14525
RY1	-0.032
ATAD2B	0.0005
ARHGAP17	0.5067
KCNIP3	-0.6215
SFPQ	-0.10175
GFRA4	-0.424666666666667
AKR1B10	-2.405625
TIGD6	1.00783333333333
RGS16	1.06625
URB1	-0.330666666666667
OR4C46	0.00899999999999998
TOP3B	-0.98875
NFATC4	0.247
CA14	-4.45325
BMPR1A	0.950666666666667
SNRP70	-0.666875
PRL	0.0696666666666667
C6orf130	-0.1005
STAG2	0.57125
CD55	-0.334071428571429
RPS23	0.993
SSX2	-1.61566666666667
FDPSL2A	-0.6365
FBXO27	0.883625
SYNGR3	-2.06033333333333
TMSL3	0.7235
EML1	0.0695
NUP93	-1.07033333333333
SMAD3	0.1013
KIAA1189	-0.206833333333333
HNRPUL2	0.238
TBC1D12	1.02166666666667
C16orf24	-0.5225
MRVI1	1.61516666666667
ZNF581	-0.971833333333333
ELOVL3	1.9255
OR51Q1	0.05375
CACNB3	-0.0488333333333333
GALNT13	-0.16175
C10orf84	0.99825
NEDD4	0.1299
SPO11	-0.3665
OR5AU1	0.6115
NEK4	-0.0100714285714286
PRKAR2A	-0.276833333333333
IHPK1	0.221833333333333
ATP6V0B	-0.53475
CACNA1E	-0.317
CEACAM8	-0.2155
PEX14	0.5145
FLJ12993	0.7855
ZBTB38	0.867
PCTK2	1.03516666666667
LRRC16	0.5174
FBLIM1	0.432416666666667
FYCO1	1.587
RP5-1022P6.2	0.504916666666667
CMTM1	-0.170666666666667
PLTP	1.92683333333333
RAPH1	0.959875
DOCK8	1.2765
EZH2	-2.93133333333333
SLC25A1	-0.516333333333333
PLEKHB1	0.7498
GRB7	0.2699
ZFP37	1.0335
MRPL33	-0.27075
PELO	0.00675
ARMC1	-0.160363636363636
C9orf27	0.033625
FLJ25778	0.2075
C9orf37	-0.8915
TMEM66	1.836
SPRN	-0.330625
HBEGF	1.388125
PI4KA	-0.768
LEPRE1	-0.93875
POU2AF1	-0.33975
MRPL12	-1.52633333333333
REP15	0.336
ZC3H3	-0.00225
RASAL1	-0.63025
DDAH1	0.630625
ACBD5	0.447375
TMC2	0.4595
CCDC137	-1.42625
SAMD13	-0.075
UGT2B15	-1.4895
TIPARP	1.4285
DNASE1L3	3.683
TRIM72	0.111166666666667
DBX2	2.274
IPO8	-0.057
C21orf88	-0.1377
MAP3K14	0.91875
LOC51233	0.462
GGTLA4	-0.08
PDE6D	-0.14025
ZNF117	0.8035
CLK2	-0.514875
NKRF	-0.8575
TNFSF15	0.6438
DUSP2	1.088375
SECISBP2	-0.104
GABRR2	0.045
PPAP2C	0.9925
LOC51145	-0.197166666666667
PAG1	-0.691625
PIK3C3	-0.00275
GNG10	0.509
APOL4	0.738166666666667
ANKRD28	-0.562
STMN3	-1.0699
RAB14	0.8011
CDK2AP2	-0.56475
HDDC3	0.128875
COMMD7	0.16675
CXXC1	-0.415
HMCN1	0.616666666666667
CD40	1.79325
DYNC1LI2	0.8078125
GDI1	-0.16475
LOC646938	0.15175
VSNL1	-0.206166666666667
PIH1D1	-0.237166666666667
RAET1G	0.2225
KRTAP5-9	-0.5985
EFTUD2	-1.18775
ZNF311	0.223666666666667
ATP6V1G3	-0.133
OR2W3	0.2515
SCN4A	1.2055
MED10	-0.568375
FAM135A	0.4497
ARHGAP4	-1.05625
EHMT2	-1.208625
UFD1L	-0.729
ERMP1	-0.672
MAG1	-0.134
THAP8	-0.193166666666667
HACE1	0.276166666666667
FAM82C	0.303666666666667
C3orf20	0.00950000000000001
UNC84A	0.0995
SCD5	-0.0477142857142857
LASS6	0.56025
LSG1	-0.0199166666666667
MAL	-4.526
GPR22	0.378
WDR5B	1.06425
ACTRT1	0.3525
C17orf60	0.396166666666667
GRIN2C	0.0464
ARMC8	0.0489166666666667
SLC47A1	-1.43283333333333
DMPK	-0.0485
DHRS13	-1.01683333333333
SMC1A	-1.12766666666667
KRTAP17-1	0.363
SMYD5	-0.4195
TUSC2	0.25525
CRHR2	0.188
KIR3DL2	0.4125
CCDC104	0.71725
ATP2C1	0.466375
CROT	0.96175
PABPC3	-0.329166666666667
EGR1	3.36566666666667
THSD1	2.181
KHK	-1.576
SLC12A2	1.5449375
CD58	-0.427
STOX2	1.29916666666667
CCDC76	-0.2605
CCDC48	3.79725
DNAH1	0.159333333333333
ZIC4	-0.047625
OR1G1	-0.1445
PSMC6	-0.335
PROKR1	-0.212
ABCB1	1.533625
TRAT1	-0.25625
LLGL1	-0.2105
MTF1	0.842
USP54	0.995875
PAGE2B	-2.222
ITGB7	-3.74925
CCDC81	0.154
LOC149837	0.58175
SCUBE1	0.776
ZSCAN10	-0.439
HUWE1	-0.271
CDH17	0.555
CD180	0.56475
IL17A	0.068
TMPO	-1.553625
KIAA1524	-2.0755
HDGFRP3	-0.232833333333333
OXCT1	0.259454545454545
RRAS2	0.091
LTBP2	2.817875
SV2B	3.3175
CYP2A6	3.47625
PKD1L2	0.583333333333333
PPM1M	1.15425
FLJ22662	2.25783333333333
ZNF502	2.23575
GP6	-0.62125
CRYBA2	-1.19025
LEF1	-2.9514
CTPS	-2.88914285714286
EYA1	-1.64766666666667
EPS8L1	0.29875
MAPK14	-0.25325
SERPINB2	-4.78075
GTF2F2	-0.497333333333333
ZNHIT4	-0.233
PLA1A	0.554
C20orf114	1.99425
HPR	-3.471
C18orf2	-2.9045
SATB2	-1.4075
KCNJ9	-0.04775
MGC157906	0.467
MOCS3	-0.18975
C17orf71	-0.372666666666667
PPHLN1	0.0216
HIST1H2BN	-3.228625
RAPGEF1	-0.3005
MAP3K8	0.95375
DLG4	0.1335
STC1	1.5335
CDGAP	2.6415
DDX26B	0.1585
LOC150223	-2.25125
CPSF3	-1.0725
TMEM14A	-0.21525
MYH3	-0.43475
GPKOW	0.1435
SULT1A1	0.00833333333333333
SPON1	3.4948
YY1AP1	0.1315
RAB23	0.26525
PLA2G4A	-0.84975
MAPRE3	0.23275
ZNF516	0.491071428571429
GGPS1	0.488
EXOC3L2	-0.435875
C19orf42	0.8678
MAP2K2	-0.8045
HIST1H2BB	-2.29675
RNF19B	0.9005
C6orf128	0.0415
TLR8	2.38025
PCDHA9	0.15
CARS2	-0.1295
CLUL1	2.39433333333333
RHAG	-4.1195
UNK	0.2025
EXOC8	0.539
C9orf95	1.2015
C14orf143	-0.431333333333333
MAML3	0.287375
LDHA	-1.69025
MRPL20	0.174375
KLHDC6	1.25066666666667
ATP5S	0.509333333333333
C8orf55	-0.159
PHF19	-2.386
KRTAP13-4	0.529
TTC5	0.55875
XKR5	0.142
SILV	-3.96983333333333
TEX28	0.397
TCTN1	0.73875
CX40.1	0.179
PPP2R5C	0.0395
C12orf30	-1.16483333333333
CAPG	1.34975
MPZL1	0.6294
ARSB	-1.54033333333333
TDH	-1.5195
WASF4	1.1935
TSSK3	-0.406666666666667
7A5	0.7865
CRISPLD1	2.70025
MAD1L1	-1.05433333333333
SPIN4	-0.567
AMPD1	4.3545
DPYSL5	-0.191
INPP1	1.48633333333333
ANKRD11	-0.499055555555556
NPAS4	-0.0235
GCET2	0.8889
RNASE9	-0.2475
GUCY2D	0.0753333333333333
CCDC98	0.96125
FGF4	-0.517
CPM	1.17533333333333
SLC26A4	0.494666666666667
PLD5	1.13125
FAM59A	1.2952
FBXO5	-2.40855555555556
SIPA1L1	-0.25775
DPYS	0.6635
ATG4D	-0.835
TGM3	-0.015
MTCH1	0.107625
HK1	-0.513785714285714
CDC26	0.093
GALNT12	-0.7365
LOC339229	-0.6655
MRPL35	-0.565875
ORC4L	0.310375
TNKS	-0.261
C2orf24	0.160333333333333
ZNF553	-0.590666666666667
GGTLA1	2.6632
ZNF497	-0.0105
CDY1B	-0.15775
SLC30A4	0.560125
TUB	0.201
ARHGEF18	-0.283
ARRB1	1.019
KCNK1	-0.75275
EREG	-2.7045
SCAMP5	-0.2075
RUNDC3B	3.805
ADAMTS20	0.11775
IL17RB	1.021625
FLJ20323	-0.598
MCAM	1.83475
POLR3E	-1.42541666666667
AQR	0.240666666666667
IPMK	0.3885
CDCA7	-3.758625
CAMP	-1.585
GRHL3	0.18825
ADAMTSL2	0.0455
CLMN	2.06216666666667
SSTR3	0.2505
MAGEA5	-2.16633333333333
OVOL2	3.109
JMJD1B	0.47575
RBL2	0.91
PYGO2	0.19225
PPP1R10	0.420833333333333
CSE1L	-1.42683333333333
LCA5	2.54275
RDH16	-0.5125
ASRGL1	-1.5195
TOM1	0.337333333333333
PTX3	-2.303
TTC15	0.342
SCGB3A1	3.67566666666667
MRPL50	-0.56775
RCAN3	0.499875
SLC26A11	0.7455
STYX	-0.5125
CINP	-0.35025
MARCH7	0.43625
PFKM	-0.663666666666667
SGMS1	1.04666666666667
RIOK3	-0.00580000000000002
C1orf110	0.1225
CES7	0.043875
LOC440248	-0.3955
PPP1R12C	0.03975
C10orf27	0.2665
ATG9A	-0.77575
MRPS26	-0.13875
TMEM40	0.4765
ELP3	0.1488
ZNF787	-0.4494
HIAT1	0.603875
C8orf34	2.63383333333333
MGC4655	0.0941
PELI1	1.46866666666667
PPT1	0.5134
SLC35C2	-0.719333333333333
C6orf125	-1.2995
MUC4	-1.24783333333333
RFC4	-2.656
GNB2	-0.1395
NUP50	-0.779428571428571
SULT4A1	-0.834833333333333
C7	4.74725
CCDC130	-0.0305
ARRDC4	0.6965
RQCD1	-0.772
GLYCTK	-1.11975
AYTL2	-1.70045454545455
MTUS1	2.0698
LEMD3	0.656333333333333
PLEKHF2	0.365
HOXA7	2.232375
GTF3C2	-1.67
DYNLRB2	2.7895
CNOT10	-0.75525
MR1	-0.139333333333333
FFAR1	0.22925
PRIC285	-0.5885
SLITRK6	4.601
LIX1	-1.6903
UBE1L2	-0.663083333333333
F8	2.270375
ACHE	-0.126333333333333
KPNA5	1.01325
TNFRSF12A	-1.59216666666667
EGR3	2.8825
SERPIND1	-3.67433333333333
OASL	0.24325
IFRD1	-1.06625
WDFY1	0.129333333333333
ZNF267	0.766625
ACCN5	0.04
ZBTB6	0.38925
PPP1R3A	0.4325
PRRT3	0.5165
FBXL19	-1.0105
TXNIP	2.34364285714286
ACTN2	-0.82325
ATG9B	-0.448125
C9orf117	-0.11
IL27	0.421
RPL36AL	0.175
KLK15	0.064
CHAD	2.378
RAP2B	-0.5346
HEBP2	1.81475
ZNF342	-0.3205
CAMK2G	0.173166666666667
TLR3	2.2255
FGF14	2.045
HMGB2	-1.481625
TRPM5	-0.3495
OR5M11	0.2605
KIF3B	0.274473684210526
PRICKLE2	1.90525
MTMR9	0.518625
C3orf27	-0.036
GLRA3	3.38483333333333
NSDHL	-0.551666666666667
TMEM32	0.21775
POLR2D	-1.35933333333333
MYADML	0.3255
C9orf114	-0.82675
MRGPRX1	0.082
TOPORS	0.88
CLDN19	2.616
C1QL4	-0.2105
RNF165	0.155
DHRS9	1.11475
DNAH2	-0.262666666666667
FXR1	-0.085
ZMYM3	-0.778
CASP3	-0.436333333333333
FAM120C	-1.122125
SCLY	-1.86325
CA7	0.301
ENTPD5	-0.0805
ZNF461	0.179625
PDIA5	0.0625
C1orf19	-0.736166666666667
TMEM67	0.261
KCTD20	-0.42375
WDR47	1.043
FLJ38723	1.534
KLRF1	1.95133333333333
TAS2R16	-0.1045
CLDN12	0.9335
PRKCE	0.33575
UBXD4	0.13775
ITGAM	2.17766666666667
GLT8D3	-0.231875
WDR31	0.7898
RGS2	3.206
OR51L1	-0.1775
MST1R	-0.08475
KIAA1737	1.11425
OR4A5	0.1515
GLIS1	-0.8515
PTMA	0.179785714285714
NAPA	0.7865
PRDM11	0.22675
LIPF	-0.1835
DIRAS3	2.932
ASGR2	-4.577125
C1QTNF4	1.02475
PIK3R4	0.512166666666667
ARMC3	0.54025
NDUFV3	-0.442583333333333
BTBD3	-0.202166666666667
PPP1R2	0.37825
UBE2NL	-0.496
FOSL2	0.861714285714286
FAM119A	-1.66116666666667
TUBA4A	-0.6316
KRTAP12-1	-0.10025
SFRS2	-0.73125
RHPN1	-1.2321
EEF2	0.0751666666666667
ZDHHC11	0.133
EPHA3	-0.6102
RBM12	-0.14525
H2AFJ	1.03058333333333
EDIL3	3.441
KIF26A	0.184
SERGEF	0.48075
B3GALT4	2.587
LOC90925	1.36416666666667
OSCAR	-0.7085
NPFF	-0.08975
DEDD	0.19
TMEM155	-0.717625
PTPN1	0.0655
SCYL2	0.0673333333333333
SKAP1	1.85675
LEAP2	-2.64116666666667
GADD45G	1.5916
IFITM3	1.04925
PILRB	-0.7565
SLU7	0.305125
DSC3	2.303
DNMT3L	-1.2085
PAPD5	0.1705
B3GNT3	0.2695
LHCGR	0.684
MSL-1	-0.04825
UBE2S	-2.8335
SAP130	-0.46525
ANAPC11	-0.264
MAGED4B	-1.3975
ATP6V1B2	-0.00983333333333333
C14orf179	0.793875
CAPZA1	-0.216625
CDYL2	-0.980666666666667
GLRX3	-1.07733333333333
LOC136288	-0.42475
MOBKL1A	0.000250000000000001
HTR2B	3.137
CRYGD	0.0835
NUS1	-0.599666666666667
PGRMC1	0.6155
MYOM2	2.254
FLJ39653	-1.3195
CHM	0.5016
OR5M8	-0.0145
ZNF619	0.575
FAM105A	1.1105
CCNL1	-0.027375
NAP1L3	1.2425
C10orf57	1.507
B3GALNT1	0.373
CSN1S2A	-0.273
TCP10L	0.01775
GDAP2	-0.195625
DMKN	0.395666666666667
COX6B1	-0.4145
DNASE2	-0.114166666666667
MSH5	-2.1095
LGMN	0.129
USP31	0.7649
OR13C8	0.722
SDCBP	0.5758
NUDT11	-1.25
PYGL	0.731333333333333
SNPH	-0.397166666666667
B3GNT4	-1.5065
MIZF	-0.4048
NUBPL	0.25925
NOD1	0.694333333333333
CDH22	1.493625
NUBP1	0.0468333333333333
DSCAM	-3.75275
DGKI	1.169
FAM136A	-1.3385
AKAP1	0.564
SLC16A6	-1.39075
RIN3	0.199
PSG2	-0.24975
DIP2B	-0.42825
PSORS1C1	-0.15
KIAA0495	0.3755
FLJ90709	-0.402166666666667
LPA	-0.303666666666667
PIGA	0.175333333333333
LY75	3.74616666666667
UTS2	-6.45516666666667
RREB1	-0.128625
GALNACT-2	0.7089
MGC3196	-1.159
FLJ31568	1.073
LPHN1	-0.236125
SP1	0.10375
TOX4	0.538833333333333
HSPA9	-0.5674
APOBEC1	-0.4975
SLC35E4	-0.533
LSM5	-1.42175
SURF1	-0.22675
ZBTB1	0.58475
GTF2F1	0.14375
RPS15A	-0.162571428571429
DUSP21	-0.482833333333333
GINS4	-3.143
MYO15A	0.8825
GIMAP7	4.25975
MGC13379	1.022
ATP6V1E2	-0.336333333333333
UTP3	0.25975
HNRPA3	-0.4335625
MT4	-0.1085
C14orf155	-0.357666666666667
U1SNRNPBP	0.25325
CKLF	-0.856166666666667
PLEKHN1	-1.23033333333333
MBNL1	1.19541666666667
NUP160	-1.12375
ACSM2A	-1.44625
LOC129881	1.07175
KIAA1529	0.0915
FLJ22639	-2.024
HAND1	-1.022
GSX1	-0.093
FGA	-3.1878125
SERPINB1	0.3835
ZNF642	0.33475
IGFBP1	-7.35125
SLC1A1	0.537375
DHX57	-0.024375
ZNF766	0.753
PTPN21	0.1668
GDPD3	-1.258
PNPLA5	0.0995
TBR1	-0.4112
FAM116A	0.53575
IQGAP1	0.924875
FOS	3.178625
ZNF226	0.495125
FIGNL1	-0.857166666666667
C14orf1	-0.111166666666667
ZMYND17	0.2665
PUS7	-1.17816666666667
TUBB6	0.12325
KCNQ2	-1.8295
MARCH6	-0.1585
CCDC33	-0.574
PRODH	0.623
RBM11	1.0585
EPHA6	0.020125
SLC43A1	-0.33125
LOC196541	-0.07675
NTN1	0.6895
ING4	0.74925
PCDHB10	2.12075
DPH2	-1.23183333333333
SPACA4	-0.267
FBXL21	-4.5265
DIAPH1	-0.845833333333333
ZNF71	0.6715
CEP76	-0.452
CORO1A	-1.158
RRM2	-4.923625
EDG4	0.056
OS9	0.571666666666667
SLC4A1AP	0.04175
COG5	-0.0705
COPS8	-0.308
NGLY1	-0.66475
NCBP2	-0.82
C17orf42	0.0701666666666667
GPSM3	-0.400375
SIL1	0.579833333333333
ASB6	-0.283
SMAD5OS	0.958833333333333
UNC93A	-3.09525
A1BG	-0.435166666666667
C21orf62	1.33
FMO5	1.01875
ATRIP	-0.412666666666667
CEBPG	0.224
C7orf38	0.183666666666667
TNFRSF1B	1.53383333333333
CLEC1A	3.09816666666667
IQSEC1	0.448875
PATZ1	0.5415
RBM22	1.239
BAG2	-1.25333333333333
PAQR5	-1.6615
C9orf127	0.4433
THNSL1	0.12
SHROOM3	2.4285
JAM2	3.20125
SNRPN	-0.95575
ALX4	0.1385
CACNA1S	-0.0065
FAM130A1	0.33275
CORIN	0.4305
CD300LB	0.293
PLEKHG6	1.0255
LRRC40	-0.6745
PCLKC	-1.68525
PCDHB16	2.198
WNT2B	1.256
ASNS	-2.52833333333333
MRPL49	-0.012125
FLJ46111	-1.347
ISG20	-0.370125
SMU1	0.0151666666666667
CASZ1	0.046
POLR1D	-0.267083333333333
GIN1	0.09975
SNAG1	1.27016666666667
ANKRD29	1.669
CDKN2AIP	0.26325
KRR1	0.039
CXCL1	-2.58933333333333
EPM2A	0.7801
PC	0.646833333333333
DEFB127	1.133
PDZRN4	2.4155
FAH	1.15275
OR51E1	2.684
CDC2L6	-0.389166666666667
DNTTIP1	-0.59975
PAX8	-0.38975
TMEM116	0.02025
C1orf150	-0.00700000000000001
PRO2012	0.20025
MRPL40	-0.531
BEX1	-2.7674
SLC2A4	1.82683333333333
PKMYT1	-2.883
FEZF2	0.14
SLC26A9	-1.0635
MAP2	0.381666666666667
LYL1	-1.1015
SLC25A19	-1.54566666666667
NOS3	0.5
ZNF34	1.03333333333333
TMPRSS11F	-0.31075
FAM43A	1.2
FCRL4	-0.0461666666666667
KLF14	0.3535
FLRT2	1.24883333333333
WRN	-1.09025
SDF2	0.6372
KRT8P12	-1.07525
C6orf195	-0.2295
C9orf125	0.972666666666667
DZIP3	0.361
RIT1	-0.373
SCML1	-0.564
RHBDF2	-0.5585
OR2G3	-0.11
REXO1L1	-0.714
MAP3K7IP3	-0.572375
C3orf57	-4.186
FBXW11	-0.332833333333333
ETAA1	-0.42375
C14orf131	-0.5369
AKT1S1	-0.44875
SLC12A5	-0.572875
C9orf164	0.751
NRIP3	-0.837625
NOS1AP	-0.0925
TMEM121	0.0135
SAP30BP	0.0262
DGCR6	0.892
WDR76	-1.87725
FAM82B	-0.263
LOC606495	-0.209
MAP9	1.67316666666667
BCDIN3D	0.568
CXorf36	3.58816666666667
DSCR3	-0.4178
ZFAND3	-0.06
C7orf43	-0.213333333333333
SPSB3	0.1933
C19orf19	-0.16075
FAM133A	-0.464
C12orf25	0.32125
SLC39A3	-1.041875
DISP2	-0.67075
PI4KAP2	-1.7875
MKRN3	-2.32066666666667
ADAMTS13	-0.97775
CBLN3	0.0904
TTYH1	1.37166666666667
C3orf18	1.53875
FLJ13236	-1.073
ZMYND12	3.04875
C18orf25	0.109125
GLB1L3	0.1995
ATP13A5	1.369
RANBP10	-0.07475
CD96	-0.6149
DENND1C	-0.53875
RBMS3	2.848
SLC41A3	0.773666666666667
DGCR6L	0.8875
TMEM128	1.05916666666667
CSNK1G3	-0.113642857142857
MOBKL2C	1.78375
TSPAN6	0.6935
MATN2	2.4391
MSL2L1	-0.048
ST6GALNAC2	0.0705
FGFBP2	3.438875
FGL1	-6.572
MPP3	-0.473166666666667
ARHGEF6	2.39683333333333
TGFBR2	2.359375
ACMSD	2.44075
IL33	5.52175
C9orf5	0.602583333333333
DEAF1	-0.4721
AMN	-0.568
DEFA6	0.236
RNF212	-0.208
METT5D1	0.219166666666667
CIB1	0.046
TSSK1B	0.0485
KIAA1727	0.63875
ZNF680	0.78425
LOC399900	-1.1685
LOC152217	-0.312
CTNNAL1	-1.6495
CIT	-3.2915
TLE6	0.0365
ZNF607	-1.23025
HERC4	-0.632166666666667
DRAP1	-0.8418
PEMT	0.99225
C10orf111	0.3175
ZNF575	0.114
KCTD7	-0.03475
MYO1F	0.24525
LOC285382	1.35475
RAB11A	0.8142
PLCD3	-0.446
C15orf28	-0.0245
PTBP2	-0.014875
CTB-1048E9.5	-0.345375
C19orf60	-0.200333333333333
C7orf25	0.619333333333333
SETD7	1.355125
HOXB9	-5.1345
VANGL1	-0.5034375
CHAF1B	-2.25475
NDUFA3	-0.0835
KIAA1328	0.590833333333333
SHARPIN	-0.248875
TTC23	0.51725
UGP2	0.8785
ANKIB1	0.3041
CIRBP	2.17414285714286
SEC14L4	-1.9465
OVCH1	0.00166666666666666
VPS52	-0.2495
FAT	0.571375
M6PRBP1	-0.6915
GPRIN3	0.4785
PPM1F	-0.426666666666667
TSR1	-1.08025
CCDC85A	4.486
PCSK5	3.23875
ZFHX3	0.264
HEMK1	-0.2915
PGBD2	0.438
RSRC2	0.192333333333333
AURKC	-1.11416666666667
SCRIB	-0.302
ORM2	-4.68016666666667
FAM115A	0.4307
FZD6	0.535
UNC119	-0.132166666666667
GPX3	1.864
NOV	1.48625
CABC1	0.714
CDC42SE2	0.305625
EIF2S2	-1.04
RNF130	1.2165
CKAP5	-1.18116666666667
RP11-413M3.2	-0.532625
C10orf18	0.345
TMEM93	-0.799
DYX1C1	1.39125
KCNMB2	-0.496
ANK3	1.1465
KRT5	2.545
CDH12	0.024
QRSL1	-0.165875
JUB	-0.68175
SHC4	-0.450875
CCL15	2.8005
CCDC22	-0.4705
SNX24	-0.137
RARS	-0.8995
MORC2	-0.1855
FAM48A	-0.0425
MT1H	-0.1745
PPP1R14C	-0.366
FOXD1	-2.82242857142857
C1orf213	0.2145
AMT	-0.1785
DSN1	-1.78925
PTPLAD2	2.156
DIS3L	0.22525
RASL11A	1.746
GPRC5B	0.876875
FRMD7	1.2465
STRN4	-0.15875
KITLG	1.48431818181818
HDGF	-1.1615
OR1S1	0.2645
SETX	0.4365
DDR2	2.6865
KCTD12	3.54325
LYZL2	-0.45575
WDR52	0.2885
TMEM2	0.00412499999999999
ZNF579	-0.371833333333333
LOC200810	-0.548
TNFSF9	-1.701
PPFIA4	-3.5145
CNIH3	-0.123
MAP4K4	-0.446428571428572
ROD1	-0.662428571428571
ALS2CR12	0.221666666666667
DOCK3	-1.0555
PAQR9	-4.0405
ASB17	-0.140833333333333
STX16	-1.142625
FEZ2	0.753666666666667
DLAT	-0.931666666666667
KIF21B	-1.48416666666667
CDC5L	-0.083
TMEM119	1.64066666666667
CRIP3	-1.1985
TPSD1	0.114
TEPP	0.20075
GNGT2	1.15675
C21orf121	0.733
WNK1	0.00283333333333341
FLJ10490	-0.2545
OR51B5	-2.3785
LOC203547	-1.048375
HAS1	1.8055
PPA1	0.173833333333333
ST7	0.27025
C11orf46	0.8845
POPDC3	-2.24333333333333
ACOX2	1.43833333333333
ATCAY	-0.8105
TM4SF19	-0.385
MFSD9	-0.641333333333333
PDHB	0.304
ERN1	0.10075
LCE3C	-0.1435
GPR111	0.1555
NOTCH3	0.942166666666667
ADAMTS5	5.1795
B3GALT1	-0.6725
UGCGL1	-1.30283333333333
FAM58A	0.385166666666667
FBXO32	2.452
CLPP	-0.5465
NXPH1	-0.5345
MTMR3	1.12016666666667
ATP1B3	-0.96975
TMEM16A	3.980125
HIST1H3F	-1.44733333333333
TRIM25	-0.788166666666667
SDCBP2	1.075
CRKL	-0.77575
HOXB2	0.827666666666667
ANP32B	-0.6055
GATM	4.032
AP4E1	0.014375
EDG5	0.410125
CDKN3	-4.42766666666667
CDH4	-1.21225
PGD	-0.582333333333333
RND1	-0.137
GAD1	-2.9655
MPG	-0.512
LOC440350	-0.579
ZNF133	0.33875
SERPINB12	-0.833
AMELY	-0.112
DHX36	-0.55775
TNFAIP8L2	2.74416666666667
PHTF2	-0.570222222222222
CCDC112	-0.595333333333333
IQCC	-0.86225
HEYL	1.9765
FTSJ2	-0.733333333333333
APPL1	0.581625
RAB43	0.468357142857143
OR10G2	-0.5055
WAC	0.287666666666667
ADCY9	-0.1035
RUNDC2B	0.526
PYCRL	-0.712
AGPAT7	0.361666666666667
SLC22A9	-0.826
CDKAL1	0.191
PDYN	-0.5705
C20orf74	0.94775
MTMR11	0.653
VAV3	2.20591666666667
DAPL1	3.129
STXBP3	0.5495
EIF3G	0.00125
ARHGAP22	-0.755
NPFFR1	0.082
NPC1	-0.364666666666667
ALDH9A1	1.75733333333333
ZNF600	0.254
ZNF678	0.786833333333333
RASSF1	0.284833333333333
ADD2	-1.89075
PITPNB	0.360875
PKD2L2	-0.274
LRP11	0.2165
CDKL1	0.48525
SMEK2	-0.014
PRODH2	-3.62783333333333
C11orf54	0.691
SFRS11	-0.4645
IL7	1.47883333333333
ALS2CR16	1.17575
BTG3	-0.664333333333333
PAK2	-0.348222222222222
RP11-679B17.1	0.83925
GATA4	-2.04966666666667
ATP2B1	0.10525
LOC130940	1.969
C1orf172	2.02783333333333
ATF7IP2	-1.22225
SLC25A43	0.591833333333333
CENTG3	-0.263083333333333
IGF2BP1	-4.37
FCHSD1	0.2985
CAMK2N2	-0.242666666666667
ELAVL3	-0.2105
NBPF15	-0.338
UBE2J2	-0.0994166666666667
GNL2	-1.08175
PRR3	-0.338
NLF2	-0.5215
OR4F6	0.0105
KLHL24	1.24116666666667
CCDC88A	-1.2259
SGPP1	-0.0563333333333333
C10orf11	1.55066666666667
SLC35B4	-1.246
UGT3A2	-0.7725
ARNT2	-0.6412
CBR1	0.199
ITPR3	-1.4745
TRAPPC6B	0.0407
AMZ1	0.0015
ARP11	1.66475
WDSUB1	0.96225
APBA1	1.51916666666667
RAB2A	0.6079
C6orf162	0.674375
HPSE2	1.98375
PLCE1	0.454
INSL3	1.18575
DLG1	0.0566
PTPLA	-2.012
PIGX	-0.393125
TFIP11	0.206166666666667
FIBIN	3.1505
POLR2G	-0.651
GRAP2	-1.4514
DNAJB8	0.09225
CNBP	0.553666666666667
WASF1	-1.03725
INPP5E	-0.5348
HSPB1	-0.6224375
TMEM167	-0.3494
CUBN	1.113
IGF1	4.89125
ITPK1	0.4334
NAALAD2	0.268
G3BP1	-0.5225
NT5DC1	0.77075
CYP39A1	2.649
TMEM139	1.69733333333333
POLK	0.3552
GLULD1	-1.80725
RBM15	-1.181
AMZ2	-0.10775
GDF15	-3.31316666666667
MESDC2	-0.165
INCA	1.03583333333333
ACY1L2	-0.53
GZMM	-0.803833333333333
PAIP1	-0.21075
CACNA2D1	1.23075
STK32C	-0.5555
SH3BP4	0.866166666666667
DEC1	0.0735
PADI1	0.106
UBB	0.0852
PON3	1.56466666666667
PROP1	0.148
ANKRD13B	-0.713
ADCK1	0.022
TCF25	0.0661666666666667
SLC38A5	-3.318
CXorf26	-0.2305
C19orf39	-0.215
PPP1R13B	0.56375
ARL2	-0.3865
TCL6	-0.0770833333333333
TOP3A	-0.969
SLC16A14	0.596875
FXYD6	2.42183333333333
HIST1H4E	-1.048
BBC3	-0.564421052631579
UNC5A	0.0988333333333333
FAM86C	-0.6326
PI4KB	0.29975
B3GAT1	-1.93125
SUSD2	1.341
OAZ2	0.245333333333333
NOC4L	-1.03125
C10orf12	-0.59125
FADS1	-2.60383333333333
LOC144097	-0.9135
DKK2	2.04983333333333
KIAA1949	-0.000999999999999999
RHOT1	0.3022
OXT	1.04216666666667
GPR153	-0.35175
ARL4A	0.3815
SAAL1	-1.44775
CCDC64	-0.5285
USE1	-0.193
HNMT	1.53833333333333
PCGF3	-0.31325
CYP2C19	-0.20725
C20orf4	0.12
CCDC11	1.08375
ACSBG2	0.3585
RWDD2A	0.199
PALLD	2.896375
CPLX4	0.473
LOC492311	2.16725
KPNA2	-2.954
MACROD1	-0.7918
TMCO3	0.00333333333333333
C15orf52	1.233
BIRC5	-4.02053333333333
