Hybridization REF	TCGA-A8-A09T-01A-11R-A00Z-07
ZFP106	-0.3865
ZNF347	0.1737
GTF2E1	0.52575
RY1	-1.04633333333333
ATAD2B	-0.183875
ARHGAP17	0.0218
KCNIP3	-0.983
SFPQ	0.1725
GFRA4	0.523666666666667
AKR1B10	-3.07775
TIGD6	1.06483333333333
RGS16	1.85475
URB1	-0.2275
OR4C46	0.268333333333333
TOP3B	-1.1325
NFATC4	1.196
CA14	-3.498
BMPR1A	-0.0726666666666667
SNRP70	-0.502875
PRL	-0.332916666666667
C6orf130	-0.56575
STAG2	0.1735
CD55	-0.901428571428571
RPS23	0.0325
SSX2	-0.812833333333333
FDPSL2A	-0.812
FBXO27	-0.0405
SYNGR3	-1.27883333333333
TMSL3	1.63625
EML1	-1.671
NUP93	-0.9275
SMAD3	-0.7362
KIAA1189	1.65433333333333
HNRPUL2	0.557166666666667
TBC1D12	0.232666666666667
C16orf24	2.11025
MRVI1	2.0395
ZNF581	-0.129
ELOVL3	0.024
OR51Q1	-0.01225
CACNB3	0.998
GALNT13	-0.612625
C10orf84	0.983375
NEDD4	-0.3073
SPO11	0.086
OR5AU1	0.0805
NEK4	0.392
PRKAR2A	0.0188333333333333
IHPK1	-0.1925
ATP6V0B	1.027375
CACNA1E	0.9235
CEACAM8	0.109833333333333
PEX14	0.241
FLJ12993	0.069
ZBTB38	0.071
PCTK2	0.00600000000000001
LRRC16	-0.6029
FBLIM1	0.186833333333333
FYCO1	0.97675
RP5-1022P6.2	-0.776833333333333
CMTM1	0.2975
PLTP	0.639
RAPH1	0.79975
DOCK8	1.169375
EZH2	-1.7056
SLC25A1	-1.00516666666667
PLEKHB1	0.5666
GRB7	1.0059
ZFP37	-1.63575
MRPL33	-0.76375
PELO	-0.7705
ARMC1	0.453272727272727
C9orf27	-0.268625
FLJ25778	0.2025
C9orf37	-0.580333333333333
TMEM66	-0.32375
SPRN	0.30875
HBEGF	-0.119625
PI4KA	-1.1705
LEPRE1	-0.21225
POU2AF1	-4.993375
MRPL12	-0.535833333333333
REP15	-0.33
ZC3H3	0.798
RASAL1	-1.808
DDAH1	1.72425
ACBD5	0.415125
TMC2	0.2245
CCDC137	-0.388
SAMD13	-2.32366666666667
UGT2B15	-0.870833333333333
TIPARP	0.0905
DNASE1L3	-1.2335
TRIM72	0.193333333333333
DBX2	0.25775
IPO8	0.122
C21orf88	-0.9183
MAP3K14	0.59425
LOC51233	0.0396666666666667
GGTLA4	-1.83825
PDE6D	-0.4305
ZNF117	-0.305
CLK2	-0.584
NKRF	-0.82875
TNFSF15	3.2242
DUSP2	-0.97525
SECISBP2	-0.1395
GABRR2	0.356
PPAP2C	2.52975
LOC51145	0.0411666666666667
PAG1	-0.108375
PIK3C3	0.09775
GNG10	0.2065
APOL4	0.201833333333333
ANKRD28	-0.554625
STMN3	-1.0854
RAB14	0.7754
CDK2AP2	-0.03575
HDDC3	0.317
COMMD7	0.42875
CXXC1	0.09175
HMCN1	-0.4355
CD40	0.12475
DYNC1LI2	-0.3756875
GDI1	0.30775
LOC646938	-0.382
VSNL1	-2.28933333333333
PIH1D1	0.201666666666667
RAET1G	1.153
KRTAP5-9	-0.041
EFTUD2	-0.2215
ZNF311	0.322
ATP6V1G3	-0.07525
OR2W3	0.8225
SCN4A	0.207
MED10	-1.42725
FAM135A	-0.2353
ARHGAP4	-1.22025
EHMT2	-0.522
UFD1L	-1.29525
ERMP1	1.1525
MAG1	-2.31666666666667
THAP8	0.2125
HACE1	-0.905
FAM82C	0.474833333333333
C3orf20	-0.2615
UNC84A	-0.588333333333333
SCD5	-0.361428571428571
LASS6	1.44825
LSG1	0.4005
MAL	-5.57825
GPR22	-0.552
WDR5B	1.44275
ACTRT1	-0.0785
C17orf60	0.3675
GRIN2C	0.0378
ARMC8	-0.27375
SLC47A1	-1.13166666666667
DMPK	0.61225
DHRS13	0.178166666666667
SMC1A	-0.674833333333333
KRTAP17-1	0.6685
SMYD5	-0.5145
TUSC2	0.9755
CRHR2	0.2015
KIR3DL2	-0.0755
CCDC104	0.3555
ATP2C1	0.43125
CROT	0.736
PABPC3	0.254166666666667
EGR1	-0.431333333333333
THSD1	0.5205
KHK	-0.84475
SLC12A2	1.453875
CD58	-0.8715
STOX2	-1.65966666666667
CCDC76	-0.7599
CCDC48	3.0505
DNAH1	-0.280666666666667
ZIC4	-0.1405
OR1G1	0.6255
PSMC6	-0.378833333333333
PROKR1	-0.2215
ABCB1	-1.753625
TRAT1	-2.384
LLGL1	0.477
MTF1	1.67725
USP54	0.43675
PAGE2B	-1.5825
ITGB7	-3.54575
CCDC81	-0.3945
LOC149837	0.39775
SCUBE1	-0.146
ZSCAN10	0.981
HUWE1	0.394
CDH17	0.9225
CD180	0.332
IL17A	0.23075
TMPO	-1.611375
KIAA1524	-1.10683333333333
HDGFRP3	-0.569
OXCT1	-1.853
RRAS2	-0.877333333333333
LTBP2	1.5941875
SV2B	-0.972
CYP2A6	0.172125
PKD1L2	0.1395
PPM1M	0.905
FLJ22662	1.13283333333333
ZNF502	0.382
GP6	-0.5295
CRYBA2	-0.827
LEF1	-2.0486
CTPS	-1.74628571428571
EYA1	-3.2615
EPS8L1	1.6505
MAPK14	-0.697416666666667
SERPINB2	-4.166625
GTF2F2	0.0921666666666667
ZNHIT4	-0.2525
PLA1A	-1.4695
C20orf114	3.9935
HPR	-3.38
C18orf2	-3.05066666666667
SATB2	-2.26575
KCNJ9	-0.1355
MGC157906	0.372
MOCS3	-0.20325
C17orf71	-0.250833333333333
PPHLN1	0.2294
HIST1H2BN	-0.96225
RAPGEF1	-0.142875
MAP3K8	0.033
DLG4	0.315333333333333
STC1	-1.98125
CDGAP	1.04825
DDX26B	-2.27625
LOC150223	-2.04375
CPSF3	-0.900666666666667
TMEM14A	0.49125
MYH3	-2.3735
GPKOW	0.291
SULT1A1	-0.100666666666667
SPON1	3.3855
YY1AP1	-0.140333333333333
RAB23	-0.10275
PLA2G4A	-4.77875
MAPRE3	-0.03525
ZNF516	0.938857142857143
GGPS1	0.504
EXOC3L2	-0.35575
C19orf42	0.7956
MAP2K2	0.383
HIST1H2BB	-0.45775
RNF19B	0.771166666666667
C6orf128	0.00983333333333329
TLR8	2.36625
PCDHA9	0.2955
CARS2	0.412125
CLUL1	1.63033333333333
RHAG	-3.733
UNK	-0.1645
EXOC8	0.2802
C9orf95	0.1895
C14orf143	0.0303333333333333
MAML3	-0.017375
LDHA	-1.58575
MRPL20	0.55525
KLHDC6	0.32
ATP5S	-0.0871666666666667
C8orf55	0.8155
PHF19	-1.898625
KRTAP13-4	0.4225
TTC5	0.4205
XKR5	-0.327
SILV	-4.33733333333333
TEX28	0.1935
TCTN1	1.50525
CX40.1	-0.10625
PPP2R5C	-0.149
C12orf30	-1.35966666666667
CAPG	2.1565
MPZL1	0.30495
ARSB	-1.36016666666667
TDH	-1.9015
WASF4	1.179
TSSK3	-1.07766666666667
7A5	2.917
CRISPLD1	6.068125
MAD1L1	-0.294666666666667
SPIN4	-0.121333333333333
AMPD1	-2.09925
DPYSL5	0.0305
INPP1	-1.18916666666667
ANKRD11	-1.14661111111111
NPAS4	-0.326625
GCET2	-0.6087
RNASE9	0.7725
GUCY2D	0.4055
CCDC98	-0.24975
FGF4	-0.246125
CPM	-0.8715
SLC26A4	-1.1245
PLD5	0.38875
FAM59A	0.9646
FBXO5	-2.19933333333333
SIPA1L1	0.70475
DPYS	0.03875
ATG4D	0.22775
TGM3	0.4035
MTCH1	-0.422625
HK1	0.432571428571428
CDC26	0.09525
GALNT12	-3.30383333333333
LOC339229	0.00625
MRPL35	-0.26625
ORC4L	-0.01325
TNKS	-0.838142857142857
C2orf24	0.231666666666667
ZNF553	1.399
GGTLA1	2.342
ZNF497	1.05925
CDY1B	0.706333333333333
SLC30A4	0.25
TUB	-1.6535
ARHGEF18	0.90125
ARRB1	0.0835
KCNK1	1.08725
EREG	-2.5562
SCAMP5	0.07775
RUNDC3B	0.932
ADAMTS20	-0.38875
IL17RB	0.441
FLJ20323	-0.80625
MCAM	0.197875
POLR3E	-0.994416666666667
AQR	0.693333333333333
IPMK	0.4475
CDCA7	-4.78175
CAMP	3.0235
GRHL3	1.82125
ADAMTSL2	1.64
CLMN	2.02733333333333
SSTR3	0.3655
MAGEA5	-2.161
OVOL2	4.076
JMJD1B	0.09675
RBL2	-0.1968
PYGO2	0.80575
PPP1R10	0.295833333333333
CSE1L	-1.41283333333333
LCA5	1.048
RDH16	0.3105
ASRGL1	-3.460625
TOM1	-0.0223333333333333
PTX3	-6.21725
TTC15	0.439
SCGB3A1	3.58616666666667
MRPL50	-1.69375
RCAN3	1.27725
SLC26A11	0.8245
STYX	-0.821
CINP	-0.014
MARCH7	-0.61325
PFKM	-0.2345
SGMS1	-0.292
RIOK3	0.069
C1orf110	0.763
CES7	0.043375
LOC440248	-2.52375
PPP1R12C	-0.03275
C10orf27	0.0745
ATG9A	-0.36825
MRPS26	0.54775
TMEM40	0.00675000000000001
ELP3	-1.1576
ZNF787	0.7046
HIAT1	0.014625
C8orf34	0.235833333333333
MGC4655	0.3503
PELI1	-0.367
PPT1	1.469
SLC35C2	0.1585
C6orf125	-0.508
MUC4	-1.26566666666667
RFC4	-2.00414285714286
GNB2	0.875666666666667
NUP50	-0.670714285714286
SULT4A1	-0.893
C7	0.694875
CCDC130	0.183166666666667
ARRDC4	0.63175
RQCD1	-0.8875
GLYCTK	-0.736
AYTL2	-0.852636363636364
MTUS1	0.0255
LEMD3	0.123166666666667
PLEKHF2	1.41425
HOXA7	-0.06825
GTF3C2	-1.6885
DYNLRB2	3.95325
CNOT10	-0.292
MR1	0.467
FFAR1	-0.0245
PRIC285	0.0975
SLITRK6	5.1495
LIX1	-1.6723
UBE1L2	-0.642083333333333
F8	1.483625
ACHE	-0.0776666666666667
KPNA5	-0.2315
TNFRSF12A	0.0628333333333333
EGR3	0.2325
SERPIND1	-3.24066666666667
OASL	1.00775
IFRD1	-2.337625
WDFY1	-0.226333333333333
ZNF267	-0.06375
ACCN5	0.601
ZBTB6	-0.30425
PPP1R3A	0.4215
PRRT3	2.614
FBXL19	-0.094
TXNIP	1.10035714285714
ACTN2	-1.91075
ATG9B	-0.412125
C9orf117	1.048625
IL27	-1.519
RPL36AL	-0.329333333333333
KLK15	-0.09375
CHAD	2.8675
RAP2B	0.3056
HEBP2	1.285
ZNF342	0.296
CAMK2G	0.00666666666666667
TLR3	2.02975
FGF14	-0.02325
HMGB2	-0.765125
TRPM5	-0.0648333333333333
OR5M11	-0.116
KIF3B	0.893210526315789
PRICKLE2	0.92025
MTMR9	-0.817875
C3orf27	0.17475
GLRA3	0.867666666666667
NSDHL	-0.150833333333333
TMEM32	-0.50225
POLR2D	-1.25241666666667
MYADML	0.2215
C9orf114	-0.491
MRGPRX1	0.1055
TOPORS	0.33425
CLDN19	-1.23075
C1QL4	0.102
RNF165	-0.323
DHRS9	-1.45725
DNAH2	0.126
FXR1	-0.869833333333334
ZMYM3	-0.7555
CASP3	-0.0756666666666667
FAM120C	-0.540875
SCLY	-1.0555
CA7	0.4145
ENTPD5	0.351333333333333
ZNF461	-0.51375
PDIA5	-0.7205
C1orf19	-0.7495
TMEM67	1.08075
KCTD20	-0.74975
WDR47	0.8825
FLJ38723	0.2385
KLRF1	0.0236666666666667
TAS2R16	0.5515
CLDN12	0.15675
PRKCE	-0.03725
UBXD4	-1.1515
ITGAM	2.90483333333333
GLT8D3	-0.107875
WDR31	1.1639
RGS2	0.8265
OR51L1	0.2365
MST1R	1.57075
KIAA1737	1.384
OR4A5	-0.249
GLIS1	-0.282
PTMA	0.464357142857143
NAPA	1.42
PRDM11	0.43875
LIPF	0.484
DIRAS3	1.38825
ASGR2	-3.88025
C1QTNF4	1.5475
PIK3R4	0.568666666666667
ARMC3	5.21
NDUFV3	-0.826666666666667
BTBD3	-0.952666666666667
PPP1R2	0.813333333333333
UBE2NL	-0.54925
FOSL2	1.33407142857143
FAM119A	-1.41616666666667
TUBA4A	-0.7769
KRTAP12-1	-0.02275
SFRS2	-0.76925
RHPN1	0.1829
EEF2	0.0185
ZDHHC11	-0.5045
EPHA3	-0.7021
RBM12	-0.20325
H2AFJ	0.158
EDIL3	3.3165
KIF26A	-1.1775
SERGEF	0.0235
B3GALT4	2.48775
LOC90925	-0.0751666666666667
OSCAR	0.753625
NPFF	-0.5305
DEDD	-0.031375
TMEM155	-0.589125
PTPN1	0.94775
SCYL2	0.324666666666667
SKAP1	2.2815
LEAP2	-2.58816666666667
GADD45G	1.7058
IFITM3	0.925375
PILRB	-2.3255
SLU7	0.0306875
DSC3	0.166
DNMT3L	-1.6065
PAPD5	0.88075
B3GNT3	-2.42583333333333
LHCGR	0.3985
MSL-1	-0.16625
UBE2S	-1.4785
SAP130	-0.6165
ANAPC11	0.9175
MAGED4B	-1.902
ATP6V1B2	-0.199
C14orf179	1.40175
CAPZA1	-0.257375
CDYL2	1.09066666666667
GLRX3	-1.35783333333333
LOC136288	-0.3725
MOBKL1A	-0.128
HTR2B	1.99775
CRYGD	-0.0896666666666667
NUS1	-1.09266666666667
PGRMC1	0.333
MYOM2	-1.83275
FLJ39653	-2.04516666666667
CHM	0.1173
OR5M8	0.6085
ZNF619	-0.0455
FAM105A	1.01025
CCNL1	-1.460875
NAP1L3	0.27925
C10orf57	2.15116666666667
B3GALNT1	1.3385
CSN1S2A	0.512
TCP10L	0.81275
GDAP2	0.48225
DMKN	0.485666666666667
COX6B1	0.29675
DNASE2	0.893333333333333
MSH5	-2.1895
LGMN	-0.675375
USP31	-0.1432
OR13C8	0.248
SDCBP	-0.0828
NUDT11	-1.90666666666667
PYGL	0.2335
SNPH	-1.3
B3GNT4	-0.597
MIZF	-0.7052
NUBPL	-0.1165
NOD1	0.059
CDH22	-0.482375
NUBP1	0.892166666666667
DSCAM	-3.14275
DGKI	0.546
FAM136A	-1.376
AKAP1	0.7675
SLC16A6	0.757
RIN3	0.52225
PSG2	0.0995
DIP2B	0.127333333333333
PSORS1C1	0.7713
KIAA0495	0.1055
FLJ90709	-0.038
LPA	-0.6105
PIGA	-0.7165
LY75	2.005
UTS2	-6.19866666666667
RREB1	0.211375
GALNACT-2	0.2917
MGC3196	-0.8045
FLJ31568	-0.234
LPHN1	0.246625
SP1	1.0525
TOX4	0.685833333333333
HSPA9	0.086
APOBEC1	-0.833
SLC35E4	-1.4645
LSM5	-0.81325
SURF1	0.10175
ZBTB1	-0.142916666666667
GTF2F1	0.255875
RPS15A	0.0159285714285714
DUSP21	-0.373333333333333
GINS4	-3.40933333333333
MYO15A	0.957166666666667
GIMAP7	1.66975
MGC13379	0.69325
ATP6V1E2	-0.752
UTP3	0.08075
HNRPA3	-0.7496875
MT4	-0.0555
C14orf155	-0.04675
U1SNRNPBP	0.839
CKLF	-0.734833333333333
PLEKHN1	-0.257666666666667
MBNL1	-0.151166666666667
NUP160	-1.706
ACSM2A	-1.18225
LOC129881	1.22125
KIAA1529	-0.28275
FLJ22639	-1.35575
HAND1	-1.0375
GSX1	0.421
FGA	-3.4773125
SERPINB1	0.42425
ZNF642	0.8225
IGFBP1	-7.70725
SLC1A1	4.56675
DHX57	-0.346875
ZNF766	0.265
PTPN21	0.67
GDPD3	2.74983333333333
PNPLA5	0.0445
TBR1	-0.434666666666667
FAM116A	0.114
IQGAP1	0.975125
FOS	0.006625
ZNF226	0.313375
FIGNL1	-0.951333333333333
C14orf1	0.433833333333333
ZMYND17	0.041
PUS7	-0.967333333333333
TUBB6	-1.299875
KCNQ2	-1.3465
MARCH6	-0.1595
CCDC33	0.5285
PRODH	-0.7455
RBM11	1.984
EPHA6	0.489875
SLC43A1	-1.079
LOC196541	-0.041625
NTN1	1.76916666666667
ING4	0.76675
PCDHB10	0.3015
DPH2	-0.465166666666667
SPACA4	0.5755
FBXL21	-4.2315
DIAPH1	-0.301
ZNF71	0.444
CEP76	-0.9335
CORO1A	-0.24075
RRM2	-2.716875
EDG4	0.938
OS9	0.422
SLC4A1AP	-0.2425
COG5	-0.289
COPS8	-0.40025
NGLY1	-0.79625
NCBP2	-0.46325
C17orf42	-0.471666666666667
GPSM3	0.814875
SIL1	0.745666666666667
ASB6	-0.22625
SMAD5OS	0.563333333333333
UNC93A	-2.574375
A1BG	0.784666666666667
C21orf62	0.14175
FMO5	0.611416666666667
ATRIP	1.008
CEBPG	-0.318166666666667
C7orf38	-0.241666666666667
TNFRSF1B	0.452
CLEC1A	0.6485
IQSEC1	0.424875
PATZ1	1.0706
RBM22	1.119625
BAG2	-2.9015
PAQR5	0.238833333333333
C9orf127	0.7383
THNSL1	0.17225
SHROOM3	1.98
JAM2	0.32
SNRPN	-2.7855
ALX4	0.165
CACNA1S	1.4625
FAM130A1	0.7235
CORIN	2.877
CD300LB	0.335
PLEKHG6	1.0505
LRRC40	-0.919
PCLKC	-0.91875
PCDHB16	-0.597
WNT2B	0.383166666666667
ASNS	-2.37366666666667
MRPL49	-0.033625
FLJ46111	1.03875
ISG20	-0.409625
SMU1	-0.144666666666667
CASZ1	0.5125
POLR1D	-0.130833333333333
GIN1	-0.187
SNAG1	0.0175
ANKRD29	-2.2575
CDKN2AIP	-0.024
KRR1	0.6185
CXCL1	-4.9645
EPM2A	-0.2869
PC	0.418666666666667
DEFB127	-0.805
PDZRN4	1.181
FAH	0.861375
OR51E1	0.912
CDC2L6	-0.28
DNTTIP1	-0.9165
PAX8	-1.19175
TMEM116	0.27275
C1orf150	0.8135
PRO2012	0.06075
MRPL40	-0.939166666666667
BEX1	-2.8338
SLC2A4	-0.969
PKMYT1	-0.19025
FEZF2	-0.236166666666667
SLC26A9	-1.4775
MAP2	0.78625
LYL1	-0.777
SLC25A19	-1.06366666666667
NOS3	-0.5515
ZNF34	1.08466666666667
TMPRSS11F	-0.5945
FAM43A	0.026
FCRL4	0.680166666666667
KLF14	-0.14975
FLRT2	-0.182666666666667
WRN	-2.1855
SDF2	0.7076
KRT8P12	0.675
C6orf195	0.276
C9orf125	-1.774
DZIP3	0.19175
RIT1	-0.205916666666667
SCML1	-1.15783333333333
RHBDF2	0.05325
OR2G3	1.194
REXO1L1	0.094
MAP3K7IP3	-0.198875
C3orf57	-0.46775
FBXW11	-0.343666666666667
ETAA1	-0.44625
C14orf131	0.0876
AKT1S1	0.35
SLC12A5	-1.230375
C9orf164	0.98825
NRIP3	1.495125
NOS1AP	-0.09325
TMEM121	0.89925
SAP30BP	0.024
DGCR6	0.4275
WDR76	-0.926
FAM82B	0.2635
LOC606495	-0.4285
MAP9	2.38083333333333
BCDIN3D	1.18775
CXorf36	2.157
DSCR3	0.000800000000000001
ZFAND3	0.110125
C7orf43	0.176333333333333
SPSB3	1.4106
C19orf19	0.4245
FAM133A	-1.5485
C12orf25	0.8275
SLC39A3	0.08
DISP2	-1.15425
PI4KAP2	-2.047
MKRN3	-1.88983333333333
ADAMTS13	-0.661
CBLN3	0.3932
TTYH1	-0.709833333333333
C3orf18	2.443
FLJ13236	0.69175
ZMYND12	3.2425
C18orf25	0.6525
GLB1L3	-1.387
ATP13A5	0.8445
RANBP10	-0.34575
CD96	-2.4962
DENND1C	-0.70575
RBMS3	0.3368
SLC41A3	0.5245
DGCR6L	0.389
TMEM128	0.616666666666667
CSNK1G3	0.511857142857143
MOBKL2C	0.93275
TSPAN6	-2.07575
MATN2	-2.4669
MSL2L1	0.208166666666667
ST6GALNAC2	0.109333333333333
FGFBP2	-1.051
FGL1	-6.69766666666667
MPP3	-0.553
ARHGEF6	1.66833333333333
TGFBR2	-0.078875
ACMSD	0.9845
IL33	0.11
C9orf5	-0.12775
DEAF1	0.3647
AMN	0.072
DEFA6	-0.152625
RNF212	-0.65675
METT5D1	0.1995
CIB1	1.3345
TSSK1B	-0.12
KIAA1727	0.37725
ZNF680	0.208333333333333
LOC399900	-1.5945
LOC152217	-0.07475
CTNNAL1	-2.8705
CIT	-2.02608333333333
TLE6	2.5345
ZNF607	-1.03975
HERC4	-0.737666666666667
DRAP1	-0.3211
PEMT	-0.2335
C10orf111	0.1315
ZNF575	1.222625
KCTD7	-0.1975
MYO1F	0.675125
LOC285382	-0.459
RAB11A	0.5175
PLCD3	-0.33275
C15orf28	0.136
PTBP2	-0.9995
CTB-1048E9.5	-0.56625
C19orf60	-0.00116666666666667
C7orf25	0.0656666666666667
SETD7	0.807875
HOXB9	-4.104
VANGL1	0.12
CHAF1B	-1.5885
NDUFA3	0.37425
KIAA1328	0.2645
SHARPIN	0.8225
TTC23	-0.245875
UGP2	-0.05575
ANKIB1	0.528
CIRBP	2.00985714285714
SEC14L4	-2.87666666666667
OVCH1	0.405833333333333
VPS52	0.16975
FAT	-0.896125
M6PRBP1	0.113
GPRIN3	0.376
PPM1F	-1.18933333333333
TSR1	-0.39925
CCDC85A	2.92275
PCSK5	1.40225
ZFHX3	-0.42
HEMK1	-0.0224000000000001
PGBD2	0.63775
RSRC2	-0.0791666666666667
AURKC	-0.726166666666667
SCRIB	1.005375
ORM2	-4.06433333333333
FAM115A	0.5175
FZD6	1.466625
UNC119	0.636833333333333
GPX3	-0.8999
NOV	1.543875
CABC1	-0.25175
CDC42SE2	-0.068625
EIF2S2	-0.8652
RNF130	0.841875
CKAP5	-0.791333333333333
RP11-413M3.2	0.161
C10orf18	0.2874
TMEM93	0.02425
DYX1C1	2.28875
KCNMB2	-1.82675
ANK3	0.762
KRT5	-1.7116
CDH12	-1.465625
QRSL1	-0.70325
JUB	0.228
SHC4	-1.861875
CCL15	0.2955
CCDC22	0.51325
SNX24	0.90175
RARS	-0.36425
MORC2	-0.04025
FAM48A	0.000750000000000004
MT1H	-1.69
PPP1R14C	-2.5245
FOXD1	-2.16407142857143
C1orf213	-2.363
AMT	-1.8525
DSN1	-1.143
PTPLAD2	2.268
DIS3L	-0.08
RASL11A	2.72125
GPRC5B	0.4205
FRMD7	0.9915
STRN4	0.46775
KITLG	3.66859090909091
HDGF	0.00525
OR1S1	0.543
SETX	-0.32
DDR2	-0.010875
KCTD12	1.79225
LYZL2	-0.1975
WDR52	0.255
TMEM2	0.293625
ZNF579	0.836666666666667
LOC200810	0.822
TNFSF9	-1.98175
PPFIA4	-2.8905
CNIH3	0.323333333333333
MAP4K4	-1.56392857142857
ROD1	0.1825
ALS2CR12	-0.9385
DOCK3	-1.22466666666667
PAQR9	-3.9645
ASB17	-0.282166666666667
STX16	-1.4505
FEZ2	0.176833333333333
DLAT	-0.697166666666667
KIF21B	-1.58016666666667
CDC5L	-0.548
TMEM119	1.379
CRIP3	-1.4955
TPSD1	-0.261333333333333
TEPP	-0.03175
GNGT2	0.958
C21orf121	-0.08175
WNK1	0.287166666666667
FLJ10490	0.7297
OR51B5	-2.2435
LOC203547	-0.753375
HAS1	-0.457
PPA1	-0.2605
ST7	0.2785
C11orf46	-0.1022
POPDC3	-4.08183333333333
ACOX2	2.74183333333333
ATCAY	-0.393833333333333
TM4SF19	-2.0875
MFSD9	-0.523666666666667
PDHB	0.3125
ERN1	-0.036
LCE3C	0.3825
GPR111	0.152
NOTCH3	1.61416666666667
ADAMTS5	1.1155
B3GALT1	-1.50975
UGCGL1	-1.11116666666667
FAM58A	0.466
FBXO32	2.44475
CLPP	-0.293
NXPH1	-1.03025
MTMR3	0.524666666666667
ATP1B3	-0.895
TMEM16A	2.598375
HIST1H3F	-0.266
TRIM25	-0.266166666666667
SDCBP2	1.2465
CRKL	-1.121375
HOXB2	-1.22516666666667
ANP32B	-0.724875
GATM	4.131
AP4E1	-0.087
EDG5	0.192875
CDKN3	-1.882
CDH4	-2.9175
PGD	-0.1105
RND1	0.5665
GAD1	-1.7607
MPG	1.07425
LOC440350	-0.403
ZNF133	-0.23275
SERPINB12	-0.6885
AMELY	0.0915
DHX36	-0.785
TNFAIP8L2	3.03466666666667
PHTF2	-0.382111111111111
CCDC112	-0.233
IQCC	0.1655
HEYL	2.93
FTSJ2	-0.224833333333333
APPL1	0.962125
RAB43	0.547285714285714
OR10G2	0.0365
WAC	0.263833333333333
ADCY9	1.449625
RUNDC2B	0.811
PYCRL	1.3171
AGPAT7	-0.354166666666667
SLC22A9	-0.762166666666667
CDKAL1	-0.7635
PDYN	-0.731333333333333
C20orf74	0.23225
MTMR11	0.602
VAV3	3.50641666666667
DAPL1	-1.3835
STXBP3	0.6635
EIF3G	-0.081
ARHGAP22	-0.7055
NPFFR1	0.572
NPC1	-0.9465
ALDH9A1	0.9995
ZNF600	0.059875
ZNF678	-0.1885
RASSF1	0.538416666666667
ADD2	-2.703125
PITPNB	-0.44
PKD2L2	-0.055375
LRP11	-1.1105
CDKL1	-0.62525
SMEK2	-0.04525
PRODH2	-3.18466666666667
C11orf54	0.0215
SFRS11	-0.675833333333333
IL7	-1.07216666666667
ALS2CR16	0.92175
BTG3	-1.18116666666667
PAK2	-0.0608333333333333
RP11-679B17.1	-0.9715
GATA4	-1.541
ATP2B1	0.261
LOC130940	1.4895
C1orf172	2.80633333333333
ATF7IP2	-0.86425
SLC25A43	-0.4305
CENTG3	0.275583333333333
IGF2BP1	-3.9738
FCHSD1	0.3025
CAMK2N2	1.0635
ELAVL3	0.1305
NBPF15	-0.201
UBE2J2	0.2475
GNL2	-0.7895
PRR3	-0.4366
NLF2	1.1975
OR4F6	-0.147
KLHL24	0.7935
CCDC88A	-1.5026
SGPP1	-1.65983333333333
C10orf11	-0.00233333333333333
SLC35B4	-1.08283333333333
UGT3A2	-1.1165
ARNT2	-0.4956
CBR1	0.299375
ITPR3	-0.794666666666667
TRAPPC6B	-0.2968
AMZ1	2.754
ARP11	0.6345
WDSUB1	-0.1865
APBA1	0.473833333333333
RAB2A	0.7883
C6orf162	-0.4735
HPSE2	-0.26525
PLCE1	-1.60825
INSL3	-0.3575
DLG1	-0.181
PTPLA	-2.53275
PIGX	0.18025
TFIP11	0.0771666666666667
FIBIN	3.2485
POLR2G	-0.23275
GRAP2	-2.1364
DNAJB8	0.072
CNBP	0.341333333333333
WASF1	-0.69825
INPP5E	-1.213
HSPB1	0.0805
TMEM167	-0.3652
CUBN	0.024
IGF1	1.2229375
ITPK1	0.5132
NAALAD2	-1.190375
G3BP1	0.0112
NT5DC1	0.605
CYP39A1	-1.628
TMEM139	2.11158333333333
POLK	-0.7753
GLULD1	-0.8355
RBM15	-0.828666666666667
AMZ2	0.281
GDF15	-0.0781666666666667
MESDC2	-0.2405
INCA	-0.0923333333333333
ACY1L2	-2.949
GZMM	-1.54333333333333
PAIP1	0.026
CACNA2D1	-0.46775
STK32C	0.701
SH3BP4	1.455
DEC1	0.3695
PADI1	1.06
UBB	0.4133
PON3	-2.91616666666667
PROP1	0.496
ANKRD13B	-0.5945
ADCK1	0.80025
TCF25	-0.0205833333333333
SLC38A5	-0.89225
CXorf26	0.364166666666667
C19orf39	0.8425
PPP1R13B	1.06775
ARL2	-0.9375
TCL6	0.249333333333333
TOP3A	-0.3495
SLC16A14	0.580625
FXYD6	1.08833333333333
HIST1H4E	-0.338
BBC3	1.10889473684211
UNC5A	0.583166666666667
FAM86C	0.0795
PI4KB	0.508375
B3GAT1	-3.687
SUSD2	2.14333333333333
OAZ2	0.400333333333333
NOC4L	0.30325
C10orf12	-0.179
FADS1	-1.87666666666667
LOC144097	-0.60825
DKK2	0.498833333333333
KIAA1949	-0.0775
RHOT1	0.1195
OXT	1.55233333333333
GPR153	0.93875
ARL4A	-0.906666666666667
SAAL1	-1.9935
CCDC64	-0.4505
USE1	0.0941666666666666
HNMT	0.6135
PCGF3	0.0580625000000001
CYP2C19	0.369
C20orf4	0.5885
CCDC11	2.90275
ACSBG2	0.116
RWDD2A	-0.24325
PALLD	2.44875
CPLX4	0.0255
LOC492311	1.0285
KPNA2	-1.58266666666667
MACROD1	-0.2525
TMCO3	0.275333333333333
