Hybridization REF	TCGA-A8-A09A-01A-11R-A00Z-07
SMARCD1	-0.4085
ZFP106	-0.40375
ZNF347	0.4281
GTF2E1	0.27475
RY1	0.200833333333333
ATAD2B	0.65775
ARHGAP17	-0.052
KCNIP3	-0.9185
SFPQ	0.155875
GFRA4	-0.2175
AKR1B10	-4.034
TIGD6	0.816333333333333
RGS16	1.3745
URB1	-0.686166666666667
OR4C46	-0.1026
TOP3B	-0.70175
NFATC4	0.237
CA14	-4.55375
BMPR1A	0.437666666666667
SNRP70	-0.594875
PRL	0.641727272727273
C6orf130	-0.4785
STAG2	0.199
CD55	-0.281071428571429
RPS23	0.6385
SSX2	-0.5345
FDPSL2A	-0.23775
FBXO27	0.0585
SYNGR3	-0.787333333333333
TMSL3	0.998
EML1	-0.8415
NUP93	-0.330166666666667
SMAD3	-0.424
KIAA1189	0.861333333333333
HNRPUL2	0.961833333333333
TBC1D12	1.061
C16orf24	0.111
MRVI1	2.59683333333333
ZNF581	-0.122166666666667
ELOVL3	-0.368
OR51Q1	0.06325
CACNB3	1.69983333333333
GALNT13	-1.547375
C10orf84	1.155625
NEDD4	-0.6358
SPO11	1.134
OR5AU1	0.8885
NEK4	-0.239214285714286
PRKAR2A	-0.502166666666667
IHPK1	-0.552166666666667
ATP6V0B	0.165625
CACNA1E	0.8045
CEACAM8	-0.374
PEX14	-0.4065
FLJ12993	2.218
ZBTB38	0.766083333333333
PCTK2	0.891833333333333
LRRC16	0.5776
FBLIM1	0.998083333333333
FYCO1	0.7875
RP5-1022P6.2	-0.555333333333333
CMTM1	0.4
PLTP	0.334166666666667
RAPH1	1.672625
DOCK8	1.662625
EZH2	-1.45113333333333
SLC25A1	-0.130666666666667
PLEKHB1	1.4701
GRB7	1.3037
ZFP37	0.05875
MRPL33	-0.4145
PELO	-0.37875
ARMC1	0.320363636363636
C9orf27	-0.135428571428571
FLJ25778	-0.248
C9orf37	-1.5935
TMEM66	2.9005
SPRN	0.364625
HBEGF	-0.144125
PI4KA	-0.3655
LEPRE1	-0.23875
POU2AF1	-2.677
MRPL12	-0.0731666666666667
REP15	0.4855
ZC3H3	0.7555
RASAL1	-1.961
DDAH1	1.323
ACBD5	1.076375
TMC2	-0.905
CCDC137	0.16025
SAMD13	0.469666666666667
UGT2B15	-3.62966666666667
TIPARP	-0.30675
DNASE1L3	1.11075
TRIM72	0.567333333333333
DBX2	2.6225
IPO8	0.4835
C21orf88	-1.2985
MAP3K14	0.21025
LOC51233	0.586166666666667
GGTLA4	1.2815
PDE6D	-0.19375
ZNF117	-0.28
CLK2	-0.546625
NKRF	-0.63725
TNFSF15	-0.2743
DUSP2	-0.421125
SECISBP2	0.5229
GABRR2	0.306
PPAP2C	2.06
LOC51145	-0.2138
PAG1	0.173625
PIK3C3	-0.313
GNG10	-0.283
APOL4	1.56616666666667
ANKRD28	-0.417375
STMN3	-0.973
RAB14	1.0666
CDK2AP2	0.2245
HDDC3	0.45
COMMD7	1.571625
CXXC1	-0.6505
HMCN1	-0.418666666666667
CD40	0.49875
DYNC1LI2	0.9483125
GDI1	0.957
LOC646938	-0.48225
VSNL1	-1.68633333333333
PIH1D1	-0.242166666666667
RAET1G	-1.6405
KRTAP5-9	0.263
EFTUD2	0.13425
ZNF311	-1.00483333333333
ATP6V1G3	0.212
OR2W3	-0.89325
SCN4A	0.434
MED10	-0.56175
FAM135A	0.6669
ARHGAP4	-1.46175
EHMT2	-0.748125
UFD1L	-0.416
ERMP1	0.4825
MAG1	-1.38416666666667
THAP8	0.258333333333333
HACE1	-0.499666666666667
FAM82C	0.731166666666667
C3orf20	-2.0435
UNC84A	-0.368166666666667
SCD5	0.199846153846154
LASS6	2.74875
LSG1	-0.0375
MAL	-5.26875
GPR22	0.2355
WDR5B	0.20225
ACTRT1	0.6045
C17orf60	0.506666666666667
GRIN2C	-0.3291
ARMC8	-0.297
SLC47A1	-2.1115
DMPK	-0.03675
DHRS13	-0.627333333333333
SMC1A	-0.659166666666667
KRTAP17-1	-0.265
SMYD5	-0.34025
TUSC2	-0.21925
CRHR2	0.3385
KIR3DL2	0.0575
CCDC104	-0.0855
ATP2C1	0.629125
CROT	0.46775
PABPC3	0.727
EGR1	-0.942333333333333
THSD1	0.509
KHK	-1.0195
SLC12A2	0.68975
CD58	-1.3775
STOX2	-0.488333333333333
CCDC76	-0.7252
CCDC48	3.4975
DNAH1	0.025
ZIC4	0.364625
OR1G1	0.3075
PSMC6	-0.0271666666666667
PROKR1	0.1085
ABCB1	0.351375
TRAT1	-0.1815
LLGL1	0.5215
MTF1	0.797
USP54	0.1115
PAGE2B	4.0865
ITGB7	-3.741
CCDC81	0.2655
LOC149837	0.443
SCUBE1	-0.3045
ZSCAN10	0.2805
HUWE1	0.443
CDH17	0.463
CD180	0.174
IL17A	-0.296
TMPO	-0.83025
KIAA1524	-1.3255
HDGFRP3	0.631
OXCT1	-1.67190909090909
RRAS2	-0.889333333333333
LTBP2	3.5329375
SV2B	1.72816666666667
CYP2A6	2.01025
PKD1L2	-0.992
PPM1M	0.54475
FLJ22662	2.62733333333333
ZNF502	0.264
GP6	-0.64225
CRYBA2	-2.07475
LEF1	-1.6625
CTPS	-2.13485714285714
EYA1	-2.55316666666667
EPS8L1	1.5145
MAPK14	-0.363416666666667
SERPINB2	-5.690125
GTF2F2	-0.464
ZNHIT4	0.1525
PLA1A	1.3215
C20orf114	4.8035
HPR	-3.444
C18orf2	-0.909833333333333
SATB2	-1.12775
KCNJ9	-0.00199999999999999
MGC157906	0.5925
MOCS3	0.32175
C17orf71	0.394833333333333
PPHLN1	-0.1453
HIST1H2BN	-0.2595
RAPGEF1	0.304125
MAP3K8	2.24675
DLG4	-0.299333333333333
STC1	2.52666666666667
CDGAP	1.95325
DDX26B	-1.32275
LOC150223	-1.70875
CPSF3	-0.707166666666667
TMEM14A	-0.02425
MYH3	-2.364
GPKOW	0.30075
SULT1A1	0.053
SPON1	3.5623
YY1AP1	0.00899999999999998
RAB23	0.3915
PLA2G4A	-3.8005
MAPRE3	1.11325
ZNF516	0.475857142857143
GGPS1	0.1925
EXOC3L2	-0.278875
C19orf42	0.0486
MAP2K2	0.116833333333333
HIST1H2BB	0.43825
RNF19B	1.269
C6orf128	-0.5045
TLR8	3.0745
PCDHA9	1.091
CARS2	0.109625
CLUL1	0.7405
RHAG	-4.15483333333333
UNK	-0.1665
EXOC8	0.7008
C9orf95	0.32375
C14orf143	-1.17833333333333
MAML3	-0.0708571428571429
LDHA	-1.87075
MRPL20	-0.994125
KLHDC6	0.6152
ATP5S	-0.462
C8orf55	0.7055
PHF19	-2.1345
KRTAP13-4	0.337
TTC5	0.9055
XKR5	-0.633
SILV	-4.21033333333333
TEX28	-0.6785
TCTN1	0.93175
CX40.1	0.17425
PPP2R5C	-0.664375
C12orf30	-1.09866666666667
CAPG	2.1075
MPZL1	1.245
ARSB	-1.03233333333333
TDH	-3.6435
WASF4	0.32875
TSSK3	-1.40416666666667
7A5	0.559
CRISPLD1	2.419375
MAD1L1	-0.357
SPIN4	-0.981
AMPD1	-0.48525
DPYSL5	0.0035
INPP1	-0.108333333333333
ANKRD11	-0.799222222222222
NPAS4	0.070375
GCET2	0.5451
RNASE9	0.7215
GUCY2D	-0.144333333333333
CCDC98	-0.39625
FGF4	-0.025625
CPM	0.00733333333333333
SLC26A4	-1.2174
PLD5	0.634
FAM59A	0.8349
FBXO5	-2.50933333333333
SIPA1L1	-0.08425
DPYS	0.47025
ATG4D	-0.13775
TGM3	0.0025
MTCH1	-0.14875
HK1	0.361428571428571
CDC26	0.090625
GALNT12	-2.961
LOC339229	0.827
MRPL35	-0.414375
ORC4L	0.105875
TNKS	-0.0195714285714286
C2orf24	0.890666666666667
ZNF553	0.233666666666667
GGTLA1	3.1176
ZNF497	0.56175
CDY1B	0.999333333333333
SLC30A4	1.3305
TUB	-0.89925
ARHGEF18	0.01075
ARRB1	1.5315
KCNK1	1.700125
EREG	-3.12766666666667
SCAMP5	-0.64175
RUNDC3B	2.91175
ADAMTS20	0.195
IL17RB	-1.083875
FLJ20323	-0.69375
MCAM	0.39275
POLR3E	-1.39
AQR	0.093
IPMK	0.917
CDCA7	-3.6915
CAMP	0.685
GRHL3	1.35325
ADAMTSL2	1.10466666666667
CLMN	1.77583333333333
SSTR3	0.393
MAGEA5	-2.52116666666667
OVOL2	3.8225
JMJD1B	-0.04975
RBL2	1.8297
PYGO2	0.73275
PPP1R10	0.571333333333333
CSE1L	-1.128
LCA5	1.2455
RDH16	-0.01325
ASRGL1	-2.9435
TOM1	0.5855
PTX3	-5.55425
TTC15	0.8765
SCGB3A1	1.41116666666667
MRPL50	-0.6825
RCAN3	0.739875
SLC26A11	1.5335
STYX	-0.117166666666667
CINP	-1.0135
MARCH7	0.02075
PFKM	-0.327833333333333
SGMS1	0.764166666666667
RIOK3	-0.0761
C1orf110	0.9765
CES7	-0.5235
LOC440248	-1.408
PPP1R12C	0.6655
C10orf27	0.3685
ATG9A	-0.28425
MRPS26	-0.02525
TMEM40	3.048
ELP3	0.532
ZNF787	0.5909
HIAT1	0.58425
C8orf34	0.6568
MGC4655	0.8599
PELI1	0.0543333333333333
PPT1	2.1254
SLC35C2	-0.033
C6orf125	-0.876
MUC4	-1.479
RFC4	-2.92571428571429
GNB2	0.503333333333333
NUP50	-0.140571428571429
SULT4A1	-1.6055
C7	2.837625
CCDC130	-0.822333333333333
ARRDC4	-0.296
RQCD1	-0.2405
GLYCTK	-1.50025
AYTL2	0.663272727272727
MTUS1	1.4979
LEMD3	0.380666666666667
PLEKHF2	2.474
HOXA7	-0.014
GTF3C2	-0.7635
DYNLRB2	1.87575
CNOT10	-1.0035
MR1	0.059
FFAR1	-0.27525
PRIC285	0.12775
SLITRK6	1.87025
LIX1	-2.1644
UBE1L2	-0.225916666666667
F8	1.99875
ACHE	0.0241666666666667
KPNA5	-0.8445
TNFRSF12A	-0.974833333333333
EGR3	-0.648
SERPIND1	-3.472
OASL	1.9625
IFRD1	-1.755875
WDFY1	-0.154333333333333
ZNF267	0.00112500000000001
ACCN5	0.801
ZBTB6	0.485
PPP1R3A	-0.2195
PRRT3	1.5235
FBXL19	-0.6185
TXNIP	1.154
ACTN2	2.104
ATG9B	-0.5555
C9orf117	0.158875
IL27	0.2665
RPL36AL	-0.299333333333333
KLK15	-0.36
CHAD	0.8695
RAP2B	-0.1973
HEBP2	0.777
ZNF342	1.202
CAMK2G	-0.454666666666667
TLR3	0.84525
FGF14	1.65125
HMGB2	-1.504875
TRPM5	0.484333333333334
OR5M11	0.4295
KIF3B	1.33547368421053
PRICKLE2	0.24
MTMR9	-0.174375
C3orf27	-0.00275
GLRA3	2.3495
NSDHL	0.2345
TMEM32	0.248
POLR2D	-0.705583333333333
MYADML	-0.0105
C9orf114	-0.377
MRGPRX1	0.835
TOPORS	0.25425
CLDN19	1.3375
C1QL4	-0.05
RNF165	-0.514
DHRS9	0.073
DNAH2	-1.1885
FXR1	-0.474666666666667
ZMYM3	-0.58825
CASP3	0.4225
FAM120C	-1.094
SCLY	-1.98075
CA7	-0.216
ENTPD5	0.712
ZNF461	0.2865
PDIA5	-0.14275
C1orf19	-0.733833333333333
TMEM67	-0.25675
KCTD20	-0.8135
WDR47	0.9
FLJ38723	0.58
KLRF1	0.565666666666667
TAS2R16	-0.567
CLDN12	-0.01475
PRKCE	-0.1305
UBXD4	-0.301
ITGAM	2.54566666666667
GLT8D3	-0.0645
WDR31	0.7318
RGS2	0.0345
OR51L1	0.248
MST1R	-1.65675
KIAA1737	0.916
OR4A5	-0.455
GLIS1	-0.903333333333333
PTMA	-0.0454285714285714
NAPA	0.64675
PRDM11	0.2665
LIPF	0.35
DIRAS3	0.79875
ASGR2	-4.338
C1QTNF4	1.36675
PIK3R4	1.566
ARMC3	1.5805
NDUFV3	-0.8715
BTBD3	-0.2395
PPP1R2	0.407166666666667
UBE2NL	0.162
FOSL2	0.252571428571429
FAM119A	-0.916166666666667
TUBA4A	-1.0505
KRTAP12-1	0.34475
SFRS2	-0.44425
RHPN1	0.0516
EEF2	-0.0681666666666667
ZDHHC11	-1.04
EPHA3	-1.5989
RBM12	-0.639
H2AFJ	3.554
EDIL3	2.3725
KIF26A	-1.275
SERGEF	-0.657
B3GALT4	2.72875
LOC90925	0.649
OSCAR	0.306375
NPFF	-0.5185
DEDD	0.423625
TMEM155	-0.55375
PTPN1	0.8905
SCYL2	1.12566666666667
SKAP1	3.41675
LEAP2	-3.80933333333333
GADD45G	1.8224
IFITM3	-0.033125
PILRB	-2.13733333333333
SLU7	-0.3579375
DSC3	2.056
DNMT3L	-2.0385
PAPD5	1.36725
B3GNT3	-1.926
LHCGR	0.0245
MSL-1	1.11425
UBE2S	-1.41275
SAP130	-0.2175
ANAPC11	0.714
MAGED4B	-1.573
ATP6V1B2	0.0923333333333333
C14orf179	0.29125
CAPZA1	0.391625
CDYL2	0.4695
GLRX3	-1.056
LOC136288	-0.0305
MOBKL1A	-0.427
HTR2B	2.77475
CRYGD	-0.354
NUS1	-0.3835
PGRMC1	0.9105
MYOM2	0.57975
FLJ39653	-1.32533333333333
CHM	0.23
OR5M8	1.3855
ZNF619	-0.4895
FAM105A	1.53125
CCNL1	-1.206375
NAP1L3	-0.2305
C10orf57	1.51966666666667
B3GALNT1	1.49233333333333
CSN1S2A	1.204
TCP10L	-1.50975
GDAP2	0.76425
DMKN	-1.89466666666667
COX6B1	-0.218
DNASE2	0.701333333333333
MSH5	-2.14975
LGMN	0.340375
USP31	0.5746
OR13C8	0.676
SDCBP	0.046
NUDT11	-1.83766666666667
PYGL	-2.0835
SNPH	-0.863333333333333
B3GNT4	-1.0295
MIZF	-0.9581
NUBPL	0.92225
NOD1	-0.234833333333333
CDH22	1.290875
NUBP1	-0.34
DSCAM	-2.24775
DGKI	0.8445
FAM136A	-0.79
AKAP1	0.509333333333333
SLC16A6	1.2415
RIN3	0.487
PSG2	-0.54525
DIP2B	-0.09675
PSORS1C1	-0.707333333333333
KIAA0495	-1.223
FLJ90709	-0.8835
LPA	-0.7925
PIGA	-1.25
LY75	1.94
UTS2	-5.79
RREB1	0.647
GALNACT-2	0.7844
MGC3196	-0.243
FLJ31568	0.65875
LPHN1	-0.592625
SP1	1.210375
TOX4	0.667166666666667
HSPA9	-0.3988
APOBEC1	0.8035
SLC35E4	-0.665
LSM5	-1.5735
SURF1	0.51725
ZBTB1	0.343333333333333
GTF2F1	0.06625
RPS15A	-0.428285714285714
DUSP21	-0.620166666666667
GINS4	-2.10666666666667
MYO15A	-0.471
GIMAP7	3.17325
MGC13379	0.359
ATP6V1E2	-0.381166666666667
UTP3	-0.0365
HNRPA3	-0.653875
MT4	0.622
C14orf155	0.24775
U1SNRNPBP	0.1955
CKLF	-0.564333333333333
PLEKHN1	-1.437
MBNL1	0.152666666666667
NUP160	-1.04525
ACSM2A	-1.5475
LOC129881	-1.1615
KIAA1529	-1.88975
FLJ22639	-2.2685
HAND1	-1.2915
GSX1	0.382
FGA	-4.33886666666667
SERPINB1	0.5835
ZNF642	0.6725
IGFBP1	-8.56725
SLC1A1	-0.420125
DHX57	-0.028625
ZNF766	0.79
PTPN21	0.1803
GDPD3	1.36366666666667
PNPLA5	0.3155
TBR1	0.247666666666667
FAM116A	-0.34675
IQGAP1	0.75575
FOS	-1.69425
ZNF226	0.3225
FIGNL1	-0.856333333333333
C14orf1	0.0233333333333333
ZMYND17	0.743
PUS7	-1.13966666666667
TUBB6	-0.633875
KCNQ2	-1.1525
MARCH6	0.785916666666667
CCDC33	0.261
PRODH	-2.66375
RBM11	1.223
EPHA6	0.544333333333333
SLC43A1	-1.46125
LOC196541	-0.0145
NTN1	1.1425
ING4	0.45825
PCDHB10	1.6495
DPH2	-0.670166666666667
SPACA4	0.4365
FBXL21	-3.3705
DIAPH1	-0.725666666666667
ZNF71	1.41783333333333
CEP76	-0.477
CORO1A	-0.341
RRM2	-1.66425
EDG4	0.463
OS9	0.821166666666667
SLC4A1AP	0.0375
COG5	-0.0875
COPS8	0.12525
NGLY1	0.01425
NCBP2	-0.60475
C17orf42	-0.122333333333333
GPSM3	0.06725
SIL1	0.385166666666667
ASB6	0.15725
SMAD5OS	-0.795833333333333
UNC93A	-3.312
A1BG	0.496333333333333
C21orf62	0.025
FMO5	0.271166666666667
ATRIP	-0.135
CEBPG	-0.139
C7orf38	0.1855
TNFRSF1B	1.18116666666667
CLEC1A	1.25466666666667
IQSEC1	0.930375
PATZ1	1.478
RBM22	0.397625
BAG2	-2.38233333333333
PAQR5	-1.104
C9orf127	-0.1216
THNSL1	-0.1515
SHROOM3	1.734
JAM2	1.8845
SNRPN	-1.598
ALX4	-0.148
CACNA1S	-0.973
FAM130A1	0.733
CORIN	2.3555
CD300LB	1.0035
PLEKHG6	1.382
LRRC40	-1.10075
PCLKC	-1.688
PCDHB16	0.65
WNT2B	0.279
ASNS	-2.44055555555556
MRPL49	1.126
FLJ46111	1.3665
ISG20	-0.762875
SMU1	-0.4528
CASZ1	0.5885
POLR1D	-0.23675
GIN1	-2.379
SNAG1	0.486166666666667
ANKRD29	0.184
CDKN2AIP	-0.4165
KRR1	0.29425
CXCL1	-3.46666666666667
EPM2A	-0.359888888888889
PC	-0.0118333333333333
DEFB127	0.681
PDZRN4	0.668
FAH	0.08225
OR51E1	2.036
CDC2L6	-0.266
DNTTIP1	-0.2115
PAX8	0.142
TMEM116	0.4695
C1orf150	0.274
PRO2012	0.60775
MRPL40	-0.974666666666667
BEX1	-3.42833333333333
SLC2A4	-1.0355
PKMYT1	-1.95875
FEZF2	-0.3435
SLC26A9	-1.6965
MAP2	-0.0809166666666667
LYL1	-1.2835
SLC25A19	-0.4245
NOS3	0.2455
ZNF34	1.349
TMPRSS11F	0.76825
FAM43A	0.17125
FCRL4	0.227666666666667
KLF14	-0.20275
FLRT2	-0.0841666666666667
WRN	0.27125
SDF2	0.7331
KRT8P12	1.121
C6orf195	-0.4615
C9orf125	-1.42333333333333
DZIP3	-0.131875
RIT1	0.749083333333333
SCML1	-2.5135
RHBDF2	0.074625
OR2G3	1.117
REXO1L1	-0.081
MAP3K7IP3	-0.630875
C3orf57	-4.11625
FBXW11	-1.07316666666667
ETAA1	-0.824
C14orf131	-0.6504
AKT1S1	0.16625
SLC12A5	-0.367125
C9orf164	1.61225
NRIP3	-1.0555
NOS1AP	-0.3425
TMEM121	0.90525
SAP30BP	0.7345
DGCR6	0.57975
WDR76	-2.46475
FAM82B	0.0451666666666667
LOC606495	0.0405
MAP9	1.98608333333333
BCDIN3D	0.6015
CXorf36	3.434
DSCR3	-0.7435
ZFAND3	0.65025
C7orf43	0.0145
SPSB3	0.4968
C19orf19	0.3985
FAM133A	-0.15
C12orf25	0.50975
SLC39A3	-0.490125
DISP2	-0.2185
PI4KAP2	-0.879
MKRN3	-0.144666666666667
ADAMTS13	-0.53475
CBLN3	0.8346
TTYH1	0.1825
C3orf18	0.818
FLJ13236	-1.034
ZMYND12	2.1655
C18orf25	0.059625
GLB1L3	-1.6435
ATP13A5	2.277
RANBP10	0.27975
CD96	-0.74
DENND1C	-0.4555
RBMS3	0.8229
SLC41A3	0.2065
DGCR6L	0.535
TMEM128	0.634333333333333
CSNK1G3	-0.460785714285714
MOBKL2C	1.008375
TSPAN6	-1.501375
MATN2	0.1319
MSL2L1	-0.0888333333333333
ST6GALNAC2	0.659666666666667
FGFBP2	0.052875
FGL1	-4.15766666666667
MPP3	-0.628666666666667
ARHGEF6	1.22933333333333
TGFBR2	0.809875
ACMSD	-0.84125
IL33	4.13825
C9orf5	-0.0970833333333333
DEAF1	0.1106
AMN	-0.645
DEFA6	0.307375
RNF212	-1.97925
METT5D1	0.552666666666667
CIB1	0.00580000000000002
TSSK1B	0.13875
KIAA1727	1.38375
ZNF680	0.0530833333333333
LOC399900	-0.1685
LOC152217	-0.695666666666667
CTNNAL1	-3.2545
CIT	-2.45816666666667
TLE6	-0.30575
ZNF607	-0.081
HERC4	-1.162
DRAP1	-0.452
PEMT	-0.7265
C10orf111	-0.426
ZNF575	0.909625
KCTD7	-0.01625
MYO1F	0.7325
LOC285382	1.93725
RAB11A	0.7279
PLCD3	-0.33075
C15orf28	0.12025
PTBP2	-0.631125
CTB-1048E9.5	0.056375
C19orf60	-0.563
C7orf25	0.026
SETD7	0.7815
HOXB9	-4.862
VANGL1	-0.213375
CHAF1B	-2.722
NDUFA3	-0.17075
KIAA1328	-0.1415
SHARPIN	0.845375
TTC23	-0.338375
UGP2	0.328416666666667
ANKIB1	1.2961
CIRBP	1.43728571428571
SEC14L4	-3.39416666666667
OVCH1	-0.00116666666666668
VPS52	0.0875
FAT	-0.607375
M6PRBP1	0.40075
GPRIN3	2.1175
PPM1F	-0.780166666666667
TSR1	-0.40125
CCDC85A	4.17475
PCSK5	1.698
ZFHX3	1.13
HEMK1	-1.5239
PGBD2	-0.197
RSRC2	-0.194333333333333
AURKC	-1.68816666666667
SCRIB	0.190125
ORM2	-4.45
FAM115A	0.7504
FZD6	-0.262625
UNC119	0.0618333333333333
GPX3	-0.7433
NOV	-0.164125
CABC1	-0.18775
CDC42SE2	0.155375
EIF2S2	-0.1199
RNF130	0.422875
CKAP5	0.023
RP11-413M3.2	0.794875
C10orf18	0.268
TMEM93	-0.579
DYX1C1	-0.08025
KCNMB2	-1.41485714285714
ANK3	1.91583333333333
KRT5	1.1111
CDH12	-1.5315
QRSL1	-0.935875
JUB	-0.58725
SHC4	-0.494625
CCL15	1.21533333333333
CCDC22	0.6055
SNX24	-0.64825
RARS	-0.7165
MORC2	0.622375
FAM48A	0.21075
MT1H	-1.343
PPP1R14C	-0.893
FOXD1	-2.18228571428571
C1orf213	-2.7565
AMT	-2.4367
DSN1	-0.79525
PTPLAD2	1.91425
DIS3L	-0.717
RASL11A	0.281
GPRC5B	0.464571428571429
FRMD7	0.3875
STRN4	0.50775
KITLG	3.9795
HDGF	0.404
OR1S1	0.53
SETX	0.0507
DDR2	0.88
KCTD12	1.9555
LYZL2	2.316
WDR52	-1.0945
TMEM2	0.3375
ZNF579	0.537666666666667
LOC200810	0.1
TNFSF9	-2.448875
PPFIA4	-3.7505
CNIH3	1.35666666666667
MAP4K4	-0.876785714285714
ROD1	0.6915
ALS2CR12	0.0545
DOCK3	-0.650666666666667
PAQR9	-4.74375
ASB17	0.5782
STX16	-0.4745
FEZ2	0.7728
DLAT	-1.26116666666667
KIF21B	0.382166666666667
CDC5L	-0.329
TMEM119	2.0115
CRIP3	-2.1125
TPSD1	0.652833333333333
TEPP	-0.7095
GNGT2	0.99775
C21orf121	0.92325
WNK1	0.753583333333333
FLJ10490	0.5604
OR51B5	-2.5395
LOC203547	-1.038875
HAS1	0.5625
PPA1	-0.572333333333333
ST7	-0.275375
C11orf46	0.8197
POPDC3	-4.1155
ACOX2	-0.786166666666667
ATCAY	-0.61425
TM4SF19	-1.913
MFSD9	-0.386166666666667
PDHB	-0.7655
ERN1	0.24475
LCE3C	0.488
GPR111	0.327
NOTCH3	2.0035
ADAMTS5	2.3695
B3GALT1	-0.770666666666667
UGCGL1	-0.145166666666667
FAM58A	-0.0266666666666667
FBXO32	2.3205
CLPP	-0.65475
NXPH1	-0.16825
MTMR3	1.47466666666667
ATP1B3	-0.656125
TMEM16A	4.303125
HIST1H3F	0.585333333333333
TRIM25	0.954
SDCBP2	0.426
CRKL	-0.65675
HOXB2	1.8285
ANP32B	-0.595625
GATM	0.895
AP4E1	-0.101125
EDG5	-0.0445
CDKN3	-2.13
CDH4	-1.8195
PGD	-0.8745
RND1	1.555
GAD1	-3.53544444444444
MPG	-0.02275
LOC440350	-1.0095
ZNF133	-0.206
SERPINB12	null
AMELY	0.0015
DHX36	0.13075
TNFAIP8L2	2.6055
PHTF2	-0.249388888888889
CCDC112	-2.178
IQCC	-0.11
HEYL	3.50716666666667
FTSJ2	-0.136333333333333
APPL1	0.463875
RAB43	0.166857142857143
OR10G2	0.0165
WAC	0.973833333333333
ADCY9	0.903
RUNDC2B	0.135
PYCRL	1.0487
AGPAT7	-0.576333333333333
SLC22A9	-0.998166666666667
CDKAL1	0.2125
PDYN	-0.5406
C20orf74	0.01125
MTMR11	0.158
VAV3	3.03283333333333
DAPL1	0.33025
STXBP3	0.3365
EIF3G	-0.41325
ARHGAP22	-0.93775
NPFFR1	0.463
NPC1	0.325166666666667
ALDH9A1	0.491333333333333
ZNF600	0.8615
ZNF678	-0.144333333333333
RASSF1	-0.174916666666667
ADD2	-2.986625
PITPNB	0.015
PKD2L2	0.0615
LRP11	-0.02775
CDKL1	0.2185
SMEK2	0.12975
PRODH2	-3.453
C11orf54	0.4395
SFRS11	-0.688666666666667
IL7	0.02
ALS2CR16	1.43175
BTG3	-1.6735
PAK2	-0.226277777777778
RP11-679B17.1	0.65225
GATA4	-2.32033333333333
ATP2B1	0.39825
LOC130940	0.627
C1orf172	2.37
ATF7IP2	-1.1645
SLC25A43	0.849666666666667
CENTG3	0.29225
IGF2BP1	-3.5788
FCHSD1	0.301
CAMK2N2	0.647333333333333
ELAVL3	0.176777777777778
NBPF15	0.126333333333333
UBE2J2	-0.446333333333333
GNL2	-1.14425
PRR3	-0.4624
NLF2	0.4985
OR4F6	0.2535
KLHL24	0.809166666666667
CCDC88A	-1.7161
SGPP1	-0.563666666666667
C10orf11	-1.06333333333333
SLC35B4	-0.715166666666667
UGT3A2	2.1715
ARNT2	0.775
CBR1	-2.123
ITPR3	-0.357833333333333
TRAPPC6B	0.398
AMZ1	1.393
ARP11	2.092
WDSUB1	0.38425
APBA1	0.591
RAB2A	1.1932
C6orf162	-0.253625
HPSE2	0.38925
PLCE1	-1.25775
INSL3	-0.0755
DLG1	0.0808
PTPLA	-3.2535
PIGX	-0.482125
TFIP11	0.6745
FIBIN	3.459
POLR2G	0.275
GRAP2	-1.4565
DNAJB8	-0.490333333333333
CNBP	0.187833333333333
WASF1	-1.5175
INPP5E	-0.6885
HSPB1	0.81175
TMEM167	-0.7632
CUBN	-0.66475
IGF1	2.9278125
ITPK1	0.4014
NAALAD2	-0.647428571428571
G3BP1	-0.6231
NT5DC1	-1.036125
CYP39A1	0.7155
TMEM139	2.4795
POLK	-0.4985
GLULD1	-1.763
RBM15	-0.6075
AMZ2	1.4985
GDF15	-2.5045
MESDC2	-0.455
INCA	0.136166666666667
ACY1L2	-2.1885
GZMM	-0.3715
PAIP1	0.55225
CACNA2D1	0.282
STK32C	-0.8515
SH3BP4	0.863166666666667
DEC1	-0.586
PADI1	0.55
UBB	0.0447
PON3	1.66883333333333
PROP1	0.625
ANKRD13B	-0.062
ADCK1	-0.0215
TCF25	0.237
SLC38A5	-2.924
CXorf26	0.147166666666667
C19orf39	-0.1935
PPP1R13B	1.214
ARL2	-0.5595
TCL6	0.293833333333333
TOP3A	-1.028
SLC16A14	1.90625
FXYD6	1.697
HIST1H4E	-1.021
BBC3	0.297421052631579
UNC5A	0.4242
FAM86C	-0.1545
PI4KB	1.127125
B3GAT1	-2.99775
SUSD2	1.96633333333333
OAZ2	-0.272
NOC4L	-0.42025
C10orf12	-0.176333333333333
FADS1	-2.20333333333333
LOC144097	-0.48225
DKK2	2.166
KIAA1949	0.15975
RHOT1	0.0331
OXT	1.2
GPR153	0.3735
ARL4A	-1.17883333333333
SAAL1	-1.307
CCDC64	-0.661
USE1	-1.30916666666667
HNMT	0.644666666666667
PCGF3	0.76575
CYP2C19	1.26325
C20orf4	0.981
CCDC11	-0.0625
ACSBG2	0.0615
RWDD2A	0.62425
PALLD	2.98175
CPLX4	0.332
LOC492311	1.0635
KPNA2	-0.924833333333333
MACROD1	-0.3253
TMCO3	0.331666666666667
C15orf52	0.405
BIRC5	-0.9656
PRR16	0.123666666666667
FAM63B	0.17875
KATNB1	-0.445333333333333
