Hybridization REF	TCGA-A8-A09Z-01A-11R-A00Z-07
SMARCD1	-0.5295
ZFP106	-0.363
ZNF347	0.3398
GTF2E1	-0.447
RY1	-0.3705
ATAD2B	-0.217125
ARHGAP17	-0.9144
KCNIP3	-1.55825
SFPQ	-0.5145
GFRA4	0.885833333333333
AKR1B10	-4.606375
TIGD6	0.563833333333333
RGS16	0.276
URB1	-1.09033333333333
OR4C46	-0.0511666666666667
TOP3B	-0.95125
NFATC4	0.2715
CA14	-4.1905
BMPR1A	-0.747166666666667
SNRP70	-0.663875
PRL	-0.0694166666666667
C6orf130	-0.26725
STAG2	-0.052
CD55	-0.291
RPS23	-0.133
SSX2	-1.21383333333333
FDPSL2A	-0.18175
FBXO27	0.20525
SYNGR3	-0.966166666666667
TMSL3	2.09375
EML1	-0.656
NUP93	-0.73875
SMAD3	1.0446
KIAA1189	0.00933333333333334
HNRPUL2	-0.234166666666667
TBC1D12	0.801333333333333
C16orf24	0.7135
MRVI1	-0.3285
ZNF581	-0.328666666666667
ELOVL3	1.4315
OR51Q1	0.3205
CACNB3	1.17866666666667
GALNT13	-1.947125
C10orf84	0.66225
NEDD4	0.2837
SPO11	1.7035
OR5AU1	0.897
NEK4	-0.781
PRKAR2A	-0.4735
IHPK1	-0.2545
ATP6V0B	0.42875
CACNA1E	1.759
CEACAM8	0.6505
PEX14	-0.135
FLJ12993	-1.2335
ZBTB38	-0.128416666666667
PCTK2	1.529
LRRC16	0.4905
FBLIM1	-0.103333333333333
FYCO1	1.231
RP5-1022P6.2	-0.24675
CMTM1	-0.472333333333333
PLTP	1.10283333333333
RAPH1	1.027875
DOCK8	1.47725
EZH2	-2.28973333333333
SLC25A1	-0.547333333333333
PLEKHB1	1.2915
GRB7	1.886
ZFP37	-1.963
MRPL33	-0.4245
PELO	-0.6165
ARMC1	-0.726454545454545
C9orf27	0.355375
FLJ25778	0.362
C9orf37	-0.798666666666667
TMEM66	2.375
SPRN	0.050125
HBEGF	0.07725
PI4KA	0.011
LEPRE1	-1.40425
POU2AF1	-4.555125
MRPL12	-0.846333333333333
REP15	-0.5015
ZC3H3	0.93125
RASAL1	-1.69475
DDAH1	1.845375
ACBD5	1.289875
TMC2	-0.134
CCDC137	-0.69025
SAMD13	-3.30066666666667
UGT2B15	-4.916
TIPARP	0.7945
DNASE1L3	-1.54625
TRIM72	0.423333333333333
DBX2	0.23675
IPO8	0.03275
C21orf88	-2.289
MAP3K14	0.27725
LOC51233	0.554166666666667
GGTLA4	-1.4495
PDE6D	0.1245
ZNF117	0.23425
CLK2	-0.501
NKRF	-1.399
TNFSF15	0.4392
DUSP2	0.973125
SECISBP2	-0.018
GABRR2	0.22
PPAP2C	2.7685
LOC51145	0.036
PAG1	-0.703625
PIK3C3	-0.59175
GNG10	2.261
APOL4	2.49833333333333
ANKRD28	-1.208
STMN3	-0.9035
RAB14	0.9137
CDK2AP2	1.1985
HDDC3	0.3555
COMMD7	-0.073
CXXC1	-0.66575
HMCN1	-2.08883333333333
CD40	3.11075
DYNC1LI2	-0.7478125
GDI1	0.33575
LOC646938	0.34575
VSNL1	-5.273
PIH1D1	0.3965
RAET1G	-0.0505
KRTAP5-9	0.5265
EFTUD2	-0.556
ZNF311	0.236333333333333
ATP6V1G3	0.05
OR2W3	2.18125
SCN4A	0.31125
MED10	-0.734375
FAM135A	-1.1355
ARHGAP4	-1.02675
EHMT2	-0.48275
UFD1L	-0.68475
ERMP1	-0.273
MAG1	-0.117166666666667
THAP8	0.563333333333333
HACE1	-0.578333333333333
FAM82C	1.59
C3orf20	-0.4645
UNC84A	0.0996666666666667
SCD5	-0.815538461538461
LASS6	1.734875
LSG1	0.466333333333333
MAL	-5.14425
GPR22	-0.9135
WDR5B	1.60825
ACTRT1	-0.413
C17orf60	0.300166666666667
GRIN2C	1.3169
ARMC8	-0.291666666666667
SLC47A1	-3.15966666666667
DMPK	-0.46675
DHRS13	0.782666666666667
SMC1A	-0.0813333333333333
KRTAP17-1	0.662
SMYD5	-0.06875
TUSC2	-0.233375
CRHR2	0.5625
KIR3DL2	0.407
CCDC104	0.2795
ATP2C1	-0.9595
CROT	-0.1515
PABPC3	-0.933
EGR1	0.264
THSD1	0.19
KHK	-1.02575
SLC12A2	0.1645625
CD58	-0.1615
STOX2	-2.95933333333333
CCDC76	-0.9137
CCDC48	5.79125
DNAH1	-0.0291666666666667
ZIC4	-0.56725
OR1G1	0.46
PSMC6	0.0968333333333333
PROKR1	0.2425
ABCB1	-0.690625
TRAT1	0.4435
LLGL1	0.663
MTF1	0.6025
USP54	-0.01625
PAGE2B	-2.1155
ITGB7	-3.16875
CCDC81	-0.0595
LOC149837	-0.336
SCUBE1	0.827
ZSCAN10	1.5135
HUWE1	-0.176285714285714
CDH17	0.0955
CD180	0.806
IL17A	-0.033
TMPO	-1.046375
KIAA1524	-1.5585
HDGFRP3	-3.40016666666667
OXCT1	-0.349
RRAS2	-0.514833333333333
LTBP2	1.8756875
SV2B	0.995166666666667
CYP2A6	0.31975
PKD1L2	0.343166666666667
PPM1M	1.126
FLJ22662	5.2395
ZNF502	-1.5705
GP6	-0.27675
CRYBA2	-1.4925
LEF1	-3.51
CTPS	-2.78171428571429
EYA1	-3.82666666666667
EPS8L1	2.14675
MAPK14	-0.239333333333333
SERPINB2	-5.162375
GTF2F2	-0.6575
ZNHIT4	0.3145
PLA1A	1.665875
C20orf114	2.38175
HPR	-3.9675
C18orf2	-4.08316666666667
SATB2	0.11325
KCNJ9	0.08075
MGC157906	0.995
MOCS3	0.208
C17orf71	-0.1105
PPHLN1	-0.2262
HIST1H2BN	-1.072375
RAPGEF1	-0.389
MAP3K8	1.55975
DLG4	-0.150333333333333
STC1	2.68375
CDGAP	0.773
DDX26B	-1.5225
LOC150223	-1.03375
CPSF3	-0.993
TMEM14A	0.1605
MYH3	-1.6265
GPKOW	0.3345
SULT1A1	0.0361666666666667
SPON1	0.5877
YY1AP1	0.1955
RAB23	-0.9365
PLA2G4A	-4.168
MAPRE3	-0.5465
ZNF516	-0.745285714285714
GGPS1	1.04325
EXOC3L2	0.00137499999999999
C19orf42	0.963
MAP2K2	0.403833333333333
HIST1H2BB	-0.30475
RNF19B	1.9225
C6orf128	-0.928
TLR8	4.1005
PCDHA9	1.2295
CARS2	0.389875
CLUL1	0.0411666666666667
RHAG	-3.8645
UNK	-0.91
EXOC8	1.6236
C9orf95	1.29725
C14orf143	0.311
MAML3	0.013625
LDHA	-1.2665
MRPL20	0.467375
KLHDC6	0.4125
ATP5S	0.0483333333333333
C8orf55	0.39625
PHF19	-2.059125
KRTAP13-4	1.461
TTC5	0.66725
XKR5	-0.53475
SILV	-4.50166666666667
TEX28	-0.1735
TCTN1	0.311
CX40.1	0.10325
PPP2R5C	-0.443
C12orf30	-1.40116666666667
CAPG	1.5235
MPZL1	0.11115
ARSB	-0.600833333333333
TDH	-1.418
WASF4	-0.07125
TSSK3	-0.521833333333333
7A5	1.6955
CRISPLD1	-2.65875
MAD1L1	-0.432
SPIN4	-0.4125
AMPD1	-1.88733333333333
DPYSL5	0.104
INPP1	0.598833333333333
ANKRD11	-2.045
NPAS4	-0.148875
GCET2	-0.1818
RNASE9	0.559
GUCY2D	-0.165333333333333
CCDC98	0.42975
FGF4	-0.635625
CPM	-0.722833333333333
SLC26A4	-2.2545
PLD5	-0.137
FAM59A	-3.2028
FBXO5	-1.63255555555556
SIPA1L1	-0.626125
DPYS	0.7875
ATG4D	0.4245
TGM3	-0.1055
MTCH1	0.701875
HK1	0.566571428571429
CDC26	-0.187875
GALNT12	-3.64033333333333
LOC339229	-0.03675
MRPL35	-0.690375
ORC4L	0.584875
TNKS	-0.145428571428571
C2orf24	1.4355
ZNF553	-0.685666666666667
GGTLA1	1.8989
ZNF497	0.40225
CDY1B	0.57
SLC30A4	0.91775
TUB	-2.83225
ARHGEF18	0.0615
ARRB1	1.954
KCNK1	3.323125
EREG	-2.7224
SCAMP5	-0.232
RUNDC3B	2.71325
ADAMTS20	-0.03025
IL17RB	-1.213375
FLJ20323	0.01725
MCAM	-0.303875
POLR3E	-2.07083333333333
AQR	0.493666666666667
IPMK	0.154
CDCA7	-5.146375
CAMP	-2.30275
GRHL3	-0.45575
ADAMTSL2	0.827666666666667
CLMN	2.56916666666667
SSTR3	0.6185
MAGEA5	-1.93016666666667
OVOL2	3.4925
JMJD1B	0.1655
RBL2	0.0112
PYGO2	1.10125
PPP1R10	-0.603166666666667
CSE1L	-1.388
LCA5	-1.51825
RDH16	-0.0235
ASRGL1	-0.591625
TOM1	1.72833333333333
PTX3	-6.632
TTC15	0.51725
SCGB3A1	0.9205
MRPL50	-0.731
RCAN3	1.144125
SLC26A11	0.2695
STYX	0.0745
CINP	0.1475
MARCH7	-0.11
PFKM	-1.05383333333333
SGMS1	1.52483333333333
RIOK3	-0.6207
C1orf110	0.2065
CES7	-0.315625
LOC440248	-2.7415
PPP1R12C	0.13675
C10orf27	0.346
ATG9A	-0.51
MRPS26	0.3895
TMEM40	-0.722
ELP3	-0.5885
ZNF787	0.675
HIAT1	0.200125
C8orf34	-0.0785
MGC4655	0.0742
PELI1	-0.766833333333333
PPT1	0.9693
SLC35C2	0.227333333333333
C6orf125	-1.3785
MUC4	-1.11566666666667
RFC4	-2.64028571428571
GNB2	0.2225
NUP50	-0.170571428571429
SULT4A1	-1.46116666666667
C7	0.340625
CCDC130	0.115166666666667
ARRDC4	0.35675
RQCD1	0.025
GLYCTK	-0.894
AYTL2	-0.239181818181818
MTUS1	1.8423
LEMD3	0.1045
PLEKHF2	1.48575
HOXA7	-1.24925
GTF3C2	-0.5315
DYNLRB2	3.41725
CNOT10	-1.11275
MR1	1.2985
FFAR1	0.1415
PRIC285	0.84275
SLITRK6	-3.0925
LIX1	-2.2361
UBE1L2	-0.18
F8	0.927125
ACHE	0.0388333333333333
KPNA5	0.16175
TNFRSF12A	0.745833333333333
EGR3	1.792
SERPIND1	-3.0205
OASL	3.12175
IFRD1	-0.9035
WDFY1	0.3815
ZNF267	0.933625
ACCN5	0.6475
ZBTB6	-0.49525
PPP1R3A	0.1545
PRRT3	0.37875
FBXL19	-0.5605
TXNIP	0.0596428571428572
ACTN2	-1.5505
ATG9B	0.5155
C9orf117	0.590375
IL27	0.194
RPL36AL	-0.0628333333333333
KLK15	-0.1715
CHAD	0.6355
RAP2B	0.3967
HEBP2	0.62275
ZNF342	1.1415
CAMK2G	-0.665666666666667
TLR3	4.468
FGF14	0.42
HMGB2	-0.977
TRPM5	0.134
OR5M11	0.761
KIF3B	0.800473684210526
PRICKLE2	-2.04825
MTMR9	0.77625
C3orf27	0.08375
GLRA3	-2.2245
NSDHL	-0.329
TMEM32	0.3655
POLR2D	-0.975666666666667
MYADML	0.63
C9orf114	0.2775
MRGPRX1	0.6995
TOPORS	1.0285
CLDN19	-1.56475
C1QL4	0.5595
RNF165	-3.706
DHRS9	0.82275
DNAH2	-2.32133333333333
FXR1	-0.239166666666667
ZMYM3	-0.92375
CASP3	-0.0935
FAM120C	0.102125
SCLY	-0.7175
CA7	0.514
ENTPD5	1.20766666666667
ZNF461	0.627875
PDIA5	-0.16225
C1orf19	-1.2105
TMEM67	-1.1215
KCTD20	-0.45175
WDR47	1.0435
FLJ38723	0.0305
KLRF1	0.296
TAS2R16	0.198
CLDN12	0.4015
PRKCE	-0.37
UBXD4	-0.953
ITGAM	2.608
GLT8D3	0.07775
WDR31	0.3199
RGS2	0.9425
OR51L1	0.597
MST1R	0.94925
KIAA1737	0.42725
OR4A5	0.93
GLIS1	-2.50933333333333
PTMA	-0.430071428571429
NAPA	1.91625
PRDM11	0.254
LIPF	0.4395
DIRAS3	-1.33625
ASGR2	-4.038875
C1QTNF4	0.0365
PIK3R4	0.536166666666667
ARMC3	4.28
NDUFV3	-0.590916666666667
BTBD3	-1.91266666666667
PPP1R2	0.908416666666667
UBE2NL	-0.13525
FOSL2	1.76914285714286
FAM119A	0.976666666666667
TUBA4A	-1.7989
KRTAP12-1	0.235
SFRS2	-1.052
RHPN1	-0.3907
EEF2	-0.560166666666667
ZDHHC11	0.632833333333333
EPHA3	-1.0608
RBM12	-0.17375
H2AFJ	-2.44858333333333
EDIL3	1.2235
KIF26A	-1.737
SERGEF	0.16
B3GALT4	2.7595
LOC90925	0.0625
OSCAR	0.179875
NPFF	-1.0395
DEDD	0.552625
TMEM155	-0.239
PTPN1	0.1135
SCYL2	0.107333333333333
SKAP1	3.8685
LEAP2	-3.255
GADD45G	2.1811
IFITM3	1.37575
PILRB	-1.75
SLU7	-0.06725
DSC3	-0.5575
DNMT3L	-2.14025
PAPD5	-0.601
B3GNT3	-2.474
LHCGR	0.204
MSL-1	-0.218
UBE2S	-1.524625
SAP130	-0.8305
ANAPC11	-0.04575
MAGED4B	-3.5
ATP6V1B2	0.266
C14orf179	0.919375
CAPZA1	0.532125
CDYL2	0.6915
GLRX3	-0.616166666666667
LOC136288	-1.3055
MOBKL1A	0.95225
HTR2B	4.42825
CRYGD	-0.103166666666667
NUS1	0.537
PGRMC1	-0.0745
MYOM2	-0.177
FLJ39653	-1.84466666666667
CHM	0.5799
OR5M8	0.263
ZNF619	-0.1435
FAM105A	0.46275
CCNL1	-1.209875
NAP1L3	-2.5405
C10orf57	1.63333333333333
B3GALNT1	1.52166666666667
CSN1S2A	-0.391
TCP10L	0.6105
GDAP2	0.31925
DMKN	-1.83783333333333
COX6B1	-0.22725
DNASE2	1.75266666666667
MSH5	-2.0245
LGMN	1.20075
USP31	-0.8847
OR13C8	0.187
SDCBP	0.1692
NUDT11	-0.4225
PYGL	0.126166666666667
SNPH	-1.83166666666667
B3GNT4	-1.3895
MIZF	-0.3092
NUBPL	-0.30425
NOD1	-0.1935
CDH22	-0.569625
NUBP1	0.524
DSCAM	-3.9175
DGKI	-0.1635
FAM136A	-0.53675
AKAP1	-0.874833333333333
SLC16A6	-0.56875
RIN3	0.54275
PSG2	0.47025
DIP2B	0.570916666666667
PSORS1C1	0.8733
KIAA0495	-0.4495
FLJ90709	-0.7645
LPA	-0.336666666666667
PIGA	0.884666666666667
LY75	1.05583333333333
UTS2	-6.09983333333333
RREB1	0.72475
GALNACT-2	0.9342
MGC3196	-0.7875
FLJ31568	1.1965
LPHN1	-1.05425
SP1	1.390875
TOX4	0.839166666666667
HSPA9	0.8457
APOBEC1	-0.0965
SLC35E4	-1.03875
LSM5	-1.36625
SURF1	1.507
ZBTB1	-0.555416666666667
GTF2F1	0.86475
RPS15A	-0.466071428571429
DUSP21	-0.665
GINS4	-3.04616666666667
MYO15A	1.2245
GIMAP7	3.26975
MGC13379	0.6745
ATP6V1E2	-0.908333333333333
UTP3	-0.08625
HNRPA3	-0.6816875
MT4	-0.298
C14orf155	0.0665
U1SNRNPBP	-0.444
CKLF	-1.114
PLEKHN1	-0.3305
MBNL1	0.156333333333333
NUP160	-0.493
ACSM2A	-1.31875
LOC129881	0.51525
KIAA1529	-1.526
FLJ22639	-1.1955
HAND1	-1.237
GSX1	0.498
FGA	-4.1040625
SERPINB1	1.5205
ZNF642	-1.5525
IGFBP1	-8.05975
SLC1A1	1.21525
DHX57	-0.269125
ZNF766	0.681
PTPN21	-1.0985
GDPD3	1.45316666666667
PNPLA5	0.2135
TBR1	0.0696666666666667
FAM116A	-1.18775
IQGAP1	1.108125
FOS	0.494625
ZNF226	0.43425
FIGNL1	-1.823
C14orf1	0.568
ZMYND17	-0.5105
PUS7	-1.395
TUBB6	-2.229125
KCNQ2	-1.10775
MARCH6	-0.4735
CCDC33	0.7545
PRODH	1.39425
RBM11	1.135
EPHA6	0.768
SLC43A1	-2.19225
LOC196541	0.211625
NTN1	2.65558333333333
ING4	0.639
PCDHB10	3.66675
DPH2	-0.551333333333333
SPACA4	0.367
FBXL21	-4.228
DIAPH1	0.8435
ZNF71	-1.4065
CEP76	-1.297
CORO1A	-0.093
RRM2	-2.31925
EDG4	1.126
OS9	1.52116666666667
SLC4A1AP	0.04175
COG5	-0.02275
COPS8	0.0775
NGLY1	-1.228
NCBP2	-0.531
C17orf42	-0.0473333333333333
GPSM3	1.003125
SIL1	2.49666666666667
ASB6	-0.4555
SMAD5OS	-0.2345
UNC93A	-3.457
A1BG	-0.283333333333333
C21orf62	-0.15025
FMO5	0.379
ATRIP	-0.483666666666667
CEBPG	-0.3095
C7orf38	0.189166666666667
TNFRSF1B	1.85533333333333
CLEC1A	1.125
IQSEC1	0.507875
PATZ1	0.8442
RBM22	0.46925
BAG2	-4.277
PAQR5	-2.09683333333333
C9orf127	0.109
THNSL1	-1.8335
SHROOM3	-0.8758
JAM2	-0.1405
SNRPN	-1.756
ALX4	0.396
CACNA1S	0.4425
FAM130A1	0.247
CORIN	0.3665
CD300LB	0.718
PLEKHG6	1.683
LRRC40	-0.95
PCLKC	-1.44
PCDHB16	1.6385
WNT2B	-0.609166666666667
ASNS	-1.32022222222222
MRPL49	1.305875
FLJ46111	1.811
ISG20	2.083875
SMU1	-0.016
CASZ1	1.5235
POLR1D	0.271333333333333
GIN1	0.55675
SNAG1	0.235833333333333
ANKRD29	-2.5805
CDKN2AIP	-0.05725
KRR1	-0.4465
CXCL1	-5.58266666666667
EPM2A	-0.005
PC	-0.00116666666666667
DEFB127	1.0945
PDZRN4	0.072
FAH	0.943125
OR51E1	1.361
CDC2L6	-0.170333333333333
DNTTIP1	-0.0795
PAX8	0.612666666666667
TMEM116	0.372
C1orf150	0.1035
PRO2012	0.292
MRPL40	0.391666666666667
BEX1	-3.6472
SLC2A4	0.0601666666666667
PKMYT1	-1.1125
FEZF2	-0.3305
SLC26A9	-1.645
MAP2	-0.0685833333333333
LYL1	-1.1835
SLC25A19	-0.5465
NOS3	-0.176
ZNF34	0.195333333333333
TMPRSS11F	-1.528
FAM43A	-0.45375
FCRL4	-0.3665
KLF14	-0.056
FLRT2	-1.923
WRN	-1.27525
SDF2	1.1007
KRT8P12	1.002
C6orf195	-0.307
C9orf125	-1.62133333333333
DZIP3	0.018625
RIT1	-0.0950833333333333
SCML1	-2.96933333333333
RHBDF2	0.3885
OR2G3	0.7865
REXO1L1	0.242
MAP3K7IP3	-0.353375
C3orf57	-6.78025
FBXW11	-1.00766666666667
ETAA1	-0.42225
C14orf131	-0.6055
AKT1S1	0.75875
SLC12A5	-1.366
C9orf164	0.47575
NRIP3	-1.330875
NOS1AP	-0.602
TMEM121	-0.80875
SAP30BP	0.4375
DGCR6	1.30675
WDR76	-1.1075
FAM82B	-0.0984166666666667
LOC606495	0.7305
MAP9	1.27325
BCDIN3D	0.50475
CXorf36	2.70283333333333
DSCR3	0.5955
ZFAND3	0.531125
C7orf43	0.242833333333333
SPSB3	0.6491
C19orf19	0.8225
FAM133A	-3.85725
C12orf25	-0.0225
SLC39A3	-0.6805
DISP2	-0.76325
PI4KAP2	-0.84
MKRN3	-2.37533333333333
ADAMTS13	0.141375
CBLN3	0.7126
TTYH1	-1.54616666666667
C3orf18	1.1525
FLJ13236	-0.871
ZMYND12	1.32575
C18orf25	-0.080125
GLB1L3	-0.00699999999999998
ATP13A5	0.189
RANBP10	-0.24875
CD96	-0.3071
DENND1C	-0.02725
RBMS3	-0.8348
SLC41A3	0.356666666666667
DGCR6L	1.35875
TMEM128	0.315833333333333
CSNK1G3	0.308071428571429
MOBKL2C	2.020125
TSPAN6	-0.425125
MATN2	-3.0688
MSL2L1	0.1665
ST6GALNAC2	1.9775
FGFBP2	-1.05014285714286
FGL1	-6.41933333333333
MPP3	-0.627
ARHGEF6	0.150166666666667
TGFBR2	-0.052125
ACMSD	-1.4
IL33	1.34775
C9orf5	0.3265
DEAF1	0.6999
AMN	0.7515
DEFA6	0.520625
RNF212	-1.70025
METT5D1	-0.0108333333333333
CIB1	1.6332
TSSK1B	0.57575
KIAA1727	-0.15675
ZNF680	0.571666666666667
LOC399900	-0.283
LOC152217	-0.2835
CTNNAL1	-2.3525
CIT	-1.95825
TLE6	1.7855
ZNF607	-0.94425
HERC4	-0.211666666666667
DRAP1	-0.4112
PEMT	-0.32825
C10orf111	-0.0625
ZNF575	0.972875
KCTD7	0.00875
MYO1F	0.898625
LOC285382	-1.37225
RAB11A	1.2007
PLCD3	0.633
C15orf28	0.077
PTBP2	-1.046375
CTB-1048E9.5	0.148125
C19orf60	-0.375666666666667
C7orf25	-0.375666666666667
SETD7	2.01475
HOXB9	-4.26
VANGL1	-1.0200625
CHAF1B	-2.05525
NDUFA3	-0.02175
KIAA1328	-0.217666666666667
SHARPIN	0.5255
TTC23	-0.9635
UGP2	0.213833333333333
ANKIB1	-0.2009
CIRBP	1.31628571428571
SEC14L4	-3.82333333333333
OVCH1	0.0156666666666667
VPS52	0.85925
FAT	-2.5685
M6PRBP1	0.65
GPRIN3	0.4395
PPM1F	-0.7565
TSR1	-0.49575
CCDC85A	0.70075
PCSK5	-0.178
ZFHX3	-0.027
HEMK1	0.0529
PGBD2	0.31475
RSRC2	-0.510333333333333
AURKC	-0.218
SCRIB	-0.63325
ORM2	-4.28233333333333
FAM115A	-0.0336
FZD6	-3.38025
UNC119	-0.174166666666667
GPX3	-1.1115
NOV	-2.393375
CABC1	0.271
CDC42SE2	1.505125
EIF2S2	-0.024
RNF130	1.097
CKAP5	-0.617333333333333
RP11-413M3.2	0.4335
C10orf18	0.558
TMEM93	-0.43925
DYX1C1	1.0665
KCNMB2	-1.61414285714286
ANK3	-0.838833333333333
KRT5	-2.8537
CDH12	-1.40475
QRSL1	0.060875
JUB	-3.08525
SHC4	-2.906125
CCL15	0.0856666666666666
CCDC22	0.97475
SNX24	0.2195
RARS	-0.4365
MORC2	0.283875
FAM48A	0.29725
MT1H	-0.897
PPP1R14C	-4.00666666666667
FOXD1	-2.42135714285714
C1orf213	-2.94175
AMT	-2.8319
DSN1	-1.431
PTPLAD2	0.90175
DIS3L	-0.4735
RASL11A	-0.79875
GPRC5B	0.23925
FRMD7	-1.4685
STRN4	0.2795
KITLG	2.055
HDGF	-0.065
OR1S1	-0.314
SETX	0.6126
DDR2	-1.378125
KCTD12	1.0815
LYZL2	-1.01525
WDR52	-0.5535
TMEM2	0.261625
ZNF579	0.263666666666667
LOC200810	-0.36875
TNFSF9	-1.21725
PPFIA4	-3.6465
CNIH3	-0.844
MAP4K4	-1.71685714285714
ROD1	-0.498714285714286
ALS2CR12	-1.16916666666667
DOCK3	-2.15216666666667
PAQR9	-4.3525
ASB17	-0.106
STX16	-1.327375
FEZ2	0.430166666666667
DLAT	-0.621333333333333
KIF21B	-0.9495
CDC5L	-1.1275
TMEM119	1.101
CRIP3	-2.48625
TPSD1	0.549833333333333
TEPP	0.46175
GNGT2	1.488
C21orf121	-0.125
WNK1	-0.261583333333333
FLJ10490	0.2708
OR51B5	-2.053
LOC203547	-0.7695
HAS1	-0.6715
PPA1	0.878
ST7	0.603125
C11orf46	0.6859
POPDC3	-4.596
ACOX2	-2.23616666666667
ATCAY	-0.284666666666667
TM4SF19	-2.331
MFSD9	0.318666666666667
PDHB	-1.28775
ERN1	1.19175
LCE3C	0.1855
GPR111	0.5665
NOTCH3	1.39833333333333
ADAMTS5	0.6165
B3GALT1	-1.47833333333333
UGCGL1	-0.439833333333333
FAM58A	-0.240333333333333
FBXO32	2.583
CLPP	-0.371
NXPH1	-1.79475
MTMR3	0.793666666666667
ATP1B3	-0.818375
TMEM16A	2.61275
HIST1H3F	-0.490166666666667
TRIM25	0.4805
SDCBP2	1.61
CRKL	-0.693
HOXB2	3.27216666666667
ANP32B	-0.961625
GATM	5.581
AP4E1	0.1475
EDG5	0.4245
CDKN3	-1.84366666666667
CDH4	-2.57975
PGD	0.154333333333333
RND1	1.4185
GAD1	-3.1428
MPG	0.070625
LOC440350	-0.5545
ZNF133	-1.397
SERPINB12	-0.2865
AMELY	0.3848
DHX36	-1.3065
TNFAIP8L2	2.102
PHTF2	0.872222222222222
CCDC112	-0.206833333333333
IQCC	0.69
HEYL	3.41633333333333
FTSJ2	-0.777833333333333
APPL1	-0.297125
RAB43	0.976642857142857
OR10G2	0.853
WAC	0.588666666666667
ADCY9	1.25575
RUNDC2B	-0.375666666666667
PYCRL	0.4033
AGPAT7	0.604666666666667
SLC22A9	-1.1455
CDKAL1	-0.29
PDYN	-0.549333333333333
C20orf74	-1.018
MTMR11	0.54075
VAV3	2.32966666666667
DAPL1	-3.01275
STXBP3	0.70575
EIF3G	-0.10625
ARHGAP22	-2.27225
NPFFR1	0.207
NPC1	-0.949166666666667
ALDH9A1	1.37416666666667
ZNF600	1.073375
ZNF678	0.586
RASSF1	-0.679
ADD2	-2.64375
PITPNB	0.662875
PKD2L2	-0.105625
LRP11	-0.223
CDKL1	-0.273
SMEK2	-0.0055
PRODH2	-2.95033333333333
C11orf54	0.914
SFRS11	-0.650833333333333
IL7	3.129
ALS2CR16	-0.028
BTG3	-3.21016666666667
PAK2	-0.0438888888888889
RP11-679B17.1	-0.711
GATA4	-1.70616666666667
ATP2B1	-1.59175
LOC130940	0.674
C1orf172	1.925
ATF7IP2	0.04325
SLC25A43	0.0186666666666667
CENTG3	0.2615
IGF2BP1	-4.015
FCHSD1	0.715
CAMK2N2	1.482
ELAVL3	0.0996
NBPF15	-0.141333333333333
UBE2J2	0.345333333333333
GNL2	-0.88175
PRR3	0.1219
NLF2	1.69525
OR4F6	0.6095
KLHL24	1.16733333333333
CCDC88A	-2.4773
SGPP1	1.00416666666667
C10orf11	-0.925333333333333
SLC35B4	-1.628
UGT3A2	-1.2455
ARNT2	-4.3305
CBR1	-0.042875
ITPR3	-0.0611666666666667
TRAPPC6B	0.0879
AMZ1	-1.5585
ARP11	0.92425
WDSUB1	0.91575
APBA1	-0.180166666666667
RAB2A	0.8444
C6orf162	0.36425
HPSE2	0.54325
PLCE1	-2.696
INSL3	0.26975
DLG1	-1.059
PTPLA	-5.27425
PIGX	0.429125
TFIP11	0.625666666666667
FIBIN	1.5025
POLR2G	-0.42
GRAP2	-1.3893
DNAJB8	0.6395
CNBP	0.742666666666667
WASF1	-3.785
INPP5E	-1.5946
HSPB1	2.16125
TMEM167	-0.2235
CUBN	-0.4515
IGF1	0.5703125
ITPK1	0.9351
NAALAD2	-1.7325
G3BP1	-1.744
NT5DC1	0.024
CYP39A1	-1.781
TMEM139	1.26725
POLK	-0.2731
GLULD1	-1.10425
RBM15	0.427166666666667
AMZ2	-0.283
GDF15	-2.37616666666667
MESDC2	0.30275
INCA	0.775666666666667
ACY1L2	-4.89
GZMM	-0.319666666666667
PAIP1	0.0335
CACNA2D1	-1.06
STK32C	-0.993666666666667
SH3BP4	2.3745
DEC1	0.2105
PADI1	-0.093
UBB	0.8275
PON3	-3.67883333333333
PROP1	0.9595
ANKRD13B	-1.403
ADCK1	0.28625
TCF25	0.15425
SLC38A5	-3.39025
CXorf26	0.244
C19orf39	0.34625
PPP1R13B	0.641
ARL2	-0.8015
TCL6	0.50325
TOP3A	-0.654
SLC16A14	-1.9535
FXYD6	-0.437
HIST1H4E	-0.542
BBC3	0.885736842105263
UNC5A	0.114333333333333
FAM86C	-0.137
PI4KB	1.0035
B3GAT1	-2.47275
SUSD2	1.81216666666667
OAZ2	-0.178
NOC4L	-0.29625
C10orf12	0.61175
FADS1	-3.85716666666667
LOC144097	-0.574
DKK2	1.15316666666667
KIAA1949	-0.09525
RHOT1	-0.0267
OXT	0.587833333333333
GPR153	1.32825
ARL4A	-0.248
SAAL1	-1.75075
CCDC64	0.236
USE1	0.127333333333333
HNMT	0.189166666666667
PCGF3	0.33225
CYP2C19	0.0626666666666667
C20orf4	0.01
CCDC11	-1.24175
ACSBG2	0.7845
RWDD2A	1.57675
PALLD	3.971625
CPLX4	0.589
LOC492311	1.16825
KPNA2	-2.74516666666667
MACROD1	0.2095
TMCO3	1.3935
C15orf52	-2.2225
