Hybridization REF	TCGA-A2-A0D4-01A-11R-A00Z-07
ZNF347	-1.4628
GTF2E1	0.45775
RY1	0.3985
ATAD2B	0.86475
ARHGAP17	-0.6357
KCNIP3	0.3305
SFPQ	0.741875
GFRA4	0.315
AKR1B10	-4.019
TIGD6	0.957333333333333
RGS16	1.047125
URB1	-0.353333333333333
OR4C46	0.118
TOP3B	-1.07175
NFATC4	2.394
CA14	-4.09
BMPR1A	-0.5895
SNRP70	-0.3585
PRL	0.5155
C6orf130	-0.9665
STAG2	0.53875
CD55	-1.50785714285714
RPS23	0.78
SSX2	-0.6235
FDPSL2A	-0.589
FBXO27	-0.22925
SYNGR3	-0.814
TMSL3	0.93775
EML1	-0.959
NUP93	-1.0445
SMAD3	0.1761
KIAA1189	0.23
HNRPUL2	0.3955
TBC1D12	0.109833333333333
C16orf24	2.15725
MRVI1	1.21733333333333
ZNF581	-0.449333333333333
ELOVL3	-0.505
OR51Q1	0.1765
CACNB3	0.697166666666667
GALNT13	-1.982
C10orf84	0.1748125
NEDD4	0.0955
SPO11	1.5235
OR5AU1	0.3125
NEK4	-0.511
PRKAR2A	0.0463333333333334
IHPK1	-1.0145
ATP6V0B	1.386375
CACNA1E	0.9195
CEACAM8	0.9022
PEX14	-0.2625
FLJ12993	1.667
ZBTB38	0.0650833333333333
PCTK2	0.8955
LRRC16	0.5095
FBLIM1	-0.16125
FYCO1	0.7285
RP5-1022P6.2	-0.201333333333333
CMTM1	0.8095
PLTP	-0.2445
RAPH1	1.689625
DOCK8	-0.14975
EZH2	-0.8162
SLC25A1	-0.801
PLEKHB1	-0.049
GRB7	1.0618
ZFP37	-1.12633333333333
MRPL33	0.144
PELO	0.14075
ARMC1	1.57809090909091
C9orf27	0.053375
FLJ25778	-0.115
C9orf37	-0.751333333333333
TMEM66	-0.20675
SPRN	0.114375
HBEGF	0.474875
PI4KA	-0.487
LEPRE1	-1.2515
POU2AF1	-4.354625
MRPL12	0.104833333333333
REP15	-0.7335
ZC3H3	1.09925
RASAL1	-1.57275
DDAH1	1.508875
ACBD5	0.916625
TMC2	0.164
CCDC137	0.3535
SAMD13	1.56783333333333
UGT2B15	-3.93166666666667
TIPARP	0.95025
DNASE1L3	1.033
TRIM72	0.207166666666667
DBX2	0.2935
IPO8	-0.2655
C21orf88	-1.17577777777778
MAP3K14	-0.3195
LOC51233	0.73
GGTLA4	2.3225
PDE6D	0.39225
ZNF117	0.14775
CLK2	-0.904625
NKRF	-0.5115
TNFSF15	-0.3074
DUSP2	0.581625
SECISBP2	1.1072
GABRR2	-0.278
PPAP2C	1.8835
LOC51145	-0.195833333333333
PAG1	1.220125
PIK3C3	0.182
GNG10	-0.0525
APOL4	0.635333333333333
ANKRD28	-0.93775
STMN3	-0.267
RAB14	1.0623
CDK2AP2	0.3405
HDDC3	-0.425125
COMMD7	0.257375
CXXC1	0.00525
HMCN1	-0.9455
CD40	-0.2605
DYNC1LI2	0.2658125
GDI1	1.23325
LOC646938	-0.63325
VSNL1	-3.81516666666667
PIH1D1	0.0126666666666667
RAET1G	-0.825
KRTAP5-9	-0.166
EFTUD2	-0.1025
ZNF311	-1.39666666666667
ATP6V1G3	0.10525
OR2W3	-0.71525
SCN4A	0.81475
MED10	-0.59225
FAM135A	-1.0705
ARHGAP4	-2.71225
EHMT2	-0.6865
UFD1L	-0.43325
ERMP1	0.34075
MAG1	-0.675833333333333
THAP8	1.22666666666667
HACE1	-0.911666666666667
FAM82C	-0.00216666666666666
C3orf20	-0.3145
UNC84A	-0.4075
SCD5	-0.462071428571429
LASS6	3.52225
LSG1	0.588916666666667
MAL	-5.43925
GPR22	0.115
WDR5B	1.07775
ACTRT1	0.7535
C17orf60	-0.766333333333333
GRIN2C	0.3153
ARMC8	0.182
SLC47A1	-3.2615
DMPK	-0.124
DHRS13	0.532666666666667
SMC1A	0.3855
KRTAP17-1	0.2755
SMYD5	-0.80575
TUSC2	-0.170875
CRHR2	0.5195
KIR3DL2	0.45
CCDC104	0.8105
ATP2C1	0.437875
CROT	0.4615
PABPC3	0.4855
EGR1	-0.393833333333333
THSD1	0.5745
KHK	0.03825
SLC12A2	1.04125
CD58	-0.92975
STOX2	-1.133
CCDC76	-0.4494
CCDC48	5.1385
DNAH1	-0.3835
ZIC4	-0.0545
OR1G1	0.1915
PSMC6	0.965666666666667
PROKR1	-0.171
ABCB1	-1.02625
TRAT1	-1.977
LLGL1	0.013
MTF1	2.0145
USP54	-0.1765
PAGE2B	-1.446
ITGB7	-4.0705
CCDC81	-0.111
LOC149837	1.10275
SCUBE1	1.369
ZSCAN10	0.8025
HUWE1	0.287714285714286
CDH17	0.14
CD180	-0.1435
IL17A	-0.01925
TMPO	-0.640125
KIAA1524	-0.474
HDGFRP3	1.13366666666667
OXCT1	0.641
RRAS2	-2.97016666666667
LTBP2	1.7253125
SV2B	2.1905
CYP2A6	0.296875
PKD1L2	-0.386666666666667
PPM1M	0.20775
FLJ22662	1.66733333333333
ZNF502	-0.639
GP6	-0.346
CRYBA2	-0.975
LEF1	0.0332
CTPS	-1.27585714285714
EYA1	-0.865
EPS8L1	1.78225
MAPK14	-0.357416666666667
SERPINB2	-4.543375
GTF2F2	-1.00833333333333
ZNHIT4	0.0705
PLA1A	-0.744625
C20orf114	3.51525
HPR	-2.8855
C18orf2	-2.42366666666667
SATB2	-0.57975
KCNJ9	0.0945714285714286
MGC157906	0.6365
MOCS3	0.079
C17orf71	0.146666666666667
PPHLN1	0.3867
HIST1H2BN	0.3125
RAPGEF1	0.1105
MAP3K8	-0.826
DLG4	-0.390333333333333
STC1	-0.211166666666667
CDGAP	0.5935
DDX26B	-1.11625
LOC150223	-1.566
CPSF3	-0.562333333333333
TMEM14A	0.71325
MYH3	-2.71075
GPKOW	0.2665
SULT1A1	0.939666666666667
SPON1	1.0609
YY1AP1	-0.0971666666666667
RAB23	-0.4995
PLA2G4A	-4.5685
MAPRE3	1.0275
ZNF516	1.52164285714286
GGPS1	0.25375
EXOC3L2	-0.105
C19orf42	-0.0387
MAP2K2	-0.618833333333333
HIST1H2BB	0.50025
RNF19B	0.570166666666667
C6orf128	0.113166666666667
TLR8	0.41275
PCDHA9	-0.2545
CARS2	-0.859125
CLUL1	0.525333333333333
RHAG	-4.0005
UNK	0.3585
EXOC8	1.2474
C9orf95	0.7795
C14orf143	0.031
MAML3	-0.01275
LDHA	-2.81575
MRPL20	0.55225
KLHDC6	-0.0915
ATP5S	-0.581
C8orf55	1.979
PHF19	-1.48975
KRTAP13-4	0.4645
TTC5	-0.2305
XKR5	0.37175
SILV	-4.65533333333333
TEX28	-0.53
TCTN1	0.82325
CX40.1	0.0245
PPP2R5C	-0.756
C12orf30	-1.24366666666667
CAPG	1.5745
MPZL1	-0.40675
ARSB	-1.16616666666667
TDH	-1.5215
WASF4	1.60725
TSSK3	-0.3195
7A5	-1.359
CRISPLD1	-1.02075
MAD1L1	-0.820666666666667
SPIN4	0.587
AMPD1	-0.65675
DPYSL5	0.00699999999999999
INPP1	-0.124
ANKRD11	-0.801222222222223
NPAS4	0.0835
GCET2	-0.1388
RNASE9	0.1285
GUCY2D	0.451
CCDC98	-0.42125
FGF4	-0.07525
CPM	-0.224833333333333
SLC26A4	0.1784
PLD5	0.699
FAM59A	1.5168
FBXO5	-1.11733333333333
SIPA1L1	-0.61875
DPYS	0.01175
ATG4D	-0.051
TGM3	0.8355
MTCH1	-0.4855
HK1	0.143928571428571
CDC26	-0.102125
GALNT12	-4.4145
LOC339229	0.16975
MRPL35	-0.015125
ORC4L	0.446375
TNKS	-0.3045
C2orf24	0.434166666666667
ZNF553	0.0731666666666666
GGTLA1	2.222
ZNF497	0.84625
CDY1B	0.78825
SLC30A4	0.928625
TUB	-1.81925
ARHGEF18	-0.814
ARRB1	0.7575
KCNK1	-4.1705
EREG	-1.7612
SCAMP5	1.09175
RUNDC3B	2.97775
ADAMTS20	-0.11025
IL17RB	0.638125
FLJ20323	-0.98025
MCAM	0.463875
POLR3E	-0.802833333333333
AQR	-0.222166666666667
IPMK	-0.082
CDCA7	-2.715625
CAMP	3.82025
GRHL3	-1.1265
ADAMTSL2	0.5245
CLMN	1.59283333333333
SSTR3	0.525
MAGEA5	-2.0125
OVOL2	3.8505
JMJD1B	0.10825
RBL2	-0.3157
PYGO2	0.707
PPP1R10	0.491333333333333
CSE1L	-0.775
LCA5	-0.5875
RDH16	0.37775
ASRGL1	-1.083
TOM1	0.298333333333333
PTX3	-5.6345
TTC15	0.7805
SCGB3A1	1.51833333333333
MRPL50	-0.56075
RCAN3	1.09125
SLC26A11	1.41475
STYX	0.516166666666667
CINP	-0.35525
MARCH7	-0.21425
PFKM	-0.65
SGMS1	-0.0878333333333334
RIOK3	-0.5779
C1orf110	0.22
CES7	-0.00624999999999998
LOC440248	-2.3585
PPP1R12C	-0.1635
C10orf27	0.787
ATG9A	-0.276
MRPS26	0.61775
TMEM40	0.70625
ELP3	-0.7073
ZNF787	0.2597
HIAT1	0.422625
C8orf34	0.217333333333333
MGC4655	-0.7495
PELI1	0.363333333333333
PPT1	0.3501
SLC35C2	-0.696166666666667
C6orf125	0.20125
MUC4	-1.38333333333333
RFC4	-1.71785714285714
GNB2	-0.201
NUP50	-0.116214285714286
SULT4A1	-1.451
C7	1.47825
CCDC130	-0.443333333333333
ARRDC4	0.662
RQCD1	-0.236
GLYCTK	-0.9465
AYTL2	-0.311636363636364
MTUS1	1.0282
LEMD3	0.653166666666667
PLEKHF2	3.34325
HOXA7	-0.122857142857143
GTF3C2	-1.492
DYNLRB2	2.93625
CNOT10	-0.66925
MR1	-0.601833333333333
FFAR1	-0.37625
PRIC285	0.136
SLITRK6	-0.492
LIX1	-1.3545
UBE1L2	-0.13525
F8	0.624875
ACHE	0.152666666666667
KPNA5	-0.83825
TNFRSF12A	-1.81166666666667
EGR3	-0.707
SERPIND1	-3.19333333333333
OASL	1.01775
IFRD1	-2.34625
WDFY1	0.168
ZNF267	-1.36475
ACCN5	0.291
ZBTB6	0.49225
PPP1R3A	0.181
PRRT3	1.381
FBXL19	-0.7045
TXNIP	-0.00100000000000001
ACTN2	-1.87325
ATG9B	-0.299125
C9orf117	0.943
IL27	-1.506
RPL36AL	0.355166666666667
KLK15	0.1795
CHAD	2.5795
RAP2B	-0.7138
HEBP2	0.58525
ZNF342	0.0555
CAMK2G	-0.0236666666666667
TLR3	-0.3615
FGF14	-0.06325
HMGB2	0.702375
TRPM5	-0.174666666666667
OR5M11	0.0595
KIF3B	1.73026315789474
PRICKLE2	-0.4705
MTMR9	0.017875
C3orf27	0.3345
GLRA3	-1.30466666666667
NSDHL	0.379166666666667
TMEM32	0.0325
POLR2D	-0.673583333333333
MYADML	0.4965
C9orf114	-0.5495
MRGPRX1	0.0865
TOPORS	1.18525
CLDN19	-0.4475
C1QL4	-0.2545
RNF165	-0.675
DHRS9	2.7865
DNAH2	-0.608
FXR1	-0.444
ZMYM3	-0.994625
CASP3	0.669833333333333
FAM120C	-0.0418750000000001
SCLY	-1.148
CA7	0.239
ENTPD5	1.00183333333333
ZNF461	0.00962499999999999
PDIA5	-0.43725
C1orf19	-0.847166666666667
TMEM67	1.5085
KCTD20	-0.62925
WDR47	1.6625
FLJ38723	-0.376
KLRF1	-0.414666666666667
TAS2R16	0.2295
CLDN12	-0.69775
PRKCE	1.8675
UBXD4	-0.767
ITGAM	1.4255
GLT8D3	0.5125
WDR31	1.3229
RGS2	-0.263
OR51L1	0.5135
MST1R	-1.64425
KIAA1737	0.94475
OR4A5	0.1605
GLIS1	-1.967
PTMA	1.05142857142857
NAPA	1.48025
PRDM11	-0.00324999999999999
LIPF	1.53
DIRAS3	-0.34975
ASGR2	-4.085375
C1QTNF4	1.6765
PIK3R4	0.322
ARMC3	1.73725
NDUFV3	-0.632333333333333
BTBD3	-0.812333333333333
PPP1R2	-0.100583333333333
UBE2NL	-0.28125
FOSL2	0.308714285714286
FAM119A	-0.977166666666667
TUBA4A	-0.9765
KRTAP12-1	0.09875
SFRS2	-0.236
RHPN1	1.2266
EEF2	-1.32316666666667
ZDHHC11	0.677833333333333
EPHA3	-1.3308
RBM12	0.42275
H2AFJ	2.86758333333333
EDIL3	1.3175
KIF26A	-1.49975
SERGEF	-0.84525
B3GALT4	2.774
LOC90925	0.0216
OSCAR	-1.146375
NPFF	-0.5975
DEDD	0.093375
TMEM155	-0.768875
PTPN1	1.80575
SCYL2	0.147666666666667
SKAP1	2.005
LEAP2	-1.54466666666667
GADD45G	2.4414
IFITM3	0.754125
PILRB	-0.937666666666667
SLU7	0.1413125
DSC3	-0.0725
DNMT3L	-0.9975
PAPD5	0.800875
B3GNT3	-1.70183333333333
LHCGR	0.521
MSL-1	0.46775
UBE2S	-0.16875
SAP130	0.572
ANAPC11	0.95975
MAGED4B	-2.582
ATP6V1B2	-0.694333333333333
C14orf179	0.968625
CAPZA1	-0.036125
CDYL2	0.482333333333333
GLRX3	-1.2255
LOC136288	-0.3945
MOBKL1A	1.18925
HTR2B	1.99675
CRYGD	0.3685
NUS1	-1.4295
PGRMC1	0.844
MYOM2	0.4535
FLJ39653	-1.2455
CHM	0.3939
OR5M8	0.4895
ZNF619	-0.69
FAM105A	0.41625
CCNL1	-0.93725
NAP1L3	-1.7645
C10orf57	0.7025
B3GALNT1	1.7695
CSN1S2A	0.3685
TCP10L	1.21975
GDAP2	0.153625
DMKN	-2.63283333333333
COX6B1	1.0225
DNASE2	-0.361166666666667
MSH5	-1.84
LGMN	-0.427875
USP31	0.1223
OR13C8	0.754
SDCBP	-0.4521
NUDT11	-3.75616666666667
PYGL	-1.073
SNPH	1.088
B3GNT4	-0.98
MIZF	-1.073
NUBPL	0.252375
NOD1	-0.513333333333333
CDH22	0.362625
NUBP1	-0.133333333333333
DSCAM	-3.88475
DGKI	-0.505
FAM136A	-0.36425
AKAP1	0.842833333333333
SLC16A6	1.3445
RIN3	-0.4775
PSG2	0.02225
DIP2B	0.895916666666667
PSORS1C1	0.7257
KIAA0495	-1.504
FLJ90709	0.0398333333333333
LPA	-0.185833333333333
PIGA	-0.960333333333333
LY75	0.892166666666667
UTS2	-6.00016666666667
RREB1	-0.25925
GALNACT-2	-0.5974
MGC3196	0.932
FLJ31568	1.58175
LPHN1	-0.63875
SP1	0.6395
TOX4	0.9395
HSPA9	0.3718
APOBEC1	-0.505
SLC35E4	-0.2605
LSM5	-1.24725
SURF1	0.844
ZBTB1	-0.166166666666667
GTF2F1	-0.898875
RPS15A	-0.882714285714286
DUSP21	0.0598333333333333
GINS4	-1.55816666666667
MYO15A	-0.364166666666667
GIMAP7	2.6275
MGC13379	0.791
ATP6V1E2	-0.408833333333333
UTP3	0.07775
HNRPA3	0.1979375
MT4	0.5005
C14orf155	-0.02
U1SNRNPBP	1.35075
CKLF	-1.158
PLEKHN1	0.1135
MBNL1	-0.645166666666667
NUP160	-1.3775
ACSM2A	-0.100666666666667
LOC129881	0.95775
KIAA1529	-1.9685
FLJ22639	-2.42025
HAND1	-0.4925
GSX1	0.5935
FGA	-3.48475
SERPINB1	-0.10675
ZNF642	0.65025
IGFBP1	-7.953625
SLC1A1	4.28
DHX57	-0.106375
ZNF766	1.2905
PTPN21	-0.6306
GDPD3	2.1035
PNPLA5	-0.132
TBR1	0.0732
FAM116A	-0.43775
IQGAP1	0.3165
FOS	0.29025
ZNF226	-0.019125
FIGNL1	-1.30333333333333
C14orf1	-0.180333333333333
ZMYND17	0.364
PUS7	-0.927333333333333
TUBB6	-1.268625
KCNQ2	-0.872
MARCH6	0.492916666666667
CCDC33	0.2255
PRODH	-1.4435
RBM11	3.01325
EPHA6	0.816375
SLC43A1	-1.45775
LOC196541	0.1935
NTN1	0.944333333333333
ING4	-0.2485
PCDHB10	-0.433
DPH2	-1.18066666666667
SPACA4	1.505
FBXL21	-2.707
DIAPH1	-0.486666666666667
ZNF71	0.334333333333333
CEP76	-0.582
CORO1A	-1.472
RRM2	-1.4555
EDG4	0.80425
OS9	0.128833333333333
SLC4A1AP	0.446
COG5	-0.66525
COPS8	-0.182
NGLY1	-1.106
NCBP2	-0.060875
C17orf42	-0.831166666666667
GPSM3	0.541625
SIL1	0.421
ASB6	-0.36575
SMAD5OS	-0.0405
UNC93A	-2.51525
A1BG	0.687166666666667
C21orf62	0.19275
FMO5	-1.52733333333333
ATRIP	0.382
CEBPG	0.4905
C7orf38	0.0935
TNFRSF1B	0.179
CLEC1A	0.845
IQSEC1	-1.06625
PATZ1	1.0466
RBM22	0.983875
BAG2	-3.85766666666667
PAQR5	-1.58216666666667
C9orf127	-0.1266
THNSL1	-0.42525
SHROOM3	2.6265
JAM2	0.69475
SNRPN	-2.25166666666667
ALX4	0.0245
CACNA1S	-0.343
FAM130A1	1.3745
CORIN	0.3225
CD300LB	0.592
PLEKHG6	-0.132
LRRC40	-1.5045
PCLKC	-1.0095
PCDHB16	0.252833333333333
WNT2B	0.0833333333333334
ASNS	-2.78322222222222
MRPL49	0.574125
FLJ46111	-0.81025
ISG20	-0.50925
SMU1	-0.306833333333333
CASZ1	0.579
POLR1D	-0.504333333333333
GIN1	0.11775
SNAG1	0.418166666666667
ANKRD29	1.57525
CDKN2AIP	0.235
KRR1	0.72225
CXCL1	-3.86616666666667
EPM2A	-0.95325
PC	1.04116666666667
DEFB127	0.053
PDZRN4	0.109166666666667
FAH	0.806125
OR51E1	1.5815
CDC2L6	1.18783333333333
DNTTIP1	-0.63725
PAX8	-1.07125
TMEM116	-0.23525
C1orf150	0.327
PRO2012	-0.11425
MRPL40	-0.301166666666667
BEX1	-4.12744444444445
SLC2A4	-0.108166666666667
PKMYT1	-0.158
FEZF2	0.119333333333333
SLC26A9	-1.5245
MAP2	0.00441666666666666
LYL1	-1.532
SLC25A19	-0.0445
NOS3	-0.5975
ZNF34	1.6345
TMPRSS11F	1.126
FAM43A	0.6035
FCRL4	-0.183
KLF14	0.42025
FLRT2	-1.47016666666667
WRN	-1.46275
SDF2	0.9234
KRT8P12	-0.52875
C6orf195	-0.3005
C9orf125	-1.74633333333333
DZIP3	0.891625
RIT1	-0.4385
SCML1	-2.205
RHBDF2	-0.146125
OR2G3	0.948
REXO1L1	0.207
MAP3K7IP3	-0.36225
C3orf57	-3.7065
FBXW11	0.172333333333333
ETAA1	-0.12725
C14orf131	-0.9038
AKT1S1	-0.018
SLC12A5	-0.867142857142857
C9orf164	1.486
NRIP3	1.362375
NOS1AP	0.3145
TMEM121	0.748
SAP30BP	-0.1017
DGCR6	0.9345
WDR76	0.63125
FAM82B	0.54275
LOC606495	-0.2815
MAP9	2.59083333333333
BCDIN3D	0.681
CXorf36	2.98383333333333
DSCR3	-0.4072
ZFAND3	0.05175
C7orf43	0.188333333333333
SPSB3	0.7879
C19orf19	0.57425
FAM133A	-2.379625
C12orf25	-0.068
SLC39A3	-0.821125
DISP2	-0.01175
PI4KAP2	-1.767
MKRN3	-1.21033333333333
ADAMTS13	-0.937
CBLN3	0.444
TTYH1	-1.66016666666667
C3orf18	-0.25175
FLJ13236	-1.178
ZMYND12	0.756
C18orf25	1.22375
GLB1L3	-0.5195
ATP13A5	0.443
RANBP10	-0.14425
CD96	-2.2711
DENND1C	-1.8125
RBMS3	0.4632
SLC41A3	-0.436666666666667
DGCR6L	0.93925
TMEM128	1.39183333333333
CSNK1G3	0.352642857142857
MOBKL2C	1.085625
TSPAN6	-1.52525
MATN2	-1.4876
MSL2L1	0.7555
ST6GALNAC2	1.622
FGFBP2	-0.1695
FGL1	-6.82466666666667
MPP3	-1.09733333333333
ARHGEF6	0.551833333333333
TGFBR2	-0.08
ACMSD	0.29875
IL33	2.45625
C9orf5	0.3525
DEAF1	0.1035
AMN	-0.1345
DEFA6	0.233875
RNF212	-1.6375
METT5D1	0.5895
CIB1	0.5153
TSSK1B	0.167
KIAA1727	2.09075
ZNF680	-0.0586666666666667
LOC399900	-1.2965
LOC152217	0.336833333333333
CTNNAL1	-3.197
CIT	0.166833333333333
TLE6	0.335
ZNF607	-0.86725
HERC4	-1.2255
DRAP1	0.2014
PEMT	-0.23125
C10orf111	-1.887
ZNF575	1.101375
KCTD7	-0.28975
MYO1F	-0.262625
LOC285382	-0.03425
RAB11A	1.3409
PLCD3	-1.1205
C15orf28	0.21825
PTBP2	-0.941875
CTB-1048E9.5	-0.527375
C19orf60	-0.176333333333333
C7orf25	-0.141
SETD7	1.279
HOXB9	-4.7665
VANGL1	1.6461875
CHAF1B	-1.44825
NDUFA3	0.784
KIAA1328	0.0961666666666667
SHARPIN	1.472625
TTC23	-0.488375
UGP2	0.0324166666666666
ANKIB1	0.4066
CIRBP	0.421285714285714
SEC14L4	-3.66966666666667
OVCH1	0.224333333333333
VPS52	-0.0935
FAT	-2.02975
M6PRBP1	0.126
GPRIN3	0.1025
PPM1F	-1.009
TSR1	-1.038
CCDC85A	1.096
PCSK5	1.29225
ZFHX3	0.4085
HEMK1	-0.8747
PGBD2	-0.57175
RSRC2	0.113833333333333
AURKC	-1.31666666666667
SCRIB	1.572125
ORM2	-4.5935
FAM115A	1.0434
FZD6	0.384625
UNC119	-0.0236666666666667
GPX3	-0.3552
NOV	-0.82775
CABC1	0.873625
CDC42SE2	-0.578875
EIF2S2	-0.5942
RNF130	0.56
CKAP5	0.028
RP11-413M3.2	0.88025
C10orf18	0.2165
TMEM93	-0.31075
DYX1C1	1.74925
KCNMB2	-1.15671428571429
ANK3	1.82166666666667
KRT5	-1.7914
CDH12	-0.8525
QRSL1	-0.2275
JUB	-2.81075
SHC4	-1.133375
CCL15	2.17433333333333
CCDC22	0.343
SNX24	0.058
RARS	-0.165
MORC2	0.41525
FAM48A	-0.25175
MT1H	-0.109
PPP1R14C	-2.9155
FOXD1	0.725714285714286
C1orf213	-2.39125
AMT	-1.9063
DSN1	-0.191
PTPLAD2	2.91075
DIS3L	0.4125
RASL11A	0.7015
GPRC5B	-0.294125
FRMD7	0.819
STRN4	0.22975
KITLG	1.49677272727273
HDGF	-0.06425
OR1S1	0.1145
SETX	0.1168
DDR2	-0.369142857142857
KCTD12	0.545
LYZL2	-0.54325
WDR52	1.1685
TMEM2	0.67375
ZNF579	0.4925
LOC200810	0.627
TNFSF9	-2.028625
PPFIA4	-3.4395
CNIH3	-0.195833333333333
MAP4K4	-0.984642857142857
ROD1	1.35771428571429
ALS2CR12	1.63566666666667
DOCK3	-1.8425
PAQR9	-3.19975
ASB17	0.365833333333333
STX16	-1.002125
FEZ2	0.202833333333333
DLAT	-0.522166666666667
KIF21B	-1.4365
CDC5L	-0.183
TMEM119	0.953666666666667
CRIP3	-0.88675
TPSD1	0.224333333333333
TEPP	0.32875
GNGT2	0.17425
C21orf121	0.04125
WNK1	-0.435583333333333
FLJ10490	1.0178
OR51B5	-1.8165
LOC203547	-1.030625
HAS1	-0.72
PPA1	-1.64083333333333
ST7	-0.304875
C11orf46	0.1912
POPDC3	-3.85583333333333
ACOX2	-0.535
ATCAY	-0.304583333333333
TM4SF19	-2.6435
MFSD9	-0.1025
PDHB	0.0115
ERN1	-0.0795
LCE3C	0.3525
GPR111	0.1175
NOTCH3	1.7615
ADAMTS5	0.98525
B3GALT1	-1.236
UGCGL1	1.2155
FAM58A	0.715333333333333
FBXO32	0.90525
CLPP	-0.81025
NXPH1	0.12325
MTMR3	0.8225
ATP1B3	-0.787375
TMEM16A	3.99625
HIST1H3F	0.685
TRIM25	-0.122666666666667
SDCBP2	2.913
CRKL	-0.895875
HOXB2	0.149666666666667
ANP32B	-0.070375
GATM	1.84
AP4E1	0.19275
EDG5	0.132875
CDKN3	-0.737666666666667
CDH4	-2.07375
PGD	-1.43566666666667
RND1	0.877
GAD1	-3.0756
MPG	0.581875
LOC440350	-0.5285
ZNF133	-0.5615
SERPINB12	0.641
AMELY	0.0746666666666667
DHX36	-0.869
TNFAIP8L2	1.64766666666667
PHTF2	0.304333333333333
CCDC112	-0.332666666666667
IQCC	-0.679
HEYL	2.9975
FTSJ2	-0.662833333333333
APPL1	0.595875
RAB43	0.335714285714286
OR10G2	0.117
WAC	0.447166666666667
ADCY9	1.3425
RUNDC2B	0.0433333333333334
PYCRL	1.8269
AGPAT7	-0.241333333333333
SLC22A9	-0.775666666666667
CDKAL1	-0.9595
PDYN	-0.766666666666667
C20orf74	1.168
MTMR11	-1.2735
VAV3	0.251083333333333
DAPL1	5.0075
STXBP3	1.28925
EIF3G	-1.17175
ARHGAP22	-2.79375
NPFFR1	0.39
NPC1	-1.01466666666667
ALDH9A1	1.51783333333333
ZNF600	0.21175
ZNF678	0.398166666666667
RASSF1	-0.5165
ADD2	-2.75475
PITPNB	0.055875
PKD2L2	0.665142857142857
LRP11	0.5785
CDKL1	-0.253
SMEK2	0.8895
PRODH2	-3.2745
C11orf54	-0.545833333333333
SFRS11	-1.02733333333333
IL7	-1.39566666666667
ALS2CR16	1.58725
BTG3	-2.806
PAK2	0.4415
RP11-679B17.1	0.2175
GATA4	-2.0495
ATP2B1	-0.1515
LOC130940	0.9735
C1orf172	2.596
ATF7IP2	-0.03925
SLC25A43	0.271
CENTG3	0.1005
IGF2BP1	-3.6827
FCHSD1	0.203
CAMK2N2	0.888833333333333
ELAVL3	-0.0848888888888889
NBPF15	-0.135
UBE2J2	0.0475833333333333
GNL2	-0.452
PRR3	-0.4299
NLF2	0.84325
OR4F6	0.0575
KLHL24	0.753666666666667
CCDC88A	0.0451
SGPP1	-0.950666666666667
C10orf11	-1.53516666666667
SLC35B4	-1.93783333333333
UGT3A2	-1.2325
ARNT2	1.9693
CBR1	-3.001625
ITPR3	0.016
TRAPPC6B	-0.3839
AMZ1	-1.195
ARP11	1.5615
WDSUB1	1.20275
APBA1	0.327
RAB2A	2.2067
C6orf162	-0.50225
HPSE2	0.76425
PLCE1	-2.145
INSL3	0.46325
DLG1	0.061
PTPLA	-4.535
PIGX	1.075875
TFIP11	-0.1415
FIBIN	0.8735
POLR2G	1.38777878078145e-17
GRAP2	-1.80033333333333
DNAJB8	0.12125
CNBP	0.507333333333333
WASF1	-2.51025
INPP5E	-0.6465
HSPB1	1.394
TMEM167	-0.191
CUBN	-0.02175
IGF1	2.707125
ITPK1	0.00110000000000001
NAALAD2	-0.69075
G3BP1	-0.0656
NT5DC1	0.4075
CYP39A1	-1.0215
TMEM139	-1.3545
POLK	-0.8381
GLULD1	-0.523333333333333
RBM15	-0.481833333333333
AMZ2	0.664
GDF15	-1.14083333333333
MESDC2	-0.095
INCA	-0.259
ACY1L2	-3.136
GZMM	-1.09883333333333
PAIP1	0.283
CACNA2D1	-0.339
STK32C	-1.71883333333333
SH3BP4	-1.9345
DEC1	0.643
PADI1	-0.268
UBB	0.666
PON3	1.40083333333333
PROP1	0.9625
ANKRD13B	-0.0955
ADCK1	-0.26275
TCF25	0.189666666666667
SLC38A5	-3.48775
CXorf26	0.085
C19orf39	0.58225
PPP1R13B	-0.32725
ARL2	-1.5905
TCL6	0.08575
TOP3A	-0.924
SLC16A14	1.8735
FXYD6	1.38016666666667
HIST1H4E	0.45825
BBC3	0.282368421052632
UNC5A	-0.178
FAM86C	-0.5504
PI4KB	-0.097
B3GAT1	-3.362
SUSD2	1.2455
OAZ2	0.392333333333333
NOC4L	-0.24525
C10orf12	-1.09975
FADS1	-3.41833333333333
LOC144097	-0.275
DKK2	0.0576666666666667
KIAA1949	-0.74925
RHOT1	0.2457
OXT	0.9815
GPR153	0.69825
ARL4A	-0.922833333333334
SAAL1	-2.647
CCDC64	-0.081
USE1	-0.294
HNMT	-0.295166666666667
PCGF3	0.96725
CYP2C19	0.286333333333333
C20orf4	0.4575
CCDC11	2.1915
ACSBG2	-0.565
RWDD2A	-0.28725
PALLD	0.76125
CPLX4	1.124
LOC492311	1.18375
KPNA2	0.4705
MACROD1	-0.182
TMCO3	-1.10516666666667
