Hybridization REF	TCGA-AN-A0FE-01A-11R-A00Z-07
ARHGAP17	0.1907
KCNIP3	0.24325
SFPQ	0.1535
GFRA4	0.263333333333333
AKR1B10	-3.41075
TIGD6	0.523833333333333
RGS16	2.56525
URB1	-0.648666666666667
OR4C46	0.149666666666667
TOP3B	-1.03375
NFATC4	0.7925
CA14	-3.56525
BMPR1A	0.436666666666667
SNRP70	-0.899
PRL	0.187166666666667
C6orf130	-0.56675
STAG2	0.07875
CD55	-1.55264285714286
RPS23	0.0828333333333334
SSX2	-1.44683333333333
FDPSL2A	-0.453
FBXO27	0.1985
SYNGR3	-0.926
TMSL3	1.8835
EML1	-2.23
NUP93	-1.02116666666667
SMAD3	-0.8642
KIAA1189	0.1975
HNRPUL2	0.218833333333333
TBC1D12	0.835
C16orf24	1.7575
MRVI1	1.60133333333333
ZNF581	-0.948666666666667
ELOVL3	-0.0585
OR51Q1	0.42575
CACNB3	1.7
GALNT13	-1.87985714285714
C10orf84	1.1820625
NEDD4	-0.3809
SPO11	0.0845
OR5AU1	0.972
NEK4	0.558714285714286
PRKAR2A	-0.0705
IHPK1	-0.253
ATP6V0B	0.32925
CACNA1E	0.9165
CEACAM8	1.3344
PEX14	-0.171
FLJ12993	-0.3045
ZBTB38	0.504666666666667
PCTK2	0.3935
LRRC16	0.3601
FBLIM1	0.89025
FYCO1	1.0475
RP5-1022P6.2	-0.482583333333333
CMTM1	0.703166666666667
PLTP	2.3115
RAPH1	0.768
DOCK8	1.731625
EZH2	-1.5506
SLC25A1	-0.163166666666667
PLEKHB1	1.3357
GRB7	0.4652
ZFP37	-0.7295
MRPL33	-0.96475
PELO	-0.74025
ARMC1	1.21718181818182
C9orf27	0.383625
FLJ25778	0.1025
C9orf37	-1.14283333333333
TMEM66	-0.4355
SPRN	0.397375
HBEGF	0.17525
PI4KA	-0.7035
LEPRE1	-0.6715
POU2AF1	1.357625
MRPL12	0.200166666666667
REP15	-0.5265
ZC3H3	1.075
RASAL1	-1.555
DDAH1	0.432
ACBD5	1.09525
TMC2	0.107
CCDC137	-0.074
SAMD13	-0.255166666666667
UGT2B15	-3.97816666666667
TIPARP	-0.8185
DNASE1L3	0.657
TRIM72	0.369166666666667
DBX2	4.52875
IPO8	-0.2555
C21orf88	0.5606
MAP3K14	0.50425
LOC51233	0.755166666666667
GGTLA4	1.94225
PDE6D	0.07075
ZNF117	-0.4605
CLK2	-1.180875
NKRF	-0.58775
TNFSF15	0.2972
DUSP2	0.416125
SECISBP2	0.217
GABRR2	-0.173
PPAP2C	2.28775
LOC51145	0.249
PAG1	0.892
PIK3C3	-0.3305
GNG10	0.3675
APOL4	1.62583333333333
ANKRD28	-0.723875
STMN3	-0.6251
RAB14	0.8587
CDK2AP2	0.2315
HDDC3	-0.534
COMMD7	0.224625
CXXC1	-0.7275
HMCN1	0.002
CD40	1.865
DYNC1LI2	0.040125
GDI1	0.57325
LOC646938	-0.152
VSNL1	-3.03583333333333
PIH1D1	-0.331666666666667
RAET1G	-1.2065
KRTAP5-9	0.329
EFTUD2	-0.0205
ZNF311	-0.253333333333333
ATP6V1G3	-0.323333333333333
OR2W3	-0.07975
SCN4A	0.397
MED10	-0.582
FAM135A	-0.368
ARHGAP4	-0.37375
EHMT2	-1.05875
UFD1L	-0.12325
ERMP1	-0.285
MAG1	-1.52516666666667
THAP8	0.731666666666667
HACE1	-0.485333333333333
FAM82C	0.370833333333333
C3orf20	0.1725
UNC84A	-0.4125
SCD5	-0.130071428571429
LASS6	2.556625
LSG1	0.772166666666667
MAL	-4.2665
GPR22	-0.3805
WDR5B	0.66775
ACTRT1	-0.073
C17orf60	0.7975
GRIN2C	0.00759999999999998
ARMC8	-0.0165833333333333
SLC47A1	-2.175
DMPK	-0.135
DHRS13	-0.315333333333333
SMC1A	-0.565
KRTAP17-1	0.324
SMYD5	-0.38225
TUSC2	0.501125
CRHR2	0.5485
KIR3DL2	1.7225
CCDC104	0.2435
ATP2C1	0.510375
CROT	-0.28925
PABPC3	0.659166666666667
EGR1	-0.0258333333333333
THSD1	0.18125
KHK	-1.308
SLC12A2	2.454375
CD58	-0.39975
STOX2	-1.436
CCDC76	-0.7982
CCDC48	5.285
DNAH1	0.113833333333333
ZIC4	-0.490375
OR1G1	0.8765
PSMC6	-0.309833333333333
PROKR1	0.419
ABCB1	0.08
TRAT1	1.21825
LLGL1	0.6855
MTF1	0.97725
USP54	0.852625
PAGE2B	-1.8875
ITGB7	-2.7555
CCDC81	-0.925
LOC149837	0.88125
SCUBE1	3.199
ZSCAN10	0.897
HUWE1	-0.213071428571429
CDH17	0.7455
CD180	1.83325
IL17A	0.54375
TMPO	-1.186125
KIAA1524	-0.717333333333333
HDGFRP3	0.213333333333333
OXCT1	-1.727
RRAS2	-2.6775
LTBP2	2.8079375
SV2B	1.08066666666667
CYP2A6	2.82525
PKD1L2	-1.073
PPM1M	0.49525
FLJ22662	2.92
ZNF502	1.1225
GP6	-0.88025
CRYBA2	-1.1135
LEF1	-1.377
CTPS	-2.11928571428571
EYA1	-3.09816666666667
EPS8L1	0.26125
MAPK14	-0.617666666666667
SERPINB2	-4.761625
GTF2F2	-0.1895
ZNHIT4	-0.008
PLA1A	2.139
C20orf114	1.8825
HPR	-3.8215
C18orf2	-2.27633333333333
SATB2	-2.71125
KCNJ9	0.063375
MGC157906	0.707
MOCS3	-0.37675
C17orf71	0.027
PPHLN1	0.2609
HIST1H2BN	-0.348625
RAPGEF1	-0.04575
MAP3K8	2.13625
DLG4	0.0715
STC1	0.80425
CDGAP	1.34575
DDX26B	-0.81825
LOC150223	-1.3395
CPSF3	-0.835666666666667
TMEM14A	0.1835
MYH3	-1.69225
GPKOW	0.0165
SULT1A1	0.364666666666667
SPON1	2.9653
YY1AP1	-0.302
RAB23	0.1705
PLA2G4A	-3.54625
MAPRE3	-0.14675
ZNF516	-0.277928571428571
GGPS1	0.91525
EXOC3L2	-0.17925
C19orf42	0.2169
MAP2K2	-0.067
HIST1H2BB	-0.52375
RNF19B	1.26816666666667
C6orf128	-0.108333333333333
TLR8	3.966
PCDHA9	-1.0005
CARS2	-0.796
CLUL1	3.632
RHAG	-3.641
UNK	0.299
EXOC8	0.9909
C9orf95	1.429
C14orf143	0.585333333333333
MAML3	0.117125
LDHA	-2.118
MRPL20	-0.167
KLHDC6	0.528166666666667
ATP5S	-0.249333333333333
C8orf55	1.206
PHF19	-1.69175
KRTAP13-4	0.6485
TTC5	-0.15125
XKR5	-0.23575
SILV	-3.38783333333333
TEX28	-0.1205
TCTN1	1.075
CX40.1	0.61375
PPP2R5C	0.102
C12orf30	-1.3405
CAPG	2.32825
MPZL1	0.69115
ARSB	-0.899166666666667
TDH	-1.15375
WASF4	0.792
TSSK3	-0.775666666666667
7A5	-1.63
CRISPLD1	2.59525
MAD1L1	-0.0903333333333333
SPIN4	-0.226
AMPD1	2.06275
DPYSL5	0.019
INPP1	-0.484166666666667
ANKRD11	-0.925666666666667
NPAS4	0.2275
GCET2	0.867
RNASE9	0.498
GUCY2D	0.076
CCDC98	-0.31825
FGF4	0.084125
CPM	0.678833333333333
SLC26A4	-1.10633333333333
PLD5	-0.481
FAM59A	-1.1533
FBXO5	-0.981222222222222
SIPA1L1	0.43675
DPYS	0.4955
ATG4D	-0.5025
TGM3	2.6015
MTCH1	-0.676125
HK1	-0.339
CDC26	-0.12275
GALNT12	-2.4545
LOC339229	0.539
MRPL35	-0.2365
ORC4L	-0.333375
TNKS	-0.879571428571429
C2orf24	0.130666666666667
ZNF553	1.1255
GGTLA1	3.042
ZNF497	0.258
CDY1B	0.76325
SLC30A4	1.350125
TUB	-2.285
ARHGEF18	0.06875
ARRB1	0.447
KCNK1	2.780375
EREG	4.5933
SCAMP5	-0.34175
RUNDC3B	2.562
ADAMTS20	0.061
IL17RB	1.700875
FLJ20323	-1.1765
MCAM	0.1605
POLR3E	-1.10625
AQR	0.119
IPMK	0.684
CDCA7	-1.806125
CAMP	5.399
GRHL3	-0.36525
ADAMTSL2	0.873166666666667
CLMN	1.81583333333333
SSTR3	0.832
MAGEA5	-2.21983333333333
OVOL2	3.717
JMJD1B	-0.06875
RBL2	0.3122
PYGO2	1.04625
PPP1R10	0.719166666666667
CSE1L	-1.17366666666667
LCA5	0.903
RDH16	1.21375
ASRGL1	-2.545375
TOM1	0.0745
PTX3	-6.342
TTC15	0.57075
SCGB3A1	0.932833333333333
MRPL50	-0.6795
RCAN3	0.7075
SLC26A11	0.5765
STYX	-0.0111666666666667
CINP	0.1265
MARCH7	-0.5645
PFKM	-0.1075
SGMS1	0.812833333333333
RIOK3	-0.1108
C1orf110	-0.3095
CES7	-0.00800000000000001
LOC440248	-1.84925
PPP1R12C	-0.14075
C10orf27	0.8565
ATG9A	-0.76325
MRPS26	0.444375
TMEM40	2.18475
ELP3	-1.0694
ZNF787	0.6615
HIAT1	-0.12775
C8orf34	2.10016666666667
MGC4655	-0.3791
PELI1	0.592
PPT1	0.1789
SLC35C2	-0.9015
C6orf125	-0.3865
MUC4	-0.456166666666667
RFC4	-1.707
GNB2	-0.1435
NUP50	0.0985714285714286
SULT4A1	-1.53683333333333
C7	1.95925
CCDC130	-0.510666666666667
ARRDC4	0.14875
RQCD1	-0.64475
GLYCTK	-1.03675
AYTL2	0.597636363636364
MTUS1	0.1294
LEMD3	-0.0366666666666667
PLEKHF2	1.96675
HOXA7	-0.07175
GTF3C2	-2.036
DYNLRB2	2.15575
CNOT10	-0.34775
MR1	0.6285
FFAR1	0.22325
PRIC285	0.4895
SLITRK6	7.208
LIX1	-1.7711
UBE1L2	-0.427
F8	0.416
ACHE	0.2265
KPNA5	-0.83425
TNFRSF12A	-1.44616666666667
EGR3	-0.1615
SERPIND1	-3.06883333333333
OASL	3.213
IFRD1	-1.07125
WDFY1	0.231166666666667
ZNF267	0.515
ACCN5	0.173
ZBTB6	-0.30125
PPP1R3A	0.0645
PRRT3	1.78525
FBXL19	-0.117
TXNIP	0.695928571428571
ACTN2	-0.3885
ATG9B	-0.232375
C9orf117	0.450625
IL27	-0.7825
RPL36AL	0.1385
KLK15	0.29425
CHAD	0.4975
RAP2B	0.1552
HEBP2	1.21475
ZNF342	0.073
CAMK2G	-0.141833333333333
TLR3	1.35425
FGF14	0.5715
HMGB2	-0.382125
TRPM5	0.420666666666667
OR5M11	0.148
KIF3B	1.02210526315789
PRICKLE2	0.437
MTMR9	-0.437
C3orf27	0.32025
GLRA3	-1.15166666666667
NSDHL	-0.211833333333333
TMEM32	-0.49275
POLR2D	-1.05816666666667
MYADML	0.6255
C9orf114	-1.06975
MRGPRX1	0.6565
TOPORS	0.138
CLDN19	0.075
C1QL4	-0.3535
RNF165	-1.242
DHRS9	0.4945
DNAH2	0.143833333333333
FXR1	-0.931666666666667
ZMYM3	-1.16225
CASP3	0.722166666666667
FAM120C	-0.39575
SCLY	-1.43575
CA7	-0.0505
ENTPD5	0.401833333333333
ZNF461	0.0315
PDIA5	-0.605
C1orf19	-0.302333333333333
TMEM67	1.707
KCTD20	-0.3565
WDR47	0.7035
FLJ38723	0.383
KLRF1	2.05433333333333
TAS2R16	1.459
CLDN12	0.27125
PRKCE	-0.25375
UBXD4	-1.02475
ITGAM	3.22033333333333
GLT8D3	-0.03825
WDR31	0.5148
RGS2	0.51475
OR51L1	0.5385
MST1R	0.17275
KIAA1737	0.8695
OR4A5	-0.029
GLIS1	-1.6235
PTMA	0.806142857142857
NAPA	0.9935
PRDM11	-0.09025
LIPF	0.735
DIRAS3	-0.677
ASGR2	-3.80925
C1QTNF4	0.86025
PIK3R4	-0.142333333333333
ARMC3	3.2265
NDUFV3	-1.01475
BTBD3	-0.6175
PPP1R2	1.22583333333333
UBE2NL	-0.4175
FOSL2	0.381071428571429
FAM119A	-1.27716666666667
TUBA4A	-0.394
KRTAP12-1	0.26975
SFRS2	-0.35
RHPN1	0.6994
EEF2	-0.588666666666667
ZDHHC11	0.6095
EPHA3	1.01
RBM12	-0.30275
H2AFJ	0.553833333333333
EDIL3	1.4935
KIF26A	-1.6815
SERGEF	-0.60825
B3GALT4	2.47425
LOC90925	4.68566666666667
OSCAR	0.77
NPFF	-0.747875
DEDD	0.43475
TMEM155	-0.636125
PTPN1	0.41925
SCYL2	0.302
SKAP1	2.369
LEAP2	-1.72233333333333
GADD45G	1.6232
IFITM3	0.97225
PILRB	-1.95566666666667
SLU7	0.2798125
DSC3	1.03925
DNMT3L	-1.2195
PAPD5	0.73125
B3GNT3	-0.929166666666667
LHCGR	0.7675
MSL-1	0.7805
UBE2S	-0.7495
SAP130	-0.627
ANAPC11	1.1405
MAGED4B	-2.3445
ATP6V1B2	0.120666666666667
C14orf179	1.384625
CAPZA1	-0.32075
CDYL2	-0.426333333333333
GLRX3	-0.6925
LOC136288	-0.528
MOBKL1A	0.33475
HTR2B	3.02325
CRYGD	-0.198333333333333
NUS1	-0.6075
PGRMC1	-0.415
MYOM2	-0.69275
FLJ39653	-1.44016666666667
CHM	0.4172
OR5M8	0.2755
ZNF619	-0.3985
FAM105A	1.48475
CCNL1	-1.573625
NAP1L3	-0.5015
C10orf57	2.39483333333333
B3GALNT1	1.17383333333333
CSN1S2A	-0.035
TCP10L	-0.0175
GDAP2	0.177375
DMKN	-0.501166666666667
COX6B1	0.68425
DNASE2	0.777166666666667
MSH5	-2.212
LGMN	0.479625
USP31	0.2058
OR13C8	0.0145
SDCBP	0.9143
NUDT11	-2.54016666666667
PYGL	0.193666666666667
SNPH	2.8625
B3GNT4	-0.8375
MIZF	-0.971
NUBPL	0.20875
NOD1	-0.350166666666667
CDH22	0.11275
NUBP1	0.641333333333333
DSCAM	-3.312
DGKI	-0.558
FAM136A	-0.6825
AKAP1	1.145
SLC16A6	1.8885
RIN3	0.4385
PSG2	0.24075
DIP2B	0.851333333333333
PSORS1C1	-0.1007
KIAA0495	-1.195
FLJ90709	0.407833333333333
LPA	-0.628166666666667
PIGA	-0.77
LY75	3.83233333333333
UTS2	-5.303
RREB1	-0.534125
GALNACT-2	0.8491
MGC3196	-0.01675
FLJ31568	-0.40375
LPHN1	-0.515625
SP1	0.52125
TOX4	0.311666666666667
HSPA9	0.3326
APOBEC1	0.22
SLC35E4	-1.2075
LSM5	-0.90675
SURF1	0.458
ZBTB1	0.119333333333333
GTF2F1	0.0735
RPS15A	-0.309928571428571
DUSP21	-0.232166666666667
GINS4	-1.17
MYO15A	-0.323166666666667
GIMAP7	3.31975
MGC13379	0.6035
ATP6V1E2	-0.360833333333333
UTP3	-0.24775
HNRPA3	-0.697
MT4	0.633
C14orf155	0.55925
U1SNRNPBP	0.41975
CKLF	-0.334666666666667
PLEKHN1	-0.7755
MBNL1	0.112666666666667
NUP160	-1.68125
ACSM2A	-1.57875
LOC129881	0.59275
KIAA1529	-1.1715
FLJ22639	-1.5765
HAND1	-0.991
GSX1	0.587
FGA	-3.8233125
SERPINB1	0.48275
ZNF642	0.61625
IGFBP1	-7.595125
SLC1A1	1.71125
DHX57	-0.346875
ZNF766	0.1515
PTPN21	-0.8547
GDPD3	2.75633333333333
PNPLA5	0.185
TBR1	0.2162
FAM116A	-0.28525
IQGAP1	0.471875
FOS	0.4385
ZNF226	-0.4025
FIGNL1	-0.4125
C14orf1	0.230333333333333
ZMYND17	-0.6865
PUS7	-1.1755
TUBB6	-0.943625
KCNQ2	-1.416
MARCH6	0.401333333333333
CCDC33	0.634
PRODH	-1.4135
RBM11	-0.0385
EPHA6	0.321875
SLC43A1	-0.4325
LOC196541	0.13625
NTN1	0.65525
ING4	0.01375
PCDHB10	0.71625
DPH2	-1.11216666666667
SPACA4	0.71825
FBXL21	-3.7135
DIAPH1	-0.390333333333333
ZNF71	0.376833333333333
CEP76	-0.2785
CORO1A	0.68225
RRM2	-2.45525
EDG4	0.90325
OS9	0.464833333333333
SLC4A1AP	-0.1645
COG5	-0.479
COPS8	-0.635
NGLY1	-0.9225
NCBP2	0.443
C17orf42	-0.109166666666667
GPSM3	1.205625
SIL1	0.957166666666667
ASB6	-0.8545
SMAD5OS	-0.0133333333333333
UNC93A	-1.773875
A1BG	0.356333333333333
C21orf62	0.57075
FMO5	0.510166666666667
ATRIP	0.173333333333333
CEBPG	0.611333333333333
C7orf38	0.0883333333333333
TNFRSF1B	1.35783333333333
CLEC1A	1.28266666666667
IQSEC1	0.86375
PATZ1	0.993
RBM22	1.058875
BAG2	-2.03933333333333
PAQR5	-1.573
C9orf127	0.2213
THNSL1	-1.4405
SHROOM3	1.2043
JAM2	1.371
SNRPN	-2.16425
ALX4	0.132
CACNA1S	-0.2135
FAM130A1	1.249
CORIN	0.9105
CD300LB	0.6085
PLEKHG6	0.5205
LRRC40	-1.38625
PCLKC	-1.09375
PCDHB16	-0.0661666666666666
WNT2B	0.2385
ASNS	-2.13166666666667
MRPL49	0.17375
FLJ46111	-0.0365
ISG20	1.766125
SMU1	-0.316833333333333
CASZ1	0.6395
POLR1D	-0.713916666666667
GIN1	-0.38125
SNAG1	0.148666666666667
ANKRD29	1.08075
CDKN2AIP	0.3305
KRR1	0.21825
CXCL1	-3.9605
EPM2A	-0.4964
PC	-0.987666666666667
DEFB127	-0.227
PDZRN4	1.00433333333333
FAH	0.604625
OR51E1	1.8905
CDC2L6	0.794
DNTTIP1	-0.4545
PAX8	0.20925
TMEM116	0.3105
C1orf150	0.9845
PRO2012	0.5095
MRPL40	0.0993333333333333
BEX1	-3.0998
SLC2A4	-1.114
PKMYT1	-0.199
FEZF2	-0.462
SLC26A9	-1.336
MAP2	-0.721454545454545
LYL1	-0.75825
SLC25A19	-0.184
NOS3	0.193
ZNF34	1.698
TMPRSS11F	0.35775
FAM43A	0.21275
FCRL4	1.11183333333333
KLF14	0.09625
FLRT2	-0.298666666666667
WRN	-0.18325
SDF2	1.137
KRT8P12	-0.06225
C6orf195	-0.838
C9orf125	-2.001
DZIP3	0.623875
RIT1	0.17175
SCML1	-1.63183333333333
RHBDF2	0.535625
OR2G3	0.78
REXO1L1	0.2765
MAP3K7IP3	-0.22475
C3orf57	-4.77425
FBXW11	-0.161166666666667
ETAA1	-0.78075
C14orf131	-0.2679
AKT1S1	-0.51775
SLC12A5	-0.644
C9orf164	1.72175
NRIP3	1.51925
NOS1AP	-1.16125
TMEM121	0.9875
SAP30BP	0.4212
DGCR6	0.93175
WDR76	-0.59875
FAM82B	0.959416666666667
LOC606495	-0.2095
MAP9	2.39725
BCDIN3D	1.305
CXorf36	3.14516666666667
DSCR3	-0.9242
ZFAND3	0.360375
C7orf43	0.6445
SPSB3	0.344
C19orf19	0.709
FAM133A	-3.16175
C12orf25	0.1895
SLC39A3	-0.197875
DISP2	1.64425
PI4KAP2	-1.925
MKRN3	-1.942
ADAMTS13	-0.476125
CBLN3	0.5496
TTYH1	-0.801833333333333
C3orf18	-0.94375
FLJ13236	-0.72625
ZMYND12	2.504
C18orf25	0.314875
GLB1L3	-1.168
ATP13A5	0.2385
RANBP10	-0.70675
CD96	0.8204
DENND1C	1.23425
RBMS3	0.4359
SLC41A3	0.301166666666667
DGCR6L	0.61425
TMEM128	1.06466666666667
CSNK1G3	0.0172857142857143
MOBKL2C	0.485125
TSPAN6	0.445125
MATN2	-1.1246
MSL2L1	-0.0315
ST6GALNAC2	1.01833333333333
FGFBP2	0.890375
FGL1	-6.12616666666667
MPP3	-1.10633333333333
ARHGEF6	1.68466666666667
TGFBR2	0.446125
ACMSD	-0.3565
IL33	3.372
C9orf5	-0.333583333333333
DEAF1	-0.7832
AMN	0.1535
DEFA6	0.351
RNF212	-0.88475
METT5D1	-0.208833333333333
CIB1	0.6951
TSSK1B	-0.58475
KIAA1727	0.956
ZNF680	-0.457333333333333
LOC399900	-1.816
LOC152217	0.01425
CTNNAL1	-1.7725
CIT	-1.22766666666667
TLE6	1.755
ZNF607	-0.67175
HERC4	-1.02783333333333
DRAP1	0.2224
PEMT	-0.90375
C10orf111	-1.194
ZNF575	1.1015
KCTD7	-0.0055
MYO1F	1.295875
LOC285382	-0.169
RAB11A	0.733
PLCD3	-0.7975
C15orf28	-0.13475
PTBP2	-1.271625
CTB-1048E9.5	0.042875
C19orf60	0.519166666666667
C7orf25	0.412333333333333
SETD7	0.8325
HOXB9	-4.2675
VANGL1	0.5143125
CHAF1B	-2.2395
NDUFA3	0.6885
KIAA1328	-0.246333333333333
SHARPIN	1.200125
TTC23	-1.06375
UGP2	0.392583333333333
ANKIB1	0.7215
CIRBP	0.74
SEC14L4	-3.23783333333333
OVCH1	0.1852
VPS52	-0.51875
FAT	-0.242375
M6PRBP1	0.007
GPRIN3	1.032
PPM1F	-1.19866666666667
TSR1	-1.045
CCDC85A	0.94575
PCSK5	0.83575
ZFHX3	0.083
HEMK1	-0.8736
PGBD2	-0.10525
RSRC2	-0.139333333333333
AURKC	-1.25866666666667
SCRIB	1.293625
ORM2	-4.0945
FAM115A	0.3416
FZD6	0.47425
UNC119	0.729166666666667
GPX3	-1.1561
NOV	-0.364875
CABC1	0.029
CDC42SE2	0.50025
EIF2S2	-0.8748
RNF130	0.872375
CKAP5	-0.597333333333333
RP11-413M3.2	0.51425
C10orf18	0.6176
TMEM93	-0.4135
DYX1C1	1.3645
KCNMB2	-1.503375
ANK3	0.741
KRT5	-0.2546
CDH12	-1.33928571428571
QRSL1	0.123
JUB	-2.36275
SHC4	-0.64675
CCL15	1.0995
CCDC22	0.103
SNX24	0.46125
RARS	-0.8825
MORC2	-0.031375
FAM48A	-0.49525
MT1H	-0.05
PPP1R14C	-1.97866666666667
FOXD1	-2.10378571428571
C1orf213	-2.95875
AMT	-1.8674
DSN1	-0.23925
PTPLAD2	3.38725
DIS3L	-0.013
RASL11A	1.24525
GPRC5B	1.00775
FRMD7	0.2945
STRN4	0.49725
KITLG	2.18095454545455
HDGF	-0.18975
OR1S1	0.085
SETX	0.1765
DDR2	0.054
KCTD12	2.31775
LYZL2	2.41325
WDR52	-0.3425
TMEM2	0.799
ZNF579	0.434333333333333
LOC200810	0.863
TNFSF9	-1.929625
PPFIA4	-3.321
CNIH3	-0.128666666666667
MAP4K4	-1.372
ROD1	0.716428571428571
ALS2CR12	1.25816666666667
DOCK3	-1.72666666666667
PAQR9	-4.712
ASB17	0.0575
STX16	-1.487875
FEZ2	-0.09
DLAT	-0.601666666666667
KIF21B	-0.34
CDC5L	-0.2695
TMEM119	2.10066666666667
CRIP3	-1.1365
TPSD1	0.8765
TEPP	0.11675
GNGT2	1.7885
C21orf121	0.35775
WNK1	-0.19225
FLJ10490	0.9061
OR51B5	-1.853
LOC203547	-0.289375
HAS1	0.1965
PPA1	-0.166833333333333
ST7	-0.728125
C11orf46	0.6695
POPDC3	-3.3185
ACOX2	-0.273166666666667
ATCAY	-0.159
TM4SF19	-0.6085
MFSD9	-0.603166666666667
PDHB	-0.3705
ERN1	0.50025
LCE3C	0.658
GPR111	-0.5335
NOTCH3	1.60466666666667
ADAMTS5	2.00975
B3GALT1	-0.358
UGCGL1	0.141666666666667
FAM58A	0.473166666666667
FBXO32	1.822
CLPP	0.12875
NXPH1	-0.17275
MTMR3	0.501
ATP1B3	-0.570625
TMEM16A	3.9715
HIST1H3F	0.218166666666667
TRIM25	0.2795
SDCBP2	0.117
CRKL	-1.41475
HOXB2	2.58333333333333
ANP32B	-0.779
GATM	3.975
AP4E1	-0.04825
EDG5	0.472625
CDKN3	-0.656666666666667
CDH4	-2.31175
PGD	-0.8815
RND1	1.197
GAD1	-3.5071
MPG	0.518
LOC440350	-0.079
ZNF133	-1.123
SERPINB12	0.292
AMELY	-0.0285
DHX36	-0.86
TNFAIP8L2	3.474
PHTF2	0.193666666666667
CCDC112	0.0568333333333333
IQCC	-1.243
HEYL	3.02966666666667
FTSJ2	-0.164833333333333
APPL1	0.8425
RAB43	-0.0474285714285714
OR10G2	0.196
WAC	0.486333333333333
ADCY9	0.288375
RUNDC2B	0.7325
PYCRL	1.6615
AGPAT7	0.0418333333333333
SLC22A9	-0.8758
CDKAL1	-0.5215
PDYN	-0.956833333333333
C20orf74	-0.311
MTMR11	1.2355
VAV3	3.36775
DAPL1	3.48275
STXBP3	0.30375
EIF3G	-0.376
ARHGAP22	-1.3535
NPFFR1	0.5785
NPC1	0.624666666666667
ALDH9A1	1.18316666666667
ZNF600	0.02975
ZNF678	0.173166666666667
RASSF1	0.148
ADD2	-2.758125
PITPNB	0.270625
PKD2L2	0.133625
LRP11	0.36025
CDKL1	0.06025
SMEK2	0.3995
PRODH2	-2.73633333333333
C11orf54	-0.185833333333333
SFRS11	-1.06333333333333
IL7	0.753666666666667
ALS2CR16	0.56425
BTG3	-0.981166666666667
PAK2	0.689444444444445
RP11-679B17.1	-1.75275
GATA4	-1.34533333333333
ATP2B1	-0.525
LOC130940	0.4125
C1orf172	1.591
ATF7IP2	-0.40175
SLC25A43	0.179166666666667
CENTG3	0.0863333333333333
IGF2BP1	-3.9164
FCHSD1	0.204
CAMK2N2	1.23066666666667
ELAVL3	-0.0924
NBPF15	-0.2615
UBE2J2	-0.358083333333333
GNL2	-0.79575
PRR3	-0.3287
NLF2	0.92275
OR4F6	0.396
KLHL24	0.619833333333333
CCDC88A	-1.1352
SGPP1	-1.03283333333333
C10orf11	0.0433333333333333
SLC35B4	-1.67933333333333
UGT3A2	1.666
ARNT2	0.835
CBR1	-1.230875
ITPR3	-1.09783333333333
TRAPPC6B	-0.2018
AMZ1	1.494
ARP11	2.12925
WDSUB1	0.259
APBA1	0.199833333333333
RAB2A	1.5302
C6orf162	-0.555375
HPSE2	0.39225
PLCE1	1.44425
INSL3	1.0195
DLG1	0.3992
PTPLA	-3.66925
PIGX	0.935875
TFIP11	0.298833333333333
FIBIN	2.9375
POLR2G	-0.15825
GRAP2	-0.7245
DNAJB8	0.0815
CNBP	0.249666666666667
WASF1	-2.4515
INPP5E	-1.0511
HSPB1	1.302625
TMEM167	-0.3142
CUBN	-0.0275
IGF1	2.7070625
ITPK1	0.6355
NAALAD2	-1.41975
G3BP1	0.082
NT5DC1	0.24475
CYP39A1	-1.114
TMEM139	1.47341666666667
POLK	-0.1298
GLULD1	-1.556
RBM15	-0.7365
AMZ2	0.66275
GDF15	-0.376
MESDC2	0.1995
INCA	1.259
ACY1L2	-2.585
GZMM	1.20783333333333
PAIP1	0.285
CACNA2D1	-0.0565
STK32C	1.34183333333333
SH3BP4	0.283666666666667
DEC1	-0.048
PADI1	0.5275
UBB	0.5242
PON3	-3.42833333333333
PROP1	0.536
ANKRD13B	0.4485
ADCK1	-0.2705
TCF25	-0.0779166666666667
SLC38A5	-1.9395
CXorf26	0.860333333333333
C19orf39	0.19
PPP1R13B	0.3375
ARL2	-0.782
TCL6	0.197166666666667
TOP3A	-0.7115
SLC16A14	2.741
FXYD6	1.48933333333333
HIST1H4E	-0.2675
BBC3	0.249315789473684
UNC5A	0.429833333333333
FAM86C	-0.0756
PI4KB	0.25575
B3GAT1	-2.63075
SUSD2	2.32266666666667
OAZ2	-0.147166666666667
NOC4L	-0.04875
C10orf12	-0.2095
FADS1	-0.209666666666667
LOC144097	-0.08625
DKK2	2.43983333333333
KIAA1949	0.52075
RHOT1	0.266
OXT	1.19866666666667
GPR153	1.009
ARL4A	-0.678666666666667
SAAL1	-2.14725
CCDC64	0.389
USE1	-0.221
HNMT	0.688833333333333
PCGF3	0.4221875
CYP2C19	0.238
C20orf4	0.5635
CCDC11	1.3415
ACSBG2	-0.51125
RWDD2A	0.2375
PALLD	2.392
CPLX4	0.49
LOC492311	0.429
KPNA2	-0.626333333333333
MACROD1	-0.1037
TMCO3	-0.9495
C15orf52	-0.221333333333333
BIRC5	0.2082
PRR16	0.412166666666667
FAM63B	0.285
KATNB1	-0.9125
WNT8B	-0.1615
CPLX3	0.091
GHR	2.89175
CCDC124	-0.347
BCLAF1	-0.804375
