Hybridization REF	TCGA-A8-A09X-01A-11R-A00Z-07
ZNF347	-0.4994
GTF2E1	0.42675
RY1	-0.7505
ATAD2B	0.33925
ARHGAP17	0.1227
KCNIP3	-0.90625
SFPQ	-0.066625
GFRA4	0.398166666666667
AKR1B10	-1.99525
TIGD6	1.03883333333333
RGS16	1.19275
URB1	0.457833333333333
OR4C46	0.544
TOP3B	-0.7255
NFATC4	1.257
CA14	-4.4635
BMPR1A	-0.240666666666667
SNRP70	-0.86675
PRL	-0.134333333333333
C6orf130	-0.6435
STAG2	0.09625
CD55	-0.536857142857143
RPS23	0.926666666666667
SSX2	-0.8052
FDPSL2A	0.036
FBXO27	-0.93875
SYNGR3	-1.46116666666667
TMSL3	1.332
EML1	-1.9705
NUP93	-0.708
SMAD3	-1.6273
KIAA1189	0.155166666666667
HNRPUL2	0.643
TBC1D12	0.798666666666667
C16orf24	1.9995
MRVI1	1.7436
ZNF581	-0.113
ELOVL3	-1.164
OR51Q1	-0.20275
CACNB3	0.779333333333333
GALNT13	-0.537571428571429
C10orf84	0.341625
NEDD4	0.3598
SPO11	0.828
OR5AU1	0.0585000000000001
NEK4	-0.478285714285714
PRKAR2A	-0.168666666666667
IHPK1	-1.13716666666667
ATP6V0B	-0.309
CACNA1E	0.844
CEACAM8	-0.00950000000000004
PEX14	-0.233
FLJ12993	-0.7295
ZBTB38	0.0931666666666666
PCTK2	-0.31
LRRC16	0.7612
FBLIM1	0.5425
FYCO1	1.0305
RP5-1022P6.2	-0.04475
CMTM1	0.458833333333333
PLTP	0.682
RAPH1	0.4895
DOCK8	2.742875
EZH2	-0.876333333333333
SLC25A1	0.521666666666667
PLEKHB1	-1.4557
GRB7	0.1958
ZFP37	-1.5555
MRPL33	0.24825
PELO	0.03025
ARMC1	0.113818181818182
C9orf27	1.417625
FLJ25778	-0.5025
C9orf37	-1.54383333333333
TMEM66	0.398
SPRN	-0.03925
HBEGF	0.456125
PI4KA	-0.402
LEPRE1	-0.97725
POU2AF1	-0.566375
MRPL12	0.7005
REP15	0.5045
ZC3H3	0.4555
RASAL1	0.7945
DDAH1	0.929375
ACBD5	-0.0525
TMC2	0.548
CCDC137	-0.034
SAMD13	0.0896666666666667
UGT2B15	-2.8865
TIPARP	-0.907
DNASE1L3	0.86125
TRIM72	-0.0131666666666666
DBX2	0.6355
IPO8	0.13175
C21orf88	-1.0959
MAP3K14	0.26575
LOC51233	0.684333333333333
GGTLA4	2.32025
PDE6D	-0.0975
ZNF117	-0.9015
CLK2	-1.03375
NKRF	-0.896
TNFSF15	0.3074
DUSP2	0.67275
SECISBP2	0.2198
GABRR2	0.53
PPAP2C	2.1305
LOC51145	0.2135
PAG1	0.689625
PIK3C3	-0.82875
GNG10	-0.326
APOL4	1.54966666666667
ANKRD28	-0.635
STMN3	-1.8713
RAB14	1.1817
CDK2AP2	0.4275
HDDC3	-0.297375
COMMD7	0.491875
CXXC1	-0.862
HMCN1	-0.1286
CD40	1.56525
DYNC1LI2	-0.22925
GDI1	-0.2745
LOC646938	-0.1515
VSNL1	-2.72883333333333
PIH1D1	-0.674
RAET1G	-0.2775
KRTAP5-9	0.5285
EFTUD2	-0.85575
ZNF311	-0.198166666666667
ATP6V1G3	0.603
OR2W3	1.2785
SCN4A	0.689
MED10	-0.527375
FAM135A	-0.6929
ARHGAP4	-0.8245
EHMT2	-1.09425
UFD1L	-0.44675
ERMP1	1.9185
MAG1	-1.3835
THAP8	-0.0338333333333333
HACE1	-1.41133333333333
FAM82C	0.8515
C3orf20	-0.7145
UNC84A	-0.926666666666667
SCD5	-0.576642857142857
LASS6	1.40725
LSG1	-0.308916666666667
MAL	-4.666
GPR22	-0.201
WDR5B	-0.38025
ACTRT1	0.221
C17orf60	1.0285
GRIN2C	0.8548
ARMC8	-0.24975
SLC47A1	-1.97183333333333
DMPK	-0.027
DHRS13	-1.20933333333333
SMC1A	-0.526833333333333
KRTAP17-1	0.65
SMYD5	-0.60625
TUSC2	-0.127125
CRHR2	0.4995
KIR3DL2	1.125
CCDC104	-0.7185
ATP2C1	1.145
CROT	1.2405
PABPC3	0.575333333333333
EGR1	-2.433
THSD1	0.3935
KHK	-1.19125
SLC12A2	0.1889375
CD58	-0.89575
STOX2	-1.22133333333333
CCDC76	-0.8258
CCDC48	2.6255
DNAH1	-0.5522
ZIC4	-0.621571428571429
OR1G1	-0.26
PSMC6	-0.546666666666667
PROKR1	0.341
ABCB1	-0.28475
TRAT1	0.1
LLGL1	0.2345
MTF1	1.39325
USP54	2.139375
PAGE2B	-1.763
ITGB7	-3.70025
CCDC81	-0.1035
LOC149837	-0.388
SCUBE1	0.8305
ZSCAN10	0.832
HUWE1	0.516571428571429
CDH17	0.814
CD180	1.538
IL17A	0.39275
TMPO	-0.443625
KIAA1524	-0.626333333333333
HDGFRP3	-2.33683333333333
OXCT1	-1.76109090909091
RRAS2	-0.961
LTBP2	2.6678125
SV2B	2.80033333333333
CYP2A6	0.945625
PKD1L2	-1.6564
PPM1M	0.4785
FLJ22662	1.57166666666667
ZNF502	0.01575
GP6	-0.68775
CRYBA2	-1.752
LEF1	-1.8055
CTPS	-1.54928571428571
EYA1	-4.499
EPS8L1	1.22925
MAPK14	-0.211
SERPINB2	-4.024375
GTF2F2	-0.522833333333333
ZNHIT4	-0.044
PLA1A	1.54475
C20orf114	0.284
HPR	-3.2705
C18orf2	-3.25766666666667
SATB2	-3.254
KCNJ9	-0.00887499999999994
MGC157906	0.6865
MOCS3	-0.0375
C17orf71	-0.390833333333333
PPHLN1	0.8414
HIST1H2BN	0.083125
RAPGEF1	-0.299625
MAP3K8	0.45875
DLG4	-0.570333333333333
STC1	-1.28741666666667
CDGAP	2.028
DDX26B	-0.4635
LOC150223	-0.85575
CPSF3	-1.722
TMEM14A	-0.6155
MYH3	-2.0225
GPKOW	-0.32325
SULT1A1	-0.197833333333333
SPON1	3.3925
YY1AP1	-0.5205
RAB23	0.1455
PLA2G4A	-3.9085
MAPRE3	-0.174333333333333
ZNF516	-1.53464285714286
GGPS1	0.34
EXOC3L2	-0.152
C19orf42	-0.119
MAP2K2	-0.151333333333333
HIST1H2BB	0.20975
RNF19B	1.227
C6orf128	1.13683333333333
TLR8	3.968
PCDHA9	0.7205
CARS2	0.058125
CLUL1	-0.645333333333333
RHAG	-3.69733333333333
UNK	-0.513
EXOC8	0.3011
C9orf95	1.17125
C14orf143	0.166666666666667
MAML3	-0.174625
LDHA	-2.24775
MRPL20	0.45875
KLHDC6	0.133833333333333
ATP5S	0.0373333333333333
C8orf55	1.54725
PHF19	-2.4905
KRTAP13-4	0.287
TTC5	-0.318
XKR5	-0.7765
SILV	-4.25616666666667
TEX28	-0.735
TCTN1	-0.39325
CX40.1	-0.00425
PPP2R5C	-0.533875
C12orf30	-1.774
CAPG	1.64725
MPZL1	0.7161
ARSB	-0.109333333333333
TDH	-1.03525
WASF4	0.63025
TSSK3	-1.01383333333333
7A5	2.124
CRISPLD1	-0.75525
MAD1L1	-0.727833333333333
SPIN4	-0.771166666666667
AMPD1	2.1845
DPYSL5	-0.1885
INPP1	-1.00633333333333
ANKRD11	-0.549111111111111
NPAS4	-0.122875
GCET2	0.5049
RNASE9	0.843
GUCY2D	0.0236666666666667
CCDC98	-1.11275
FGF4	-0.97175
CPM	0.1815
SLC26A4	-1.67583333333333
PLD5	1.14933333333333
FAM59A	-0.1238
FBXO5	-1.22411111111111
SIPA1L1	-0.258125
DPYS	0.68675
ATG4D	-0.192
TGM3	1.0675
MTCH1	-0.345875
HK1	0.200928571428571
CDC26	0.313125
GALNT12	-0.696166666666667
LOC339229	-0.104
MRPL35	0.105625
ORC4L	0.156125
TNKS	0.134857142857143
C2orf24	0.3
ZNF553	-0.314333333333333
GGTLA1	2.6844
ZNF497	-0.4565
CDY1B	0.986333333333333
SLC30A4	1.0335
TUB	-1.71775
ARHGEF18	-0.45375
ARRB1	0.2175
KCNK1	1.73525
EREG	-2.8266
SCAMP5	-0.3545
RUNDC3B	2.0295
ADAMTS20	0.0115
IL17RB	-2.122125
FLJ20323	0.0465
MCAM	0.55675
POLR3E	-1.06125
AQR	0.976333333333333
IPMK	1.6995
CDCA7	-2.581875
CAMP	2.25325
GRHL3	0.44375
ADAMTSL2	1.44233333333333
CLMN	3.13366666666667
SSTR3	0.875
MAGEA5	-2.12433333333333
OVOL2	3.8235
JMJD1B	-0.0485
RBL2	-0.1354
PYGO2	0.6155
PPP1R10	0.152166666666667
CSE1L	-0.776833333333333
LCA5	-0.49675
RDH16	1.57625
ASRGL1	0.537125
TOM1	0.920666666666667
PTX3	-6.86575
TTC15	0.438
SCGB3A1	1.09
MRPL50	-0.04625
RCAN3	1.251
SLC26A11	0.2705
STYX	0.635
CINP	0.11675
MARCH7	-0.884
PFKM	-2.61983333333333
SGMS1	1.85816666666667
RIOK3	-0.9796
C1orf110	0.508
CES7	-0.043125
LOC440248	-2.005
PPP1R12C	-0.491
C10orf27	0.8395
ATG9A	-0.7615
MRPS26	0.39075
TMEM40	3.81
ELP3	-0.149
ZNF787	0.5958
HIAT1	-0.33125
C8orf34	1.58383333333333
MGC4655	-0.27
PELI1	0.160666666666667
PPT1	1.3871
SLC35C2	0.264166666666667
C6orf125	-0.0815
MUC4	-1.39533333333333
RFC4	-2.33014285714286
GNB2	0.619833333333333
NUP50	0.325642857142857
SULT4A1	-1.7305
C7	2.4905
CCDC130	-0.507333333333333
ARRDC4	0.604
RQCD1	-0.7
GLYCTK	-0.78475
AYTL2	-0.387636363636364
MTUS1	1.8459
LEMD3	1.003
PLEKHF2	1.631
HOXA7	0.48025
GTF3C2	-0.905
DYNLRB2	0.4325
CNOT10	-0.46125
MR1	0.239
FFAR1	-0.3815
PRIC285	0.3085
SLITRK6	-2.629
LIX1	-3.244
UBE1L2	-0.09275
F8	0.352875
ACHE	-0.0596666666666666
KPNA5	-1.793
TNFRSF12A	-0.637333333333333
EGR3	-1.496
SERPIND1	-3.008
OASL	2.62575
IFRD1	-1.40725
WDFY1	-0.1485
ZNF267	-0.02475
ACCN5	-0.202
ZBTB6	-0.23375
PPP1R3A	0.3035
PRRT3	-1.60175
FBXL19	-0.779
TXNIP	0.0923571428571428
ACTN2	-1.4165
ATG9B	-0.686285714285714
C9orf117	0.274125
IL27	1.25
RPL36AL	0.358666666666667
KLK15	0.22475
CHAD	0.599
RAP2B	0.3296
HEBP2	1.79275
ZNF342	2.1335
CAMK2G	1.275
TLR3	1.60725
FGF14	-0.2695
HMGB2	-1.631875
TRPM5	0.619
OR5M11	0.447
KIF3B	0.136
PRICKLE2	-0.23675
MTMR9	0.590125
C3orf27	0.1
GLRA3	-1.5435
NSDHL	0.462666666666667
TMEM32	0.16275
POLR2D	-0.439833333333333
MYADML	0.648
C9orf114	0.007
MRGPRX1	0.805
TOPORS	0.85825
CLDN19	-1.52375
C1QL4	0.835
RNF165	-0.5735
DHRS9	0.782
DNAH2	-1.8115
FXR1	-1.07266666666667
ZMYM3	-0.89525
CASP3	0.0855
FAM120C	-0.135375
SCLY	-2.049
CA7	0.046
ENTPD5	1.27616666666667
ZNF461	-0.230125
PDIA5	1.026
C1orf19	-0.241833333333333
TMEM67	-1.17675
KCTD20	-0.49925
WDR47	-0.439
FLJ38723	0.111
KLRF1	2.3585
TAS2R16	0.3085
CLDN12	0.15225
PRKCE	-0.483
UBXD4	-0.5455
ITGAM	3.41
GLT8D3	0.64675
WDR31	0.0959
RGS2	-0.436
OR51L1	0.7615
MST1R	0.30175
KIAA1737	0.7725
OR4A5	1.405
GLIS1	-2.21266666666667
PTMA	-0.440285714285714
NAPA	1.24925
PRDM11	-0.430666666666667
LIPF	0.437
DIRAS3	-0.8255
ASGR2	-4.119
C1QTNF4	-0.5
PIK3R4	0.8945
ARMC3	-0.29925
NDUFV3	-0.16525
BTBD3	-0.799
PPP1R2	-0.458916666666667
UBE2NL	0.5005
FOSL2	0.218714285714286
FAM119A	-0.714
TUBA4A	-0.6961
KRTAP12-1	-0.084
SFRS2	-0.34175
RHPN1	0.0121
EEF2	0.0178333333333333
ZDHHC11	-1.1285
EPHA3	-1.3314
RBM12	-0.46775
H2AFJ	1.12275
EDIL3	2.567
KIF26A	0.51225
SERGEF	-0.99425
B3GALT4	1.59
LOC90925	3.9675
OSCAR	1.041625
NPFF	0.62775
DEDD	0.282875
TMEM155	-0.16825
PTPN1	-0.10725
SCYL2	1.50766666666667
SKAP1	1.85475
LEAP2	-2.32733333333333
GADD45G	1.15911111111111
IFITM3	-0.098625
PILRB	-1.239
SLU7	-0.0594375
DSC3	-1.018
DNMT3L	-1.64875
PAPD5	-0.11225
B3GNT3	-0.75
LHCGR	-0.28
MSL-1	-0.605
UBE2S	-1.321
SAP130	-0.3395
ANAPC11	0.12325
MAGED4B	-2.2715
ATP6V1B2	0.796833333333333
C14orf179	0.74
CAPZA1	-0.074
CDYL2	0.0618333333333333
GLRX3	-0.603333333333333
LOC136288	-0.83325
MOBKL1A	-1.182
HTR2B	3.10225
CRYGD	-0.163333333333333
NUS1	-0.857833333333333
PGRMC1	0.7555
MYOM2	3.8495
FLJ39653	-1.17433333333333
CHM	-0.1814
OR5M8	0.2255
ZNF619	-0.7355
FAM105A	1.278
CCNL1	-1.430625
NAP1L3	-0.875
C10orf57	2.9
B3GALNT1	-0.735166666666667
CSN1S2A	0.2575
TCP10L	0.51575
GDAP2	0.54675
DMKN	-3.30533333333333
COX6B1	0.424
DNASE2	0.753833333333333
MSH5	-2.3135
LGMN	1.11725
USP31	-0.3578
OR13C8	0.4725
SDCBP	-0.1725
NUDT11	-2.384
PYGL	-2.052
SNPH	-1.37166666666667
B3GNT4	2.535
MIZF	-0.816
NUBPL	0.192625
NOD1	0.5705
CDH22	-0.176875
NUBP1	0.3655
DSCAM	-3.5705
DGKI	0.17
FAM136A	-0.4425
AKAP1	1.5755
SLC16A6	-1.564
RIN3	0.61625
PSG2	-0.723
DIP2B	0.458583333333333
PSORS1C1	-0.4725
KIAA0495	-1.0605
FLJ90709	-0.420166666666667
LPA	-0.246666666666667
PIGA	-0.593666666666667
LY75	2.026
UTS2	-4.79983333333333
RREB1	0.13675
GALNACT-2	0.5093
MGC3196	-0.345
FLJ31568	-2.1765
LPHN1	-0.805375
SP1	1.581625
TOX4	0.112666666666667
HSPA9	0.6386
APOBEC1	-0.785
SLC35E4	-1.14875
LSM5	-0.26775
SURF1	0.675
ZBTB1	0.6045
GTF2F1	-0.4265
RPS15A	0.540642857142857
DUSP21	0.3538
GINS4	-2.19133333333333
MYO15A	-1.4688
GIMAP7	2.55775
MGC13379	0.70025
ATP6V1E2	-1.31966666666667
UTP3	-0.574
HNRPA3	-0.939375
MT4	0.4035
C14orf155	0.45575
U1SNRNPBP	0.835
CKLF	-0.890166666666667
PLEKHN1	0.250833333333333
MBNL1	0.0798333333333334
NUP160	-1.57925
ACSM2A	-1.73575
LOC129881	-1.501
KIAA1529	-1.18925
FLJ22639	-1.02475
HAND1	-1.141
GSX1	0.3545
FGA	-4.07207142857143
SERPINB1	-0.482
ZNF642	0.13325
IGFBP1	-8.0155
SLC1A1	0.2205
DHX57	-0.7435
ZNF766	0.3885
PTPN21	0.4219
GDPD3	-0.5155
PNPLA5	-0.284
TBR1	0.4295
FAM116A	-0.33975
IQGAP1	0.622125
FOS	-2.379375
ZNF226	-0.63475
FIGNL1	-0.377333333333333
C14orf1	0.373666666666667
ZMYND17	-0.4855
PUS7	-1.05216666666667
TUBB6	-1.453625
KCNQ2	-1.13275
MARCH6	0.25325
CCDC33	0.7525
PRODH	0.77975
RBM11	-2.0485
EPHA6	0.0304
SLC43A1	1.8225
LOC196541	0.20625
NTN1	1.75358333333333
ING4	0.62625
PCDHB10	-0.1775
DPH2	-0.763333333333333
SPACA4	-1.26225
FBXL21	-3.765
DIAPH1	0.656166666666667
ZNF71	0.723666666666667
CEP76	-1.096
CORO1A	0.39025
RRM2	-1.067375
EDG4	1.449
OS9	0.598666666666667
SLC4A1AP	-0.3685
COG5	0.385
COPS8	-0.94975
NGLY1	-0.15575
NCBP2	-0.496375
C17orf42	-0.958666666666667
GPSM3	0.80025
SIL1	1.381
ASB6	0.2135
SMAD5OS	1.0205
UNC93A	-3.363375
A1BG	-1.113
C21orf62	-0.28425
FMO5	-3.18891666666667
ATRIP	-0.158833333333333
CEBPG	-0.165333333333333
C7orf38	-0.565833333333333
TNFRSF1B	1.67016666666667
CLEC1A	1.4705
IQSEC1	0.219625
PATZ1	1.264
RBM22	0.835875
BAG2	-2.56483333333333
PAQR5	-1.83716666666667
C9orf127	0.1331
THNSL1	-0.26775
SHROOM3	1.4641
JAM2	1.1725
SNRPN	-1.63025
ALX4	0.014
CACNA1S	0.0185
FAM130A1	0.33225
CORIN	3.374
CD300LB	0.3875
PLEKHG6	-0.8805
LRRC40	-0.8445
PCLKC	-1.685
PCDHB16	-0.64
WNT2B	-0.8262
ASNS	-1.50944444444444
MRPL49	-0.079
FLJ46111	0.4535
ISG20	1.87725
SMU1	-0.318333333333333
CASZ1	0.4915
POLR1D	0.00891666666666668
GIN1	0.0665
SNAG1	0.179333333333333
ANKRD29	-1.47575
CDKN2AIP	-0.18225
KRR1	0.426
CXCL1	-4.2055
EPM2A	-0.1967
PC	-0.231166666666667
DEFB127	-0.404
PDZRN4	2.20933333333333
FAH	1.553
OR51E1	2.887
CDC2L6	0.00833333333333333
DNTTIP1	-0.89625
PAX8	-0.55175
TMEM116	0.12575
C1orf150	0.6085
PRO2012	-0.374
MRPL40	-0.1415
BEX1	-3.527
SLC2A4	-0.168166666666667
PKMYT1	-0.273
FEZF2	-0.5595
SLC26A9	-1.29
MAP2	-0.457545454545455
LYL1	-0.7365
SLC25A19	0.019
NOS3	0.7615
ZNF34	0.214666666666667
TMPRSS11F	0.544666666666667
FAM43A	0.0505
FCRL4	0.1265
KLF14	0.098
FLRT2	-0.585166666666667
WRN	-0.46325
SDF2	-0.00900000000000001
KRT8P12	-0.09675
C6orf195	-0.326
C9orf125	-1.34816666666667
DZIP3	-0.123
RIT1	-0.280333333333333
SCML1	-1.81733333333333
RHBDF2	0.01175
OR2G3	0.4935
REXO1L1	-1.486
MAP3K7IP3	-0.183125
C3orf57	-6.465
FBXW11	-0.501
ETAA1	-0.48725
C14orf131	-0.3235
AKT1S1	0.1955
SLC12A5	-0.392875
C9orf164	1.021
NRIP3	-0.229875
NOS1AP	-1.88266666666667
TMEM121	-0.99775
SAP30BP	-0.0067
DGCR6	0.801
WDR76	-0.98125
FAM82B	0.37575
LOC606495	-0.435
MAP9	1.045
BCDIN3D	0.918
CXorf36	3.59016666666667
DSCR3	0.4804
ZFAND3	0.34275
C7orf43	0.398333333333333
SPSB3	0.2594
C19orf19	0.461
FAM133A	-2.94842857142857
C12orf25	0.923
SLC39A3	-0.458375
DISP2	-0.63075
PI4KAP2	-1.0225
MKRN3	-2.301
ADAMTS13	-0.925625
CBLN3	0.3895
TTYH1	-0.84
C3orf18	-0.964
FLJ13236	1.664
ZMYND12	1.14675
C18orf25	-0.409875
GLB1L3	-1.0545
ATP13A5	4.6985
RANBP10	-0.4125
CD96	0.4276
DENND1C	0.7295
RBMS3	0.1694
SLC41A3	0.3495
DGCR6L	0.65525
TMEM128	-0.159
CSNK1G3	-1.05707142857143
MOBKL2C	0.758625
TSPAN6	-0.81125
MATN2	1.1089
MSL2L1	1.17933333333333
ST6GALNAC2	-0.482833333333333
FGFBP2	0.3575
FGL1	-5.206
MPP3	0.994
ARHGEF6	0.9055
TGFBR2	0.45225
ACMSD	-1.15175
IL33	3.20275
C9orf5	-0.737833333333333
DEAF1	0.5002
AMN	-0.509
DEFA6	0.326125
RNF212	-1.74425
METT5D1	-0.0188333333333333
CIB1	1.1449
TSSK1B	-0.2095
KIAA1727	1.80375
ZNF680	-0.710166666666667
LOC399900	-2.6325
LOC152217	-0.493666666666667
CTNNAL1	-3.6035
CIT	-0.737916666666667
TLE6	-1.284
ZNF607	-0.657
HERC4	-1.00866666666667
DRAP1	-0.4439
PEMT	-0.05775
C10orf111	0.6975
ZNF575	0.671625
KCTD7	0.124
MYO1F	1.46275
LOC285382	0.34175
RAB11A	0.6887
PLCD3	-0.761
C15orf28	-1.0995
PTBP2	-1.379
CTB-1048E9.5	0.077125
C19orf60	-0.253833333333333
C7orf25	-0.00699999999999999
SETD7	0.770875
HOXB9	-4.2205
VANGL1	-0.18875
CHAF1B	-0.6215
NDUFA3	0.18625
KIAA1328	-0.918666666666667
SHARPIN	0.687625
TTC23	-1.095875
UGP2	0.754666666666667
ANKIB1	0.5997
CIRBP	0.748142857142857
SEC14L4	-4.04283333333333
OVCH1	-0.1505
VPS52	-0.318
FAT	-0.72825
M6PRBP1	-0.162
GPRIN3	1.2305
PPM1F	-0.343833333333333
TSR1	-0.51025
CCDC85A	2.01
PCSK5	1.6875
ZFHX3	-0.034
HEMK1	-1.0426
PGBD2	-0.1745
RSRC2	-0.166666666666667
AURKC	-1.47433333333333
SCRIB	-0.2535
ORM2	-2.75383333333333
FAM115A	1.2775
FZD6	-0.86675
UNC119	-1.24833333333333
GPX3	-0.7434
NOV	-0.298125
CABC1	-0.45425
CDC42SE2	0.5440625
EIF2S2	-0.1349
RNF130	1.438625
CKAP5	-0.461666666666667
RP11-413M3.2	1.004125
C10orf18	0.7452
TMEM93	-0.6125
DYX1C1	0.072
KCNMB2	-2.40771428571429
ANK3	1.572
KRT5	-2.6195
CDH12	-1.815375
QRSL1	-0.068625
JUB	-2.25925
SHC4	-2.5915
CCL15	1.94383333333333
CCDC22	0.109
SNX24	-0.635
RARS	-0.425
MORC2	0.53925
FAM48A	-0.6995
MT1H	-1.9175
PPP1R14C	0.144
FOXD1	-2.63235714285714
C1orf213	-2.42925
AMT	-2.3852
DSN1	-1.0105
PTPLAD2	1.68675
DIS3L	-0.33625
RASL11A	0.11325
GPRC5B	0.83075
FRMD7	0.727
STRN4	0.03025
KITLG	3.30336363636364
HDGF	0.16
OR1S1	0.5445
SETX	0.3146
DDR2	-0.326875
KCTD12	2.37
LYZL2	-1.32233333333333
WDR52	-0.3635
TMEM2	0.80225
ZNF579	0.402666666666667
LOC200810	0.35625
TNFSF9	-1.8225
PPFIA4	-3.5665
CNIH3	-0.964166666666667
MAP4K4	-0.782642857142857
ROD1	0.7015
ALS2CR12	-1.15633333333333
DOCK3	-1.23683333333333
PAQR9	-5.07025
ASB17	0.3615
STX16	-1.201125
FEZ2	-0.433166666666667
DLAT	0.251666666666667
KIF21B	-0.723333333333333
CDC5L	-0.47525
TMEM119	2.04416666666667
CRIP3	-2.096
TPSD1	0.7815
TEPP	-0.0185
GNGT2	1.7415
C21orf121	-0.16275
WNK1	-0.04925
FLJ10490	0.5049
OR51B5	-2.649
LOC203547	0.221
HAS1	-1.7085
PPA1	1.14366666666667
ST7	0.148125
C11orf46	0.1874
POPDC3	-3.62966666666667
ACOX2	-1.58966666666667
ATCAY	-0.502916666666667
TM4SF19	-1.642
MFSD9	0.225833333333333
PDHB	-0.8255
ERN1	0.22775
LCE3C	0.7355
GPR111	0.636
NOTCH3	1.99183333333333
ADAMTS5	3.5185
B3GALT1	-0.487333333333333
UGCGL1	0.109166666666667
FAM58A	0.84
FBXO32	0.4975
CLPP	0.047
NXPH1	0.58325
MTMR3	0.959666666666667
ATP1B3	0.06325
TMEM16A	2.840625
HIST1H3F	-1.14683333333333
TRIM25	0.8795
SDCBP2	2.003
CRKL	-0.966625
HOXB2	0.985666666666667
ANP32B	0.24375
GATM	1.999
AP4E1	-0.867125
EDG5	0.1665
CDKN3	-0.766833333333333
CDH4	-2.84025
PGD	-0.965833333333333
RND1	1.641
GAD1	-3.63666666666667
MPG	0.116125
LOC440350	-0.605
ZNF133	-0.47475
SERPINB12	0.2955
AMELY	0.707333333333333
DHX36	-1.199
TNFAIP8L2	3.264
PHTF2	-0.314111111111111
CCDC112	-0.223333333333333
IQCC	-1.774
HEYL	2.766
FTSJ2	-0.196
APPL1	0.32775
RAB43	0.193642857142857
OR10G2	0.367
WAC	-0.291833333333333
ADCY9	-0.586625
RUNDC2B	1.11866666666667
PYCRL	1.1384
AGPAT7	-0.756833333333333
SLC22A9	-0.933833333333333
CDKAL1	-1.103
PDYN	0.062
C20orf74	-0.6095
MTMR11	-1.0705
VAV3	1.86433333333333
DAPL1	-1.8935
STXBP3	-0.2155
EIF3G	-0.7125
ARHGAP22	-1.47825
NPFFR1	-1.1235
NPC1	-0.424166666666667
ALDH9A1	0.8395
ZNF600	0.317875
ZNF678	-0.6105
RASSF1	0.0754166666666667
ADD2	-2.434625
PITPNB	0.556375
PKD2L2	0.362714285714286
LRP11	0.17925
CDKL1	-0.66225
SMEK2	0.249
PRODH2	-3.0055
C11orf54	-0.921
SFRS11	-0.798333333333333
IL7	0.681833333333333
ALS2CR16	0.87575
BTG3	-0.824
PAK2	-0.0620555555555556
RP11-679B17.1	-0.6225
GATA4	-1.61166666666667
ATP2B1	-0.40675
LOC130940	-1.077
C1orf172	1.48433333333333
ATF7IP2	-1.491
SLC25A43	0.543333333333333
CENTG3	-0.443333333333333
IGF2BP1	-3.76488888888889
FCHSD1	0.3275
CAMK2N2	1.159
ELAVL3	0.0936666666666666
NBPF15	-0.0606666666666667
UBE2J2	0.279166666666667
GNL2	-1.22275
PRR3	-0.8844
NLF2	0.88325
OR4F6	-0.308
KLHL24	0.509166666666667
CCDC88A	-1.2282
SGPP1	0.919166666666667
C10orf11	-0.420166666666667
SLC35B4	-0.835166666666667
UGT3A2	-1.2095
ARNT2	-2.0827
CBR1	-1.97725
ITPR3	-0.076
TRAPPC6B	-0.4257
AMZ1	-1.1315
ARP11	2.5215
WDSUB1	0.5405
APBA1	0.1915
RAB2A	0.5017
C6orf162	-0.323125
HPSE2	-0.29375
PLCE1	-0.856
INSL3	0.432
DLG1	-0.5083
PTPLA	-2.5875
PIGX	-0.00525000000000003
TFIP11	0.461666666666667
FIBIN	3.334
POLR2G	-0.75025
GRAP2	-0.417
DNAJB8	0.0305
CNBP	0.269833333333333
WASF1	-1.33375
INPP5E	-1.1711
HSPB1	0.033625
TMEM167	0.3279
CUBN	0.52125
IGF1	3.4705
ITPK1	0.4826
NAALAD2	-1.60083333333333
G3BP1	-0.3339
NT5DC1	-0.236
CYP39A1	-1.579
TMEM139	-0.913833333333333
POLK	-0.0068
GLULD1	-1.45225
RBM15	-1.13433333333333
AMZ2	-0.1595
GDF15	-3.56216666666667
MESDC2	-0.27975
INCA	1.0295
ACY1L2	-2.481
GZMM	0.6115
PAIP1	-0.07725
CACNA2D1	-0.5455
STK32C	-0.0436666666666667
SH3BP4	1.11366666666667
DEC1	0.0705
PADI1	-0.325
UBB	-0.2054
PON3	-2.70333333333333
PROP1	0.851
ANKRD13B	-1.5615
ADCK1	1.00475
TCF25	0.195083333333333
SLC38A5	-3.0265
CXorf26	1.0025
C19orf39	0.702
PPP1R13B	1.6175
ARL2	-0.2855
TCL6	0.298909090909091
TOP3A	0.0765
SLC16A14	1.4165
FXYD6	1.32266666666667
HIST1H4E	-0.30725
BBC3	-0.281368421052632
UNC5A	0.756666666666666
FAM86C	0.0102
PI4KB	0.59625
B3GAT1	-1.6285
SUSD2	3.3215
OAZ2	-0.0871666666666667
NOC4L	0.623
C10orf12	-0.04075
FADS1	-3.6475
LOC144097	-0.75675
DKK2	0.945
KIAA1949	0.273
RHOT1	-0.4319
OXT	1.4775
GPR153	0.96675
ARL4A	0.148333333333333
SAAL1	-1.542
CCDC64	0.255
USE1	-0.485833333333333
HNMT	-0.0185
PCGF3	0.1555625
CYP2C19	0.66925
C20orf4	0.639
CCDC11	-0.4685
ACSBG2	-0.084
RWDD2A	0.13275
PALLD	2.22725
CPLX4	0.3135
LOC492311	0.39175
KPNA2	-1.05833333333333
