Hybridization REF	TCGA-A8-A09B-01A-11R-A00Z-07
ZNF434	0.0856666666666667
SMARCD1	-0.514166666666667
ZFP106	0.04825
ZNF347	-0.3509
GTF2E1	0.279
RY1	-0.779333333333333
ATAD2B	0.15225
ARHGAP17	0.0664
KCNIP3	-0.776
SFPQ	0.0285
GFRA4	0.152833333333333
AKR1B10	-0.598625
TIGD6	1.23916666666667
RGS16	1.19725
URB1	-0.689166666666667
OR4C46	0.164333333333333
TOP3B	-0.83575
NFATC4	0.706
CA14	-3.54325
BMPR1A	-0.843666666666667
SNRP70	-0.38525
PRL	0.179583333333333
C6orf130	-0.10825
STAG2	0.1735
CD55	-1.04935714285714
RPS23	0.8995
SSX2	-0.953833333333333
FDPSL2A	0.0105
FBXO27	0.907625
SYNGR3	-0.903166666666667
TMSL3	0.9645
EML1	-1.2345
NUP93	-0.975083333333333
SMAD3	-0.6621
KIAA1189	0.144166666666667
HNRPUL2	0.418666666666667
TBC1D12	0.412333333333333
C16orf24	1.36725
MRVI1	1.61416666666667
ZNF581	-0.481
ELOVL3	0.9285
OR51Q1	-0.11075
CACNB3	1.37833333333333
GALNT13	-1.0285
C10orf84	0.868875
NEDD4	0.4582
SPO11	0.4555
OR5AU1	0.416
NEK4	0.443642857142857
PRKAR2A	-0.2905
IHPK1	-0.513666666666667
ATP6V0B	0.343875
CACNA1E	0.2865
CEACAM8	0.174333333333333
PEX14	-0.5435
FLJ12993	-2.1785
ZBTB38	0.351416666666667
PCTK2	0.0458333333333333
LRRC16	0.2826
FBLIM1	0.0516666666666667
FYCO1	1.82825
RP5-1022P6.2	-0.513
CMTM1	-0.0906666666666667
PLTP	-0.2415
RAPH1	1.261875
DOCK8	0.611875
EZH2	-1.44133333333333
SLC25A1	-0.439166666666667
PLEKHB1	-0.3984
GRB7	0.8114
ZFP37	-0.3125
MRPL33	-0.45775
PELO	-0.44325
ARMC1	0.0425454545454545
C9orf27	-0.028125
FLJ25778	0.803
C9orf37	-1.45483333333333
TMEM66	1.0625
SPRN	0.2885
HBEGF	-0.114
PI4KA	-0.555
LEPRE1	-0.28825
POU2AF1	-3.9245
MRPL12	-0.653166666666667
REP15	-0.3295
ZC3H3	0.3015
RASAL1	-1.6175
DDAH1	1.210625
ACBD5	0.1335
TMC2	0.14
CCDC137	-0.25175
SAMD13	-2.30333333333333
UGT2B15	-2.81683333333333
TIPARP	0.63925
DNASE1L3	-0.35275
TRIM72	0.301333333333333
DBX2	0.618
IPO8	0.37575
C21orf88	0.3874
MAP3K14	0.40075
LOC51233	0.3024
GGTLA4	-1.464
PDE6D	-0.0735
ZNF117	0.3305
CLK2	-0.329875
NKRF	-0.57
TNFSF15	0.2731
DUSP2	-0.546875
SECISBP2	0.1749
GABRR2	-0.667
PPAP2C	1.84525
LOC51145	0.183
PAG1	-0.9685
PIK3C3	-0.434
GNG10	-0.1695
APOL4	0.5805
ANKRD28	-0.14375
STMN3	-1.045
RAB14	0.3555
CDK2AP2	-0.467
HDDC3	-0.09725
COMMD7	0.00575
CXXC1	-0.43575
HMCN1	0.1075
CD40	-0.3785
DYNC1LI2	0.057375
GDI1	0.65925
LOC646938	-0.4515
VSNL1	-2.07783333333333
PIH1D1	0.180833333333333
RAET1G	-0.2125
KRTAP5-9	-0.554
EFTUD2	-0.4625
ZNF311	1.85483333333333
ATP6V1G3	0.211
OR2W3	-0.069
SCN4A	0.31525
MED10	-0.87525
FAM135A	-0.8751
ARHGAP4	-1.21475
EHMT2	-0.169375
UFD1L	-0.51825
ERMP1	0.44825
MAG1	-1.12483333333333
THAP8	0.4025
HACE1	-0.234
FAM82C	0.249666666666667
C3orf20	0.073
UNC84A	-0.2735
SCD5	-0.750642857142857
LASS6	2.165125
LSG1	0.379833333333333
MAL	-4.93225
GPR22	-0.177
WDR5B	1.20325
ACTRT1	-0.1665
C17orf60	-0.3285
GRIN2C	-0.2207
ARMC8	-0.47125
SLC47A1	-1.85766666666667
DMPK	0.87775
DHRS13	-0.448166666666667
SMC1A	-0.341833333333333
KRTAP17-1	0.4435
SMYD5	-0.4385
TUSC2	0.668
CRHR2	0.3445
KIR3DL2	0.3735
CCDC104	0.69225
ATP2C1	1.0215
CROT	1.117
PABPC3	0.0581666666666667
EGR1	2.18716666666667
THSD1	0.34725
KHK	-0.98475
SLC12A2	1.093875
CD58	-1.33975
STOX2	-0.681666666666667
CCDC76	-0.3137
CCDC48	3.146
DNAH1	0.189166666666667
ZIC4	0.04325
OR1G1	-0.2215
PSMC6	-0.5325
PROKR1	0.0145
ABCB1	-0.56225
TRAT1	-2.00475
LLGL1	0.067
MTF1	1.661
USP54	0.608875
PAGE2B	-3.1715
ITGB7	-3.81625
CCDC81	-0.354
LOC149837	-0.16925
SCUBE1	0.0735
ZSCAN10	0.2875
HUWE1	0.391714285714286
CDH17	-0.069
CD180	0.49875
IL17A	0.22175
TMPO	-1.514625
KIAA1524	-1.59666666666667
HDGFRP3	-2.386
OXCT1	-3.06054545454545
RRAS2	-2.34966666666667
LTBP2	2.168
SV2B	0.990833333333333
CYP2A6	0.48375
PKD1L2	-0.204666666666667
PPM1M	0.54025
FLJ22662	0.6485
ZNF502	0.00475
GP6	-0.4885
CRYBA2	-0.865
LEF1	-1.9046
CTPS	-2.58971428571429
EYA1	-2.4005
EPS8L1	1.0485
MAPK14	-0.386833333333333
SERPINB2	-4.3995
GTF2F2	-0.698166666666666
ZNHIT4	0.103
PLA1A	0.0515
C20orf114	2.9775
HPR	-1.6965
C18orf2	-2.93866666666667
SATB2	-1.1385
KCNJ9	0.110125
MGC157906	0.356
MOCS3	-0.363
C17orf71	-0.280166666666667
PPHLN1	0.0715
HIST1H2BN	-1.408
RAPGEF1	-0.726
MAP3K8	0.696
DLG4	0.426166666666667
STC1	1.80166666666667
CDGAP	0.7115
DDX26B	-0.976
LOC150223	-1.997
CPSF3	-0.913
TMEM14A	1.05525
MYH3	-0.34525
GPKOW	0.3975
SULT1A1	-0.2355
SPON1	3.6733
YY1AP1	0.8095
RAB23	0.02425
PLA2G4A	-4.66125
MAPRE3	0.48125
ZNF516	0.663
GGPS1	0.7865
EXOC3L2	-0.15425
C19orf42	0.8489
MAP2K2	0.0871666666666667
HIST1H2BB	-0.59225
RNF19B	0.9585
C6orf128	0.176666666666667
TLR8	1.8675
PCDHA9	0.8285
CARS2	0.034375
CLUL1	1.60583333333333
RHAG	-3.89133333333333
UNK	-0.1995
EXOC8	0.8619
C9orf95	0.9175
C14orf143	0.869166666666667
MAML3	0.012625
LDHA	-2.03025
MRPL20	0.07375
KLHDC6	0.145833333333333
ATP5S	-0.472666666666667
C8orf55	-0.2005
PHF19	-2.746125
KRTAP13-4	0.5195
TTC5	0.0905
XKR5	-0.61425
SILV	-4.46566666666667
TEX28	-0.8985
TCTN1	1.46375
CX40.1	0.04275
PPP2R5C	-0.30225
C12orf30	-1.2185
CAPG	1.09725
MPZL1	0.5852
ARSB	-1.5335
TDH	-0.33225
WASF4	1.16775
TSSK3	-0.9105
7A5	2.8945
CRISPLD1	2.3475
MAD1L1	-0.607833333333333
SPIN4	-0.635
AMPD1	-1.175
DPYSL5	0.1465
INPP1	-0.896
ANKRD11	-0.846111111111111
NPAS4	-0.227125
GCET2	-0.3559
RNASE9	-1.054
GUCY2D	0.532166666666667
CCDC98	-0.469
FGF4	-0.29525
CPM	0.131333333333333
SLC26A4	0.847666666666667
PLD5	0.17375
FAM59A	-0.1767
FBXO5	-2.3
SIPA1L1	0.38575
DPYS	0.2975
ATG4D	-0.26
TGM3	0.4765
MTCH1	-0.069625
HK1	0.4135
CDC26	-0.47875
GALNT12	-3.91566666666667
LOC339229	0.2025
MRPL35	-0.8005
ORC4L	-0.0195
TNKS	0.484928571428571
C2orf24	0.032
ZNF553	0.574666666666667
GGTLA1	2.6205
ZNF497	0.59
CDY1B	0.52725
SLC30A4	0.591125
TUB	-0.88275
ARHGEF18	0.43875
ARRB1	0.035
KCNK1	2.103375
EREG	-2.8103
SCAMP5	-1.065
RUNDC3B	1.40375
ADAMTS20	-0.37025
IL17RB	-0.12325
FLJ20323	-0.7595
MCAM	-0.043
POLR3E	-1.01525
AQR	0.1355
IPMK	0.5735
CDCA7	-3.880125
CAMP	1.813
GRHL3	1.0705
ADAMTSL2	1.0405
CLMN	1.873
SSTR3	0.3665
MAGEA5	-2.14983333333333
OVOL2	3.8645
JMJD1B	0.4555
RBL2	0.0585
PYGO2	1.13025
PPP1R10	0.437666666666667
CSE1L	-1.21783333333333
LCA5	1.619
RDH16	-0.19325
ASRGL1	-1.657
TOM1	0.469666666666667
PTX3	-6.06175
TTC15	0.56175
SCGB3A1	0.684666666666667
MRPL50	-1.54175
RCAN3	1.224875
SLC26A11	1.02275
STYX	0.0528333333333333
CINP	-0.298
MARCH7	-0.4355
PFKM	-0.904833333333333
SGMS1	0.822166666666667
RIOK3	-0.5165
C1orf110	-0.032
CES7	0.058625
LOC440248	-1.41675
PPP1R12C	-0.084
C10orf27	1.138
ATG9A	-1.09625
MRPS26	0.332
TMEM40	0.2415
ELP3	0.1815
ZNF787	0.1773
HIAT1	-0.09275
C8orf34	0.484833333333333
MGC4655	0.0051
PELI1	-0.0406666666666667
PPT1	1.1811
SLC35C2	-0.3415
C6orf125	-0.25575
MUC4	-1.16033333333333
RFC4	-1.72185714285714
GNB2	0.4465
NUP50	-0.281642857142857
SULT4A1	-0.109666666666667
C7	2.580625
CCDC130	0.5555
ARRDC4	0.84725
RQCD1	-1.65175
GLYCTK	-1.13525
AYTL2	-1.15981818181818
MTUS1	2.1051
LEMD3	0.171666666666667
PLEKHF2	0.959
HOXA7	0.0415
GTF3C2	-1.576
DYNLRB2	4.16225
CNOT10	-0.18675
MR1	0.442833333333333
FFAR1	-0.0265
PRIC285	-0.19125
SLITRK6	6.65325
LIX1	-2.0253
UBE1L2	-0.484
F8	1.227125
ACHE	0.145666666666667
KPNA5	-0.194
TNFRSF12A	-0.761833333333333
EGR3	2.273
SERPIND1	-3.17316666666667
OASL	1.02
IFRD1	-1.670125
WDFY1	-0.286666666666667
ZNF267	-0.264
ACCN5	-0.077
ZBTB6	-0.786
PPP1R3A	-0.1305
PRRT3	1.9275
FBXL19	-0.257
TXNIP	1.42307142857143
ACTN2	-0.60325
ATG9B	-0.272875
C9orf117	1.02725
IL27	0.0555
RPL36AL	-0.0795
KLK15	0.06475
CHAD	0.7535
RAP2B	-0.283
HEBP2	1.49175
ZNF342	-0.035
CAMK2G	-0.314833333333333
TLR3	0.977
FGF14	1.538
HMGB2	-1.616125
TRPM5	-0.284666666666667
OR5M11	0.249
KIF3B	0.997263157894737
PRICKLE2	1.72575
MTMR9	0.46275
C3orf27	0.1215
GLRA3	-0.767
NSDHL	-0.177666666666667
TMEM32	-0.17625
POLR2D	-1.61741666666667
MYADML	0.251
C9orf114	-1.09175
MRGPRX1	-0.2135
TOPORS	0.31025
CLDN19	-0.30125
C1QL4	0.1255
RNF165	-1.076
DHRS9	-0.50275
DNAH2	0.1785
FXR1	-0.183166666666667
ZMYM3	-0.634125
CASP3	-0.343666666666667
FAM120C	-0.6925
SCLY	-1.36325
CA7	-0.0525
ENTPD5	0.0628333333333333
ZNF461	0.00775
PDIA5	-0.3765
C1orf19	-0.216166666666667
TMEM67	0.58975
KCTD20	-0.346
WDR47	0.63
FLJ38723	0.6425
KLRF1	-0.175166666666667
TAS2R16	0.0295
CLDN12	-0.14375
PRKCE	0.1005
UBXD4	-0.83175
ITGAM	2.14116666666667
GLT8D3	-0.64525
WDR31	1.4166
RGS2	-0.71425
OR51L1	0.3105
MST1R	1.2205
KIAA1737	1.30575
OR4A5	0.99
GLIS1	-0.9865
PTMA	0.0933571428571429
NAPA	1.26675
PRDM11	0.00525
LIPF	-0.1705
DIRAS3	3.38525
ASGR2	-3.8605
C1QTNF4	-0.1555
PIK3R4	0.780166666666667
ARMC3	4.24075
NDUFV3	-0.678
BTBD3	-0.815166666666667
PPP1R2	0.490666666666667
UBE2NL	-0.7805
FOSL2	1.54671428571429
FAM119A	-1.88216666666667
TUBA4A	-0.7275
KRTAP12-1	0.20525
SFRS2	-0.80475
RHPN1	-0.1586
EEF2	-0.178166666666667
ZDHHC11	0.724333333333333
EPHA3	-1.1215
RBM12	-0.63675
H2AFJ	1.2225
EDIL3	3.419
KIF26A	-1.559
SERGEF	-0.2345
B3GALT4	1.569
LOC90925	1.70133333333333
OSCAR	-0.269
NPFF	0.211875
DEDD	0.61075
TMEM155	-0.980625
PTPN1	1.21025
SCYL2	0.0143333333333333
SKAP1	2.24725
LEAP2	-1.85966666666667
GADD45G	1.0092
IFITM3	0.716625
PILRB	-0.744166666666667
SLU7	0.325
DSC3	0.4335
DNMT3L	-1.3895
PAPD5	0.6825
B3GNT3	-0.950166666666667
LHCGR	-0.2255
MSL-1	0.49525
UBE2S	-1.62925
SAP130	-0.7445
ANAPC11	0.604
MAGED4B	0.6025
ATP6V1B2	0.400666666666667
C14orf179	1.28075
CAPZA1	-0.529125
CDYL2	0.219666666666667
GLRX3	-1.16016666666667
LOC136288	-1.214
MOBKL1A	-0.53275
HTR2B	1.961
CRYGD	-0.0135
NUS1	-0.827666666666667
PGRMC1	-0.207
MYOM2	0.35825
FLJ39653	-1.012
CHM	0.3379
OR5M8	0.2515
ZNF619	-0.0905
FAM105A	0.366
CCNL1	-0.649625
NAP1L3	-0.8125
C10orf57	1.95566666666667
B3GALNT1	0.670666666666667
CSN1S2A	-0.0515
TCP10L	0.64925
GDAP2	-0.244
DMKN	0.7595
COX6B1	0.49275
DNASE2	0.915666666666667
MSH5	-1.638
LGMN	-0.15375
USP31	0.0694
OR13C8	0.4595
SDCBP	-0.00269999999999999
NUDT11	-2.8435
PYGL	-0.471166666666667
SNPH	-0.434
B3GNT4	-0.308
MIZF	-0.7865
NUBPL	-0.036
NOD1	-0.474833333333333
CDH22	0.0475
NUBP1	0.514
DSCAM	-3.8315
DGKI	0.2865
FAM136A	-1.5515
AKAP1	0.9255
SLC16A6	2.57175
RIN3	-0.2
PSG2	-0.177
DIP2B	0.672166666666667
PSORS1C1	1.8839
KIAA0495	-0.2145
FLJ90709	0.0315
LPA	-0.115833333333333
PIGA	-0.334333333333333
LY75	0.0445
UTS2	-6.14016666666667
RREB1	0.221375
GALNACT-2	0.2559
MGC3196	-0.75625
FLJ31568	-0.32575
LPHN1	0.607875
SP1	0.624
TOX4	0.537666666666667
HSPA9	0.2425
APOBEC1	0.2275
SLC35E4	-0.44375
LSM5	-0.78375
SURF1	0.47075
ZBTB1	-0.457166666666667
GTF2F1	0.25175
RPS15A	-0.309857142857143
DUSP21	-0.597
GINS4	-2.78216666666667
MYO15A	1.44033333333333
GIMAP7	3.448
MGC13379	0.689
ATP6V1E2	-0.459166666666667
UTP3	-0.55775
HNRPA3	-0.5483125
MT4	0.4045
C14orf155	0.46525
U1SNRNPBP	0.76525
CKLF	-0.888
PLEKHN1	1.0725
MBNL1	0.123166666666667
NUP160	-1.603
ACSM2A	-1.0545
LOC129881	1.679
KIAA1529	-0.32475
FLJ22639	-0.38675
HAND1	-1.0025
GSX1	0.174
FGA	-3.783125
SERPINB1	0.71975
ZNF642	0.75425
IGFBP1	-7.62475
SLC1A1	2.249125
DHX57	-0.03675
ZNF766	1.0555
PTPN21	0.2497
GDPD3	-1.30583333333333
PNPLA5	0.103
TBR1	0.4458
FAM116A	0.32525
IQGAP1	0.4565
FOS	3.097875
ZNF226	-0.4625
FIGNL1	-0.8115
C14orf1	0.112333333333333
ZMYND17	-0.2995
PUS7	-0.902166666666667
TUBB6	-1.21375
KCNQ2	-1.51675
MARCH6	0.5445
CCDC33	0.168
PRODH	1.478
RBM11	-0.281
EPHA6	0.328857142857143
SLC43A1	-0.764
LOC196541	0.004375
NTN1	1.18458333333333
ING4	1.00525
PCDHB10	-0.143
DPH2	-0.792333333333333
SPACA4	-0.145
FBXL21	-3.7725
DIAPH1	-0.369666666666667
ZNF71	0.445833333333333
CEP76	-1.15
CORO1A	-0.871
RRM2	-2.6405
EDG4	1.293
OS9	0.681
SLC4A1AP	0.00225000000000001
COG5	0.11325
COPS8	-0.49675
NGLY1	-0.66775
NCBP2	0.073
C17orf42	-0.261166666666667
GPSM3	-0.00649999999999998
SIL1	0.892833333333333
ASB6	-1.03025
SMAD5OS	-0.00866666666666667
UNC93A	-3.19025
A1BG	0.841
C21orf62	0.8905
FMO5	1.09241666666667
ATRIP	0.856
CEBPG	-0.2255
C7orf38	0.420666666666667
TNFRSF1B	-0.0686666666666667
CLEC1A	0.822333333333333
IQSEC1	0.539875
PATZ1	1.0713
RBM22	1.288375
BAG2	-2.59166666666667
PAQR5	-2.24233333333333
C9orf127	0.7845
THNSL1	-0.68275
SHROOM3	1.6253
JAM2	0.734
SNRPN	-2
ALX4	0.0265
CACNA1S	0.2265
FAM130A1	1.21825
CORIN	1.7235
CD300LB	0.465
PLEKHG6	1.068
LRRC40	-1.0505
PCLKC	-0.6005
PCDHB16	-0.110833333333333
WNT2B	0.194166666666667
ASNS	-1.50522222222222
MRPL49	-0.342
FLJ46111	0.338
ISG20	-0.108625
SMU1	-0.481166666666667
CASZ1	0.772
POLR1D	-0.496416666666667
GIN1	-0.0615
SNAG1	0.600666666666667
ANKRD29	-0.5435
CDKN2AIP	-0.691
KRR1	0.04225
CXCL1	-3.9455
EPM2A	-0.3354
PC	-0.187
DEFB127	0.618
PDZRN4	2.36566666666667
FAH	0.72275
OR51E1	1.6545
CDC2L6	0.251
DNTTIP1	-0.4905
PAX8	0.7955
TMEM116	0.15125
C1orf150	0.543
PRO2012	0.321
MRPL40	0.0461666666666667
BEX1	-3.5198
SLC2A4	-0.729666666666667
PKMYT1	-1.0215
FEZF2	-0.1525
SLC26A9	-1.3955
MAP2	0.307333333333333
LYL1	-1.2375
SLC25A19	-0.8355
NOS3	0.1815
ZNF34	0.721
TMPRSS11F	-0.085
FAM43A	-0.44725
FCRL4	-0.0101666666666666
KLF14	0.42575
FLRT2	-0.504166666666667
WRN	-0.72975
SDF2	0.9544
KRT8P12	0.45325
C6orf195	-0.1175
C9orf125	-2.5345
DZIP3	0.335
RIT1	0.451833333333333
SCML1	-1.98783333333333
RHBDF2	0.178875
OR2G3	0.73
REXO1L1	-0.307
MAP3K7IP3	0.077625
C3orf57	-3.88575
FBXW11	-0.197833333333333
ETAA1	-0.3625
C14orf131	0.2086
AKT1S1	-0.14625
SLC12A5	-1.21475
C9orf164	1.01775
NRIP3	1.4475
NOS1AP	0.13975
TMEM121	1.7565
SAP30BP	0.0876
DGCR6	1.00625
WDR76	-1.4515
FAM82B	-0.320916666666667
LOC606495	-0.475
MAP9	2.05966666666667
BCDIN3D	0.918
CXorf36	2.91466666666667
DSCR3	-0.3813
ZFAND3	0.51475
C7orf43	0.269333333333333
SPSB3	0.8146
C19orf19	0.20775
FAM133A	-2.775375
C12orf25	0.45575
SLC39A3	-0.026875
DISP2	-0.98425
PI4KAP2	-2.0785
MKRN3	-2.10516666666667
ADAMTS13	-0.2455
CBLN3	0.3986
TTYH1	-1.80416666666667
C3orf18	1.2995
FLJ13236	0.0905
ZMYND12	3.01875
C18orf25	-0.048875
GLB1L3	-0.807
ATP13A5	0.083
RANBP10	0.01225
CD96	-1.9138
DENND1C	-0.943
RBMS3	0.9681
SLC41A3	0.032
DGCR6L	0.92225
TMEM128	0.512
CSNK1G3	0.423357142857143
MOBKL2C	0.873625
TSPAN6	-0.416
MATN2	-1.6054
MSL2L1	0.447166666666667
ST6GALNAC2	0.5695
FGFBP2	0.429125
FGL1	-6.18416666666667
MPP3	0.126
ARHGEF6	1.55483333333333
TGFBR2	0.24975
ACMSD	5.3085
IL33	2.199
C9orf5	-0.762166666666667
DEAF1	-0.1072
AMN	-0.2115
DEFA6	-0.15475
RNF212	-1.2075
METT5D1	0.115333333333333
CIB1	0.8096
TSSK1B	0.388
KIAA1727	1.10325
ZNF680	0.465916666666667
LOC399900	-0.926
LOC152217	-0.21225
CTNNAL1	-3.486
CIT	-2.44083333333333
TLE6	1.69425
ZNF607	-0.6085
HERC4	-0.851
DRAP1	-0.4402
PEMT	0.077
C10orf111	-0.685
ZNF575	0.774
KCTD7	0.047
MYO1F	0.42425
LOC285382	-0.22925
RAB11A	0.7456
PLCD3	-0.3505
C15orf28	0.001
PTBP2	-0.762125
CTB-1048E9.5	-0.3295
C19orf60	0.053
C7orf25	0.415166666666667
SETD7	0.521125
HOXB9	-4.3865
VANGL1	0.19325
CHAF1B	-1.91675
NDUFA3	1.088
KIAA1328	-0.161333333333333
SHARPIN	0.221
TTC23	-0.118625
UGP2	-0.0240833333333333
ANKIB1	0.9812
CIRBP	0.798857142857143
SEC14L4	-3.08333333333333
OVCH1	0.096
VPS52	0.506
FAT	-1.13875
M6PRBP1	0.336
GPRIN3	-0.0845
PPM1F	-0.9645
TSR1	-0.6945
CCDC85A	2.16625
PCSK5	2.36425
ZFHX3	-0.2305
HEMK1	0.1583
PGBD2	0.41275
RSRC2	-0.256
AURKC	-1.90966666666667
SCRIB	0.330875
ORM2	-3.93166666666667
FAM115A	0.6478
FZD6	-1.363375
UNC119	0.15
GPX3	0.5076
NOV	-0.399375
CABC1	0.57525
CDC42SE2	-0.3860625
EIF2S2	-0.9777
RNF130	0.80625
CKAP5	-1.03333333333333
RP11-413M3.2	0.1985
C10orf18	0.4579
TMEM93	-0.19425
DYX1C1	1.81375
KCNMB2	-1.90675
ANK3	0.919416666666667
KRT5	-1.8093
CDH12	-0.954125
QRSL1	0.09225
JUB	-0.33425
SHC4	-2.364
CCL15	1.51433333333333
CCDC22	0.452
SNX24	1.15125
RARS	-0.06325
MORC2	0.342875
FAM48A	-0.3205
MT1H	-1.825
PPP1R14C	-2.83566666666667
FOXD1	-2.31814285714286
C1orf213	-2.3215
AMT	-1.159
DSN1	-1.37175
PTPLAD2	1.95975
DIS3L	0.078
RASL11A	0.98725
GPRC5B	-0.4715
FRMD7	0.0375
STRN4	0.349
KITLG	2.10740909090909
HDGF	0.535
OR1S1	0.1825
SETX	-0.1183
DDR2	0.609125
KCTD12	1.50325
LYZL2	0.8935
WDR52	1.67
TMEM2	-0.467125
ZNF579	0.283
LOC200810	0.55775
TNFSF9	-1.88575
PPFIA4	-1.58675
CNIH3	-0.928166666666667
MAP4K4	-1.25907142857143
ROD1	0.0388571428571429
ALS2CR12	-0.267
DOCK3	-0.487
PAQR9	-4.179
ASB17	0.521833333333333
STX16	-1.443
FEZ2	-0.323333333333333
DLAT	-0.833
KIF21B	-1.30366666666667
CDC5L	0.10175
TMEM119	1.393
CRIP3	-0.99
TPSD1	0.277
TEPP	-0.17275
GNGT2	0.76025
C21orf121	0.11125
WNK1	0.518416666666667
FLJ10490	0.6586
OR51B5	-2.0305
LOC203547	-1.052
HAS1	-0.0835
PPA1	-0.598333333333333
ST7	0.127
C11orf46	0.1475
POPDC3	-3.77566666666667
ACOX2	2.94233333333333
ATCAY	-0.527583333333333
TM4SF19	-1.43775
MFSD9	-0.746333333333333
PDHB	0.23
ERN1	-0.02925
LCE3C	-0.1975
GPR111	-0.5575
NOTCH3	1.79733333333333
ADAMTS5	1.16325
B3GALT1	-1.203
UGCGL1	-1.30666666666667
FAM58A	0.169666666666667
FBXO32	0.74175
CLPP	-0.133
NXPH1	-0.99725
MTMR3	0.771166666666667
ATP1B3	-1.382375
TMEM16A	3.0325
HIST1H3F	0.1145
TRIM25	0.032
SDCBP2	0.4875
CRKL	-1.405625
HOXB2	0.685166666666667
ANP32B	-0.9635
GATM	3.461
AP4E1	0.010125
EDG5	0.28675
CDKN3	-2.28366666666667
CDH4	-2.11925
PGD	-0.194333333333333
RND1	0.4775
GAD1	-3.0268
MPG	0.343875
LOC440350	0.288
ZNF133	0.0755
SERPINB12	-0.229
AMELY	0.0176666666666667
DHX36	-0.70775
TNFAIP8L2	2.54966666666667
PHTF2	0.164444444444444
CCDC112	0.0548333333333333
IQCC	-0.35775
HEYL	2.797
FTSJ2	-0.543166666666667
APPL1	1.296875
RAB43	0.285928571428571
OR10G2	0.0725
WAC	0.00516666666666666
ADCY9	0.679375
RUNDC2B	1.147
PYCRL	0.4427
AGPAT7	-0.4965
SLC22A9	-0.791333333333333
CDKAL1	-0.189
PDYN	-0.366833333333333
C20orf74	0.78875
MTMR11	2.0065
VAV3	4.24758333333333
DAPL1	-0.8175
STXBP3	0.15925
EIF3G	0.01
ARHGAP22	-1.05325
NPFFR1	0.429
NPC1	-0.586833333333333
ALDH9A1	1.57166666666667
ZNF600	0.1335
ZNF678	0.324
RASSF1	0.07125
ADD2	-2.605125
PITPNB	0.188125
PKD2L2	0.23825
LRP11	0.10025
CDKL1	0.20225
SMEK2	-0.207
PRODH2	-3.20866666666667
C11orf54	-0.311166666666667
SFRS11	-0.386
IL7	-0.413333333333333
ALS2CR16	1.653
BTG3	-2.269
PAK2	-0.0448888888888889
RP11-679B17.1	-0.0035
GATA4	-1.4755
ATP2B1	0.10275
LOC130940	1.881
C1orf172	2.0995
ATF7IP2	-0.799
SLC25A43	-0.136
CENTG3	-0.21325
IGF2BP1	-3.9132
FCHSD1	0.3595
CAMK2N2	0.625333333333333
ELAVL3	0.0201
NBPF15	0.841833333333333
UBE2J2	-0.143454545454545
GNL2	-0.78525
PRR3	-0.2531
NLF2	0.412
OR4F6	-0.2595
KLHL24	1.40466666666667
CCDC88A	-1.9906
SGPP1	-2.0475
C10orf11	-0.898833333333333
SLC35B4	-1.09833333333333
UGT3A2	-1.59
ARNT2	2.6665
CBR1	-0.650375
ITPR3	-0.796333333333333
TRAPPC6B	-0.6088
AMZ1	2.5895
ARP11	0.26475
WDSUB1	0.63875
APBA1	0.135333333333333
RAB2A	0.732
C6orf162	-0.049625
HPSE2	0.211
PLCE1	1.19025
INSL3	0.3795
DLG1	0.46
PTPLA	-2.627
PIGX	0.497
TFIP11	0.492333333333333
FIBIN	2.5765
POLR2G	-0.418
GRAP2	-1.7593
DNAJB8	0.14125
CNBP	0.0123333333333333
WASF1	-0.31225
INPP5E	-1.0982
HSPB1	1.826375
TMEM167	-0.3052
CUBN	-0.38075
IGF1	3.3708125
ITPK1	0.9345
NAALAD2	-1.22825
G3BP1	-0.102
NT5DC1	1.480375
CYP39A1	-0.7835
TMEM139	2.01166666666667
POLK	0.0389
GLULD1	-1.3815
RBM15	-0.872
AMZ2	0.319
GDF15	-1.26566666666667
MESDC2	-0.36575
INCA	-0.433333333333333
ACY1L2	-2.286
GZMM	-0.975666666666667
PAIP1	0.339
CACNA2D1	-0.03175
STK32C	-0.602
SH3BP4	0.209333333333333
DEC1	0.084
PADI1	0.3855
UBB	0.4859
PON3	-2.85683333333333
PROP1	0.3545
ANKRD13B	-0.2415
ADCK1	-0.21775
TCF25	-0.01575
SLC38A5	-2.61175
CXorf26	0.487666666666667
C19orf39	0.34225
PPP1R13B	0.61825
ARL2	-1.093
TCL6	0.25975
TOP3A	-0.1935
SLC16A14	0.86625
FXYD6	0.189166666666667
HIST1H4E	-0.44375
BBC3	0.613526315789474
UNC5A	0.0983333333333333
FAM86C	-0.1149
PI4KB	1.0045
B3GAT1	-3.79
SUSD2	1.95566666666667
OAZ2	0.0211666666666667
NOC4L	-0.17325
C10orf12	-0.05
FADS1	-2.31916666666667
LOC144097	-0.986
DKK2	1.34733333333333
KIAA1949	0.09275
RHOT1	-0.0291
OXT	1.06866666666667
GPR153	0.0975
ARL4A	-1.05366666666667
SAAL1	-2.0335
CCDC64	-0.5775
USE1	0.3965
HNMT	0.187833333333333
PCGF3	0.526125
CYP2C19	0.04
C20orf4	0.4105
CCDC11	2.7365
ACSBG2	0.09075
RWDD2A	0.52
PALLD	2.428625
CPLX4	1.3055
LOC492311	1.6325
KPNA2	-1.87233333333333
MACROD1	-0.3916
