Hybridization REF	TCGA-BH-A0B2-01A-11R-A10J-07
RY1	-0.281666666666667
ATAD2B	-0.307
ARHGAP17	-0.0673
KCNIP3	-1.1315
SFPQ	0.02
GFRA4	0.57
AKR1B10	-3.317
TIGD6	1.34716666666667
RGS16	1.796625
URB1	-0.254
OR4C46	0.105
TOP3B	-0.82225
NFATC4	1.34
CA14	-3.78875
BMPR1A	0.200833333333333
SNRP70	-0.871625
PRL	-0.0190833333333333
C6orf130	-0.69275
STAG2	0.28725
CD55	-0.558357142857143
RPS23	0.683333333333333
SSX2	-1.2395
FDPSL2A	-0.931
FBXO27	0.4835
SYNGR3	-1.09566666666667
TMSL3	1.33275
EML1	-0.9435
NUP93	-1.25216666666667
SMAD3	-0.4713
KIAA1189	1.075
HNRPUL2	0.629166666666667
TBC1D12	0.698333333333333
C16orf24	0.7475
MRVI1	2.45516666666667
ZNF581	-0.177333333333333
ELOVL3	-0.029
OR51Q1	0.2035
CACNB3	0.4295
GALNT13	-0.43725
C10orf84	1.0861875
NEDD4	-0.8982
SPO11	0.2345
OR5AU1	0.333
NEK4	0.498785714285714
PRKAR2A	-0.0993333333333334
IHPK1	-0.343666666666667
ATP6V0B	0.30325
CACNA1E	1.4345
CEACAM8	0.527
PEX14	-0.2345
FLJ12993	0.992
ZBTB38	0.29
PCTK2	0.149833333333333
LRRC16	0.5063
FBLIM1	1.03216666666667
FYCO1	1.03
RP5-1022P6.2	0.0986666666666667
CMTM1	0.0763333333333333
PLTP	1.164
RAPH1	0.0835
DOCK8	1.495
EZH2	-2.1794
SLC25A1	-0.8055
PLEKHB1	-0.4074
GRB7	0.8975
ZFP37	0.196
MRPL33	-1.154
PELO	-0.14375
ARMC1	0.389545454545455
C9orf27	0.04425
FLJ25778	0.092
C9orf37	-1.32033333333333
TMEM66	0.32775
SPRN	0.759
HBEGF	0.241375
PI4KA	-0.891
LEPRE1	-0.328
POU2AF1	-1.1175
MRPL12	-0.506333333333333
REP15	-0.2635
ZC3H3	0.9145
RASAL1	-1.45125
DDAH1	1.514875
ACBD5	0.39925
TMC2	-0.0015
CCDC137	-0.7095
SAMD13	0.229
UGT2B15	0.394333333333333
TIPARP	-0.68975
DNASE1L3	2.23325
TRIM72	0.2235
DBX2	1.49025
IPO8	0.36025
C21orf88	-0.1221
MAP3K14	0.57575
LOC51233	0.554666666666667
GGTLA4	0.4925
PDE6D	-0.42525
ZNF117	-0.1285
CLK2	-0.417
NKRF	-0.846
TNFSF15	0.9225
DUSP2	-0.142375
SECISBP2	-0.1004
GABRR2	0.08
PPAP2C	1.56725
LOC51145	0.0291666666666667
PAG1	0.36925
PIK3C3	0.1905
GNG10	-0.1345
APOL4	1.13816666666667
ANKRD28	-1.06575
STMN3	-1.3265
RAB14	0.8296
CDK2AP2	-0.587
HDDC3	0.182375
COMMD7	0.26625
CXXC1	-0.2165
HMCN1	0.0651666666666667
CD40	0.83925
DYNC1LI2	-0.0381875
GDI1	-0.22875
LOC646938	-0.295
VSNL1	-0.795166666666667
PIH1D1	-0.282833333333333
RAET1G	-1.2865
KRTAP5-9	-0.7235
EFTUD2	-0.4695
ZNF311	0.190333333333333
ATP6V1G3	0.18675
OR2W3	0.152
SCN4A	0.36425
MED10	-1.204875
FAM135A	-0.2137
ARHGAP4	-0.44225
EHMT2	-0.631
UFD1L	-0.63525
ERMP1	1.1435
MAG1	-1.12
THAP8	0.290833333333333
HACE1	-0.494666666666667
FAM82C	0.351666666666667
C3orf20	0.101
UNC84A	-1.3715
SCD5	-0.0647142857142857
LASS6	1.513
LSG1	0.0200833333333333
MAL	-4.1805
GPR22	0.0415
WDR5B	0.99825
ACTRT1	-0.162
C17orf60	1.11883333333333
GRIN2C	0.012
ARMC8	-0.657833333333333
SLC47A1	-2.06633333333333
DMPK	-0.38275
DHRS13	-0.107
SMC1A	-1.2215
KRTAP17-1	0.41425
SMYD5	-0.7155
TUSC2	0.40025
CRHR2	0.322
KIR3DL2	0.5625
CCDC104	0.54225
ATP2C1	0.451
CROT	-0.377
PABPC3	1.099
EGR1	0.703333333333333
THSD1	1.16775
KHK	-1.711
SLC12A2	0.6878125
CD58	-0.31225
STOX2	-0.540833333333333
CCDC76	-0.8101
CCDC48	2.79025
DNAH1	0.1345
ZIC4	-0.44325
OR1G1	0.215
PSMC6	-0.3595
PROKR1	0.218
ABCB1	0.513625
TRAT1	0.7535
LLGL1	0.5015
MTF1	0.93
USP54	0.5845
PAGE2B	-1.633
ITGB7	-3.25925
CCDC81	-0.3165
LOC149837	1.016
SCUBE1	0.322
ZSCAN10	1.094
HUWE1	-0.0552857142857143
CDH17	0.0545
CD180	1.40275
IL17A	-0.168
TMPO	-1.730875
KIAA1524	-1.66516666666667
HDGFRP3	-0.971333333333333
OXCT1	-1.03981818181818
RRAS2	-0.837
LTBP2	2.7915625
SV2B	1.1705
CYP2A6	2.039125
PKD1L2	-1.02066666666667
PPM1M	0.5475
FLJ22662	1.62966666666667
ZNF502	1.06375
GP6	-0.932
CRYBA2	-0.862
LEF1	-1.2209
CTPS	-2.42985714285714
EYA1	-1.77183333333333
EPS8L1	1.4375
MAPK14	-0.591833333333333
SERPINB2	-4.5605
GTF2F2	-0.273333333333333
ZNHIT4	-0.3915
PLA1A	5.08525
C20orf114	0.814
HPR	-2.9725
C18orf2	-2.977
SATB2	-1.982
KCNJ9	-0.177
MGC157906	0.425
MOCS3	-0.2055
C17orf71	-0.249
PPHLN1	-0.3121
HIST1H2BN	-0.857375
RAPGEF1	-0.4625
MAP3K8	0.5615
DLG4	0.00233333333333334
STC1	-1.40133333333333
CDGAP	1.64575
DDX26B	-0.73475
LOC150223	-1.57575
CPSF3	-0.940166666666667
TMEM14A	0.00325
MYH3	-1.4615
GPKOW	0.1175
SULT1A1	-0.956333333333333
SPON1	4.6029
YY1AP1	0.5195
RAB23	0.1135
PLA2G4A	-3.09725
MAPRE3	-0.016
ZNF516	1.32535714285714
GGPS1	1.4165
EXOC3L2	0.13575
C19orf42	0.4902
MAP2K2	-0.284833333333333
HIST1H2BB	-0.188
RNF19B	1.1435
C6orf128	0.1365
TLR8	3.145
PCDHA9	0.985
CARS2	0.614375
CLUL1	1.76383333333333
RHAG	-4.02133333333333
UNK	-0.031
EXOC8	0.5471
C9orf95	0.90375
C14orf143	0.123333333333333
MAML3	0.259125
LDHA	-1.92725
MRPL20	-0.117125
KLHDC6	-0.00216666666666665
ATP5S	0.179666666666667
C8orf55	0.32025
PHF19	-2.441875
KRTAP13-4	0.757
TTC5	-0.17225
XKR5	-0.04775
SILV	-4.40533333333333
TEX28	0.344
TCTN1	1.41675
CX40.1	-0.07025
PPP2R5C	-0.0475
C12orf30	-0.986166666666667
CAPG	1.99025
MPZL1	1.47955
ARSB	-0.907666666666667
TDH	-1.94475
WASF4	0.81625
TSSK3	-0.819166666666667
7A5	2.0635
CRISPLD1	0.4015
MAD1L1	-0.791333333333333
SPIN4	-0.947666666666667
AMPD1	1.3785
DPYSL5	-0.032
INPP1	-0.205833333333333
ANKRD11	-0.606388888888889
NPAS4	-0.193125
GCET2	0.6282
RNASE9	0.0295
GUCY2D	0.335333333333333
CCDC98	0.1515
FGF4	-0.565
CPM	-0.254333333333333
SLC26A4	-1.21666666666667
PLD5	0.0605
FAM59A	1.3557
FBXO5	-2.26355555555556
SIPA1L1	0.2895
DPYS	0.383
ATG4D	-0.409
TGM3	0.1905
MTCH1	-0.7025
HK1	-0.175428571428571
CDC26	0.62675
GALNT12	-1.97616666666667
LOC339229	0.14275
MRPL35	-0.20075
ORC4L	-0.133625
TNKS	-0.2795
C2orf24	0.136666666666667
ZNF553	0.350666666666667
GGTLA1	3.2514
ZNF497	0.125
CDY1B	0.37375
SLC30A4	0.546875
TUB	-0.467625
ARHGEF18	0.02825
ARRB1	0.27175
KCNK1	1.344875
EREG	-2.246
SCAMP5	-0.22075
RUNDC3B	2.40525
ADAMTS20	0.0435
IL17RB	-1.338375
FLJ20323	-0.55425
MCAM	0.53575
POLR3E	-1.46616666666667
AQR	0.263
IPMK	1.1395
CDCA7	-3.91925
CAMP	0.69775
GRHL3	-0.716
ADAMTSL2	1.46216666666667
CLMN	2.7395
SSTR3	0.1625
MAGEA5	-2.41683333333333
OVOL2	4.4465
JMJD1B	0.30775
RBL2	-0.0606
PYGO2	0.87975
PPP1R10	0.885666666666667
CSE1L	-1.14833333333333
LCA5	1.41825
RDH16	0.17375
ASRGL1	-1.594875
TOM1	0.3625
PTX3	-5.142
TTC15	-0.21925
SCGB3A1	2.27033333333333
MRPL50	-0.5005
RCAN3	0.696
SLC26A11	0.50525
STYX	0.1595
CINP	0.00175
MARCH7	-0.09675
PFKM	-1.21016666666667
SGMS1	0.555833333333333
RIOK3	-0.264
C1orf110	-0.343
CES7	0.356875
LOC440248	-1.54175
PPP1R12C	-0.2025
C10orf27	0.348
ATG9A	-0.8545
MRPS26	1.46675
TMEM40	1.57175
ELP3	-0.2
ZNF787	0.6516
HIAT1	0.09975
C8orf34	2.04916666666667
MGC4655	0.2293
PELI1	0.015
PPT1	0.947
SLC35C2	-0.279
C6orf125	-0.3645
MUC4	-1.2405
RFC4	-2.37685714285714
GNB2	-0.512
NUP50	0.1
SULT4A1	-1.57316666666667
C7	3.334625
CCDC130	-0.0286666666666667
ARRDC4	-0.06375
RQCD1	-0.84975
GLYCTK	-0.48675
AYTL2	-0.962454545454545
MTUS1	1.2228
LEMD3	0.155166666666667
PLEKHF2	2.704
HOXA7	0.8045
GTF3C2	-2.0335
DYNLRB2	3.2795
CNOT10	-0.25425
MR1	1.40483333333333
FFAR1	-0.21525
PRIC285	0.1145
SLITRK6	5.63275
LIX1	-0.9713
UBE1L2	-0.223916666666667
F8	0.82025
ACHE	0.4035
KPNA5	0.6435
TNFRSF12A	-2.20466666666667
EGR3	0.485
SERPIND1	-3.343
OASL	4.752
IFRD1	-1.5935
WDFY1	-0.0196666666666667
ZNF267	0.376125
ACCN5	0.3015
ZBTB6	-0.07525
PPP1R3A	0.107
PRRT3	0.934
FBXL19	-0.6135
TXNIP	1.01857142857143
ACTN2	0.8985
ATG9B	-0.1915
C9orf117	0.928875
IL27	-1.4675
RPL36AL	0.184
KLK15	-0.02
CHAD	1.656
RAP2B	0.1864
HEBP2	1.4705
ZNF342	0.7685
CAMK2G	-0.531333333333333
TLR3	3.422
FGF14	1.04025
HMGB2	-1.618
TRPM5	-0.180666666666667
OR5M11	0.2625
KIF3B	0.417421052631579
PRICKLE2	0.75825
MTMR9	-0.30425
C3orf27	0.194
GLRA3	-1.42683333333333
NSDHL	-0.366333333333333
TMEM32	-0.182
POLR2D	-1.60158333333333
MYADML	0.1825
C9orf114	-0.60225
MRGPRX1	0.0755
TOPORS	0.6355
CLDN19	0.25525
C1QL4	-0.311
RNF165	-0.7795
DHRS9	-0.37075
DNAH2	-0.629333333333333
FXR1	-0.684666666666667
ZMYM3	-1.092125
CASP3	0.354166666666667
FAM120C	-0.281375
SCLY	-1.2445
CA7	0.144
ENTPD5	0.202166666666667
ZNF461	-0.016
PDIA5	-0.44625
C1orf19	-0.00733333333333333
TMEM67	1.207
KCTD20	-0.371
WDR47	0.0985
FLJ38723	0.646
KLRF1	1.02683333333333
TAS2R16	0.0475
CLDN12	0.83225
PRKCE	0.1485
UBXD4	-1.2315
ITGAM	2.53933333333333
GLT8D3	-0.32875
WDR31	1.1273
RGS2	1.40975
OR51L1	0.226
MST1R	0.55275
KIAA1737	1.20275
OR4A5	0.115
GLIS1	-0.4505
PTMA	0.206214285714286
NAPA	1.038
PRDM11	0.29675
LIPF	-0.204
DIRAS3	1.34275
ASGR2	-3.8765
C1QTNF4	1.0815
PIK3R4	0.175833333333333
ARMC3	4.5385
NDUFV3	-0.089
BTBD3	0.7
PPP1R2	0.228166666666667
UBE2NL	-0.49
FOSL2	0.712
FAM119A	-1.22333333333333
TUBA4A	-0.7167
KRTAP12-1	-0.1815
SFRS2	-1.03975
RHPN1	0.5483
EEF2	-0.4005
ZDHHC11	-0.881833333333333
EPHA3	-0.2535
RBM12	-0.6045
H2AFJ	0.664583333333333
EDIL3	3.108
KIF26A	-1.3605
SERGEF	0.35525
B3GALT4	2.52775
LOC90925	1.37216666666667
OSCAR	1.3355
NPFF	-0.505875
DEDD	0.541875
TMEM155	-0.689625
PTPN1	-0.11075
SCYL2	-0.172833333333333
SKAP1	2.12575
LEAP2	-2.56133333333333
GADD45G	2.5666
IFITM3	2.037875
PILRB	-1.5675
SLU7	0.34475
DSC3	1.2835
DNMT3L	-1.308
PAPD5	0.367625
B3GNT3	-0.981833333333333
LHCGR	0.309
MSL-1	0.5975
UBE2S	-2.06875
SAP130	-1.0665
ANAPC11	0.51825
MAGED4B	-1.7065
ATP6V1B2	0.333333333333333
C14orf179	1.213
CAPZA1	0.650625
CDYL2	0.7595
GLRX3	-1.068
LOC136288	0.66975
MOBKL1A	-0.497
HTR2B	4.071
CRYGD	-0.0148333333333333
NUS1	-0.426333333333333
PGRMC1	0.5725
MYOM2	-0.5145
FLJ39653	-1.08133333333333
CHM	-0.1775
OR5M8	0.29
ZNF619	0.7155
FAM105A	1.6685
CCNL1	-1.248625
NAP1L3	0.74475
C10orf57	2.061
B3GALNT1	0.7835
CSN1S2A	-0.2355
TCP10L	1.1815
GDAP2	0.21575
DMKN	-0.385333333333333
COX6B1	0.00325000000000001
DNASE2	0.7315
MSH5	-1.907
LGMN	0.661875
USP31	-0.1235
OR13C8	0.559
SDCBP	0.8285
NUDT11	-1.81416666666667
PYGL	-0.657666666666667
SNPH	0.213833333333333
B3GNT4	-0.9625
MIZF	-0.4846
NUBPL	0.393625
NOD1	0.2915
CDH22	0.75925
NUBP1	0.202333333333333
DSCAM	-3.76625
DGKI	1.0725
FAM136A	-1.02
AKAP1	0.713666666666667
SLC16A6	-0.046
RIN3	0.9675
PSG2	-0.20275
DIP2B	0.404833333333333
PSORS1C1	-0.4341
KIAA0495	-0.556
FLJ90709	-0.137666666666667
LPA	-0.363166666666667
PIGA	-0.384333333333333
LY75	2.81466666666667
UTS2	-5.773
RREB1	0.040375
GALNACT-2	0.4724
MGC3196	-0.37675
FLJ31568	-0.34825
LPHN1	-0.33775
SP1	0.693625
TOX4	0.278333333333333
HSPA9	-0.1567
APOBEC1	0.5365
SLC35E4	-0.9505
LSM5	-0.852
SURF1	0.655
ZBTB1	0.42675
GTF2F1	0.06175
RPS15A	0.0101428571428572
DUSP21	-0.338
GINS4	-2.41033333333333
MYO15A	0.609166666666667
GIMAP7	4.5325
MGC13379	1.33125
ATP6V1E2	-0.802833333333333
UTP3	-0.1285
HNRPA3	-0.791125
MT4	0.077
C14orf155	0.147
U1SNRNPBP	0.4485
CKLF	-0.473333333333333
PLEKHN1	-0.785
MBNL1	0.457166666666667
NUP160	-1.33525
ACSM2A	-1.84675
LOC129881	1.6815
KIAA1529	-0.00275
FLJ22639	-2.23625
HAND1	-1.7125
GSX1	0.1315
FGA	-3.71275
SERPINB1	0.4515
ZNF642	0.36625
IGFBP1	-8.144625
SLC1A1	0.946
DHX57	-0.295125
ZNF766	1.2145
PTPN21	0.0289
GDPD3	-1.32016666666667
PNPLA5	-0.093
TBR1	0.278
FAM116A	0.1315
IQGAP1	0.411375
FOS	0.781125
ZNF226	0.525375
FIGNL1	-1.1725
C14orf1	0.183
ZMYND17	-0.332
PUS7	-1.15566666666667
TUBB6	-1.0485
KCNQ2	-1.258
MARCH6	-0.31425
CCDC33	0.0935
PRODH	-1.53825
RBM11	2.10975
EPHA6	0.180625
SLC43A1	-0.4775
LOC196541	0.685875
NTN1	0.2075
ING4	0.19025
PCDHB10	0.14475
DPH2	-0.889166666666667
SPACA4	-0.31725
FBXL21	-3.3935
DIAPH1	-0.607666666666667
ZNF71	0.725166666666667
CEP76	-0.659
CORO1A	0.22125
RRM2	-3.97275
EDG4	0.58075
OS9	0.1915
SLC4A1AP	-0.5965
COG5	-0.71875
COPS8	-0.45975
NGLY1	-0.5195
NCBP2	0.339
C17orf42	-0.375166666666667
GPSM3	1.0405
SIL1	1.803
ASB6	-0.3785
SMAD5OS	0.333833333333333
UNC93A	-3.264875
A1BG	-0.0886666666666667
C21orf62	0.13775
FMO5	0.398916666666667
ATRIP	0.269166666666667
CEBPG	-0.1835
C7orf38	-0.2615
TNFRSF1B	1.6785
CLEC1A	1.67116666666667
IQSEC1	0.184875
PATZ1	1.2077
RBM22	1.07425
BAG2	-1.8895
PAQR5	-2.31433333333333
C9orf127	0.2869
THNSL1	0.4505
SHROOM3	2.4547
JAM2	1.6765
SNRPN	-1.957
ALX4	-0.085
CACNA1S	0.394
FAM130A1	0.30725
CORIN	2.8045
CD300LB	0.633
PLEKHG6	0.5965
LRRC40	-0.98825
PCLKC	-1.439
PCDHB16	1.00833333333333
WNT2B	0.9705
ASNS	-2.21344444444444
MRPL49	-0.347
FLJ46111	-1.14575
ISG20	1.72575
SMU1	0.091
CASZ1	0.2425
POLR1D	-0.4025
GIN1	-0.0935
SNAG1	0.709666666666667
ANKRD29	-0.984
CDKN2AIP	0.33
KRR1	0.13375
CXCL1	-3.78833333333333
EPM2A	0.0325
PC	-0.499333333333333
DEFB127	0.411
PDZRN4	2.39383333333333
FAH	0.5815
OR51E1	2.0115
CDC2L6	0.253
DNTTIP1	-0.49625
PAX8	-0.18675
TMEM116	0.043
C1orf150	0.179
PRO2012	0.0625
MRPL40	-0.3065
BEX1	-2.9976
SLC2A4	0.219333333333333
PKMYT1	-2.12425
FEZF2	-0.357833333333333
SLC26A9	-1.19325
MAP2	0.07525
LYL1	-0.45025
SLC25A19	-0.902333333333333
NOS3	0.069
ZNF34	1.4945
TMPRSS11F	-0.4405
FAM43A	0.20175
FCRL4	0.214333333333333
KLF14	0.2955
FLRT2	0.334666666666667
WRN	-1.76175
SDF2	0.8566
KRT8P12	-0.59775
C6orf195	0.342
C9orf125	-1.306
DZIP3	0.448375
RIT1	0.413
SCML1	-1.135
RHBDF2	0.046625
OR2G3	0.1365
REXO1L1	-0.375
MAP3K7IP3	0.237
C3orf57	-0.95025
FBXW11	-0.51
ETAA1	-0.2675
C14orf131	-0.1934
AKT1S1	-0.3775
SLC12A5	-0.631625
C9orf164	1.33225
NRIP3	-0.83675
NOS1AP	-1.375
TMEM121	1.755
SAP30BP	0.0333
DGCR6	0.309
WDR76	-1.38175
FAM82B	0.811166666666667
LOC606495	-0.252
MAP9	2.13541666666667
BCDIN3D	1.152
CXorf36	3.13283333333333
DSCR3	-0.3421
ZFAND3	0.358125
C7orf43	-0.0661666666666667
SPSB3	0.3344
C19orf19	0.176
FAM133A	-1.415
C12orf25	0.27025
SLC39A3	-0.27425
DISP2	-1.13425
PI4KAP2	-2.3485
MKRN3	-2.65616666666667
ADAMTS13	-0.47925
CBLN3	-0.0504
TTYH1	-0.951166666666667
C3orf18	1.66025
FLJ13236	0.501
ZMYND12	2.161
C18orf25	0.55175
GLB1L3	-1.407
ATP13A5	0.037
RANBP10	-0.54625
CD96	0.4017
DENND1C	0.91175
RBMS3	1.5611
SLC41A3	0.424166666666667
DGCR6L	0.24025
TMEM128	0.4615
CSNK1G3	0.327285714285714
MOBKL2C	1.1225
TSPAN6	-0.13175
MATN2	0.4741
MSL2L1	0.573166666666667
ST6GALNAC2	-1.57133333333333
FGFBP2	2.141
FGL1	-1.89833333333333
MPP3	-1.41133333333333
ARHGEF6	0.836166666666667
TGFBR2	0.963875
ACMSD	-0.6165
IL33	3.142
C9orf5	-0.283
DEAF1	0.2274
AMN	0.6195
DEFA6	0.173375
RNF212	-1.1385
METT5D1	0.116666666666667
CIB1	0.3936
TSSK1B	0.379
KIAA1727	0.90775
ZNF680	0.160666666666667
LOC399900	-0.627
LOC152217	-0.299083333333333
CTNNAL1	-2.954
CIT	-3.07933333333333
TLE6	1.049
ZNF607	-0.379
HERC4	-0.971
DRAP1	-0.0918
PEMT	-0.04275
C10orf111	-0.5505
ZNF575	1.166125
KCTD7	-0.35625
MYO1F	1.0455
LOC285382	-0.0595
RAB11A	0.0827
PLCD3	-0.74175
C15orf28	-0.14725
PTBP2	-1.138125
CTB-1048E9.5	0.497625
C19orf60	-0.234333333333333
C7orf25	0.197666666666667
SETD7	0.59075
HOXB9	-4.219
VANGL1	0.418375
CHAF1B	-1.72425
NDUFA3	0.23575
KIAA1328	0.173833333333333
SHARPIN	1.08375
TTC23	0.499
UGP2	-0.00608333333333335
ANKIB1	0.6346
CIRBP	1.25971428571429
SEC14L4	-2.47816666666667
OVCH1	0.176
VPS52	-0.3425
FAT	-0.456
M6PRBP1	-0.154
GPRIN3	0.891
PPM1F	-0.8085
TSR1	-0.83275
CCDC85A	1.629
PCSK5	2.494
ZFHX3	0.148
HEMK1	-0.1935
PGBD2	0.306
RSRC2	-0.0988333333333333
AURKC	-1.10866666666667
SCRIB	0.72525
ORM2	-2.178
FAM115A	-0.0764
FZD6	0.401
UNC119	-0.264833333333333
GPX3	0.1101
NOV	1.346375
CABC1	0.549
CDC42SE2	0.714125
EIF2S2	-0.6712
RNF130	1.076
CKAP5	-0.867833333333333
RP11-413M3.2	0.60075
C10orf18	0.1402
TMEM93	-0.8105
DYX1C1	1.7115
KCNMB2	-0.804625
ANK3	1.49525
KRT5	0.0044
CDH12	-0.906125
QRSL1	-0.108625
JUB	-0.38
SHC4	-1.363875
CCL15	1.6275
CCDC22	0.07475
SNX24	-0.20675
RARS	-0.506
MORC2	0.264625
FAM48A	0.088
MT1H	-0.962
PPP1R14C	-1.93333333333333
FOXD1	-2.37935714285714
C1orf213	-2.236
AMT	-1.4876
DSN1	-1.7045
PTPLAD2	2.52475
DIS3L	-0.07325
RASL11A	1.7635
GPRC5B	-0.116125
FRMD7	0.964
STRN4	-0.05375
KITLG	1.40981818181818
HDGF	0.33275
OR1S1	-0.039
SETX	0.5576
DDR2	0.655875
KCTD12	2.53625
LYZL2	0.03025
WDR52	-0.3225
TMEM2	0.393125
ZNF579	1.021
LOC200810	0.2275
TNFSF9	-2.07725
PPFIA4	-3.40375
CNIH3	0.336166666666667
MAP4K4	-0.963428571428571
ROD1	0.243428571428571
ALS2CR12	-0.138333333333333
DOCK3	-1.148
PAQR9	-3.6645
ASB17	0.194833333333333
STX16	-1.14525
FEZ2	0.266166666666667
DLAT	-0.575166666666667
KIF21B	-1.20133333333333
CDC5L	-0.506
TMEM119	2.57916666666667
CRIP3	-1.28625
TPSD1	0.316
TEPP	0.1935
GNGT2	1.83225
C21orf121	0.01475
WNK1	-0.348166666666667
FLJ10490	0.637
OR51B5	-2.5135
LOC203547	-0.1915
HAS1	0.26
PPA1	-0.108333333333333
ST7	0.321625
C11orf46	0.7973
POPDC3	-4.1805
ACOX2	0.762833333333333
ATCAY	-0.426
TM4SF19	-0.6
MFSD9	-0.501833333333333
PDHB	-0.10125
ERN1	0.00625
LCE3C	0.1815
GPR111	0.018
NOTCH3	1.84316666666667
ADAMTS5	2.45175
B3GALT1	-1.04175
UGCGL1	-0.626166666666667
FAM58A	-0.0263333333333333
FBXO32	3.03375
CLPP	0.0195
NXPH1	0.105
MTMR3	0.964
ATP1B3	-0.89
TMEM16A	3.767125
HIST1H3F	-0.0746666666666667
TRIM25	0.795
SDCBP2	0.403
CRKL	-1.24075
HOXB2	0.779333333333333
ANP32B	-0.5235
GATM	3.1585
AP4E1	-0.173875
EDG5	0.167
CDKN3	-2.71883333333333
CDH4	-2.72375
PGD	-1.335
RND1	1.378
GAD1	-3.2455
MPG	0.13775
LOC440350	-0.705
ZNF133	1.524
SERPINB12	-0.1005
AMELY	-0.206833333333333
DHX36	-0.5055
TNFAIP8L2	3.44383333333333
PHTF2	0.124277777777778
CCDC112	-0.596833333333333
IQCC	-0.955
HEYL	3.38233333333333
FTSJ2	-1.14033333333333
APPL1	0.928625
RAB43	0.175571428571429
OR10G2	-0.106
WAC	0.519166666666667
ADCY9	0.136375
RUNDC2B	0.6685
PYCRL	1.6086
AGPAT7	-0.592666666666667
SLC22A9	-1.04283333333333
CDKAL1	-0.0715
PDYN	-0.744833333333333
C20orf74	0.75875
MTMR11	0.90475
VAV3	3.54091666666667
DAPL1	1.18125
STXBP3	-0.267
EIF3G	0.08825
ARHGAP22	-0.14725
NPFFR1	0.098
NPC1	-0.758
ALDH9A1	1.60933333333333
ZNF600	0.615125
ZNF678	0.123833333333333
RASSF1	-0.061
ADD2	-2.69625
PITPNB	0.444125
PKD2L2	-0.021
LRP11	-0.406
CDKL1	1.15
SMEK2	0.87075
PRODH2	-3.21016666666667
C11orf54	0.422
SFRS11	-0.5805
IL7	2.54433333333333
ALS2CR16	1.08775
BTG3	-0.870166666666667
PAK2	-0.2465
RP11-679B17.1	-0.2805
GATA4	-1.88933333333333
ATP2B1	0.0695
LOC130940	0.0595
C1orf172	2.03483333333333
ATF7IP2	-0.10425
SLC25A43	-0.404166666666667
CENTG3	-0.174166666666667
IGF2BP1	-4.0079
FCHSD1	0.0975
CAMK2N2	1.24333333333333
ELAVL3	-0.191
NBPF15	-0.0471666666666667
UBE2J2	-0.417
GNL2	-1.209
PRR3	-0.3523
NLF2	1.1505
OR4F6	0.178
KLHL24	1.19266666666667
CCDC88A	-1.3745
SGPP1	-0.351833333333333
C10orf11	0.367333333333333
SLC35B4	-0.595833333333333
UGT3A2	-1.135
ARNT2	-0.3424
CBR1	-0.287
ITPR3	-1.32433333333333
TRAPPC6B	0.082
AMZ1	-0.511
ARP11	0.57425
WDSUB1	0.06625
APBA1	0.323833333333333
RAB2A	1.5487
C6orf162	-0.276375
HPSE2	0.24775
PLCE1	-0.2455
INSL3	0.9845
DLG1	-0.6269
PTPLA	-3.3855
PIGX	-0.490125
TFIP11	0.371833333333333
FIBIN	3.7275
POLR2G	-0.22175
GRAP2	-0.8601
DNAJB8	-0.0825
CNBP	0.2155
WASF1	-0.1515
INPP5E	-1.1041
HSPB1	-0.3515
TMEM167	-0.1759
CUBN	0.19775
IGF1	4.8119375
ITPK1	0.4278
NAALAD2	-0.50775
G3BP1	0.296
NT5DC1	-0.161375
CYP39A1	0.731
TMEM139	0.716833333333333
POLK	-0.0393
GLULD1	-0.5305
RBM15	-0.908166666666666
AMZ2	0.095
GDF15	-2.72516666666667
MESDC2	0.02625
INCA	1.88216666666667
ACY1L2	-0.7785
GZMM	0.331166666666667
PAIP1	-0.155
CACNA2D1	0.2295
STK32C	0.293333333333333
SH3BP4	0.954666666666667
DEC1	-0.081
PADI1	0.169
UBB	0.8083
PON3	-0.308166666666667
PROP1	1.1365
ANKRD13B	-0.0005
ADCK1	-0.097
TCF25	-0.152666666666667
SLC38A5	-2.27
CXorf26	0.404666666666667
C19orf39	0.5315
PPP1R13B	1.28475
ARL2	-0.4115
TCL6	0.06525
TOP3A	0.0315
SLC16A14	-0.139375
FXYD6	1.769
HIST1H4E	-0.57675
BBC3	0.547315789473684
UNC5A	0.081
FAM86C	-0.3975
PI4KB	0.700875
B3GAT1	-3.403
SUSD2	2.172
OAZ2	0.163333333333333
NOC4L	-0.31825
C10orf12	-0.19325
FADS1	-2.61416666666667
LOC144097	-0.73925
DKK2	2.16983333333333
KIAA1949	0.28425
RHOT1	-0.2029
OXT	1.01716666666667
GPR153	1.11775
ARL4A	-0.636
SAAL1	-1.072
CCDC64	-0.8705
USE1	-0.1765
HNMT	0.565666666666667
PCGF3	-0.2275625
CYP2C19	0.48575
C20orf4	0.324
CCDC11	2.90675
ACSBG2	0.06325
RWDD2A	0.59625
PALLD	2.507375
CPLX4	0.1075
LOC492311	0.8855
KPNA2	-1.932
MACROD1	-1.1044
TMCO3	-0.557833333333333
C15orf52	0.201833333333333
BIRC5	-2.13173333333333
PRR16	1.85683333333333
FAM63B	0.259
KATNB1	-1.1465
WNT8B	0.246
CPLX3	0.1395
GHR	2.892125
CCDC124	-0.7615
