Hybridization REF	TCGA-A8-A075-01A-11R-A084-07
GTF2E1	0.60075
RY1	-0.3675
ATAD2B	0.223625
ARHGAP17	-0.3852
KCNIP3	-0.98275
SFPQ	-0.33825
GFRA4	0.806166666666667
AKR1B10	-4.540625
TIGD6	0.887833333333333
RGS16	1.54675
URB1	-0.529166666666667
OR4C46	-0.099
TOP3B	-1.17975
NFATC4	0.8545
CA14	-2.916
BMPR1A	0.2875
SNRP70	-0.99625
PRL	0.0551818181818182
C6orf130	-0.0665
STAG2	-1.0845
CD55	-0.257428571428571
RPS23	-0.323333333333333
SSX2	-1.496
FDPSL2A	-0.74175
FBXO27	0.803
SYNGR3	-0.530833333333333
TMSL3	0.6695
EML1	-0.527
NUP93	-0.779333333333333
SMAD3	-1.0359
KIAA1189	1.48766666666667
HNRPUL2	0.6735
TBC1D12	1.21733333333333
C16orf24	1.442
MRVI1	1.85433333333333
ZNF581	0.203
ELOVL3	0.9825
OR51Q1	0.13775
CACNB3	2.27983333333333
GALNT13	0.00662500000000001
C10orf84	1.315375
NEDD4	-0.3021
SPO11	0.33
OR5AU1	0.00699999999999999
NEK4	0.245857142857143
PRKAR2A	0.5345
IHPK1	-0.491666666666667
ATP6V0B	0.73225
CACNA1E	0.89
CEACAM8	1.226
PEX14	-0.5465
FLJ12993	1.035
ZBTB38	-0.238083333333333
PCTK2	-0.0481666666666667
LRRC16	0.1983
FBLIM1	0.796083333333333
FYCO1	0.84
RP5-1022P6.2	-0.825416666666667
CMTM1	0.179833333333333
PLTP	1.15783333333333
RAPH1	0.674125
DOCK8	1.094875
EZH2	-1.6634
SLC25A1	-0.403333333333333
PLEKHB1	-0.1262
GRB7	0.3496
ZFP37	-0.8245
MRPL33	-0.16725
PELO	0.1655
ARMC1	0.569272727272727
C9orf27	0.254875
FLJ25778	0.7885
C9orf37	-0.844333333333333
TMEM66	0.36925
SPRN	0.300125
HBEGF	-0.143625
PI4KA	-0.8635
LEPRE1	-0.34775
POU2AF1	0.359375
MRPL12	-0.0285
REP15	0.3705
ZC3H3	1.14725
RASAL1	1.124
DDAH1	1.07975
ACBD5	0.739375
TMC2	0.319
CCDC137	-0.214
SAMD13	-0.689166666666667
UGT2B15	-0.631833333333333
TIPARP	-0.1065
DNASE1L3	-0.453
TRIM72	0.5735
DBX2	0.472666666666667
IPO8	-0.01125
C21orf88	-0.7473
MAP3K14	0.16975
LOC51233	0.357166666666667
GGTLA4	1.5455
PDE6D	-0.66575
ZNF117	-0.244
CLK2	-0.445875
NKRF	-1.454
TNFSF15	0.8532
DUSP2	0.418125
SECISBP2	-0.7387
GABRR2	0.1435
PPAP2C	1.39125
LOC51145	0.181
PAG1	0.022375
PIK3C3	-0.3165
GNG10	0.2655
APOL4	1.135
ANKRD28	-0.63675
STMN3	-1.8312
RAB14	1.0797
CDK2AP2	0.6415
HDDC3	0.682
COMMD7	0.967875
CXXC1	-0.29875
HMCN1	0.386
CD40	1.50675
DYNC1LI2	-0.411
GDI1	-0.4545
LOC646938	-0.03225
VSNL1	-3.42233333333333
PIH1D1	0.148833333333333
RAET1G	-0.9625
KRTAP5-9	0.129
EFTUD2	-0.83125
ZNF311	1.10466666666667
ATP6V1G3	-0.179
OR2W3	0.0595
SCN4A	0.0795
MED10	-0.865875
FAM135A	-0.6896
ARHGAP4	-0.61275
EHMT2	-0.368
UFD1L	-0.7175
ERMP1	0.46425
MAG1	-2.54366666666667
THAP8	0.491833333333333
HACE1	-1.2865
FAM82C	0.5745
C3orf20	0.2835
UNC84A	-0.320833333333333
SCD5	-0.477071428571429
LASS6	1.615
LSG1	0.388333333333333
MAL	-4.38975
GPR22	-0.897
WDR5B	0.51675
ACTRT1	0.351
C17orf60	0.039
GRIN2C	0.1066
ARMC8	-0.362916666666667
SLC47A1	-2.33316666666667
DMPK	0.79025
DHRS13	-0.7205
SMC1A	-0.3385
KRTAP17-1	-0.048
SMYD5	-0.26775
TUSC2	0.780625
CRHR2	0.2515
KIR3DL2	0.266
CCDC104	0.326
ATP2C1	0.992
CROT	-0.3945
PABPC3	1.12466666666667
EGR1	-2.72216666666667
THSD1	0.14475
KHK	-0.35575
SLC12A2	1.3475625
CD58	-0.7965
STOX2	-2.68133333333333
CCDC76	-1.0387
CCDC48	5.32425
DNAH1	0.650333333333333
ZIC4	0.00874999999999999
OR1G1	-0.129
PSMC6	0.0173333333333333
PROKR1	0.2915
ABCB1	-1.83825
TRAT1	-0.86675
LLGL1	0.0315
MTF1	1.1945
USP54	0.646375
PAGE2B	-1.5385
ITGB7	-3.1355
CCDC81	-0.2785
LOC149837	0.0435
SCUBE1	0.098
ZSCAN10	0.866
HUWE1	0.636785714285715
CDH17	1.013
CD180	1.37175
IL17A	0.225
TMPO	-1.34657142857143
KIAA1524	-0.677666666666667
HDGFRP3	-0.2025
OXCT1	-1.93445454545455
RRAS2	0.0513333333333333
LTBP2	2.4979375
SV2B	0.927833333333333
CYP2A6	0.418125
PKD1L2	-0.6075
PPM1M	0.6385
FLJ22662	1.19416666666667
ZNF502	-0.37875
GP6	-0.75375
CRYBA2	-0.5415
LEF1	-2.4215
CTPS	-1.88585714285714
EYA1	-2.9055
EPS8L1	2.57225
MAPK14	0.500916666666667
SERPINB2	-5.033
GTF2F2	-0.0651666666666667
ZNHIT4	-0.434
PLA1A	-0.888875
C20orf114	2.822
HPR	-4.38
C18orf2	-3.20066666666667
SATB2	-2.32525
KCNJ9	-0.095875
MGC157906	0.8435
MOCS3	0.227
C17orf71	-0.4585
PPHLN1	-0.223
HIST1H2BN	-0.157625
RAPGEF1	-0.522
MAP3K8	0.6295
DLG4	0.186166666666667
STC1	-0.203
CDGAP	1.26625
DDX26B	-0.66025
LOC150223	-1.16575
CPSF3	-1.099
TMEM14A	0.9325
MYH3	-1.08375
GPKOW	0.16575
SULT1A1	0.114666666666667
SPON1	3.2411
YY1AP1	-0.212833333333333
RAB23	0.439
PLA2G4A	-4.3795
MAPRE3	-0.33275
ZNF516	-0.346785714285714
GGPS1	1.77675
EXOC3L2	-0.055
C19orf42	0.1292
MAP2K2	-0.412666666666667
HIST1H2BB	0.08
RNF19B	0.428666666666667
C6orf128	0.109333333333333
TLR8	3.54675
PCDHA9	0.2155
CARS2	0.1865
CLUL1	-0.123333333333333
RHAG	-4.04883333333333
UNK	-0.3545
EXOC8	0.8744
C9orf95	0.5385
C14orf143	0.563
MAML3	0.0955
LDHA	-0.29
MRPL20	-0.256625
KLHDC6	-0.134666666666667
ATP5S	-0.253
C8orf55	1.71725
PHF19	-1.611
KRTAP13-4	0.6235
TTC5	-0.3885
XKR5	0.43625
SILV	-4.24366666666667
TEX28	0.226
TCTN1	0.71375
CX40.1	0.2275
PPP2R5C	0.022125
C12orf30	-0.658666666666667
CAPG	2.32125
MPZL1	0.6816
ARSB	0.105333333333333
TDH	-2.1705
WASF4	0.09325
TSSK3	-0.729666666666667
7A5	1.89
CRISPLD1	-1.81375
MAD1L1	-0.523333333333333
SPIN4	-0.580333333333333
AMPD1	1.35275
DPYSL5	-0.2265
INPP1	-0.812166666666667
ANKRD11	-0.711722222222222
NPAS4	0.2055
GCET2	0.2331
RNASE9	-0.131
GUCY2D	0.6925
CCDC98	-0.41525
FGF4	-0.21425
CPM	-0.505833333333333
SLC26A4	-2.24333333333333
PLD5	1.01675
FAM59A	-0.1839
FBXO5	-0.986888888888889
SIPA1L1	0.074
DPYS	0.0515
ATG4D	-0.4015
TGM3	0.9955
MTCH1	0.514
HK1	0.486142857142857
CDC26	0.318375
GALNT12	-1.50183333333333
LOC339229	-0.213
MRPL35	0.039625
ORC4L	-0.3175
TNKS	-0.358571428571429
C2orf24	0.495833333333333
ZNF553	0.710666666666667
GGTLA1	2.4193
ZNF497	0.73775
CDY1B	-0.972
SLC30A4	0.72975
TUB	-1.693
ARHGEF18	-0.34
ARRB1	0.6585
KCNK1	2.311
EREG	2.7052
SCAMP5	-0.43675
RUNDC3B	-0.544
ADAMTS20	-0.337333333333333
IL17RB	-0.6665
FLJ20323	-0.37575
MCAM	0.092375
POLR3E	-0.779166666666666
AQR	0.512666666666667
IPMK	1.7895
CDCA7	-3.237625
CAMP	6.04575
GRHL3	0.5515
ADAMTSL2	1.41583333333333
CLMN	2.0175
SSTR3	0.44
MAGEA5	-2.36616666666667
OVOL2	3.90275
JMJD1B	-0.05175
RBL2	-0.0721
PYGO2	0.37425
PPP1R10	0.3585
CSE1L	0.00333333333333334
LCA5	0.046
RDH16	1.46375
ASRGL1	-0.132
TOM1	-0.0186666666666667
PTX3	-6.7555
TTC15	0.1845
SCGB3A1	3.29683333333333
MRPL50	-0.81725
RCAN3	0.94175
SLC26A11	0.3735
STYX	0.865666666666667
CINP	0.50575
MARCH7	-0.50825
PFKM	-0.695666666666667
SGMS1	1.127
RIOK3	0.3677
C1orf110	0.7585
CES7	0.1725
LOC440248	-1.56575
PPP1R12C	0.27
C10orf27	1.124
ATG9A	-0.73275
MRPS26	0.455
TMEM40	3.17525
ELP3	-0.3243
ZNF787	0.8766
HIAT1	-0.3385
C8orf34	1.39116666666667
MGC4655	0.3563
PELI1	-0.731833333333333
PPT1	-0.2017
SLC35C2	0.339
C6orf125	-0.259
MUC4	-0.650333333333333
RFC4	-1.34657142857143
GNB2	0.00166666666666665
NUP50	-0.168285714285714
SULT4A1	-1.45133333333333
C7	0.852375
CCDC130	-0.380166666666667
ARRDC4	0.234
RQCD1	-0.1365
GLYCTK	-0.70175
AYTL2	-0.193363636363636
MTUS1	0.1971
LEMD3	0.700333333333333
PLEKHF2	3.03
HOXA7	-0.41875
GTF3C2	-0.959
DYNLRB2	1.564
CNOT10	-0.20675
MR1	0.519833333333333
FFAR1	0.784
PRIC285	0.17925
SLITRK6	1.07475
LIX1	-2.0049
UBE1L2	0.10775
F8	-0.05925
ACHE	0.302166666666667
KPNA5	0.05025
TNFRSF12A	-0.2175
EGR3	0.942
SERPIND1	-3.24
OASL	1.8415
IFRD1	-2.111875
WDFY1	0.0776666666666666
ZNF267	-0.543625
ACCN5	0.318
ZBTB6	-0.27025
PPP1R3A	0.4655
PRRT3	1.9385
FBXL19	0.02
TXNIP	-0.305071428571429
ACTN2	2.6415
ATG9B	0.024125
C9orf117	0.943375
IL27	0.182
RPL36AL	-0.270666666666667
KLK15	0.1895
CHAD	1.859
RAP2B	-0.1508
HEBP2	1.6475
ZNF342	1.8485
CAMK2G	0.0131666666666667
TLR3	1.23525
FGF14	-0.70525
HMGB2	-1.593875
TRPM5	0.265166666666667
OR5M11	0.5485
KIF3B	0.506105263157895
PRICKLE2	0.773
MTMR9	-0.08
C3orf27	0.48225
GLRA3	-1.70533333333333
NSDHL	-0.756166666666667
TMEM32	0.70775
POLR2D	-0.235416666666667
MYADML	0.5335
C9orf114	0.1035
MRGPRX1	0.1865
TOPORS	-0.11525
CLDN19	-1.11325
C1QL4	0.41
RNF165	-2.5875
DHRS9	1.11575
DNAH2	-0.514166666666667
FXR1	-0.771833333333333
ZMYM3	-1.026625
CASP3	0.536666666666667
FAM120C	-0.418625
SCLY	-1.69625
CA7	-0.327
ENTPD5	0.700166666666667
ZNF461	-0.121125
PDIA5	0.245
C1orf19	0.1775
TMEM67	1.36325
KCTD20	-0.128
WDR47	0.0585
FLJ38723	0.604
KLRF1	0.161833333333333
TAS2R16	1.1255
CLDN12	0.3605
PRKCE	-0.686
UBXD4	-0.5875
ITGAM	2.97516666666667
GLT8D3	0.4915
WDR31	1.3257
RGS2	-0.62875
OR51L1	0.635
MST1R	1.56875
KIAA1737	1.38425
OR4A5	0.281
GLIS1	-1.6265
PTMA	0.0695
NAPA	1.797
PRDM11	0.1065
LIPF	-0.41
DIRAS3	-1.5475
ASGR2	-3.88475
C1QTNF4	-0.64525
PIK3R4	0.460833333333333
ARMC3	2.556
NDUFV3	-0.273166666666667
BTBD3	-0.299666666666667
PPP1R2	0.293
UBE2NL	0.16675
FOSL2	0.767928571428572
FAM119A	-1.14483333333333
TUBA4A	-0.164
KRTAP12-1	0.08675
SFRS2	-0.6825
RHPN1	0.6429
EEF2	-0.886666666666667
ZDHHC11	-0.705666666666667
EPHA3	-1.4508
RBM12	-0.539
H2AFJ	0.267333333333333
EDIL3	2.165
KIF26A	-1.19225
SERGEF	0.3425
B3GALT4	2.99825
LOC90925	4.035
OSCAR	1.007375
NPFF	-0.2055
DEDD	0.052875
TMEM155	-0.571875
PTPN1	0.1985
SCYL2	0.550333333333333
SKAP1	1.10625
LEAP2	-2.7585
GADD45G	1.5015
IFITM3	0.63275
PILRB	-1.899
SLU7	-0.0036875
DSC3	-0.8145
DNMT3L	-0.9755
PAPD5	0.07025
B3GNT3	1.0845
LHCGR	0.245
MSL-1	-0.35075
UBE2S	-1.05325
SAP130	-0.20375
ANAPC11	0.3975
MAGED4B	-1.603
ATP6V1B2	0.309333333333333
C14orf179	1.287875
CAPZA1	-0.241125
CDYL2	1.00133333333333
GLRX3	-0.516666666666667
LOC136288	0.48075
MOBKL1A	-0.67175
HTR2B	1.58375
CRYGD	0.3025
NUS1	0.105333333333333
PGRMC1	0.0385
MYOM2	-0.98175
FLJ39653	-0.3795
CHM	0.1003
OR5M8	0.701
ZNF619	1.0235
FAM105A	-0.302
CCNL1	-1.008375
NAP1L3	-1.118
C10orf57	2.03183333333333
B3GALNT1	0.987333333333333
CSN1S2A	0.619
TCP10L	0.902
GDAP2	0.2225
DMKN	-1.90366666666667
COX6B1	0.07475
DNASE2	0.718666666666667
MSH5	-1.6355
LGMN	0.34525
USP31	-0.3777
OR13C8	0.9535
SDCBP	-0.1517
NUDT11	-2.61233333333333
PYGL	-0.143666666666667
SNPH	2.26216666666667
B3GNT4	0.741
MIZF	-0.4001
NUBPL	-0.27575
NOD1	0.338333333333333
CDH22	-0.280875
NUBP1	0.4665
DSCAM	-3.95675
DGKI	0.4535
FAM136A	-0.6085
AKAP1	-0.48
SLC16A6	0.2535
RIN3	0.67925
PSG2	-0.14075
DIP2B	0.160666666666667
PSORS1C1	0.8664
KIAA0495	-0.5015
FLJ90709	-0.887166666666667
LPA	-0.367
PIGA	-0.7355
LY75	2.0125
UTS2	-6.53633333333333
RREB1	0.313375
GALNACT-2	0.4969
MGC3196	-0.227
FLJ31568	-0.808
LPHN1	-0.173875
SP1	1.287625
TOX4	-0.329833333333333
HSPA9	-0.1848
APOBEC1	0.3525
SLC35E4	-0.9555
LSM5	-0.772
SURF1	0.9245
ZBTB1	0.293
GTF2F1	-0.179125
RPS15A	-0.0103571428571429
DUSP21	-0.311333333333333
GINS4	-2.81216666666667
MYO15A	-0.138166666666667
GIMAP7	3.2945
MGC13379	0.9895
ATP6V1E2	-2.245
UTP3	0.08075
HNRPA3	-1.196125
MT4	0.0855
C14orf155	-0.18875
U1SNRNPBP	0.42325
CKLF	-0.566333333333333
PLEKHN1	-0.190833333333333
MBNL1	0.0161666666666667
NUP160	-0.90625
ACSM2A	-1.764
LOC129881	-0.08225
KIAA1529	-1.0465
FLJ22639	-2.2235
HAND1	-1.143
GSX1	0.5705
FGA	-3.98333333333333
SERPINB1	-0.1035
ZNF642	0.352
IGFBP1	-8.64425
SLC1A1	2.12525
DHX57	-0.067875
ZNF766	0.7785
PTPN21	0.6632
GDPD3	-0.403166666666667
PNPLA5	-0.0785
TBR1	0.1052
FAM116A	0.19375
IQGAP1	0.688125
FOS	-1.829125
ZNF226	0.8355
FIGNL1	-0.353333333333333
C14orf1	0.723333333333333
ZMYND17	0.435
PUS7	-1.56433333333333
TUBB6	-0.533875
KCNQ2	-1.23525
MARCH6	-1.1545
CCDC33	0.601
PRODH	-0.1315
RBM11	1.4825
EPHA6	0.40675
SLC43A1	0.676
LOC196541	-0.110375
NTN1	0.214333333333333
ING4	-0.266
PCDHB10	-1.08625
DPH2	-1.09933333333333
SPACA4	0.298
FBXL21	-3.94
DIAPH1	-0.324166666666667
ZNF71	1.223
CEP76	-0.019
CORO1A	-0.31825
RRM2	-1.83325
EDG4	0.24875
OS9	0.338
SLC4A1AP	0.17225
COG5	-0.996
COPS8	-0.4105
NGLY1	-0.19
NCBP2	0.2875
C17orf42	-0.902833333333333
GPSM3	1.20125
SIL1	1.4415
ASB6	0.04625
SMAD5OS	0.0996666666666667
UNC93A	-2.6075
A1BG	0.678
C21orf62	0.795
FMO5	-0.569333333333333
ATRIP	0.344333333333333
CEBPG	-0.490166666666667
C7orf38	-0.461166666666667
TNFRSF1B	0.803333333333333
CLEC1A	1.04916666666667
IQSEC1	0.697125
PATZ1	0.981
RBM22	0.56125
BAG2	-2.34316666666667
PAQR5	-1.257
C9orf127	0.3139
THNSL1	0.04525
SHROOM3	2.2636
JAM2	0.58875
SNRPN	-2.47975
ALX4	0.6145
CACNA1S	-0.203
FAM130A1	1.14275
CORIN	1.6865
CD300LB	0.8815
PLEKHG6	0.568
LRRC40	-0.935
PCLKC	-1.465
PCDHB16	-1.11366666666667
WNT2B	-0.342333333333333
ASNS	-2.48011111111111
MRPL49	0.678625
FLJ46111	0.37425
ISG20	0.4585
SMU1	-0.388333333333333
CASZ1	0.8855
POLR1D	-0.166
GIN1	0.167
SNAG1	0.5975
ANKRD29	-2.29575
CDKN2AIP	-0.3055
KRR1	0.3195
CXCL1	-2.94333333333333
EPM2A	-0.1447
PC	-0.505833333333333
DEFB127	0.2435
PDZRN4	0.457833333333333
FAH	0.71325
OR51E1	1.8405
CDC2L6	0.5335
DNTTIP1	-0.255
PAX8	0.3365
TMEM116	-0.067
C1orf150	0.0435
PRO2012	-0.05325
MRPL40	-0.835833333333333
BEX1	-3.8788
SLC2A4	-0.713166666666667
PKMYT1	0.03
FEZF2	-0.308333333333333
SLC26A9	-2.01525
MAP2	0.2025
LYL1	-1.178
SLC25A19	-0.543166666666667
NOS3	0.1485
ZNF34	1.38833333333333
TMPRSS11F	-0.31475
FAM43A	-0.67275
FCRL4	2.04366666666667
KLF14	0.21425
FLRT2	-1.687
WRN	-1.69025
SDF2	0.2053
KRT8P12	0.31625
C6orf195	-0.00700000000000001
C9orf125	-2.4965
DZIP3	0.066375
RIT1	-0.0448333333333333
SCML1	-1.63933333333333
RHBDF2	0.059875
OR2G3	-0.0125
REXO1L1	-0.0615
MAP3K7IP3	0.402125
C3orf57	-2.8115
FBXW11	-0.3055
ETAA1	-0.833
C14orf131	0.028
AKT1S1	0.5005
SLC12A5	-0.45525
C9orf164	1.046
NRIP3	0.139375
NOS1AP	-0.77525
TMEM121	2.2605
SAP30BP	-0.0803
DGCR6	0.03225
WDR76	-0.924
FAM82B	1.04558333333333
LOC606495	-0.5205
MAP9	1.49675
BCDIN3D	1.55075
CXorf36	2.84133333333333
DSCR3	0.2477
ZFAND3	0.674375
C7orf43	0.609
SPSB3	0.3519
C19orf19	0.785
FAM133A	-3.18325
C12orf25	0.437
SLC39A3	-0.854125
DISP2	-0.64575
PI4KAP2	-2.011
MKRN3	-2.45716666666667
ADAMTS13	-0.212375
CBLN3	0.3763
TTYH1	-0.464333333333333
C3orf18	0.33025
FLJ13236	1.32875
ZMYND12	1.66375
C18orf25	0.10925
GLB1L3	-1.3485
ATP13A5	-1.009
RANBP10	-0.56625
CD96	-0.3203
DENND1C	0.4525
RBMS3	-0.3608
SLC41A3	-0.0313333333333333
DGCR6L	-0.03375
TMEM128	0.9485
CSNK1G3	0.0756428571428571
MOBKL2C	0.9215
TSPAN6	-1.373625
MATN2	1.8422
MSL2L1	0.450333333333333
ST6GALNAC2	0.844
FGFBP2	0.5945
FGL1	-7.10633333333333
MPP3	0.044
ARHGEF6	0.436333333333333
TGFBR2	-0.02
ACMSD	-0.55975
IL33	1.02675
C9orf5	-0.08575
DEAF1	-0.354
AMN	0.8105
DEFA6	-0.037375
RNF212	-1.4015
METT5D1	-0.0586666666666667
CIB1	0.9664
TSSK1B	0.35025
KIAA1727	-0.523
ZNF680	-0.0559166666666666
LOC399900	-1.025
LOC152217	-0.300416666666667
CTNNAL1	-2.689
CIT	-1.94058333333333
TLE6	0.6435
ZNF607	-0.46775
HERC4	-1.016
DRAP1	-0.0396
PEMT	-0.44775
C10orf111	1.159
ZNF575	0.931875
KCTD7	0.388
MYO1F	1.052
LOC285382	1.71675
RAB11A	0.5338
PLCD3	-0.269
C15orf28	0.3005
PTBP2	-1.248
CTB-1048E9.5	0.111
C19orf60	-0.4945
C7orf25	0.248166666666667
SETD7	0.763375
HOXB9	-4.112
VANGL1	-0.019375
CHAF1B	-1.3665
NDUFA3	0.177
KIAA1328	-0.308
SHARPIN	1.358
TTC23	-0.653625
UGP2	0.346166666666667
ANKIB1	-0.0616
CIRBP	0.526428571428571
SEC14L4	-3.2375
OVCH1	0.281666666666667
VPS52	0.197
FAT	-1.653
M6PRBP1	-0.057
GPRIN3	0.9585
PPM1F	-0.858333333333333
TSR1	-0.38725
CCDC85A	0.4935
PCSK5	1.2265
ZFHX3	-0.14
HEMK1	0.2427
PGBD2	-0.02625
RSRC2	-0.261833333333333
AURKC	-0.374166666666667
SCRIB	0.65475
ORM2	-3.9895
FAM115A	-0.6575
FZD6	1.53325
UNC119	-0.3805
GPX3	-0.4837
NOV	-1.11875
CABC1	-0.800125
CDC42SE2	0.0331875
EIF2S2	-0.1232
RNF130	0.813375
CKAP5	-0.334
RP11-413M3.2	0.381875
C10orf18	-0.3433
TMEM93	-0.25975
DYX1C1	1.13025
KCNMB2	-1.689
ANK3	1.29316666666667
KRT5	-2.9419
CDH12	-0.9335
QRSL1	-0.04
JUB	-0.171
SHC4	-3.117625
CCL15	0.831666666666667
CCDC22	0.56775
SNX24	-0.534
RARS	-0.32025
MORC2	-0.364625
FAM48A	0.01575
MT1H	-1.6695
PPP1R14C	-2.813
FOXD1	-2.34721428571429
C1orf213	-2.53725
AMT	-1.511
DSN1	-0.774
PTPLAD2	3.146
DIS3L	-0.34875
RASL11A	0.384
GPRC5B	-0.359375
FRMD7	0.1695
STRN4	0.42975
KITLG	2.41227272727273
HDGF	-0.35275
OR1S1	0.6695
SETX	0.1556
DDR2	-0.180625
KCTD12	1.42475
LYZL2	-0.45725
WDR52	-0.353
TMEM2	0.333
ZNF579	0.672666666666667
LOC200810	0.894
TNFSF9	-1.8585
PPFIA4	-1.815
CNIH3	0.00116666666666666
MAP4K4	-1.36492857142857
ROD1	0.443571428571429
ALS2CR12	0.951333333333333
DOCK3	-1.08416666666667
PAQR9	-4.35725
ASB17	-0.527833333333333
STX16	-0.954125
FEZ2	0.278666666666667
DLAT	0.232666666666667
KIF21B	-1.07316666666667
CDC5L	-0.5465
TMEM119	1.099
CRIP3	-1.71975
TPSD1	0.632666666666667
TEPP	0.1215
GNGT2	1.37875
C21orf121	-0.01725
WNK1	-0.692333333333333
FLJ10490	0.4311
OR51B5	-2.464
LOC203547	-0.33725
HAS1	0.2665
PPA1	0.172666666666667
ST7	-0.221125
C11orf46	0.2055
POPDC3	-3.8955
ACOX2	1.9195
ATCAY	-0.135583333333333
TM4SF19	0.027
MFSD9	0.666666666666667
PDHB	0.1375
ERN1	0.06275
LCE3C	0.4345
GPR111	0.7055
NOTCH3	1.24233333333333
ADAMTS5	2.8185
B3GALT1	-1.0895
UGCGL1	0.887833333333333
FAM58A	0.0888333333333333
FBXO32	1.8065
CLPP	-0.581
NXPH1	-1.1815
MTMR3	0.6995
ATP1B3	-1.021875
TMEM16A	3.091375
HIST1H3F	0.1905
TRIM25	0.463333333333333
SDCBP2	1.5195
CRKL	-0.89525
HOXB2	-0.425
ANP32B	-0.476625
GATM	3.1405
AP4E1	0.251625
EDG5	0.2485
CDKN3	-0.3475
CDH4	-2.40525
PGD	-0.6585
RND1	0.8775
GAD1	-3.7323
MPG	0.329875
LOC440350	-0.1275
ZNF133	-0.00225
SERPINB12	0.252
AMELY	0.122666666666667
DHX36	-0.23275
TNFAIP8L2	2.95333333333333
PHTF2	0.381166666666667
CCDC112	-0.317833333333333
IQCC	-0.4905
HEYL	2.8725
FTSJ2	-0.021
APPL1	0.908125
RAB43	0.749142857142857
OR10G2	-0.2445
WAC	0.768333333333333
ADCY9	0.933875
RUNDC2B	0.365
PYCRL	1.7179
AGPAT7	-0.967
SLC22A9	-1.04083333333333
CDKAL1	-0.091
PDYN	-0.142666666666667
C20orf74	-0.30025
MTMR11	0.38375
VAV3	3.57533333333333
DAPL1	0.43925
STXBP3	-0.49275
EIF3G	-0.81825
ARHGAP22	-1.29775
NPFFR1	0.5395
NPC1	-0.0156666666666667
ALDH9A1	0.5005
ZNF600	0.637375
ZNF678	0.323833333333333
RASSF1	0.202583333333333
ADD2	-2.729375
PITPNB	0.116125
PKD2L2	-0.295428571428571
LRP11	-0.0855
CDKL1	-0.5425
SMEK2	0.762
PRODH2	-3.19233333333333
C11orf54	-0.237666666666667
SFRS11	-0.873833333333333
IL7	0.0721666666666667
ALS2CR16	0.81075
BTG3	-0.562833333333333
PAK2	0.133055555555556
RP11-679B17.1	-0.63025
GATA4	-1.76266666666667
ATP2B1	-1.22675
LOC130940	-0.3475
C1orf172	2.30633333333333
ATF7IP2	-0.81075
SLC25A43	-0.3655
CENTG3	0.0350833333333333
IGF2BP1	-3.808
FCHSD1	0.1005
CAMK2N2	0.7405
ELAVL3	0.1649
NBPF15	0.117833333333333
UBE2J2	-0.0785833333333333
GNL2	-1.086
PRR3	-0.2437
NLF2	1.206
OR4F6	-0.035
KLHL24	-0.109
CCDC88A	-1.5245
SGPP1	0.3645
C10orf11	0.0095
SLC35B4	-1.1875
UGT3A2	-0.8515
ARNT2	0.2168
CBR1	-0.22475
ITPR3	-0.184833333333333
TRAPPC6B	0.5035
AMZ1	0.752
ARP11	1.93275
WDSUB1	-0.34025
APBA1	-0.0271666666666667
RAB2A	1.8556
C6orf162	-0.47525
HPSE2	0.66825
PLCE1	0.745
INSL3	0.75475
DLG1	-0.0402
PTPLA	-1.5495
PIGX	0.333875
TFIP11	0.271333333333333
FIBIN	2.672
POLR2G	0.206
GRAP2	-1.6588
DNAJB8	-0.2475
CNBP	0.888
WASF1	-0.19625
INPP5E	-1.3149
HSPB1	0.204625
TMEM167	0.1644
CUBN	-0.2495
IGF1	1.7871875
ITPK1	1.1589
NAALAD2	-1.39375
G3BP1	-0.3618
NT5DC1	-0.088375
CYP39A1	-0.346
TMEM139	1.72416666666667
POLK	-0.3522
GLULD1	-1.3
RBM15	-0.9475
AMZ2	-0.148
GDF15	-3.765
MESDC2	-0.19675
INCA	0.2705
ACY1L2	-3.336
GZMM	-0.309666666666667
PAIP1	0.127
CACNA2D1	-0.07125
STK32C	0.9525
SH3BP4	0.772333333333333
DEC1	-0.2235
PADI1	0.2445
UBB	0.2799
PON3	-3.022
PROP1	0.592
ANKRD13B	-1.3235
ADCK1	0.4655
TCF25	0.0646666666666667
SLC38A5	-1.263
CXorf26	-0.1505
C19orf39	0.36525
PPP1R13B	1.73175
ARL2	-0.6735
TCL6	0.308333333333333
TOP3A	-0.4035
SLC16A14	1.453875
FXYD6	1.22866666666667
HIST1H4E	-0.466
BBC3	0.052842105263158
UNC5A	0.4735
FAM86C	-0.2301
PI4KB	-0.005
B3GAT1	-3.5155
SUSD2	2.72133333333333
OAZ2	0.0198333333333333
NOC4L	-0.1025
C10orf12	0.6875
FADS1	-0.644166666666667
LOC144097	-0.39775
DKK2	0.679833333333333
KIAA1949	0.3435
RHOT1	-0.00229999999999999
OXT	1.52466666666667
GPR153	0.908
ARL4A	-0.766666666666667
SAAL1	-1.14875
CCDC64	-0.1675
USE1	-0.372
HNMT	-0.201
PCGF3	0.658375
CYP2C19	0.193
C20orf4	0.606
CCDC11	0.5685
ACSBG2	0.43075
RWDD2A	0.74975
PALLD	1.983
CPLX4	-0.257
LOC492311	0.73375
KPNA2	-0.773833333333333
MACROD1	-0.2711
TMCO3	-0.0875
C15orf52	1.46583333333333
BIRC5	-1.00793333333333
