Hybridization REF	TCGA-BH-A0BC-01A-22R-A084-07
ARHGAP17	-0.4467
KCNIP3	-0.519
SFPQ	-0.133
GFRA4	0.448166666666667
AKR1B10	-2.97325
TIGD6	0.836666666666667
RGS16	1.454125
URB1	-0.8245
OR4C46	-0.156166666666667
TOP3B	-0.90625
NFATC4	0.6485
CA14	-4.424
BMPR1A	-0.282666666666667
SNRP70	-1.02925
PRL	0.729666666666667
C6orf130	-0.36825
STAG2	0.1195
CD55	-1.06642857142857
RPS23	0.659833333333333
SSX2	-1.671
FDPSL2A	-0.04175
FBXO27	-0.040125
SYNGR3	-1.069
TMSL3	1.7205
EML1	-0.4855
NUP93	-0.399666666666667
SMAD3	-0.2895
KIAA1189	0.3395
HNRPUL2	0.726833333333333
TBC1D12	0.858166666666667
C16orf24	0.826
MRVI1	1.71016666666667
ZNF581	0.0743333333333333
ELOVL3	0.3905
OR51Q1	0.24275
CACNB3	1.28783333333333
GALNT13	-1.143875
C10orf84	1.474375
NEDD4	-0.232
SPO11	0.0865
OR5AU1	0.3965
NEK4	-0.362928571428571
PRKAR2A	-0.3385
IHPK1	-0.4795
ATP6V0B	0.916125
CACNA1E	1.2035
CEACAM8	-0.0845
PEX14	-0.3965
FLJ12993	-0.4395
ZBTB38	0.393
PCTK2	1.3245
LRRC16	0.0555
FBLIM1	1.1985
FYCO1	0.534
RP5-1022P6.2	0.0141666666666667
CMTM1	0.643333333333333
PLTP	0.492666666666667
RAPH1	1.381875
DOCK8	1.031625
EZH2	-1.27233333333333
SLC25A1	-0.370666666666667
PLEKHB1	1.4759
GRB7	-0.0854
ZFP37	0.21825
MRPL33	-0.19525
PELO	-0.389
ARMC1	-0.500636363636364
C9orf27	0.1805
FLJ25778	0.076
C9orf37	-1.17733333333333
TMEM66	1.05625
SPRN	-0.125625
HBEGF	0.561875
PI4KA	-0.654
LEPRE1	-0.22275
POU2AF1	-1.410375
MRPL12	-1.12866666666667
REP15	-0.688
ZC3H3	0.26925
RASAL1	-0.84625
DDAH1	1.05175
ACBD5	1.047375
TMC2	0.604
CCDC137	-1.704
SAMD13	-1.59016666666667
UGT2B15	1.65983333333333
TIPARP	0.259
DNASE1L3	1.582
TRIM72	0.628166666666667
DBX2	1.0205
IPO8	0.33925
C21orf88	0.357
MAP3K14	0.0235
LOC51233	0.7035
GGTLA4	-1.51775
PDE6D	0.1055
ZNF117	0.1705
CLK2	-1.2745
NKRF	-1.12675
TNFSF15	0.7155
DUSP2	0.288625
SECISBP2	-0.8396
GABRR2	-0.034
PPAP2C	1.85
LOC51145	0.42
PAG1	0.035125
PIK3C3	-0.167
GNG10	0.0025
APOL4	0.590833333333333
ANKRD28	-1.13
STMN3	-0.8757
RAB14	0.6537
CDK2AP2	-0.29425
HDDC3	0.77175
COMMD7	0.5885
CXXC1	-0.47175
HMCN1	-0.476166666666667
CD40	1.5675
DYNC1LI2	-0.5714375
GDI1	0.22775
LOC646938	0.15125
VSNL1	-1.7225
PIH1D1	-0.0418333333333333
RAET1G	1.4065
KRTAP5-9	-0.193
EFTUD2	-1.0855
ZNF311	0.6915
ATP6V1G3	0.14125
OR2W3	1.1365
SCN4A	0.433
MED10	-0.823
FAM135A	-0.7434
ARHGAP4	-0.55075
EHMT2	-0.695
UFD1L	0.10575
ERMP1	0.3775
MAG1	-1.18133333333333
THAP8	0.610666666666667
HACE1	-0.989
FAM82C	0.412333333333333
C3orf20	-0.3
UNC84A	-0.83
SCD5	0.299571428571429
LASS6	2.11075
LSG1	0.464
MAL	-4.43575
GPR22	0.248
WDR5B	0.97
ACTRT1	-0.096
C17orf60	0.953666666666667
GRIN2C	0.4159
ARMC8	0.257333333333333
SLC47A1	-2.75366666666667
DMPK	-0.93975
DHRS13	-0.509
SMC1A	-0.970333333333333
KRTAP17-1	0.11875
SMYD5	-0.412
TUSC2	-0.173625
CRHR2	0.708
KIR3DL2	0.6495
CCDC104	0.2515
ATP2C1	0.377875
CROT	1.72675
PABPC3	-0.456833333333333
EGR1	-0.340666666666667
THSD1	1.103
KHK	-0.595
SLC12A2	0.4095625
CD58	-0.33775
STOX2	-0.518833333333333
CCDC76	-1.3308
CCDC48	2.9315
DNAH1	-0.470166666666667
ZIC4	-0.36375
OR1G1	0.07
PSMC6	-0.541166666666667
PROKR1	0.5815
ABCB1	-0.3075
TRAT1	-0.13425
LLGL1	0.311
MTF1	1.02075
USP54	0.96575
PAGE2B	-2.743
ITGB7	-3.4025
CCDC81	-0.3105
LOC149837	0.261
SCUBE1	1.4345
ZSCAN10	1.0295
HUWE1	0.164071428571429
CDH17	1.627
CD180	1.11875
IL17A	0.8105
TMPO	-0.499875
KIAA1524	-1.01333333333333
HDGFRP3	0.414833333333333
OXCT1	-1.52181818181818
RRAS2	-1.76833333333333
LTBP2	2.9945625
SV2B	2.99733333333333
CYP2A6	0.62575
PKD1L2	-1.33583333333333
PPM1M	0.9635
FLJ22662	1.822
ZNF502	0.78225
GP6	-1.06475
CRYBA2	0.1945
LEF1	-0.9697
CTPS	-1.93614285714286
EYA1	-1.303
EPS8L1	0.90975
MAPK14	-0.6585
SERPINB2	-5.307625
GTF2F2	-0.945666666666666
ZNHIT4	0.022
PLA1A	2.095125
C20orf114	3.63775
HPR	-4.023
C18orf2	-2.69016666666667
SATB2	-2.47875
KCNJ9	0.0405
MGC157906	0.8745
MOCS3	0.04375
C17orf71	0.0796666666666667
PPHLN1	0.1124
HIST1H2BN	-1.27925
RAPGEF1	-0.182
MAP3K8	0.21675
DLG4	0.417166666666667
STC1	0.419916666666667
CDGAP	1.87075
DDX26B	-1.3175
LOC150223	-1.41075
CPSF3	-1.08083333333333
TMEM14A	0.57925
MYH3	-2.78625
GPKOW	0.268
SULT1A1	0.512166666666667
SPON1	3.1412
YY1AP1	0.0628333333333333
RAB23	-0.028
PLA2G4A	-3.646
MAPRE3	-0.005
ZNF516	1.82485714285714
GGPS1	0.851
EXOC3L2	-0.232875
C19orf42	0.9517
MAP2K2	-0.0183333333333333
HIST1H2BB	-0.63775
RNF19B	1.374
C6orf128	-0.00799999999999999
TLR8	3.14475
PCDHA9	0.068
CARS2	-0.464625
CLUL1	4.1045
RHAG	-4.07916666666667
UNK	-0.831
EXOC8	0.5916
C9orf95	1.468
C14orf143	0.681333333333333
MAML3	0.526875
LDHA	-1.50625
MRPL20	0.507625
KLHDC6	-0.148
ATP5S	0.0375
C8orf55	0.1855
PHF19	-1.867
KRTAP13-4	0.959
TTC5	-0.09375
XKR5	-0.8115
SILV	-4.59533333333333
TEX28	0.1405
TCTN1	0.60975
CX40.1	0.098
PPP2R5C	-0.102125
C12orf30	-1.2485
CAPG	2.51475
MPZL1	1.32065
ARSB	-0.567166666666667
TDH	-1.71275
WASF4	1.55975
TSSK3	-0.585166666666667
7A5	2.593
CRISPLD1	1.266125
MAD1L1	-0.510666666666667
SPIN4	-0.094
AMPD1	0.40225
DPYSL5	0.095
INPP1	0.128333333333333
ANKRD11	-1.37166666666667
NPAS4	-0.011375
GCET2	0.3329
RNASE9	-0.506
GUCY2D	0.185333333333333
CCDC98	0.65625
FGF4	-0.37375
CPM	0.1165
SLC26A4	-1.6325
PLD5	0.2315
FAM59A	-0.4525
FBXO5	-1.37688888888889
SIPA1L1	0.490875
DPYS	1.106
ATG4D	-0.15025
TGM3	0.359
MTCH1	-0.2845
HK1	0.229714285714286
CDC26	-0.475875
GALNT12	-2.73166666666667
LOC339229	-0.892
MRPL35	-0.098125
ORC4L	-0.157625
TNKS	0.304428571428571
C2orf24	0.3035
ZNF553	0.4505
GGTLA1	3.3227
ZNF497	-0.1075
CDY1B	-0.22575
SLC30A4	0.01425
TUB	-1.432625
ARHGEF18	-0.6195
ARRB1	1.319
KCNK1	2.97475
EREG	-2.9533
SCAMP5	0.3255
RUNDC3B	2.44925
ADAMTS20	-0.06075
IL17RB	-0.63525
FLJ20323	-0.1575
MCAM	1.024125
POLR3E	-2.14758333333333
AQR	0.5695
IPMK	-0.298
CDCA7	-3.739125
CAMP	-0.95375
GRHL3	-0.00925
ADAMTSL2	1.09833333333333
CLMN	2.72183333333333
SSTR3	0.5015
MAGEA5	-2.34666666666667
OVOL2	4.02875
JMJD1B	0.1585
RBL2	1.3772
PYGO2	0.849
PPP1R10	0.0045
CSE1L	-0.7935
LCA5	0.904
RDH16	0.66925
ASRGL1	-1.9245
TOM1	0.253666666666667
PTX3	-4.5975
TTC15	0.6345
SCGB3A1	1.92416666666667
MRPL50	-0.7465
RCAN3	1.15925
SLC26A11	-0.2455
STYX	0.701666666666667
CINP	0.14875
MARCH7	0.4575
PFKM	-0.940666666666667
SGMS1	0.732666666666667
RIOK3	-0.1117
C1orf110	0.326
CES7	0.119875
LOC440248	-3.022
PPP1R12C	-0.50375
C10orf27	1.082
ATG9A	-0.55725
MRPS26	0.3615
TMEM40	-0.253
ELP3	0.0281
ZNF787	0.6543
HIAT1	0.162125
C8orf34	0.827666666666667
MGC4655	0.7254
PELI1	0.4425
PPT1	0.2095
SLC35C2	-0.682
C6orf125	0.0395
MUC4	-1.6675
RFC4	-1.32028571428571
GNB2	0.4535
NUP50	0.0144285714285714
SULT4A1	-1.2055
C7	2.601625
CCDC130	-0.5
ARRDC4	0.2115
RQCD1	-0.29025
GLYCTK	-1.05925
AYTL2	-1.25145454545455
MTUS1	1.3395
LEMD3	-0.188166666666667
PLEKHF2	1.556
HOXA7	0.411125
GTF3C2	-1.2155
DYNLRB2	2.61725
CNOT10	-0.222
MR1	0.476166666666667
FFAR1	-0.269
PRIC285	0.1095
SLITRK6	4.74175
LIX1	-1.8851
UBE1L2	-0.557416666666667
F8	1.89525
ACHE	0.180666666666667
KPNA5	0.31425
TNFRSF12A	-0.949
EGR3	-0.8125
SERPIND1	-3.3875
OASL	3.51875
IFRD1	-2.637
WDFY1	0.113666666666667
ZNF267	0.393125
ACCN5	0.6225
ZBTB6	-0.164
PPP1R3A	-0.846
PRRT3	1.564
FBXL19	-0.8535
TXNIP	0.550357142857143
ACTN2	-0.79975
ATG9B	-0.517875
C9orf117	-0.062
IL27	1.7925
RPL36AL	0.1555
KLK15	0.09725
CHAD	3.2395
RAP2B	0.0769
HEBP2	1.66175
ZNF342	1.498
CAMK2G	-0.881333333333333
TLR3	2.289
FGF14	-0.21
HMGB2	-0.408625
TRPM5	0.0651666666666666
OR5M11	0.1345
KIF3B	0.182894736842105
PRICKLE2	0.829
MTMR9	0.230125
C3orf27	0.60575
GLRA3	-1.55233333333333
NSDHL	-0.4385
TMEM32	-0.11575
POLR2D	-0.84825
MYADML	0.5495
C9orf114	-0.63975
MRGPRX1	-0.095
TOPORS	0.64525
CLDN19	0.4885
C1QL4	0.1455
RNF165	0.142
DHRS9	1.279
DNAH2	0.514666666666667
FXR1	0.192
ZMYM3	-0.858125
CASP3	-0.423
FAM120C	-0.430375
SCLY	-1.19775
CA7	0.247
ENTPD5	0.681
ZNF461	0.45425
PDIA5	-0.1205
C1orf19	-0.111333333333333
TMEM67	-0.191
KCTD20	-0.42675
WDR47	0.6055
FLJ38723	1.2135
KLRF1	0.669333333333333
TAS2R16	0.447
CLDN12	0.68525
PRKCE	0.58575
UBXD4	-0.75375
ITGAM	3.03333333333333
GLT8D3	0.074625
WDR31	0.3818
RGS2	0.41775
OR51L1	0.452
MST1R	-0.28875
KIAA1737	0.97225
OR4A5	-0.27
GLIS1	-1.01766666666667
PTMA	0.617071428571429
NAPA	0.945
PRDM11	0.19675
LIPF	0.076
DIRAS3	1.74825
ASGR2	-3.998625
C1QTNF4	1.34225
PIK3R4	0.067
ARMC3	1.046
NDUFV3	-0.263
BTBD3	-0.229
PPP1R2	0.789833333333333
UBE2NL	0.17775
FOSL2	1.00907142857143
FAM119A	-0.840666666666667
TUBA4A	0.0147
KRTAP12-1	0.0395
SFRS2	-0.5645
RHPN1	-0.5522
EEF2	-0.354166666666667
ZDHHC11	-1.91916666666667
EPHA3	-1.3322
RBM12	-0.52675
H2AFJ	1.84858333333333
EDIL3	3.0465
KIF26A	-0.8425
SERGEF	1.13525
B3GALT4	3.17375
LOC90925	1.67616666666667
OSCAR	0.59325
NPFF	-0.87925
DEDD	0.28975
TMEM155	-0.206625
PTPN1	0.94125
SCYL2	-0.0025
SKAP1	2.90475
LEAP2	-3.77633333333333
GADD45G	1.8798
IFITM3	0.850875
PILRB	-2.34983333333333
SLU7	0.3196875
DSC3	1.5105
DNMT3L	-1.328
PAPD5	1.064875
B3GNT3	-1.63033333333333
LHCGR	0.032
MSL-1	-0.324
UBE2S	-1.325375
SAP130	-0.5165
ANAPC11	-0.22875
MAGED4B	-2.8415
ATP6V1B2	0.894833333333333
C14orf179	0.937875
CAPZA1	0.0785
CDYL2	0.223833333333333
GLRX3	-0.829333333333333
LOC136288	-0.277
MOBKL1A	0.01875
HTR2B	3.88675
CRYGD	-0.1125
NUS1	-0.286666666666667
PGRMC1	0.6335
MYOM2	-0.43475
FLJ39653	-2.42466666666667
CHM	0.1864
OR5M8	0.08
ZNF619	1.3705
FAM105A	1.9955
CCNL1	-1.6725
NAP1L3	0.20025
C10orf57	2.371
B3GALNT1	0.771833333333333
CSN1S2A	-1.177
TCP10L	-0.0935
GDAP2	0.391
DMKN	-0.00316666666666666
COX6B1	0.2305
DNASE2	0.705333333333333
MSH5	-2.4525
LGMN	0.475125
USP31	-0.4356
OR13C8	0.6465
SDCBP	-0.3178
NUDT11	-2.35733333333333
PYGL	-0.598333333333333
SNPH	-1.36966666666667
B3GNT4	-1.2925
MIZF	-1.2101
NUBPL	-0.156
NOD1	-0.173
CDH22	1.35225
NUBP1	0.3455
DSCAM	-2.929
DGKI	0.5505
FAM136A	-0.95175
AKAP1	0.508166666666667
SLC16A6	0.39325
RIN3	1.052
PSG2	-0.02575
DIP2B	-0.505166666666667
PSORS1C1	0.1116
KIAA0495	-0.1975
FLJ90709	-0.411166666666667
LPA	-0.423333333333333
PIGA	-0.117166666666667
LY75	2.52033333333333
UTS2	-4.988
RREB1	0.2065
GALNACT-2	0.7107
MGC3196	0.00325000000000001
FLJ31568	0.34475
LPHN1	-0.219125
SP1	1.003625
TOX4	0.472666666666667
HSPA9	-0.1297
APOBEC1	-0.9105
SLC35E4	-1.439
LSM5	-1.0855
SURF1	0.59575
ZBTB1	-0.0994166666666667
GTF2F1	0.3275
RPS15A	0.0683571428571429
DUSP21	-0.279
GINS4	-2.575
MYO15A	0.111833333333333
GIMAP7	4.57075
MGC13379	1.18875
ATP6V1E2	-1.8805
UTP3	-0.02975
HNRPA3	-0.4854375
MT4	0.8895
C14orf155	0.33225
U1SNRNPBP	0.6525
CKLF	-0.186166666666667
PLEKHN1	-0.2775
MBNL1	0.60975
NUP160	-0.7375
ACSM2A	-1.48275
LOC129881	0.29475
KIAA1529	-0.8425
FLJ22639	-2.176
HAND1	-1.325
GSX1	0.5235
FGA	-4.1389375
SERPINB1	0.73475
ZNF642	0.8895
IGFBP1	-8.512
SLC1A1	3.0935
DHX57	-0.04225
ZNF766	0.8545
PTPN21	-0.748
GDPD3	-2.37866666666667
PNPLA5	0.181
TBR1	0.264833333333333
FAM116A	-0.433
IQGAP1	1.1215
FOS	0.6835
ZNF226	0.467
FIGNL1	-0.402666666666667
C14orf1	0.1385
ZMYND17	-1.187
PUS7	-1.08866666666667
TUBB6	-0.524
KCNQ2	-1.16875
MARCH6	-0.54625
CCDC33	0.3465
PRODH	-0.26675
RBM11	2.5555
EPHA6	-0.03325
SLC43A1	0.478
LOC196541	-0.341625
NTN1	1.18458333333333
ING4	0.51425
PCDHB10	1.812
DPH2	-0.674166666666667
SPACA4	-0.1015
FBXL21	-4.8525
DIAPH1	-0.4555
ZNF71	1.06583333333333
CEP76	-0.606
CORO1A	0.37425
RRM2	-1.854
EDG4	1.20275
OS9	0.492166666666667
SLC4A1AP	-0.2695
COG5	-0.61425
COPS8	0.01
NGLY1	-0.468
NCBP2	0.388625
C17orf42	-1.31016666666667
GPSM3	1.095875
SIL1	1.44266666666667
ASB6	-0.1635
SMAD5OS	0.5055
UNC93A	-3.309
A1BG	0.619166666666667
C21orf62	0.83225
FMO5	2.36016666666667
ATRIP	-0.1995
CEBPG	0.0465
C7orf38	0.00333333333333334
TNFRSF1B	1.74116666666667
CLEC1A	2.0975
IQSEC1	0.199125
PATZ1	1.7368
RBM22	1.180125
BAG2	-2.48616666666667
PAQR5	1.03266666666667
C9orf127	0.8504
THNSL1	-0.7905
SHROOM3	2.921
JAM2	1.87375
SNRPN	-2.11875
ALX4	0.2865
CACNA1S	0.097
FAM130A1	0.2575
CORIN	1.5035
CD300LB	1.2915
PLEKHG6	1.245
LRRC40	-0.89675
PCLKC	-1.44975
PCDHB16	2.03
WNT2B	0.478833333333333
ASNS	-1.76866666666667
MRPL49	0.0885
FLJ46111	-1.4115
ISG20	0.3425
SMU1	0.394333333333333
CASZ1	0.9555
POLR1D	-0.224
GIN1	-0.118
SNAG1	0.61
ANKRD29	-1.1975
CDKN2AIP	-0.5415
KRR1	0.07
CXCL1	-5.04316666666667
EPM2A	0.04
PC	-0.671166666666667
DEFB127	0.6895
PDZRN4	1.09433333333333
FAH	0.891
OR51E1	2.231
CDC2L6	0.560833333333333
DNTTIP1	-0.33225
PAX8	0.51725
TMEM116	0.07225
C1orf150	0.2715
PRO2012	0.24375
MRPL40	0.0045
BEX1	2.1236
SLC2A4	-0.9385
PKMYT1	-1.05
FEZF2	-0.5928
SLC26A9	-1.36675
MAP2	0.83775
LYL1	-0.5615
SLC25A19	-1.25983333333333
NOS3	0.594
ZNF34	0.8405
TMPRSS11F	-0.896666666666667
FAM43A	0.27625
FCRL4	0.323
KLF14	0.199
FLRT2	-0.609333333333333
WRN	-1.2235
SDF2	0.1669
KRT8P12	-0.87
C6orf195	0.2135
C9orf125	-0.440166666666667
DZIP3	-0.070125
RIT1	0.0531666666666667
SCML1	-2.78633333333333
RHBDF2	-0.084125
OR2G3	0.457
REXO1L1	-0.26
MAP3K7IP3	-0.248375
C3orf57	-7.2315
FBXW11	-1.05083333333333
ETAA1	-0.92325
C14orf131	-0.7951
AKT1S1	0.0545
SLC12A5	-0.673875
C9orf164	0.91175
NRIP3	0.02975
NOS1AP	1.20125
TMEM121	1.55025
SAP30BP	-0.8062
DGCR6	1.24575
WDR76	-0.949
FAM82B	-0.1705
LOC606495	-0.2495
MAP9	-0.256
BCDIN3D	0.89825
CXorf36	3.71916666666667
DSCR3	-0.1859
ZFAND3	0.98125
C7orf43	0.240833333333333
SPSB3	0.2543
C19orf19	0.4425
FAM133A	-2.1095
C12orf25	0.06225
SLC39A3	-0.247125
DISP2	1.98625
PI4KAP2	-2.3
MKRN3	-2.69166666666667
ADAMTS13	-1.479375
CBLN3	0.5893
TTYH1	-0.2425
C3orf18	0.75175
FLJ13236	-1.0855
ZMYND12	2.18
C18orf25	0.791375
GLB1L3	-0.93
ATP13A5	0.3295
RANBP10	-0.58875
CD96	-0.0522
DENND1C	0.58225
RBMS3	1.1858
SLC41A3	0.719333333333333
DGCR6L	1.1415
TMEM128	0.4915
CSNK1G3	0.191142857142857
MOBKL2C	1.0445
TSPAN6	-1.713875
MATN2	-0.9532
MSL2L1	0.00733333333333333
ST6GALNAC2	-0.3745
FGFBP2	0.089625
FGL1	-6.80283333333333
MPP3	-2.03266666666667
ARHGEF6	1.86433333333333
TGFBR2	0.964875
ACMSD	5.89425
IL33	3.73225
C9orf5	-0.0935
DEAF1	-0.2899
AMN	0.804
DEFA6	0.123625
RNF212	-0.48225
METT5D1	-0.232166666666667
CIB1	1.0843
TSSK1B	-0.0685
KIAA1727	1.003
ZNF680	0.684333333333333
LOC399900	-1.3475
LOC152217	0.193
CTNNAL1	-2.1075
CIT	-1.98983333333333
TLE6	0.489
ZNF607	-1.12925
HERC4	-1.4305
DRAP1	0.1983
PEMT	-0.7235
C10orf111	-0.28
ZNF575	1.286625
KCTD7	0.27
MYO1F	0.987375
LOC285382	0.199
RAB11A	0.4598
PLCD3	-0.945
C15orf28	-0.0845
PTBP2	-0.75225
CTB-1048E9.5	0.397875
C19orf60	0.038
C7orf25	0.255333333333333
SETD7	0.516375
HOXB9	-4.741
VANGL1	1.2119375
CHAF1B	-0.582
NDUFA3	0.4145
KIAA1328	0.552333333333333
SHARPIN	-0.14575
TTC23	-0.443625
UGP2	-0.064
ANKIB1	0.3508
CIRBP	1.858
SEC14L4	-3.593
OVCH1	0.215166666666667
VPS52	-0.35125
FAT	-0.9215
M6PRBP1	0.21975
GPRIN3	1.336
PPM1F	-0.716
TSR1	-0.70125
CCDC85A	1.8535
PCSK5	2.006
ZFHX3	0.5785
HEMK1	-1.3302
PGBD2	0.3325
RSRC2	-0.686
AURKC	-0.744166666666667
SCRIB	-0.575625
ORM2	-4.214
FAM115A	-0.0859
FZD6	-1.30525
UNC119	-0.1535
GPX3	-0.6765
NOV	0.53925
CABC1	-0.198
CDC42SE2	0.608875
EIF2S2	-1.0468
RNF130	1.521625
CKAP5	-0.879666666666667
RP11-413M3.2	0.7715
C10orf18	0.2293
TMEM93	-0.9685
DYX1C1	1.38475
KCNMB2	-1.27775
ANK3	1.59091666666667
KRT5	0.4534
CDH12	-1.247625
QRSL1	-0.46325
JUB	-0.9405
SHC4	-1.305375
CCL15	1.92583333333333
CCDC22	0.15025
SNX24	-0.19925
RARS	-0.5535
MORC2	-0.253
FAM48A	-0.959
MT1H	-0.0365
PPP1R14C	-2.32683333333333
FOXD1	-2.57164285714286
C1orf213	-2.72025
AMT	-2.5141
DSN1	-0.76575
PTPLAD2	4.09275
DIS3L	-0.13875
RASL11A	1.46525
GPRC5B	-0.038625
FRMD7	1.4735
STRN4	0.24225
KITLG	1.80640909090909
HDGF	0.17025
OR1S1	0.1225
SETX	0.2889
DDR2	0.10575
KCTD12	2.447
LYZL2	-0.72725
WDR52	0.377
TMEM2	0.905875
ZNF579	0.687166666666667
LOC200810	0.12425
TNFSF9	-2.12175
PPFIA4	-3.054
CNIH3	1.08166666666667
MAP4K4	-1.0855
ROD1	-0.285357142857143
ALS2CR12	0.951666666666667
DOCK3	-1.3885
PAQR9	-4.175
ASB17	0.0178
STX16	-1.6335
FEZ2	-0.200833333333333
DLAT	-0.910833333333333
KIF21B	-1.42516666666667
CDC5L	-0.28425
TMEM119	2.147
CRIP3	-1.55675
TPSD1	0.261
TEPP	0.305
GNGT2	2.16275
C21orf121	-0.01425
WNK1	-0.593833333333333
FLJ10490	0.6546
OR51B5	-2.1745
LOC203547	-0.2375
HAS1	0.228
PPA1	-0.290833333333333
ST7	0.120875
C11orf46	0.7323
POPDC3	-3.88216666666667
ACOX2	-0.643833333333333
ATCAY	-0.42375
TM4SF19	1.86675
MFSD9	-0.314
PDHB	-0.51775
ERN1	-0.11575
LCE3C	0.652
GPR111	-0.3275
NOTCH3	2.02216666666667
ADAMTS5	1.741
B3GALT1	-0.93025
UGCGL1	-0.2715
FAM58A	0.2845
FBXO32	1.66525
CLPP	0.02425
NXPH1	-1.1855
MTMR3	0.661166666666667
ATP1B3	-0.57025
TMEM16A	4.680375
HIST1H3F	-0.386
TRIM25	-0.345833333333333
SDCBP2	0.4765
CRKL	-0.788875
HOXB2	1.73866666666667
ANP32B	-0.4125
GATM	4.062
AP4E1	-0.070375
EDG5	0.7175
CDKN3	-1.266
CDH4	-2.56325
PGD	-0.254166666666667
RND1	-0.048
GAD1	-2.7382
MPG	0.330125
LOC440350	-1.4295
ZNF133	-0.55825
SERPINB12	-0.105
AMELY	-0.157833333333333
DHX36	-0.3475
TNFAIP8L2	3.63266666666667
PHTF2	0.2665
CCDC112	-0.352
IQCC	-0.10425
HEYL	3.48333333333333
FTSJ2	-0.375333333333333
APPL1	0.230875
RAB43	0.172428571428571
OR10G2	0.213
WAC	0.178166666666667
ADCY9	1.0575
RUNDC2B	0.452
PYCRL	0.3102
AGPAT7	-1.0725
SLC22A9	-1.1462
CDKAL1	0.373
PDYN	-0.279666666666667
C20orf74	0.65075
MTMR11	0.339
VAV3	4.102
DAPL1	-0.07025
STXBP3	0.11325
EIF3G	0.13275
ARHGAP22	0.051
NPFFR1	0.6905
NPC1	-0.3315
ALDH9A1	1.03166666666667
ZNF600	0.267
ZNF678	0.296166666666667
RASSF1	-0.346333333333333
ADD2	-2.31575
PITPNB	-0.1015
PKD2L2	-0.40375
LRP11	-0.31225
CDKL1	0.1755
SMEK2	0.37425
PRODH2	-3.16933333333333
C11orf54	-1.06966666666667
SFRS11	-0.650166666666667
IL7	0.8245
ALS2CR16	0.95175
BTG3	-0.552
PAK2	0.804555555555555
RP11-679B17.1	-1.021
GATA4	-1.72633333333333
ATP2B1	-0.89775
LOC130940	1.259
C1orf172	2.38083333333333
ATF7IP2	-1.2455
SLC25A43	-0.2355
CENTG3	-0.256583333333333
IGF2BP1	-4.1812
FCHSD1	0.1245
CAMK2N2	0.893666666666667
ELAVL3	-0.0124
NBPF15	-0.5
UBE2J2	0.0346666666666667
GNL2	-0.474
PRR3	-0.1197
NLF2	1.1585
OR4F6	-0.257
KLHL24	1.2
CCDC88A	-1.3917
SGPP1	-0.954
C10orf11	1.47766666666667
SLC35B4	-1.10033333333333
UGT3A2	-1.1485
ARNT2	1.2149
CBR1	-0.880375
ITPR3	-0.787833333333333
TRAPPC6B	0.0929
AMZ1	-0.646
ARP11	1.006
WDSUB1	0.661
APBA1	0.4215
RAB2A	0.7788
C6orf162	0.395375
HPSE2	0.5235
PLCE1	-1.20125
INSL3	0.468
DLG1	-0.2158
PTPLA	-4.098
PIGX	0.771875
TFIP11	0.908833333333333
FIBIN	2.966
POLR2G	0.05175
GRAP2	-2.0544
DNAJB8	0.1675
CNBP	0.659166666666667
WASF1	-3.038
INPP5E	-1.6748
HSPB1	0.1726875
TMEM167	-0.1973
CUBN	0.30875
IGF1	3.8776875
ITPK1	0.4234
NAALAD2	-0.64825
G3BP1	0.5536
NT5DC1	0.933625
CYP39A1	-0.607
TMEM139	-0.148166666666667
POLK	-0.8418
GLULD1	-1.07025
RBM15	-0.640833333333333
AMZ2	-1.00625
GDF15	-2.15333333333333
MESDC2	-0.11575
INCA	2.07883333333333
ACY1L2	-2.804
GZMM	-0.6915
PAIP1	-0.02225
CACNA2D1	0.51225
STK32C	-0.256833333333333
SH3BP4	0.862333333333333
DEC1	0.253
PADI1	-0.073
UBB	0.0972
PON3	-1.10283333333333
PROP1	0.8605
ANKRD13B	-1.298
ADCK1	-0.1835
TCF25	-0.0278333333333333
SLC38A5	-2.66
CXorf26	-0.400833333333333
C19orf39	0.355
PPP1R13B	-0.42375
ARL2	-0.9025
TCL6	0.2095
TOP3A	-0.97
SLC16A14	1.918
FXYD6	2.12183333333333
HIST1H4E	-0.169
BBC3	0.377263157894737
UNC5A	0.265166666666667
FAM86C	-0.0864
PI4KB	0.46025
B3GAT1	-3.41525
SUSD2	1.17983333333333
OAZ2	0.0306666666666667
NOC4L	-0.19725
C10orf12	-0.19775
FADS1	-3.36316666666667
LOC144097	-0.7005
DKK2	1.7145
KIAA1949	0.46075
RHOT1	-0.0504
OXT	1.23416666666667
GPR153	1.04825
ARL4A	-0.866333333333333
SAAL1	-0.664
CCDC64	-0.656
USE1	0.155166666666667
HNMT	1.55833333333333
PCGF3	-0.5498125
CYP2C19	0.9795
C20orf4	0.423
CCDC11	-0.1825
ACSBG2	-0.12075
RWDD2A	0.964
PALLD	3.011125
CPLX4	0.3545
LOC492311	-0.33175
KPNA2	-2.401
MACROD1	-1.0836
TMCO3	-0.768833333333333
C15orf52	-0.599833333333333
BIRC5	-1.468
PRR16	0.0178333333333333
FAM63B	0.09325
KATNB1	-0.367166666666667
WNT8B	-0.277
CPLX3	0.18375
GHR	3.19425
CCDC124	-0.6595
BCLAF1	-0.829
GOLGA3	0.0717
CLEC4E	3.1535
