Hybridization REF	TCGA-A2-A0EQ-01A-11R-A034-07
SLC9A5	-1.7835
EPDR1	-2.6123
MUSK	-0.0218333333333333
ZNF434	-0.689833333333333
SMARCD1	-0.393333333333333
ZFP106	-0.43625
ZNF347	0.2983
GTF2E1	-0.2125
RY1	-0.259833333333333
ATAD2B	0.81375
ARHGAP17	-0.1854
KCNIP3	-0.6595
SFPQ	0.69575
GFRA4	1.10016666666667
AKR1B10	-3.491625
TIGD6	0.2485
RGS16	2.164625
URB1	0.260666666666667
OR4C46	-0.297833333333333
TOP3B	-1.07
NFATC4	1.192
CA14	-4.67775
BMPR1A	0.359666666666667
SNRP70	-0.782875
PRL	0.0395
C6orf130	-0.2275
STAG2	0.3115
CD55	-1.73228571428571
RPS23	0.288166666666667
SSX2	-1.38516666666667
FDPSL2A	-0.80225
FBXO27	-0.81125
SYNGR3	-1.41516666666667
TMSL3	1.826
EML1	-2.3275
NUP93	-0.66275
SMAD3	-0.92
KIAA1189	0.544
HNRPUL2	0.466833333333333
TBC1D12	0.944833333333333
C16orf24	1.04975
MRVI1	2.051
ZNF581	-0.0286666666666667
ELOVL3	-1.51
OR51Q1	-0.579
CACNB3	1.92966666666667
GALNT13	-2.365625
C10orf84	1.478375
NEDD4	-0.9612
SPO11	0.7415
OR5AU1	-0.105
NEK4	0.429071428571429
PRKAR2A	-0.387666666666667
IHPK1	-0.5045
ATP6V0B	0.936875
CACNA1E	1.543
CEACAM8	-0.185333333333333
PEX14	0.032
FLJ12993	2.828
ZBTB38	-0.255916666666667
PCTK2	0.627
LRRC16	2.2412
FBLIM1	0.916083333333333
FYCO1	0.4855
RP5-1022P6.2	-0.224666666666667
CMTM1	1.64466666666667
PLTP	0.382
RAPH1	0.404375
DOCK8	1.705375
EZH2	-0.731933333333333
SLC25A1	-0.596833333333333
PLEKHB1	-0.5265
GRB7	1.183
ZFP37	-0.6995
MRPL33	-0.15625
PELO	-1.3035
ARMC1	0.496272727272727
C9orf27	0.282375
FLJ25778	0.5575
C9orf37	-0.677666666666667
TMEM66	-0.321
SPRN	0.1305
HBEGF	0.503625
PI4KA	-0.672
LEPRE1	-1.0745
POU2AF1	1.897
MRPL12	0.287333333333333
REP15	-0.391
ZC3H3	0.37625
RASAL1	-1.757
DDAH1	0.266125
ACBD5	0.014125
TMC2	-0.053
CCDC137	-0.266
SAMD13	-1.42
UGT2B15	-3.81583333333333
TIPARP	-1.0415
DNASE1L3	2.02
TRIM72	0.5012
DBX2	0.46225
IPO8	0.64875
C21orf88	-0.2498
MAP3K14	0.9005
LOC51233	0.674
GGTLA4	1.9515
PDE6D	-0.25
ZNF117	0.347
CLK2	-1.232375
NKRF	-0.23325
TNFSF15	0.3643
DUSP2	1.26025
SECISBP2	0.0677
GABRR2	0.7335
PPAP2C	3.1665
LOC51145	0.248333333333333
PAG1	1.08725
PIK3C3	0.30525
GNG10	-0.7815
APOL4	1.64933333333333
ANKRD28	-1.051375
STMN3	-0.0466
RAB14	1.0895
CDK2AP2	-0.39475
HDDC3	0.143
COMMD7	0.5125
CXXC1	-0.554
HMCN1	-0.5315
CD40	2.274
DYNC1LI2	-0.059875
GDI1	0.305
LOC646938	0.21725
VSNL1	2.65033333333333
PIH1D1	0.231333333333333
RAET1G	-1.253
KRTAP5-9	0.133
EFTUD2	-0.8795
ZNF311	-2.554
ATP6V1G3	-0.145
OR2W3	-1.382
SCN4A	0.238
MED10	-0.604625
FAM135A	-0.8759
ARHGAP4	-0.1015
EHMT2	-0.347
UFD1L	-0.01375
ERMP1	-0.7405
MAG1	-2.01983333333333
THAP8	0.689666666666667
HACE1	0.0346666666666667
FAM82C	-0.519
C3orf20	0.246
UNC84A	-1.09466666666667
SCD5	0.000692307692307704
LASS6	1.40375
LSG1	-0.0313333333333333
MAL	-3.20375
GPR22	0.346
WDR5B	0.202
ACTRT1	0.6075
C17orf60	0.271166666666667
GRIN2C	0.4634
ARMC8	-0.585
SLC47A1	-2.65933333333333
DMPK	0.529
DHRS13	0.786666666666667
SMC1A	-0.254166666666667
KRTAP17-1	-0.46
SMYD5	-0.49225
TUSC2	0.27925
CRHR2	0.4535
KIR3DL2	0.4445
CCDC104	-0.29425
ATP2C1	-0.22575
CROT	-1.648
PABPC3	0.960833333333333
EGR1	-0.217666666666667
THSD1	0.4475
KHK	-0.937
SLC12A2	1.406
CD58	-1.507
STOX2	-1.17416666666667
CCDC76	-0.9779
CCDC48	2.505
DNAH1	-0.2795
ZIC4	-0.874625
OR1G1	0.724
PSMC6	-1.044
PROKR1	1.445
ABCB1	-0.0985
TRAT1	1.41625
LLGL1	0.0945
MTF1	1.526
USP54	1.113875
PAGE2B	-2.4125
ITGB7	-2.90125
CCDC81	-0.527
LOC149837	0.54875
SCUBE1	0.0925
ZSCAN10	1.462
HUWE1	0.284785714285714
CDH17	0.959
CD180	1.6355
IL17A	0.3855
TMPO	-0.38175
KIAA1524	-0.8245
HDGFRP3	-0.709
OXCT1	-1.926
RRAS2	-2.09266666666667
LTBP2	1.488
SV2B	0.244833333333333
CYP2A6	0.482375
PKD1L2	-2.13683333333333
PPM1M	0.35925
FLJ22662	1.27466666666667
ZNF502	-0.7335
GP6	-0.85075
CRYBA2	-0.40375
LEF1	-1.6443
CTPS	-0.832285714285714
EYA1	-3.07233333333333
EPS8L1	0.89325
MAPK14	-0.21475
SERPINB2	-5.132625
GTF2F2	-0.160166666666667
ZNHIT4	0.1595
PLA1A	1.7165
C20orf114	1.101
HPR	-3.7925
C18orf2	-3.51816666666667
SATB2	-3.2285
KCNJ9	0.244875
MGC157906	0.414
MOCS3	-0.45725
C17orf71	0.185166666666667
PPHLN1	-0.1313
HIST1H2BN	0.755375
RAPGEF1	0.4175
MAP3K8	-0.065
DLG4	0.5225
STC1	-0.314
CDGAP	1.6175
DDX26B	-0.682
LOC150223	-1.29225
CPSF3	-0.6645
TMEM14A	-1.00225
MYH3	-1.70275
GPKOW	-0.134
SULT1A1	-1.06566666666667
SPON1	2.7394
YY1AP1	-0.699
RAB23	-0.79375
PLA2G4A	-4.40475
MAPRE3	-0.23775
ZNF516	0.0882142857142857
GGPS1	1.25225
EXOC3L2	0.18975
C19orf42	0.4005
MAP2K2	0.0633333333333333
HIST1H2BB	-0.1545
RNF19B	0.861166666666667
C6orf128	-0.374333333333333
TLR8	5.58275
PCDHA9	0.714
CARS2	0.44275
CLUL1	1.84033333333333
RHAG	-3.8765
UNK	0.249
EXOC8	1.0142
C9orf95	1.58825
C14orf143	-1.0582
MAML3	0.659
LDHA	-2.84225
MRPL20	0.093625
KLHDC6	0.552833333333333
ATP5S	-0.2295
C8orf55	1.749
PHF19	-1.439
KRTAP13-4	0.516
TTC5	0.82275
XKR5	-0.05975
SILV	-4.06266666666667
TEX28	0.3535
TCTN1	0.66175
CX40.1	0.398
PPP2R5C	-0.494
C12orf30	-0.397333333333333
CAPG	2.06625
MPZL1	0.03645
ARSB	-1.12783333333333
TDH	-0.63975
WASF4	1.72275
TSSK3	-0.824333333333333
7A5	1.1405
CRISPLD1	-0.399125
MAD1L1	-0.554333333333333
SPIN4	-1.17783333333333
AMPD1	1.80325
DPYSL5	-1.025
INPP1	-0.745833333333333
ANKRD11	-0.5395
NPAS4	0.139125
GCET2	1.3152
RNASE9	1.0365
GUCY2D	0.0946666666666667
CCDC98	-3.29225
FGF4	-0.684
CPM	-0.1195
SLC26A4	-1.88333333333333
PLD5	0.16775
FAM59A	1.2278
FBXO5	-0.313555555555556
SIPA1L1	-0.35775
DPYS	0.65525
ATG4D	0.602
TGM3	0.0355
MTCH1	-0.482625
HK1	-0.291615384615385
CDC26	0.1735
GALNT12	-1.9295
LOC339229	0.156
MRPL35	0.06125
ORC4L	-0.46825
TNKS	-0.398714285714286
C2orf24	0.0885
ZNF553	0.6445
GGTLA1	3.5022
ZNF497	-0.7015
CDY1B	0.2015
SLC30A4	0.693375
TUB	-1.929
ARHGEF18	0.2425
ARRB1	1.51225
KCNK1	2.485125
EREG	-3.1303
SCAMP5	-0.35475
RUNDC3B	2.54125
ADAMTS20	0.545
IL17RB	-0.79925
FLJ20323	-0.479
MCAM	-0.195625
POLR3E	-1.38916666666667
AQR	0.0025
IPMK	0.685
CDCA7	-2.479
CAMP	2.39225
GRHL3	0.00499999999999999
ADAMTSL2	0.805
CLMN	0.855666666666667
SSTR3	0.794
MAGEA5	-2.09716666666667
OVOL2	3.564
JMJD1B	-0.03275
RBL2	-0.1812
PYGO2	0.2095
PPP1R10	-0.025
CSE1L	-0.989
LCA5	1.465
RDH16	0.9765
ASRGL1	-1.251625
TOM1	0.0738333333333333
PTX3	-6.131
TTC15	0.20775
SCGB3A1	1.4665
MRPL50	-0.705
RCAN3	0.7425
SLC26A11	1.67575
STYX	-0.305166666666667
CINP	-0.854
MARCH7	-0.21175
PFKM	-1.105
SGMS1	1.078
RIOK3	-0.2068
C1orf110	0.466
CES7	-0.099125
LOC440248	-2.93375
PPP1R12C	-0.4225
C10orf27	0.5315
ATG9A	-0.8025
MRPS26	1.28525
TMEM40	1.022
ELP3	-0.4388
ZNF787	0.7582
HIAT1	-0.039625
C8orf34	1.41916666666667
MGC4655	-0.3114
PELI1	0.6175
PPT1	-0.478
SLC35C2	-0.190666666666667
C6orf125	-0.13775
MUC4	-1.74366666666667
RFC4	-2.296
GNB2	0.294166666666667
NUP50	0.507071428571429
SULT4A1	-1.75016666666667
C7	2.43675
CCDC130	0.1005
ARRDC4	0.38625
RQCD1	-0.784
GLYCTK	-0.421
AYTL2	-0.651090909090909
MTUS1	-0.3553
LEMD3	0.454833333333333
PLEKHF2	2.879
HOXA7	-0.282875
GTF3C2	-1.115
DYNLRB2	2.1665
CNOT10	-0.89675
MR1	0.1205
FFAR1	0.51525
PRIC285	0.3045
SLITRK6	1.5885
LIX1	-2.86488888888889
UBE1L2	-0.215333333333333
F8	0.0645
ACHE	0.310166666666667
KPNA5	0.48125
TNFRSF12A	-1.19816666666667
EGR3	-0.2385
SERPIND1	-3.24483333333333
OASL	2.98125
IFRD1	-1.8895
WDFY1	0.307166666666667
ZNF267	0.191125
ACCN5	-0.264
ZBTB6	-0.10675
PPP1R3A	0.2685
PRRT3	1.534
FBXL19	-0.4605
TXNIP	0.632
ACTN2	0.019
ATG9B	-0.9835
C9orf117	0.838
IL27	-1.946
RPL36AL	0.00516666666666664
KLK15	0.71875
CHAD	-0.02
RAP2B	0.1646
HEBP2	1.5545
ZNF342	0.8385
CAMK2G	0.187333333333333
TLR3	0.022
FGF14	-0.692
HMGB2	-0.651875
TRPM5	0.1065
OR5M11	0.369
KIF3B	0.943526315789474
PRICKLE2	-1.0705
MTMR9	-0.56425
C3orf27	0.2915
GLRA3	-2.004
NSDHL	-0.197333333333333
TMEM32	0.1305
POLR2D	-0.798333333333333
MYADML	0.466
C9orf114	-0.81075
MRGPRX1	0.646
TOPORS	1.0115
CLDN19	-1.64925
C1QL4	-0.752
RNF165	3.28
DHRS9	1.8615
DNAH2	-1.1555
FXR1	-1.15533333333333
ZMYM3	-1.382
CASP3	0.646833333333333
FAM120C	0.314875
SCLY	-1.79025
CA7	-0.1525
ENTPD5	0.063
ZNF461	0.02475
PDIA5	-0.582
C1orf19	-0.855
TMEM67	0.44325
KCTD20	-1.033
WDR47	0.1205
FLJ38723	2.506
KLRF1	1.63333333333333
TAS2R16	0.5255
CLDN12	0.06375
PRKCE	-0.69875
UBXD4	-1.03
ITGAM	3.05983333333333
GLT8D3	-0.354
WDR31	0.0432
RGS2	0.73375
OR51L1	0.41
MST1R	-0.8535
KIAA1737	0.30125
OR4A5	0.8765
GLIS1	-1.1665
PTMA	0.956928571428571
NAPA	0.9285
PRDM11	0.37
LIPF	-1.861
DIRAS3	1.532
ASGR2	-3.90375
C1QTNF4	0.84575
PIK3R4	-0.351
ARMC3	1.611
NDUFV3	0.0233333333333333
BTBD3	-0.162666666666667
PPP1R2	0.156333333333333
UBE2NL	-0.047
FOSL2	0.675571428571428
FAM119A	-0.887
TUBA4A	-0.2531
KRTAP12-1	0.3775
SFRS2	-0.25175
RHPN1	1.1449
EEF2	0.00533333333333331
ZDHHC11	-2.71266666666667
EPHA3	-2.2171
RBM12	-0.02375
H2AFJ	0.743416666666667
EDIL3	-0.109
KIF26A	-1.3535
SERGEF	-0.08925
B3GALT4	1.93775
LOC90925	2.9045
OSCAR	0.724125
NPFF	0.051625
DEDD	-0.130625
TMEM155	-0.27525
PTPN1	0.693
SCYL2	0.370666666666667
SKAP1	3.02875
LEAP2	-2.59316666666667
GADD45G	2.0161
IFITM3	0.798
PILRB	-0.691666666666667
SLU7	-0.341875
DSC3	-0.71825
DNMT3L	-0.83375
PAPD5	0.55975
B3GNT3	-1.91516666666667
LHCGR	-0.1625
MSL-1	0.79575
UBE2S	-0.44875
SAP130	-0.2095
ANAPC11	0.83975
MAGED4B	0.501
ATP6V1B2	0.28
C14orf179	0.4485
CAPZA1	-0.21975
CDYL2	1.34466666666667
GLRX3	-0.490666666666667
LOC136288	-0.771
MOBKL1A	1.132
HTR2B	0.346
CRYGD	-0.424
NUS1	-0.163833333333333
PGRMC1	0.298
MYOM2	-1.18775
FLJ39653	-2.61966666666667
CHM	0.2543
OR5M8	0.6495
ZNF619	-0.123
FAM105A	0.725
CCNL1	-1.53875
NAP1L3	-1.3745
C10orf57	1.49733333333333
B3GALNT1	0.583833333333333
CSN1S2A	-0.5745
TCP10L	-0.45725
GDAP2	0.40575
DMKN	-3.07283333333333
COX6B1	0.579
DNASE2	1.591
MSH5	-2.068
LGMN	-0.010625
USP31	-0.7254
OR13C8	0.9025
SDCBP	0.4717
NUDT11	-2.87466666666667
PYGL	-3.2235
SNPH	2.15416666666667
B3GNT4	-1.027
MIZF	-1.1694
NUBPL	-0.887375
NOD1	0.143
CDH22	-0.128875
NUBP1	0.5145
DSCAM	-2.847
DGKI	0.3855
FAM136A	-0.5505
AKAP1	0.5425
SLC16A6	-0.39425
RIN3	0.1075
PSG2	-0.20275
DIP2B	0.38025
PSORS1C1	-0.8402
KIAA0495	-1.234
FLJ90709	-1.1265
LPA	-0.393833333333333
PIGA	-0.504833333333333
LY75	3.071
UTS2	-1.21033333333333
RREB1	0.052875
GALNACT-2	0.6309
MGC3196	-0.093
FLJ31568	0.427
LPHN1	0.57325
SP1	0.8135
TOX4	0.832833333333333
HSPA9	-0.5973
APOBEC1	-0.029
SLC35E4	-0.983
LSM5	-0.439
SURF1	0.68425
ZBTB1	0.235416666666667
GTF2F1	-0.112875
RPS15A	-0.0386428571428571
DUSP21	-0.385666666666667
GINS4	-2.7225
MYO15A	-0.710666666666667
GIMAP7	4.448
MGC13379	0.811
ATP6V1E2	-1.65883333333333
UTP3	1.03375
HNRPA3	-0.1194375
MT4	0.092
C14orf155	0.78275
U1SNRNPBP	0.93525
CKLF	-0.271166666666667
PLEKHN1	0.584166666666667
MBNL1	0.194083333333333
NUP160	-1.8155
ACSM2A	-1.9025
LOC129881	-0.2875
KIAA1529	0.25775
FLJ22639	-1.34925
HAND1	-1.671
GSX1	0.4955
FGA	-3.75721428571428
SERPINB1	-0.29275
ZNF642	0.46
IGFBP1	-8.1125
SLC1A1	-0.44325
DHX57	-0.257375
ZNF766	1.0975
PTPN21	-1.9834
GDPD3	-2.1655
PNPLA5	0.5135
TBR1	0.2486
FAM116A	-0.1345
IQGAP1	0.480125
FOS	-0.4875
ZNF226	0.205875
FIGNL1	-0.2575
C14orf1	-0.616666666666667
ZMYND17	0.302
PUS7	-1.36366666666667
TUBB6	-1.24
KCNQ2	-1.5695
MARCH6	0.0699166666666667
CCDC33	0.638
PRODH	-1.66
RBM11	0.985
EPHA6	0.0343333333333333
SLC43A1	-0.24525
LOC196541	0.415125
NTN1	1.69533333333333
ING4	0.09125
PCDHB10	0.55125
DPH2	-0.817333333333333
SPACA4	-0.525
FBXL21	-4.178
DIAPH1	-0.398333333333333
ZNF71	0.8775
CEP76	-0.4275
CORO1A	1.413
RRM2	-1.536875
EDG4	1.8805
OS9	0.0883333333333333
SLC4A1AP	-0.3295
COG5	-0.11575
COPS8	-0.73275
NGLY1	-0.92675
NCBP2	-0.012875
C17orf42	-0.15
GPSM3	1.6055
SIL1	0.229166666666667
ASB6	-0.2545
SMAD5OS	-0.344
UNC93A	-2.881125
A1BG	-1.4745
C21orf62	1.69025
FMO5	-1.63791666666667
ATRIP	-0.0618333333333333
CEBPG	0.296666666666667
C7orf38	-0.216666666666667
TNFRSF1B	2.10866666666667
CLEC1A	1.75866666666667
IQSEC1	0.194875
PATZ1	1.8838
RBM22	1.211625
BAG2	-2.87533333333333
PAQR5	-1.1735
C9orf127	0.5118
THNSL1	0.36975
SHROOM3	3.1637
JAM2	0.6495
SNRPN	-1.58375
ALX4	0.7575
CACNA1S	-0.1745
FAM130A1	1.23475
CORIN	1.767
CD300LB	0.6785
PLEKHG6	0.492
LRRC40	-0.942
PCLKC	-1.484
PCDHB16	-1.69483333333333
WNT2B	-0.6125
ASNS	-0.743222222222222
MRPL49	-0.21175
FLJ46111	-1.7675
ISG20	1.50725
SMU1	0.0471666666666667
CASZ1	0.7525
POLR1D	-0.46875
GIN1	-0.65675
SNAG1	-0.367666666666667
ANKRD29	-1.79225
CDKN2AIP	-0.19125
KRR1	-0.2995
CXCL1	-1.68383333333333
EPM2A	-0.104
PC	-0.909833333333333
DEFB127	-1.1
PDZRN4	1.55016666666667
FAH	-0.24725
OR51E1	0.9955
CDC2L6	1.09916666666667
DNTTIP1	-0.5145
PAX8	0.85525
TMEM116	0.31525
C1orf150	0.6145
PRO2012	0.32825
MRPL40	-0.8385
BEX1	-3.8737
SLC2A4	-1.23316666666667
PKMYT1	-0.39575
FEZF2	-0.0216666666666667
SLC26A9	-0.4885
MAP2	-0.170818181818182
LYL1	-0.62425
SLC25A19	0.337833333333333
NOS3	0.1535
ZNF34	1.01483333333333
TMPRSS11F	-1.63525
FAM43A	-0.085
FCRL4	2.58766666666667
KLF14	0.47825
FLRT2	-0.594
WRN	-1.5245
SDF2	0.702
KRT8P12	-1.26725
C6orf195	-0.438
C9orf125	-2.31216666666667
DZIP3	0.0345
RIT1	-0.24025
SCML1	-2.69816666666667
RHBDF2	0.649125
OR2G3	0.116
REXO1L1	0.2115
MAP3K7IP3	-0.608125
C3orf57	-5.18
FBXW11	-0.0223333333333333
ETAA1	-0.7625
C14orf131	-1.2447
AKT1S1	-0.216
SLC12A5	-0.34625
C9orf164	1.15125
NRIP3	-0.2855
NOS1AP	-2.34825
TMEM121	0.25075
SAP30BP	0.1101
DGCR6	0.65125
WDR76	-0.5765
FAM82B	-0.110166666666667
LOC606495	-0.75
MAP9	2.24
BCDIN3D	0.595
CXorf36	3.7995
DSCR3	0.2219
ZFAND3	0.0325
C7orf43	0.254333333333333
SPSB3	0.2411
C19orf19	0.57925
FAM133A	-3.414
C12orf25	0.5735
SLC39A3	0.107375
DISP2	-2.171
PI4KAP2	-2.5465
MKRN3	-1.05
ADAMTS13	-1.331
CBLN3	0.2031
TTYH1	-1.8125
C3orf18	-0.80725
FLJ13236	-0.239
ZMYND12	2.253
C18orf25	0.659
GLB1L3	-1.3275
ATP13A5	1.3185
RANBP10	-0.0805
CD96	1.0709
DENND1C	1.6685
RBMS3	-0.4388
SLC41A3	0.0216666666666667
DGCR6L	0.162
TMEM128	-0.146666666666667
CSNK1G3	0.133642857142857
MOBKL2C	1.009125
TSPAN6	-0.421875
MATN2	-2.2226
MSL2L1	0.272333333333333
ST6GALNAC2	1.68483333333333
FGFBP2	1.341125
FGL1	-6.85566666666667
MPP3	-0.479333333333333
ARHGEF6	1.22266666666667
TGFBR2	0.190125
ACMSD	-1.3665
IL33	3.13625
C9orf5	-0.318666666666667
DEAF1	-0.5259
AMN	0.975
DEFA6	-0.085
RNF212	-1.45075
METT5D1	-0.5315
CIB1	-0.2239
TSSK1B	-0.1035
KIAA1727	1.83275
ZNF680	0.263166666666667
LOC399900	-1.955
LOC152217	-0.149333333333333
CTNNAL1	-2.7265
CIT	-0.610583333333333
TLE6	0.50675
ZNF607	-0.679
HERC4	-1.0925
DRAP1	-0.3041
PEMT	-0.23525
C10orf111	-0.9805
ZNF575	1.440375
KCTD7	1.07325
MYO1F	1.388125
LOC285382	-0.59975
RAB11A	0.3172
PLCD3	-1.15975
C15orf28	-0.4535
PTBP2	-0.87875
CTB-1048E9.5	0.014625
C19orf60	0.904166666666667
C7orf25	-0.376
SETD7	1.091625
HOXB9	-3.8895
VANGL1	-0.46525
CHAF1B	-0.69625
NDUFA3	0.662
KIAA1328	-0.2595
SHARPIN	-0.366875
TTC23	-0.963625
UGP2	0.437083333333333
ANKIB1	0.3737
CIRBP	0.817714285714286
SEC14L4	-3.334
OVCH1	-0.0181666666666667
VPS52	-0.9855
FAT	0.146375
M6PRBP1	-0.07825
GPRIN3	1.007
PPM1F	-0.658833333333333
TSR1	-0.495
CCDC85A	1.14375
PCSK5	2.548
ZFHX3	0.501
HEMK1	-1.0117
PGBD2	0.5185
RSRC2	-0.120666666666667
AURKC	-1.9185
SCRIB	0.19175
ORM2	-4.27416666666667
FAM115A	0.7367
FZD6	-0.6075
UNC119	0.295
GPX3	-0.9073
NOV	-1.41025
CABC1	0.142625
CDC42SE2	0.413
EIF2S2	-0.774
RNF130	0.83
CKAP5	-0.743666666666667
RP11-413M3.2	1.22225
C10orf18	-0.0123000000000001
TMEM93	-0.355
DYX1C1	0.96725
KCNMB2	-2.806625
ANK3	1.08633333333333
KRT5	-2.597
CDH12	-1.496625
QRSL1	0.344375
JUB	-1.03175
SHC4	-2.5765
CCL15	1.789
CCDC22	0.1405
SNX24	-0.808
RARS	-0.9175
MORC2	0.3215
FAM48A	-0.407
MT1H	-0.0675
PPP1R14C	-2.49866666666667
FOXD1	-2.23778571428571
C1orf213	-1.95175
AMT	-2.444
DSN1	-1.0285
PTPLAD2	1.92425
DIS3L	-0.7225
RASL11A	-0.36875
GPRC5B	0.59075
FRMD7	-0.1715
STRN4	0.80575
KITLG	3.22595454545455
HDGF	-0.605
OR1S1	-0.0975
SETX	0.4154
DDR2	-0.000125
KCTD12	1.704
LYZL2	-0.24025
WDR52	0.3765
TMEM2	0.136625
ZNF579	1.03466666666667
LOC200810	-0.41275
TNFSF9	-1.897125
PPFIA4	-3.80975
CNIH3	-0.791
MAP4K4	-1.07364285714286
ROD1	1.20735714285714
ALS2CR12	0.109666666666667
DOCK3	0.222833333333333
PAQR9	-3.79275
ASB17	0.312666666666667
STX16	-1.075
FEZ2	0.028
DLAT	-0.302833333333333
KIF21B	-0.611333333333333
CDC5L	-0.504
TMEM119	2.541
CRIP3	-1.773
TPSD1	-0.553666666666667
TEPP	0.4595
GNGT2	1.99775
C21orf121	0.17925
WNK1	-0.561416666666667
FLJ10490	1.5524
OR51B5	-2.165
LOC203547	-0.095375
HAS1	-1.4125
PPA1	0.036
ST7	-0.1875
C11orf46	0.5828
POPDC3	-2.0935
ACOX2	-1.57883333333333
ATCAY	-0.27
TM4SF19	-1.604
MFSD9	-0.157333333333333
PDHB	-0.57825
ERN1	-0.3335
LCE3C	-0.036
GPR111	-1.1895
NOTCH3	2.2865
ADAMTS5	0.49375
B3GALT1	-0.45425
UGCGL1	0.0881666666666667
FAM58A	0.768833333333333
FBXO32	-0.818
CLPP	0.3075
NXPH1	6.64675
MTMR3	0.75
ATP1B3	-1.35125
TMEM16A	4.429125
HIST1H3F	0.489166666666667
TRIM25	-0.224833333333333
SDCBP2	3.5595
CRKL	-1.36275
HOXB2	-1.52266666666667
ANP32B	0.038875
GATM	0.308
AP4E1	-0.498
EDG5	0.814625
CDKN3	-1.03733333333333
CDH4	-2.5405
PGD	-0.164833333333333
RND1	0.8285
GAD1	-1.6671
MPG	0.192875
LOC440350	-0.8545
ZNF133	0.39
SERPINB12	-0.085
AMELY	-0.220333333333333
DHX36	-1.03675
TNFAIP8L2	4.011
PHTF2	0.0616111111111111
CCDC112	-0.723
IQCC	-0.7555
HEYL	2.57766666666667
FTSJ2	-0.539166666666667
APPL1	0.786
RAB43	0.383785714285714
OR10G2	0.3555
WAC	0.493166666666667
ADCY9	-0.679875
RUNDC2B	0.550833333333333
PYCRL	0.6302
AGPAT7	-0.840833333333333
SLC22A9	-0.941333333333333
CDKAL1	-0.291
PDYN	-0.2335
C20orf74	0.7215
MTMR11	0.36225
VAV3	2.29233333333333
DAPL1	0.64725
STXBP3	0.11575
EIF3G	-0.028
ARHGAP22	-0.02375
NPFFR1	0.74
NPC1	-0.637
ALDH9A1	0.00833333333333334
ZNF600	-0.161
ZNF678	0.354166666666667
RASSF1	0.0558333333333333
ADD2	-2.209875
PITPNB	0.53475
PKD2L2	0.541375
LRP11	-0.87075
CDKL1	-0.61375
SMEK2	0.96125
PRODH2	-2.773
C11orf54	-0.997833333333333
SFRS11	-0.793333333333333
IL7	0.768
ALS2CR16	1.01125
BTG3	-0.349166666666667
PAK2	0.0632777777777778
RP11-679B17.1	-1.12925
GATA4	-1.29566666666667
ATP2B1	0.572
LOC130940	-0.099
C1orf172	2.72483333333333
ATF7IP2	-1.8185
SLC25A43	-1.50183333333333
CENTG3	-0.177166666666667
IGF2BP1	-4.1008
FCHSD1	0.0285
CAMK2N2	1.28233333333333
ELAVL3	-0.4779
NBPF15	-1.06533333333333
UBE2J2	-0.315666666666667
GNL2	-0.58225
PRR3	-0.3652
NLF2	1.62775
OR4F6	0.084
KLHL24	1.0925
CCDC88A	-1.6355
SGPP1	-1.16766666666667
C10orf11	0.08
SLC35B4	-0.9195
UGT3A2	-0.7385
ARNT2	-1.1834
CBR1	-1.45475
ITPR3	-0.452833333333333
TRAPPC6B	-0.9898
AMZ1	-0.8585
ARP11	1.6255
WDSUB1	-0.1885
APBA1	0.268666666666667
RAB2A	1.6265
C6orf162	-0.511875
HPSE2	-0.15325
PLCE1	-1.215
INSL3	0.93375
DLG1	-0.2037
PTPLA	-1.96975
PIGX	-0.60175
TFIP11	0.245833333333333
FIBIN	0.644
POLR2G	-0.4945
GRAP2	-0.8181
DNAJB8	0.12325
CNBP	0.417
WASF1	-1.98975
INPP5E	-1.1958
HSPB1	-1.4606875
TMEM167	-0.8802
CUBN	0.2625
IGF1	2.388
ITPK1	-0.5122
NAALAD2	-1.027375
G3BP1	-0.1956
NT5DC1	0.11975
CYP39A1	-1.852
TMEM139	0.0045
POLK	-0.6128
GLULD1	-1.282
RBM15	-0.7425
AMZ2	-0.057
GDF15	-2.92583333333333
MESDC2	-0.75325
INCA	1.35933333333333
ACY1L2	-2.0595
GZMM	1.46766666666667
PAIP1	0.25925
CACNA2D1	-0.10425
STK32C	0.617
SH3BP4	1.06016666666667
DEC1	0.292
PADI1	-0.3895
UBB	0.3935
PON3	-3.0115
PROP1	1.83
ANKRD13B	-0.2235
ADCK1	-0.47425
TCF25	0.402833333333333
SLC38A5	-1.9075
CXorf26	0.6225
C19orf39	0.668
PPP1R13B	0.03575
ARL2	-0.858
TCL6	0.493166666666667
TOP3A	-0.203
SLC16A14	2.95975
FXYD6	1.59116666666667
HIST1H4E	1.14625
BBC3	0.954789473684211
UNC5A	0.689666666666667
FAM86C	-0.5658
PI4KB	-0.328375
B3GAT1	-1.95475
SUSD2	2.8835
OAZ2	-0.2805
NOC4L	-0.238
C10orf12	0.043
FADS1	-2.04166666666667
LOC144097	-0.5525
DKK2	0.554666666666667
KIAA1949	0.86025
RHOT1	0.4084
OXT	1.09516666666667
GPR153	1.33125
ARL4A	-0.6065
SAAL1	-1.44425
CCDC64	0.2955
USE1	-0.4505
HNMT	-0.745833333333333
PCGF3	0.210625
CYP2C19	-0.469333333333333
C20orf4	0.2385
CCDC11	1.24875
ACSBG2	-0.53025
RWDD2A	0.54
PALLD	0.66625
CPLX4	3.2005
LOC492311	-0.3765
