Hybridization REF	TCGA-BH-A0DH-01A-11R-A084-07
ZFP106	-0.27525
ZNF347	0.945
GTF2E1	0.36125
RY1	0.194166666666667
ATAD2B	0.237875
ARHGAP17	-0.0944
KCNIP3	-1.794
SFPQ	0.049
GFRA4	0.1825
AKR1B10	-4.40975
TIGD6	1.14266666666667
RGS16	0.837875
URB1	-0.227
OR4C46	0.524666666666667
TOP3B	-1.41975
NFATC4	1.8595
CA14	-3.579
BMPR1A	0.0201666666666667
SNRP70	-0.7975
PRL	0.420416666666667
C6orf130	0.19275
STAG2	0.539
CD55	-1.18042857142857
RPS23	0.596166666666667
SSX2	-1.4664
FDPSL2A	-0.38375
FBXO27	1.150125
SYNGR3	-0.959833333333333
TMSL3	1.824
EML1	-2.4885
NUP93	-1.25816666666667
SMAD3	-0.145
KIAA1189	0.905
HNRPUL2	0.685166666666667
TBC1D12	0.9235
C16orf24	1.884
MRVI1	1.33433333333333
ZNF581	-0.364166666666667
ELOVL3	0.5755
OR51Q1	-0.0155
CACNB3	0.497333333333333
GALNT13	-1.298125
C10orf84	1.2915625
NEDD4	-0.0949
SPO11	1.177
OR5AU1	-0.0165
NEK4	-0.0824285714285714
PRKAR2A	-0.465
IHPK1	-1.01116666666667
ATP6V0B	0.730875
CACNA1E	0.8415
CEACAM8	1.5245
PEX14	-0.1985
FLJ12993	3.7365
ZBTB38	1.14958333333333
PCTK2	1.11483333333333
LRRC16	0.9489
FBLIM1	-0.12825
FYCO1	1.28925
RP5-1022P6.2	-1.36033333333333
CMTM1	0.6445
PLTP	-1.06383333333333
RAPH1	0.914875
DOCK8	0.915625
EZH2	-1.84386666666667
SLC25A1	-1.31716666666667
PLEKHB1	1.5462
GRB7	0.4724
ZFP37	-0.1965
MRPL33	-0.0475
PELO	-0.53375
ARMC1	0.0572727272727273
C9orf27	-0.339625
FLJ25778	0.355
C9orf37	-0.928833333333333
TMEM66	2.5255
SPRN	-0.472875
HBEGF	-1.024375
PI4KA	-1.1785
LEPRE1	-0.905
POU2AF1	-0.066
MRPL12	-0.755166666666667
REP15	-0.624
ZC3H3	0.38325
RASAL1	-1.368
DDAH1	1.808625
ACBD5	0.663875
TMC2	-0.2115
CCDC137	-0.97575
SAMD13	-2.23483333333333
UGT2B15	-1.42933333333333
TIPARP	0.05775
DNASE1L3	0.35925
TRIM72	0.0438333333333334
DBX2	1.00775
IPO8	0.702
C21orf88	-1.7762
MAP3K14	-0.25625
LOC51233	0.888
GGTLA4	-1.47675
PDE6D	-0.474
ZNF117	1.29825
CLK2	-1.0785
NKRF	-0.91875
TNFSF15	-0.3096
DUSP2	-1.31775
SECISBP2	-0.7508
GABRR2	-0.3995
PPAP2C	1.59275
LOC51145	0.299666666666667
PAG1	-0.980125
PIK3C3	-1.088
GNG10	1.146
APOL4	1.10183333333333
ANKRD28	-0.597125
STMN3	-1.2095
RAB14	0.8765
CDK2AP2	-0.1405
HDDC3	0.52725
COMMD7	0.3075
CXXC1	-1.0745
HMCN1	-1.302
CD40	-0.1405
DYNC1LI2	-0.3476875
GDI1	0.15275
LOC646938	-0.2465
VSNL1	-3.7235
PIH1D1	-0.207666666666667
RAET1G	-0.358
KRTAP5-9	1.011
EFTUD2	-0.889
ZNF311	1.59383333333333
ATP6V1G3	1.03425
OR2W3	-0.33975
SCN4A	0.4485
MED10	-1.281625
FAM135A	-1.4859
ARHGAP4	-1.748
EHMT2	-0.257625
UFD1L	-1.0985
ERMP1	2.2955
MAG1	0.244666666666667
THAP8	0.771333333333333
HACE1	-2.14583333333333
FAM82C	0.508666666666667
C3orf20	0.336
UNC84A	-0.449
SCD5	0.739642857142857
LASS6	2.593125
LSG1	0.357166666666667
MAL	-5.35725
GPR22	-0.824
WDR5B	0.98825
ACTRT1	0.773
C17orf60	0.256
GRIN2C	-0.1142
ARMC8	-0.343333333333333
SLC47A1	-1.832
DMPK	-0.3805
DHRS13	0.602833333333333
SMC1A	-0.555666666666667
KRTAP17-1	0.654
SMYD5	-0.408
TUSC2	0.236375
CRHR2	-0.105
KIR3DL2	0.174
CCDC104	0.85875
ATP2C1	0.351625
CROT	1.51975
PABPC3	-0.207166666666667
EGR1	-1.25533333333333
THSD1	-0.102
KHK	-0.552
SLC12A2	2.1081875
CD58	-0.82675
STOX2	-1.43783333333333
CCDC76	-0.7618
CCDC48	4.88875
DNAH1	-0.702166666666667
ZIC4	-0.412125
OR1G1	0.031
PSMC6	-0.2985
PROKR1	-0.0075
ABCB1	-1.371625
TRAT1	-1.2855
LLGL1	-0.0325
MTF1	1.18
USP54	1.324375
PAGE2B	-1.3635
ITGB7	-3.5905
CCDC81	-0.7325
LOC149837	0.09725
SCUBE1	0.762
ZSCAN10	0.619
HUWE1	0.422642857142857
CDH17	0.18
CD180	0.36925
IL17A	0.04225
TMPO	-0.562125
KIAA1524	-1.22516666666667
HDGFRP3	-2.81433333333333
OXCT1	-1.84218181818182
RRAS2	-1.86183333333333
LTBP2	2.5144375
SV2B	1.51316666666667
CYP2A6	1.768375
PKD1L2	-0.446666666666667
PPM1M	0.09675
FLJ22662	3.39983333333333
ZNF502	-0.26175
GP6	-0.73375
CRYBA2	-0.27825
LEF1	-0.2268
CTPS	-1.98257142857143
EYA1	-1.72883333333333
EPS8L1	1.7295
MAPK14	0.0405833333333333
SERPINB2	-5.253125
GTF2F2	-1.42283333333333
ZNHIT4	0.0775
PLA1A	0.326
C20orf114	3.989
HPR	-3.1115
C18orf2	-2.8725
SATB2	-3.121
KCNJ9	-0.14875
MGC157906	0.755
MOCS3	0.28725
C17orf71	-0.101333333333333
PPHLN1	-0.144
HIST1H2BN	-0.2355
RAPGEF1	0.107625
MAP3K8	0.547
DLG4	0.4085
STC1	2.23566666666667
CDGAP	0.72925
DDX26B	-1.56275
LOC150223	-3.01825
CPSF3	-0.589666666666667
TMEM14A	0.8445
MYH3	-2.7755
GPKOW	0.1925
SULT1A1	-0.0761666666666667
SPON1	2.2116
YY1AP1	-0.401166666666667
RAB23	0.05725
PLA2G4A	-4.0705
MAPRE3	-0.43925
ZNF516	1.19628571428571
GGPS1	0.5625
EXOC3L2	-0.214875
C19orf42	1.1269
MAP2K2	-0.277166666666667
HIST1H2BB	0.869
RNF19B	1.50516666666667
C6orf128	0.152
TLR8	1.10575
PCDHA9	0.202
CARS2	-1.12675
CLUL1	1.34083333333333
RHAG	-4.30866666666667
UNK	-0.0015
EXOC8	0.1949
C9orf95	0.911
C14orf143	0.824666666666667
MAML3	-0.1435
LDHA	-1.8455
MRPL20	0.73575
KLHDC6	0.108333333333333
ATP5S	0.0395
C8orf55	1.1535
PHF19	-1.719
KRTAP13-4	0.802
TTC5	0.45575
XKR5	-0.07025
SILV	-4.33766666666667
TEX28	0.245
TCTN1	1.478
CX40.1	-0.49575
PPP2R5C	-0.402375
C12orf30	-1.18533333333333
CAPG	2.92675
MPZL1	0.65075
ARSB	-1.12116666666667
TDH	-2.356
WASF4	0.69
TSSK3	-0.840833333333333
7A5	2.2215
CRISPLD1	-0.904875
MAD1L1	-0.602
SPIN4	-0.512666666666667
AMPD1	2.6685
DPYSL5	-0.0005
INPP1	-1.2405
ANKRD11	-1.576
NPAS4	0.1365
GCET2	-0.1746
RNASE9	-0.2845
GUCY2D	0.0155
CCDC98	0.29925
FGF4	-0.7155
CPM	-0.415666666666667
SLC26A4	-0.207833333333333
PLD5	0.28875
FAM59A	0.7976
FBXO5	-2.71288888888889
SIPA1L1	0.521375
DPYS	0.35425
ATG4D	0.194
TGM3	0.4625
MTCH1	0.17325
HK1	0.5475
CDC26	0.311125
GALNT12	-3.52266666666667
LOC339229	0.27025
MRPL35	-0.02725
ORC4L	-0.076
TNKS	0.204714285714286
C2orf24	0.482666666666667
ZNF553	0.962
GGTLA1	1.9104
ZNF497	0.638
CDY1B	0.4475
SLC30A4	0.378125
TUB	-2.07275
ARHGEF18	-0.08375
ARRB1	1.077
KCNK1	-0.655
EREG	-2.33
SCAMP5	0.613
RUNDC3B	1.2945
ADAMTS20	-0.0726666666666667
IL17RB	-0.51525
FLJ20323	0.00875
MCAM	-0.0345
POLR3E	-1.46833333333333
AQR	0.520333333333333
IPMK	0.775
CDCA7	-4.972875
CAMP	-0.118
GRHL3	-0.8375
ADAMTSL2	0.586666666666667
CLMN	2.92583333333333
SSTR3	0.2865
MAGEA5	-1.83416666666667
OVOL2	3.56775
JMJD1B	0.27775
RBL2	0.6872
PYGO2	0.88425
PPP1R10	0.1245
CSE1L	-1.05933333333333
LCA5	-0.0245
RDH16	-0.024
ASRGL1	0.974
TOM1	0.231
PTX3	-5.9325
TTC15	0.56875
SCGB3A1	0.528
MRPL50	-1.2865
RCAN3	1.268625
SLC26A11	0.39625
STYX	-0.0278333333333333
CINP	0.321
MARCH7	0.11825
PFKM	-0.002
SGMS1	0.571166666666667
RIOK3	-0.5476
C1orf110	-0.174
CES7	-0.20475
LOC440248	-2.7055
PPP1R12C	-0.497
C10orf27	0.383
ATG9A	-1.02725
MRPS26	-0.049875
TMEM40	4.299
ELP3	0.9075
ZNF787	0.1684
HIAT1	0.41525
C8orf34	0.164166666666667
MGC4655	0.8452
PELI1	-0.947833333333333
PPT1	3.1169
SLC35C2	-0.5035
C6orf125	1.20775
MUC4	-0.649666666666667
RFC4	-2.22657142857143
GNB2	0.342166666666667
NUP50	-0.804214285714286
SULT4A1	-1.46966666666667
C7	2.9455
CCDC130	-0.650166666666667
ARRDC4	-0.31125
RQCD1	-0.39025
GLYCTK	-1.21775
AYTL2	-0.835272727272727
MTUS1	0.9871
LEMD3	0.0351666666666667
PLEKHF2	1.5555
HOXA7	0.0275
GTF3C2	-1.1055
DYNLRB2	3.0295
CNOT10	-0.30125
MR1	0.947
FFAR1	0.04075
PRIC285	0.19575
SLITRK6	2.34775
LIX1	-1.4953
UBE1L2	0.686166666666667
F8	1.003
ACHE	0.241333333333333
KPNA5	-0.2505
TNFRSF12A	0.488333333333333
EGR3	-1.1105
SERPIND1	-3.41866666666667
OASL	2.21125
IFRD1	-2.242125
WDFY1	0.0546666666666667
ZNF267	-0.0785
ACCN5	4.3745
ZBTB6	0.30375
PPP1R3A	-0.043
PRRT3	3.46725
FBXL19	-0.7395
TXNIP	0.998785714285714
ACTN2	-0.882
ATG9B	-0.692
C9orf117	0.603
IL27	0.703
RPL36AL	0.641166666666667
KLK15	-0.00925000000000004
CHAD	3.209
RAP2B	-0.1654
HEBP2	0.8855
ZNF342	0.028
CAMK2G	-0.721
TLR3	1.05175
FGF14	0.5895
HMGB2	-0.731875
TRPM5	-0.2695
OR5M11	0.3995
KIF3B	0.816210526315789
PRICKLE2	0.90325
MTMR9	-0.036125
C3orf27	0.08725
GLRA3	-0.445666666666667
NSDHL	-0.165166666666667
TMEM32	-0.08925
POLR2D	-0.622666666666667
MYADML	-0.216
C9orf114	-0.63425
MRGPRX1	-0.305
TOPORS	0.86925
CLDN19	0.0935
C1QL4	-0.098
RNF165	-1.723
DHRS9	-0.798
DNAH2	-0.289833333333333
FXR1	-0.749
ZMYM3	-0.98875
CASP3	-0.276166666666667
FAM120C	-0.563125
SCLY	-1.2925
CA7	-0.697
ENTPD5	1.12433333333333
ZNF461	0.22475
PDIA5	-0.5485
C1orf19	-1.45116666666667
TMEM67	0.04475
KCTD20	-0.2155
WDR47	0.803
FLJ38723	-0.4275
KLRF1	-0.3035
TAS2R16	1.0215
CLDN12	0.35675
PRKCE	-0.564
UBXD4	-0.72125
ITGAM	2.126
GLT8D3	0.0665
WDR31	0.7872
RGS2	-0.39725
OR51L1	0.5925
MST1R	1.29225
KIAA1737	1.59075
OR4A5	1.658
GLIS1	-1.8725
PTMA	-0.445785714285714
NAPA	1.617
PRDM11	0.45125
LIPF	0.4135
DIRAS3	0.123
ASGR2	-4.267
C1QTNF4	0.664
PIK3R4	0.484833333333333
ARMC3	2.374
NDUFV3	0.1155
BTBD3	-1.42766666666667
PPP1R2	1.00716666666667
UBE2NL	0.27225
FOSL2	0.723714285714286
FAM119A	-0.907166666666667
TUBA4A	-1.5854
KRTAP12-1	0.026
SFRS2	-1.192
RHPN1	-0.2771
EEF2	-0.498166666666667
ZDHHC11	-2.77866666666667
EPHA3	-1.6226
RBM12	-0.67125
H2AFJ	2.19658333333333
EDIL3	2.0095
KIF26A	-1.8355
SERGEF	-0.0795
B3GALT4	3.9645
LOC90925	1.36833333333333
OSCAR	1.0505
NPFF	-1.11975
DEDD	0.216375
TMEM155	-0.917875
PTPN1	1.92625
SCYL2	0.553833333333333
SKAP1	3.823
LEAP2	-3.48833333333333
GADD45G	1.1833
IFITM3	0.940875
PILRB	-2.66316666666667
SLU7	-0.095875
DSC3	1.22825
DNMT3L	-1.62625
PAPD5	0.073
B3GNT3	-2.51966666666667
LHCGR	0.941
MSL-1	0.28675
UBE2S	-1.620625
SAP130	-0.37175
ANAPC11	0.33775
MAGED4B	-3.1525
ATP6V1B2	0.512833333333333
C14orf179	1.51175
CAPZA1	0.1005
CDYL2	-0.133333333333333
GLRX3	-1.11166666666667
LOC136288	-0.59
MOBKL1A	-0.86675
HTR2B	2.64
CRYGD	0.155
NUS1	-0.247333333333333
PGRMC1	0.985
MYOM2	-1.44775
FLJ39653	-0.792666666666667
CHM	0.8605
OR5M8	0.0395
ZNF619	-0.3545
FAM105A	1.8125
CCNL1	-2.006
NAP1L3	-1.05525
C10orf57	1.788
B3GALNT1	-0.317
CSN1S2A	-0.5305
TCP10L	0.3555
GDAP2	0.418
DMKN	-1.452
COX6B1	0.31325
DNASE2	1.34316666666667
MSH5	-1.8265
LGMN	-0.576125
USP31	0.3394
OR13C8	0.408
SDCBP	-0.408
NUDT11	-2.55216666666667
PYGL	-1.83583333333333
SNPH	-2.063
B3GNT4	-1.728
MIZF	-1.3316
NUBPL	-0.25375
NOD1	-0.937333333333333
CDH22	1.488875
NUBP1	0.703
DSCAM	-3.97425
DGKI	0.0435
FAM136A	-1.2355
AKAP1	0.0973333333333333
SLC16A6	1.345
RIN3	-0.06175
PSG2	2.50125
DIP2B	1.179
PSORS1C1	0.2714
KIAA0495	-1.035
FLJ90709	-0.211833333333333
LPA	-0.811333333333333
PIGA	-0.283833333333333
LY75	0.518
UTS2	-6.06883333333333
RREB1	0.21775
GALNACT-2	0.5787
MGC3196	0.27075
FLJ31568	-1.01825
LPHN1	-0.064625
SP1	1.680375
TOX4	0.261833333333333
HSPA9	0.1009
APOBEC1	-0.009
SLC35E4	-1.015
LSM5	-0.844
SURF1	1.22025
ZBTB1	0.0215833333333333
GTF2F1	0.080875
RPS15A	-0.751857142857143
DUSP21	-0.721333333333333
GINS4	-1.5875
MYO15A	1.19433333333333
GIMAP7	2.46
MGC13379	1.14675
ATP6V1E2	0.220333333333333
UTP3	0.40825
HNRPA3	-0.8319375
MT4	0.3095
C14orf155	0.28575
U1SNRNPBP	0.87175
CKLF	-0.372333333333333
PLEKHN1	0.033
MBNL1	0.058
NUP160	-0.955
ACSM2A	-1.5805
LOC129881	2.10325
KIAA1529	-0.37225
FLJ22639	-1.15125
HAND1	-2.021
GSX1	0.2295
FGA	-4.1905625
SERPINB1	0.544
ZNF642	1.017
IGFBP1	-8.484375
SLC1A1	4.11775
DHX57	-0.1955
ZNF766	1.2565
PTPN21	0.5515
GDPD3	-0.4945
PNPLA5	-0.123
TBR1	0.111
FAM116A	0.02725
IQGAP1	1.1085
FOS	-1.149
ZNF226	0.02575
FIGNL1	-1.25916666666667
C14orf1	0.7445
ZMYND17	0.4485
PUS7	-1.492
TUBB6	-1.353375
KCNQ2	-1.48425
MARCH6	-0.08725
CCDC33	0.1225
PRODH	0.1325
RBM11	0.18225
EPHA6	0.38525
SLC43A1	-0.054
LOC196541	0.32875
NTN1	1.65208333333333
ING4	-0.22
PCDHB10	-0.3945
DPH2	-0.9075
SPACA4	-0.12725
FBXL21	-4.1255
DIAPH1	-0.509333333333333
ZNF71	0.43
CEP76	-1.225
CORO1A	-0.73775
RRM2	-2.383375
EDG4	1.502
OS9	0.968166666666667
SLC4A1AP	0.18975
COG5	-0.0545
COPS8	-0.525
NGLY1	-0.466
NCBP2	0.35575
C17orf42	-0.376833333333333
GPSM3	0.71775
SIL1	2.05033333333333
ASB6	-0.18275
SMAD5OS	-0.007
UNC93A	-2.992625
A1BG	1.2625
C21orf62	-0.03175
FMO5	1.097
ATRIP	0.1945
CEBPG	-0.244166666666667
C7orf38	0.286333333333333
TNFRSF1B	0.3665
CLEC1A	1.44716666666667
IQSEC1	0.121875
PATZ1	0.6056
RBM22	1.154625
BAG2	-2.97166666666667
PAQR5	-1.99183333333333
C9orf127	1.1682
THNSL1	-1.52325
SHROOM3	2.204
JAM2	0.66375
SNRPN	-1.04125
ALX4	0.122
CACNA1S	-0.1565
FAM130A1	0.4005
CORIN	1.1345
CD300LB	0.624
PLEKHG6	1.4645
LRRC40	-1.574
PCLKC	-1.65925
PCDHB16	-0.0951666666666667
WNT2B	0.337
ASNS	-2.033
MRPL49	0.684
FLJ46111	0.215
ISG20	0.131625
SMU1	0.232333333333333
CASZ1	0.4985
POLR1D	-0.90725
GIN1	-0.10975
SNAG1	0.199333333333333
ANKRD29	-0.63775
CDKN2AIP	-0.00825
KRR1	0.02875
CXCL1	-5.2815
EPM2A	-0.5069
PC	-1.10016666666667
DEFB127	0.8345
PDZRN4	0.197333333333333
FAH	1.46625
OR51E1	2.0825
CDC2L6	-0.298166666666667
DNTTIP1	-0.666
PAX8	0.70925
TMEM116	1.5
C1orf150	-0.3185
PRO2012	0.3375
MRPL40	-0.259666666666667
BEX1	-3.631
SLC2A4	-0.115
PKMYT1	-1.227
FEZF2	0.188666666666667
SLC26A9	-2.0675
MAP2	0.521416666666667
LYL1	-1.27
SLC25A19	-0.631333333333333
NOS3	-0.2235
ZNF34	1.23633333333333
TMPRSS11F	0.061
FAM43A	-0.27575
FCRL4	0.629666666666667
KLF14	0.044
FLRT2	-0.765
WRN	-1.039
SDF2	1.3862
KRT8P12	0.31025
C6orf195	-0.498
C9orf125	-1.6585
DZIP3	0.18425
RIT1	0.123166666666667
SCML1	-2.31066666666667
RHBDF2	0.08975
OR2G3	1.3625
REXO1L1	0.128
MAP3K7IP3	0.138
C3orf57	-0.6335
FBXW11	-0.819166666666667
ETAA1	-0.1915
C14orf131	0.379
AKT1S1	-0.045
SLC12A5	-0.880125
C9orf164	0.39275
NRIP3	-0.99825
NOS1AP	-0.68575
TMEM121	2.76875
SAP30BP	0.0708
DGCR6	0.53875
WDR76	-0.256
FAM82B	-0.374166666666667
LOC606495	0.704
MAP9	1.51108333333333
BCDIN3D	1.3215
CXorf36	2.5825
DSCR3	0.3084
ZFAND3	0.991
C7orf43	-0.2055
SPSB3	0.6877
C19orf19	0.31125
FAM133A	-1.798625
C12orf25	0.63675
SLC39A3	-0.301375
DISP2	-1.70125
PI4KAP2	-1.3235
MKRN3	-1.35433333333333
ADAMTS13	-1.056625
CBLN3	0.6303
TTYH1	-1.68266666666667
C3orf18	1.4695
FLJ13236	1.215
ZMYND12	2.0695
C18orf25	-0.21925
GLB1L3	-0.454
ATP13A5	0.484
RANBP10	-0.77975
CD96	-1.214
DENND1C	-0.44925
RBMS3	0.1449
SLC41A3	-0.2735
DGCR6L	0.47325
TMEM128	0.245666666666667
CSNK1G3	0.929428571428571
MOBKL2C	1.279625
TSPAN6	-0.794
MATN2	-1.4263
MSL2L1	-0.254666666666667
ST6GALNAC2	2.372
FGFBP2	-0.5555
FGL1	-5.842
MPP3	-1.451
ARHGEF6	0.467333333333333
TGFBR2	0.0595
ACMSD	-0.827
IL33	2.79025
C9orf5	0.13175
DEAF1	-0.1868
AMN	-0.1155
DEFA6	0.144875
RNF212	0.64325
METT5D1	0.453333333333333
CIB1	1.0428
TSSK1B	0.538
KIAA1727	0.26275
ZNF680	0.661666666666667
LOC399900	-0.6035
LOC152217	-0.1695
CTNNAL1	-3.73
CIT	-2.10525
TLE6	1.22075
ZNF607	-0.48775
HERC4	-1.24316666666667
DRAP1	-0.3619
PEMT	0.2375
C10orf111	-1.669
ZNF575	0.38425
KCTD7	-0.27825
MYO1F	0.674875
LOC285382	0.22925
RAB11A	0.7144
PLCD3	-0.25325
C15orf28	-0.3825
PTBP2	-1.262625
CTB-1048E9.5	-0.930625
C19orf60	-0.0773333333333333
C7orf25	0.829833333333333
SETD7	1.169625
HOXB9	-4.733
VANGL1	0.9305625
CHAF1B	-0.848
NDUFA3	1.0175
KIAA1328	-0.0511666666666667
SHARPIN	0.58175
TTC23	-0.328571428571429
UGP2	-0.193916666666667
ANKIB1	0.5777
CIRBP	2.08071428571429
SEC14L4	-3.6965
OVCH1	0.276
VPS52	0.602
FAT	-1.8
M6PRBP1	0.10175
GPRIN3	0.9175
PPM1F	-1.34
TSR1	-0.46175
CCDC85A	0.9745
PCSK5	0.96
ZFHX3	-0.5135
HEMK1	-1.0883
PGBD2	0.26
RSRC2	-0.467
AURKC	-1.383
SCRIB	0.403375
ORM2	-4.3815
FAM115A	0.5597
FZD6	-2.0895
UNC119	0.657166666666667
GPX3	-0.1955
NOV	-0.43225
CABC1	-1.31425
CDC42SE2	0.4913125
EIF2S2	-1.3202
RNF130	-0.00225
CKAP5	-0.948333333333333
RP11-413M3.2	0.560625
C10orf18	-0.1391
TMEM93	0.1145
DYX1C1	1.4375
KCNMB2	-1.67314285714286
ANK3	1.07475
KRT5	-0.0451
CDH12	-1.5265
QRSL1	-0.8935
JUB	-0.96975
SHC4	-1.221125
CCL15	1.47333333333333
CCDC22	0.707
SNX24	0.9275
RARS	-0.6495
MORC2	-0.2685
FAM48A	-1.1095
MT1H	-1.5355
PPP1R14C	-2.23283333333333
FOXD1	-2.69778571428571
C1orf213	-2.955
AMT	-2.81
DSN1	-0.81625
PTPLAD2	1.8325
DIS3L	-0.08375
RASL11A	1.6855
GPRC5B	-0.656625
FRMD7	-0.338
STRN4	-0.16025
KITLG	3.26663636363636
HDGF	-0.4635
OR1S1	0.2395
SETX	0.1792
DDR2	-0.50475
KCTD12	1.531
LYZL2	-0.783
WDR52	0.672
TMEM2	1.62925
ZNF579	0.276666666666667
LOC200810	0.83475
TNFSF9	-2.03675
PPFIA4	-3.128
CNIH3	0.334
MAP4K4	-2.09235714285714
ROD1	0.882285714285714
ALS2CR12	0.313666666666667
DOCK3	-0.918
PAQR9	-4.40366666666667
ASB17	-0.104166666666667
STX16	-1.474875
FEZ2	0.247666666666667
DLAT	-1.1855
KIF21B	-1.48666666666667
CDC5L	0.025
TMEM119	0.449333333333333
CRIP3	-1.65725
TPSD1	-0.163333333333333
TEPP	-0.079
GNGT2	1.4255
C21orf121	-0.02575
WNK1	-0.607083333333334
FLJ10490	0.6539
OR51B5	-2.2265
LOC203547	-0.541
HAS1	-0.8165
PPA1	-0.6395
ST7	0.444875
C11orf46	1.2107
POPDC3	-4.18683333333333
ACOX2	2.2825
ATCAY	-0.545666666666667
TM4SF19	-1.38075
MFSD9	0.186
PDHB	0.56275
ERN1	-0.31225
LCE3C	0.572
GPR111	0.5975
NOTCH3	1.1335
ADAMTS5	1.55075
B3GALT1	-1.1785
UGCGL1	0.551166666666667
FAM58A	0.0805
FBXO32	1.37775
CLPP	0.01675
NXPH1	5.9545
MTMR3	0.383
ATP1B3	-1.12425
TMEM16A	4.17775
HIST1H3F	0.128333333333333
TRIM25	0.14
SDCBP2	-0.7395
CRKL	-0.985625
HOXB2	2.895
ANP32B	-1.524125
GATM	1.2475
AP4E1	0.011125
EDG5	0.339
CDKN3	-1.89083333333333
CDH4	-3.4795
PGD	-1.38916666666667
RND1	-0.13
GAD1	-3.1201
MPG	0.454
LOC440350	-1.3725
ZNF133	-1.24475
SERPINB12	0.229
AMELY	0.00816666666666666
DHX36	-0.8015
TNFAIP8L2	2.91116666666667
PHTF2	0.3735
CCDC112	-0.224666666666667
IQCC	0.06325
HEYL	2.75016666666667
FTSJ2	-0.2315
APPL1	0.63525
RAB43	0.850571428571429
OR10G2	0.608
WAC	0.394166666666667
ADCY9	1.8795
RUNDC2B	0.307
PYCRL	1.1355
AGPAT7	-0.379
SLC22A9	-1.08233333333333
CDKAL1	0.952
PDYN	-0.755
C20orf74	1.18175
MTMR11	1.29375
VAV3	4.5235
DAPL1	7.391
STXBP3	0.417
EIF3G	-0.1555
ARHGAP22	-1.5025
NPFFR1	0.2685
NPC1	-0.846166666666667
ALDH9A1	1.02483333333333
ZNF600	0.2875
ZNF678	1.0245
RASSF1	-1.09975
ADD2	-2.601
PITPNB	-0.655625
PKD2L2	-0.033625
LRP11	-1.0755
CDKL1	-0.5935
SMEK2	0.15875
PRODH2	-3.4835
C11orf54	0.712
SFRS11	-0.4815
IL7	-0.210166666666667
ALS2CR16	1.1615
BTG3	-3.20133333333333
PAK2	1.07916666666667
RP11-679B17.1	-1.285
GATA4	-0.781833333333333
ATP2B1	-0.4665
LOC130940	1.6095
C1orf172	2.105
ATF7IP2	-0.345
SLC25A43	-0.720833333333333
CENTG3	-0.221916666666667
IGF2BP1	-4.1933
FCHSD1	-0.378
CAMK2N2	0.479
ELAVL3	-0.00539999999999997
NBPF15	-0.5705
UBE2J2	0.0175833333333333
GNL2	-0.6845
PRR3	-0.3249
NLF2	0.52575
OR4F6	0.4265
KLHL24	1.2525
CCDC88A	-2.1031
SGPP1	-0.577166666666667
C10orf11	-0.542333333333333
SLC35B4	-1.52933333333333
UGT3A2	-1.617
ARNT2	-0.7906
CBR1	1.058625
ITPR3	-0.045
TRAPPC6B	0.4152
AMZ1	2.6085
ARP11	2.10975
WDSUB1	0.54275
APBA1	-0.0588333333333333
RAB2A	0.8696
C6orf162	-0.98875
HPSE2	0.24425
PLCE1	0.71125
INSL3	-0.1925
DLG1	-0.5046
PTPLA	-1.042
PIGX	0.914625
TFIP11	0.002
FIBIN	2.294
POLR2G	-0.587
GRAP2	-2.3807
DNAJB8	0.0195
CNBP	0.417333333333333
WASF1	-3.56
INPP5E	-1.3805
HSPB1	0.595125
TMEM167	-0.1889
CUBN	-0.3795
IGF1	2.143
ITPK1	0.5124
NAALAD2	-0.9295
G3BP1	-0.0932
NT5DC1	0.05025
CYP39A1	-1.155
TMEM139	2.53541666666667
POLK	0.0376
GLULD1	-0.4245
RBM15	-0.149166666666667
AMZ2	0.114
GDF15	-1.15283333333333
MESDC2	0.3445
INCA	-0.027
ACY1L2	-3.359
GZMM	-1.21433333333333
PAIP1	0.34075
CACNA2D1	2.64275
STK32C	-0.781833333333333
SH3BP4	0.0953333333333333
DEC1	0.392
PADI1	-0.033
UBB	0.3918
PON3	-3.0255
PROP1	0.6125
ANKRD13B	-1.492
ADCK1	-0.128
TCF25	-0.365333333333333
SLC38A5	-2.854
CXorf26	0.294833333333333
C19orf39	1.132
PPP1R13B	1.37375
ARL2	-0.9975
TCL6	0.344083333333333
TOP3A	0.2275
SLC16A14	-1.40075
FXYD6	1.3205
HIST1H4E	0.08725
BBC3	0.321789473684211
UNC5A	0.563666666666667
FAM86C	0.0113
PI4KB	0.044625
B3GAT1	-3.8505
SUSD2	3.18833333333333
OAZ2	-0.145166666666667
NOC4L	-0.35825
C10orf12	0.175
FADS1	-1.61333333333333
LOC144097	-0.86175
DKK2	1.55833333333333
KIAA1949	-0.46175
RHOT1	0.00960000000000001
OXT	0.597666666666667
GPR153	0.60175
ARL4A	0.110166666666667
SAAL1	-1.469
CCDC64	-0.453
USE1	-0.166666666666667
HNMT	0.178666666666667
PCGF3	-0.027
CYP2C19	0.44725
C20orf4	0.4695
CCDC11	0.4615
ACSBG2	0.74375
RWDD2A	-0.1975
PALLD	1.94425
CPLX4	-0.406
LOC492311	1.13475
KPNA2	-1.71983333333333
MACROD1	0.0722
TMCO3	-0.2945
C15orf52	-1.41466666666667
BIRC5	-1.5678
PRR16	-0.233166666666667
FAM63B	0.75525
