Hybridization REF	TCGA-A8-A07J-01A-11R-A00Z-07
RY1	-0.431
ATAD2B	0.095875
ARHGAP17	0.019
KCNIP3	-0.85875
SFPQ	-0.221375
GFRA4	0.715333333333333
AKR1B10	-3.751625
TIGD6	0.6965
RGS16	0.311125
URB1	-0.506666666666667
OR4C46	-0.159666666666667
TOP3B	-0.60375
NFATC4	1.072
CA14	-4.66125
BMPR1A	-0.0276666666666667
SNRP70	0.14475
PRL	0.79875
C6orf130	-0.98625
STAG2	0.5545
CD55	-0.729428571428571
RPS23	0.934833333333333
SSX2	-1.423
FDPSL2A	-0.5305
FBXO27	0.62975
SYNGR3	-0.109666666666667
TMSL3	1.718
EML1	-0.395
NUP93	-0.679333333333333
SMAD3	-0.1939
KIAA1189	1.22983333333333
HNRPUL2	1.16933333333333
TBC1D12	0.708333333333333
C16orf24	1.32625
MRVI1	1.30533333333333
ZNF581	-0.6395
ELOVL3	0.0935
OR51Q1	-0.299
CACNB3	1.26333333333333
GALNT13	-0.034375
C10orf84	0.766875
NEDD4	-0.1746
SPO11	1.26
OR5AU1	0.143
NEK4	-0.753642857142857
PRKAR2A	-0.314166666666667
IHPK1	-0.813833333333333
ATP6V0B	0.2235
CACNA1E	1.4835
CEACAM8	0.6
PEX14	0.2185
FLJ12993	-1.6405
ZBTB38	1.07933333333333
PCTK2	0.272833333333333
LRRC16	1.1679
FBLIM1	1.46308333333333
FYCO1	1.25475
RP5-1022P6.2	-0.285583333333333
CMTM1	0.3285
PLTP	1.67066666666667
RAPH1	0.66575
DOCK8	1.935625
EZH2	-2.70533333333333
SLC25A1	-1.04833333333333
PLEKHB1	-0.7071
GRB7	0.5234
ZFP37	-0.258
MRPL33	-1.13875
PELO	-0.5925
ARMC1	-0.447181818181818
C9orf27	0.0654285714285714
FLJ25778	0.562
C9orf37	-0.791333333333333
TMEM66	1.724
SPRN	0.159428571428571
HBEGF	-0.210125
PI4KA	-0.533
LEPRE1	-0.14175
POU2AF1	-3.582375
MRPL12	-1.0515
REP15	0.438
ZC3H3	0.82025
RASAL1	-2.4265
DDAH1	1.28125
ACBD5	0.399375
TMC2	-0.33
CCDC137	-0.9625
SAMD13	-1.5145
UGT2B15	-1.32083333333333
TIPARP	0.092
DNASE1L3	3.07625
TRIM72	-0.141833333333333
DBX2	1.8445
IPO8	0.36675
C21orf88	-1.751
MAP3K14	0.66725
LOC51233	0.240833333333333
GGTLA4	-0.542
PDE6D	-0.02425
ZNF117	-0.801
CLK2	-0.160875
NKRF	-1.356
TNFSF15	1.4075
DUSP2	-0.449625
SECISBP2	-0.3641
GABRR2	-0.279
PPAP2C	2.52775
LOC51145	0.2985
PAG1	0.068875
PIK3C3	0.1325
GNG10	-0.009
APOL4	1.2075
ANKRD28	-1.108875
STMN3	-0.8971
RAB14	0.9531
CDK2AP2	0.055
HDDC3	0.098875
COMMD7	0.5575
CXXC1	0.38575
HMCN1	0.201666666666667
CD40	1.008
DYNC1LI2	0.17675
GDI1	0.127
LOC646938	-0.1305
VSNL1	-2.12333333333333
PIH1D1	0.0925
RAET1G	0.6025
KRTAP5-9	0.1855
EFTUD2	-0.12825
ZNF311	0.4345
ATP6V1G3	0.351333333333333
OR2W3	0.34175
SCN4A	1.1185
MED10	-1.29025
FAM135A	-0.4886
ARHGAP4	-0.11725
EHMT2	-0.80025
UFD1L	-1.24425
ERMP1	0.6495
MAG1	0.1685
THAP8	0.492
HACE1	-1.133
FAM82C	0.668
C3orf20	-0.0755
UNC84A	-0.568166666666667
SCD5	-0.384071428571429
LASS6	1.96475
LSG1	0.472416666666667
MAL	-5.4965
GPR22	0.05
WDR5B	1.20675
ACTRT1	0.46
C17orf60	1.77933333333333
GRIN2C	0.7397
ARMC8	-0.146166666666667
SLC47A1	-1.49666666666667
DMPK	0.135
DHRS13	-0.726833333333333
SMC1A	-0.436
KRTAP17-1	0.5565
SMYD5	-0.46875
TUSC2	-0.2215
CRHR2	0.5105
KIR3DL2	-0.2895
CCDC104	-0.2885
ATP2C1	1.417125
CROT	2.102
PABPC3	-0.606833333333333
EGR1	-0.8405
THSD1	0.63975
KHK	-1.6275
SLC12A2	1.24375
CD58	-0.81575
STOX2	-0.271166666666667
CCDC76	-0.8759
CCDC48	3.65225
DNAH1	0.731666666666667
ZIC4	-0.309875
OR1G1	0.223
PSMC6	-0.351
PROKR1	0.119
ABCB1	-0.755
TRAT1	-1.61225
LLGL1	1.129
MTF1	0.61975
USP54	0.2645
PAGE2B	-1.8155
ITGB7	-3.45825
CCDC81	-0.1915
LOC149837	0.51175
SCUBE1	-0.5555
ZSCAN10	1.1985
HUWE1	0.242785714285714
CDH17	-0.1455
CD180	2.254
IL17A	0.031
TMPO	-1.536875
KIAA1524	-1.60433333333333
HDGFRP3	0.294
OXCT1	-1.13881818181818
RRAS2	-2.12216666666667
LTBP2	3.3518125
SV2B	2.82633333333333
CYP2A6	1.5395
PKD1L2	0.5485
PPM1M	1.7105
FLJ22662	2.43416666666667
ZNF502	0.87
GP6	-0.194
CRYBA2	-1.55775
LEF1	-1.7601
CTPS	-2.89771428571429
EYA1	-1.4
EPS8L1	1.75275
MAPK14	-0.681
SERPINB2	-4.7925
GTF2F2	-0.841
ZNHIT4	-0.065
PLA1A	0.421
C20orf114	2.56625
HPR	-2.055
C18orf2	-3.3332
SATB2	-1.98675
KCNJ9	0.177
MGC157906	0.4285
MOCS3	0.0475
C17orf71	-0.237
PPHLN1	-0.2495
HIST1H2BN	-0.529375
RAPGEF1	-0.10975
MAP3K8	-0.49275
DLG4	0.7915
STC1	-2.17966666666667
CDGAP	2.48075
DDX26B	-1.56375
LOC150223	-2.35725
CPSF3	-0.913
TMEM14A	0.30925
MYH3	-2.34375
GPKOW	-0.13675
SULT1A1	0.453166666666667
SPON1	4.2259
YY1AP1	-0.120333333333333
RAB23	0.43475
PLA2G4A	-3.40375
MAPRE3	0.55275
ZNF516	1.38185714285714
GGPS1	0.413
EXOC3L2	0.128375
C19orf42	1.1889
MAP2K2	0.430166666666667
HIST1H2BB	0.6535
RNF19B	1.61283333333333
C6orf128	-0.467333333333333
TLR8	4.46375
PCDHA9	-0.0315
CARS2	0.65225
CLUL1	3.596
RHAG	-4.34866666666667
UNK	-0.709
EXOC8	0.7519
C9orf95	1.10525
C14orf143	-0.203166666666667
MAML3	0.300375
LDHA	-1.71175
MRPL20	0.1125
KLHDC6	0.4055
ATP5S	-0.8785
C8orf55	0.065
PHF19	-1.82725
KRTAP13-4	0.6975
TTC5	0.8785
XKR5	-0.442
SILV	-4.511
TEX28	0.1215
TCTN1	1.671
CX40.1	0.185
PPP2R5C	-0.260125
C12orf30	-1.93433333333333
CAPG	3.056
MPZL1	0.9479
ARSB	0.0163333333333333
TDH	-2.54025
WASF4	0.5265
TSSK3	-0.696833333333333
7A5	0.354
CRISPLD1	0.746
MAD1L1	-0.00716666666666667
SPIN4	-0.8215
AMPD1	-1.24475
DPYSL5	-0.318
INPP1	0.470333333333333
ANKRD11	-1.30066666666667
NPAS4	-0.087125
GCET2	0.0396666666666667
RNASE9	0.0535
GUCY2D	0.5136
CCDC98	0.56875
FGF4	-0.55975
CPM	1.5395
SLC26A4	-0.768166666666667
PLD5	0.622333333333333
FAM59A	0.8969
FBXO5	-3.23077777777778
SIPA1L1	-0.061
DPYS	0.9235
ATG4D	-0.003
TGM3	0.3045
MTCH1	0.197375
HK1	0.7655
CDC26	-0.1085
GALNT12	-1.11116666666667
LOC339229	-0.21425
MRPL35	-0.69925
ORC4L	0.08075
TNKS	0.322285714285714
C2orf24	1.15066666666667
ZNF553	0.8005
GGTLA1	3.3561
ZNF497	0.3135
CDY1B	0.768
SLC30A4	0.330714285714286
TUB	-0.791
ARHGEF18	0.887
ARRB1	1.13175
KCNK1	-1.004125
EREG	-3.42233333333333
SCAMP5	0.2695
RUNDC3B	2.51875
ADAMTS20	0.0453333333333333
IL17RB	-2.3725
FLJ20323	-0.59425
MCAM	1.262625
POLR3E	-1.20716666666667
AQR	0.500666666666667
IPMK	0.094
CDCA7	-5.024625
CAMP	-0.48175
GRHL3	-2.533
ADAMTSL2	2.35616666666667
CLMN	1.95916666666667
SSTR3	0.618
MAGEA5	-1.33116666666667
OVOL2	3.506
JMJD1B	0.4945
RBL2	0.1496
PYGO2	1.0855
PPP1R10	0.494833333333333
CSE1L	-1.0765
LCA5	0.89675
RDH16	0.63525
ASRGL1	-2.201
TOM1	0.836
PTX3	-5.649
TTC15	0.953
SCGB3A1	0.998666666666667
MRPL50	-0.924
RCAN3	1.175625
SLC26A11	0.7225
STYX	-0.260166666666667
CINP	-0.4735
MARCH7	0.17275
PFKM	0.199166666666667
SGMS1	1.1155
RIOK3	-0.328
C1orf110	0.405
CES7	0.046375
LOC440248	-2.55525
PPP1R12C	0.92125
C10orf27	1.7335
ATG9A	0.31
MRPS26	0.23775
TMEM40	-1.596
ELP3	-0.0665
ZNF787	1.182
HIAT1	0.1465
C8orf34	1.094
MGC4655	1.5686
PELI1	0.0248333333333333
PPT1	1.3617
SLC35C2	0.7685
C6orf125	-1.2805
MUC4	-1.69266666666667
RFC4	-2.36285714285714
GNB2	1.099
NUP50	-0.619642857142857
SULT4A1	-1.50933333333333
C7	4.197875
CCDC130	0.0943333333333333
ARRDC4	0.2085
RQCD1	-1.04225
GLYCTK	-0.876
AYTL2	-0.546818181818182
MTUS1	1.7877
LEMD3	0.251166666666667
PLEKHF2	1.68425
HOXA7	0.21675
GTF3C2	-0.8865
DYNLRB2	3.01225
CNOT10	-1.17625
MR1	1.6725
FFAR1	-0.13
PRIC285	0.6205
SLITRK6	7.49225
LIX1	-2.592
UBE1L2	-0.120833333333333
F8	2.22625
ACHE	0.384333333333333
KPNA5	-0.40625
TNFRSF12A	0.270666666666667
EGR3	-1.2
SERPIND1	-3.45433333333333
OASL	2.698
IFRD1	-2.451375
WDFY1	0.163666666666667
ZNF267	0.921625
ACCN5	-0.2455
ZBTB6	0.457
PPP1R3A	-0.0945
PRRT3	2.122
FBXL19	-0.1525
TXNIP	1.44771428571429
ACTN2	-1.756
ATG9B	-0.22025
C9orf117	1.33175
IL27	-2.1175
RPL36AL	-0.385666666666667
KLK15	0.24025
CHAD	1.9165
RAP2B	0.0962
HEBP2	0.55225
ZNF342	0.7775
CAMK2G	-0.496833333333333
TLR3	2.582
FGF14	0.495
HMGB2	-2.386625
TRPM5	-0.0315
OR5M11	-0.5285
KIF3B	0.511368421052632
PRICKLE2	0.82875
MTMR9	-0.000375000000000007
C3orf27	-0.152
GLRA3	-2.57866666666667
NSDHL	-0.746833333333333
TMEM32	-0.2435
POLR2D	-0.8615
MYADML	0.343
C9orf114	-0.05975
MRGPRX1	0.502
TOPORS	0.81375
CLDN19	-0.984
C1QL4	-0.3935
RNF165	-1.1235
DHRS9	3.182
DNAH2	0.201166666666667
FXR1	-0.1605
ZMYM3	-0.00675
CASP3	-0.116
FAM120C	-0.0140000000000001
SCLY	-1.54825
CA7	0.0985
ENTPD5	0.162
ZNF461	-0.030875
PDIA5	-0.17875
C1orf19	-0.7905
TMEM67	0.24275
KCTD20	-0.5585
WDR47	0.5085
FLJ38723	2.1715
KLRF1	1.28366666666667
TAS2R16	0.5295
CLDN12	-0.0775
PRKCE	1.21075
UBXD4	-1.3415
ITGAM	3.697
GLT8D3	-0.02075
WDR31	0.255
RGS2	-0.1385
OR51L1	-0.0525
MST1R	1.10675
KIAA1737	1.518
OR4A5	0.7325
GLIS1	-0.7525
PTMA	-0.00271428571428569
NAPA	1.39425
PRDM11	-0.2125
LIPF	-0.0325
DIRAS3	3.59625
ASGR2	-4.349375
C1QTNF4	0.893
PIK3R4	1.01533333333333
ARMC3	3.73125
NDUFV3	-0.45125
BTBD3	-1.04833333333333
PPP1R2	0.70275
UBE2NL	-0.44
FOSL2	1.196
FAM119A	-1.64266666666667
TUBA4A	0.2672
KRTAP12-1	-0.06875
SFRS2	-1.1885
RHPN1	0.0191
EEF2	0.155166666666667
ZDHHC11	-0.0101666666666667
EPHA3	-0.4596
RBM12	-0.62925
H2AFJ	0.28825
EDIL3	4.138
KIF26A	-0.92725
SERGEF	0.4
B3GALT4	2.7825
LOC90925	0.542333333333333
OSCAR	1.586375
NPFF	-0.085375
DEDD	0.431125
TMEM155	-0.34825
PTPN1	0.184
SCYL2	0.279333333333333
SKAP1	3.41175
LEAP2	-3.6215
GADD45G	2.1662
IFITM3	1.64414285714286
PILRB	-1.886
SLU7	0.0604375
DSC3	0.03175
DNMT3L	-2.1855
PAPD5	-0.349125
B3GNT3	-2.42733333333333
LHCGR	0.5355
MSL-1	-0.2305
UBE2S	-2.374875
SAP130	-0.557
ANAPC11	0.1315
MAGED4B	-2.5835
ATP6V1B2	1.1565
C14orf179	1.099375
CAPZA1	0.755
CDYL2	-0.096
GLRX3	-1.2475
LOC136288	-0.819
MOBKL1A	0.076
HTR2B	4.44575
CRYGD	-0.343166666666667
NUS1	-0.693166666666667
PGRMC1	0.3715
MYOM2	1.92125
FLJ39653	-1.11383333333333
CHM	0.2148
OR5M8	-0.2155
ZNF619	-0.28
FAM105A	1.8425
CCNL1	-1.3585
NAP1L3	0.32225
C10orf57	1.91116666666667
B3GALNT1	1.14116666666667
CSN1S2A	-0.282
TCP10L	1.08675
GDAP2	0.424125
DMKN	-0.220833333333333
COX6B1	-0.19675
DNASE2	1.331
MSH5	-2.235
LGMN	1.08525
USP31	-0.4944
OR13C8	0.9
SDCBP	0.6158
NUDT11	-2.15016666666667
PYGL	-0.796333333333333
SNPH	-0.858166666666667
B3GNT4	-1.436
MIZF	-0.3671
NUBPL	0.536625
NOD1	0.377666666666667
CDH22	-0.103875
NUBP1	0.8845
DSCAM	-3.413
DGKI	0.9815
FAM136A	-1.0345
AKAP1	0.07
SLC16A6	-1.02475
RIN3	2.10775
PSG2	-0.499
DIP2B	0.502333333333333
PSORS1C1	0.559
KIAA0495	0.763
FLJ90709	-0.0973333333333333
LPA	-0.328666666666667
PIGA	-0.512333333333333
LY75	2.9335
UTS2	-6.15766666666667
RREB1	0.586375
GALNACT-2	0.6385
MGC3196	-0.75575
FLJ31568	-0.3545
LPHN1	-0.669125
SP1	0.934625
TOX4	0.404833333333333
HSPA9	-0.4344
APOBEC1	0.025
SLC35E4	-0.6705
LSM5	-1.641
SURF1	1.028
ZBTB1	0.339833333333333
GTF2F1	0.58175
RPS15A	-0.0928571428571429
DUSP21	-0.460666666666667
GINS4	-3.4735
MYO15A	1.37916666666667
GIMAP7	3.38425
MGC13379	0.2975
ATP6V1E2	-0.317
UTP3	-0.171
HNRPA3	-0.93125
MT4	0.137
C14orf155	0.9965
U1SNRNPBP	0.0975
CKLF	-0.5985
PLEKHN1	-1.35416666666667
MBNL1	0.812583333333333
NUP160	-1.61725
ACSM2A	-1.54625
LOC129881	1.42725
KIAA1529	-0.42075
FLJ22639	-2.689
HAND1	-1.608
GSX1	-0.105
FGA	-4.0784375
SERPINB1	0.35525
ZNF642	0.68375
IGFBP1	-8.734375
SLC1A1	3.554
DHX57	0.133875
ZNF766	0.7885
PTPN21	0.168
GDPD3	-2.6925
PNPLA5	0.18
TBR1	0.0113333333333333
FAM116A	-0.6295
IQGAP1	1.51425
FOS	0.540875
ZNF226	-0.425375
FIGNL1	-1.08266666666667
C14orf1	0.627333333333333
ZMYND17	-0.0835
PUS7	-1.92
TUBB6	-0.56775
KCNQ2	-1.65425
MARCH6	-0.151416666666667
CCDC33	0.174
PRODH	-2.1295
RBM11	1.776
EPHA6	0.229285714285714
SLC43A1	0.15425
LOC196541	0.801625
NTN1	0.874166666666667
ING4	1.454
PCDHB10	0.97025
DPH2	-0.746666666666667
SPACA4	0.052
FBXL21	-3.6585
DIAPH1	-0.228833333333333
ZNF71	0.0723333333333333
CEP76	-0.7185
CORO1A	0.918
RRM2	-3.167625
EDG4	1.081
OS9	1.5395
SLC4A1AP	-0.144
COG5	0.0285
COPS8	-0.21725
NGLY1	-1.253
NCBP2	0.126125
C17orf42	-0.743166666666667
GPSM3	1.4735
SIL1	1.911
ASB6	0.32575
SMAD5OS	-0.366
UNC93A	-3.79675
A1BG	-0.512666666666667
C21orf62	0.4895
FMO5	0.363166666666667
ATRIP	0.201666666666667
CEBPG	-0.178166666666667
C7orf38	-0.268833333333333
TNFRSF1B	1.974
CLEC1A	1.822
IQSEC1	0.491375
PATZ1	1.1358
RBM22	0.867
BAG2	-1.96633333333333
PAQR5	-1.33383333333333
C9orf127	1.1988
THNSL1	0.1385
SHROOM3	3.1549
JAM2	1.655
SNRPN	-1.5265
ALX4	0.3255
CACNA1S	-0.5135
FAM130A1	0.128
CORIN	3.609
CD300LB	2.5705
PLEKHG6	1.6115
LRRC40	-1.4665
PCLKC	-1.4245
PCDHB16	0.911833333333333
WNT2B	1.27133333333333
ASNS	-2.34966666666667
MRPL49	0.739375
FLJ46111	-0.75
ISG20	-0.3165
SMU1	-0.227333333333333
CASZ1	0.655
POLR1D	-0.365916666666667
GIN1	-0.7125
SNAG1	0.543166666666667
ANKRD29	-0.61975
CDKN2AIP	-0.27725
KRR1	-0.5145
CXCL1	-4.7215
EPM2A	-0.1469
PC	0.844666666666667
DEFB127	0.0535
PDZRN4	2.52333333333333
FAH	1.78975
OR51E1	2.815
CDC2L6	-0.189666666666667
DNTTIP1	-0.2015
PAX8	-0.5515
TMEM116	-0.0925
C1orf150	0.8885
PRO2012	-0.4145
MRPL40	-1.04816666666667
BEX1	-3.7833
SLC2A4	0.5075
PKMYT1	-1.87125
FEZF2	-0.0285
SLC26A9	-2.31375
MAP2	0.113416666666667
LYL1	0.17625
SLC25A19	-1.07816666666667
NOS3	0.5495
ZNF34	0.8155
TMPRSS11F	0.8945
FAM43A	0.83525
FCRL4	0.835666666666667
KLF14	0.0155
FLRT2	0.934666666666667
WRN	-1.25725
SDF2	0.7783
KRT8P12	-0.223
C6orf195	-0.5425
C9orf125	-0.622
DZIP3	0.5415
RIT1	-0.0109166666666666
SCML1	-2.50716666666667
RHBDF2	0.879125
OR2G3	0.761
REXO1L1	-0.752
MAP3K7IP3	-0.328375
C3orf57	-1.7915
FBXW11	-1.30166666666667
ETAA1	-0.382
C14orf131	-0.1052
AKT1S1	1.0775
SLC12A5	-1.214875
C9orf164	1.70075
NRIP3	0.138
NOS1AP	0.31775
TMEM121	0.64825
SAP30BP	0.0312
DGCR6	0.45375
WDR76	-2.54725
FAM82B	-0.62875
LOC606495	0.068
MAP9	2.10775
BCDIN3D	0.79275
CXorf36	3.61583333333333
DSCR3	0.026
ZFAND3	0.358375
C7orf43	0.564833333333333
SPSB3	1.6942
C19orf19	0.307
FAM133A	-2.04275
C12orf25	0.335
SLC39A3	-0.486
DISP2	-0.825
PI4KAP2	-1.0355
MKRN3	-1.33916666666667
ADAMTS13	-0.203625
CBLN3	0.6945
TTYH1	-1.91633333333333
C3orf18	1.24125
FLJ13236	0.08875
ZMYND12	2.7025
C18orf25	0.232
GLB1L3	-1.03
ATP13A5	-0.3465
RANBP10	-0.23975
CD96	-1.7854
DENND1C	0.286
RBMS3	1.7837
SLC41A3	0.776833333333333
DGCR6L	0.225
TMEM128	0.193333333333333
CSNK1G3	-0.487214285714286
MOBKL2C	1.913125
TSPAN6	-0.812125
MATN2	-0.3278
MSL2L1	0.754666666666667
ST6GALNAC2	-0.995
FGFBP2	2.39975
FGL1	-7.208
MPP3	-0.870333333333333
ARHGEF6	1.6735
TGFBR2	1.535125
ACMSD	0.861
IL33	3.93175
C9orf5	0.387916666666667
DEAF1	1.1187
AMN	0.1555
DEFA6	0.4605
RNF212	-1.11525
METT5D1	0.575666666666667
CIB1	1.0211
TSSK1B	0.06725
KIAA1727	-0.19125
ZNF680	0.02975
LOC399900	-1.059
LOC152217	-0.678916666666667
CTNNAL1	-3.0755
CIT	-3.48933333333333
TLE6	1.864
ZNF607	-0.895
HERC4	-1.11383333333333
DRAP1	-0.4021
PEMT	-0.308
C10orf111	-1.0375
ZNF575	1.826875
KCTD7	0.192
MYO1F	1.46625
LOC285382	0.3275
RAB11A	0.9519
PLCD3	-0.2475
C15orf28	0.27275
PTBP2	-0.804125
CTB-1048E9.5	-0.318875
C19orf60	-0.533166666666667
C7orf25	-0.272
SETD7	1.490625
HOXB9	-4.5205
VANGL1	0.023
CHAF1B	-2.9295
NDUFA3	-0.706
KIAA1328	0.176166666666667
SHARPIN	0.438875
TTC23	0.11075
UGP2	0.600416666666667
ANKIB1	0.6481
CIRBP	2.05785714285714
SEC14L4	-4.22983333333333
OVCH1	-0.351
VPS52	0.11075
FAT	-1.232125
M6PRBP1	0.93
GPRIN3	1.965
PPM1F	-0.141833333333333
TSR1	-0.64325
CCDC85A	3.0215
PCSK5	2.851
ZFHX3	0.225
HEMK1	-0.947
PGBD2	-0.0155
RSRC2	-0.105666666666667
AURKC	-1.0125
SCRIB	-0.195375
ORM2	-4.967
FAM115A	0.2721
FZD6	-2.2475
UNC119	0.526166666666667
GPX3	1.982
NOV	0.770125
CABC1	0.269625
CDC42SE2	0.221375
EIF2S2	-0.9568
RNF130	1.56875
CKAP5	-0.594833333333333
RP11-413M3.2	0.687
C10orf18	-0.1694
TMEM93	-0.624
DYX1C1	1.3025
KCNMB2	-2.19
ANK3	2.226
KRT5	-2.8297
CDH12	-1.901125
QRSL1	-0.833125
JUB	-0.746
SHC4	-2.748125
CCL15	2.014
CCDC22	0.49725
SNX24	-0.242
RARS	-0.35075
MORC2	0.272625
FAM48A	0.083
MT1H	-2.0695
PPP1R14C	-2.997
FOXD1	-2.60721428571429
C1orf213	-1.8895
AMT	-2.0933
DSN1	-1.4035
PTPLAD2	2.79325
DIS3L	0.1015
RASL11A	1.41425
GPRC5B	0.456875
FRMD7	0.702
STRN4	-0.03925
KITLG	2.08413636363636
HDGF	-0.207
OR1S1	0.036
SETX	0.499
DDR2	1
KCTD12	2.729
LYZL2	-1.3345
WDR52	0.276
TMEM2	0.34225
ZNF579	2.14216666666667
LOC200810	1.0535
TNFSF9	-1.9535
PPFIA4	-4.28875
CNIH3	1.326
MAP4K4	-0.803
ROD1	-0.111642857142857
ALS2CR12	0.523
DOCK3	-1.01783333333333
PAQR9	-4.9055
ASB17	0.3422
STX16	-1.103375
FEZ2	0.695166666666667
DLAT	-1.1615
KIF21B	-1.17233333333333
CDC5L	0.10825
TMEM119	2.75033333333333
CRIP3	-2.42425
TPSD1	0.667666666666667
TEPP	0.20875
GNGT2	1.80925
C21orf121	1.573
WNK1	-0.15025
FLJ10490	0.3712
OR51B5	-3.1295
LOC203547	-0.936375
HAS1	2.543
PPA1	-1.22266666666667
ST7	0.415125
C11orf46	0.5829
POPDC3	-4.89733333333333
ACOX2	0.793333333333333
ATCAY	-0.764333333333333
TM4SF19	3.377
MFSD9	-0.274666666666667
PDHB	-1.0365
ERN1	-0.1035
LCE3C	0.319
GPR111	0.876
NOTCH3	1.507
ADAMTS5	3.2045
B3GALT1	-0.37025
UGCGL1	-0.435666666666667
FAM58A	-0.229
FBXO32	1.7335
CLPP	-0.4835
NXPH1	-1.135
MTMR3	0.991333333333333
ATP1B3	-1.414375
TMEM16A	3.852625
HIST1H3F	0.69
TRIM25	0.463666666666667
SDCBP2	2.93
CRKL	-1.3135
HOXB2	1.5395
ANP32B	-0.6015
GATM	3.986
AP4E1	-0.204
EDG5	0.284875
CDKN3	-3.51016666666667
CDH4	-2.9525
PGD	0.237833333333333
RND1	1.0155
GAD1	-1.9064
MPG	0.71625
LOC440350	-0.8255
ZNF133	-0.115
SERPINB12	-0.2225
AMELY	0.307
DHX36	-0.103
TNFAIP8L2	3.47916666666667
PHTF2	-0.116555555555556
CCDC112	-1.13616666666667
IQCC	0.1075
HEYL	4.06616666666667
FTSJ2	-0.287833333333333
APPL1	-0.095125
RAB43	0.516571428571429
OR10G2	-0.1695
WAC	0.287166666666667
ADCY9	0.17625
RUNDC2B	0.6765
PYCRL	0.3288
AGPAT7	-0.0166666666666667
SLC22A9	-0.5136
CDKAL1	-0.4
PDYN	0.2985
C20orf74	0.25275
MTMR11	1.7575
VAV3	3.56308333333333
DAPL1	-1.722
STXBP3	-0.11525
EIF3G	0.05825
ARHGAP22	0.07675
NPFFR1	0.7595
NPC1	-0.359333333333333
ALDH9A1	1.15183333333333
ZNF600	0.295125
ZNF678	-0.513166666666667
RASSF1	-0.679416666666667
ADD2	-2.513875
PITPNB	-0.53325
PKD2L2	-0.033875
LRP11	-0.89625
CDKL1	0.9475
SMEK2	-0.157
PRODH2	-3.6775
C11orf54	-0.348666666666667
SFRS11	-0.114
IL7	-0.458333333333333
ALS2CR16	1.377
BTG3	-2.29883333333333
PAK2	0.991166666666667
RP11-679B17.1	0.045
GATA4	-1.93266666666667
ATP2B1	0.20625
LOC130940	1.195
C1orf172	1.83033333333333
ATF7IP2	-0.54075
SLC25A43	0.256333333333333
CENTG3	0.56
IGF2BP1	-4.273
FCHSD1	0.451
CAMK2N2	2.37666666666667
ELAVL3	-0.0512222222222222
NBPF15	-0.161833333333333
UBE2J2	0.76425
GNL2	-1.272
PRR3	-0.226
NLF2	1.78925
OR4F6	0.021
KLHL24	1.8205
CCDC88A	-0.6347
SGPP1	-0.439833333333333
C10orf11	0.393666666666667
SLC35B4	-0.649
UGT3A2	-1.6875
ARNT2	1.1879
CBR1	-0.024875
ITPR3	-1.36833333333333
TRAPPC6B	-0.4643
AMZ1	-2.177
ARP11	0.61375
WDSUB1	-0.145
APBA1	-0.026
RAB2A	0.3344
C6orf162	-0.976
HPSE2	0.135
PLCE1	-1.23025
INSL3	-0.00900000000000001
DLG1	0.4532
PTPLA	-3.98975
PIGX	0.888
TFIP11	0.677166666666667
FIBIN	3.92
POLR2G	-0.18275
GRAP2	-1.3461
DNAJB8	-0.4485
CNBP	0.826833333333333
WASF1	-2.25475
INPP5E	-0.9971
HSPB1	-0.299375
TMEM167	-0.4425
CUBN	-0.01225
IGF1	4.1265625
ITPK1	0.4194
NAALAD2	-0.812
G3BP1	-0.6121
NT5DC1	-0.264875
CYP39A1	-0.174
TMEM139	-1.23491666666667
POLK	0.00839999999999999
GLULD1	-0.53825
RBM15	-0.5375
AMZ2	0.07575
GDF15	-2.7105
MESDC2	0.41625
INCA	0.9675
ACY1L2	-3.352
GZMM	-1.71416666666667
PAIP1	-0.067
CACNA2D1	0.62475
STK32C	-1.479
SH3BP4	1.6515
DEC1	-0.648
PADI1	0.189
UBB	0.2926
PON3	-0.846
PROP1	0.5055
ANKRD13B	0.1795
ADCK1	0.989
TCF25	0.276
SLC38A5	-1.0495
CXorf26	0.0576666666666667
C19orf39	0.31125
PPP1R13B	-0.10475
ARL2	-0.0905
TCL6	0.0982727272727273
TOP3A	-0.4505
SLC16A14	-1.214
FXYD6	1.94383333333333
HIST1H4E	-0.0225
BBC3	1.56368421052632
UNC5A	-0.0541666666666666
FAM86C	-0.0788
PI4KB	1.137875
B3GAT1	-3.646
SUSD2	1.39966666666667
OAZ2	0.3895
NOC4L	-0.457
C10orf12	-0.2425
FADS1	-2.02616666666667
LOC144097	-1.13775
DKK2	2.74966666666667
KIAA1949	0.68375
RHOT1	0.3549
OXT	1.944
GPR153	2.21275
ARL4A	-2.39816666666667
SAAL1	-1.08375
CCDC64	-1.015
USE1	-0.431333333333333
HNMT	1.18566666666667
PCGF3	0.4604375
CYP2C19	0.43775
C20orf4	0.431
CCDC11	1.88075
ACSBG2	0.65925
RWDD2A	-0.5025
PALLD	3.2265
CPLX4	-0.4605
LOC492311	1.32475
KPNA2	-2.32433333333333
MACROD1	-0.2217
TMCO3	0.617
C15orf52	-0.131166666666667
BIRC5	-2.64573333333333
PRR16	-0.0978333333333334
FAM63B	0.182125
KATNB1	-0.7475
WNT8B	-0.453
CPLX3	-0.0165
GHR	3.76275
CCDC124	-0.50675
