Hybridization REF	TCGA-A2-A0D0-01A-11R-A00Z-07
ZNF347	-0.1268
GTF2E1	1.19475
RY1	0.206166666666667
ATAD2B	0.869875
ARHGAP17	-0.1106
KCNIP3	0.3435
SFPQ	1.513125
GFRA4	0.512166666666667
AKR1B10	-1.72025
TIGD6	-0.1825
RGS16	2.019375
URB1	-0.544166666666667
OR4C46	0.074
TOP3B	-0.3385
NFATC4	0.125
CA14	-4.53525
BMPR1A	0.761333333333333
SNRP70	0.153875
PRL	0.367090909090909
C6orf130	-1.4165
STAG2	0.7455
CD55	-0.577
RPS23	-0.938833333333333
SSX2	-1.57683333333333
FDPSL2A	-0.76975
FBXO27	0.720875
SYNGR3	-0.666166666666667
TMSL3	0.132
EML1	-0.7865
NUP93	0.122083333333333
SMAD3	-0.1221
KIAA1189	-0.328666666666667
HNRPUL2	1.2445
TBC1D12	-0.172166666666667
C16orf24	-0.116
MRVI1	0.663
ZNF581	-0.153666666666667
ELOVL3	2.0315
OR51Q1	0.3315
CACNB3	-0.0796666666666667
GALNT13	-2.458
C10orf84	0.2625
NEDD4	-1.0024
SPO11	0.653
OR5AU1	0.4575
NEK4	0.0962142857142857
PRKAR2A	-0.397166666666667
IHPK1	-0.145166666666667
ATP6V0B	-0.13925
CACNA1E	0.446
CEACAM8	-0.4388
PEX14	0.041
FLJ12993	-2.182
ZBTB38	-0.146
PCTK2	-0.0196666666666667
LRRC16	0.1915
FBLIM1	0.981666666666667
FYCO1	0.05425
RP5-1022P6.2	-1.04366666666667
CMTM1	0.321333333333333
PLTP	3.0225
RAPH1	0.494375
DOCK8	0.957625
EZH2	-0.267666666666667
SLC25A1	-0.448
PLEKHB1	1.4338
GRB7	0.9384
ZFP37	-0.35075
MRPL33	-0.53275
PELO	-2.47675
ARMC1	0.385363636363636
C9orf27	0.465625
FLJ25778	0.229
C9orf37	-0.760166666666667
TMEM66	0.047
SPRN	-0.192125
HBEGF	0.44875
PI4KA	-1.4775
LEPRE1	0.217
POU2AF1	-4.108375
MRPL12	-0.0215
REP15	0.3295
ZC3H3	1.291
RASAL1	1.44875
DDAH1	-0.11725
ACBD5	-0.110375
TMC2	-0.125
CCDC137	-0.75975
SAMD13	-1.0925
UGT2B15	-4.3775
TIPARP	-0.624
DNASE1L3	-0.99475
TRIM72	0.271
DBX2	1.733
IPO8	0.3595
C21orf88	-1.8287
MAP3K14	0.43375
LOC51233	0.728
GGTLA4	-0.35625
PDE6D	-0.80325
ZNF117	-1.049
CLK2	-0.053375
NKRF	-0.438
TNFSF15	-0.3478
DUSP2	1.806375
SECISBP2	-1.279
GABRR2	0.29
PPAP2C	2.055
LOC51145	0.208166666666667
PAG1	-0.44075
PIK3C3	-0.5855
GNG10	-1.111
APOL4	0.9215
ANKRD28	-0.745
STMN3	-0.3314
RAB14	0.0447
CDK2AP2	-0.227
HDDC3	-0.6485
COMMD7	0.55025
CXXC1	-0.51475
HMCN1	-1.27
CD40	2.3815
DYNC1LI2	0.0795
GDI1	0.7985
LOC646938	0.151
VSNL1	-0.194666666666667
PIH1D1	-0.356666666666667
RAET1G	-1.4255
KRTAP5-9	-0.172
EFTUD2	-0.1155
ZNF311	-3.01133333333333
ATP6V1G3	-0.0393333333333334
OR2W3	-1.246
SCN4A	0.64925
MED10	0.34325
FAM135A	-0.1415
ARHGAP4	-0.9665
EHMT2	-0.0979999999999999
UFD1L	-1.143
ERMP1	0.29
MAG1	-0.806333333333333
THAP8	-0.2165
HACE1	-0.1175
FAM82C	-0.316166666666667
C3orf20	-0.3895
UNC84A	-1.2755
SCD5	-0.183928571428571
LASS6	-1.8915
LSG1	1.00116666666667
MAL	-5.214
GPR22	-0.77
WDR5B	0.73925
ACTRT1	0.932
C17orf60	-0.592333333333333
GRIN2C	0.0108
ARMC8	1.15058333333333
SLC47A1	-3.2685
DMPK	0.3715
DHRS13	-0.7715
SMC1A	-0.213166666666667
KRTAP17-1	0.03975
SMYD5	0.5855
TUSC2	0.389625
CRHR2	0.8145
KIR3DL2	0.2915
CCDC104	-0.40925
ATP2C1	1.5485
CROT	-1.41625
PABPC3	0.8695
EGR1	0.707333333333333
THSD1	-1.6285
KHK	-0.8745
SLC12A2	2.180375
CD58	-0.65725
STOX2	0.273166666666667
CCDC76	-1.0773
CCDC48	0.3335
DNAH1	0.389833333333333
ZIC4	1.30975
OR1G1	0.8385
PSMC6	-0.757
PROKR1	-0.071
ABCB1	-1.772375
TRAT1	-0.66225
LLGL1	0.5525
MTF1	-0.2585
USP54	-0.257375
PAGE2B	-2.764
ITGB7	-3.601
CCDC81	0.3425
LOC149837	0.31725
SCUBE1	0.00800000000000001
ZSCAN10	0.5795
HUWE1	0.801214285714286
CDH17	1.364
CD180	0.153
IL17A	0.50075
TMPO	-0.718875
KIAA1524	0.3125
HDGFRP3	-4.42383333333333
OXCT1	0.096
RRAS2	0.191833333333333
LTBP2	2.1003125
SV2B	-1.8846
CYP2A6	0.6665
PKD1L2	-1.38083333333333
PPM1M	-0.59525
FLJ22662	1.9985
ZNF502	1.71625
GP6	-0.38075
CRYBA2	0.31575
LEF1	-3.3636
CTPS	-0.296714285714286
EYA1	-2.448
EPS8L1	1.15175
MAPK14	-0.731916666666667
SERPINB2	-5.07925
GTF2F2	0.0825
ZNHIT4	0.3415
PLA1A	-0.738625
C20orf114	0.26675
HPR	-0.368
C18orf2	-3.595
SATB2	-3.99875
KCNJ9	0.078
MGC157906	1.045
MOCS3	1.42625
C17orf71	-0.6715
PPHLN1	0.5093
HIST1H2BN	-2.2955
RAPGEF1	0.74825
MAP3K8	1.42625
DLG4	-0.0261666666666667
STC1	0.938166666666667
CDGAP	1.1935
DDX26B	-1.16
LOC150223	-0.5765
CPSF3	0.012
TMEM14A	-0.55975
MYH3	-0.11075
GPKOW	-0.554
SULT1A1	-1.18666666666667
SPON1	0.5662
YY1AP1	0.0878333333333333
RAB23	-0.28275
PLA2G4A	-5.091
MAPRE3	-1.00125
ZNF516	-2.40814285714286
GGPS1	0.77825
EXOC3L2	-0.440375
C19orf42	-0.1965
MAP2K2	0.5745
HIST1H2BB	-0.81975
RNF19B	2.63383333333333
C6orf128	-0.731
TLR8	2.5795
PCDHA9	0.3955
CARS2	0.828875
CLUL1	-0.230166666666667
RHAG	-3.66233333333333
UNK	-0.456
EXOC8	1.4216
C9orf95	-0.596
C14orf143	-1.4636
MAML3	0.0742857142857143
LDHA	-1.35875
MRPL20	0.337
KLHDC6	0.386666666666667
ATP5S	-1.23033333333333
C8orf55	0.7665
PHF19	-0.77525
KRTAP13-4	0.8155
TTC5	-0.2495
XKR5	-0.6435
SILV	-4.4575
TEX28	0.1065
TCTN1	0.12825
CX40.1	0.506
PPP2R5C	-0.0965
C12orf30	-0.285
CAPG	0.88475
MPZL1	0.0967
ARSB	-0.889
TDH	-1.9925
WASF4	-1.5895
TSSK3	-0.023
7A5	-1.886
CRISPLD1	1.340125
MAD1L1	0.1645
SPIN4	1.35783333333333
AMPD1	-2.16125
DPYSL5	0.71
INPP1	-0.381333333333333
ANKRD11	-0.765111111111111
NPAS4	0.57325
GCET2	-0.166444444444444
RNASE9	0.4
GUCY2D	0.204333333333333
CCDC98	0.0965
FGF4	-0.224375
CPM	-0.844166666666667
SLC26A4	1.08683333333333
PLD5	-0.29
FAM59A	-0.0888
FBXO5	0.483666666666667
SIPA1L1	0.433625
DPYS	0.2185
ATG4D	1.147
TGM3	-0.5085
MTCH1	-0.455875
HK1	-0.586769230769231
CDC26	-0.985625
GALNT12	-4.16016666666667
LOC339229	-1.06625
MRPL35	-0.07225
ORC4L	-0.220625
TNKS	-0.0867142857142857
C2orf24	0.174166666666667
ZNF553	-0.3165
GGTLA1	2.1836
ZNF497	-2.23
CDY1B	0.55025
SLC30A4	-0.326571428571429
TUB	0.23975
ARHGEF18	-0.07275
ARRB1	0.83175
KCNK1	1.529875
EREG	-1.8965
SCAMP5	0.624
RUNDC3B	-0.43175
ADAMTS20	-0.0436666666666667
IL17RB	-0.734125
FLJ20323	-0.71325
MCAM	0.638375
POLR3E	-1.727
AQR	0.3955
IPMK	-0.72
CDCA7	-0.336625
CAMP	-0.4845
GRHL3	-0.81775
ADAMTSL2	0.630166666666667
CLMN	1.26616666666667
SSTR3	0.918
MAGEA5	-1.74366666666667
OVOL2	4.34075
JMJD1B	0.9315
RBL2	0.2961
PYGO2	0.8965
PPP1R10	0.488166666666667
CSE1L	0.8835
LCA5	1.3105
RDH16	0.4545
ASRGL1	-2.4255
TOM1	-0.2195
PTX3	-1.1295
TTC15	1.07825
SCGB3A1	1.3815
MRPL50	-1.23725
RCAN3	0.96775
SLC26A11	-0.13775
STYX	-0.036
CINP	0.22475
MARCH7	0.20375
PFKM	-0.541
SGMS1	-0.413
RIOK3	-0.6345
C1orf110	1.29
CES7	0.062625
LOC440248	-1.58525
PPP1R12C	0.41325
C10orf27	0.5825
ATG9A	-0.14325
MRPS26	0.80225
TMEM40	-0.4815
ELP3	-0.0097
ZNF787	0.8727
HIAT1	0.104875
C8orf34	-0.112833333333333
MGC4655	-0.1399
PELI1	2.4085
PPT1	0.7587
SLC35C2	0.167833333333333
C6orf125	-0.75475
MUC4	-0.888666666666667
RFC4	0.222571428571429
GNB2	0.623333333333333
NUP50	0.391642857142857
SULT4A1	2.336
C7	0.13875
CCDC130	-0.473666666666667
ARRDC4	0.94075
RQCD1	-0.404
GLYCTK	-1.3635
AYTL2	2.042
MTUS1	0.3159
LEMD3	0.420833333333333
PLEKHF2	-0.57625
HOXA7	-1.535375
GTF3C2	0.7545
DYNLRB2	-2.5755
CNOT10	-0.49475
MR1	-0.949166666666667
FFAR1	-0.4275
PRIC285	0.7105
SLITRK6	0.33575
LIX1	-2.7652
UBE1L2	-0.314916666666667
F8	1.684
ACHE	0.320833333333333
KPNA5	-1.387
TNFRSF12A	0.907833333333333
EGR3	-0.1545
SERPIND1	-3.1915
OASL	3.54525
IFRD1	-0.24475
WDFY1	-0.37
ZNF267	0.034125
ACCN5	-0.022
ZBTB6	1.17425
PPP1R3A	0.0915
PRRT3	-0.98275
FBXL19	-0.028
TXNIP	-1.62414285714286
ACTN2	-2.50825
ATG9B	0.31825
C9orf117	0.34025
IL27	-0.742
RPL36AL	-0.645
KLK15	-0.292
CHAD	0.526
RAP2B	-0.0281
HEBP2	1.89425
ZNF342	0.727
CAMK2G	-0.2555
TLR3	-0.978
FGF14	-0.5765
HMGB2	0.43225
TRPM5	0.396
OR5M11	0.6015
KIF3B	0.712736842105263
PRICKLE2	-1.90675
MTMR9	-1.185875
C3orf27	0.52925
GLRA3	-2.1914
NSDHL	0.368
TMEM32	-0.2365
POLR2D	2.30208333333333
MYADML	0.443
C9orf114	-0.52725
MRGPRX1	0.5465
TOPORS	0.26725
CLDN19	-0.97525
C1QL4	0.264
RNF165	-0.2175
DHRS9	-1.681
DNAH2	0.116166666666667
FXR1	0.204666666666667
ZMYM3	0.587875
CASP3	-0.596666666666667
FAM120C	-0.093125
SCLY	-0.37275
CA7	0.5045
ENTPD5	-0.230333333333333
ZNF461	0.07325
PDIA5	1.4135
C1orf19	-0.0523333333333333
TMEM67	0.666
KCTD20	-0.596
WDR47	-0.08
FLJ38723	0.9745
KLRF1	-0.560166666666667
TAS2R16	1.018
CLDN12	-0.7945
PRKCE	0.03575
UBXD4	0.245
ITGAM	1.88333333333333
GLT8D3	-0.097
WDR31	-0.5758
RGS2	1.01975
OR51L1	0.6155
MST1R	1.11975
KIAA1737	0.50725
OR4A5	null
GLIS1	-1.815
PTMA	0.424785714285714
NAPA	0.11725
PRDM11	0.42925
LIPF	0.598
DIRAS3	1.2035
ASGR2	-4.001375
C1QTNF4	-0.916
PIK3R4	1.1905
ARMC3	-0.14425
NDUFV3	-0.440666666666667
BTBD3	0.997666666666667
PPP1R2	0.467916666666667
UBE2NL	0.545
FOSL2	1.35664285714286
FAM119A	-0.455
TUBA4A	0.5722
KRTAP12-1	0.4185
SFRS2	0.1945
RHPN1	-0.5905
EEF2	-0.711833333333333
ZDHHC11	-0.4075
EPHA3	-2.1097
RBM12	0.26475
H2AFJ	-0.226833333333333
EDIL3	-0.6225
KIF26A	-0.8025
SERGEF	-0.41125
B3GALT4	0.3615
LOC90925	0.2634
OSCAR	-0.39175
NPFF	-0.954875
DEDD	1.069875
TMEM155	-0.282125
PTPN1	-0.49175
SCYL2	-0.00833333333333334
SKAP1	2.13925
LEAP2	-2.75833333333333
GADD45G	0.0951
IFITM3	1.48385714285714
PILRB	-0.947833333333333
SLU7	0.0758125
DSC3	3.02625
DNMT3L	-1.741
PAPD5	-0.58275
B3GNT3	1.9385
LHCGR	0.7665
MSL-1	0.66925
UBE2S	-0.158125
SAP130	1.68425
ANAPC11	-0.4475
MAGED4B	0.286
ATP6V1B2	-0.4385
C14orf179	0.151125
CAPZA1	0.3195
CDYL2	-1.30833333333333
GLRX3	-0.639166666666667
LOC136288	-0.85175
MOBKL1A	0.56125
HTR2B	-1.0185
CRYGD	-0.0726666666666667
NUS1	0.287166666666667
PGRMC1	-0.2655
MYOM2	-2.243
FLJ39653	-2.33016666666667
CHM	-0.9768
OR5M8	0.4335
ZNF619	-0.713
FAM105A	0.4785
CCNL1	-0.303375
NAP1L3	-1.2825
C10orf57	0.934333333333333
B3GALNT1	1.3455
CSN1S2A	-0.224
TCP10L	0.29325
GDAP2	0.173
DMKN	1.30283333333333
COX6B1	-0.04875
DNASE2	0.809
MSH5	-1.829
LGMN	0.859375
USP31	0.328
OR13C8	0.882
SDCBP	-0.5139
NUDT11	-3.6685
PYGL	-0.847333333333333
SNPH	-0.6395
B3GNT4	1.0395
MIZF	0.1051
NUBPL	-0.467625
NOD1	0.100666666666667
CDH22	1.77275
NUBP1	0.957833333333333
DSCAM	-4.22325
DGKI	-1.1245
FAM136A	0.49875
AKAP1	0.141666666666667
SLC16A6	-2.855
RIN3	2.01025
PSG2	0.101
DIP2B	0.423
PSORS1C1	1.1812
KIAA0495	1.2145
FLJ90709	-1.80966666666667
LPA	-0.286333333333333
PIGA	-0.260333333333333
LY75	3.35883333333333
UTS2	-3.74416666666667
RREB1	0.083625
GALNACT-2	0.8762
MGC3196	-0.16825
FLJ31568	1.69575
LPHN1	-0.01325
SP1	0.870625
TOX4	-0.783
HSPA9	0.6245
APOBEC1	-0.492
SLC35E4	-1.76975
LSM5	-1.007
SURF1	-0.606
ZBTB1	-0.388833333333333
GTF2F1	-0.214375
RPS15A	-0.142142857142857
DUSP21	-1.165
GINS4	-0.9045
MYO15A	-0.258333333333333
GIMAP7	3.365
MGC13379	0.98625
ATP6V1E2	1.40583333333333
UTP3	-0.63325
HNRPA3	-0.3428125
MT4	0.8885
C14orf155	1.286
U1SNRNPBP	0.22875
CKLF	-0.680666666666667
PLEKHN1	-0.3865
MBNL1	0.240583333333333
NUP160	-0.39125
ACSM2A	-1.2925
LOC129881	-0.63975
KIAA1529	-0.04425
FLJ22639	-1.227
HAND1	-1.067
GSX1	0.659
FGA	-3.9713125
SERPINB1	-0.508
ZNF642	1.68875
IGFBP1	-8.11675
SLC1A1	-0.13075
DHX57	1.376125
ZNF766	-2.4455
PTPN21	-0.3974
GDPD3	-2.23266666666667
PNPLA5	0.672
TBR1	0.847666666666667
FAM116A	-0.12625
IQGAP1	1.284875
FOS	0.30125
ZNF226	-1.8555
FIGNL1	-0.0188333333333333
C14orf1	0.190666666666667
ZMYND17	0.846
PUS7	1.656
TUBB6	-0.239625
KCNQ2	-0.46975
MARCH6	0.646416666666667
CCDC33	0.403
PRODH	-1.62975
RBM11	-0.2385
EPHA6	0.4542
SLC43A1	-1.12825
LOC196541	0.448142857142857
NTN1	1.046
ING4	0.39
PCDHB10	1.47575
DPH2	0.287833333333333
SPACA4	0.10775
FBXL21	-3.592
DIAPH1	0.251666666666667
ZNF71	0.738666666666667
CEP76	-0.0125
CORO1A	0.06125
RRM2	-0.872
EDG4	1.22975
OS9	0.1625
SLC4A1AP	0.626
COG5	0.2105
COPS8	-0.96625
NGLY1	-1.83425
NCBP2	1.74175
C17orf42	-0.992333333333333
GPSM3	0.39
SIL1	-0.389833333333333
ASB6	1.07675
SMAD5OS	-0.407333333333333
UNC93A	-2.755875
A1BG	-2.12833333333333
C21orf62	1.17575
FMO5	-3.1499
ATRIP	-0.2275
CEBPG	0.719666666666667
C7orf38	0.0903333333333333
TNFRSF1B	0.897166666666667
CLEC1A	0.379
IQSEC1	0.293375
PATZ1	0.8295
RBM22	0.76475
BAG2	-1.087
PAQR5	-0.366333333333333
C9orf127	0.4615
THNSL1	0.602
SHROOM3	2.0206
JAM2	-1.20075
SNRPN	-2.5575
ALX4	0.964
CACNA1S	0.3535
FAM130A1	0.171
CORIN	0.5615
CD300LB	0.9585
PLEKHG6	1.0675
LRRC40	-1.17825
PCLKC	-1.006
PCDHB16	-1.49766666666667
WNT2B	0.343666666666667
ASNS	-1.65222222222222
MRPL49	0.554375
FLJ46111	-0.7065
ISG20	-0.53625
SMU1	0.784166666666667
CASZ1	-0.428
POLR1D	-0.0912499999999999
GIN1	-2.01225
SNAG1	-0.436
ANKRD29	-2.93
CDKN2AIP	-1.3085
KRR1	-0.72475
CXCL1	2.49416666666667
EPM2A	0.6911
PC	-0.4995
DEFB127	1.0355
PDZRN4	0.5794
FAH	-0.404875
OR51E1	0.4925
CDC2L6	-0.282333333333333
DNTTIP1	0.4175
PAX8	-1.51625
TMEM116	-2.5065
C1orf150	1.269
PRO2012	0.96925
MRPL40	-0.719166666666667
BEX1	-3.6269
SLC2A4	-1.31816666666667
PKMYT1	0.24575
FEZF2	-0.357166666666667
SLC26A9	0.174
MAP2	-0.123
LYL1	-1.868
SLC25A19	-0.888833333333333
NOS3	-0.9265
ZNF34	0.516
TMPRSS11F	-0.3815
FAM43A	0.7165
FCRL4	0.667666666666667
KLF14	0.5
FLRT2	-1.536
WRN	0.02625
SDF2	-0.4996
KRT8P12	0.469
C6orf195	-0.552
C9orf125	-3.529
DZIP3	-0.444375
RIT1	-0.274333333333333
SCML1	-2.25733333333333
RHBDF2	0.849875
OR2G3	0.176
REXO1L1	0.341
MAP3K7IP3	1.10475
C3orf57	-5.2905
FBXW11	-0.837833333333333
ETAA1	-0.32375
C14orf131	0.2267
AKT1S1	-0.02375
SLC12A5	-1.2825
C9orf164	1.474
NRIP3	-1.054875
NOS1AP	0.255
TMEM121	0.00900000000000001
SAP30BP	-0.2463
DGCR6	0.1155
WDR76	-0.7425
FAM82B	-0.609583333333333
LOC606495	0.249
MAP9	1.19566666666667
BCDIN3D	-0.43875
CXorf36	2.55433333333333
DSCR3	-1.0879
ZFAND3	0.598375
C7orf43	0.7395
SPSB3	-0.3144
C19orf19	0.22125
FAM133A	-3.98842857142857
C12orf25	0.4415
SLC39A3	-0.164125
DISP2	-0.09375
PI4KAP2	-1.997
MKRN3	0.297666666666667
ADAMTS13	-0.402125
CBLN3	0.4856
TTYH1	2.45183333333333
C3orf18	-0.58675
FLJ13236	-1.16175
ZMYND12	1.07525
C18orf25	0.619
GLB1L3	0.495
ATP13A5	1.328
RANBP10	0.28925
CD96	-0.9027
DENND1C	1.4605
RBMS3	1.299
SLC41A3	1.3315
DGCR6L	-0.0975
TMEM128	-0.414666666666667
CSNK1G3	-1.69985714285714
MOBKL2C	1.03125
TSPAN6	-0.823
MATN2	-0.5313
MSL2L1	1.84633333333333
ST6GALNAC2	-2.83
FGFBP2	0.02875
FGL1	-6.79766666666667
MPP3	-0.404166666666667
ARHGEF6	1.25766666666667
TGFBR2	1.038
ACMSD	-1.33675
IL33	4.758
C9orf5	-0.170583333333333
DEAF1	-0.0557
AMN	0.2905
DEFA6	0.2755
RNF212	-2.31225
METT5D1	-0.284333333333333
CIB1	-0.0634
TSSK1B	0.084
KIAA1727	4.141
ZNF680	-0.749416666666667
LOC399900	-1.881
LOC152217	0.729
CTNNAL1	-2.982
CIT	-1.264
TLE6	0.9335
ZNF607	-0.569
HERC4	-0.882833333333333
DRAP1	0.1743
PEMT	-0.76275
C10orf111	0.073
ZNF575	0.454125
KCTD7	-0.077
MYO1F	0.33975
LOC285382	-2.31966666666667
RAB11A	1.2244
PLCD3	-0.53175
C15orf28	0.05125
PTBP2	-0.51925
CTB-1048E9.5	-0.133125
C19orf60	-0.289833333333333
C7orf25	0.325
SETD7	-0.121125
HOXB9	-2.1725
VANGL1	0.16725
CHAF1B	-0.99075
NDUFA3	-1.01075
KIAA1328	-1.26466666666667
SHARPIN	0.678875
TTC23	-0.159125
UGP2	0.806416666666666
ANKIB1	0.0532
CIRBP	-0.963285714285714
SEC14L4	-0.028
OVCH1	0.7635
VPS52	-0.028
FAT	-0.670125
M6PRBP1	0.3055
GPRIN3	1.6145
PPM1F	-0.384
TSR1	0.40225
CCDC85A	-1.03325
PCSK5	-0.50825
ZFHX3	-1.622
HEMK1	-1.3512
PGBD2	0.5485
RSRC2	0.301
AURKC	-1.32383333333333
SCRIB	0.635625
ORM2	1.15616666666667
FAM115A	-0.7085
FZD6	0.5585
UNC119	0.797166666666667
GPX3	-1.4433
NOV	-0.187625
CABC1	1.3545
CDC42SE2	0.09125
EIF2S2	0.606
RNF130	0.847875
CKAP5	1.34133333333333
RP11-413M3.2	1.45725
C10orf18	0.5604
TMEM93	-0.6385
DYX1C1	2.27975
KCNMB2	-2.16685714285714
ANK3	1.35008333333333
KRT5	1.9668
CDH12	-1.6155
QRSL1	-0.480375
JUB	-0.703
SHC4	-1.09325
CCL15	0.333833333333333
CCDC22	0.3135
SNX24	-0.6775
RARS	-0.28475
MORC2	1.363
FAM48A	0.85525
MT1H	-1.13
PPP1R14C	3.22133333333333
FOXD1	-2.68678571428571
C1orf213	-3.08375
AMT	-2.4407
DSN1	-0.00925
PTPLAD2	0.06525
DIS3L	0.48925
RASL11A	0.69225
GPRC5B	0.89075
FRMD7	-0.0865
STRN4	0.53975
KITLG	-0.191227272727273
HDGF	0.77875
OR1S1	1.086
SETX	0.1908
DDR2	1.383
KCTD12	0.823
LYZL2	-0.8765
WDR52	-1.0545
TMEM2	1.08575
ZNF579	1.08883333333333
LOC200810	0.17
TNFSF9	-1.585625
PPFIA4	-1.794
CNIH3	-1.203
MAP4K4	2.31985714285714
ROD1	0.1095
ALS2CR12	-1.09166666666667
DOCK3	-1.766
PAQR9	-3.26175
ASB17	0.1478
STX16	-0.687
FEZ2	0.0523333333333333
DLAT	-0.2115
KIF21B	-0.4225
CDC5L	-0.1365
TMEM119	0.252833333333333
CRIP3	-0.86775
TPSD1	-0.155666666666667
TEPP	0.44775
GNGT2	1.8775
C21orf121	0.47525
WNK1	1.14216666666667
FLJ10490	-0.1702
OR51B5	-2.214
LOC203547	0.35425
HAS1	0.351
PPA1	-0.077
ST7	0.86125
C11orf46	-0.2479
POPDC3	-0.97
ACOX2	-1.97933333333333
ATCAY	-0.407
TM4SF19	-1.88725
MFSD9	1.18133333333333
PDHB	-0.937
ERN1	0.0065
LCE3C	0.2745
GPR111	-0.02
NOTCH3	1.38616666666667
ADAMTS5	1.896
B3GALT1	-0.668
UGCGL1	2.8865
FAM58A	2.32866666666667
FBXO32	3.3725
CLPP	-0.5705
NXPH1	-1.94575
MTMR3	0.731166666666667
ATP1B3	0.03
TMEM16A	3.589875
HIST1H3F	0.197666666666667
TRIM25	0.474333333333333
SDCBP2	-0.362
CRKL	-2.204625
HOXB2	-0.673333333333333
ANP32B	-0.336375
GATM	0.1255
AP4E1	0.053
EDG5	1.12675
CDKN3	-0.693833333333333
CDH4	1.5175
PGD	-0.315833333333333
RND1	-0.1565
GAD1	-2.301625
MPG	-0.47375
LOC440350	-0.2785
ZNF133	1.06575
SERPINB12	0.563
AMELY	0.036
DHX36	0.421
TNFAIP8L2	3.44933333333333
PHTF2	-0.511944444444444
CCDC112	-1.142
IQCC	0.39125
HEYL	2.48366666666667
FTSJ2	-0.4815
APPL1	-0.153
RAB43	1.70328571428571
OR10G2	0.353
WAC	-0.0791666666666667
ADCY9	-1.313375
RUNDC2B	-0.934166666666667
PYCRL	0.8844
AGPAT7	0.853166666666667
SLC22A9	-1.56033333333333
CDKAL1	0.525
PDYN	-0.2096
C20orf74	0.46075
MTMR11	-0.35
VAV3	0.662083333333333
DAPL1	-0.0725
STXBP3	-0.11875
EIF3G	0.84225
ARHGAP22	-0.908
NPFFR1	0.8215
NPC1	-0.595166666666667
ALDH9A1	-0.0235
ZNF600	-0.702625
ZNF678	-0.492833333333333
RASSF1	-0.465416666666667
ADD2	-1.844125
PITPNB	-0.3605
PKD2L2	0.035625
LRP11	1.388
CDKL1	0.08775
SMEK2	0.23875
PRODH2	-3.18066666666667
C11orf54	-1.01283333333333
SFRS11	-0.817
IL7	-0.945666666666667
ALS2CR16	-0.05125
BTG3	-0.435166666666667
PAK2	0.246611111111111
RP11-679B17.1	-0.51875
GATA4	-2.694
ATP2B1	0.698
LOC130940	-0.0715
C1orf172	2.091
ATF7IP2	-1.3205
SLC25A43	0.2535
CENTG3	1.14425
IGF2BP1	-3.7084
FCHSD1	0.612
CAMK2N2	0.538166666666667
ELAVL3	0.0575
NBPF15	-1.50283333333333
UBE2J2	0.968416666666667
GNL2	0.9505
PRR3	0.5319
NLF2	0.846
OR4F6	-0.755
KLHL24	1.807
CCDC88A	-0.4437
SGPP1	-1.1555
C10orf11	0.223666666666667
SLC35B4	-0.0106666666666667
UGT3A2	0.2325
ARNT2	-0.9256
CBR1	-0.640125
ITPR3	-0.471833333333333
TRAPPC6B	-1.0402
AMZ1	-1.5195
ARP11	2.8965
WDSUB1	0.1015
APBA1	0.3165
RAB2A	0.8833
C6orf162	-0.023
HPSE2	-0.408
PLCE1	1.08725
INSL3	0.40525
DLG1	1.2599
PTPLA	-1.56675
PIGX	0.469
TFIP11	0.0308333333333333
FIBIN	2.111
POLR2G	-0.3455
GRAP2	-1.8052
DNAJB8	-0.17275
CNBP	1.97333333333333
WASF1	0.46275
INPP5E	0.3792
HSPB1	-1.63125
TMEM167	-1.4352
CUBN	-0.1195
IGF1	-1.314625
ITPK1	0.8698
NAALAD2	-0.78
G3BP1	0.2436
NT5DC1	-0.19225
CYP39A1	1.1315
TMEM139	1.41891666666667
POLK	-1.5882
GLULD1	-1.8025
RBM15	-0.1245
AMZ2	-0.56925
GDF15	-4.11616666666667
MESDC2	0.16
INCA	1.4395
ACY1L2	0.0595
GZMM	-0.336333333333333
PAIP1	1.50375
CACNA2D1	-1.09725
STK32C	0.430166666666667
SH3BP4	0.638166666666667
DEC1	0.976
PADI1	0.2035
UBB	-0.3122
PON3	-1.0085
PROP1	1.0335
ANKRD13B	1.0545
ADCK1	-0.487
TCF25	-0.982416666666667
SLC38A5	-3.2865
CXorf26	-0.196333333333333
C19orf39	0.53225
PPP1R13B	1.1165
ARL2	-0.299
TCL6	0.5845
TOP3A	-1.056
SLC16A14	-1.354875
FXYD6	1.22016666666667
HIST1H4E	-1.31625
BBC3	0.641526315789474
UNC5A	0.256
FAM86C	-0.7043
PI4KB	0.95825
B3GAT1	-2.66375
SUSD2	2.7285
OAZ2	-0.0225
NOC4L	0.1065
C10orf12	1.267
FADS1	-1.909
LOC144097	0.29325
DKK2	0.292
KIAA1949	-0.10725
RHOT1	0.00910000000000001
OXT	0.390833333333333
GPR153	0.55025
ARL4A	-0.566666666666667
SAAL1	-0.9215
CCDC64	-0.697
USE1	-0.0263333333333333
HNMT	-1.581
PCGF3	0.1025625
CYP2C19	0.5125
C20orf4	0.8305
CCDC11	-1.51475
ACSBG2	-0.10625
RWDD2A	-0.54575
PALLD	-0.097125
CPLX4	-0.1365
LOC492311	-0.98525
KPNA2	-0.964666666666667
MACROD1	0.3177
TMCO3	0.116833333333333
C15orf52	2.4615
BIRC5	0.344933333333333
PRR16	-0.00666666666666667
FAM63B	-0.737875
KATNB1	0.0315
