Hybridization REF	TCGA-BH-A0DL-01A-11R-A115-07
ZFP106	-0.19075
ZNF347	-0.0274
GTF2E1	0.08975
RY1	-0.4705
ATAD2B	0.81925
ARHGAP17	0.2104
KCNIP3	-1.56125
SFPQ	0.73175
GFRA4	1.24416666666667
AKR1B10	3.98075
TIGD6	0.473333333333333
RGS16	1.79
URB1	0.106333333333333
OR4C46	-0.00849999999999999
TOP3B	-1.012
NFATC4	-0.3305
CA14	-4.49125
BMPR1A	-0.359166666666667
SNRP70	-0.589625
PRL	-0.354083333333333
C6orf130	-1.14925
STAG2	0.61125
CD55	-1.28307142857143
RPS23	-0.42
SSX2	-1.782
FDPSL2A	-0.39075
FBXO27	2.709625
SYNGR3	-1.26116666666667
TMSL3	1.49275
EML1	-1.4755
NUP93	-0.4665
SMAD3	-0.5465
KIAA1189	0.600833333333333
HNRPUL2	0.795333333333333
TBC1D12	-0.0696666666666667
C16orf24	0.22725
MRVI1	1.95916666666667
ZNF581	-0.633666666666667
ELOVL3	0.941
OR51Q1	0.19925
CACNB3	0.0333333333333333
GALNT13	0.0675
C10orf84	0.0650625
NEDD4	0.1436
SPO11	1.074
OR5AU1	0.1555
NEK4	-0.319714285714286
PRKAR2A	-0.00500000000000002
IHPK1	0.0503333333333333
ATP6V0B	1.28125
CACNA1E	2.288
CEACAM8	0.351
PEX14	0.6
FLJ12993	-2.0645
ZBTB38	-0.00858333333333335
PCTK2	0.097
LRRC16	0.362
FBLIM1	1.73983333333333
FYCO1	0.2385
RP5-1022P6.2	0.737833333333333
CMTM1	0.8675
PLTP	1.24166666666667
RAPH1	0.433875
DOCK8	1.364625
EZH2	-0.7438
SLC25A1	-1.11116666666667
PLEKHB1	-0.4376
GRB7	0.8053
ZFP37	-1.45425
MRPL33	-0.4305
PELO	-0.0165
ARMC1	0.631454545454545
C9orf27	2.267625
FLJ25778	0.531
C9orf37	-0.582
TMEM66	-0.14
SPRN	0.057375
HBEGF	1.594125
PI4KA	-1.188
LEPRE1	-0.1445
POU2AF1	1.00225
MRPL12	0.105
REP15	-0.1655
ZC3H3	1.03875
RASAL1	2.14125
DDAH1	-1.994875
ACBD5	0.7575
TMC2	0.107
CCDC137	0.4635
SAMD13	0.127
UGT2B15	-4.63566666666667
TIPARP	0.57275
DNASE1L3	1.42125
TRIM72	0.297
DBX2	-0.04775
IPO8	0.4805
C21orf88	-0.773
MAP3K14	1.00975
LOC51233	0.692666666666667
GGTLA4	-0.4955
PDE6D	0.32775
ZNF117	0.839
CLK2	-0.00799999999999999
NKRF	-0.074
TNFSF15	1.1011
DUSP2	0.312
SECISBP2	-0.3325
GABRR2	-0.759
PPAP2C	1.2945
LOC51145	-0.091
PAG1	0.991625
PIK3C3	-0.38675
GNG10	-0.531
APOL4	1.63233333333333
ANKRD28	-1.736
STMN3	-1.5837
RAB14	0.6704
CDK2AP2	0.5485
HDDC3	0.194625
COMMD7	0.24375
CXXC1	-0.131
HMCN1	-1.21666666666667
CD40	2.0305
DYNC1LI2	0.6441875
GDI1	0.739
LOC646938	-0.37875
VSNL1	0.947333333333333
PIH1D1	-0.6455
RAET1G	0.739
KRTAP5-9	0.0105
EFTUD2	-0.18825
ZNF311	0.00800000000000001
ATP6V1G3	-0.14625
OR2W3	-1.07225
SCN4A	-0.17325
MED10	-1.13825
FAM135A	1.346
ARHGAP4	0.157
EHMT2	-0.458
UFD1L	-0.58625
ERMP1	-0.8725
MAG1	-1.14
THAP8	0.542666666666667
HACE1	-0.548333333333333
FAM82C	0.615166666666667
C3orf20	-0.001
UNC84A	-0.257
SCD5	-0.445571428571429
LASS6	0.620875
LSG1	0.622916666666667
MAL	-3.658
GPR22	-0.072
WDR5B	1.0755
ACTRT1	0.1565
C17orf60	0.467333333333333
GRIN2C	0.1418
ARMC8	0.0143333333333333
SLC47A1	-1.74516666666667
DMPK	-0.57
DHRS13	-0.0481666666666667
SMC1A	-0.8735
KRTAP17-1	0.42525
SMYD5	-0.348
TUSC2	-0.05575
CRHR2	0.391
KIR3DL2	0.6425
CCDC104	-0.92025
ATP2C1	1.241
CROT	0.936
PABPC3	1.7125
EGR1	-1.141
THSD1	-0.316
KHK	-0.858
SLC12A2	-0.0123125
CD58	0.5535
STOX2	2.278
CCDC76	0.4299
CCDC48	0.55975
DNAH1	-0.0205
ZIC4	-0.649125
OR1G1	0.149
PSMC6	-0.2275
PROKR1	0.309
ABCB1	-1.250375
TRAT1	-0.3155
LLGL1	-0.0145
MTF1	2.93775
USP54	0.133375
PAGE2B	-2.3795
ITGB7	-2.088
CCDC81	-0.399
LOC149837	-0.17125
SCUBE1	0.024
ZSCAN10	2
HUWE1	-0.128785714285714
CDH17	0.8265
CD180	1.09325
IL17A	0.2915
TMPO	-1.1315
KIAA1524	-0.532166666666667
HDGFRP3	-0.988666666666667
OXCT1	-1.16154545454545
RRAS2	-1.51216666666667
LTBP2	1.9943125
SV2B	5.04283333333333
CYP2A6	0.349875
PKD1L2	-1.29666666666667
PPM1M	0.6495
FLJ22662	2.55516666666667
ZNF502	1.27
GP6	-0.73475
CRYBA2	-1.25175
LEF1	-2.678
CTPS	-0.842285714285714
EYA1	-2.57566666666667
EPS8L1	1.029
MAPK14	-0.205583333333333
SERPINB2	-0.397625
GTF2F2	-1.33083333333333
ZNHIT4	0.7055
PLA1A	-0.564125
C20orf114	-0.737
HPR	-3.97
C18orf2	-2.74133333333333
SATB2	-2.45025
KCNJ9	-0.09525
MGC157906	0.424
MOCS3	0.18975
C17orf71	-0.6895
PPHLN1	-0.5057
HIST1H2BN	-0.245
RAPGEF1	0.18825
MAP3K8	2.3335
DLG4	-0.231666666666667
STC1	0.12375
CDGAP	1.47425
DDX26B	0.6455
LOC150223	-1.928
CPSF3	-0.4675
TMEM14A	-0.98825
MYH3	-1.42125
GPKOW	-0.63075
SULT1A1	-0.235333333333333
SPON1	0.529
YY1AP1	0.543333333333333
RAB23	-0.715
PLA2G4A	-3.32575
MAPRE3	0.355
ZNF516	-0.147214285714286
GGPS1	0.45475
EXOC3L2	0.871875
C19orf42	-0.514
MAP2K2	-0.589833333333333
HIST1H2BB	-0.4085
RNF19B	2.9815
C6orf128	-0.418833333333333
TLR8	4.33375
PCDHA9	-0.2395
CARS2	-0.7715
CLUL1	0.3925
RHAG	-3.5945
UNK	-0.222
EXOC8	0.8178
C9orf95	1.55775
C14orf143	-0.143333333333333
MAML3	0.31975
LDHA	-1.8655
MRPL20	0.635375
KLHDC6	0.195833333333333
ATP5S	0.210166666666667
C8orf55	0.75275
PHF19	-1.52375
KRTAP13-4	0.708
TTC5	-0.18975
XKR5	-0.8775
SILV	-3.56983333333333
TEX28	-0.1175
TCTN1	-0.74275
CX40.1	0.13525
PPP2R5C	0.06725
C12orf30	-0.591666666666667
CAPG	2.67475
MPZL1	2.45665
ARSB	-0.326166666666667
TDH	-2.3625
WASF4	2.2715
TSSK3	-0.721166666666667
7A5	2.802
CRISPLD1	0.477125
MAD1L1	-0.0505
SPIN4	0.190166666666667
AMPD1	1.446
DPYSL5	-0.286
INPP1	1.10783333333333
ANKRD11	0.574333333333333
NPAS4	0.255125
GCET2	1.1263
RNASE9	0.023
GUCY2D	0.292833333333333
CCDC98	-1.622
FGF4	-0.355625
CPM	0.343166666666667
SLC26A4	-0.1195
PLD5	-0.292
FAM59A	2.4012
FBXO5	-1.30233333333333
SIPA1L1	0.499
DPYS	0.78275
ATG4D	0.65475
TGM3	0.252
MTCH1	-0.793875
HK1	0.0115714285714286
CDC26	-0.113625
GALNT12	-2.98766666666667
LOC339229	0.53425
MRPL35	-0.163875
ORC4L	-0.40825
TNKS	0.095
C2orf24	0.462333333333333
ZNF553	-0.311166666666667
GGTLA1	2.3777
ZNF497	-0.646
CDY1B	-0.0075
SLC30A4	1.03
TUB	-1.5375
ARHGEF18	-0.181
ARRB1	0.376
KCNK1	0.941875
EREG	-0.7577
SCAMP5	0.1825
RUNDC3B	0.262
ADAMTS20	-0.059
IL17RB	-1.949375
FLJ20323	-0.45025
MCAM	-0.211375
POLR3E	-1.02041666666667
AQR	0.362333333333333
IPMK	2.801
CDCA7	-1.2345
CAMP	2.16525
GRHL3	4.35025
ADAMTSL2	0.760166666666667
CLMN	1.228
SSTR3	0.37
MAGEA5	-2.03283333333333
OVOL2	2.3665
JMJD1B	-0.11875
RBL2	0.7253
PYGO2	1.4575
PPP1R10	0.126
CSE1L	-0.913333333333333
LCA5	0.4825
RDH16	1.98425
ASRGL1	-1.93775
TOM1	1.42816666666667
PTX3	-4.6385
TTC15	0.24825
SCGB3A1	0.997166666666667
MRPL50	-1.1825
RCAN3	1.578125
SLC26A11	0.31225
STYX	0.145
CINP	-0.34825
MARCH7	0.57925
PFKM	-1.09233333333333
SGMS1	0.829
RIOK3	1.4475
C1orf110	-0.2905
CES7	1.6255
LOC440248	0.0955
PPP1R12C	0.17675
C10orf27	0.4645
ATG9A	0.05725
MRPS26	0.694
TMEM40	3.45975
ELP3	-0.9171
ZNF787	0.8192
HIAT1	0.780125
C8orf34	0.00716666666666667
MGC4655	0.4936
PELI1	1.879
PPT1	0.0091
SLC35C2	-0.2115
C6orf125	-0.29425
MUC4	-0.983666666666667
RFC4	-1.66114285714286
GNB2	0.417333333333333
NUP50	-0.722285714285714
SULT4A1	-1.10216666666667
C7	0.9355
CCDC130	0.4775
ARRDC4	1.621
RQCD1	-0.09925
GLYCTK	-0.85575
AYTL2	-0.604363636363636
MTUS1	0.5968
LEMD3	0.00366666666666666
PLEKHF2	0.20425
HOXA7	1.218875
GTF3C2	-0.5445
DYNLRB2	-0.0235
CNOT10	-0.79325
MR1	0.402166666666667
FFAR1	0.14425
PRIC285	0.77475
SLITRK6	0.2355
LIX1	-2.7356
UBE1L2	-0.279666666666667
F8	1.2735
ACHE	0.198
KPNA5	-0.49425
TNFRSF12A	-0.721
EGR3	0.2555
SERPIND1	-3.10016666666667
OASL	3.611
IFRD1	0.02725
WDFY1	0.376666666666667
ZNF267	0.748
ACCN5	0.0975
ZBTB6	-0.27625
PPP1R3A	-0.2535
PRRT3	-0.25775
FBXL19	-0.123
TXNIP	1.05921428571429
ACTN2	-1.90825
ATG9B	-0.486875
C9orf117	0.103
IL27	0.147
RPL36AL	-0.120333333333333
KLK15	0.10625
CHAD	0.622
RAP2B	1.5403
HEBP2	1.83925
ZNF342	0.3295
CAMK2G	0.333166666666667
TLR3	2.61675
FGF14	0.525
HMGB2	-0.838875
TRPM5	-0.0501666666666667
OR5M11	0.51
KIF3B	0.753
PRICKLE2	-0.76325
MTMR9	-1.040375
C3orf27	0.18
GLRA3	-1.81933333333333
NSDHL	0.621666666666667
TMEM32	0.843
POLR2D	-0.354333333333333
MYADML	0.5205
C9orf114	0.0365
MRGPRX1	-0.092
TOPORS	0.03625
CLDN19	-0.75425
C1QL4	-0.3115
RNF165	1.034
DHRS9	1.328
DNAH2	-1.53233333333333
FXR1	-1.19283333333333
ZMYM3	-0.89875
CASP3	0.4575
FAM120C	0.1265
SCLY	-0.91
CA7	-0.0795
ENTPD5	0.638166666666667
ZNF461	-0.396125
PDIA5	-0.9745
C1orf19	0.217333333333333
TMEM67	0.19225
KCTD20	-0.66925
WDR47	0.8465
FLJ38723	0.429
KLRF1	-0.192666666666667
TAS2R16	0.6315
CLDN12	0.17725
PRKCE	0.6015
UBXD4	0.4355
ITGAM	3.6995
GLT8D3	-1.140875
WDR31	0.8087
RGS2	0.19725
OR51L1	0.9295
MST1R	0.195
KIAA1737	0.105
OR4A5	-0.4005
GLIS1	-1.97783333333333
PTMA	1.408
NAPA	0.71125
PRDM11	-0.5175
LIPF	0.185
DIRAS3	0.1065
ASGR2	-3.111875
C1QTNF4	-0.594
PIK3R4	-0.289166666666667
ARMC3	-0.18425
NDUFV3	-0.290666666666667
BTBD3	1.14533333333333
PPP1R2	0.0361666666666667
UBE2NL	-0.81025
FOSL2	2.16028571428571
FAM119A	-1.32233333333333
TUBA4A	1.4074
KRTAP12-1	-0.14975
SFRS2	-0.34975
RHPN1	0.0207
EEF2	-0.6445
ZDHHC11	-3.04
EPHA3	-2.2831
RBM12	-1.1565
H2AFJ	0.325833333333333
EDIL3	2.3105
KIF26A	-1.55875
SERGEF	-0.7395
B3GALT4	2.72675
LOC90925	2.8495
OSCAR	1.625125
NPFF	-0.11375
DEDD	0.89775
TMEM155	-0.779125
PTPN1	0.77775
SCYL2	0.0863333333333333
SKAP1	1.68725
LEAP2	-1.8655
GADD45G	2.195
IFITM3	0.1905
PILRB	-0.669333333333333
SLU7	-0.1798125
DSC3	5.47625
DNMT3L	-1.695
PAPD5	0.671
B3GNT3	-0.7365
LHCGR	0.2565
MSL-1	0.02225
UBE2S	-0.957625
SAP130	-0.392
ANAPC11	0.27875
MAGED4B	-2.7545
ATP6V1B2	0.751666666666667
C14orf179	0.88625
CAPZA1	0.51875
CDYL2	-0.809166666666667
GLRX3	-0.596
LOC136288	-0.703
MOBKL1A	-0.76825
HTR2B	0.864
CRYGD	-0.150166666666667
NUS1	-0.0591666666666667
PGRMC1	0.592
MYOM2	-1.32
FLJ39653	-0.572333333333333
CHM	1.0532
OR5M8	0.099
ZNF619	-0.243
FAM105A	1.093
CCNL1	0.02775
NAP1L3	-2.38475
C10orf57	1.8115
B3GALNT1	-1.66116666666667
CSN1S2A	0.293
TCP10L	0.3285
GDAP2	0.872
DMKN	3.057
COX6B1	0.003
DNASE2	0.559833333333333
MSH5	-1.18825
LGMN	0.320875
USP31	1.3005
OR13C8	1.3185
SDCBP	-0.2098
NUDT11	-4.41983333333333
PYGL	-0.870833333333333
SNPH	2.2925
B3GNT4	1.0975
MIZF	-0.2122
NUBPL	-0.317125
NOD1	0.6605
CDH22	2.540625
NUBP1	0.257666666666667
DSCAM	-2.32575
DGKI	-0.8415
FAM136A	-1.0605
AKAP1	0.0075
SLC16A6	-0.90175
RIN3	0.777
PSG2	-0.4525
DIP2B	0.690833333333333
PSORS1C1	-0.2597
KIAA0495	-0.4015
FLJ90709	-0.314666666666667
LPA	-0.262666666666667
PIGA	-0.415
LY75	3.87783333333333
UTS2	-5.1615
RREB1	0.2235
GALNACT-2	0.3362
MGC3196	-0.30975
FLJ31568	0.25525
LPHN1	-1.25625
SP1	1.698
TOX4	0.199166666666667
HSPA9	0.0265
APOBEC1	0.069
SLC35E4	-0.37125
LSM5	-0.644
SURF1	0.04275
ZBTB1	0.751333333333333
GTF2F1	-0.255625
RPS15A	-0.205142857142857
DUSP21	-1.16116666666667
GINS4	-1.4045
MYO15A	-1.3345
GIMAP7	4.0975
MGC13379	-0.1535
ATP6V1E2	0.512333333333333
UTP3	-1.0785
HNRPA3	-0.1126875
MT4	-0.1475
C14orf155	-0.05625
U1SNRNPBP	0.4205
CKLF	-0.047
PLEKHN1	2.74766666666667
MBNL1	0.3125
NUP160	-1.7525
ACSM2A	-1.9585
LOC129881	-0.85875
KIAA1529	-0.71475
FLJ22639	-0.69625
HAND1	-1.6895
GSX1	0.3945
FGA	-3.862
SERPINB1	0.6955
ZNF642	-0.84
IGFBP1	-5.828625
SLC1A1	-0.479
DHX57	0.36525
ZNF766	0.7965
PTPN21	-0.8952
GDPD3	0.868833333333333
PNPLA5	-0.028
TBR1	-0.0983333333333333
FAM116A	-0.1945
IQGAP1	1.26575
FOS	0.242125
ZNF226	-0.594
FIGNL1	-0.5035
C14orf1	0.235333333333333
ZMYND17	-0.6185
PUS7	-0.666166666666667
TUBB6	0.202875
KCNQ2	-0.72
MARCH6	-0.635416666666667
CCDC33	1.3205
PRODH	-0.26725
RBM11	1.342
EPHA6	1.917
SLC43A1	-1.75625
LOC196541	0.17475
NTN1	0.99275
ING4	1.226
PCDHB10	0.7065
DPH2	0.0133333333333333
SPACA4	-0.033
FBXL21	-5.267
DIAPH1	-0.2405
ZNF71	0.335333333333333
CEP76	-0.4565
CORO1A	0.069
RRM2	-0.2885
EDG4	0.64275
OS9	0.245833333333333
SLC4A1AP	0.3845
COG5	-0.1695
COPS8	-0.624
NGLY1	-1.1565
NCBP2	-0.41825
C17orf42	-1.207
GPSM3	1.600375
SIL1	0.804333333333333
ASB6	0.05825
SMAD5OS	0.396833333333333
UNC93A	-0.00787499999999998
A1BG	-1.13916666666667
C21orf62	0.315
FMO5	-2.70025
ATRIP	-0.319833333333333
CEBPG	0.1755
C7orf38	0.494333333333333
TNFRSF1B	1.85166666666667
CLEC1A	2.18233333333333
IQSEC1	-0.494
PATZ1	-0.7357
RBM22	0.993125
BAG2	-3.82983333333333
PAQR5	-1.39366666666667
C9orf127	-0.7835
THNSL1	-0.61475
SHROOM3	0.3709
JAM2	-0.2935
SNRPN	-2.889
ALX4	0.3285
CACNA1S	0.1515
FAM130A1	0.2495
CORIN	0.3615
CD300LB	0.724
PLEKHG6	2.847
LRRC40	-0.32725
PCLKC	-1.38325
PCDHB16	-0.0993333333333333
WNT2B	1.05533333333333
ASNS	-1.11555555555556
MRPL49	0.0205
FLJ46111	-2.57525
ISG20	1.049875
SMU1	-0.4875
CASZ1	1.6565
POLR1D	-0.358333333333333
GIN1	-0.14875
SNAG1	0.2065
ANKRD29	0.0385
CDKN2AIP	0.388
KRR1	-0.12675
CXCL1	3.2165
EPM2A	-0.717
PC	-0.0593333333333333
DEFB127	-1.237
PDZRN4	0.278
FAH	-0.152375
OR51E1	2.022
CDC2L6	0.442333333333333
DNTTIP1	-0.338
PAX8	-0.94025
TMEM116	-0.36575
C1orf150	0.0505
PRO2012	-0.1045
MRPL40	-1.073
BEX1	-2.9453
SLC2A4	-1.31833333333333
PKMYT1	-0.102
FEZF2	-0.484333333333333
SLC26A9	0.18525
MAP2	0.769666666666667
LYL1	-0.37725
SLC25A19	-0.1525
NOS3	-0.3095
ZNF34	0.58
TMPRSS11F	0.20275
FAM43A	2.166
FCRL4	1.74083333333333
KLF14	0.4045
FLRT2	0.305166666666667
WRN	-1.53475
SDF2	-0.2437
KRT8P12	1.10425
C6orf195	0.328
C9orf125	-2.09783333333333
DZIP3	-0.16775
RIT1	1.49991666666667
SCML1	-1.82383333333333
RHBDF2	1.212125
OR2G3	0.1985
REXO1L1	0.1755
MAP3K7IP3	-0.896375
C3orf57	-4.6855
FBXW11	0.3255
ETAA1	0.05225
C14orf131	0.0687
AKT1S1	-0.61925
SLC12A5	-1.338625
C9orf164	0.7905
NRIP3	-0.01325
NOS1AP	-0.993
TMEM121	-1.47475
SAP30BP	-0.0572
DGCR6	0.2435
WDR76	-0.4565
FAM82B	-0.0773333333333333
LOC606495	0.22
MAP9	0.583916666666667
BCDIN3D	0.42525
CXorf36	2.98133333333333
DSCR3	-0.2072
ZFAND3	-0.178125
C7orf43	1.346
SPSB3	0.603
C19orf19	0.642
FAM133A	-4.2335
C12orf25	0.82975
SLC39A3	-0.599125
DISP2	0.148
PI4KAP2	-2.3665
MKRN3	0.827833333333333
ADAMTS13	-0.4535
CBLN3	0.381
TTYH1	-1.55533333333333
C3orf18	-1.11325
FLJ13236	-2.15075
ZMYND12	2.981
C18orf25	0.974375
GLB1L3	-1.381
ATP13A5	1.5785
RANBP10	0.048
CD96	-0.2913
DENND1C	1.1245
RBMS3	1.27
SLC41A3	0.0108333333333333
DGCR6L	0.14525
TMEM128	0.620833333333333
CSNK1G3	-0.308357142857143
MOBKL2C	2.02375
TSPAN6	-0.0785
MATN2	-2.1829
MSL2L1	0.411666666666667
ST6GALNAC2	0.168833333333333
FGFBP2	-0.078875
FGL1	-5.9805
MPP3	-0.2785
ARHGEF6	0.394166666666667
TGFBR2	0.116875
ACMSD	-1.70275
IL33	2.29925
C9orf5	-0.174166666666667
DEAF1	0.0477
AMN	1.0485
DEFA6	0.076875
RNF212	0.06875
METT5D1	-0.277333333333333
CIB1	1.0317
TSSK1B	0.2675
KIAA1727	1.5075
ZNF680	0.103416666666667
LOC399900	-1.3255
LOC152217	0.00533333333333335
CTNNAL1	-4.7425
CIT	-1.35241666666667
TLE6	-1.5255
ZNF607	-0.97925
HERC4	-1.3145
DRAP1	-0.2729
PEMT	-0.7175
C10orf111	-0.486
ZNF575	1.181875
KCTD7	0.154
MYO1F	1.77975
LOC285382	-0.84275
RAB11A	1.1249
PLCD3	-0.703
C15orf28	-0.11625
PTBP2	0.09375
CTB-1048E9.5	0.2655
C19orf60	0.458
C7orf25	0.083
SETD7	0.454625
HOXB9	-3.3645
VANGL1	1.1988125
CHAF1B	-1.7575
NDUFA3	0.08225
KIAA1328	0.0543333333333333
SHARPIN	0.594375
TTC23	0.046125
UGP2	0.0145833333333333
ANKIB1	0.5881
CIRBP	-0.462428571428571
SEC14L4	0.0785
OVCH1	-0.547
VPS52	-0.51825
FAT	0.703125
M6PRBP1	0.038
GPRIN3	1.114
PPM1F	-0.521166666666667
TSR1	-0.52125
CCDC85A	0.15875
PCSK5	1.4185
ZFHX3	-0.3675
HEMK1	-0.5254
PGBD2	1.1035
RSRC2	0.065
AURKC	-0.8295
SCRIB	0.812125
ORM2	-3.141
FAM115A	-0.5319
FZD6	3.21125
UNC119	-0.449
GPX3	0.018
NOV	-1.491125
CABC1	-0.096
CDC42SE2	0.07675
EIF2S2	-0.6639
RNF130	1.0685
CKAP5	-1.00266666666667
RP11-413M3.2	0.4355
C10orf18	-0.1402
TMEM93	-0.349
DYX1C1	0.36475
KCNMB2	-3.131875
ANK3	1.71425
KRT5	3.2664
CDH12	-1.5095
QRSL1	-0.889
JUB	-0.877
SHC4	-1.39225
CCL15	1.54916666666667
CCDC22	-0.55675
SNX24	-0.4555
RARS	-0.208
MORC2	1.081125
FAM48A	-1.067
MT1H	0.6765
PPP1R14C	3.3405
FOXD1	-0.332785714285714
C1orf213	-0.2555
AMT	-1.5193
DSN1	-0.8835
PTPLAD2	1.58125
DIS3L	-0.23325
RASL11A	-0.646
GPRC5B	-0.545375
FRMD7	0.6865
STRN4	0.35175
KITLG	-0.0754090909090909
HDGF	1.80025
OR1S1	0.3335
SETX	0.0032
DDR2	-0.890375
KCTD12	2.124
LYZL2	-0.973
WDR52	1.1435
TMEM2	-0.161625
ZNF579	1.24033333333333
LOC200810	0.804
TNFSF9	0.910375
PPFIA4	-1.93925
CNIH3	-1.0135
MAP4K4	-0.943142857142857
ROD1	1.23357142857143
ALS2CR12	-0.765
DOCK3	-0.564833333333333
PAQR9	-4.583
ASB17	-0.626333333333333
STX16	-0.196625
FEZ2	-0.0441666666666667
DLAT	-0.00583333333333332
KIF21B	-0.9275
CDC5L	-0.54375
TMEM119	1.774
CRIP3	-1.5405
TPSD1	0.305
TEPP	0.40475
GNGT2	2.11975
C21orf121	1.17375
WNK1	0.619833333333333
FLJ10490	1.1495
OR51B5	-2.5675
LOC203547	0.529
HAS1	-1.156
PPA1	-0.598666666666667
ST7	-0.928125
C11orf46	-0.5655
POPDC3	-2.001
ACOX2	-2.71866666666667
ATCAY	-0.107416666666667
TM4SF19	0.30275
MFSD9	0.453
PDHB	-1.2335
ERN1	0.15225
LCE3C	0.1525
GPR111	0.7245
NOTCH3	3.1245
ADAMTS5	1.81175
B3GALT1	-1.2685
UGCGL1	0.685333333333333
FAM58A	1.3155
FBXO32	2.9345
CLPP	-0.29475
NXPH1	-1.31225
MTMR3	0.735
ATP1B3	2.4405
TMEM16A	4.102
HIST1H3F	0.343
TRIM25	0.887666666666667
SDCBP2	3.6495
CRKL	-1.169375
HOXB2	-0.138833333333333
ANP32B	-0.16075
GATM	5.1785
AP4E1	0.291875
EDG5	0.37225
CDKN3	-1.15883333333333
CDH4	-1.76025
PGD	0.452833333333333
RND1	0.106
GAD1	-0.3872
MPG	-0.04475
LOC440350	-0.0075
ZNF133	0.95575
SERPINB12	1.14
AMELY	-0.623333333333333
DHX36	-0.34
TNFAIP8L2	3.6525
PHTF2	-0.0908888888888889
CCDC112	-0.917833333333333
IQCC	0.12325
HEYL	2.364
FTSJ2	-0.2355
APPL1	0.623375
RAB43	0.194928571428571
OR10G2	-0.071
WAC	0.425
ADCY9	1.083
RUNDC2B	0.943166666666667
PYCRL	1.1639
AGPAT7	-0.196333333333333
SLC22A9	-1.53366666666667
CDKAL1	0.011
PDYN	-0.711666666666667
C20orf74	1.81025
MTMR11	0.03
VAV3	4.17033333333333
DAPL1	-0.059
STXBP3	0.35275
EIF3G	0.00125
ARHGAP22	-0.19925
NPFFR1	0.3585
NPC1	0.597333333333333
ALDH9A1	1.35583333333333
ZNF600	-0.054875
ZNF678	0.0758333333333333
RASSF1	-0.0606666666666667
ADD2	-2.612375
PITPNB	1.160125
PKD2L2	0.084125
LRP11	1.20725
CDKL1	0.05075
SMEK2	1.26725
PRODH2	-2.38183333333333
C11orf54	-0.482333333333333
SFRS11	-0.0815
IL7	2.68583333333333
ALS2CR16	1.1145
BTG3	0.0841666666666667
PAK2	-0.109111111111111
RP11-679B17.1	-1.5225
GATA4	-1.69833333333333
ATP2B1	-0.7205
LOC130940	0.175
C1orf172	3.19733333333333
ATF7IP2	0.14425
SLC25A43	0.948
CENTG3	0.487416666666667
IGF2BP1	-3.4824
FCHSD1	0.0525
CAMK2N2	1.84416666666667
ELAVL3	-0.0483
NBPF15	0.2045
UBE2J2	-0.0565
GNL2	-0.075
PRR3	-0.3849
NLF2	1.97275
OR4F6	0.2565
KLHL24	0.626666666666667
CCDC88A	-0.488
SGPP1	-1.23583333333333
C10orf11	0.330333333333333
SLC35B4	-0.902333333333333
UGT3A2	-1.7505
ARNT2	-0.9647
CBR1	-0.478125
ITPR3	-0.3115
TRAPPC6B	0.4154
AMZ1	-0.4695
ARP11	1.69925
WDSUB1	0.08975
APBA1	0.679
RAB2A	1.1931
C6orf162	-2.79175
HPSE2	0.22575
PLCE1	-0.6795
INSL3	0.668
DLG1	-0.1948
PTPLA	-3.90625
PIGX	-0.60725
TFIP11	0.799333333333333
FIBIN	1.685
POLR2G	-0.09125
GRAP2	-1.1042
DNAJB8	-0.045
CNBP	0.577
WASF1	-2.2785
INPP5E	-0.9815
HSPB1	1.52775
TMEM167	-0.1373
CUBN	-0.10825
IGF1	1.256125
ITPK1	-0.1247
NAALAD2	-1.21725
G3BP1	0.4079
NT5DC1	-0.368
CYP39A1	1.718
TMEM139	-1.46416666666667
POLK	-0.419
GLULD1	-1.535
RBM15	0.00516666666666667
AMZ2	-0.45
GDF15	-3.07533333333333
MESDC2	0.48025
INCA	3.61466666666667
ACY1L2	-0.162
GZMM	0.225833333333333
PAIP1	-0.52925
CACNA2D1	-0.47025
STK32C	-0.527833333333333
SH3BP4	0.826666666666667
DEC1	0.5415
PADI1	0.6305
UBB	-0.1767
PON3	3.42383333333333
PROP1	0.817
ANKRD13B	-1.1155
ADCK1	-0.28975
TCF25	0.571916666666667
SLC38A5	-2.031
CXorf26	-0.7675
C19orf39	0.0315
PPP1R13B	1.873
ARL2	-0.5505
TCL6	0.222416666666667
TOP3A	-0.033
SLC16A14	0.505
FXYD6	1.31483333333333
HIST1H4E	0.101
BBC3	0.479210526315789
UNC5A	0.134166666666667
FAM86C	-0.2972
PI4KB	0.530625
B3GAT1	-2.67275
SUSD2	1.28566666666667
OAZ2	0.057
NOC4L	-0.005
C10orf12	-0.02025
FADS1	-2.1255
LOC144097	0.139
DKK2	2.0245
KIAA1949	0.446
RHOT1	-0.1518
OXT	1.02516666666667
GPR153	1.89675
ARL4A	0.349833333333333
SAAL1	-2.0425
CCDC64	0.532
USE1	-0.221166666666667
HNMT	0.4225
PCGF3	0.483375
CYP2C19	-0.14625
C20orf4	0.238
CCDC11	0.22975
ACSBG2	-0.19875
RWDD2A	-1.26125
PALLD	1.90175
CPLX4	0.799
LOC492311	0.8345
KPNA2	-1.07183333333333
MACROD1	-0.253
TMCO3	-1.68833333333333
C15orf52	2.74916666666667
BIRC5	-0.9488
PRR16	-0.705333333333333
FAM63B	0.417375
KATNB1	0.0413333333333333
