Hybridization REF	TCGA-A8-A07W-01A-11R-A00Z-07
ARHGAP17	-0.2748
KCNIP3	-0.52025
SFPQ	0.075625
GFRA4	0.806333333333333
AKR1B10	-3.995875
TIGD6	0.600666666666667
RGS16	2.47375
URB1	-0.542333333333333
OR4C46	0.4402
TOP3B	-0.90275
NFATC4	1.63
CA14	-4.42625
BMPR1A	0.0305
SNRP70	-0.282625
PRL	0.514583333333333
C6orf130	0.052
STAG2	-0.11425
CD55	-1.07721428571429
RPS23	0.0711666666666667
SSX2	1.80083333333333
FDPSL2A	0.03675
FBXO27	-0.6885
SYNGR3	0.154
TMSL3	1.971
EML1	-2.146
NUP93	0.22725
SMAD3	0.1784
KIAA1189	3.177
HNRPUL2	-0.174333333333333
TBC1D12	0.289166666666667
C16orf24	1.16725
MRVI1	2.15866666666667
ZNF581	-1.00783333333333
ELOVL3	0.256
OR51Q1	0.538
CACNB3	1.59166666666667
GALNT13	-1.1945
C10orf84	0.7521875
NEDD4	-0.4565
SPO11	0.1725
OR5AU1	0.745
NEK4	-0.129214285714286
PRKAR2A	0.087
IHPK1	-0.0401666666666667
ATP6V0B	1.527125
CACNA1E	1.799
CEACAM8	1.0665
PEX14	0.0305
FLJ12993	3.0115
ZBTB38	-0.3265
PCTK2	0.695
LRRC16	1.0759
FBLIM1	0.44875
FYCO1	1.1265
RP5-1022P6.2	-0.79425
CMTM1	1.09916666666667
PLTP	0.6535
RAPH1	0.5435
DOCK8	0.3575
EZH2	-1.21833333333333
SLC25A1	-1.04433333333333
PLEKHB1	1.5544
GRB7	1.271
ZFP37	-1.6895
MRPL33	-0.65375
PELO	-0.1155
ARMC1	1.34890909090909
C9orf27	-0.2905
FLJ25778	0.7115
C9orf37	-0.621666666666667
TMEM66	0.73275
SPRN	0.54225
HBEGF	0.650875
PI4KA	-0.6415
LEPRE1	-0.87575
POU2AF1	-3.586125
MRPL12	0.151333333333333
REP15	0.4185
ZC3H3	1.805
RASAL1	-1.345
DDAH1	1.27175
ACBD5	1.03625
TMC2	-0.094
CCDC137	0.248
SAMD13	0.476
UGT2B15	-2.43516666666667
TIPARP	-0.55175
DNASE1L3	-0.61475
TRIM72	-0.562666666666667
DBX2	0.65225
IPO8	0.5415
C21orf88	-0.081
MAP3K14	0.42275
LOC51233	0.679833333333333
GGTLA4	1.815
PDE6D	-0.11425
ZNF117	-0.61675
CLK2	-0.328625
NKRF	-0.97475
TNFSF15	1.8387
DUSP2	0.6585
SECISBP2	-0.0509
GABRR2	-0.097
PPAP2C	2.82275
LOC51145	0.183666666666667
PAG1	-0.49525
PIK3C3	-0.49525
GNG10	-0.257
APOL4	0.7115
ANKRD28	-0.779625
STMN3	-1.1251
RAB14	0.6618
CDK2AP2	-0.543
HDDC3	0.357
COMMD7	1.45425
CXXC1	-0.055
HMCN1	-0.927
CD40	0.60325
DYNC1LI2	0.81425
GDI1	0.502
LOC646938	-0.466
VSNL1	-3.854
PIH1D1	0.197
RAET1G	-1.3215
KRTAP5-9	0.5205
EFTUD2	0.35375
ZNF311	-1.75116666666667
ATP6V1G3	0.25675
OR2W3	-0.738
SCN4A	0.29375
MED10	-0.624125
FAM135A	-0.7225
ARHGAP4	-1.1915
EHMT2	-0.382125
UFD1L	-0.792
ERMP1	0.13425
MAG1	-2.12383333333333
THAP8	0.508666666666667
HACE1	-0.88
FAM82C	0.479
C3orf20	0.096
UNC84A	-0.474666666666667
SCD5	1.19178571428571
LASS6	1.805125
LSG1	0.48175
MAL	-5.62375
GPR22	-0.169
WDR5B	1.4375
ACTRT1	0.739
C17orf60	1.13
GRIN2C	2.9436
ARMC8	0.0373333333333333
SLC47A1	-1.272
DMPK	-0.1485
DHRS13	0.313
SMC1A	-0.848666666666667
KRTAP17-1	-0.31875
SMYD5	-0.55825
TUSC2	0.607125
CRHR2	0.6115
KIR3DL2	-1.2055
CCDC104	0.44575
ATP2C1	0.781375
CROT	0.482
PABPC3	0.762
EGR1	-0.701166666666667
THSD1	-0.30075
KHK	-0.4045
SLC12A2	3.35
CD58	-0.519
STOX2	-2.281
CCDC76	-1.0215
CCDC48	5.21725
DNAH1	0.0441666666666667
ZIC4	1.115625
OR1G1	0.066
PSMC6	-0.754833333333333
PROKR1	0.167
ABCB1	-2.186125
TRAT1	-1.337
LLGL1	0.4345
MTF1	0.35325
USP54	0.758375
PAGE2B	5.0785
ITGB7	-3.795
CCDC81	-1.0025
LOC149837	0.7965
SCUBE1	2.163
ZSCAN10	1.624
HUWE1	-0.0917857142857143
CDH17	2.53
CD180	0.25375
IL17A	-0.12125
TMPO	-0.4085
KIAA1524	0.1305
HDGFRP3	0.567333333333333
OXCT1	-0.939181818181818
RRAS2	-1.5845
LTBP2	3.1035625
SV2B	0.3865
CYP2A6	1.314875
PKD1L2	-0.503166666666667
PPM1M	0.3905
FLJ22662	1.12533333333333
ZNF502	0.0545
GP6	-1.16875
CRYBA2	-1.4075
LEF1	-2.1255
CTPS	-1.27528571428571
EYA1	-0.521
EPS8L1	1.99075
MAPK14	-0.166583333333333
SERPINB2	-5.250375
GTF2F2	-0.286166666666667
ZNHIT4	-0.832
PLA1A	1.9005
C20orf114	4.119
HPR	-3.266
C18orf2	-1.1
SATB2	-1.16075
KCNJ9	0.347285714285714
MGC157906	1.038
MOCS3	0.76675
C17orf71	0.085
PPHLN1	0.3684
HIST1H2BN	-0.6675
RAPGEF1	-0.314875
MAP3K8	-1.0055
DLG4	0.182333333333333
STC1	-0.710416666666667
CDGAP	1.27175
DDX26B	-2.523
LOC150223	-1.696
CPSF3	-0.949
TMEM14A	0.57725
MYH3	-3.013
GPKOW	0.4525
SULT1A1	0.898
SPON1	2.267
YY1AP1	-0.656833333333333
RAB23	-0.41125
PLA2G4A	-3.7665
MAPRE3	0.077
ZNF516	0.0509285714285714
GGPS1	0.532
EXOC3L2	0.180125
C19orf42	0.1449
MAP2K2	-0.0845
HIST1H2BB	-0.557
RNF19B	0.877166666666667
C6orf128	-0.276166666666667
TLR8	5.031
PCDHA9	1.386
CARS2	-0.501875
CLUL1	2.83383333333333
RHAG	-4.1425
UNK	0.0045
EXOC8	0.9511
C9orf95	0.94225
C14orf143	0.0386666666666666
MAML3	0.120125
LDHA	-1.76675
MRPL20	-0.068
KLHDC6	0.6834
ATP5S	-1.16733333333333
C8orf55	2.65375
PHF19	-2.518375
KRTAP13-4	0.8915
TTC5	-0.02425
XKR5	0.4685
SILV	-4.38433333333333
TEX28	0.255
TCTN1	1.14
CX40.1	0.37275
PPP2R5C	-1.016625
C12orf30	-1.28066666666667
CAPG	1.88825
MPZL1	0.41965
ARSB	-0.863
TDH	-1.3725
WASF4	-0.20125
TSSK3	-0.761166666666667
7A5	-0.179
CRISPLD1	2.93875
MAD1L1	-0.0875
SPIN4	-0.337833333333333
AMPD1	-1.51366666666667
DPYSL5	0.1155
INPP1	-0.9705
ANKRD11	-0.422555555555556
NPAS4	0.141857142857143
GCET2	-0.179
RNASE9	-1.32
GUCY2D	0.584833333333333
CCDC98	-0.27875
FGF4	3.49075
CPM	0.00666666666666667
SLC26A4	-2.06016666666667
PLD5	-0.6425
FAM59A	1.4432
FBXO5	-1.21966666666667
SIPA1L1	-0.5745
DPYS	0.24675
ATG4D	0.16
TGM3	1.134
MTCH1	0.575375
HK1	0.0417857142857143
CDC26	-0.191
GALNT12	-3.482
LOC339229	0.21375
MRPL35	-0.516875
ORC4L	-0.33475
TNKS	-0.970285714285715
C2orf24	0.464333333333333
ZNF553	0.793
GGTLA1	3.0773
ZNF497	0.252
CDY1B	-0.58975
SLC30A4	0.7985
TUB	-1.970625
ARHGEF18	0.31625
ARRB1	0.7455
KCNK1	-1.689
EREG	-2.9571
SCAMP5	-0.21775
RUNDC3B	0.43225
ADAMTS20	0.666
IL17RB	0.292625
FLJ20323	-1.464
MCAM	0.282
POLR3E	-1.0425
AQR	0.316666666666667
IPMK	0.3175
CDCA7	-5.459
CAMP	4.17
GRHL3	-0.50025
ADAMTSL2	1.40816666666667
CLMN	0.740666666666667
SSTR3	0.75
MAGEA5	1.17983333333333
OVOL2	4.3765
JMJD1B	0.02175
RBL2	0.8639
PYGO2	0.7915
PPP1R10	0.726833333333333
CSE1L	-0.163833333333333
LCA5	0.27525
RDH16	2.27475
ASRGL1	-2.93625
TOM1	0.994166666666667
PTX3	-6.896
TTC15	0.05275
SCGB3A1	1.08583333333333
MRPL50	-1.60875
RCAN3	0.476875
SLC26A11	1.42325
STYX	-0.579166666666667
CINP	-1.03175
MARCH7	-0.34975
PFKM	-0.638
SGMS1	-0.0393333333333334
RIOK3	-0.5258
C1orf110	0.496
CES7	-0.0535714285714286
LOC440248	-2.04575
PPP1R12C	0.64475
C10orf27	0.8255
ATG9A	-0.41325
MRPS26	0.64125
TMEM40	0.92525
ELP3	-0.6356
ZNF787	0.8537
HIAT1	0.349125
C8orf34	0.633833333333333
MGC4655	0.2232
PELI1	-0.663166666666667
PPT1	0.9275
SLC35C2	1.01333333333333
C6orf125	-0.21425
MUC4	-1.38983333333333
RFC4	-1.089
GNB2	0.443666666666667
NUP50	-0.5765
SULT4A1	-1.6335
C7	2.657875
CCDC130	-0.298666666666667
ARRDC4	-1.35425
RQCD1	-0.04
GLYCTK	-0.71975
AYTL2	0.0498181818181818
MTUS1	0.0317
LEMD3	0.347166666666667
PLEKHF2	3.22625
HOXA7	-0.338375
GTF3C2	-1.139
DYNLRB2	4.13675
CNOT10	-0.36475
MR1	0.316166666666667
FFAR1	0.15125
PRIC285	0.43125
SLITRK6	7.02675
LIX1	0.7128
UBE1L2	-0.521583333333333
F8	0.913125
ACHE	0.366
KPNA5	-1.518
TNFRSF12A	-0.407166666666667
EGR3	-0.8035
SERPIND1	-3.41616666666667
OASL	2.50375
IFRD1	-1.613125
WDFY1	-0.279166666666667
ZNF267	0.087875
ACCN5	1.1115
ZBTB6	0.218
PPP1R3A	0.232
PRRT3	2.468
FBXL19	-0.3405
TXNIP	-0.0432142857142857
ACTN2	-2.13775
ATG9B	0.011
C9orf117	1.174625
IL27	0.31
RPL36AL	-0.985
KLK15	0.158333333333333
CHAD	1.831
RAP2B	-0.2924
HEBP2	0.73675
ZNF342	-0.333
CAMK2G	-0.173
TLR3	0.44525
FGF14	0.23825
HMGB2	-0.10575
TRPM5	4.16083333333333
OR5M11	0.3825
KIF3B	1.12836842105263
PRICKLE2	-0.04175
MTMR9	-0.767
C3orf27	0.45925
GLRA3	-0.868666666666667
NSDHL	-0.316333333333333
TMEM32	-0.39525
POLR2D	-0.59275
MYADML	0.217
C9orf114	0.211
MRGPRX1	1.003
TOPORS	-0.09625
CLDN19	-1.31925
C1QL4	-0.096
RNF165	-2.4095
DHRS9	-0.70025
DNAH2	-1.1035
FXR1	-0.618666666666667
ZMYM3	-0.344375
CASP3	-0.0933333333333333
FAM120C	-0.27825
SCLY	-1.411
CA7	0.2415
ENTPD5	-0.236166666666667
ZNF461	-0.14125
PDIA5	-0.20075
C1orf19	-0.00866666666666667
TMEM67	1.6785
KCTD20	-0.61175
WDR47	1.169
FLJ38723	0.5865
KLRF1	-1.16966666666667
TAS2R16	0.352
CLDN12	0.79325
PRKCE	0.18475
UBXD4	-0.88475
ITGAM	2.97116666666667
GLT8D3	-0.019375
WDR31	0.9764
RGS2	2.65025
OR51L1	0.573
MST1R	0.89375
KIAA1737	0.2775
OR4A5	1.1705
GLIS1	-1.78983333333333
PTMA	0.391285714285714
NAPA	1.0475
PRDM11	-0.20925
LIPF	-1.751
DIRAS3	-0.05325
ASGR2	-3.9335
C1QTNF4	0.4265
PIK3R4	0.503666666666667
ARMC3	1.51175
NDUFV3	-0.560416666666667
BTBD3	-0.843666666666667
PPP1R2	0.75175
UBE2NL	0.72125
FOSL2	0.192
FAM119A	-1.0335
TUBA4A	-0.6185
KRTAP12-1	0.111
SFRS2	-0.73675
RHPN1	0.9696
EEF2	-0.890333333333333
ZDHHC11	-1.33283333333333
EPHA3	-0.0887
RBM12	-0.19775
H2AFJ	2.69716666666667
EDIL3	3.8425
KIF26A	-2.2425
SERGEF	-0.41825
B3GALT4	2.52675
LOC90925	0.699833333333333
OSCAR	1.011875
NPFF	-0.8245
DEDD	0.50325
TMEM155	-0.656
PTPN1	1.199
SCYL2	0.480166666666667
SKAP1	3.7645
LEAP2	-3.01333333333333
GADD45G	1.84
IFITM3	0.37875
PILRB	-1.74483333333333
SLU7	0.3688125
DSC3	-1.01575
DNMT3L	-1.67875
PAPD5	1.0135
B3GNT3	-0.162333333333333
LHCGR	0.4025
MSL-1	0.73075
UBE2S	-0.545
SAP130	-0.61525
ANAPC11	1.08225
MAGED4B	-2.242
ATP6V1B2	-0.131166666666667
C14orf179	0.769875
CAPZA1	0.28675
CDYL2	1.07033333333333
GLRX3	-0.672833333333333
LOC136288	-0.58525
MOBKL1A	0.318
HTR2B	1.4505
CRYGD	0.163333333333333
NUS1	-0.5155
PGRMC1	0.368
MYOM2	-0.8375
FLJ39653	-1.50533333333333
CHM	-0.0787
OR5M8	0.3525
ZNF619	0.341
FAM105A	0.978
CCNL1	-1.522125
NAP1L3	0.334
C10orf57	1.6335
B3GALNT1	1.80316666666667
CSN1S2A	0.2115
TCP10L	0.53125
GDAP2	0.3305
DMKN	-3.95683333333333
COX6B1	0.17875
DNASE2	0.988
MSH5	-1.501
LGMN	0.1525
USP31	0.0548
OR13C8	1.132
SDCBP	0.1314
NUDT11	-2.40233333333333
PYGL	-2.29983333333333
SNPH	-1.21083333333333
B3GNT4	0.7145
MIZF	-0.5724
NUBPL	0.03975
NOD1	-0.404
CDH22	-1.58775
NUBP1	0.4325
DSCAM	-2.701
DGKI	0.599
FAM136A	-0.9965
AKAP1	0.248666666666667
SLC16A6	0.11475
RIN3	0.61275
PSG2	0.04075
DIP2B	1.08708333333333
PSORS1C1	-0.5951
KIAA0495	-1.149
FLJ90709	0.329666666666667
LPA	-0.200166666666667
PIGA	-0.246166666666667
LY75	1.4125
UTS2	-6.305
RREB1	0.148
GALNACT-2	0.3852
MGC3196	-0.97225
FLJ31568	0.12875
LPHN1	-0.17175
SP1	0.602625
TOX4	-0.0655
HSPA9	0.9439
APOBEC1	-0.285
SLC35E4	-0.94075
LSM5	-1.54825
SURF1	0.84375
ZBTB1	-0.335166666666667
GTF2F1	-0.739375
RPS15A	-0.684857142857143
DUSP21	-0.515166666666667
GINS4	-0.916666666666667
MYO15A	-0.716166666666667
GIMAP7	2.77925
MGC13379	0.435
ATP6V1E2	-0.141166666666667
UTP3	0.16175
HNRPA3	-0.92225
MT4	0.034
C14orf155	1.82466666666667
U1SNRNPBP	0.67875
CKLF	0.0738333333333333
PLEKHN1	-2.01683333333333
MBNL1	-0.241
NUP160	-1.8305
ACSM2A	-2.03725
LOC129881	-0.578
KIAA1529	-2.00425
FLJ22639	-2.168
HAND1	-0.9105
GSX1	0.496
FGA	-4.7065625
SERPINB1	0.03075
ZNF642	0.4225
IGFBP1	-8.525875
SLC1A1	2.4035
DHX57	-0.47675
ZNF766	0.406
PTPN21	-0.8225
GDPD3	0.705166666666667
PNPLA5	0.3415
TBR1	0.975333333333333
FAM116A	0.11725
IQGAP1	0.60475
FOS	0.11525
ZNF226	-0.7655
FIGNL1	-0.308666666666667
C14orf1	-0.0658333333333333
ZMYND17	-1.834
PUS7	-1.09266666666667
TUBB6	-0.92175
KCNQ2	-1.0855
MARCH6	0.149583333333333
CCDC33	0.292
PRODH	-1.84525
RBM11	0.849
EPHA6	-0.275571428571429
SLC43A1	-0.11125
LOC196541	0.393333333333333
NTN1	0.797166666666667
ING4	1.18425
PCDHB10	0.54375
DPH2	-0.438
SPACA4	0.162
FBXL21	-4.2985
DIAPH1	-0.274666666666667
ZNF71	0.873
CEP76	-0.6135
CORO1A	-0.27425
RRM2	-1.498375
EDG4	0.34125
OS9	0.893666666666667
SLC4A1AP	-0.263
COG5	-0.643
COPS8	-0.11375
NGLY1	-0.95925
NCBP2	0.480625
C17orf42	-0.429666666666667
GPSM3	0.7595
SIL1	1.578
ASB6	-0.10775
SMAD5OS	0.00100000000000001
UNC93A	-3.778375
A1BG	0.526833333333333
C21orf62	1.05225
FMO5	-0.7205
ATRIP	0.469666666666667
CEBPG	0.305333333333333
C7orf38	-2.69683333333333
TNFRSF1B	1.35783333333333
CLEC1A	1.09916666666667
IQSEC1	0.54775
PATZ1	0.5559
RBM22	0.32875
BAG2	-2.22483333333333
PAQR5	-1.72116666666667
C9orf127	0.1738
THNSL1	-0.1295
SHROOM3	2.1593
JAM2	0.279
SNRPN	-3.22375
ALX4	0.3155
CACNA1S	0.082
FAM130A1	0.507
CORIN	2.2695
CD300LB	0.958
PLEKHG6	1.0855
LRRC40	-0.898
PCLKC	-1.22425
PCDHB16	0.259333333333333
WNT2B	0.630666666666667
ASNS	-1.06366666666667
MRPL49	0.469375
FLJ46111	0.78825
ISG20	-0.541625
SMU1	-0.216166666666667
CASZ1	0.5485
POLR1D	-0.85125
GIN1	-0.3035
SNAG1	0.1445
ANKRD29	-2.0985
CDKN2AIP	-0.78225
KRR1	0.166
CXCL1	-5.25033333333333
EPM2A	-0.1823
PC	-0.196333333333333
DEFB127	null
PDZRN4	1.4
FAH	0.513375
OR51E1	1.9505
CDC2L6	0.4485
DNTTIP1	0.17625
PAX8	-0.17825
TMEM116	0.42625
C1orf150	-0.867
PRO2012	0.45375
MRPL40	-1.01266666666667
BEX1	-3.9218
SLC2A4	-0.862166666666667
PKMYT1	-0.2855
FEZF2	0.373333333333333
SLC26A9	-2.05025
MAP2	0.249083333333333
LYL1	-1.0415
SLC25A19	0.00199999999999999
NOS3	1.236
ZNF34	1.828
TMPRSS11F	-0.552
FAM43A	-0.58925
FCRL4	3.426
KLF14	-0.20725
FLRT2	-1.08683333333333
WRN	-2.17625
SDF2	0.7343
KRT8P12	0.55025
C6orf195	0.429
C9orf125	-2.223
DZIP3	0.414625
RIT1	0.612833333333333
SCML1	-2.90466666666667
RHBDF2	0.821125
OR2G3	0.0535
REXO1L1	0.219
MAP3K7IP3	-0.57125
C3orf57	-3.79675
FBXW11	-0.763333333333333
ETAA1	-0.80975
C14orf131	-0.8358
AKT1S1	0.0975
SLC12A5	-0.78625
C9orf164	1.3515
NRIP3	0.262125
NOS1AP	-1.3375
TMEM121	0.6065
SAP30BP	0.4373
DGCR6	0.57625
WDR76	-0.73675
FAM82B	0.854416666666667
LOC606495	-0.057
MAP9	0.166916666666667
BCDIN3D	1.30925
CXorf36	3.58516666666667
DSCR3	0.2263
ZFAND3	0.841375
C7orf43	0.441
SPSB3	0.8984
C19orf19	0.77825
FAM133A	0.128625
C12orf25	0.90525
SLC39A3	-0.383375
DISP2	2.5355
PI4KAP2	-1.511
MKRN3	-0.8845
ADAMTS13	-0.72925
CBLN3	0.0371
TTYH1	-1.45233333333333
C3orf18	-0.0835
FLJ13236	0.995
ZMYND12	2.65075
C18orf25	0.175375
GLB1L3	-0.9335
ATP13A5	-0.1645
RANBP10	0.57775
CD96	-1.9257
DENND1C	-0.44
RBMS3	0.3369
SLC41A3	1.09133333333333
DGCR6L	0.75775
TMEM128	0.714666666666667
CSNK1G3	0.217857142857143
MOBKL2C	1.134375
TSPAN6	-1.79475
MATN2	1.096
MSL2L1	-0.015
ST6GALNAC2	0.611333333333333
FGFBP2	-0.391625
FGL1	-6.5695
MPP3	0.130666666666667
ARHGEF6	0.763166666666667
TGFBR2	0.212375
ACMSD	-1.506
IL33	1.1305
C9orf5	0.146916666666667
DEAF1	0.3541
AMN	0.661
DEFA6	0.565375
RNF212	-2.32525
METT5D1	0.0345
CIB1	0.9486
TSSK1B	-0.0403333333333334
KIAA1727	1.5295
ZNF680	0.229083333333333
LOC399900	-0.5525
LOC152217	0.683333333333333
CTNNAL1	-2.198
CIT	-1.00075
TLE6	2.162
ZNF607	0.3655
HERC4	-1.139
DRAP1	-0.7592
PEMT	-0.2365
C10orf111	-0.604
ZNF575	1.227625
KCTD7	-0.2105
MYO1F	0.722375
LOC285382	0.50725
RAB11A	0.9533
PLCD3	-0.83925
C15orf28	0.228
PTBP2	-0.113625
CTB-1048E9.5	-0.398375
C19orf60	-0.168666666666667
C7orf25	0.0525
SETD7	1.086875
HOXB9	-2.758
VANGL1	0.8903125
CHAF1B	-1.38025
NDUFA3	-0.221
KIAA1328	-0.7585
SHARPIN	1.9395
TTC23	-0.70325
UGP2	0.460916666666667
ANKIB1	0.6405
CIRBP	0.244
SEC14L4	-2.9265
OVCH1	-0.0533333333333333
VPS52	0.1245
FAT	-1.473
M6PRBP1	0.086
GPRIN3	0.7
PPM1F	-0.804333333333333
TSR1	-0.4585
CCDC85A	0.18875
PCSK5	0.425
ZFHX3	0.7685
HEMK1	-0.2957
PGBD2	0.584
RSRC2	0.2265
AURKC	-1.3295
SCRIB	1.589625
ORM2	-4.70583333333333
FAM115A	0.3525
FZD6	1.559875
UNC119	0.612166666666667
GPX3	-0.1996
NOV	-0.988
CABC1	0.03575
CDC42SE2	0.263
EIF2S2	0.4363
RNF130	1.28475
CKAP5	-0.271666666666667
RP11-413M3.2	0.425
C10orf18	0.4515
TMEM93	0.05425
DYX1C1	1.294
KCNMB2	-2.195625
ANK3	0.9705
KRT5	-3.0427
CDH12	-1.868375
QRSL1	-1.330375
JUB	-1.59675
SHC4	-0.531625
CCL15	0.991
CCDC22	0.734
SNX24	0.1405
RARS	-0.32425
MORC2	0.628625
FAM48A	-0.11625
MT1H	-0.7965
PPP1R14C	-2.94566666666667
FOXD1	-1.54164285714286
C1orf213	-2.20075
AMT	-1.7907
DSN1	-0.25675
PTPLAD2	1.384
DIS3L	-0.82625
RASL11A	0.06025
GPRC5B	0.8885
FRMD7	-0.7665
STRN4	-0.029
KITLG	1.14863636363636
HDGF	-0.42775
OR1S1	0.258
SETX	-0.4296
DDR2	-0.427
KCTD12	2.001
LYZL2	2.2605
WDR52	0.5595
TMEM2	0.608875
ZNF579	1.316
LOC200810	1.084
TNFSF9	-1.4155
PPFIA4	-3.46225
CNIH3	1.68883333333333
MAP4K4	-1.44764285714286
ROD1	0.614285714285714
ALS2CR12	-0.011
DOCK3	-1.72716666666667
PAQR9	-4.49225
ASB17	-0.9695
STX16	-0.814
FEZ2	0.00316666666666667
DLAT	-0.6365
KIF21B	-0.6815
CDC5L	-0.78075
TMEM119	1.50983333333333
CRIP3	-2.128
TPSD1	-0.0106666666666667
TEPP	0.4425
GNGT2	1.4435
C21orf121	1.44625
WNK1	-0.0138333333333333
FLJ10490	1.0218
OR51B5	-2.2695
LOC203547	-0.540875
HAS1	1.249
PPA1	-0.547666666666667
ST7	0.117625
C11orf46	-0.0546
POPDC3	-3.5135
ACOX2	2.33833333333333
ATCAY	-0.2385
TM4SF19	-0.65625
MFSD9	0.0971666666666667
PDHB	-0.34875
ERN1	0.22525
LCE3C	0.112
GPR111	0.3065
NOTCH3	1.34966666666667
ADAMTS5	2.30775
B3GALT1	-1.383
UGCGL1	-0.349166666666667
FAM58A	0.127166666666667
FBXO32	2.19175
CLPP	-0.047
NXPH1	-0.1755
MTMR3	0.485333333333333
ATP1B3	-0.6055
TMEM16A	4.561625
HIST1H3F	0.257166666666667
TRIM25	0.0485
SDCBP2	1.7865
CRKL	-1.520625
HOXB2	3.18033333333333
ANP32B	-0.654375
GATM	1.5485
AP4E1	0.0155
EDG5	0.46325
CDKN3	-1.49666666666667
CDH4	-2.74725
PGD	-0.0801666666666667
RND1	1.7765
GAD1	-3.1641
MPG	0.24225
LOC440350	-1.1515
ZNF133	-0.273
SERPINB12	0.145
AMELY	0.00749999999999999
DHX36	-1.15625
TNFAIP8L2	3.36633333333333
PHTF2	0.148833333333333
CCDC112	-0.757
IQCC	-0.25425
HEYL	3.233
FTSJ2	-0.645333333333333
APPL1	0.432625
RAB43	0.701285714285714
OR10G2	0.1025
WAC	0.3735
ADCY9	1.10325
RUNDC2B	0.1755
PYCRL	2.4924
AGPAT7	0.149666666666667
SLC22A9	-1.39166666666667
CDKAL1	0.472
PDYN	-0.351666666666667
C20orf74	1.24775
MTMR11	1.18925
VAV3	4.26158333333333
DAPL1	-1.10125
STXBP3	0.39375
EIF3G	-0.3905
ARHGAP22	0.041
NPFFR1	0.0735
NPC1	-0.526833333333333
ALDH9A1	0.574666666666667
ZNF600	0.119125
ZNF678	-0.3315
RASSF1	-0.151666666666667
ADD2	-2.88625
PITPNB	-0.2105
PKD2L2	-0.228142857142857
LRP11	0.43225
CDKL1	-0.20175
SMEK2	-0.20625
PRODH2	-3.54783333333333
C11orf54	-0.0618333333333333
SFRS11	-0.965333333333333
IL7	-0.0606666666666667
ALS2CR16	0.42025
BTG3	-2.59283333333333
PAK2	-0.149944444444444
RP11-679B17.1	-0.45275
GATA4	-1.84733333333333
ATP2B1	0.3575
LOC130940	0.786
C1orf172	2.5015
ATF7IP2	-1.004
SLC25A43	-0.0183333333333333
CENTG3	0.6365
IGF2BP1	-3.91
FCHSD1	0.4885
CAMK2N2	1.42816666666667
ELAVL3	0.0792
NBPF15	-0.341833333333333
UBE2J2	0.440833333333333
GNL2	-1.34375
PRR3	-0.2036
NLF2	1.5865
OR4F6	0.4405
KLHL24	1.54783333333333
CCDC88A	-1.6654
SGPP1	-0.920166666666667
C10orf11	0.591833333333333
SLC35B4	-1.01983333333333
UGT3A2	-1.9315
ARNT2	-0.9194
CBR1	0.476875
ITPR3	-0.392333333333333
TRAPPC6B	0.0351
AMZ1	2.0775
ARP11	0.88025
WDSUB1	0.8435
APBA1	0.401166666666667
RAB2A	2.7196
C6orf162	-0.6845
HPSE2	0.642
PLCE1	-0.4785
INSL3	0.85325
DLG1	0.2989
PTPLA	-3.338
PIGX	0.95825
TFIP11	-0.061
FIBIN	3.71
POLR2G	-0.3695
GRAP2	-2.1051
DNAJB8	-0.087
CNBP	0.828166666666667
WASF1	-1.6425
INPP5E	-1.141
HSPB1	1.814125
TMEM167	-0.0829
CUBN	-0.1425
IGF1	1.321
ITPK1	1.1155
NAALAD2	-2.121625
G3BP1	0.0445
NT5DC1	-0.78175
CYP39A1	-0.3585
TMEM139	1.9695
POLK	-0.6807
GLULD1	-3.23375
RBM15	-0.494333333333333
AMZ2	-0.11425
GDF15	-0.052
MESDC2	-0.3915
INCA	0.9135
ACY1L2	-3.1065
GZMM	-0.811666666666667
PAIP1	0.42225
CACNA2D1	0.12525
STK32C	-1.271
SH3BP4	1.049
DEC1	0.703
PADI1	0.2135
UBB	0.4513
PON3	-3.68216666666667
PROP1	1.0255
ANKRD13B	0.0635
ADCK1	0.49825
TCF25	0.629416666666667
SLC38A5	-2.6805
CXorf26	-0.312
C19orf39	0.154
PPP1R13B	0.07925
ARL2	-0.468
TCL6	0.505583333333333
TOP3A	-0.629
SLC16A14	0.837
FXYD6	1.41416666666667
HIST1H4E	-0.4125
BBC3	0.829578947368421
UNC5A	0.256833333333333
FAM86C	-0.9786
PI4KB	0.3325
B3GAT1	-3.75575
SUSD2	0.114833333333333
OAZ2	0.00783333333333333
NOC4L	0.45025
C10orf12	0.3555
FADS1	0.166166666666667
LOC144097	-0.469
DKK2	0.4375
KIAA1949	-0.3385
RHOT1	0.2891
OXT	1.00733333333333
GPR153	1.38
ARL4A	-2.48283333333333
SAAL1	-1.365
CCDC64	0.207
USE1	-0.7495
HNMT	0.3435
PCGF3	0.079875
CYP2C19	-0.29475
C20orf4	0.512
CCDC11	1.17075
ACSBG2	1.331
RWDD2A	0.21825
PALLD	1.91575
CPLX4	0.921
LOC492311	0.5435
KPNA2	-0.0348333333333333
MACROD1	-0.0353
TMCO3	0.274
C15orf52	0.770166666666667
BIRC5	-0.116866666666667
PRR16	-0.0623333333333333
FAM63B	0.033
KATNB1	-0.0148333333333333
WNT8B	0.968
CPLX3	0.3435
GHR	2.914125
CCDC124	-0.28225
