Hybridization REF	TCGA-A8-A08Z-01A-21R-A00Z-07
GTF2E1	0.325
RY1	-0.336666666666667
ATAD2B	0.416375
ARHGAP17	0.082
KCNIP3	-1.30825
SFPQ	0.247625
GFRA4	0.171333333333333
AKR1B10	-3.838125
TIGD6	0.896
RGS16	2.372625
URB1	-0.185
OR4C46	-0.0568333333333333
TOP3B	-1.41975
NFATC4	0.7465
CA14	-4.1005
BMPR1A	0.142833333333333
SNRP70	-0.802875
PRL	0.0968333333333333
C6orf130	-0.3045
STAG2	0.07475
CD55	0.617642857142857
RPS23	-0.392833333333333
SSX2	-1.74816666666667
FDPSL2A	-0.396
FBXO27	0.05175
SYNGR3	-0.110166666666667
TMSL3	2.31475
EML1	-0.0475
NUP93	-1.04166666666667
SMAD3	-1.2247
KIAA1189	2.15816666666667
HNRPUL2	0.402666666666667
TBC1D12	1.25683333333333
C16orf24	0.89125
MRVI1	2.75766666666667
ZNF581	-0.504333333333333
ELOVL3	1.8195
OR51Q1	0.148
CACNB3	1.31516666666667
GALNT13	0.393625
C10orf84	1.0283125
NEDD4	0.2816
SPO11	1.018
OR5AU1	-0.1975
NEK4	0.0385714285714286
PRKAR2A	-0.0128333333333334
IHPK1	-0.416333333333333
ATP6V0B	0.08075
CACNA1E	1.145
CEACAM8	0.093
PEX14	-0.4005
FLJ12993	-1.8145
ZBTB38	0.37575
PCTK2	0.00849999999999999
LRRC16	0.0077
FBLIM1	0.534
FYCO1	1.1755
RP5-1022P6.2	-0.530583333333333
CMTM1	0.35
PLTP	1.17716666666667
RAPH1	0.82625
DOCK8	1.84925
EZH2	-1.86393333333333
SLC25A1	-1.422
PLEKHB1	0.093
GRB7	0.7658
ZFP37	0.72175
MRPL33	-0.69575
PELO	-0.395
ARMC1	-0.516181818181818
C9orf27	0.076625
FLJ25778	-0.1075
C9orf37	-0.793
TMEM66	0.5575
SPRN	-0.139125
HBEGF	0.46375
PI4KA	-0.765
LEPRE1	0.05375
POU2AF1	-4.231875
MRPL12	-0.790166666666667
REP15	0.756
ZC3H3	0.05975
RASAL1	-2.238
DDAH1	1.744125
ACBD5	0.398875
TMC2	-0.101
CCDC137	-0.7495
SAMD13	-0.6235
UGT2B15	-4.03366666666667
TIPARP	0.31625
DNASE1L3	-0.38725
TRIM72	0.4305
DBX2	1.495
IPO8	-0.39275
C21orf88	-0.1608
MAP3K14	0.4195
LOC51233	0.130333333333333
GGTLA4	-1.65075
PDE6D	-0.057
ZNF117	-0.0835
CLK2	0.166875
NKRF	-0.712
TNFSF15	1.2485
DUSP2	-0.601125
SECISBP2	0.2589
GABRR2	-0.041
PPAP2C	1.84975
LOC51145	0.019
PAG1	0.213875
PIK3C3	0.497
GNG10	0.239
APOL4	0.15
ANKRD28	-0.657625
STMN3	-1.1942
RAB14	1.0131
CDK2AP2	0.04875
HDDC3	-0.497625
COMMD7	0.146625
CXXC1	-0.14075
HMCN1	0.772833333333333
CD40	0.71175
DYNC1LI2	0.2499375
GDI1	0.2175
LOC646938	-0.07125
VSNL1	-1.89883333333333
PIH1D1	-0.273
RAET1G	-0.0765
KRTAP5-9	0.1515
EFTUD2	-0.326
ZNF311	0.842
ATP6V1G3	-0.00974999999999999
OR2W3	0.038
SCN4A	0.0615
MED10	-1.167375
FAM135A	0.1295
ARHGAP4	-0.8755
EHMT2	-0.734625
UFD1L	-1.34075
ERMP1	1.30325
MAG1	-0.705833333333333
THAP8	0.3745
HACE1	0.2375
FAM82C	1.10366666666667
C3orf20	-0.3365
UNC84A	0.156
SCD5	-0.458142857142857
LASS6	1.35025
LSG1	-0.14575
MAL	-5.25725
GPR22	-0.2955
WDR5B	1.24625
ACTRT1	0.4025
C17orf60	1.221
GRIN2C	-0.4492
ARMC8	-0.241
SLC47A1	-1.4645
DMPK	0.37025
DHRS13	-1.26333333333333
SMC1A	-0.449666666666667
KRTAP17-1	0.99925
SMYD5	-0.81925
TUSC2	0.209125
CRHR2	0.3485
KIR3DL2	0.734
CCDC104	0.56125
ATP2C1	0.81725
CROT	-0.02725
PABPC3	0.356833333333333
EGR1	0.0886666666666667
THSD1	0.53925
KHK	-1.0915
SLC12A2	0.4145
CD58	0.081
STOX2	-1.42216666666667
CCDC76	0.0228
CCDC48	3.018
DNAH1	0.5455
ZIC4	0.078125
OR1G1	0.1135
PSMC6	-0.119166666666667
PROKR1	-0.04
ABCB1	-0.575
TRAT1	-0.642
LLGL1	0.137
MTF1	0.98175
USP54	0.149
PAGE2B	-1.493
ITGB7	-3.6465
CCDC81	0.4745
LOC149837	0.551
SCUBE1	0.028
ZSCAN10	0.3255
HUWE1	0.0999285714285715
CDH17	-0.131
CD180	1.84025
IL17A	-0.01375
TMPO	-1.215875
KIAA1524	-1.3175
HDGFRP3	-0.945166666666667
OXCT1	-1.12690909090909
RRAS2	-0.864
LTBP2	3.3795625
SV2B	1.64666666666667
CYP2A6	1.49525
PKD1L2	-1.46383333333333
PPM1M	1.3085
FLJ22662	2.10416666666667
ZNF502	1.018
GP6	-0.40275
CRYBA2	-1.77975
LEF1	-1.1863
CTPS	-1.58542857142857
EYA1	-3.25183333333333
EPS8L1	1.151
MAPK14	-0.447916666666667
SERPINB2	-5.51725
GTF2F2	0.247166666666667
ZNHIT4	-0.152
PLA1A	1.193125
C20orf114	2.5285
HPR	-4.1795
C18orf2	-3.66383333333333
SATB2	-1.67275
KCNJ9	-0.003375
MGC157906	0.4515
MOCS3	-0.34825
C17orf71	-0.298833333333333
PPHLN1	-0.1139
HIST1H2BN	-1.5375
RAPGEF1	-0.033
MAP3K8	0.984
DLG4	0.234833333333333
STC1	-0.838916666666667
CDGAP	2.1745
DDX26B	-0.97675
LOC150223	-2.326
CPSF3	-1.328
TMEM14A	0.03175
MYH3	-1.7525
GPKOW	-0.331
SULT1A1	-0.823666666666667
SPON1	4.5557
YY1AP1	0.585166666666667
RAB23	1.0095
PLA2G4A	-3.47575
MAPRE3	-0.031
ZNF516	1.27021428571429
GGPS1	1.1075
EXOC3L2	0.0457499999999999
C19orf42	0.1727
MAP2K2	0.0245
HIST1H2BB	-1.38375
RNF19B	1.387
C6orf128	0.225666666666667
TLR8	4.11725
PCDHA9	0.428
CARS2	0.406125
CLUL1	2.953
RHAG	-3.99866666666667
UNK	-0.6645
EXOC8	0.9469
C9orf95	0.182
C14orf143	0.07
MAML3	0.03675
LDHA	-0.786
MRPL20	0.2655
KLHDC6	0.0768333333333333
ATP5S	-0.512
C8orf55	-0.5955
PHF19	-1.849875
KRTAP13-4	0.2895
TTC5	0.27425
XKR5	-0.64725
SILV	-4.47683333333333
TEX28	0.244
TCTN1	1.39675
CX40.1	-0.2355
PPP2R5C	-0.126125
C12orf30	-1.13483333333333
CAPG	2.47275
MPZL1	1.08205
ARSB	-0.1675
TDH	-2.6465
WASF4	0.41275
TSSK3	-1.13233333333333
7A5	1.8125
CRISPLD1	1.469
MAD1L1	-0.818
SPIN4	-0.687
AMPD1	-2.043
DPYSL5	-0.5255
INPP1	-0.0401666666666667
ANKRD11	-0.902222222222222
NPAS4	-0.02425
GCET2	-0.246
RNASE9	0.489
GUCY2D	0.510833333333333
CCDC98	0.19275
FGF4	-0.561375
CPM	1.2035
SLC26A4	-1.6805
PLD5	0.35275
FAM59A	1.2767
FBXO5	-1.96166666666667
SIPA1L1	0.47625
DPYS	0.395
ATG4D	-0.421
TGM3	0.324
MTCH1	-0.155875
HK1	0.225071428571429
CDC26	0.2025
GALNT12	-1.8505
LOC339229	-0.28475
MRPL35	-0.507875
ORC4L	0.17525
TNKS	-0.302142857142857
C2orf24	0.427
ZNF553	0.6035
GGTLA1	3.1427
ZNF497	-0.2405
CDY1B	0.09975
SLC30A4	0.886375
TUB	-1.013375
ARHGEF18	0.4875
ARRB1	-0.16075
KCNK1	2.044125
EREG	-3.0981
SCAMP5	-1.2235
RUNDC3B	1.61775
ADAMTS20	0.0295
IL17RB	-2.578
FLJ20323	-0.6705
MCAM	0.669375
POLR3E	-1.225
AQR	0.358
IPMK	0.3805
CDCA7	-4.438625
CAMP	0.3315
GRHL3	2.046
ADAMTSL2	2.78316666666667
CLMN	1.121
SSTR3	0.2985
MAGEA5	-2.71033333333333
OVOL2	3.622
JMJD1B	0.1395
RBL2	0.2887
PYGO2	0.9915
PPP1R10	0.349833333333333
CSE1L	-0.5645
LCA5	1.757
RDH16	-0.846
ASRGL1	-0.851875
TOM1	0.293666666666667
PTX3	-5.9875
TTC15	0.38825
SCGB3A1	1.30316666666667
MRPL50	-0.52575
RCAN3	1.587375
SLC26A11	0.6035
STYX	-0.1405
CINP	-0.24025
MARCH7	-0.16375
PFKM	-0.5525
SGMS1	0.846666666666667
RIOK3	-0.0187
C1orf110	1.4785
CES7	-0.182125
LOC440248	-1.17725
PPP1R12C	0.1775
C10orf27	0.414
ATG9A	-0.37475
MRPS26	0.341875
TMEM40	-0.1825
ELP3	-0.7667
ZNF787	0.431
HIAT1	0.44225
C8orf34	0.7325
MGC4655	0.7111
PELI1	0.67
PPT1	1.1657
SLC35C2	-0.320166666666667
C6orf125	-0.91575
MUC4	-1.77633333333333
RFC4	-2.017
GNB2	0.349833333333333
NUP50	-0.533642857142857
SULT4A1	-1.958
C7	1.16575
CCDC130	-0.148166666666667
ARRDC4	0.87025
RQCD1	-0.37125
GLYCTK	-1.4525
AYTL2	-0.435727272727273
MTUS1	0.2882
LEMD3	0.467166666666667
PLEKHF2	0.439
HOXA7	0.1015
GTF3C2	-0.965
DYNLRB2	2.99225
CNOT10	-0.25475
MR1	0.819166666666667
FFAR1	-0.04975
PRIC285	0.1355
SLITRK6	5.15925
LIX1	-1.8883
UBE1L2	-0.326166666666667
F8	1.5295
ACHE	-0.0241666666666667
KPNA5	0.10775
TNFRSF12A	-0.366333333333333
EGR3	-0.2815
SERPIND1	-3.4645
OASL	1.35075
IFRD1	-1.287
WDFY1	0.2775
ZNF267	0.3275
ACCN5	0.445
ZBTB6	0.13575
PPP1R3A	-0.414
PRRT3	1.14975
FBXL19	-0.815
TXNIP	1.13707142857143
ACTN2	-0.92275
ATG9B	-0.18125
C9orf117	1.123375
IL27	-0.176
RPL36AL	-0.093
KLK15	0.20025
CHAD	1.121
RAP2B	0.076
HEBP2	1.07975
ZNF342	0.4065
CAMK2G	-0.622666666666667
TLR3	1.49875
FGF14	0.1595
HMGB2	-1.295125
TRPM5	-0.2945
OR5M11	0.397
KIF3B	0.433526315789474
PRICKLE2	1.296
MTMR9	0.083125
C3orf27	0.041
GLRA3	-2.5165
NSDHL	-0.834833333333333
TMEM32	-0.1015
POLR2D	-0.953083333333333
MYADML	0.245
C9orf114	-0.7185
MRGPRX1	0.7835
TOPORS	0.744
CLDN19	-1.2745
C1QL4	-0.4085
RNF165	-2.138
DHRS9	1.44275
DNAH2	-0.148166666666667
FXR1	-0.202166666666667
ZMYM3	-0.679
CASP3	0.553166666666667
FAM120C	-0.769
SCLY	-1.71525
CA7	-0.049
ENTPD5	-0.467333333333333
ZNF461	0.462
PDIA5	-0.409
C1orf19	0.0965
TMEM67	0.5265
KCTD20	-0.293
WDR47	1.546
FLJ38723	0.905
KLRF1	0.506166666666667
TAS2R16	0.466
CLDN12	-0.01525
PRKCE	0.081
UBXD4	-0.7825
ITGAM	3.75466666666667
GLT8D3	-0.211875
WDR31	0.4382
RGS2	0.9055
OR51L1	0.218
MST1R	0.38175
KIAA1737	1.141
OR4A5	-0.0815
GLIS1	-1.2415
PTMA	0.394
NAPA	0.77375
PRDM11	-0.23825
LIPF	0.7325
DIRAS3	-0.2755
ASGR2	-4.302375
C1QTNF4	-0.176
PIK3R4	0.557333333333333
ARMC3	5.523
NDUFV3	-0.313
BTBD3	-0.5565
PPP1R2	0.241666666666667
UBE2NL	-0.5045
FOSL2	0.962357142857143
FAM119A	-1.66966666666667
TUBA4A	0.00559999999999999
KRTAP12-1	0.12575
SFRS2	-0.282
RHPN1	-0.7779
EEF2	0.1745
ZDHHC11	-1.73816666666667
EPHA3	-0.2944
RBM12	-0.035
H2AFJ	-0.773166666666667
EDIL3	4.8365
KIF26A	-1.85675
SERGEF	-0.1795
B3GALT4	2.123
LOC90925	0.017
OSCAR	1.388625
NPFF	-0.248125
DEDD	0.77425
TMEM155	-1.00125
PTPN1	0.0345
SCYL2	0.380333333333333
SKAP1	3.07025
LEAP2	-2.24483333333333
GADD45G	2.1587
IFITM3	1.530875
PILRB	-1.111
SLU7	-0.0613125
DSC3	-0.642
DNMT3L	-1.64275
PAPD5	0.124875
B3GNT3	-2.91233333333333
LHCGR	0.4915
MSL-1	0.196
UBE2S	-1.875
SAP130	-0.483
ANAPC11	0.152
MAGED4B	-1.981
ATP6V1B2	0.852166666666667
C14orf179	1.08125
CAPZA1	0.486125
CDYL2	0.446833333333333
GLRX3	-0.772666666666667
LOC136288	2.16875
MOBKL1A	-0.31825
HTR2B	4.5495
CRYGD	0.148166666666667
NUS1	-0.547833333333333
PGRMC1	-0.556
MYOM2	-0.41375
FLJ39653	-0.8715
CHM	0.2229
OR5M8	0.5395
ZNF619	0.065
FAM105A	1.4705
CCNL1	-0.693375
NAP1L3	0.736
C10orf57	1.39866666666667
B3GALNT1	0.593666666666667
CSN1S2A	0.1955
TCP10L	0.0415
GDAP2	0.143625
DMKN	-1.17483333333333
COX6B1	-0.23
DNASE2	0.650166666666667
MSH5	-1.18725
LGMN	0.75425
USP31	0.6128
OR13C8	0.1735
SDCBP	0.9045
NUDT11	-1.498
PYGL	0.453
SNPH	-0.703333333333333
B3GNT4	0.036
MIZF	-0.1597
NUBPL	-0.334125
NOD1	0.8555
CDH22	-0.2335
NUBP1	0.531666666666667
DSCAM	-4.07425
DGKI	1.3115
FAM136A	-0.961
AKAP1	0.134333333333333
SLC16A6	-0.4805
RIN3	1.46175
PSG2	-0.7115
DIP2B	-0.05975
PSORS1C1	-0.1445
KIAA0495	0.2815
FLJ90709	0.359666666666667
LPA	-0.490333333333333
PIGA	-0.269333333333333
LY75	1.98383333333333
UTS2	-5.57416666666667
RREB1	-0.04675
GALNACT-2	1.2878
MGC3196	-0.7655
FLJ31568	0.3415
LPHN1	-0.299625
SP1	0.74475
TOX4	0.144333333333333
HSPA9	-0.0448
APOBEC1	0.1265
SLC35E4	-0.6615
LSM5	-1.0225
SURF1	0.57875
ZBTB1	0.175583333333333
GTF2F1	0.166
RPS15A	0.249285714285714
DUSP21	-0.1315
GINS4	-2.94483333333333
MYO15A	0.8985
GIMAP7	2.85425
MGC13379	0.97525
ATP6V1E2	-1.11883333333333
UTP3	-0.0585
HNRPA3	-0.2604375
MT4	0.372
C14orf155	-0.00475
U1SNRNPBP	0.327
CKLF	-0.441666666666667
PLEKHN1	-0.566166666666667
MBNL1	0.357833333333333
NUP160	-1.10325
ACSM2A	-2.03875
LOC129881	1.42275
KIAA1529	0.8425
FLJ22639	-1.1765
HAND1	-1.8305
GSX1	0.2145
FGA	-4.3596875
SERPINB1	0.0985
ZNF642	0.476
IGFBP1	-8.544
SLC1A1	1.597
DHX57	-0.409125
ZNF766	0.242
PTPN21	0.7607
GDPD3	-1.76333333333333
PNPLA5	0.2735
TBR1	0.0706666666666667
FAM116A	0.018
IQGAP1	1.114125
FOS	1.7645
ZNF226	-0.651875
FIGNL1	-0.561333333333333
C14orf1	0.478333333333333
ZMYND17	-0.133
PUS7	-0.937333333333333
TUBB6	-0.127
KCNQ2	-1.39425
MARCH6	-0.114583333333333
CCDC33	0.213
PRODH	-2.293
RBM11	2.54825
EPHA6	0.375142857142857
SLC43A1	-1.064
LOC196541	0.759375
NTN1	1.28958333333333
ING4	0.246
PCDHB10	1.308
DPH2	-0.363
SPACA4	-0.249
FBXL21	-4.5625
DIAPH1	-0.673333333333333
ZNF71	1.05133333333333
CEP76	-0.151
CORO1A	-0.13575
RRM2	-3.354875
EDG4	0.268
OS9	0.3295
SLC4A1AP	-0.15875
COG5	-0.19625
COPS8	0.1935
NGLY1	-0.71625
NCBP2	-0.36875
C17orf42	-0.341666666666667
GPSM3	0.596
SIL1	0.64
ASB6	0.123
SMAD5OS	-0.578666666666667
UNC93A	-3.539375
A1BG	-0.481666666666667
C21orf62	-0.0365
FMO5	0.00683333333333334
ATRIP	0.327333333333333
CEBPG	-0.0511666666666667
C7orf38	0.2065
TNFRSF1B	1.11083333333333
CLEC1A	1.8615
IQSEC1	0.450125
PATZ1	0.559
RBM22	0.597625
BAG2	-1.28716666666667
PAQR5	-1.5465
C9orf127	0.9246
THNSL1	0.5615
SHROOM3	2.1188
JAM2	1.54975
SNRPN	-1.826
ALX4	0.205
CACNA1S	0.5875
FAM130A1	1.48825
CORIN	5.0895
CD300LB	0.992
PLEKHG6	0.3015
LRRC40	-0.405
PCLKC	-1.599
PCDHB16	0.590833333333333
WNT2B	1.35933333333333
ASNS	-1.93166666666667
MRPL49	0.0085
FLJ46111	-0.4215
ISG20	-1.102375
SMU1	-0.310833333333333
CASZ1	0.9305
POLR1D	0.330583333333333
GIN1	0.10225
SNAG1	0.731666666666667
ANKRD29	-2.07575
CDKN2AIP	0.30575
KRR1	-0.2065
CXCL1	-1.69283333333333
EPM2A	0.44
PC	-0.3985
DEFB127	-1.042
PDZRN4	2.66716666666667
FAH	-0.429625
OR51E1	2.5715
CDC2L6	0.229333333333333
DNTTIP1	-0.3295
PAX8	0.4225
TMEM116	-0.1795
C1orf150	0.4125
PRO2012	0.585
MRPL40	-1.0675
BEX1	-3.331
SLC2A4	-1.11366666666667
PKMYT1	-1.8655
FEZF2	0.0945
SLC26A9	-1.95975
MAP2	0.493333333333333
LYL1	-0.6915
SLC25A19	-0.351333333333333
NOS3	0.041
ZNF34	1.03383333333333
TMPRSS11F	-0.6865
FAM43A	-0.659
FCRL4	0.2195
KLF14	-0.34075
FLRT2	0.3915
WRN	-0.90325
SDF2	0.3376
KRT8P12	-0.333
C6orf195	-0.194
C9orf125	-1.60833333333333
DZIP3	-0.182375
RIT1	0.933833333333334
SCML1	-0.131166666666667
RHBDF2	0.44175
OR2G3	0.8105
REXO1L1	-0.4845
MAP3K7IP3	0.1455
C3orf57	-2.81075
FBXW11	-0.833166666666667
ETAA1	-0.039
C14orf131	0.0397
AKT1S1	0.0475
SLC12A5	-1.30575
C9orf164	1.154
NRIP3	0.179
NOS1AP	-0.61125
TMEM121	-0.309
SAP30BP	-0.2118
DGCR6	-0.335
WDR76	-1.39675
FAM82B	-0.45325
LOC606495	-0.0825
MAP9	2.35791666666667
BCDIN3D	0.67725
CXorf36	3.33783333333333
DSCR3	-0.3086
ZFAND3	0.619625
C7orf43	0.1885
SPSB3	0.9355
C19orf19	0.2235
FAM133A	-2.038375
C12orf25	-0.1525
SLC39A3	-0.5425
DISP2	-2.00425
PI4KAP2	-1.9145
MKRN3	-2.2295
ADAMTS13	-0.128375
CBLN3	0.6051
TTYH1	-1.92883333333333
C3orf18	1.5025
FLJ13236	-0.5465
ZMYND12	3.79825
C18orf25	0.299375
GLB1L3	-1.8255
ATP13A5	-0.279
RANBP10	-0.311
CD96	-1.0916
DENND1C	-0.06775
RBMS3	1.3144
SLC41A3	0.0703333333333333
DGCR6L	-0.368
TMEM128	0.486333333333333
CSNK1G3	0.553428571428571
MOBKL2C	1.107875
TSPAN6	-1.036
MATN2	-1.4449
MSL2L1	0.518
ST6GALNAC2	-2.9405
FGFBP2	-0.76825
FGL1	-7.205
MPP3	-0.1145
ARHGEF6	0.711333333333333
TGFBR2	1.255125
ACMSD	0.304
IL33	2.49675
C9orf5	0.176916666666667
DEAF1	0.2825
AMN	-0.646
DEFA6	0.175125
RNF212	1.14775
METT5D1	0.0558333333333333
CIB1	0.9001
TSSK1B	0.01925
KIAA1727	1.82675
ZNF680	0.079
LOC399900	-1.2315
LOC152217	-0.609416666666667
CTNNAL1	-2.4945
CIT	-2.3615
TLE6	2.10375
ZNF607	-0.79575
HERC4	-1.04683333333333
DRAP1	-0.6021
PEMT	-0.92525
C10orf111	-0.234
ZNF575	0.86425
KCTD7	-0.053
MYO1F	1.472625
LOC285382	0.02325
RAB11A	0.7254
PLCD3	-0.57925
C15orf28	0.1435
PTBP2	-0.674125
CTB-1048E9.5	-0.259625
C19orf60	-0.434833333333333
C7orf25	0.0238333333333333
SETD7	0.934375
HOXB9	-4.0315
VANGL1	-0.00806250000000001
CHAF1B	-1.74925
NDUFA3	-0.6275
KIAA1328	0.233166666666667
SHARPIN	0.0075
TTC23	0.266375
UGP2	0.220583333333333
ANKIB1	0.5233
CIRBP	1.81028571428571
SEC14L4	-3.83633333333333
OVCH1	-0.0905
VPS52	-0.04975
FAT	1.27125
M6PRBP1	0.206
GPRIN3	1.4945
PPM1F	-0.673666666666667
TSR1	-0.45525
CCDC85A	3.3045
PCSK5	1.96275
ZFHX3	0.2435
HEMK1	-0.1615
PGBD2	0.66325
RSRC2	-0.1235
AURKC	-0.915166666666667
SCRIB	-0.507125
ORM2	-4.44383333333333
FAM115A	0.1268
FZD6	-0.425875
UNC119	-0.05
GPX3	-0.4676
NOV	0.409375
CABC1	0.292
CDC42SE2	0.0414375
EIF2S2	-0.4675
RNF130	1.276875
CKAP5	-0.219666666666667
RP11-413M3.2	-0.023
C10orf18	0.1033
TMEM93	-0.5615
DYX1C1	2.19825
KCNMB2	-1.131375
ANK3	0.498583333333333
KRT5	-2.3407
CDH12	-1.721625
QRSL1	-0.468375
JUB	-0.42675
SHC4	-2.515125
CCL15	0.952833333333333
CCDC22	-0.1845
SNX24	0.27475
RARS	-0.16025
MORC2	0.25525
FAM48A	0.54775
MT1H	-0.9315
PPP1R14C	-1.96866666666667
FOXD1	-2.72092857142857
C1orf213	-1.85725
AMT	-1.5969
DSN1	-1.556
PTPLAD2	2.54425
DIS3L	-0.1455
RASL11A	2.55175
GPRC5B	-0.407875
FRMD7	0.6695
STRN4	-0.03925
KITLG	1.71395454545455
HDGF	0.26375
OR1S1	0.2935
SETX	0.1753
DDR2	1.0475
KCTD12	2.53
LYZL2	-1.2665
WDR52	0.357
TMEM2	0.48075
ZNF579	0.643833333333333
LOC200810	0.03725
TNFSF9	-2.2275
PPFIA4	-2.19
CNIH3	1.667
MAP4K4	-0.921428571428572
ROD1	0.154285714285714
ALS2CR12	0.336166666666667
DOCK3	-1.3995
PAQR9	-4.43225
ASB17	-0.104666666666667
STX16	-1.241875
FEZ2	0.2745
DLAT	-0.624666666666667
KIF21B	-1.14516666666667
CDC5L	-0.38025
TMEM119	3.33766666666667
CRIP3	-2.36475
TPSD1	0.543333333333333
TEPP	-0.204
GNGT2	1.276
C21orf121	1.214
WNK1	-0.357166666666667
FLJ10490	0.4891
OR51B5	-2.617
LOC203547	-0.763
HAS1	0.531
PPA1	-0.024
ST7	-0.072875
C11orf46	0.4417
POPDC3	-4.237
ACOX2	1.4435
ATCAY	-0.6775
TM4SF19	1.83275
MFSD9	-0.7155
PDHB	0.04675
ERN1	-0.1235
LCE3C	0.002
GPR111	-0.0885
NOTCH3	1.76633333333333
ADAMTS5	2.82525
B3GALT1	-0.6195
UGCGL1	-0.381
FAM58A	-0.4065
FBXO32	2.925
CLPP	-0.64
NXPH1	-1.48325
MTMR3	0.887666666666667
ATP1B3	-1.0085
TMEM16A	3.835125
HIST1H3F	-0.660666666666667
TRIM25	0.132
SDCBP2	1.4085
CRKL	-1.55475
HOXB2	2.37366666666667
ANP32B	-0.571625
GATM	4.021
AP4E1	-0.086875
EDG5	0.183375
CDKN3	-2.1895
CDH4	-2.358
PGD	-0.155833333333333
RND1	1.0565
GAD1	-2.9467
MPG	0.16425
LOC440350	-0.2295
ZNF133	-0.054
SERPINB12	0.129
AMELY	0.206666666666667
DHX36	-0.62425
TNFAIP8L2	3.194
PHTF2	0.046
CCDC112	-0.186
IQCC	-0.81175
HEYL	3.32716666666667
FTSJ2	-0.658333333333333
APPL1	0.77375
RAB43	-0.171928571428571
OR10G2	0.2575
WAC	0.433666666666667
ADCY9	0.305625
RUNDC2B	0.527833333333333
PYCRL	-0.0473
AGPAT7	-0.667833333333333
SLC22A9	-1.8615
CDKAL1	-0.2425
PDYN	-0.549333333333333
C20orf74	-0.171
MTMR11	2.03175
VAV3	4.50916666666667
DAPL1	-2.5865
STXBP3	0.31525
EIF3G	0.044
ARHGAP22	-0.527
NPFFR1	0.0235
NPC1	0.321166666666667
ALDH9A1	1.4615
ZNF600	0.47925
ZNF678	0.306
RASSF1	0.00716666666666667
ADD2	-3.192375
PITPNB	0.151375
PKD2L2	0.018375
LRP11	0.034
CDKL1	0.62375
SMEK2	0.12
PRODH2	-3.27266666666667
C11orf54	0.276333333333333
SFRS11	-0.0906666666666667
IL7	0.744666666666667
ALS2CR16	0.74975
BTG3	-0.868333333333334
PAK2	0.383944444444444
RP11-679B17.1	0.11725
GATA4	-1.83916666666667
ATP2B1	0.65075
LOC130940	1.508
C1orf172	1.93733333333333
ATF7IP2	-0.78675
SLC25A43	0.339333333333333
CENTG3	-0.0359166666666667
IGF2BP1	-3.9684
FCHSD1	-0.0445
CAMK2N2	0.9125
ELAVL3	-0.2371
NBPF15	0.3975
UBE2J2	-0.01625
GNL2	-0.869
PRR3	-0.3449
NLF2	0.6475
OR4F6	-0.2755
KLHL24	1.03933333333333
CCDC88A	-0.3734
SGPP1	-0.0548333333333333
C10orf11	0.278833333333333
SLC35B4	-0.390333333333333
UGT3A2	-1.6805
ARNT2	0.4015
CBR1	-1.69725
ITPR3	-1.3455
TRAPPC6B	-0.3498
AMZ1	1.551
ARP11	0.58325
WDSUB1	0.05
APBA1	0.153166666666667
RAB2A	0.5608
C6orf162	-0.305375
HPSE2	0.402
PLCE1	-0.6345
INSL3	-0.1995
DLG1	0.2937
PTPLA	-2.01425
PIGX	-0.066125
TFIP11	0.159333333333333
FIBIN	3.9885
POLR2G	-0.194
GRAP2	-1.5942
DNAJB8	-0.589
CNBP	0.405833333333333
WASF1	-0.06275
INPP5E	-0.6348
HSPB1	-0.18675
TMEM167	-0.1875
CUBN	-0.11825
IGF1	3.0628125
ITPK1	0.7813
NAALAD2	-1.5285
G3BP1	-0.1266
NT5DC1	0.0165
CYP39A1	0.83
TMEM139	0.789583333333333
POLK	0.1148
GLULD1	-2.0265
RBM15	-0.452
AMZ2	0.28225
GDF15	-0.545833333333333
MESDC2	-0.17875
INCA	0.709833333333333
ACY1L2	-2.16
GZMM	-1.105
PAIP1	0.029
CACNA2D1	0.01575
STK32C	0.0231666666666667
SH3BP4	1.16366666666667
DEC1	0.8275
PADI1	-0.136
UBB	0.1229
PON3	-0.775333333333333
PROP1	0.397
ANKRD13B	-0.1065
ADCK1	-0.07875
TCF25	-0.062
SLC38A5	-0.75725
CXorf26	0.1355
C19orf39	-0.05875
PPP1R13B	0.23825
ARL2	-0.524
TCL6	0.10875
TOP3A	-0.3645
SLC16A14	-0.865625
FXYD6	1.61116666666667
HIST1H4E	-0.847
BBC3	0.366157894736842
UNC5A	0.155166666666667
FAM86C	-0.2242
PI4KB	0.902375
B3GAT1	-3.72225
SUSD2	1.95483333333333
OAZ2	0.336
NOC4L	-0.55275
C10orf12	0.01025
FADS1	-2.7895
LOC144097	-0.66375
DKK2	3.19333333333333
KIAA1949	0.73325
RHOT1	0.0708
OXT	1.7075
GPR153	0.76675
ARL4A	-1.33366666666667
SAAL1	-1.21225
CCDC64	-0.6585
USE1	-0.5295
HNMT	1.22133333333333
PCGF3	0.8304375
CYP2C19	0.58375
C20orf4	0.4305
CCDC11	1.95075
ACSBG2	-0.3505
RWDD2A	0.26925
PALLD	3.6425
CPLX4	-0.729
LOC492311	1.72825
KPNA2	-1.6
MACROD1	-0.8241
TMCO3	0.501
C15orf52	0.440666666666667
BIRC5	-1.95386666666667
PRR16	2.571
FAM63B	1.002375
KATNB1	-1.084
WNT8B	0.238
CPLX3	0.6305
GHR	0.6945
CCDC124	-0.828
