Hybridization REF	TCGA-B6-A0RO-01A-22R-A084-07
SMARCD1	0.0136666666666667
ZFP106	-1.21825
ZNF347	0.3844
GTF2E1	0.01875
RY1	-0.1635
ATAD2B	-0.092625
ARHGAP17	-0.5913
KCNIP3	-0.624
SFPQ	-0.948
GFRA4	0.5155
AKR1B10	-1.455125
TIGD6	0.941666666666667
RGS16	0.826625
URB1	-0.3215
OR4C46	0.0645
TOP3B	-0.92525
NFATC4	1.247
CA14	-5.033
BMPR1A	1.21016666666667
SNRP70	-0.35775
PRL	-0.0793333333333333
C6orf130	-0.296
STAG2	0.271
CD55	-1.19442857142857
RPS23	-0.0606666666666666
SSX2	-1.08583333333333
FDPSL2A	-0.3385
FBXO27	0.399125
SYNGR3	-1.68983333333333
TMSL3	0.0655
EML1	0.311
NUP93	0.0199166666666667
SMAD3	-0.9694
KIAA1189	-0.132
HNRPUL2	1.03183333333333
TBC1D12	1.75783333333333
C16orf24	1.99075
MRVI1	1.55733333333333
ZNF581	-0.5325
ELOVL3	-0.7175
OR51Q1	-0.03475
CACNB3	3.12316666666667
GALNT13	-1.78285714285714
C10orf84	1.5998125
NEDD4	-0.2947
SPO11	0.012
OR5AU1	0.1325
NEK4	0.131285714285714
PRKAR2A	-0.802
IHPK1	-0.795666666666667
ATP6V0B	0.942875
CACNA1E	0.7665
CEACAM8	0.346333333333333
PEX14	0.1595
FLJ12993	1.072
ZBTB38	0.07775
PCTK2	1.125
LRRC16	0.2511
FBLIM1	1.24466666666667
FYCO1	0.6715
RP5-1022P6.2	-0.436416666666667
CMTM1	0.391
PLTP	-0.676666666666667
RAPH1	0.195
DOCK8	0.082
EZH2	-2.6056
SLC25A1	-0.238
PLEKHB1	1.1384
GRB7	0.0093
ZFP37	-0.993
MRPL33	-0.5645
PELO	-1.1015
ARMC1	-0.182636363636364
C9orf27	0.2265
FLJ25778	0.1895
C9orf37	-1.3295
TMEM66	1.76875
SPRN	0.288875
HBEGF	-0.07975
PI4KA	-0.8015
LEPRE1	-1.27125
POU2AF1	-4.64825
MRPL12	-0.51
REP15	-0.855
ZC3H3	0.306
RASAL1	0.70225
DDAH1	1.249625
ACBD5	0.439
TMC2	0.3605
CCDC137	-2.22125
SAMD13	-0.093
UGT2B15	-3.60516666666667
TIPARP	-0.555
DNASE1L3	0.7055
TRIM72	0.765166666666667
DBX2	0.8395
IPO8	0.689
C21orf88	-1.8057
MAP3K14	-1.176
LOC51233	0.812
GGTLA4	-0.14225
PDE6D	0.208
ZNF117	0.68975
CLK2	-0.88675
NKRF	-0.86425
TNFSF15	-0.3838
DUSP2	-0.209
SECISBP2	-1.0336
GABRR2	-0.2675
PPAP2C	0.511
LOC51145	0.104333333333333
PAG1	-1.363125
PIK3C3	0.04875
GNG10	-0.03
APOL4	-0.146166666666667
ANKRD28	-1.081625
STMN3	-1.9148
RAB14	0.7554
CDK2AP2	0.24175
HDDC3	-0.011875
COMMD7	1.42525
CXXC1	-0.24125
HMCN1	-0.9275
CD40	-0.46275
DYNC1LI2	0.3088125
GDI1	0.423
LOC646938	0.305
VSNL1	-1.712
PIH1D1	0.00816666666666666
RAET1G	0.7385
KRTAP5-9	0.247
EFTUD2	-0.679
ZNF311	-1.1735
ATP6V1G3	0.11825
OR2W3	-0.164
SCN4A	0.1055
MED10	-1.08025
FAM135A	-1.3151
ARHGAP4	-2.17225
EHMT2	-0.95225
UFD1L	0.176
ERMP1	1.2965
MAG1	-2.19533333333333
THAP8	0.548166666666667
HACE1	-0.990166666666667
FAM82C	0.77
C3orf20	-0.408
UNC84A	-0.3905
SCD5	0.0729285714285714
LASS6	2.28725
LSG1	-0.151083333333333
MAL	-6.1175
GPR22	-0.149
WDR5B	1.9305
ACTRT1	0.484
C17orf60	-0.265833333333333
GRIN2C	0.1472
ARMC8	-0.502083333333333
SLC47A1	-2.11083333333333
DMPK	-0.3595
DHRS13	0.246666666666667
SMC1A	-0.961166666666667
KRTAP17-1	0.4755
SMYD5	-0.395
TUSC2	0.43125
CRHR2	0.713
KIR3DL2	-0.3435
CCDC104	0.61375
ATP2C1	0.913
CROT	0.8975
PABPC3	-1.51916666666667
EGR1	1.11433333333333
THSD1	-0.227
KHK	-2.31925
SLC12A2	1.9263125
CD58	-0.27525
STOX2	-1.19683333333333
CCDC76	-1.1554
CCDC48	4.589
DNAH1	-0.47
ZIC4	-0.4515
OR1G1	0.3135
PSMC6	0.1935
PROKR1	0.14
ABCB1	-0.70975
TRAT1	-1.51125
LLGL1	0.563
MTF1	-0.35575
USP54	0.261
PAGE2B	-1.214
ITGB7	-4.12075
CCDC81	-0.371
LOC149837	0.76375
SCUBE1	0.291
ZSCAN10	0.7395
HUWE1	0.024
CDH17	0.3405
CD180	0.34425
IL17A	0.2345
TMPO	-0.992
KIAA1524	-2.05833333333333
HDGFRP3	0.292833333333333
OXCT1	-2.95790909090909
RRAS2	-0.367666666666667
LTBP2	1.9970625
SV2B	1.88216666666667
CYP2A6	3.780625
PKD1L2	-1.07116666666667
PPM1M	0.56325
FLJ22662	3.38683333333333
ZNF502	0.707
GP6	-0.294
CRYBA2	-0.421
LEF1	-2.2598
CTPS	-2.85328571428571
EYA1	-2.6085
EPS8L1	2.42275
MAPK14	-0.10475
SERPINB2	-4.972875
GTF2F2	0.0553333333333333
ZNHIT4	-0.4735
PLA1A	-0.203875
C20orf114	4.48325
HPR	-4.391
C18orf2	-2.41483333333333
SATB2	-1.0855
KCNJ9	0.227571428571429
MGC157906	0.644
MOCS3	1.19525
C17orf71	-0.163333333333333
PPHLN1	-0.1387
HIST1H2BN	0.2445
RAPGEF1	-0.930875
MAP3K8	0.0765
DLG4	0.12
STC1	-1.51866666666667
CDGAP	0.8245
DDX26B	-2.53275
LOC150223	-1.647
CPSF3	-0.895
TMEM14A	0.705
MYH3	-3.1215
GPKOW	0.27
SULT1A1	0.672166666666667
SPON1	2.6379
YY1AP1	-0.193666666666667
RAB23	-0.09925
PLA2G4A	-4.12225
MAPRE3	1.076
ZNF516	0.935071428571429
GGPS1	1.363
EXOC3L2	-0.675375
C19orf42	1.2915
MAP2K2	-0.6315
HIST1H2BB	1.215
RNF19B	0.968166666666667
C6orf128	0.117666666666667
TLR8	1.1975
PCDHA9	-0.181
CARS2	1.108375
CLUL1	4.0605
RHAG	-4.4055
UNK	-0.604
EXOC8	1.302
C9orf95	0.74825
C14orf143	0.662
MAML3	0.176
LDHA	-1.6305
MRPL20	0.887625
KLHDC6	0.280166666666667
ATP5S	0.948833333333333
C8orf55	0.907
PHF19	-2.881
KRTAP13-4	0.7435
TTC5	1.16
XKR5	0.218
SILV	-4.80883333333333
TEX28	0.265
TCTN1	2.40325
CX40.1	0.027
PPP2R5C	-0.04025
C12orf30	-0.691
CAPG	2.4415
MPZL1	0.99955
ARSB	-0.560666666666667
TDH	-1.28675
WASF4	-0.481
TSSK3	-0.570333333333333
7A5	1.4555
CRISPLD1	0.73375
MAD1L1	-0.855833333333333
SPIN4	0.159666666666667
AMPD1	-0.903
DPYSL5	0.285
INPP1	-0.5775
ANKRD11	-2.05327777777778
NPAS4	-0.193875
GCET2	-0.2928
RNASE9	-0.039
GUCY2D	0.076
CCDC98	0.32825
FGF4	-0.575
CPM	-0.812166666666667
SLC26A4	-1.022
PLD5	0.39975
FAM59A	1.4848
FBXO5	-2.57777777777778
SIPA1L1	-0.107125
DPYS	0.37125
ATG4D	-0.3035
TGM3	2.031
MTCH1	0.813875
HK1	0.744285714285714
CDC26	-0.79
GALNT12	-2.11066666666667
LOC339229	0.136
MRPL35	-0.5025
ORC4L	0.701875
TNKS	-0.706285714285714
C2orf24	0.736166666666667
ZNF553	0.2305
GGTLA1	2.1121
ZNF497	0.7895
CDY1B	0.3885
SLC30A4	-0.055375
TUB	-1.083
ARHGEF18	-0.98925
ARRB1	1.45575
KCNK1	-1.966
EREG	-2.1775
SCAMP5	0.20375
RUNDC3B	2.54825
ADAMTS20	-0.24675
IL17RB	-0.70675
FLJ20323	-0.23825
MCAM	-0.90975
POLR3E	-2.3045
AQR	0.137333333333333
IPMK	0.738
CDCA7	-4.968375
CAMP	3.61925
GRHL3	0.4155
ADAMTSL2	0.973166666666667
CLMN	3.07
SSTR3	0.273
MAGEA5	-1.89166666666667
OVOL2	4.538
JMJD1B	0.18525
RBL2	1.2088
PYGO2	0.67
PPP1R10	0.131
CSE1L	-1.14766666666667
LCA5	1.733
RDH16	-0.43425
ASRGL1	-0.624625
TOM1	0.7985
PTX3	-5.006
TTC15	0.61175
SCGB3A1	4.21583333333333
MRPL50	-0.73675
RCAN3	1.084375
SLC26A11	0.46775
STYX	1.17216666666667
CINP	0.84975
MARCH7	0.96375
PFKM	-1.3775
SGMS1	1.01383333333333
RIOK3	-0.1493
C1orf110	2.8335
CES7	0.181375
LOC440248	-4.055
PPP1R12C	-0.93775
C10orf27	0.424
ATG9A	-1.03075
MRPS26	1.258375
TMEM40	1.242
ELP3	-0.144
ZNF787	0.3178
HIAT1	0.23125
C8orf34	0.423
MGC4655	0.332
PELI1	-0.1035
PPT1	0.7608
SLC35C2	0.3155
C6orf125	0.03775
MUC4	-1.41783333333333
RFC4	-2.622
GNB2	1.03983333333333
NUP50	-0.667928571428572
SULT4A1	-0.943666666666667
C7	2.11425
CCDC130	-0.716333333333333
ARRDC4	0.549
RQCD1	-0.4025
GLYCTK	-0.718
AYTL2	-1.00554545454545
MTUS1	0.139
LEMD3	1.08683333333333
PLEKHF2	2.299
HOXA7	-0.177875
GTF3C2	-1.137
DYNLRB2	4.56025
CNOT10	-0.661
MR1	1.39783333333333
FFAR1	0.23925
PRIC285	0.018
SLITRK6	3.857
LIX1	-2.5893
UBE1L2	-0.0263333333333333
F8	1.3035
ACHE	0.109166666666667
KPNA5	-0.12025
TNFRSF12A	-0.717333333333333
EGR3	1.214
SERPIND1	-3.80716666666667
OASL	1.98875
IFRD1	-2.6255
WDFY1	0.352666666666667
ZNF267	0.57325
ACCN5	0.0235
ZBTB6	-0.08125
PPP1R3A	0.321
PRRT3	2.772
FBXL19	-0.4215
TXNIP	0.340142857142857
ACTN2	-1.1445
ATG9B	-0.025375
C9orf117	1.8395
IL27	-0.7035
RPL36AL	0.143666666666667
KLK15	0.31575
CHAD	2.842
RAP2B	-0.5273
HEBP2	1.3355
ZNF342	0.9755
CAMK2G	-0.529666666666667
TLR3	0.6635
FGF14	0.87375
HMGB2	-2.343125
TRPM5	0.207833333333333
OR5M11	0.183
KIF3B	0.509157894736842
PRICKLE2	0.6595
MTMR9	-1.0645
C3orf27	0.1155
GLRA3	-1.212
NSDHL	0.495833333333333
TMEM32	-0.4095
POLR2D	-1.09658333333333
MYADML	0.051
C9orf114	-0.1555
MRGPRX1	0.3255
TOPORS	0.0455
CLDN19	0.167
C1QL4	-0.3605
RNF165	-1.5775
DHRS9	0.134
DNAH2	0.8675
FXR1	-0.912666666666667
ZMYM3	-0.3315
CASP3	0.0766666666666667
FAM120C	-0.499375
SCLY	-1.191
CA7	0.2085
ENTPD5	1.64933333333333
ZNF461	0.219375
PDIA5	0.2375
C1orf19	0.0158333333333333
TMEM67	1.0525
KCTD20	-0.10325
WDR47	0.4815
FLJ38723	0.1755
KLRF1	0.0546666666666666
TAS2R16	0.171
CLDN12	1.03875
PRKCE	0.29675
UBXD4	-0.63625
ITGAM	1.58133333333333
GLT8D3	-0.200125
WDR31	-0.2131
RGS2	0.43325
OR51L1	0.259
MST1R	0.931
KIAA1737	1.84025
OR4A5	0.3395
GLIS1	-1.978
PTMA	0.131857142857143
NAPA	2.28
PRDM11	0.3345
LIPF	-0.143
DIRAS3	1.026
ASGR2	-4.580375
C1QTNF4	0.843
PIK3R4	0.370666666666667
ARMC3	6.006
NDUFV3	-0.211416666666667
BTBD3	0.260666666666667
PPP1R2	0.38425
UBE2NL	0.87725
FOSL2	1.05621428571429
FAM119A	-1.00683333333333
TUBA4A	-0.886
KRTAP12-1	0.252
SFRS2	-0.57475
RHPN1	0.2792
EEF2	-0.698333333333333
ZDHHC11	-0.890333333333333
EPHA3	-1.26388888888889
RBM12	-0.55575
H2AFJ	2.51941666666667
EDIL3	1.7535
KIF26A	-1.8015
SERGEF	0.3605
B3GALT4	3.99575
LOC90925	0.033
OSCAR	0.046125
NPFF	-1.49225
DEDD	0.362375
TMEM155	-0.77125
PTPN1	0.133
SCYL2	0.837166666666667
SKAP1	2.8605
LEAP2	-3.9505
GADD45G	1.1745
IFITM3	-0.133875
PILRB	-3.734
SLU7	-0.1403125
DSC3	1.45325
DNMT3L	-1.1935
PAPD5	1.597625
B3GNT3	-1.11183333333333
LHCGR	0.4425
MSL-1	0.0605
UBE2S	-2.411
SAP130	-0.92375
ANAPC11	0.56375
MAGED4B	-3.31
ATP6V1B2	-0.144833333333333
C14orf179	2.34675
CAPZA1	0.777625
CDYL2	0.566
GLRX3	-0.2685
LOC136288	2.26025
MOBKL1A	-0.43225
HTR2B	2.88375
CRYGD	0.168166666666667
NUS1	-0.121833333333333
PGRMC1	0.7865
MYOM2	-0.77325
FLJ39653	-2.02033333333333
CHM	0.0868
OR5M8	-0.0425
ZNF619	0.6245
FAM105A	0.08225
CCNL1	-1.96425
NAP1L3	-0.53
C10orf57	3.355
B3GALNT1	1.61666666666667
CSN1S2A	0.6805
TCP10L	0.772
GDAP2	0.806
DMKN	-0.098
COX6B1	0.564
DNASE2	1.59483333333333
MSH5	-2.698
LGMN	-0.30075
USP31	-0.4858
OR13C8	0.259
SDCBP	-1.0452
NUDT11	-2.42766666666667
PYGL	-1.28016666666667
SNPH	-0.3265
B3GNT4	-0.537
MIZF	-1.1437
NUBPL	-0.120375
NOD1	-0.0718333333333333
CDH22	1.196875
NUBP1	0.8155
DSCAM	-4.186
DGKI	0.164
FAM136A	-0.95175
AKAP1	-0.482666666666667
SLC16A6	-1.21475
RIN3	-0.42875
PSG2	0.073
DIP2B	0.951166666666667
PSORS1C1	-0.6335
KIAA0495	-0.275
FLJ90709	-0.7125
LPA	-0.638333333333333
PIGA	0.4355
LY75	2.24216666666667
UTS2	-6.5025
RREB1	-0.014375
GALNACT-2	0.4368
MGC3196	-0.36725
FLJ31568	-0.753
LPHN1	-0.58825
SP1	1.192375
TOX4	0.692666666666667
HSPA9	-0.1669
APOBEC1	0.395
SLC35E4	-1.81275
LSM5	-2.1205
SURF1	0.822
ZBTB1	0.456666666666667
GTF2F1	-0.357125
RPS15A	-0.730928571428571
DUSP21	-0.112666666666667
GINS4	-3.754
MYO15A	-0.408166666666667
GIMAP7	2.92175
MGC13379	0.95525
ATP6V1E2	-2.51516666666667
UTP3	0.0195
HNRPA3	-1.2044375
MT4	-0.6125
C14orf155	0.00625
U1SNRNPBP	0.4505
CKLF	-0.348
PLEKHN1	-0.0965
MBNL1	-0.301
NUP160	-1.07125
ACSM2A	-1.3165
LOC129881	2.1505
KIAA1529	-0.4315
FLJ22639	-2.9085
HAND1	-1.55
GSX1	0.3505
FGA	-3.5975625
SERPINB1	-0.22275
ZNF642	0.332
IGFBP1	-8.776625
SLC1A1	0.377375
DHX57	-0.0505
ZNF766	-0.52
PTPN21	-1.1263
GDPD3	-0.329166666666667
PNPLA5	0.0555
TBR1	0.2295
FAM116A	-0.74125
IQGAP1	0.456125
FOS	0.1325
ZNF226	0.08275
FIGNL1	-1.117
C14orf1	0.948
ZMYND17	0.1945
PUS7	-1.267
TUBB6	-1.738375
KCNQ2	-1.64475
MARCH6	0.1755
CCDC33	0.4095
PRODH	2.303
RBM11	1.734
EPHA6	0.21825
SLC43A1	-1.8925
LOC196541	0.309625
NTN1	1.6845
ING4	1.18925
PCDHB10	1.1635
DPH2	-1.32333333333333
SPACA4	0.051
FBXL21	-2.972
DIAPH1	-1.53966666666667
ZNF71	0.227833333333333
CEP76	0.002
CORO1A	-1.02225
RRM2	-2.97375
EDG4	0.81325
OS9	1.23516666666667
SLC4A1AP	-0.3185
COG5	-0.1715
COPS8	-0.1265
NGLY1	-0.76575
NCBP2	-0.263
C17orf42	-0.155666666666667
GPSM3	0.949
SIL1	2.20266666666667
ASB6	-0.13725
SMAD5OS	-0.877833333333334
UNC93A	-3.11725
A1BG	1.08116666666667
C21orf62	0.26025
FMO5	0.000250000000000005
ATRIP	0.072
CEBPG	-0.520833333333333
C7orf38	-0.173333333333333
TNFRSF1B	-0.279833333333333
CLEC1A	0.973166666666667
IQSEC1	-0.15025
PATZ1	1.2047
RBM22	0.614
BAG2	-3.3315
PAQR5	0.185333333333333
C9orf127	0.4212
THNSL1	1.28375
SHROOM3	2.2026
JAM2	0.84275
SNRPN	-1.65
ALX4	0.053
CACNA1S	-0.165
FAM130A1	0.587
CORIN	1.198
CD300LB	0.4765
PLEKHG6	0.7005
LRRC40	-1.34875
PCLKC	-1.3015
PCDHB16	0.143833333333333
WNT2B	0.104166666666667
ASNS	-2.92977777777778
MRPL49	1.085
FLJ46111	0.1335
ISG20	-0.739125
SMU1	0.138
CASZ1	0.133
POLR1D	-0.0525833333333333
GIN1	0.23325
SNAG1	0.840166666666667
ANKRD29	-1.21625
CDKN2AIP	0.07475
KRR1	0.19675
CXCL1	-4.07783333333333
EPM2A	0.2167
PC	-0.426666666666667
DEFB127	-1.293
PDZRN4	1.34266666666667
FAH	1.35
OR51E1	1.4375
CDC2L6	-0.2985
DNTTIP1	0.05025
PAX8	-0.7955
TMEM116	0.75275
C1orf150	0.1365
PRO2012	0.35125
MRPL40	-0.0986666666666667
BEX1	-4.4005
SLC2A4	-0.288666666666667
PKMYT1	-2.19025
FEZF2	0.0726
SLC26A9	-1.50575
MAP2	-0.0665833333333333
LYL1	-1.5405
SLC25A19	-1.25583333333333
NOS3	-0.573
ZNF34	0.832166666666667
TMPRSS11F	-0.72
FAM43A	0.27525
FCRL4	-0.109166666666667
KLF14	0.127
FLRT2	-0.676666666666667
WRN	-0.90275
SDF2	0.9761
KRT8P12	-0.44925
C6orf195	0.2065
C9orf125	-2.10883333333333
DZIP3	-0.079375
RIT1	0.289666666666667
SCML1	-3.5455
RHBDF2	-1.002875
OR2G3	0.483
REXO1L1	-0.1335
MAP3K7IP3	-0.284
C3orf57	-4.4515
FBXW11	-0.8805
ETAA1	-0.784
C14orf131	0.0919
AKT1S1	-0.18525
SLC12A5	-0.761875
C9orf164	-0.199
NRIP3	-1.355625
NOS1AP	-0.362
TMEM121	1.90625
SAP30BP	-0.3962
DGCR6	1.43275
WDR76	-2.17125
FAM82B	-0.417083333333333
LOC606495	-0.046
MAP9	1.4455
BCDIN3D	1.35725
CXorf36	2.3705
DSCR3	0.0631
ZFAND3	0.739375
C7orf43	0.327666666666667
SPSB3	1.2279
C19orf19	0.546
FAM133A	-2.107625
C12orf25	0.6075
SLC39A3	-0.407375
DISP2	-1.18675
PI4KAP2	-1.891
MKRN3	-2.731
ADAMTS13	-1.484625
CBLN3	0.2405
TTYH1	-0.737833333333333
C3orf18	0.858
FLJ13236	1.16375
ZMYND12	3.68825
C18orf25	0.918125
GLB1L3	-0.3825
ATP13A5	0.404
RANBP10	0.00575
CD96	-2.0454
DENND1C	-1.412
RBMS3	0.6337
SLC41A3	1.1585
DGCR6L	1.50125
TMEM128	0.803666666666667
CSNK1G3	0.449142857142857
MOBKL2C	0.458375
TSPAN6	0.80075
MATN2	-0.6132
MSL2L1	-0.475
ST6GALNAC2	2.18816666666667
FGFBP2	-0.450625
FGL1	-4.74066666666667
MPP3	-1.72733333333333
ARHGEF6	0.211333333333333
TGFBR2	0.019625
ACMSD	0.686
IL33	3.85325
C9orf5	0.01425
DEAF1	0.4034
AMN	0.452
DEFA6	0.398
RNF212	-1.2565
METT5D1	0.783666666666667
CIB1	1.5062
TSSK1B	-0.0385
KIAA1727	0.31125
ZNF680	1.71408333333333
LOC399900	-1.724
LOC152217	-0.286083333333333
CTNNAL1	-2.742
CIT	-3.30933333333333
TLE6	0.83225
ZNF607	-0.46
HERC4	-0.6165
DRAP1	-0.5163
PEMT	-0.16775
C10orf111	0.3905
ZNF575	0.6625
KCTD7	-0.719
MYO1F	-0.24125
LOC285382	2.992
RAB11A	0.7646
PLCD3	-0.37625
C15orf28	0.333
PTBP2	-1.654
CTB-1048E9.5	-0.396625
C19orf60	-0.341333333333333
C7orf25	0.497666666666667
SETD7	0.52775
HOXB9	-4.2715
VANGL1	0.3315
CHAF1B	-1.225
NDUFA3	0.389
KIAA1328	0.463833333333333
SHARPIN	-0.00987500000000001
TTC23	-0.784125
UGP2	0.39775
ANKIB1	0.3538
CIRBP	2.187
SEC14L4	-3.22466666666667
OVCH1	0.1045
VPS52	0.6285
FAT	-1.986
M6PRBP1	-0.186
GPRIN3	0.038
PPM1F	-0.704
TSR1	-0.56725
CCDC85A	1.0245
PCSK5	1.74625
ZFHX3	-0.2455
HEMK1	-0.9839
PGBD2	0.40125
RSRC2	-0.560833333333333
AURKC	-1.32933333333333
SCRIB	-0.812375
ORM2	-3.917
FAM115A	-0.5157
FZD6	0.98975
UNC119	0.442166666666667
GPX3	-1.3856
NOV	-0.06725
CABC1	-0.004
CDC42SE2	0.4931875
EIF2S2	-0.8618
RNF130	0.59925
CKAP5	-1.16916666666667
RP11-413M3.2	0.572375
C10orf18	0.2382
TMEM93	-0.033
DYX1C1	1.9885
KCNMB2	-0.043625
ANK3	0.905583333333333
KRT5	0.707
CDH12	-0.72725
QRSL1	-1.044375
JUB	-0.86975
SHC4	-1.676875
CCL15	1.3785
CCDC22	0.7725
SNX24	-0.97425
RARS	-0.3845
MORC2	-0.006625
FAM48A	-0.492
MT1H	-0.941
PPP1R14C	-0.7945
FOXD1	1.30942857142857
C1orf213	-3.40975
AMT	-3.0645
DSN1	-1.31875
PTPLAD2	3.2415
DIS3L	-0.62825
RASL11A	0.841
GPRC5B	0.505375
FRMD7	-0.1785
STRN4	0.07325
KITLG	1.39954545454545
HDGF	-0.9285
OR1S1	0.243
SETX	-0.437
DDR2	-0.6715
KCTD12	1.24175
LYZL2	1.2935
WDR52	-0.3095
TMEM2	-0.67375
ZNF579	0.658666666666667
LOC200810	1.60575
TNFSF9	-1.7615
PPFIA4	-4.19975
CNIH3	-0.0333333333333333
MAP4K4	-1.78928571428571
ROD1	-0.243928571428571
ALS2CR12	0.618333333333333
DOCK3	-1.1585
PAQR9	-4.0515
ASB17	0.4045
STX16	-1.37125
FEZ2	-0.0545
DLAT	-0.7845
KIF21B	-1.44833333333333
CDC5L	-0.43375
TMEM119	1.21216666666667
CRIP3	-1.12075
TPSD1	0.2605
TEPP	0.40675
GNGT2	1.29625
C21orf121	0.1705
WNK1	-0.148833333333333
FLJ10490	0.234
OR51B5	-2.3
LOC203547	-0.464625
HAS1	-0.9045
PPA1	-0.0763333333333333
ST7	0.947375
C11orf46	0.7303
POPDC3	-3.98833333333333
ACOX2	1.42016666666667
ATCAY	-0.273416666666667
TM4SF19	-1.93775
MFSD9	0.251666666666667
PDHB	-0.31075
ERN1	-0.44025
LCE3C	0.4735
GPR111	-0.111
NOTCH3	1.04033333333333
ADAMTS5	1.75975
B3GALT1	-0.897
UGCGL1	0.427833333333333
FAM58A	1.014
FBXO32	1.37775
CLPP	-0.3405
NXPH1	4.983
MTMR3	1.01
ATP1B3	-1.186
TMEM16A	3.734
HIST1H3F	1.21016666666667
TRIM25	0.283166666666667
SDCBP2	0.277
CRKL	-1.55975
HOXB2	2.32833333333333
ANP32B	-1.299875
GATM	3.8975
AP4E1	-0.3895
EDG5	0.23275
CDKN3	-3.05583333333333
CDH4	-2.15
PGD	-0.0205
RND1	1.1525
GAD1	-2.6528
MPG	0.86175
LOC440350	-1.5645
ZNF133	-0.24725
SERPINB12	-0.6525
AMELY	0.0906666666666667
DHX36	-1.72175
TNFAIP8L2	2.58
PHTF2	0.194
CCDC112	-0.994666666666667
IQCC	-0.90925
HEYL	2.79466666666667
FTSJ2	-1.0405
APPL1	-0.046875
RAB43	0.817714285714286
OR10G2	-0.0205
WAC	0.199
ADCY9	1.32025
RUNDC2B	-0.129666666666667
PYCRL	1.3247
AGPAT7	-0.982166666666667
SLC22A9	-0.624333333333333
CDKAL1	-0.129
PDYN	-0.197
C20orf74	0.32225
MTMR11	0.02525
VAV3	3.58475
DAPL1	-0.231
STXBP3	-0.16175
EIF3G	-0.8185
ARHGAP22	-2.22825
NPFFR1	0.096
NPC1	-1.09216666666667
ALDH9A1	1.52
ZNF600	0.529875
ZNF678	1.00183333333333
RASSF1	-1.60583333333333
ADD2	-2.3765
PITPNB	-0.717625
PKD2L2	0.005625
LRP11	-0.498
CDKL1	-0.19925
SMEK2	0.54025
PRODH2	-3.68666666666667
C11orf54	0.2345
SFRS11	-1.1135
IL7	-0.626833333333333
ALS2CR16	1.25725
BTG3	-1.84966666666667
PAK2	-0.517333333333333
RP11-679B17.1	-0.3495
GATA4	-1.87883333333333
ATP2B1	-0.29125
LOC130940	1.883
C1orf172	2.595
ATF7IP2	-1.04975
SLC25A43	-0.235
CENTG3	-0.110583333333333
IGF2BP1	-3.8323
FCHSD1	-0.0185
CAMK2N2	0.788666666666667
ELAVL3	-0.0824
NBPF15	-1.62366666666667
UBE2J2	0.793833333333333
GNL2	-2.076
PRR3	0.00909999999999999
NLF2	0.8375
OR4F6	-0.204
KLHL24	0.799666666666667
CCDC88A	-2.8909
SGPP1	0.681333333333333
C10orf11	2.31733333333333
SLC35B4	-1.70383333333333
UGT3A2	0.751
ARNT2	2.0715
CBR1	-1.551625
ITPR3	-0.633333333333333
TRAPPC6B	0.6609
AMZ1	2.347
ARP11	3.199
WDSUB1	1.08825
APBA1	0.168833333333333
RAB2A	1.3062
C6orf162	-0.270625
HPSE2	-0.1115
PLCE1	1.68675
INSL3	-0.189
DLG1	-0.2481
PTPLA	-3.60325
PIGX	0.393875
TFIP11	0.178166666666667
FIBIN	2.055
POLR2G	0.08325
GRAP2	-2.2001
DNAJB8	-0.27275
CNBP	0.260666666666667
WASF1	-2.95625
INPP5E	-1.6878
HSPB1	0.901875
TMEM167	-0.2868
CUBN	0.1755
IGF1	2.9519375
ITPK1	0.3583
NAALAD2	-0.592125
G3BP1	0.1142
NT5DC1	0.289875
CYP39A1	0.4535
TMEM139	0.681666666666667
POLK	-0.1998
GLULD1	0.228
RBM15	-0.774166666666667
AMZ2	-0.01475
GDF15	-1.229
MESDC2	-0.3895
INCA	-0.339333333333333
ACY1L2	-2.869
GZMM	-0.211666666666667
PAIP1	0.414
CACNA2D1	0.26975
STK32C	1.26216666666667
SH3BP4	1.16883333333333
DEC1	-0.298
PADI1	-0.3005
UBB	0.7756
PON3	-0.839666666666667
PROP1	0.454
ANKRD13B	-0.608
ADCK1	1.25
TCF25	0.764583333333333
SLC38A5	-3.445
CXorf26	-0.00449999999999999
C19orf39	0.68475
PPP1R13B	2.1935
ARL2	-0.6765
TCL6	0.0860833333333333
TOP3A	-0.481
SLC16A14	1.3215
FXYD6	1.32466666666667
HIST1H4E	-0.41825
BBC3	0.284736842105263
UNC5A	0.857666666666667
FAM86C	0.3316
PI4KB	0.579125
B3GAT1	-2.635
SUSD2	1.35316666666667
OAZ2	-1.05316666666667
NOC4L	0.21675
C10orf12	-0.0925
FADS1	-3.05683333333333
LOC144097	-0.6215
DKK2	0.718166666666667
KIAA1949	-1.531
RHOT1	1.0863
OXT	0.519333333333333
GPR153	0.635
ARL4A	-1.37483333333333
SAAL1	-1.715
CCDC64	-0.1575
USE1	-0.338
HNMT	-0.396833333333333
PCGF3	-0.00700000000000002
CYP2C19	-0.17775
C20orf4	0.6405
CCDC11	3.52825
ACSBG2	0.1205
RWDD2A	0.22925
PALLD	1.04025
CPLX4	-0.175
LOC492311	1.11625
KPNA2	-2.838
MACROD1	-0.2115
TMCO3	0.814833333333333
C15orf52	-0.096
BIRC5	-2.46273333333333
PRR16	-0.640833333333333
FAM63B	-0.715125
