Hybridization REF	TCGA-BH-A0B7-01A-12R-A115-07
ZFP106	0.071
ZNF347	0.8585
GTF2E1	-0.20725
RY1	0.242666666666667
ATAD2B	0.258125
ARHGAP17	0.418
KCNIP3	-1.10125
SFPQ	-0.03375
GFRA4	0.072
AKR1B10	1.908125
TIGD6	1.1035
RGS16	1.992625
URB1	0.181666666666667
OR4C46	-0.014
TOP3B	-0.98
NFATC4	0.1735
CA14	-5.11575
BMPR1A	1.0925
SNRP70	-0.663
PRL	0.02525
C6orf130	-1.0335
STAG2	-0.09225
CD55	0.489357142857143
RPS23	-0.168
SSX2	-1.1535
FDPSL2A	0.18975
FBXO27	0.24575
SYNGR3	-1.16166666666667
TMSL3	1.866
EML1	-0.825
NUP93	-0.830333333333333
SMAD3	-0.0304
KIAA1189	-0.1505
HNRPUL2	0.491333333333333
TBC1D12	0.477166666666667
C16orf24	0.631
MRVI1	2.3955
ZNF581	-0.983833333333333
ELOVL3	0.588
OR51Q1	0.231
CACNB3	1
GALNT13	-1.33075
C10orf84	0.5098125
NEDD4	0.234
SPO11	0.812
OR5AU1	0.581
NEK4	0.0680714285714286
PRKAR2A	-0.577833333333333
IHPK1	-0.414333333333333
ATP6V0B	1.44225
CACNA1E	0.3595
CEACAM8	2.03083333333333
PEX14	0.1815
FLJ12993	0.7655
ZBTB38	0.248916666666667
PCTK2	0.808
LRRC16	0.1499
FBLIM1	1.2295
FYCO1	1.62325
RP5-1022P6.2	0.926333333333333
CMTM1	0.443
PLTP	1.37916666666667
RAPH1	1.091875
DOCK8	1.770625
EZH2	-2.106
SLC25A1	-0.0446666666666667
PLEKHB1	0.0613
GRB7	3.7698
ZFP37	-0.067
MRPL33	-0.10175
PELO	-0.48125
ARMC1	-0.478090909090909
C9orf27	-0.552
FLJ25778	-0.02
C9orf37	-1.4705
TMEM66	0.841
SPRN	0.022875
HBEGF	2.01475
PI4KA	-0.6295
LEPRE1	-0.09275
POU2AF1	-0.1065
MRPL12	-0.737666666666667
REP15	-0.2835
ZC3H3	0.0975
RASAL1	-0.62175
DDAH1	0.949125
ACBD5	0.767375
TMC2	0.5205
CCDC137	-0.56675
SAMD13	0.645333333333333
UGT2B15	-0.3945
TIPARP	-0.0305
DNASE1L3	2.5805
TRIM72	0.211166666666667
DBX2	2.97375
IPO8	-0.14575
C21orf88	-0.7267
MAP3K14	0.80925
LOC51233	0.450166666666667
GGTLA4	0.97525
PDE6D	0.29075
ZNF117	0.73875
CLK2	-0.478
NKRF	-0.672
TNFSF15	0.2257
DUSP2	1.228875
SECISBP2	-0.5927
GABRR2	-0.428
PPAP2C	1.6655
LOC51145	-0.06
PAG1	0.366875
PIK3C3	-0.352
GNG10	-0.437
APOL4	1.7598
ANKRD28	-1.158125
STMN3	-1.6732
RAB14	0.993
CDK2AP2	0.50825
HDDC3	-0.485375
COMMD7	0.320625
CXXC1	-0.34075
HMCN1	0.889333333333333
CD40	1.37875
DYNC1LI2	0.6209375
GDI1	1.20525
LOC646938	-0.20325
VSNL1	-2.19166666666667
PIH1D1	-0.286666666666667
RAET1G	0.404
KRTAP5-9	-0.1035
EFTUD2	-0.86675
ZNF311	0.445
ATP6V1G3	2.65366666666667
OR2W3	-0.36325
SCN4A	0.6335
MED10	-0.162375
FAM135A	-0.8096
ARHGAP4	-0.48125
EHMT2	-0.836375
UFD1L	-0.413
ERMP1	-0.5805
MAG1	-0.704833333333333
THAP8	-0.1945
HACE1	-0.836833333333333
FAM82C	0.509333333333333
C3orf20	0.028
UNC84A	-0.376833333333333
SCD5	-0.471142857142857
LASS6	2.383125
LSG1	0.102166666666667
MAL	-3.663
GPR22	-0.1575
WDR5B	1.17575
ACTRT1	0.785
C17orf60	0.904166666666667
GRIN2C	-0.1044
ARMC8	-0.666666666666667
SLC47A1	-2.341
DMPK	-0.1285
DHRS13	0.4215
SMC1A	-0.168
KRTAP17-1	0.3695
SMYD5	-0.0065
TUSC2	0.681375
CRHR2	0.4295
KIR3DL2	0.59
CCDC104	0.2985
ATP2C1	1.181625
CROT	0.60875
PABPC3	-0.475
EGR1	2.20533333333333
THSD1	1.022
KHK	-2.026
SLC12A2	2.58075
CD58	0.1495
STOX2	0.00583333333333333
CCDC76	-0.7008
CCDC48	3.54575
DNAH1	-0.00500000000000001
ZIC4	0.36875
OR1G1	0.053
PSMC6	-0.6595
PROKR1	0.045
ABCB1	0.895875
TRAT1	1.3305
LLGL1	0.0575
MTF1	1.26875
USP54	0.74175
PAGE2B	-1.483
ITGB7	-3.48
CCDC81	-0.626
LOC149837	0.58825
SCUBE1	0.158
ZSCAN10	0.4955
HUWE1	0.169
CDH17	0.2915
CD180	2.3505
IL17A	-0.043
TMPO	-1.49457142857143
KIAA1524	-2.13566666666667
HDGFRP3	-0.480833333333333
OXCT1	0.906454545454546
RRAS2	-0.518666666666667
LTBP2	2.3795
SV2B	2.28133333333333
CYP2A6	0.919
PKD1L2	-1.6422
PPM1M	1.377
FLJ22662	1.64866666666667
ZNF502	1.01725
GP6	-0.46025
CRYBA2	0.981
LEF1	-1.6249
CTPS	-1.25785714285714
EYA1	-3.3205
EPS8L1	1.364
MAPK14	-0.337416666666667
SERPINB2	-5.01675
GTF2F2	-0.836833333333333
ZNHIT4	-0.112
PLA1A	0.45375
C20orf114	2.0255
HPR	-1.631
C18orf2	-3.25783333333333
SATB2	-2.80225
KCNJ9	-0.129125
MGC157906	0.5415
MOCS3	0.01375
C17orf71	-0.304666666666667
PPHLN1	0.159
HIST1H2BN	-0.306625
RAPGEF1	-0.5675
MAP3K8	0.4545
DLG4	0.334333333333333
STC1	-0.8595
CDGAP	2.49325
DDX26B	-0.37375
LOC150223	-1.88075
CPSF3	-0.7775
TMEM14A	0.776
MYH3	-1.85775
GPKOW	-0.054
SULT1A1	-0.390333333333333
SPON1	4.079
YY1AP1	0.126333333333333
RAB23	0.095
PLA2G4A	-3.0895
MAPRE3	0.97425
ZNF516	-1.58835714285714
GGPS1	1.33425
EXOC3L2	-0.443125
C19orf42	0.5609
MAP2K2	-0.432166666666667
HIST1H2BB	0.87775
RNF19B	1.73966666666667
C6orf128	0.6405
TLR8	3.9125
PCDHA9	0.769
CARS2	-0.06625
CLUL1	2.4895
RHAG	-4.35233333333333
UNK	-0.6515
EXOC8	1.0441
C9orf95	1.2045
C14orf143	0.278833333333333
MAML3	0.25875
LDHA	-1.13125
MRPL20	1.089125
KLHDC6	0.8605
ATP5S	-0.698333333333333
C8orf55	-0.22825
PHF19	-2.010375
KRTAP13-4	0.529
TTC5	-0.1845
XKR5	-0.276
SILV	-4.92816666666667
TEX28	0.041
TCTN1	0.65125
CX40.1	0.11525
PPP2R5C	-0.24275
C12orf30	-0.996833333333333
CAPG	1.7755
MPZL1	1.7648
ARSB	-0.657
TDH	-1.6585
WASF4	0.93675
TSSK3	-0.779166666666667
7A5	0.2615
CRISPLD1	0.81825
MAD1L1	-0.482333333333333
SPIN4	-0.573666666666667
AMPD1	1.4515
DPYSL5	0.283
INPP1	0.390166666666667
ANKRD11	-0.941055555555556
NPAS4	-0.354
GCET2	1.5533
RNASE9	-0.105
GUCY2D	0.4615
CCDC98	-0.50975
FGF4	0.07775
CPM	0.299166666666667
SLC26A4	0.284
PLD5	-0.33525
FAM59A	2.6583
FBXO5	-1.83033333333333
SIPA1L1	-0.175
DPYS	2.24175
ATG4D	-0.385
TGM3	0.997
MTCH1	0.08275
HK1	-0.0421428571428572
CDC26	0.0375
GALNT12	-2.06416666666667
LOC339229	-0.19975
MRPL35	0.00175
ORC4L	0.663625
TNKS	-0.225357142857143
C2orf24	0.777833333333333
ZNF553	0.0383333333333333
GGTLA1	3.2559
ZNF497	-0.1285
CDY1B	0.399666666666667
SLC30A4	-0.188
TUB	-0.7205
ARHGEF18	-0.374
ARRB1	-0.022
KCNK1	2.39125
EREG	1.8649
SCAMP5	-0.2315
RUNDC3B	3.26125
ADAMTS20	-0.239666666666667
IL17RB	-0.267375
FLJ20323	-0.4885
MCAM	0.625625
POLR3E	-2.2105
AQR	0.297333333333333
IPMK	1.1755
CDCA7	-3.031875
CAMP	5.56675
GRHL3	0.68975
ADAMTSL2	1.005
CLMN	2.64216666666667
SSTR3	0.296
MAGEA5	0.980666666666667
OVOL2	3.00325
JMJD1B	-0.0145
RBL2	0.2803
PYGO2	0.919
PPP1R10	0.344666666666667
CSE1L	-1.23283333333333
LCA5	1.77975
RDH16	-0.17375
ASRGL1	-0.67
TOM1	0.795666666666667
PTX3	-4.3685
TTC15	0.48875
SCGB3A1	4.90733333333333
MRPL50	-1.50675
RCAN3	0.577125
SLC26A11	1.338
STYX	0.227166666666667
CINP	-0.2045
MARCH7	0.40775
PFKM	-0.958166666666667
SGMS1	1.746
RIOK3	0.0911
C1orf110	-0.02
CES7	0.23225
LOC440248	-2.14025
PPP1R12C	-0.56825
C10orf27	0.116
ATG9A	0.013
MRPS26	0.12675
TMEM40	1.048
ELP3	-0.9588
ZNF787	0.1497
HIAT1	0.484375
C8orf34	1.33383333333333
MGC4655	0.0988
PELI1	1.16133333333333
PPT1	0.2013
SLC35C2	0.0651666666666667
C6orf125	-0.27925
MUC4	-1.49266666666667
RFC4	-2.01214285714286
GNB2	0.301333333333333
NUP50	-0.685285714285714
SULT4A1	-1.82183333333333
C7	4.929875
CCDC130	-0.6975
ARRDC4	0.40025
RQCD1	0.63075
GLYCTK	-0.837
AYTL2	-0.374909090909091
MTUS1	0.8463
LEMD3	0.526
PLEKHF2	1.365
HOXA7	-0.3845
GTF3C2	-1.1595
DYNLRB2	3.44375
CNOT10	-0.815
MR1	-0.215
FFAR1	-0.895
PRIC285	0.04275
SLITRK6	0.94575
LIX1	-3.0378
UBE1L2	-0.18325
F8	0.928125
ACHE	0.334333333333333
KPNA5	-0.054
TNFRSF12A	-0.268666666666667
EGR3	1.6
SERPIND1	-4.04733333333333
OASL	1.74625
IFRD1	-1.5375
WDFY1	0.403
ZNF267	0.4245
ACCN5	0.4905
ZBTB6	0.38425
PPP1R3A	0.525
PRRT3	0.85325
FBXL19	-0.794
TXNIP	1.09807142857143
ACTN2	3.00575
ATG9B	-0.199625
C9orf117	0.49075
IL27	-0.99
RPL36AL	-0.2355
KLK15	-0.3085
CHAD	0.777
RAP2B	-0.0658
HEBP2	2.19625
ZNF342	0.4915
CAMK2G	0.522166666666667
TLR3	1.254
FGF14	0.33975
HMGB2	-1.5775
TRPM5	0.692
OR5M11	0.2155
KIF3B	1.05757894736842
PRICKLE2	0.88475
MTMR9	-0.405625
C3orf27	0.1495
GLRA3	-1.47933333333333
NSDHL	-0.212333333333333
TMEM32	0.2695
POLR2D	-0.76525
MYADML	0.0525
C9orf114	-0.829
MRGPRX1	-0.318
TOPORS	-0.49925
CLDN19	-0.244
C1QL4	0.649
RNF165	-0.456
DHRS9	0.947
DNAH2	-0.305
FXR1	-1.005
ZMYM3	-0.602125
CASP3	0.523
FAM120C	-1.003375
SCLY	-0.6845
CA7	0.049
ENTPD5	0.750666666666667
ZNF461	0.179125
PDIA5	1.04525
C1orf19	-0.732666666666667
TMEM67	0.70675
KCTD20	-0.3815
WDR47	0.773
FLJ38723	2.762
KLRF1	1.84966666666667
TAS2R16	0.628
CLDN12	0.53125
PRKCE	0.207
UBXD4	-0.29525
ITGAM	2.7395
GLT8D3	-0.061625
WDR31	0.4723
RGS2	1.7045
OR51L1	0.034
MST1R	1.108
KIAA1737	0.38425
OR4A5	1.507
GLIS1	-1.67166666666667
PTMA	0.577285714285714
NAPA	2.261
PRDM11	-0.52425
LIPF	null
DIRAS3	3.00725
ASGR2	-4.0045
C1QTNF4	1.01925
PIK3R4	0.0693333333333333
ARMC3	3.86775
NDUFV3	0.220833333333333
BTBD3	-0.140166666666667
PPP1R2	0.25825
UBE2NL	-0.11825
FOSL2	0.6735
FAM119A	-0.984833333333333
TUBA4A	-0.2528
KRTAP12-1	-0.1115
SFRS2	-0.14225
RHPN1	-1.011
EEF2	-0.613833333333333
ZDHHC11	-0.781833333333333
EPHA3	-1.4031
RBM12	-0.69075
H2AFJ	0.5945
EDIL3	2.01
KIF26A	-0.76875
SERGEF	-0.09325
B3GALT4	1.108
LOC90925	3.50466666666667
OSCAR	0.475375
NPFF	-0.581125
DEDD	0.660125
TMEM155	-0.89675
PTPN1	-0.13575
SCYL2	0.726166666666667
SKAP1	1.8785
LEAP2	-2.42683333333333
GADD45G	0.9708
IFITM3	0.853375
PILRB	-2.05466666666667
SLU7	0.4411875
DSC3	2.32925
DNMT3L	-1.7315
PAPD5	-0.063375
B3GNT3	0.6825
LHCGR	0.756
MSL-1	1.25575
UBE2S	-1.31075
SAP130	-0.48725
ANAPC11	0.3805
MAGED4B	-2.748
ATP6V1B2	-0.0301666666666667
C14orf179	0.829
CAPZA1	0.042
CDYL2	0.693166666666667
GLRX3	-0.404666666666667
LOC136288	-0.184
MOBKL1A	-0.4765
HTR2B	4.651
CRYGD	-1.2855
NUS1	-0.5575
PGRMC1	0.858
MYOM2	-0.16625
FLJ39653	-2.26483333333333
CHM	0.7437
OR5M8	0.034
ZNF619	-0.397
FAM105A	1.17925
CCNL1	-1.100625
NAP1L3	0.17825
C10orf57	2.17966666666667
B3GALNT1	1.0865
CSN1S2A	0.175
TCP10L	0.3305
GDAP2	0.628875
DMKN	-1.25266666666667
COX6B1	0.65475
DNASE2	0.955333333333333
MSH5	-2.62825
LGMN	0.221125
USP31	-1.0338
OR13C8	1.219
SDCBP	-0.291
NUDT11	-2.326
PYGL	-1.45883333333333
SNPH	1.57766666666667
B3GNT4	1.455
MIZF	-0.2984
NUBPL	-0.40825
NOD1	0.258
CDH22	1.94075
NUBP1	-0.317166666666667
DSCAM	-3.86125
DGKI	0.6895
FAM136A	-1.0675
AKAP1	-0.435
SLC16A6	-1.36575
RIN3	0.55475
PSG2	-0.13375
DIP2B	0.738
PSORS1C1	0.6759
KIAA0495	0.1115
FLJ90709	-0.721
LPA	-0.4375
PIGA	0.00933333333333333
LY75	3.21383333333333
UTS2	-2.50466666666667
RREB1	0.21
GALNACT-2	1.0781
MGC3196	-1.99375
FLJ31568	-0.81575
LPHN1	0.235
SP1	1.350125
TOX4	-0.316666666666667
HSPA9	0.2244
APOBEC1	-1.557
SLC35E4	-1.557
LSM5	0.033
SURF1	0.49675
ZBTB1	0.198083333333333
GTF2F1	-0.614875
RPS15A	-0.667357142857143
DUSP21	-0.987333333333333
GINS4	-3.2005
MYO15A	-0.423666666666667
GIMAP7	4.72225
MGC13379	0.595
ATP6V1E2	-0.710333333333333
UTP3	0.2485
HNRPA3	-0.5441875
MT4	-1.3035
C14orf155	-0.12125
U1SNRNPBP	0.477
CKLF	0.0541666666666667
PLEKHN1	0.446
MBNL1	0.214833333333333
NUP160	-1.2165
ACSM2A	-0.8385
LOC129881	-0.90625
KIAA1529	-1.2995
FLJ22639	-1.91575
HAND1	-0.674
GSX1	0.412
FGA	-3.55466666666667
SERPINB1	-0.48075
ZNF642	0.183
IGFBP1	-7.881375
SLC1A1	2.889
DHX57	-0.190125
ZNF766	0.4055
PTPN21	-0.2913
GDPD3	-1.859
PNPLA5	0.1965
TBR1	0.2358
FAM116A	0.02025
IQGAP1	1.257875
FOS	2.680875
ZNF226	0.25325
FIGNL1	-0.963
C14orf1	-0.220666666666667
ZMYND17	0.111
PUS7	-1.76316666666667
TUBB6	-0.46775
KCNQ2	-1.80075
MARCH6	1.00975
CCDC33	-0.1575
PRODH	-0.6305
RBM11	-0.52425
EPHA6	0.849714285714286
SLC43A1	-1.23375
LOC196541	0.183666666666667
NTN1	0.289666666666667
ING4	0.06875
PCDHB10	0.831
DPH2	-1.03333333333333
SPACA4	0.11975
FBXL21	-4.119
DIAPH1	0.0513333333333333
ZNF71	0.680833333333333
CEP76	-0.6475
CORO1A	0.51025
RRM2	-0.966625
EDG4	0.623
OS9	0.669666666666667
SLC4A1AP	-0.17325
COG5	0.28175
COPS8	0.4745
NGLY1	-0.87825
NCBP2	-0.03925
C17orf42	-0.549166666666667
GPSM3	0.757375
SIL1	1.185
ASB6	-0.55875
SMAD5OS	1.21783333333333
UNC93A	-3.35625
A1BG	0.223
C21orf62	0.17025
FMO5	0.640416666666667
ATRIP	-0.432333333333333
CEBPG	-0.0543333333333333
C7orf38	-0.519
TNFRSF1B	1.44833333333333
CLEC1A	2.66283333333333
IQSEC1	0.0975
PATZ1	0.5373
RBM22	1.449625
BAG2	-2.464
PAQR5	0.008
C9orf127	-0.7112
THNSL1	-0.12325
SHROOM3	3.2318
JAM2	2.2895
SNRPN	-2.08925
ALX4	-0.3445
CACNA1S	-0.342
FAM130A1	1.72975
CORIN	0.979
CD300LB	0.631
PLEKHG6	0.6005
LRRC40	-0.38925
PCLKC	-1.046
PCDHB16	-0.01
WNT2B	0.4285
ASNS	-2.96433333333333
MRPL49	-0.07925
FLJ46111	-1.1105
ISG20	0.476625
SMU1	-0.494166666666667
CASZ1	0.677
POLR1D	-1.28316666666667
GIN1	-0.6095
SNAG1	0.166166666666667
ANKRD29	-0.48025
CDKN2AIP	-0.03575
KRR1	-0.161
CXCL1	-2.44416666666667
EPM2A	-0.0094
PC	0.531
DEFB127	-0.1915
PDZRN4	1.9846
FAH	1.14575
OR51E1	2.0255
CDC2L6	-0.478166666666667
DNTTIP1	-1.57925
PAX8	-0.2845
TMEM116	-0.6875
C1orf150	0.1445
PRO2012	0.30875
MRPL40	-0.699333333333333
BEX1	-4.5327
SLC2A4	0.471
PKMYT1	-1.5475
FEZF2	0.3882
SLC26A9	-0.0625
MAP2	0.168833333333333
LYL1	-0.5775
SLC25A19	-0.812333333333333
NOS3	0.6795
ZNF34	0.149833333333333
TMPRSS11F	-0.867666666666667
FAM43A	0.533
FCRL4	0.915
KLF14	0.233
FLRT2	0.856
WRN	-1.98525
SDF2	0.9286
KRT8P12	-0.332
C6orf195	-2.45
C9orf125	-1.4885
DZIP3	-0.646375
RIT1	0.321083333333333
SCML1	-2.102
RHBDF2	-0.095125
OR2G3	0.117
REXO1L1	-1.2275
MAP3K7IP3	0.04125
C3orf57	-0.9065
FBXW11	-0.067
ETAA1	-0.46425
C14orf131	-1.1821
AKT1S1	0.50825
SLC12A5	-0.8695
C9orf164	1.3355
NRIP3	-0.116125
NOS1AP	-0.84175
TMEM121	-0.127
SAP30BP	-0.0825
DGCR6	0.4995
WDR76	-1.584
FAM82B	-1.08566666666667
LOC606495	-0.3325
MAP9	2.61816666666667
BCDIN3D	0.59475
CXorf36	4.30083333333333
DSCR3	0.3341
ZFAND3	0.58175
C7orf43	0.4745
SPSB3	0.0724
C19orf19	0.14875
FAM133A	-1.751125
C12orf25	-0.099
SLC39A3	-0.019
DISP2	-1.48875
PI4KAP2	-2.346
MKRN3	-0.589166666666667
ADAMTS13	-1.317
CBLN3	-0.1013
TTYH1	-1.79066666666667
C3orf18	-0.1485
FLJ13236	1.045
ZMYND12	1.39525
C18orf25	0.35925
GLB1L3	-0.851
ATP13A5	5.1875
RANBP10	-0.6945
CD96	0.6664
DENND1C	0.929
RBMS3	0.9239
SLC41A3	-0.102166666666667
DGCR6L	0.344
TMEM128	0.552
CSNK1G3	-0.603785714285714
MOBKL2C	0.44925
TSPAN6	0.269625
MATN2	0.2099
MSL2L1	-0.251
ST6GALNAC2	-0.3275
FGFBP2	0.77325
FGL1	-6.2455
MPP3	0.367
ARHGEF6	1.37433333333333
TGFBR2	1.38325
ACMSD	-0.75125
IL33	4.76575
C9orf5	-1.14658333333333
DEAF1	-0.2904
AMN	-0.3915
DEFA6	0.1675
RNF212	1.00175
METT5D1	-0.0236666666666667
CIB1	1.2431
TSSK1B	0.27275
KIAA1727	1.84925
ZNF680	0.584333333333333
LOC399900	-1.7325
LOC152217	-0.574583333333333
CTNNAL1	-3.4105
CIT	-1.793
TLE6	-0.0505
ZNF607	-1.131
HERC4	-0.499833333333333
DRAP1	-0.1109
PEMT	-0.67875
C10orf111	-1.7925
ZNF575	0.65125
KCTD7	-0.06025
MYO1F	0.88225
LOC285382	0.16725
RAB11A	1.5555
PLCD3	-1.08425
C15orf28	-0.1445
PTBP2	-0.705
CTB-1048E9.5	-0.292375
C19orf60	-0.0695
C7orf25	0.535833333333333
SETD7	1.305875
HOXB9	-4.2925
VANGL1	0.5393125
CHAF1B	-1.082
NDUFA3	0.81825
KIAA1328	0.24
SHARPIN	-0.252
TTC23	-0.358375
UGP2	0.3485
ANKIB1	0.272
CIRBP	-0.018
SEC14L4	-2.572
OVCH1	0.455333333333333
VPS52	0.11675
FAT	0.684
M6PRBP1	-0.2255
GPRIN3	0.6235
PPM1F	0.421666666666667
TSR1	-0.956
CCDC85A	2.6545
PCSK5	1.823
ZFHX3	-0.283
HEMK1	-1.216
PGBD2	0.79625
RSRC2	-0.115
AURKC	-1.357
SCRIB	-0.707375
ORM2	-2.4655
FAM115A	0.0598
FZD6	0.0835
UNC119	0.1655
GPX3	1.0889
NOV	0.0405
CABC1	-0.0925
CDC42SE2	0.6261875
EIF2S2	-1.1073
RNF130	1.237125
CKAP5	-0.510833333333333
RP11-413M3.2	0.408125
C10orf18	0.7931
TMEM93	-0.2595
DYX1C1	1.15275
KCNMB2	-1.76457142857143
ANK3	1.83916666666667
KRT5	-0.1961
CDH12	-1.300625
QRSL1	-0.784375
JUB	-1.75975
SHC4	-0.396125
CCL15	2.24516666666667
CCDC22	-0.40775
SNX24	-1.57175
RARS	-0.03275
MORC2	-0.096375
FAM48A	-0.3825
MT1H	0.2245
PPP1R14C	0.816666666666667
FOXD1	-2.488
C1orf213	-2.082
AMT	-2.2126
DSN1	-1.75325
PTPLAD2	2.6405
DIS3L	-0.50625
RASL11A	0.23025
GPRC5B	1.29825
FRMD7	3.3145
STRN4	0.29125
KITLG	0.833818181818182
HDGF	-0.86675
OR1S1	0.5635
SETX	0.1356
DDR2	1.547125
KCTD12	2.547
LYZL2	1.48825
WDR52	-0.3455
TMEM2	0.802
ZNF579	0.0356666666666667
LOC200810	0.297
TNFSF9	-1.2635
PPFIA4	-3.872
CNIH3	0.232333333333333
MAP4K4	-0.358285714285714
ROD1	-0.347785714285714
ALS2CR12	0.299333333333333
DOCK3	-0.805
PAQR9	-4.781
ASB17	-1.0254
STX16	-1.025
FEZ2	0.0471666666666667
DLAT	0.174666666666667
KIF21B	-0.390833333333333
CDC5L	-0.436
TMEM119	2.21183333333333
CRIP3	-1.66375
TPSD1	0.338833333333333
TEPP	-0.32325
GNGT2	1.66275
C21orf121	1.039
WNK1	-0.260666666666667
FLJ10490	0.5898
OR51B5	-2.494
LOC203547	-0.2035
HAS1	1.001
PPA1	0.252
ST7	-0.34675
C11orf46	0.6504
POPDC3	-3.40483333333333
ACOX2	2.373
ATCAY	-0.57925
TM4SF19	1.351
MFSD9	0.0343333333333333
PDHB	0.17025
ERN1	0.21475
LCE3C	0.193
GPR111	0.8235
NOTCH3	1.569
ADAMTS5	2.0265
B3GALT1	-0.591333333333333
UGCGL1	-0.226666666666667
FAM58A	0.8165
FBXO32	1.0375
CLPP	-0.46275
NXPH1	6.24025
MTMR3	0.580166666666667
ATP1B3	-1.015625
TMEM16A	4.001375
HIST1H3F	0.939833333333333
TRIM25	-0.270166666666667
SDCBP2	1.512
CRKL	-1.06325
HOXB2	0.357333333333333
ANP32B	-1.018375
GATM	1.325
AP4E1	0.045
EDG5	0.201375
CDKN3	-1.68783333333333
CDH4	-2.338
PGD	0.702166666666667
RND1	1.5405
GAD1	-3.2812
MPG	-0.527625
LOC440350	-0.76
ZNF133	-0.92175
SERPINB12	0.8205
AMELY	-0.6132
DHX36	-0.47825
TNFAIP8L2	3.22516666666667
PHTF2	-0.358
CCDC112	-1.20866666666667
IQCC	-1.1145
HEYL	3.296
FTSJ2	0.0411666666666667
APPL1	-0.0975
RAB43	1.16364285714286
OR10G2	0.1715
WAC	-0.167
ADCY9	-1.14025
RUNDC2B	0.434333333333333
PYCRL	-0.0671
AGPAT7	0.316
SLC22A9	-1.781
CDKAL1	-0.3335
PDYN	-0.664666666666667
C20orf74	0.70425
MTMR11	-0.33925
VAV3	3.15975
DAPL1	4.88925
STXBP3	0.31375
EIF3G	-0.89025
ARHGAP22	-0.091
NPFFR1	-0.1555
NPC1	0.0015
ALDH9A1	1.75583333333333
ZNF600	0.421125
ZNF678	0.8335
RASSF1	0.121583333333333
ADD2	-1.9965
PITPNB	0.057
PKD2L2	0.65125
LRP11	0.57025
CDKL1	-0.06
SMEK2	0.4415
PRODH2	-3.509
C11orf54	-0.161833333333333
SFRS11	-0.794
IL7	0.633833333333333
ALS2CR16	1.2805
BTG3	-0.263166666666667
PAK2	-0.382722222222222
RP11-679B17.1	-0.945
GATA4	-2.14916666666667
ATP2B1	-0.31
LOC130940	1.457
C1orf172	2.446
ATF7IP2	-1.35325
SLC25A43	-0.0181666666666667
CENTG3	-0.263166666666667
IGF2BP1	-4.0446
FCHSD1	0.346
CAMK2N2	0.5605
ELAVL3	0.0821
NBPF15	-0.432333333333333
UBE2J2	0.18125
GNL2	-0.555
PRR3	-0.3324
NLF2	0.52525
OR4F6	0.5835
KLHL24	1.19783333333333
CCDC88A	-1.4449
SGPP1	0.0398333333333333
C10orf11	0.0346666666666667
SLC35B4	-1.34233333333333
UGT3A2	-0.636
ARNT2	1.1017
CBR1	-0.608375
ITPR3	-0.546333333333333
TRAPPC6B	-0.6702
AMZ1	-1.4555
ARP11	0.69975
WDSUB1	0.774
APBA1	0.287166666666667
RAB2A	0.6026
C6orf162	-0.428375
HPSE2	0.55575
PLCE1	0.19325
INSL3	1.09225
DLG1	-0.4337
PTPLA	-3.39925
PIGX	-0.04875
TFIP11	0.0238333333333333
FIBIN	3.068
POLR2G	-0.45275
GRAP2	-0.8061
DNAJB8	0.1255
CNBP	-0.1175
WASF1	-1.893
INPP5E	-1.0076
HSPB1	-0.3833125
TMEM167	0.3749
CUBN	0.9985
IGF1	4.4678125
ITPK1	-0.2931
NAALAD2	-1.5695
G3BP1	0.2871
NT5DC1	-0.251375
CYP39A1	3.1395
TMEM139	1.09133333333333
POLK	-0.499777777777778
GLULD1	-1.58525
RBM15	-0.972333333333333
AMZ2	-0.1535
GDF15	-3.03566666666667
MESDC2	0.1115
INCA	1.693
ACY1L2	-2.631
GZMM	-0.00833333333333334
PAIP1	0.801
CACNA2D1	0.048
STK32C	-0.435333333333333
SH3BP4	1.885
DEC1	0.801
PADI1	0.063
UBB	0.3971
PON3	1.181
PROP1	0.1315
ANKRD13B	-0.9515
ADCK1	-0.20675
TCF25	-0.0379166666666667
SLC38A5	-2.6385
CXorf26	1.299
C19orf39	0.05
PPP1R13B	0.02875
ARL2	-1.1305
TCL6	0.582916666666667
TOP3A	-0.8945
SLC16A14	2.34475
FXYD6	1.5075
HIST1H4E	0.10125
BBC3	-0.0339473684210526
UNC5A	0.655666666666667
FAM86C	-0.3659
PI4KB	0.73525
B3GAT1	-1.5275
SUSD2	3.1405
OAZ2	-0.0291666666666667
NOC4L	-0.0865
C10orf12	0.35025
FADS1	-2.9345
LOC144097	-0.123
DKK2	2.03966666666667
KIAA1949	0.67575
RHOT1	0.5763
OXT	1.26633333333333
GPR153	0.542
ARL4A	0.148166666666667
SAAL1	-1.08525
CCDC64	0.4795
USE1	-0.331
HNMT	1.31933333333333
PCGF3	0.5418125
CYP2C19	0.647
C20orf4	0.1995
CCDC11	1.16475
ACSBG2	-0.1745
RWDD2A	0.618
PALLD	2.140875
CPLX4	0.857
LOC492311	0.8605
KPNA2	-1.18916666666667
MACROD1	-0.7399
TMCO3	0.0915
C15orf52	1.81666666666667
BIRC5	-1.48793333333333
PRR16	0.0813333333333333
FAM63B	0.23725
KATNB1	-0.897333333333333
WNT8B	-0.52
CPLX3	0.50925
GHR	4.168
CCDC124	-0.3105
BCLAF1	-0.7305
GOLGA3	0.5
