Hybridization REF	TCGA-A8-A08I-01A-11R-A00Z-07
ZFP106	0.0785
ZNF347	2.6589
GTF2E1	0.30325
RY1	-0.6885
ATAD2B	0.688625
ARHGAP17	-0.1732
KCNIP3	-1.61125
SFPQ	0.2965
GFRA4	0.361333333333333
AKR1B10	-2.338875
TIGD6	1.8235
RGS16	0.4675
URB1	-0.950833333333333
OR4C46	-0.0656666666666667
TOP3B	-0.9985
NFATC4	0.855
CA14	0.051
BMPR1A	-0.638
SNRP70	-1.077625
PRL	-0.00654545454545455
C6orf130	0.36575
STAG2	0.67475
CD55	-1.89492857142857
RPS23	0.796
SSX2	-1.417
FDPSL2A	-0.75925
FBXO27	2.16175
SYNGR3	-0.678666666666667
TMSL3	1.75925
EML1	-0.7295
NUP93	-0.0103333333333333
SMAD3	-0.7604
KIAA1189	0.2805
HNRPUL2	0.5315
TBC1D12	0.6015
C16orf24	0.31475
MRVI1	1.03516666666667
ZNF581	2.1915
ELOVL3	1.065
OR51Q1	0.163
CACNB3	-0.444166666666667
GALNT13	-1.78425
C10orf84	0.4273125
NEDD4	-1.3234
SPO11	1.1215
OR5AU1	0.914
NEK4	0.955142857142857
PRKAR2A	-0.0133333333333333
IHPK1	-0.587333333333333
ATP6V0B	0.672625
CACNA1E	0.7105
CEACAM8	0.685
PEX14	-0.6045
FLJ12993	1.557
ZBTB38	0.44075
PCTK2	0.123833333333333
LRRC16	0.7809
FBLIM1	-0.752083333333333
FYCO1	0.973
RP5-1022P6.2	0.286666666666667
CMTM1	0.269166666666667
PLTP	0.630666666666667
RAPH1	0.90825
DOCK8	1.79975
EZH2	-1.3682
SLC25A1	-1.0325
PLEKHB1	0.0917
GRB7	0.159
ZFP37	-0.0775
MRPL33	0.23675
PELO	-0.02575
ARMC1	0.163909090909091
C9orf27	0.096
FLJ25778	0.428
C9orf37	-1.39216666666667
TMEM66	1.3085
SPRN	0.686125
HBEGF	0.8895
PI4KA	-0.7975
LEPRE1	-1.039
POU2AF1	-0.041625
MRPL12	-0.843666666666667
REP15	-0.986
ZC3H3	0.04625
RASAL1	-2.185
DDAH1	0.85125
ACBD5	0.20025
TMC2	-0.2115
CCDC137	0.02525
SAMD13	-0.00516666666666668
UGT2B15	-0.938333333333333
TIPARP	0.013
DNASE1L3	1.206
TRIM72	0.450666666666667
DBX2	0.28075
IPO8	-0.25125
C21orf88	0.23
MAP3K14	0.72275
LOC51233	0.463166666666667
GGTLA4	-0.8375
PDE6D	0.000999999999999999
ZNF117	0.35125
CLK2	-0.789625
NKRF	-0.77275
TNFSF15	1.2609
DUSP2	0.565
SECISBP2	-0.3351
GABRR2	-0.8305
PPAP2C	0.68675
LOC51145	0.212833333333333
PAG1	1.328875
PIK3C3	1.01925
GNG10	0.1685
APOL4	1.95783333333333
ANKRD28	-0.6515
STMN3	0.7714
RAB14	0.2065
CDK2AP2	0.96
HDDC3	0.128875
COMMD7	0.63425
CXXC1	0.47225
HMCN1	-1.67883333333333
CD40	2.97075
DYNC1LI2	0.736875
GDI1	0.1255
LOC646938	-0.1915
VSNL1	-3.95683333333333
PIH1D1	-0.619833333333333
RAET1G	2.1935
KRTAP5-9	-0.311
EFTUD2	-0.71475
ZNF311	0.111
ATP6V1G3	0.1535
OR2W3	-0.21075
SCN4A	-0.19775
MED10	-0.34975
FAM135A	-0.2025
ARHGAP4	-0.30475
EHMT2	-0.232875
UFD1L	-0.5125
ERMP1	-0.25275
MAG1	-1.96333333333333
THAP8	0.889833333333333
HACE1	-0.667166666666667
FAM82C	0.2455
C3orf20	-0.04
UNC84A	-1.12783333333333
SCD5	0.705214285714286
LASS6	0.709625
LSG1	0.364666666666667
MAL	-4.209
GPR22	0.4895
WDR5B	1.78975
ACTRT1	0.502
C17orf60	0.7705
GRIN2C	0.1933
ARMC8	-0.417833333333333
SLC47A1	-0.921666666666667
DMPK	-0.2425
DHRS13	-0.209666666666667
SMC1A	0.443833333333333
KRTAP17-1	1.2015
SMYD5	-0.74425
TUSC2	0.614875
CRHR2	0.288
KIR3DL2	1.1735
CCDC104	0.96875
ATP2C1	1.108875
CROT	1.2605
PABPC3	-0.114166666666667
EGR1	-3.01933333333333
THSD1	-1.06975
KHK	-0.82875
SLC12A2	1.2625625
CD58	0.24275
STOX2	-2.74666666666667
CCDC76	-0.4928
CCDC48	1.7465
DNAH1	0.588166666666667
ZIC4	-0.405625
OR1G1	0.2445
PSMC6	0.353833333333333
PROKR1	0.6705
ABCB1	0.091125
TRAT1	1.314
LLGL1	0.004
MTF1	2.458
USP54	0.034375
PAGE2B	-2.0995
ITGB7	-3.09075
CCDC81	-0.4755
LOC149837	0.70075
SCUBE1	0.3105
ZSCAN10	0.668
HUWE1	0.0604285714285715
CDH17	0.00849999999999998
CD180	0.617
IL17A	0.064
TMPO	-0.756875
KIAA1524	-0.953
HDGFRP3	-0.435
OXCT1	-0.119727272727273
RRAS2	-1.35566666666667
LTBP2	0.911625
SV2B	-0.473666666666667
CYP2A6	2.195875
PKD1L2	-0.111666666666667
PPM1M	1.12975
FLJ22662	3.738
ZNF502	1.17925
GP6	0.17175
CRYBA2	-1.256
LEF1	-1.1099
CTPS	-1.56014285714286
EYA1	-3.7155
EPS8L1	2.935
MAPK14	-0.0723333333333333
SERPINB2	-5.407375
GTF2F2	-0.7205
ZNHIT4	-0.039
PLA1A	4.42375
C20orf114	4.4245
HPR	-2.9955
C18orf2	-2.94016666666667
SATB2	-2.26325
KCNJ9	-0.00062499999999998
MGC157906	0.9615
MOCS3	0.3075
C17orf71	-0.452
PPHLN1	-0.2912
HIST1H2BN	0.685
RAPGEF1	0.281
MAP3K8	0.766
DLG4	-0.487666666666667
STC1	1.4925
CDGAP	1.898
DDX26B	-0.49825
LOC150223	-1.59725
CPSF3	-0.526166666666667
TMEM14A	1.25125
MYH3	-0.0845
GPKOW	0.18125
SULT1A1	0.229333333333333
SPON1	0.4436
YY1AP1	-0.124
RAB23	-1.16575
PLA2G4A	-3.568
MAPRE3	0.08925
ZNF516	0.950428571428572
GGPS1	0.98575
EXOC3L2	-0.012
C19orf42	-0.1887
MAP2K2	-0.6885
HIST1H2BB	1.219
RNF19B	1.8915
C6orf128	0.501833333333333
TLR8	5.26275
PCDHA9	-0.1905
CARS2	-0.37225
CLUL1	3.47066666666667
RHAG	-3.96233333333333
UNK	-0.6185
EXOC8	1.2952
C9orf95	1.14
C14orf143	0.335
MAML3	-0.031375
LDHA	-0.7985
MRPL20	-0.081875
KLHDC6	2.74366666666667
ATP5S	1.04733333333333
C8orf55	0.15775
PHF19	-1.523625
KRTAP13-4	0.826
TTC5	0.1235
XKR5	-1.0555
SILV	-3.52733333333333
TEX28	-0.856
TCTN1	1.2895
CX40.1	-0.1305
PPP2R5C	0.14325
C12orf30	-1.34316666666667
CAPG	2.6115
MPZL1	0.6489
ARSB	-0.8435
TDH	0.35425
WASF4	1.45025
TSSK3	-0.469
7A5	-0.197
CRISPLD1	2.1405
MAD1L1	-1.3175
SPIN4	0.29
AMPD1	2.008
DPYSL5	0.1115
INPP1	-0.571666666666667
ANKRD11	0.0764444444444445
NPAS4	-0.080125
GCET2	0.5576
RNASE9	0.45
GUCY2D	-0.04
CCDC98	-0.8255
FGF4	-0.375625
CPM	2.14216666666667
SLC26A4	-1.9995
PLD5	-0.2005
FAM59A	1.8632
FBXO5	1.38311111111111
SIPA1L1	0.03525
DPYS	0.881
ATG4D	-0.7155
TGM3	0.639
MTCH1	-0.0125
HK1	-0.0603571428571429
CDC26	0.27475
GALNT12	-1.21283333333333
LOC339229	-0.03675
MRPL35	-0.092625
ORC4L	0.09325
TNKS	-0.00942857142857143
C2orf24	0.259333333333333
ZNF553	0.331166666666667
GGTLA1	1.8707
ZNF497	0.20075
CDY1B	0.38575
SLC30A4	0.045125
TUB	-0.816375
ARHGEF18	-0.294
ARRB1	1.0535
KCNK1	-1.77275
EREG	-3.64155555555556
SCAMP5	1.14425
RUNDC3B	-0.15125
ADAMTS20	-0.26175
IL17RB	0.828375
FLJ20323	-0.754
MCAM	-1.18
POLR3E	-0.958833333333333
AQR	-0.144333333333333
IPMK	0.7875
CDCA7	-3.670125
CAMP	4.00075
GRHL3	-0.147
ADAMTSL2	-0.2215
CLMN	2.51633333333333
SSTR3	0.456
MAGEA5	-2.732
OVOL2	3.90675
JMJD1B	-0.29875
RBL2	1.1654
PYGO2	0.29125
PPP1R10	0.105333333333333
CSE1L	-0.470166666666667
LCA5	0.88875
RDH16	0.1495
ASRGL1	-1.429125
TOM1	0.000166666666666671
PTX3	-6.4625
TTC15	0.27025
SCGB3A1	1.26683333333333
MRPL50	-0.9695
RCAN3	1.43
SLC26A11	0.70925
STYX	0.332
CINP	-0.22
MARCH7	-0.996
PFKM	-1.2435
SGMS1	0.519
RIOK3	1.0235
C1orf110	0.087
CES7	0.80975
LOC440248	-1.37975
PPP1R12C	1.81725
C10orf27	0.6305
ATG9A	-1.21
MRPS26	0.991125
TMEM40	-0.054
ELP3	-0.2339
ZNF787	0.0235
HIAT1	-0.012
C8orf34	0.04
MGC4655	0.9981
PELI1	0.00016666666666667
PPT1	0.8502
SLC35C2	-0.2545
C6orf125	-0.44075
MUC4	-1.09233333333333
RFC4	-0.581142857142857
GNB2	-0.184333333333333
NUP50	-0.364714285714286
SULT4A1	-0.145
C7	1.558
CCDC130	-0.397833333333333
ARRDC4	0.6965
RQCD1	-0.383
GLYCTK	-1.7255
AYTL2	0.0901818181818182
MTUS1	1.4752
LEMD3	0.481166666666667
PLEKHF2	1.942
HOXA7	1.838125
GTF3C2	-0.9055
DYNLRB2	4.416
CNOT10	-0.0905
MR1	0.786666666666667
FFAR1	-0.25325
PRIC285	0.15625
SLITRK6	5.147
LIX1	-3.0301
UBE1L2	-0.379083333333333
F8	2.18625
ACHE	0.0793333333333333
KPNA5	-1.0795
TNFRSF12A	-3.45733333333333
EGR3	-0.3115
SERPIND1	-3.26933333333333
OASL	3.30775
IFRD1	-2.085
WDFY1	0.9295
ZNF267	0.610125
ACCN5	0.5065
ZBTB6	-0.621
PPP1R3A	0.0725
PRRT3	1.85975
FBXL19	-0.6665
TXNIP	0.905285714285714
ACTN2	-0.0155
ATG9B	-0.65425
C9orf117	0.702875
IL27	1.3855
RPL36AL	0.4845
KLK15	-0.1855
CHAD	1.3425
RAP2B	0.3356
HEBP2	0.6235
ZNF342	0.864
CAMK2G	-0.665666666666667
TLR3	1.689
FGF14	1.355
HMGB2	-0.657125
TRPM5	-0.221
OR5M11	0.2755
KIF3B	1.29794736842105
PRICKLE2	-1.3
MTMR9	-0.390375
C3orf27	0.2245
GLRA3	2.26716666666667
NSDHL	-0.144833333333333
TMEM32	0.733
POLR2D	-1.16225
MYADML	0.7695
C9orf114	-1.013
MRGPRX1	0.765
TOPORS	0.7275
CLDN19	-0.715
C1QL4	-0.4395
RNF165	-1.0905
DHRS9	3.0595
DNAH2	1.12983333333333
FXR1	-0.744833333333333
ZMYM3	-0.3535
CASP3	0.2085
FAM120C	0.49925
SCLY	-1.65275
CA7	0.0225
ENTPD5	0.419833333333333
ZNF461	0.2425
PDIA5	0.533
C1orf19	0.334333333333333
TMEM67	0.45975
KCTD20	-0.705
WDR47	0.3195
FLJ38723	0.004
KLRF1	1.17033333333333
TAS2R16	0.6415
CLDN12	-1.01275
PRKCE	-0.10525
UBXD4	-0.45625
ITGAM	3.72383333333333
GLT8D3	0.422375
WDR31	1.3185
RGS2	-0.78275
OR51L1	0.048
MST1R	0.48725
KIAA1737	1.17525
OR4A5	0.0585
GLIS1	-2.18233333333333
PTMA	0.656142857142857
NAPA	1.32325
PRDM11	-0.2655
LIPF	0.0405
DIRAS3	1.735
ASGR2	-4.100625
C1QTNF4	-0.16975
PIK3R4	0.5775
ARMC3	1.7185
NDUFV3	-0.799083333333333
BTBD3	-0.0466666666666666
PPP1R2	0.165666666666667
UBE2NL	-0.74875
FOSL2	0.5035
FAM119A	-1.69166666666667
TUBA4A	-0.0851
KRTAP12-1	-0.3505
SFRS2	-0.2745
RHPN1	-0.8021
EEF2	-0.740333333333333
ZDHHC11	-0.592166666666667
EPHA3	-2.418
RBM12	-0.02325
H2AFJ	2.25641666666667
EDIL3	0.495
KIF26A	-2.03125
SERGEF	1.05075
B3GALT4	2.9615
LOC90925	3.4755
OSCAR	1.96325
NPFF	-0.147
DEDD	-0.0625
TMEM155	-0.998
PTPN1	1.8925
SCYL2	0.545666666666667
SKAP1	3.09825
LEAP2	-1.79933333333333
GADD45G	2.401
IFITM3	1.32175
PILRB	-2.04066666666667
SLU7	-0.313375
DSC3	-1.3785
DNMT3L	-1.8865
PAPD5	1.540125
B3GNT3	-2.42516666666667
LHCGR	0.1525
MSL-1	0.169
UBE2S	0.392875
SAP130	-0.32425
ANAPC11	0.57475
MAGED4B	-1.503
ATP6V1B2	1.13566666666667
C14orf179	1.408
CAPZA1	-0.385625
CDYL2	-0.0185
GLRX3	-0.814833333333333
LOC136288	0.74475
MOBKL1A	-0.6595
HTR2B	1.478
CRYGD	0.0505
NUS1	-1.1925
PGRMC1	1.002
MYOM2	-1.688
FLJ39653	-1.51283333333333
CHM	0.4289
OR5M8	0.254
ZNF619	0.6755
FAM105A	1.83825
CCNL1	-0.657875
NAP1L3	0.05775
C10orf57	2.613
B3GALNT1	1.0645
CSN1S2A	0.027
TCP10L	0.6095
GDAP2	0.217375
DMKN	0.207166666666667
COX6B1	0.803
DNASE2	0.848666666666667
MSH5	-1.16525
LGMN	0.269625
USP31	-0.1036
OR13C8	0.5225
SDCBP	0.5394
NUDT11	-1.10733333333333
PYGL	-1.044
SNPH	0.526666666666667
B3GNT4	-0.3255
MIZF	-0.6077
NUBPL	0.6145
NOD1	0.126833333333333
CDH22	0.05175
NUBP1	0.702
DSCAM	-4.296
DGKI	-1.481
FAM136A	-0.87375
AKAP1	0.1215
SLC16A6	-0.269
RIN3	0.555
PSG2	-0.2725
DIP2B	0.197666666666667
PSORS1C1	-0.1019
KIAA0495	-0.996
FLJ90709	-0.0928333333333333
LPA	-0.550666666666667
PIGA	0.0323333333333333
LY75	3.71383333333333
UTS2	-5.01833333333333
RREB1	-0.29125
GALNACT-2	0.561
MGC3196	-0.0205
FLJ31568	0.95175
LPHN1	-0.490625
SP1	0.627
TOX4	0.5725
HSPA9	-0.0834
APOBEC1	-0.0845
SLC35E4	-0.5405
LSM5	-0.5915
SURF1	-0.2095
ZBTB1	1.43825
GTF2F1	-0.851375
RPS15A	0.058
DUSP21	-0.4144
GINS4	-2.7245
MYO15A	1.25083333333333
GIMAP7	4.453
MGC13379	1.14225
ATP6V1E2	-1.08916666666667
UTP3	-0.608
HNRPA3	-0.5988125
MT4	-0.7245
C14orf155	0.58075
U1SNRNPBP	0.0965
CKLF	0.883333333333333
PLEKHN1	0.1725
MBNL1	0.144833333333333
NUP160	-1.41225
ACSM2A	-1.4635
LOC129881	0.701
KIAA1529	0.22
FLJ22639	-0.117
HAND1	-1.262
GSX1	0.2925
FGA	-4.1175625
SERPINB1	0.818
ZNF642	1.15
IGFBP1	-8.2555
SLC1A1	3.857375
DHX57	-0.01225
ZNF766	3.5445
PTPN21	-1.03
GDPD3	-2.19283333333333
PNPLA5	0.0445
TBR1	-0.542833333333333
FAM116A	0.567
IQGAP1	0.33175
FOS	-0.998
ZNF226	0.599375
FIGNL1	-0.599
C14orf1	0.509333333333333
ZMYND17	0.1605
PUS7	-1.763
TUBB6	-1.456
KCNQ2	-1.2385
MARCH6	0.273416666666667
CCDC33	0.423
PRODH	-0.6445
RBM11	1.457
EPHA6	0.355
SLC43A1	-1.84575
LOC196541	0.221714285714286
NTN1	1.85741666666667
ING4	1.0735
PCDHB10	-2.46275
DPH2	-0.161833333333333
SPACA4	-0.22975
FBXL21	-4.1975
DIAPH1	0.191333333333333
ZNF71	0.976333333333333
CEP76	0.3385
CORO1A	0.282
RRM2	-2.23275
EDG4	0.9185
OS9	0.5775
SLC4A1AP	0.085
COG5	-0.69825
COPS8	-0.40775
NGLY1	-0.15075
NCBP2	-0.394
C17orf42	-0.17
GPSM3	1.178125
SIL1	0.4815
ASB6	-0.457
SMAD5OS	0.0466666666666667
UNC93A	-3.7315
A1BG	-0.0971666666666667
C21orf62	0.80375
FMO5	1.11316666666667
ATRIP	0.211833333333333
CEBPG	-0.213166666666667
C7orf38	-0.0475
TNFRSF1B	1.832
CLEC1A	1.46283333333333
IQSEC1	0.607
PATZ1	1.0182
RBM22	0.475
BAG2	-2.7645
PAQR5	-2.47783333333333
C9orf127	1.2251
THNSL1	-0.359
SHROOM3	1.7356
JAM2	-0.4175
SNRPN	-1.4575
ALX4	-0.082
CACNA1S	-0.3295
FAM130A1	0.86375
CORIN	1.5235
CD300LB	0.5795
PLEKHG6	0.9785
LRRC40	-0.345
PCLKC	-1.64525
PCDHB16	-3.15616666666667
WNT2B	-0.423
ASNS	-2.37833333333333
MRPL49	0.225125
FLJ46111	-1.76525
ISG20	1.355125
SMU1	-0.0446666666666667
CASZ1	0.483
POLR1D	0.0509166666666666
GIN1	0.1425
SNAG1	0.607333333333333
ANKRD29	0.25525
CDKN2AIP	-0.21325
KRR1	0.10975
CXCL1	-2.19983333333333
EPM2A	1.0992
PC	0.375166666666667
DEFB127	0.0145
PDZRN4	0.839
FAH	-0.417
OR51E1	0.5365
CDC2L6	-0.5075
DNTTIP1	0.30025
PAX8	0.50225
TMEM116	-0.038
C1orf150	-0.202
PRO2012	-0.392
MRPL40	-0.499
BEX1	2.0635
SLC2A4	-0.600333333333333
PKMYT1	-1.50075
FEZF2	-0.366666666666667
SLC26A9	-1.813
MAP2	-0.237416666666667
LYL1	-1.17025
SLC25A19	-0.4135
NOS3	-1.112
ZNF34	1.48233333333333
TMPRSS11F	0.768
FAM43A	-1.4495
FCRL4	0.678333333333333
KLF14	0.0675
FLRT2	-2.14533333333333
WRN	-0.87875
SDF2	0.9263
KRT8P12	-1.3685
C6orf195	-0.594
C9orf125	-3.91766666666667
DZIP3	-0.2525
RIT1	0.168833333333333
SCML1	-0.0848333333333333
RHBDF2	0.669375
OR2G3	0.5345
REXO1L1	-0.014
MAP3K7IP3	0.376
C3orf57	-4.829
FBXW11	-0.813833333333333
ETAA1	-0.075
C14orf131	0.5241
AKT1S1	-0.00449999999999999
SLC12A5	-0.667375
C9orf164	1.584
NRIP3	1.688125
NOS1AP	-0.35475
TMEM121	1.748
SAP30BP	-0.5034
DGCR6	0.367
WDR76	-0.9745
FAM82B	-0.292583333333333
LOC606495	0.4375
MAP9	2.37225
BCDIN3D	0.9905
CXorf36	1.66616666666667
DSCR3	-0.6461
ZFAND3	-0.04025
C7orf43	-0.0615
SPSB3	0.7723
C19orf19	0.2625
FAM133A	-3.177875
C12orf25	0.084
SLC39A3	-0.978875
DISP2	1.6095
PI4KAP2	-1.8825
MKRN3	-2.45
ADAMTS13	-0.76275
CBLN3	0.448333333333333
TTYH1	-1.80766666666667
C3orf18	0.7255
FLJ13236	-0.12825
ZMYND12	4.43575
C18orf25	1.480625
GLB1L3	-1.586
ATP13A5	0.523
RANBP10	0.2515
CD96	0.9142
DENND1C	0.84875
RBMS3	-1.6495
SLC41A3	0.336166666666667
DGCR6L	0.182
TMEM128	0.672666666666667
CSNK1G3	0.229214285714286
MOBKL2C	1.660125
TSPAN6	0.53
MATN2	-1.6089
MSL2L1	0.721333333333333
ST6GALNAC2	0.648333333333333
FGFBP2	-0.146125
FGL1	-7.214
MPP3	-2.32916666666667
ARHGEF6	2.31083333333333
TGFBR2	0.1105
ACMSD	5.7235
IL33	1.956
C9orf5	-0.192333333333333
DEAF1	-0.9248
AMN	-0.206
DEFA6	0.139875
RNF212	-1.86125
METT5D1	0.334166666666667
CIB1	0.2008
TSSK1B	-0.094
KIAA1727	0.73975
ZNF680	1.23408333333333
LOC399900	-1.3045
LOC152217	-0.0550833333333334
CTNNAL1	-2.223
CIT	-0.840416666666667
TLE6	0.8125
ZNF607	-0.5255
HERC4	-1.044
DRAP1	0.2761
PEMT	-0.249
C10orf111	0.1005
ZNF575	0.8175
KCTD7	-0.34325
MYO1F	1.957875
LOC285382	-0.2415
RAB11A	0.3979
PLCD3	-1.23025
C15orf28	-0.00525000000000002
PTBP2	-0.834375
CTB-1048E9.5	-0.052375
C19orf60	0.0865
C7orf25	0.2975
SETD7	0.781
HOXB9	-4.535
VANGL1	-0.434875
CHAF1B	-1.3625
NDUFA3	1.845
KIAA1328	1.08833333333333
SHARPIN	0.141375
TTC23	0.1
UGP2	0.675
ANKIB1	0.6118
CIRBP	-0.162285714285714
SEC14L4	-1.21316666666667
OVCH1	-0.158833333333333
VPS52	-0.14025
FAT	-1.7305
M6PRBP1	-0.5665
GPRIN3	1.4485
PPM1F	-1.5675
TSR1	-0.55025
CCDC85A	2.8335
PCSK5	0.21825
ZFHX3	0.441
HEMK1	0.0389
PGBD2	0.71
RSRC2	-0.525333333333333
AURKC	-0.542666666666667
SCRIB	-0.302125
ORM2	-4.56883333333333
FAM115A	-0.2356
FZD6	0.312
UNC119	0.2685
GPX3	0.7334
NOV	-0.697875
CABC1	0.241375
CDC42SE2	0.6613125
EIF2S2	0.049
RNF130	1.232375
CKAP5	-0.4915
RP11-413M3.2	0.054625
C10orf18	0.4893
TMEM93	-0.2355
DYX1C1	1.307
KCNMB2	0.35575
ANK3	1.65083333333333
KRT5	-2.3247
CDH12	-1.44675
QRSL1	-1.054
JUB	-2.23475
SHC4	-2.143
CCL15	1.30016666666667
CCDC22	0.14175
SNX24	0.53225
RARS	-0.82775
MORC2	-0.752125
FAM48A	-0.79925
MT1H	2.328
PPP1R14C	-4.07083333333333
FOXD1	-2.02692857142857
C1orf213	-0.58125
AMT	-1.3054
DSN1	0.3765
PTPLAD2	3.697
DIS3L	-0.51575
RASL11A	-0.97075
GPRC5B	-0.071125
FRMD7	-0.6145
STRN4	0.21
KITLG	1.68931818181818
HDGF	-0.25025
OR1S1	0.2965
SETX	0.2637
DDR2	-1.515
KCTD12	2.33675
LYZL2	2.01725
WDR52	0.043
TMEM2	-0.614625
ZNF579	1.36
LOC200810	-0.072
TNFSF9	-2.208375
PPFIA4	-0.76375
CNIH3	0.473
MAP4K4	-2.49242857142857
ROD1	-0.150785714285714
ALS2CR12	-0.225
DOCK3	1.3165
PAQR9	-4.7205
ASB17	0.267166666666667
STX16	-0.85275
FEZ2	-0.121666666666667
DLAT	-0.666
KIF21B	-0.976166666666667
CDC5L	-0.31725
TMEM119	1.1815
CRIP3	2.3375
TPSD1	0.157833333333333
TEPP	0.01675
GNGT2	1.86075
C21orf121	-0.133
WNK1	-0.00925000000000003
FLJ10490	0.5163
OR51B5	-2.5265
LOC203547	0.043625
HAS1	-1.497
PPA1	-0.3665
ST7	0.463
C11orf46	0.6904
POPDC3	-4.44683333333333
ACOX2	0.544833333333333
ATCAY	-0.68525
TM4SF19	-0.44525
MFSD9	-0.998333333333333
PDHB	0.16975
ERN1	0.9545
LCE3C	0.0295
GPR111	0.458
NOTCH3	0.4685
ADAMTS5	-1.0765
B3GALT1	-1.408
UGCGL1	-0.132166666666667
FAM58A	0.3605
FBXO32	1.56775
CLPP	-0.72
NXPH1	-1.8715
MTMR3	0.53
ATP1B3	-0.08925
TMEM16A	3.613375
HIST1H3F	0.807666666666667
TRIM25	0.119666666666667
SDCBP2	1.3015
CRKL	-1.605125
HOXB2	-2.14533333333333
ANP32B	-0.537375
GATM	2.844
AP4E1	-0.702625
EDG5	0.431875
CDKN3	-0.600333333333333
CDH4	-2.04125
PGD	0.262166666666667
RND1	0.757
GAD1	-1.7865
MPG	0.16025
LOC440350	0.057
ZNF133	1.1005
SERPINB12	0.09
AMELY	-0.137666666666667
DHX36	-0.7205
TNFAIP8L2	3.65783333333333
PHTF2	-0.400166666666667
CCDC112	-0.797666666666667
IQCC	0.44575
HEYL	2.17166666666667
FTSJ2	-0.685666666666667
APPL1	1.722375
RAB43	0.267
OR10G2	0.292
WAC	0.3575
ADCY9	1.341875
RUNDC2B	0.400666666666667
PYCRL	0.4692
AGPAT7	-0.564666666666667
SLC22A9	-1.66816666666667
CDKAL1	-1.0705
PDYN	-0.127
C20orf74	0.48525
MTMR11	0.23025
VAV3	2.089
DAPL1	0.75375
STXBP3	0.329
EIF3G	-0.4405
ARHGAP22	-1.3765
NPFFR1	0.5585
NPC1	0.362
ALDH9A1	1.63516666666667
ZNF600	2.367625
ZNF678	0.3875
RASSF1	0.408666666666667
ADD2	-2.010375
PITPNB	-0.2385
PKD2L2	0.118375
LRP11	1.08075
CDKL1	-0.31875
SMEK2	0.61275
PRODH2	-3.38766666666667
C11orf54	-0.233333333333333
SFRS11	-0.192666666666667
IL7	2.99066666666667
ALS2CR16	0.41125
BTG3	-0.491333333333333
PAK2	-0.530166666666667
RP11-679B17.1	-0.42075
GATA4	0.389
ATP2B1	-0.28375
LOC130940	1.808
C1orf172	2.90716666666667
ATF7IP2	-1.608
SLC25A43	-0.404833333333333
CENTG3	-0.106583333333333
IGF2BP1	-4.2162
FCHSD1	0.2435
CAMK2N2	1.01416666666667
ELAVL3	0.0869
NBPF15	0.279
UBE2J2	-0.675833333333333
GNL2	-0.483
PRR3	-0.3944
NLF2	0.6355
OR4F6	0.0055
KLHL24	1.2455
CCDC88A	-0.3937
SGPP1	0.652
C10orf11	1.4425
SLC35B4	-0.9665
UGT3A2	1.1205
ARNT2	2.2773
CBR1	-0.387125
ITPR3	-0.594166666666667
TRAPPC6B	-0.00930000000000003
AMZ1	2.0545
ARP11	3.06825
WDSUB1	0.27775
APBA1	0.475666666666667
RAB2A	0.4954
C6orf162	-0.861125
HPSE2	-0.013
PLCE1	-2.911
INSL3	0.92625
DLG1	-0.0524
PTPLA	-3.2235
PIGX	0.48175
TFIP11	0.0553333333333333
FIBIN	1.1415
POLR2G	0.18075
GRAP2	-0.5129
DNAJB8	-0.32125
CNBP	0.490666666666667
WASF1	-2.07675
INPP5E	-1.0341
HSPB1	-1.25625
TMEM167	-0.1135
CUBN	-0.41975
IGF1	1.686
ITPK1	0.5267
NAALAD2	-1.695875
G3BP1	0.1235
NT5DC1	-0.2615
CYP39A1	1.243
TMEM139	0.712083333333333
POLK	0.2734
GLULD1	-2.06025
RBM15	-0.6565
AMZ2	0.9545
GDF15	-3.681
MESDC2	0.4875
INCA	1.62133333333333
ACY1L2	-0.6415
GZMM	0.8655
PAIP1	0.18825
CACNA2D1	-0.7925
STK32C	0.095
SH3BP4	0.423666666666667
DEC1	-0.17
PADI1	0.2415
UBB	0.7787
PON3	-1.42783333333333
PROP1	0.7305
ANKRD13B	-0.9755
ADCK1	0.12425
TCF25	0.0290833333333333
SLC38A5	-2.9125
CXorf26	0.690833333333333
C19orf39	0.332
PPP1R13B	1.11075
ARL2	-1.121
TCL6	0.243818181818182
TOP3A	0.113
SLC16A14	1.1815
FXYD6	1.31633333333333
HIST1H4E	0.48175
BBC3	0.209052631578947
UNC5A	-0.488833333333333
FAM86C	-0.4534
PI4KB	-0.07325
B3GAT1	-1.21475
SUSD2	0.320166666666667
OAZ2	-0.2915
NOC4L	-0.851
C10orf12	-0.453
FADS1	-1.09633333333333
LOC144097	-0.73125
DKK2	2.63316666666667
KIAA1949	0.6125
RHOT1	0.2871
OXT	0.644833333333333
GPR153	0.619
ARL4A	-1.77516666666667
SAAL1	-1.5655
CCDC64	-0.3195
USE1	-0.4735
HNMT	0.576666666666667
PCGF3	0.105
CYP2C19	0.57075
C20orf4	0.7805
CCDC11	2.49075
ACSBG2	0.36775
RWDD2A	-0.043
PALLD	0.828125
CPLX4	0.8315
LOC492311	0.811
KPNA2	-1.16283333333333
MACROD1	-0.5413
TMCO3	0.00816666666666666
C15orf52	-1.3095
BIRC5	-1.2334
PRR16	1.12033333333333
FAM63B	-0.33225
KATNB1	-0.570666666666667
