Hybridization REF	TCGA-A8-A09C-01A-11R-A00Z-07
ZNF347	0.2335
GTF2E1	0.1305
RY1	-0.7635
ATAD2B	0.556875
ARHGAP17	-0.5075
KCNIP3	-1.3215
SFPQ	-0.170875
GFRA4	0.291
AKR1B10	-3.3715
TIGD6	1.53266666666667
RGS16	1.325
URB1	-0.354333333333333
OR4C46	-0.5728
TOP3B	-0.86775
NFATC4	1.033
CA14	-1.66
BMPR1A	0.175833333333333
SNRP70	-0.8285
PRL	0.147444444444444
C6orf130	0.209
STAG2	-0.28525
CD55	-1.08935714285714
RPS23	-0.268666666666667
SSX2	-1.63416666666667
FDPSL2A	-0.402
FBXO27	0.0835
SYNGR3	-1.66416666666667
TMSL3	0.70275
EML1	-1.51
NUP93	-0.652166666666667
SMAD3	-0.692
KIAA1189	0.524
HNRPUL2	1.21233333333333
TBC1D12	1.25883333333333
C16orf24	1.391
MRVI1	0.768166666666667
ZNF581	0.149
ELOVL3	2.3725
OR51Q1	0.30975
CACNB3	1.876
GALNT13	-0.48375
C10orf84	1.037625
NEDD4	-0.8522
SPO11	1.677
OR5AU1	-0.072
NEK4	0.756785714285714
PRKAR2A	-0.600333333333333
IHPK1	0.1265
ATP6V0B	0.0265
CACNA1E	0.4985
CEACAM8	1.0184
PEX14	-0.6305
FLJ12993	-2.576
ZBTB38	-0.341583333333333
PCTK2	0.700333333333333
LRRC16	1.1278
FBLIM1	0.677333333333333
FYCO1	1.056
RP5-1022P6.2	0.0781666666666667
CMTM1	0.039
PLTP	-0.239833333333333
RAPH1	1.750125
DOCK8	0.41425
EZH2	-0.353933333333333
SLC25A1	0.0175
PLEKHB1	-0.1734
GRB7	0.2873
ZFP37	0.03875
MRPL33	-0.13725
PELO	-0.10325
ARMC1	0.147181818181818
C9orf27	0.2315
FLJ25778	-0.593
C9orf37	-1.3065
TMEM66	0.95775
SPRN	0.04125
HBEGF	-0.82625
PI4KA	-1.111
LEPRE1	-0.48225
POU2AF1	-4.956
MRPL12	-0.082
REP15	1.1575
ZC3H3	0.56975
RASAL1	-1.4375
DDAH1	0.634
ACBD5	0.035125
TMC2	-0.1135
CCDC137	-0.7885
SAMD13	-1.03066666666667
UGT2B15	-0.978333333333333
TIPARP	-1.1155
DNASE1L3	0.662
TRIM72	-0.0004
DBX2	0.2125
IPO8	0.28425
C21orf88	-1.242
MAP3K14	-0.18
LOC51233	0.611333333333333
GGTLA4	-1.6515
PDE6D	-0.929
ZNF117	0.1395
CLK2	0.08325
NKRF	-0.937
TNFSF15	0.00566666666666663
DUSP2	-0.447
SECISBP2	0.1696
GABRR2	-0.061
PPAP2C	0.2735
LOC51145	-0.616833333333333
PAG1	-0.663375
PIK3C3	0.27175
GNG10	-0.2075
APOL4	0.1065
ANKRD28	-0.415125
STMN3	-0.8159
RAB14	0.5464
CDK2AP2	1.07
HDDC3	0.46675
COMMD7	0.4385
CXXC1	-0.102
HMCN1	-1.05766666666667
CD40	0.33475
DYNC1LI2	0.35825
GDI1	-0.3925
LOC646938	-0.726
VSNL1	-3.03216666666667
PIH1D1	-0.3665
RAET1G	-0.86
KRTAP5-9	-0.051
EFTUD2	-0.6385
ZNF311	0.981833333333333
ATP6V1G3	0.515
OR2W3	0.0425
SCN4A	0.37175
MED10	-1.47525
FAM135A	-1.54144444444444
ARHGAP4	0.0525
EHMT2	-0.123375
UFD1L	-0.825
ERMP1	0.0495
MAG1	-2.87916666666667
THAP8	0.164166666666667
HACE1	-1.13783333333333
FAM82C	0.3925
C3orf20	0.707
UNC84A	-0.4915
SCD5	-0.848230769230769
LASS6	2.22475
LSG1	0.445083333333333
MAL	-5.11875
GPR22	0.2345
WDR5B	1.53725
ACTRT1	0.358
C17orf60	-0.445
GRIN2C	-0.446
ARMC8	-0.371583333333333
SLC47A1	-2.91866666666667
DMPK	0.1745
DHRS13	0.723833333333333
SMC1A	-0.870666666666667
KRTAP17-1	0.70825
SMYD5	-0.33525
TUSC2	0.479875
CRHR2	0.3545
KIR3DL2	-0.983
CCDC104	0.438
ATP2C1	0.27875
CROT	1.044
PABPC3	0.0866666666666667
EGR1	-0.801666666666667
THSD1	0.1455
KHK	-0.8985
SLC12A2	1.3199375
CD58	-0.9295
STOX2	-1.62666666666667
CCDC76	-0.233
CCDC48	3.32275
DNAH1	-0.6496
ZIC4	-0.0475
OR1G1	0.8115
PSMC6	-0.041
PROKR1	0.0955
ABCB1	-2.00975
TRAT1	-2.09675
LLGL1	-0.978
MTF1	1.0235
USP54	0.617875
PAGE2B	-1.749
ITGB7	-3.634
CCDC81	0.6185
LOC149837	0.589
SCUBE1	-0.699
ZSCAN10	0.1945
HUWE1	0.013
CDH17	null
CD180	-0.055
IL17A	0.615333333333333
TMPO	-1.12316666666667
KIAA1524	-1.37433333333333
HDGFRP3	-0.786833333333333
OXCT1	-1.48463636363636
RRAS2	-0.748
LTBP2	2.089875
SV2B	1.20916666666667
CYP2A6	1.01828571428571
PKD1L2	-0.7546
PPM1M	0.191
FLJ22662	1.06116666666667
ZNF502	0.3245
GP6	-0.48725
CRYBA2	-2.90775
LEF1	-1.4488
CTPS	-2.41671428571429
EYA1	-2.605
EPS8L1	1.411
MAPK14	-0.322916666666667
SERPINB2	-4.577375
GTF2F2	-0.0183333333333333
ZNHIT4	1.008
PLA1A	-0.250875
C20orf114	4.83275
HPR	-3.2735
C18orf2	-2.854
SATB2	-2.38075
KCNJ9	0.105875
MGC157906	1.733
MOCS3	-0.03525
C17orf71	-0.338166666666667
PPHLN1	0.0987
HIST1H2BN	0.34225
RAPGEF1	-0.648375
MAP3K8	0.58175
DLG4	-0.0623333333333333
STC1	0.621833333333333
CDGAP	0.28725
DDX26B	-1.6065
LOC150223	-1.29475
CPSF3	-1.03933333333333
TMEM14A	0.803
MYH3	-1.5155
GPKOW	-0.502
SULT1A1	-0.665833333333333
SPON1	3.1863
YY1AP1	1.19016666666667
RAB23	-0.12075
PLA2G4A	-4.624
MAPRE3	0.417
ZNF516	0.464071428571429
GGPS1	1.149
EXOC3L2	-0.261
C19orf42	0.6232
MAP2K2	-0.611
HIST1H2BB	0.5725
RNF19B	0.120333333333333
C6orf128	0.391333333333333
TLR8	1.1645
PCDHA9	-0.6715
CARS2	0.183375
CLUL1	0.953
RHAG	-3.87233333333333
UNK	0.52
EXOC8	1.4612
C9orf95	1.066
C14orf143	0.404166666666667
MAML3	-0.00824999999999998
LDHA	-2.5865
MRPL20	-0.00837499999999999
KLHDC6	0.1308
ATP5S	1.19533333333333
C8orf55	0.1545
PHF19	-2.057625
KRTAP13-4	0.2145
TTC5	0.35375
XKR5	-0.9815
SILV	-4.23116666666667
TEX28	0.337
TCTN1	1.19625
CX40.1	-0.16575
PPP2R5C	0.407375
C12orf30	-0.876166666666667
CAPG	1.90825
MPZL1	1.21195
ARSB	-1.7775
TDH	-2.19933333333333
WASF4	0.90125
TSSK3	-1.8585
7A5	2.788
CRISPLD1	1.141
MAD1L1	-0.889833333333333
SPIN4	-0.411333333333333
AMPD1	-1.29933333333333
DPYSL5	-1.4125
INPP1	-1.65066666666667
ANKRD11	-0.342
NPAS4	0.03625
GCET2	-0.365888888888889
RNASE9	-1.642
GUCY2D	0.503666666666667
CCDC98	-0.17575
FGF4	-1.02175
CPM	-0.338
SLC26A4	-2.0625
PLD5	0.022
FAM59A	0.1979
FBXO5	-2.01944444444444
SIPA1L1	0.54675
DPYS	0.57025
ATG4D	-0.435
TGM3	0.679
MTCH1	-0.44775
HK1	0.378769230769231
CDC26	-0.199625
GALNT12	-2.7985
LOC339229	0.272
MRPL35	-0.07675
ORC4L	0.274125
TNKS	0.782
C2orf24	0.372333333333333
ZNF553	0.5475
GGTLA1	2.0213
ZNF497	0.38425
CDY1B	2.07
SLC30A4	-0.2765
TUB	-0.72
ARHGEF18	-0.28775
ARRB1	1.672
KCNK1	-2.731875
EREG	-3.2052
SCAMP5	-0.43925
RUNDC3B	0.68675
ADAMTS20	0.1465
IL17RB	0.75625
FLJ20323	-0.29025
MCAM	-0.2935
POLR3E	-1.12458333333333
AQR	0.284
IPMK	-0.692
CDCA7	-3.768375
CAMP	-1.0765
GRHL3	0.13825
ADAMTSL2	0.8945
CLMN	3.27366666666667
SSTR3	0.2655
MAGEA5	-2.41766666666667
OVOL2	4.70175
JMJD1B	0.68875
RBL2	1.1861
PYGO2	1.15725
PPP1R10	0.410833333333333
CSE1L	-0.803833333333333
LCA5	0.51625
RDH16	0.9825
ASRGL1	-3.120625
TOM1	-0.156666666666667
PTX3	-6.45275
TTC15	0.4495
SCGB3A1	2.35683333333333
MRPL50	-0.864
RCAN3	0.856625
SLC26A11	0.67725
STYX	1.12066666666667
CINP	0.483
MARCH7	-0.33475
PFKM	-1.03016666666667
SGMS1	0.447333333333333
RIOK3	-0.065
C1orf110	0.282
CES7	0.156833333333333
LOC440248	-0.99725
PPP1R12C	-0.355
C10orf27	0.157
ATG9A	-0.84775
MRPS26	1.039125
TMEM40	-0.44225
ELP3	0.3851
ZNF787	0.4694
HIAT1	-0.086
C8orf34	1.67833333333333
MGC4655	-0.9047
PELI1	-1.422
PPT1	0.0916
SLC35C2	-0.423833333333333
C6orf125	-0.16375
MUC4	-1.1238
RFC4	-2.235
GNB2	0.167333333333333
NUP50	-0.411142857142857
SULT4A1	-1.94333333333333
C7	2.946125
CCDC130	-0.135666666666667
ARRDC4	0.43825
RQCD1	-1.04225
GLYCTK	-0.69275
AYTL2	-1.58090909090909
MTUS1	1.9775
LEMD3	0.454333333333333
PLEKHF2	1.3465
HOXA7	0.280125
GTF3C2	-1.1835
DYNLRB2	3.58025
CNOT10	-0.1865
MR1	0.408666666666667
FFAR1	0.2415
PRIC285	-0.21575
SLITRK6	6.0735
LIX1	-2.19522222222222
UBE1L2	-0.897416666666667
F8	0.3945
ACHE	0.217666666666667
KPNA5	-0.3245
TNFRSF12A	-1.59316666666667
EGR3	-2.155
SERPIND1	-2.93866666666667
OASL	0.151
IFRD1	-1.1115
WDFY1	-0.900333333333334
ZNF267	-0.07975
ACCN5	1.056
ZBTB6	-0.3025
PPP1R3A	0.404
PRRT3	1.0985
FBXL19	-0.198
TXNIP	0.729857142857143
ACTN2	2.862
ATG9B	-0.253285714285714
C9orf117	2.360375
IL27	-1.5685
RPL36AL	0.577833333333333
KLK15	-0.284
CHAD	1.7775
RAP2B	0.1007
HEBP2	0.55975
ZNF342	1.1025
CAMK2G	-0.2175
TLR3	1.113
FGF14	0.981666666666667
HMGB2	-0.834
TRPM5	0.541666666666667
OR5M11	0.0825
KIF3B	0.665315789473684
PRICKLE2	0.79925
MTMR9	0.841125
C3orf27	0.494
GLRA3	-1.9295
NSDHL	-0.5645
TMEM32	-0.84675
POLR2D	-1.04591666666667
MYADML	0.328
C9orf114	-0.1505
MRGPRX1	1.327
TOPORS	-0.38175
CLDN19	-1.43225
C1QL4	-0.66
RNF165	-1.834
DHRS9	-0.79075
DNAH2	0.4645
FXR1	-0.271166666666667
ZMYM3	-1.047875
CASP3	0.27
FAM120C	-0.419125
SCLY	-1.0985
CA7	-1.9105
ENTPD5	0.4035
ZNF461	0.06475
PDIA5	-0.427
C1orf19	-0.160333333333333
TMEM67	0.939
KCTD20	-0.1435
WDR47	0.1465
FLJ38723	1.4795
KLRF1	-0.3846
TAS2R16	0.31
CLDN12	0.129
PRKCE	0.263
UBXD4	-1.1675
ITGAM	2.34066666666667
GLT8D3	-0.025625
WDR31	0.8605
RGS2	-1.31425
OR51L1	0.502
MST1R	1.05775
KIAA1737	1.67
OR4A5	-0.358
GLIS1	-1.563
PTMA	0.690714285714286
NAPA	0.656
PRDM11	0.248
LIPF	null
DIRAS3	-1.005
ASGR2	-4.086625
C1QTNF4	-0.866
PIK3R4	0.059
ARMC3	6.069
NDUFV3	0.0271666666666666
BTBD3	-0.465833333333333
PPP1R2	0.065
UBE2NL	0.13325
FOSL2	1.24071428571429
FAM119A	-1.46033333333333
TUBA4A	-1.2719
KRTAP12-1	0.224333333333333
SFRS2	-0.60575
RHPN1	0.6703
EEF2	-0.295833333333333
ZDHHC11	-1.30983333333333
EPHA3	-1.27188888888889
RBM12	-0.23725
H2AFJ	2.20883333333333
EDIL3	2.3765
KIF26A	-1.73025
SERGEF	-0.4265
B3GALT4	2.45225
LOC90925	0.0395
OSCAR	0.170625
NPFF	1.225125
DEDD	0.7865
TMEM155	-0.750571428571429
PTPN1	0.874
SCYL2	0.570333333333333
SKAP1	4.52125
LEAP2	-2.49566666666667
GADD45G	2.6514
IFITM3	-0.342142857142857
PILRB	-0.397166666666667
SLU7	0.4269375
DSC3	-0.811
DNMT3L	-2.70575
PAPD5	0.681
B3GNT3	-1.09683333333333
LHCGR	1.485
MSL-1	-0.22525
UBE2S	-1.77425
SAP130	-0.04725
ANAPC11	0.049
MAGED4B	-1.897
ATP6V1B2	0.167166666666667
C14orf179	1.576875
CAPZA1	-0.896125
CDYL2	-0.603833333333333
GLRX3	-0.915333333333333
LOC136288	2.482
MOBKL1A	-0.86475
HTR2B	1.57825
CRYGD	-0.0716
NUS1	-0.519166666666667
PGRMC1	-0.0025
MYOM2	-1.57175
FLJ39653	-1.20016666666667
CHM	-0.6706
OR5M8	-0.4795
ZNF619	0.9375
FAM105A	-0.06925
CCNL1	-0.424875
NAP1L3	-0.47675
C10orf57	2.3535
B3GALNT1	0.242166666666667
CSN1S2A	0.297
TCP10L	-0.59225
GDAP2	-0.019
DMKN	2.0045
COX6B1	0.08525
DNASE2	0.393666666666667
MSH5	-1.14
LGMN	-0.280625
USP31	-0.3481
OR13C8	1.674
SDCBP	-0.7108
NUDT11	-3.11983333333333
PYGL	0.612333333333333
SNPH	-1.53133333333333
B3GNT4	-1.196
MIZF	-0.3185
NUBPL	-0.321125
NOD1	0.054
CDH22	-0.349625
NUBP1	0.1295
DSCAM	-3.41775
DGKI	0.553
FAM136A	-0.5285
AKAP1	0.635666666666667
SLC16A6	0.954
RIN3	0.00425000000000001
PSG2	-0.8175
DIP2B	0.40375
PSORS1C1	-0.3742
KIAA0495	-1.044
FLJ90709	0.394833333333333
LPA	-0.4765
PIGA	-0.6515
LY75	1.14383333333333
UTS2	-5.78116666666667
RREB1	0.23825
GALNACT-2	-0.3694
MGC3196	0.159
FLJ31568	-1.333
LPHN1	-0.194
SP1	2.0245
TOX4	0.818333333333333
HSPA9	0.2181
APOBEC1	-0.417
SLC35E4	-1.03
LSM5	-0.77625
SURF1	0.41
ZBTB1	0.532833333333333
GTF2F1	-0.411375
RPS15A	0.326071428571429
DUSP21	-0.7908
GINS4	-2.4215
MYO15A	-0.1945
GIMAP7	2.0405
MGC13379	1.387
ATP6V1E2	-2.6545
UTP3	-0.51775
HNRPA3	-0.559625
MT4	0.142
C14orf155	0.156666666666667
U1SNRNPBP	0.72
CKLF	-0.223166666666667
PLEKHN1	1.3155
MBNL1	-0.472416666666667
NUP160	-0.81425
ACSM2A	-2.61525
LOC129881	2.5475
KIAA1529	0.2605
FLJ22639	-0.62675
HAND1	-1.3865
GSX1	0.7475
FGA	-4.40553333333333
SERPINB1	0.2505
ZNF642	0.35325
IGFBP1	-8.234125
SLC1A1	0.460625
DHX57	-0.491428571428571
ZNF766	0.556
PTPN21	0.0929
GDPD3	-0.731833333333333
PNPLA5	0.3445
TBR1	1.4732
FAM116A	0.053
IQGAP1	-0.19525
FOS	-0.1115
ZNF226	0.340875
FIGNL1	-0.980166666666667
C14orf1	0.659333333333333
ZMYND17	-0.00999999999999998
PUS7	-0.393833333333333
TUBB6	-1.651125
KCNQ2	-1.351
MARCH6	0.917166666666667
CCDC33	0.282
PRODH	0.29575
RBM11	0.35875
EPHA6	0.4026
SLC43A1	-1.22925
LOC196541	0.790125
NTN1	1.38372727272727
ING4	0.492
PCDHB10	1.6315
DPH2	-0.653166666666667
SPACA4	0.19975
FBXL21	-3.363
DIAPH1	-0.8005
ZNF71	-0.405
CEP76	-0.156
CORO1A	-1.45175
RRM2	-2.277875
EDG4	1.114
OS9	0.236
SLC4A1AP	-0.16625
COG5	-0.734
COPS8	-0.50475
NGLY1	-0.83725
NCBP2	0.443
C17orf42	1.08383333333333
GPSM3	0.4765
SIL1	0.884333333333333
ASB6	0.08125
SMAD5OS	-0.664
UNC93A	-3.28928571428571
A1BG	-0.0966666666666667
C21orf62	0.5045
FMO5	-0.0495
ATRIP	0.332666666666667
CEBPG	-0.672333333333333
C7orf38	0.136333333333333
TNFRSF1B	-0.413333333333333
CLEC1A	1.05583333333333
IQSEC1	-0.4125
PATZ1	1.2901
RBM22	1.053375
BAG2	-2.785
PAQR5	-2.52833333333333
C9orf127	0.39
THNSL1	0.09875
SHROOM3	2.5342
JAM2	0.14075
SNRPN	-2.85325
ALX4	-0.1405
CACNA1S	-0.0425
FAM130A1	0.68925
CORIN	3.0325
CD300LB	0.5265
PLEKHG6	0.0225
LRRC40	-1.39175
PCLKC	-1.718
PCDHB16	1.44566666666667
WNT2B	0.2045
ASNS	-2.13422222222222
MRPL49	-0.561625
FLJ46111	-1.005
ISG20	-1.46925
SMU1	-0.417833333333333
CASZ1	1.1565
POLR1D	0.536583333333333
GIN1	-0.37025
SNAG1	0.649
ANKRD29	-2.73775
CDKN2AIP	0.12375
KRR1	0.27225
CXCL1	-4.218
EPM2A	-0.3942
PC	-0.402166666666667
DEFB127	1.411
PDZRN4	0.404833333333333
FAH	0.313125
OR51E1	1.4355
CDC2L6	0.161
DNTTIP1	-0.52975
PAX8	-1.46075
TMEM116	0.45125
C1orf150	0.8335
PRO2012	0.76125
MRPL40	-0.7
BEX1	-3.3581
SLC2A4	-0.2195
PKMYT1	-1.60625
FEZF2	-0.569166666666667
SLC26A9	-1.7955
MAP2	0.376090909090909
LYL1	-1.641
SLC25A19	-1.08116666666667
NOS3	-0.7045
ZNF34	1.22516666666667
TMPRSS11F	0.363333333333333
FAM43A	-0.659
FCRL4	0.3256
KLF14	-0.02075
FLRT2	-0.5805
WRN	-0.1635
SDF2	1.6744
KRT8P12	-0.613
C6orf195	-0.5525
C9orf125	-2.22516666666667
DZIP3	0.147
RIT1	0.161583333333333
SCML1	-0.735666666666667
RHBDF2	-0.6645
OR2G3	0.431
REXO1L1	-0.2735
MAP3K7IP3	-0.37075
C3orf57	-5.02275
FBXW11	-0.163666666666667
ETAA1	-0.4465
C14orf131	0.5265
AKT1S1	-0.409
SLC12A5	-1.28616666666667
C9orf164	0.631
NRIP3	-1.09625
NOS1AP	1.01175
TMEM121	0.65775
SAP30BP	-0.2345
DGCR6	0.26575
WDR76	-1.71275
FAM82B	0.314083333333333
LOC606495	-0.732
MAP9	1.78625
BCDIN3D	1.3
CXorf36	2.5875
DSCR3	-0.5527
ZFAND3	0.567625
C7orf43	-0.0903333333333333
SPSB3	0.4084
C19orf19	0.118
FAM133A	-1.95785714285714
C12orf25	0.865
SLC39A3	-0.98925
DISP2	-0.8355
PI4KAP2	-2.031
MKRN3	-0.109166666666667
ADAMTS13	0.101
CBLN3	-0.177777777777778
TTYH1	-1.747
C3orf18	0.9385
FLJ13236	0.10325
ZMYND12	4.0725
C18orf25	0.799125
GLB1L3	-3.2255
ATP13A5	0.1845
RANBP10	0.49475
CD96	-1.7037
DENND1C	0.45375
RBMS3	0.2809
SLC41A3	0.0403333333333333
DGCR6L	0.1925
TMEM128	0.029
CSNK1G3	0.238
MOBKL2C	0.028
TSPAN6	-0.923
MATN2	2.264
MSL2L1	0.262333333333333
ST6GALNAC2	-0.437166666666667
FGFBP2	0.158375
FGL1	-5.62366666666667
MPP3	0.1165
ARHGEF6	0.487166666666667
TGFBR2	-0.299625
ACMSD	0.90275
IL33	2.193
C9orf5	-0.0656666666666667
DEAF1	0.1757
AMN	-0.064
DEFA6	0.4875
RNF212	-2.96766666666667
METT5D1	-0.699833333333333
CIB1	0.2163
TSSK1B	0.1675
KIAA1727	-0.83225
ZNF680	0.478166666666667
LOC399900	-0.445
LOC152217	-0.413166666666667
CTNNAL1	-2.0825
CIT	-1.47983333333333
TLE6	-0.2535
ZNF607	1.02775
HERC4	-0.932333333333333
DRAP1	-0.0164
PEMT	0.124
C10orf111	0.0465
ZNF575	0.8865
KCTD7	0.39425
MYO1F	0.24525
LOC285382	1.418
RAB11A	0.2376
PLCD3	-0.75
C15orf28	-0.126333333333333
PTBP2	-0.434875
CTB-1048E9.5	-0.563125
C19orf60	-0.202
C7orf25	-0.495166666666667
SETD7	0.66025
HOXB9	-4.2805
VANGL1	-0.313875
CHAF1B	-1.47475
NDUFA3	0.34
KIAA1328	0.3985
SHARPIN	0.400125
TTC23	-1.076625
UGP2	-0.122083333333333
ANKIB1	0.486
CIRBP	1.21657142857143
SEC14L4	-3.727
OVCH1	-0.236166666666667
VPS52	0.31525
FAT	-1.279
M6PRBP1	-0.359
GPRIN3	-0.5225
PPM1F	-0.7965
TSR1	-0.453
CCDC85A	3.82425
PCSK5	1.50225
ZFHX3	1.548
HEMK1	0.4821
PGBD2	0.68975
RSRC2	0.409166666666667
AURKC	-1.86916666666667
SCRIB	0.0475
ORM2	-3.649
FAM115A	0.7818
FZD6	-0.79275
UNC119	1.39766666666667
GPX3	-0.2274
NOV	-1.342
CABC1	1.1525
CDC42SE2	0.091875
EIF2S2	-0.8703
RNF130	0.804625
CKAP5	-0.671333333333333
RP11-413M3.2	0.5725
C10orf18	0.9607
TMEM93	-0.51725
DYX1C1	1.301
KCNMB2	-2.45
ANK3	1.13616666666667
KRT5	-2.2848
CDH12	-1.68
QRSL1	-1.132875
JUB	0.29425
SHC4	-3.19575
CCL15	1.1905
CCDC22	-0.5035
SNX24	-0.28075
RARS	-0.542
MORC2	0.518375
FAM48A	0.4505
MT1H	-1.6055
PPP1R14C	-2.80466666666667
FOXD1	-2.70292857142857
C1orf213	-2.02075
AMT	-1.5599
DSN1	-1.67225
PTPLAD2	2.42325
DIS3L	-0.94275
RASL11A	0.696
GPRC5B	-0.53325
FRMD7	-0.272
STRN4	0.6445
KITLG	2.81527272727273
HDGF	0.79325
OR1S1	-0.505
SETX	0.0167
DDR2	-0.261875
KCTD12	1.307
LYZL2	-1.07925
WDR52	1.3985
TMEM2	-0.36725
ZNF579	0.3115
LOC200810	1.03475
TNFSF9	-2.562625
PPFIA4	-0.532
CNIH3	-1.25666666666667
MAP4K4	-0.800071428571428
ROD1	0.288642857142857
ALS2CR12	1.51883333333333
DOCK3	-0.975833333333333
PAQR9	-5.4385
ASB17	0.779333333333333
STX16	-0.793
FEZ2	0.0754
DLAT	-0.780166666666667
KIF21B	-2.18133333333333
CDC5L	-0.01725
TMEM119	0.983666666666667
CRIP3	-0.04575
TPSD1	-0.6388
TEPP	-0.10075
GNGT2	0.307
C21orf121	2.01275
WNK1	0.423166666666667
FLJ10490	0.1649
OR51B5	-2.589
LOC203547	-0.889125
HAS1	-1.5385
PPA1	-0.427666666666667
ST7	-0.0755
C11orf46	-0.0303
POPDC3	-3.44283333333333
ACOX2	1.219
ATCAY	-0.595333333333333
TM4SF19	-1.00825
MFSD9	-0.1905
PDHB	0.22375
ERN1	-0.44525
LCE3C	0.3175
GPR111	-0.387
NOTCH3	2.47233333333333
ADAMTS5	1.7235
B3GALT1	-0.823333333333333
UGCGL1	0.0738333333333333
FAM58A	-0.2755
FBXO32	1.508
CLPP	-0.50525
NXPH1	-0.687
MTMR3	0.5365
ATP1B3	-0.783375
TMEM16A	3.752875
HIST1H3F	0.416666666666667
TRIM25	0.364666666666667
SDCBP2	-0.7895
CRKL	-1.735
HOXB2	3.60133333333333
ANP32B	-0.308
GATM	4.6695
AP4E1	-0.512125
EDG5	0.174625
CDKN3	-1.3095
CDH4	-2.4815
PGD	-0.778
RND1	1.111
GAD1	-3.22033333333333
MPG	0.162125
LOC440350	-0.142
ZNF133	0.6
SERPINB12	0.139
AMELY	1.1108
DHX36	-0.6645
TNFAIP8L2	2.33416666666667
PHTF2	-0.569705882352941
CCDC112	-0.379166666666667
IQCC	-0.69675
HEYL	3.01533333333333
FTSJ2	-0.809166666666667
APPL1	1.26825
RAB43	-0.0408571428571429
OR10G2	0.453
WAC	0.58
ADCY9	0.91325
RUNDC2B	0.383666666666667
PYCRL	0.7653
AGPAT7	-0.696333333333333
SLC22A9	-1.33
CDKAL1	-1.173
PDYN	0.1796
C20orf74	0.4705
MTMR11	-0.1835
VAV3	3.86616666666667
DAPL1	-2.5355
STXBP3	-0.2725
EIF3G	-0.056
ARHGAP22	-0.83175
NPFFR1	0.118
NPC1	-0.596166666666667
ALDH9A1	1.636
ZNF600	0.611875
ZNF678	0.621833333333333
RASSF1	-0.417083333333333
ADD2	-3.96016666666667
PITPNB	-0.41
PKD2L2	0.190333333333333
LRP11	-0.23425
CDKL1	-0.12675
SMEK2	0.401
PRODH2	-3.32866666666667
C11orf54	1.2515
SFRS11	-0.388333333333333
IL7	-0.682166666666667
ALS2CR16	2.07775
BTG3	-0.681833333333333
PAK2	-0.495333333333333
RP11-679B17.1	0.27925
GATA4	-2.79783333333333
ATP2B1	0.28025
LOC130940	0.299
C1orf172	2.3375
ATF7IP2	0.29975
SLC25A43	-0.5505
CENTG3	-0.514416666666667
IGF2BP1	-3.4944
FCHSD1	0.132
CAMK2N2	0.555
ELAVL3	-0.149
NBPF15	-0.912833333333333
UBE2J2	-0.522090909090909
GNL2	-1.21275
PRR3	-0.4746
NLF2	0.907
OR4F6	0.2715
KLHL24	0.586166666666667
CCDC88A	-2.4892
SGPP1	-2.29083333333333
C10orf11	1.3045
SLC35B4	-1.25483333333333
UGT3A2	2.899
ARNT2	-0.1922
CBR1	-1.987125
ITPR3	-0.761
TRAPPC6B	0.9275
AMZ1	1.189
ARP11	2.0835
WDSUB1	0.08425
APBA1	0.0478333333333334
RAB2A	0.7138
C6orf162	-0.569125
HPSE2	-0.00533333333333334
PLCE1	1.66725
INSL3	0.20275
DLG1	0.231
PTPLA	-2.6435
PIGX	-0.461375
TFIP11	0.317833333333333
FIBIN	2.601
POLR2G	0.02225
GRAP2	-2.7312
DNAJB8	-0.42425
CNBP	0.216833333333333
WASF1	-0.846
INPP5E	-1.1444
HSPB1	0.811533333333333
TMEM167	-0.9376
CUBN	-0.13075
IGF1	2.8845
ITPK1	0.587
NAALAD2	-0.062125
G3BP1	0.2842
NT5DC1	-0.13025
CYP39A1	-0.6935
TMEM139	1.33375
POLK	-0.471777777777778
GLULD1	-0.3245
RBM15	-0.847
AMZ2	0.0375
GDF15	-2.01483333333333
MESDC2	-0.85825
INCA	-0.348666666666667
ACY1L2	-3.5005
GZMM	-1.43066666666667
PAIP1	-0.34075
CACNA2D1	0.216333333333333
STK32C	1.06
SH3BP4	0.621666666666667
DEC1	-0.076
PADI1	0.051
UBB	-0.2052
PON3	-1.328
PROP1	0.9945
ANKRD13B	-0.571
ADCK1	-0.3855
TCF25	0.560833333333333
SLC38A5	-2.1355
CXorf26	-0.315833333333333
C19orf39	0.40025
PPP1R13B	2.85575
ARL2	-0.9805
TCL6	0.588545454545455
TOP3A	-0.6545
SLC16A14	1.05325
FXYD6	-0.0196666666666667
HIST1H4E	0.243
BBC3	0.111526315789474
UNC5A	0.114833333333333
FAM86C	0.2889
PI4KB	0.524625
B3GAT1	-4.2055
SUSD2	0.6835
OAZ2	-0.959166666666667
NOC4L	0.22175
C10orf12	-0.59275
FADS1	-2.65733333333333
LOC144097	-0.93525
DKK2	1.16583333333333
KIAA1949	-1.03375
RHOT1	0.2927
OXT	1.53533333333333
GPR153	0.31075
ARL4A	-1.07433333333333
SAAL1	-2.40875
CCDC64	0.079
USE1	0.360166666666667
HNMT	1.3315
PCGF3	0.0666666666666667
CYP2C19	0.53775
C20orf4	0.6445
CCDC11	3.05675
ACSBG2	-0.200666666666667
RWDD2A	0.0605
PALLD	2.412375
CPLX4	0.332
LOC492311	1.11175
KPNA2	-1.693
