Hybridization REF	TCGA-E2-A15R-01A-11R-A115-07
SLC9A5	-2.548
EPDR1	-2.9727
MUSK	0.321833333333333
ZNF434	0.4565
SMARCD1	-0.741666666666667
ZFP106	0.136
ZNF347	0.6238
GTF2E1	-0.23825
RY1	-0.3415
ATAD2B	-0.21225
ARHGAP17	0.1172
KCNIP3	-0.54125
SFPQ	-0.404625
GFRA4	-0.00233333333333334
AKR1B10	-4.434
TIGD6	1.56466666666667
RGS16	0.65
URB1	-0.0943333333333333
OR4C46	0.002
TOP3B	-1.06425
NFATC4	0.29
CA14	-2.804
BMPR1A	1.09433333333333
SNRP70	-0.66675
PRL	-0.0854545454545455
C6orf130	-0.095
STAG2	0.0905
CD55	-0.706857142857143
RPS23	1.33683333333333
SSX2	-1.3895
FDPSL2A	-0.34175
FBXO27	2.352
SYNGR3	-0.177333333333333
TMSL3	-1.105
EML1	0.106
NUP93	-1.29816666666667
SMAD3	-1.3854
KIAA1189	-0.476833333333333
HNRPUL2	-0.413333333333333
TBC1D12	1.988
C16orf24	1.24875
MRVI1	2.37833333333333
ZNF581	-0.229333333333333
ELOVL3	-1.0595
OR51Q1	0.27725
CACNB3	0.595666666666667
GALNT13	-1.482625
C10orf84	0.05375
NEDD4	-1.4435
SPO11	0.98
OR5AU1	0.276
NEK4	1.11414285714286
PRKAR2A	-0.220166666666667
IHPK1	0.533833333333333
ATP6V0B	0.69025
CACNA1E	0.176
CEACAM8	0.2805
PEX14	-0.5315
FLJ12993	2.559
ZBTB38	-0.0100833333333333
PCTK2	1.63116666666667
LRRC16	-0.1854
FBLIM1	0.261666666666667
FYCO1	0.05775
RP5-1022P6.2	-0.470833333333333
CMTM1	0.9265
PLTP	-0.588333333333333
RAPH1	1.01425
DOCK8	-0.245875
EZH2	-1.22633333333333
SLC25A1	0.535166666666667
PLEKHB1	-1.2312
GRB7	1.3179
ZFP37	-1.05625
MRPL33	0.1505
PELO	-0.555
ARMC1	0.659272727272727
C9orf27	-0.02275
FLJ25778	0.8745
C9orf37	-1.24583333333333
TMEM66	1.02775
SPRN	1.08825
HBEGF	0.3735
PI4KA	0.0105
LEPRE1	-1.164
POU2AF1	-4.468125
MRPL12	-0.829
REP15	0.1015
ZC3H3	0.27775
RASAL1	-1.7165
DDAH1	2.189375
ACBD5	-0.28175
TMC2	0.437
CCDC137	-0.83925
SAMD13	0.655833333333333
UGT2B15	1.786
TIPARP	-0.55975
DNASE1L3	-0.2455
TRIM72	0.0841666666666667
DBX2	0.4295
IPO8	-0.44975
C21orf88	-0.4458
MAP3K14	-0.3935
LOC51233	0.410833333333333
GGTLA4	0.68425
PDE6D	0.15775
ZNF117	0.62325
CLK2	-0.524875
NKRF	-3.504
TNFSF15	-0.2469
DUSP2	0.112125
SECISBP2	0.7141
GABRR2	-0.047
PPAP2C	1.27875
LOC51145	0.1335
PAG1	0.282375
PIK3C3	0.383
GNG10	0.797
APOL4	-0.0251666666666667
ANKRD28	-0.5605
STMN3	3.0096
RAB14	1.046
CDK2AP2	0.67525
HDDC3	-0.889
COMMD7	1.27275
CXXC1	0.27025
HMCN1	-0.507666666666667
CD40	-0.6
DYNC1LI2	0.075125
GDI1	1.05725
LOC646938	-0.17325
VSNL1	-2.23183333333333
PIH1D1	-0.686666666666667
RAET1G	-0.4265
KRTAP5-9	-0.6
EFTUD2	-0.7395
ZNF311	-2.38966666666667
ATP6V1G3	0.1555
OR2W3	-0.228
SCN4A	-0.01775
MED10	0.220625
FAM135A	-1.7633
ARHGAP4	-1.50425
EHMT2	-0.247
UFD1L	-0.31125
ERMP1	0.10525
MAG1	-1.09483333333333
THAP8	0.7165
HACE1	-0.0676666666666667
FAM82C	1.00516666666667
C3orf20	-0.187
UNC84A	-0.0245
SCD5	0.226071428571429
LASS6	2.78075
LSG1	0.444166666666667
MAL	-5.18225
GPR22	-0.82
WDR5B	0.906
ACTRT1	0.8425
C17orf60	-0.951166666666666
GRIN2C	0.4792
ARMC8	0.122916666666667
SLC47A1	-2.7585
DMPK	0.59625
DHRS13	0.657833333333333
SMC1A	-0.1275
KRTAP17-1	0.29925
SMYD5	0.48275
TUSC2	0.7485
CRHR2	0.2625
KIR3DL2	-0.1295
CCDC104	0.5515
ATP2C1	0.762375
CROT	0.1035
PABPC3	1.03633333333333
EGR1	-1.00316666666667
THSD1	0.14775
KHK	-0.65725
SLC12A2	1.535
CD58	-0.92675
STOX2	-1.9065
CCDC76	-0.0318
CCDC48	4.861
DNAH1	0.169333333333333
ZIC4	-0.3085
OR1G1	-0.816
PSMC6	-0.134166666666667
PROKR1	-0.3075
ABCB1	-0.61075
TRAT1	-2.8445
LLGL1	0.1555
MTF1	0.96125
USP54	1.0915
PAGE2B	-1.947
ITGB7	-3.97225
CCDC81	-0.531
LOC149837	0.068
SCUBE1	-0.051
ZSCAN10	0.2805
HUWE1	0.0102857142857143
CDH17	-0.0235
CD180	0.09175
IL17A	0.2205
TMPO	-0.733
KIAA1524	-0.644166666666667
HDGFRP3	1.3095
OXCT1	-4.03527272727273
RRAS2	-1.46
LTBP2	2.082375
SV2B	0.660833333333333
CYP2A6	0.23675
PKD1L2	-1.01066666666667
PPM1M	0.41925
FLJ22662	0.224166666666667
ZNF502	-0.88475
GP6	-0.239
CRYBA2	1.66275
LEF1	-2.5065
CTPS	-2.563
EYA1	-2.95883333333333
EPS8L1	0.997
MAPK14	-0.146666666666667
SERPINB2	-5.065875
GTF2F2	-1.55066666666667
ZNHIT4	0.3405
PLA1A	-1.09875
C20orf114	2.54575
HPR	-4.875
C18orf2	-3.15133333333333
SATB2	-2.36325
KCNJ9	-0.069875
MGC157906	0.3045
MOCS3	0.7695
C17orf71	0.0416666666666667
PPHLN1	-0.0176
HIST1H2BN	0.858375
RAPGEF1	0.062625
MAP3K8	-0.59025
DLG4	-0.152833333333333
STC1	0.0813333333333334
CDGAP	0.756
DDX26B	-2.31125
LOC150223	-1.24825
CPSF3	-0.622
TMEM14A	0.273
MYH3	-1.88825
GPKOW	-0.0605
SULT1A1	-0.492333333333333
SPON1	2.4946
YY1AP1	1.0975
RAB23	0.404
PLA2G4A	-4.67325
MAPRE3	0.9975
ZNF516	1.59242857142857
GGPS1	-0.4575
EXOC3L2	-0.364875
C19orf42	0.7268
MAP2K2	-0.644
HIST1H2BB	1.8585
RNF19B	0.403
C6orf128	-0.405166666666667
TLR8	1.00975
PCDHA9	0.5765
CARS2	0.001625
CLUL1	4.486
RHAG	-4.267
UNK	0.0565
EXOC8	-0.3281
C9orf95	-0.6555
C14orf143	1.04516666666667
MAML3	0.421375
LDHA	-0.3035
MRPL20	1.370125
KLHDC6	0.146666666666667
ATP5S	1.18933333333333
C8orf55	0.32675
PHF19	-1.978625
KRTAP13-4	0.368
TTC5	0.225
XKR5	-0.57475
SILV	-4.978
TEX28	-0.3305
TCTN1	1.93925
CX40.1	0.086
PPP2R5C	0.250375
C12orf30	-0.955666666666667
CAPG	1.0185
MPZL1	1.225
ARSB	-1.15633333333333
TDH	-1.09225
WASF4	-0.81325
TSSK3	-0.832
7A5	-1.2555
CRISPLD1	2.48875
MAD1L1	-0.480166666666667
SPIN4	-0.672333333333333
AMPD1	-0.8955
DPYSL5	1.396
INPP1	-0.071
ANKRD11	-1.12805555555556
NPAS4	0.116375
GCET2	-0.2777
RNASE9	0.2535
GUCY2D	0.447
CCDC98	0.43525
FGF4	-0.0705
CPM	-1.5925
SLC26A4	-1.66216666666667
PLD5	0.2215
FAM59A	0.679
FBXO5	-2.15288888888889
SIPA1L1	0.30725
DPYS	0.9085
ATG4D	-0.06325
TGM3	1.394
MTCH1	0.501375
HK1	0.444571428571429
CDC26	0.04725
GALNT12	-4.22616666666667
LOC339229	0.2105
MRPL35	-0.142875
ORC4L	1.191375
TNKS	-0.234071428571429
C2orf24	0.4795
ZNF553	0.931666666666667
GGTLA1	1.849
ZNF497	-0.43425
CDY1B	0.63
SLC30A4	1.46075
TUB	1.533125
ARHGEF18	0.02325
ARRB1	0.71575
KCNK1	1.4635
EREG	-3.4899
SCAMP5	1.9205
RUNDC3B	2.75675
ADAMTS20	-0.20575
IL17RB	0.462
FLJ20323	-0.678
MCAM	-0.42075
POLR3E	-1.07675
AQR	-0.0763333333333334
IPMK	0.9105
CDCA7	-4.965875
CAMP	0.91425
GRHL3	-1.23475
ADAMTSL2	0.6645
CLMN	1.96816666666667
SSTR3	0.1795
MAGEA5	-2.23
OVOL2	4.019
JMJD1B	0.30425
RBL2	-0.3659
PYGO2	0.90075
PPP1R10	0.333666666666667
CSE1L	-0.3335
LCA5	0.47825
RDH16	3.1195
ASRGL1	-3.497375
TOM1	0.491
PTX3	-5.98175
TTC15	0.20225
SCGB3A1	0.388833333333333
MRPL50	-0.655
RCAN3	-0.10225
SLC26A11	1.2365
STYX	-1.09816666666667
CINP	0.18325
MARCH7	-0.076
PFKM	-0.5675
SGMS1	0.564
RIOK3	-0.3039
C1orf110	-0.1165
CES7	0.30025
LOC440248	-1.47025
PPP1R12C	-0.68075
C10orf27	0.5115
ATG9A	-0.75425
MRPS26	0.507625
TMEM40	0.104
ELP3	-0.4598
ZNF787	-0.2047
HIAT1	1.33875
C8orf34	1.38583333333333
MGC4655	0.1349
PELI1	-0.182833333333333
PPT1	0.7298
SLC35C2	0.147166666666667
C6orf125	0.25375
MUC4	-1.28766666666667
RFC4	-1.40471428571429
GNB2	1.13566666666667
NUP50	-0.0371428571428571
SULT4A1	0.6335
C7	1.843625
CCDC130	-0.467166666666667
ARRDC4	0.656
RQCD1	-0.00825000000000001
GLYCTK	-0.99975
AYTL2	-0.545
MTUS1	-0.054
LEMD3	0.56
PLEKHF2	2.068
HOXA7	-0.717125
GTF3C2	-0.4785
DYNLRB2	3.7035
CNOT10	0.01025
MR1	-1.42233333333333
FFAR1	-0.162
PRIC285	0.4125
SLITRK6	0.45525
LIX1	-1.8449
UBE1L2	-0.769333333333333
F8	0.552875
ACHE	1.04
KPNA5	-0.141
TNFRSF12A	-2.2375
EGR3	0.1405
SERPIND1	-3.82233333333333
OASL	-0.2365
IFRD1	-1.12825
WDFY1	0.124833333333333
ZNF267	-0.142375
ACCN5	0.0645
ZBTB6	0.473
PPP1R3A	0.1205
PRRT3	2.05025
FBXL19	-0.413
TXNIP	0.344428571428571
ACTN2	-2.37775
ATG9B	-0.379
C9orf117	1.318125
IL27	-0.725
RPL36AL	-0.378666666666667
KLK15	-0.25975
CHAD	0.4645
RAP2B	-0.8767
HEBP2	0.69325
ZNF342	0.875
CAMK2G	0.205833333333333
TLR3	-0.6015
FGF14	0.03375
HMGB2	-1.349375
TRPM5	1.06266666666667
OR5M11	0.1855
KIF3B	1.38826315789474
PRICKLE2	2.5445
MTMR9	-0.3605
C3orf27	0.2285
GLRA3	0.7895
NSDHL	0.276333333333333
TMEM32	-1.21075
POLR2D	-1.28083333333333
MYADML	0.239
C9orf114	-0.28675
MRGPRX1	0.617
TOPORS	0.3135
CLDN19	-0.4395
C1QL4	0.3495
RNF165	1.402
DHRS9	0.0375
DNAH2	-1.23966666666667
FXR1	-0.607
ZMYM3	-0.241125
CASP3	0.472
FAM120C	-1.28975
SCLY	-1.135
CA7	0.2045
ENTPD5	0.333833333333333
ZNF461	0.321125
PDIA5	-0.79375
C1orf19	0.032
TMEM67	0.396
KCTD20	-0.5975
WDR47	1.84
FLJ38723	0.5175
KLRF1	-0.141166666666667
TAS2R16	0.239
CLDN12	1.578
PRKCE	0.76975
UBXD4	-0.58575
ITGAM	1.33116666666667
GLT8D3	-0.2035
WDR31	1.5607
RGS2	-0.4285
OR51L1	0.08
MST1R	-2.076
KIAA1737	1.38425
OR4A5	0.3545
GLIS1	-1.4325
PTMA	-0.729785714285714
NAPA	1.8875
PRDM11	1.44975
LIPF	0.044
DIRAS3	-0.44025
ASGR2	-4.362625
C1QTNF4	0.811
PIK3R4	0.483666666666667
ARMC3	-0.09125
NDUFV3	-0.891583333333333
BTBD3	-0.767333333333333
PPP1R2	0.569666666666667
UBE2NL	-0.077
FOSL2	-0.167428571428571
FAM119A	-0.7755
TUBA4A	0.2193
KRTAP12-1	0.2005
SFRS2	-0.56725
RHPN1	0.0547
EEF2	0.002
ZDHHC11	0.0445
EPHA3	-1.4383
RBM12	0.72375
H2AFJ	2.7265
EDIL3	2.4355
KIF26A	-0.4175
SERGEF	0.82475
B3GALT4	3.1965
LOC90925	2.98466666666667
OSCAR	-0.905375
NPFF	-0.843
DEDD	0.1985
TMEM155	-0.569125
PTPN1	1.419
SCYL2	0.236
SKAP1	2.686
LEAP2	-3.11966666666667
GADD45G	2.495
IFITM3	-0.142125
PILRB	-1.08483333333333
SLU7	0.144625
DSC3	0.41325
DNMT3L	-1.168
PAPD5	1.1415
B3GNT3	-2.15516666666667
LHCGR	0.165
MSL-1	0.38325
UBE2S	-1.283875
SAP130	-0.0965
ANAPC11	0.61975
MAGED4B	-2.403
ATP6V1B2	-0.5695
C14orf179	1.636875
CAPZA1	-0.121
CDYL2	-0.625333333333333
GLRX3	-1.46266666666667
LOC136288	0.02775
MOBKL1A	-1.0625
HTR2B	1.72225
CRYGD	-0.1165
NUS1	-1.1045
PGRMC1	-0.4625
MYOM2	0.891
FLJ39653	0.161166666666667
CHM	0.7214
OR5M8	0.3865
ZNF619	-0.276
FAM105A	1.61375
CCNL1	-1.241875
NAP1L3	-0.6715
C10orf57	2.59533333333333
B3GALNT1	2.55166666666667
CSN1S2A	0.21
TCP10L	0.5535
GDAP2	0.7475
DMKN	0.0378333333333333
COX6B1	0.15975
DNASE2	0.631
MSH5	-2.22825
LGMN	-0.829625
USP31	0.676
OR13C8	0.485
SDCBP	-0.3573
NUDT11	-2.79683333333333
PYGL	-0.253166666666667
SNPH	1.14116666666667
B3GNT4	0.6085
MIZF	-0.8249
NUBPL	0.691
NOD1	-0.777833333333333
CDH22	0.33425
NUBP1	0.252166666666667
DSCAM	-2.98375
DGKI	0.4115
FAM136A	-0.63575
AKAP1	0.216833333333333
SLC16A6	0.33925
RIN3	-0.78275
PSG2	-0.13975
DIP2B	0.401666666666667
PSORS1C1	0.2416
KIAA0495	-0.128
FLJ90709	-0.795
LPA	-0.346166666666667
PIGA	-0.341166666666667
LY75	0.176
UTS2	-6.3375
RREB1	0.293375
GALNACT-2	0.6435
MGC3196	-1.11025
FLJ31568	1.86
LPHN1	1.294625
SP1	0.81175
TOX4	0.705333333333333
HSPA9	0.5765
APOBEC1	0.2015
SLC35E4	-0.639
LSM5	-0.6275
SURF1	0.694
ZBTB1	-0.230333333333333
GTF2F1	0.249875
RPS15A	-1.1525
DUSP21	-0.689333333333333
GINS4	-0.768333333333333
MYO15A	0.195833333333333
GIMAP7	2.57175
MGC13379	0.4565
ATP6V1E2	0.897
UTP3	0.483
HNRPA3	-0.454125
MT4	0.052
C14orf155	-0.158
U1SNRNPBP	-0.15625
CKLF	-1.5235
PLEKHN1	-0.157666666666667
MBNL1	-0.822
NUP160	-0.297
ACSM2A	-1.3195
LOC129881	1.6495
KIAA1529	-1.852
FLJ22639	-0.9785
HAND1	-1.081
GSX1	0.623
FGA	-4.4096875
SERPINB1	-0.4295
ZNF642	1.056
IGFBP1	-7.719125
SLC1A1	-0.911125
DHX57	-0.342875
ZNF766	0.212
PTPN21	-0.4728
GDPD3	-0.0515
PNPLA5	-0.2345
TBR1	0.451833333333333
FAM116A	0.05975
IQGAP1	-0.369625
FOS	-0.4595
ZNF226	-0.208125
FIGNL1	-0.345333333333333
C14orf1	0.213333333333333
ZMYND17	0.5715
PUS7	-0.0985
TUBB6	-1.484625
KCNQ2	-1.6865
MARCH6	0.194416666666667
CCDC33	-0.0775
PRODH	-0.824
RBM11	3.2065
EPHA6	0.202142857142857
SLC43A1	-1.23675
LOC196541	0.0945
NTN1	0.556916666666667
ING4	-0.04075
PCDHB10	-0.378
DPH2	-0.738666666666667
SPACA4	0.75025
FBXL21	-3.662
DIAPH1	-1.41166666666667
ZNF71	0.7695
CEP76	0.134
CORO1A	-1.8155
RRM2	-2.038625
EDG4	0.414
OS9	-0.233166666666667
SLC4A1AP	0.3555
COG5	0.2805
COPS8	-0.07225
NGLY1	-0.3995
NCBP2	-0.23525
C17orf42	0.447
GPSM3	-0.00262500000000001
SIL1	0.5935
ASB6	-0.29975
SMAD5OS	0.455
UNC93A	-2.93975
A1BG	0.6275
C21orf62	0.1915
FMO5	-2.99133333333333
ATRIP	1.00716666666667
CEBPG	0.361166666666667
C7orf38	1.27783333333333
TNFRSF1B	-0.116166666666667
CLEC1A	0.8675
IQSEC1	0.922
PATZ1	1.3285
RBM22	0.982375
BAG2	-1.7755
PAQR5	0.819666666666667
C9orf127	1.6085
THNSL1	0.4115
SHROOM3	1.1671
JAM2	-0.06075
SNRPN	-0.225
ALX4	0.23
CACNA1S	-0.0295
FAM130A1	1.616
CORIN	1.7425
CD300LB	0.6835
PLEKHG6	-0.0655
LRRC40	-0.1025
PCLKC	-0.80725
PCDHB16	-1.25733333333333
WNT2B	-0.5365
ASNS	-2.55988888888889
MRPL49	-0.034375
FLJ46111	-0.54175
ISG20	-2.07525
SMU1	-0.3655
CASZ1	0.6075
POLR1D	-0.658
GIN1	-0.1195
SNAG1	0.475166666666667
ANKRD29	1.74925
CDKN2AIP	0.05325
KRR1	0.75525
CXCL1	-3.405
EPM2A	-0.6137
PC	1.0935
DEFB127	0.237
PDZRN4	-0.0713333333333333
FAH	1.023875
OR51E1	1.295
CDC2L6	0.0591666666666667
DNTTIP1	-0.0595
PAX8	0.55375
TMEM116	1.17075
C1orf150	-0.286
PRO2012	-0.1525
MRPL40	-0.263166666666667
BEX1	3.0972
SLC2A4	-0.0253333333333333
PKMYT1	-0.37425
FEZF2	-0.615333333333333
SLC26A9	-1.98425
MAP2	-0.166166666666667
LYL1	-1.77575
SLC25A19	-1.45633333333333
NOS3	-0.531
ZNF34	1.05183333333333
TMPRSS11F	-1.62825
FAM43A	0.1545
FCRL4	0.077
KLF14	0.11025
FLRT2	-1.099
WRN	-1.529
SDF2	1.165
KRT8P12	-0.662
C6orf195	0.0675
C9orf125	-2.74083333333333
DZIP3	1.613625
RIT1	-0.847666666666667
SCML1	-0.711666666666667
RHBDF2	0.076875
OR2G3	0.2905
REXO1L1	-0.598
MAP3K7IP3	-0.21425
C3orf57	-5.9815
FBXW11	-0.0501666666666667
ETAA1	-0.23375
C14orf131	0.6231
AKT1S1	-0.00625
SLC12A5	2.45475
C9orf164	2.396
NRIP3	3.165375
NOS1AP	2.01025
TMEM121	2.91975
SAP30BP	-0.3405
DGCR6	0.59625
WDR76	-0.42525
FAM82B	0.34725
LOC606495	-0.2595
MAP9	3.61633333333333
BCDIN3D	1.21725
CXorf36	2.38016666666667
DSCR3	-0.5341
ZFAND3	0.64675
C7orf43	0.279333333333333
SPSB3	1.0532
C19orf19	-0.109
FAM133A	-2.57675
C12orf25	0.2315
SLC39A3	0.452125
DISP2	4.0325
PI4KAP2	-1.2825
MKRN3	-0.0588333333333333
ADAMTS13	0.235
CBLN3	0.0364
TTYH1	-1.42233333333333
C3orf18	-0.51025
FLJ13236	0.30025
ZMYND12	4.08275
C18orf25	0.385125
GLB1L3	-0.5375
ATP13A5	-0.013
RANBP10	-0.41475
CD96	-2.8368
DENND1C	-1.67275
RBMS3	0.0561
SLC41A3	0.275666666666667
DGCR6L	0.546
TMEM128	1.55333333333333
CSNK1G3	0.687
MOBKL2C	0.3145
TSPAN6	-2.636625
MATN2	-1.9907
MSL2L1	-0.1795
ST6GALNAC2	0.503833333333333
FGFBP2	-1.385875
FGL1	-6.07633333333333
MPP3	2.68766666666667
ARHGEF6	-0.209833333333333
TGFBR2	-0.688875
ACMSD	-0.24625
IL33	1.947
C9orf5	0.320333333333333
DEAF1	1.3805
AMN	-0.2415
DEFA6	0.04925
RNF212	-1.62
METT5D1	1.26583333333333
CIB1	-0.4112
TSSK1B	0.18825
KIAA1727	2.6485
ZNF680	0.620833333333333
LOC399900	-0.476
LOC152217	0.152666666666667
CTNNAL1	-3.097
CIT	-1.564
TLE6	-0.9755
ZNF607	-0.71425
HERC4	-1.32616666666667
DRAP1	-0.384
PEMT	0.47625
C10orf111	-0.886
ZNF575	0.623625
KCTD7	0.167
MYO1F	-0.0165
LOC285382	2.7785
RAB11A	1.3044
PLCD3	-0.955
C15orf28	0.13375
PTBP2	-0.807
CTB-1048E9.5	-0.02675
C19orf60	-1.1025
C7orf25	1.2075
SETD7	0.24275
HOXB9	-4.3115
VANGL1	0.3255
CHAF1B	0.164
NDUFA3	0.60175
KIAA1328	0.3645
SHARPIN	0.31575
TTC23	-0.371125
UGP2	0.120666666666667
ANKIB1	0.8744
CIRBP	1.93742857142857
SEC14L4	-3.276
OVCH1	-0.0838333333333333
VPS52	0.77825
FAT	-1.809125
M6PRBP1	-1.1345
GPRIN3	3.0865
PPM1F	-0.907666666666667
TSR1	0.16375
CCDC85A	4.1365
PCSK5	0.9885
ZFHX3	1.0185
HEMK1	-0.6696
PGBD2	-1.035
RSRC2	-0.206666666666667
AURKC	-1.51233333333333
SCRIB	0.135
ORM2	-4.64916666666667
FAM115A	0.9882
FZD6	-3.181125
UNC119	0.976
GPX3	-1.1891
NOV	-1.229625
CABC1	-0.6405
CDC42SE2	-0.8354375
EIF2S2	-0.4969
RNF130	-0.3475
CKAP5	0.855833333333333
RP11-413M3.2	-0.02
C10orf18	0.6324
TMEM93	0.2485
DYX1C1	3.25275
KCNMB2	-2.380875
ANK3	0.815666666666667
KRT5	-0.7338
CDH12	-1.084625
QRSL1	-0.4015
JUB	-3.436
SHC4	-1.507625
CCL15	0.629666666666667
CCDC22	-0.37075
SNX24	1.21075
RARS	0.248
MORC2	0.406
FAM48A	-0.26
MT1H	-1.1065
PPP1R14C	-2.94333333333333
FOXD1	-2.92328571428571
C1orf213	-2.69175
AMT	-1.7605
DSN1	-0.32175
PTPLAD2	0.14025
DIS3L	0.62075
RASL11A	-0.73
GPRC5B	0.483
FRMD7	-0.2845
STRN4	0.55125
KITLG	4.31377272727273
HDGF	-0.19425
OR1S1	0.3005
SETX	0.1496
DDR2	-0.0145
KCTD12	0.84025
LYZL2	1.17675
WDR52	-0.169
TMEM2	-1.259375
ZNF579	0.262666666666667
LOC200810	1.01075
TNFSF9	-1.673375
PPFIA4	-2.84575
CNIH3	-0.1175
MAP4K4	-0.940642857142857
ROD1	0.329857142857143
ALS2CR12	-0.250833333333333
DOCK3	0.984166666666667
PAQR9	-4.5955
ASB17	-0.486833333333333
STX16	-0.041375
FEZ2	-0.2865
DLAT	-0.860666666666667
KIF21B	-1.4745
CDC5L	-0.5645
TMEM119	1.1585
CRIP3	-1.39225
TPSD1	-0.0978333333333333
TEPP	-0.18975
GNGT2	0.48275
C21orf121	-0.368
WNK1	-0.0558333333333333
FLJ10490	0.5245
OR51B5	-2.256
LOC203547	-1.260375
HAS1	-0.218
PPA1	-0.184666666666667
ST7	0.00925
C11orf46	2.3483
POPDC3	-1.95516666666667
ACOX2	0.110333333333333
ATCAY	-0.695416666666667
TM4SF19	-2.541
MFSD9	-0.6295
PDHB	0.84275
ERN1	-0.2775
LCE3C	0.3965
GPR111	0.274
NOTCH3	0.7235
ADAMTS5	0.105
B3GALT1	-0.98625
UGCGL1	-1.28633333333333
FAM58A	0.373833333333333
FBXO32	0.32975
CLPP	0.1715
NXPH1	4.47875
MTMR3	1.2715
ATP1B3	-1.673375
TMEM16A	4.797
HIST1H3F	0.1935
TRIM25	0.0766666666666666
SDCBP2	-0.5995
CRKL	-0.306375
HOXB2	2.98433333333333
ANP32B	-0.642875
GATM	1.208
AP4E1	-0.00687500000000001
EDG5	0.203625
CDKN3	-1.60133333333333
CDH4	-2.4715
PGD	-1.21966666666667
RND1	1.5585
GAD1	-3.6053
MPG	-0.05225
LOC440350	0.3065
ZNF133	-0.0685
SERPINB12	-0.199
AMELY	-0.262166666666667
DHX36	-0.09025
TNFAIP8L2	2.62183333333333
PHTF2	0.751722222222222
CCDC112	-0.625666666666667
IQCC	-0.65625
HEYL	2.7065
FTSJ2	-0.0736666666666667
APPL1	0.959375
RAB43	0.284714285714286
OR10G2	0.183
WAC	-0.298
ADCY9	-0.42025
RUNDC2B	-0.434
PYCRL	0.8927
AGPAT7	-0.273833333333333
SLC22A9	-0.8765
CDKAL1	-0.532
PDYN	-0.432166666666667
C20orf74	-1.4895
MTMR11	-1.6535
VAV3	6.29291666666667
DAPL1	1.164
STXBP3	1.8715
EIF3G	-0.36425
ARHGAP22	-2.1545
NPFFR1	0.334
NPC1	-0.4375
ALDH9A1	2.17183333333333
ZNF600	0.468375
ZNF678	0.452833333333333
RASSF1	-0.306916666666667
ADD2	-2.9125
PITPNB	0.165
PKD2L2	0.30875
LRP11	0.13675
CDKL1	-0.113
SMEK2	0.135
PRODH2	-3.08283333333333
C11orf54	-0.612666666666667
SFRS11	-0.41
IL7	-1.96483333333333
ALS2CR16	0.3305
BTG3	-2.84016666666667
PAK2	-0.194277777777778
RP11-679B17.1	1.015
GATA4	-1.45383333333333
ATP2B1	0.122
LOC130940	2.1755
C1orf172	2.34116666666667
ATF7IP2	-3.927
SLC25A43	0.383666666666667
CENTG3	0.744666666666667
IGF2BP1	-4.1411
FCHSD1	0.1545
CAMK2N2	0.435
ELAVL3	0.2521
NBPF15	-0.250666666666667
UBE2J2	0.47525
GNL2	-1.409
PRR3	-0.3142
NLF2	0.2545
OR4F6	0.0665
KLHL24	0.357833333333333
CCDC88A	-1.6876
SGPP1	0.840666666666667
C10orf11	-1.37116666666667
SLC35B4	-1.21483333333333
UGT3A2	-1.1915
ARNT2	2.2398
CBR1	-0.008125
ITPR3	-0.606833333333333
TRAPPC6B	-0.1397
AMZ1	2.354
ARP11	1.7625
WDSUB1	1.84875
APBA1	0.756666666666667
RAB2A	1.323
C6orf162	-3.015
HPSE2	0.38825
PLCE1	-1.98175
INSL3	-0.1635
DLG1	-0.8325
PTPLA	-3.91425
PIGX	1.152
TFIP11	0.955333333333333
FIBIN	1.8085
POLR2G	-0.998
GRAP2	-2.2076
DNAJB8	0.13125
CNBP	-0.00600000000000001
WASF1	-1.08
INPP5E	0.211
HSPB1	1.56275
TMEM167	0.154
CUBN	0.1575
IGF1	1.6304375
ITPK1	1.3602
NAALAD2	-1.24725
G3BP1	-0.9243
NT5DC1	-0.901
CYP39A1	-0.942
TMEM139	0.262583333333333
POLK	0.6864
GLULD1	-1.83125
RBM15	-0.484
AMZ2	0.97975
GDF15	-2.74916666666667
MESDC2	-0.39525
INCA	-0.799166666666667
ACY1L2	-3.789
GZMM	-1.31616666666667
PAIP1	0.5675
CACNA2D1	0.09575
STK32C	-0.164833333333333
SH3BP4	0.853666666666667
DEC1	0.2895
PADI1	0.2515
UBB	-1.5034
PON3	-2.7925
PROP1	0.391
ANKRD13B	0.4545
ADCK1	0.6795
TCF25	-0.509583333333333
SLC38A5	-3.324
CXorf26	0.1075
C19orf39	0.4435
PPP1R13B	2.08625
ARL2	-1.35
TCL6	0.115
TOP3A	0.2535
SLC16A14	1.943875
FXYD6	1.51333333333333
HIST1H4E	-0.47
BBC3	0.264105263157895
UNC5A	1.22433333333333
FAM86C	0.3093
PI4KB	0.6475
B3GAT1	-3.5825
SUSD2	0.650666666666667
OAZ2	0.113333333333333
NOC4L	-0.0455
C10orf12	-0.45875
FADS1	-2.94033333333333
LOC144097	-0.58625
DKK2	2.47633333333333
KIAA1949	-0.95575
RHOT1	0.4615
OXT	0.397
GPR153	0.33075
ARL4A	-2.07083333333333
SAAL1	0.14475
CCDC64	0.903
USE1	-0.213833333333333
HNMT	-0.240666666666667
PCGF3	0.149
CYP2C19	-0.20475
C20orf4	0.921
CCDC11	3.5105
ACSBG2	-0.0065
RWDD2A	0.2725
PALLD	1.336875
CPLX4	0.4925
