Hybridization REF	TCGA-BH-A0HP-01A-12R-A084-07
ARHGAP17	-0.4025
KCNIP3	-0.3025
SFPQ	-0.026625
GFRA4	0.109
AKR1B10	-4.078625
TIGD6	1.338
RGS16	0.54275
URB1	-0.826166666666667
OR4C46	0.1505
TOP3B	-0.9855
NFATC4	0.6725
CA14	-2.87725
BMPR1A	1.29633333333333
SNRP70	-0.752875
PRL	-0.168416666666667
C6orf130	0.0465
STAG2	-0.02925
CD55	-0.821285714285714
RPS23	1.53866666666667
SSX2	-1.67683333333333
FDPSL2A	-0.5355
FBXO27	0.200375
SYNGR3	-1.76133333333333
TMSL3	1.17275
EML1	-0.866
NUP93	-1.1435
SMAD3	-0.4901
KIAA1189	0.0526666666666667
HNRPUL2	0.663666666666667
TBC1D12	1.53866666666667
C16orf24	0.393
MRVI1	2.37666666666667
ZNF581	0.214333333333333
ELOVL3	-0.388
OR51Q1	0.42125
CACNB3	1.44616666666667
GALNT13	-1.61525
C10orf84	0.5545625
NEDD4	-0.235
SPO11	1.82
OR5AU1	0.232
NEK4	0.0508571428571428
PRKAR2A	-0.4075
IHPK1	0.169666666666667
ATP6V0B	0.055375
CACNA1E	0.569
CEACAM8	1.11166666666667
PEX14	0.05
FLJ12993	-0.36
ZBTB38	0.06875
PCTK2	0.716166666666667
LRRC16	1.1595
FBLIM1	1.186
FYCO1	1.4935
RP5-1022P6.2	-0.0879166666666667
CMTM1	0.0176666666666667
PLTP	0.241833333333333
RAPH1	0.18525
DOCK8	1.82675
EZH2	-1.6812
SLC25A1	-0.5125
PLEKHB1	-0.5811
GRB7	1.0063
ZFP37	0.9345
MRPL33	-0.9835
PELO	-0.30425
ARMC1	-0.515545454545455
C9orf27	0.18175
FLJ25778	-0.055
C9orf37	-1.2365
TMEM66	1.846
SPRN	-0.043
HBEGF	0.216
PI4KA	-0.5425
LEPRE1	-0.76475
POU2AF1	-2.58625
MRPL12	-1.65333333333333
REP15	-0.035
ZC3H3	0.51775
RASAL1	0.209
DDAH1	2.375125
ACBD5	0.258125
TMC2	0.0715
CCDC137	-1.964
SAMD13	-0.9405
UGT2B15	-2.20466666666667
TIPARP	0.41425
DNASE1L3	2.01975
TRIM72	0.636833333333333
DBX2	1.51475
IPO8	-0.08625
C21orf88	-1.2765
MAP3K14	0.32575
LOC51233	0.334833333333333
GGTLA4	1.01075
PDE6D	-0.087
ZNF117	-0.054
CLK2	-0.307375
NKRF	-1.316
TNFSF15	1.8622
DUSP2	-0.159
SECISBP2	-0.729
GABRR2	-0.3655
PPAP2C	1.145
LOC51145	0.0991666666666667
PAG1	-0.251625
PIK3C3	0.03825
GNG10	-0.01
APOL4	1.39333333333333
ANKRD28	-0.597
STMN3	-1.1738
RAB14	0.8054
CDK2AP2	-0.47025
HDDC3	-0.852625
COMMD7	0.882
CXXC1	-0.19
HMCN1	-0.0215
CD40	0.82325
DYNC1LI2	-0.337125
GDI1	-0.369
LOC646938	0.185
VSNL1	-0.306666666666667
PIH1D1	0.0341666666666667
RAET1G	0.3095
KRTAP5-9	-0.4765
EFTUD2	-1.61475
ZNF311	0.072
ATP6V1G3	-0.27175
OR2W3	0.806
SCN4A	0.36325
MED10	-0.429375
FAM135A	-0.2369
ARHGAP4	-1.12825
EHMT2	-0.78625
UFD1L	-0.48
ERMP1	0.93375
MAG1	-1.42416666666667
THAP8	0.413166666666667
HACE1	-0.355333333333333
FAM82C	0.038
C3orf20	0.3115
UNC84A	-0.933833333333333
SCD5	-0.171785714285714
LASS6	1.851125
LSG1	-0.0971666666666667
MAL	-5.24975
GPR22	0.333
WDR5B	1.355
ACTRT1	0.5575
C17orf60	0.319166666666667
GRIN2C	0.2544
ARMC8	-0.55125
SLC47A1	-2.14316666666667
DMPK	-0.78625
DHRS13	-1.09
SMC1A	-0.9725
KRTAP17-1	1.08425
SMYD5	-0.5335
TUSC2	0.27875
CRHR2	0.434
KIR3DL2	0.438
CCDC104	0.09475
ATP2C1	0.76925
CROT	2.28975
PABPC3	-0.417333333333333
EGR1	0.637
THSD1	1.30875
KHK	-1.44275
SLC12A2	1.1721875
CD58	-0.419
STOX2	-0.0103333333333333
CCDC76	-0.7032
CCDC48	5.22625
DNAH1	0.163
ZIC4	-0.697625
OR1G1	-0.085
PSMC6	-0.331333333333333
PROKR1	0.1075
ABCB1	0.434625
TRAT1	-0.62825
LLGL1	0.129
MTF1	0.366
USP54	1.424875
PAGE2B	-2.395
ITGB7	-3.6315
CCDC81	0.083
LOC149837	0.53675
SCUBE1	0.4105
ZSCAN10	0.458
HUWE1	-0.00299999999999998
CDH17	-0.748
CD180	0.71275
IL17A	0.05175
TMPO	-1.43
KIAA1524	-1.60016666666667
HDGFRP3	-1.499
OXCT1	-0.960545454545455
RRAS2	-2.33716666666667
LTBP2	3.5848125
SV2B	1.4395
CYP2A6	0.18075
PKD1L2	-0.699833333333333
PPM1M	1.2505
FLJ22662	1.393
ZNF502	0.79225
GP6	-0.7575
CRYBA2	-1.5935
LEF1	-1.7099
CTPS	-2.89042857142857
EYA1	-2.91916666666667
EPS8L1	2.34725
MAPK14	-0.471666666666667
SERPINB2	-5.28575
GTF2F2	-0.3995
ZNHIT4	-0.4165
PLA1A	2.14675
C20orf114	4.88775
HPR	-3.397
C18orf2	-3.23383333333333
SATB2	-2.50025
KCNJ9	0.00425
MGC157906	0.8635
MOCS3	0.4885
C17orf71	-0.972166666666667
PPHLN1	-0.2317
HIST1H2BN	-1.55375
RAPGEF1	-0.230875
MAP3K8	0.51025
DLG4	0.258333333333333
STC1	-1.10758333333333
CDGAP	1.96675
DDX26B	-0.9925
LOC150223	-1.649
CPSF3	-1.06116666666667
TMEM14A	-0.09025
MYH3	-0.326
GPKOW	0.09575
SULT1A1	-0.132833333333333
SPON1	3.5363
YY1AP1	0.410166666666667
RAB23	0.63225
PLA2G4A	-3.16825
MAPRE3	-0.05925
ZNF516	1.16407142857143
GGPS1	1.5585
EXOC3L2	-0.59
C19orf42	0.8291
MAP2K2	0.103666666666667
HIST1H2BB	-0.836
RNF19B	1.44483333333333
C6orf128	0.622666666666667
TLR8	2.85
PCDHA9	0.9385
CARS2	0.39125
CLUL1	3.38033333333333
RHAG	-3.87866666666667
UNK	-0.71
EXOC8	0.8988
C9orf95	1.676
C14orf143	0.280333333333333
MAML3	0.357
LDHA	-2.049
MRPL20	-0.37125
KLHDC6	0.793
ATP5S	-0.634666666666667
C8orf55	0.3725
PHF19	-2.093375
KRTAP13-4	0.4995
TTC5	0.56275
XKR5	-0.0085
SILV	-4.6575
TEX28	-0.0465
TCTN1	1.3555
CX40.1	0.11775
PPP2R5C	0.183875
C12orf30	-1.1355
CAPG	2.23275
MPZL1	1.0492
ARSB	-1.32733333333333
TDH	-1.99875
WASF4	0.57375
TSSK3	-0.412833333333333
7A5	0.7595
CRISPLD1	1.84175
MAD1L1	0.0171666666666667
SPIN4	-0.1205
AMPD1	0.619
DPYSL5	-0.0855
INPP1	0.585
ANKRD11	-1.38
NPAS4	-0.03875
GCET2	0.3376
RNASE9	0.8025
GUCY2D	0.0718333333333333
CCDC98	1.13925
FGF4	-0.369
CPM	-1.251
SLC26A4	-1.183
PLD5	0.523
FAM59A	-0.8871
FBXO5	-1.693
SIPA1L1	-0.11825
DPYS	0.01975
ATG4D	-0.3225
TGM3	1.1535
MTCH1	-0.2725
HK1	0.4465
CDC26	0.350875
GALNT12	-3.30366666666667
LOC339229	-0.68325
MRPL35	-0.247125
ORC4L	0.132625
TNKS	-0.075
C2orf24	0.6735
ZNF553	0.206666666666667
GGTLA1	3.1747
ZNF497	0.10325
CDY1B	0.1715
SLC30A4	-0.282375
TUB	-0.462375
ARHGEF18	-0.11175
ARRB1	1.29175
KCNK1	0.0425
EREG	-3.0774
SCAMP5	-1.1195
RUNDC3B	2.92325
ADAMTS20	0.1465
IL17RB	0.221875
FLJ20323	0.35525
MCAM	0.346625
POLR3E	-2.11016666666667
AQR	0.00666666666666667
IPMK	-0.1555
CDCA7	-3.6045
CAMP	4.28375
GRHL3	1.46275
ADAMTSL2	1.03616666666667
CLMN	2.57883333333333
SSTR3	0.096
MAGEA5	-2.50866666666667
OVOL2	4.3
JMJD1B	-0.06175
RBL2	0.0513
PYGO2	0.9715
PPP1R10	0.07
CSE1L	-1.351
LCA5	1.3955
RDH16	0.94825
ASRGL1	-0.40675
TOM1	0.574333333333333
PTX3	-5.35575
TTC15	0.74925
SCGB3A1	1.53366666666667
MRPL50	-0.95275
RCAN3	0.744125
SLC26A11	-0.0695
STYX	-0.1895
CINP	-0.0555
MARCH7	0.40425
PFKM	-0.981833333333333
SGMS1	1.15733333333333
RIOK3	-0.023
C1orf110	0.3135
CES7	0.133875
LOC440248	-2.74775
PPP1R12C	-0.07175
C10orf27	0.53
ATG9A	-0.66975
MRPS26	0.523125
TMEM40	0.12975
ELP3	0.5363
ZNF787	0.1961
HIAT1	0.36025
C8orf34	1.39066666666667
MGC4655	0.3442
PELI1	0.697
PPT1	0.3654
SLC35C2	-0.125166666666667
C6orf125	-0.5215
MUC4	-1.54183333333333
RFC4	-2.11757142857143
GNB2	0.376833333333333
NUP50	-0.0926428571428571
SULT4A1	-1.07866666666667
C7	3.801375
CCDC130	-0.186666666666667
ARRDC4	-0.354
RQCD1	-1.13575
GLYCTK	-1.11925
AYTL2	-0.829909090909091
MTUS1	1.7318
LEMD3	0.204166666666667
PLEKHF2	1.5695
HOXA7	0.7825
GTF3C2	-0.8605
DYNLRB2	3.581
CNOT10	-0.54875
MR1	0.6615
FFAR1	0.03975
PRIC285	-0.0235
SLITRK6	3.62225
LIX1	-1.7311
UBE1L2	-0.643333333333333
F8	1.77725
ACHE	0.0316666666666666
KPNA5	0.4095
TNFRSF12A	-1.73133333333333
EGR3	2.7465
SERPIND1	-3.49
OASL	1.9005
IFRD1	-1.786375
WDFY1	0.1825
ZNF267	0.589
ACCN5	-0.507
ZBTB6	0.42725
PPP1R3A	0.1975
PRRT3	2.12825
FBXL19	-0.5395
TXNIP	1.48664285714286
ACTN2	-0.4715
ATG9B	-0.622375
C9orf117	0.591375
IL27	-1.833
RPL36AL	-0.0805
KLK15	-0.1935
CHAD	2.5455
RAP2B	-0.2869
HEBP2	1.81925
ZNF342	1.4265
CAMK2G	0.0696666666666667
TLR3	2.416
FGF14	2.042
HMGB2	-0.917
TRPM5	-0.162666666666667
OR5M11	0.21
KIF3B	0.366105263157895
PRICKLE2	1.8685
MTMR9	-0.040625
C3orf27	0.26425
GLRA3	-1.94083333333333
NSDHL	-0.500166666666667
TMEM32	-0.45975
POLR2D	-1.07883333333333
MYADML	0.09
C9orf114	-0.20325
MRGPRX1	0.3625
TOPORS	0.62075
CLDN19	1.1465
C1QL4	0.469
RNF165	0.734
DHRS9	-0.4095
DNAH2	0.683833333333333
FXR1	0.200666666666667
ZMYM3	-0.584625
CASP3	0.133166666666667
FAM120C	-0.994375
SCLY	-1.10925
CA7	0.055
ENTPD5	0.7405
ZNF461	0.42925
PDIA5	0.12925
C1orf19	0.0291666666666667
TMEM67	-0.03475
KCTD20	-0.22575
WDR47	0.466
FLJ38723	0.121
KLRF1	0.524166666666667
TAS2R16	1.0225
CLDN12	0.5025
PRKCE	0.10875
UBXD4	-0.612
ITGAM	3.18816666666667
GLT8D3	-0.6975
WDR31	0.3537
RGS2	0.29325
OR51L1	0.212
MST1R	1.38325
KIAA1737	1.83225
OR4A5	0.159
GLIS1	-1.47433333333333
PTMA	0.149571428571429
NAPA	1.1225
PRDM11	-0.12875
LIPF	-1.137
DIRAS3	2.63475
ASGR2	-4.24225
C1QTNF4	1.5935
PIK3R4	0.285166666666667
ARMC3	2.70725
NDUFV3	-0.498
BTBD3	-0.197333333333333
PPP1R2	0.656333333333333
UBE2NL	0.1175
FOSL2	0.3545
FAM119A	-1.81266666666667
TUBA4A	-0.435
KRTAP12-1	0.29075
SFRS2	-1.17325
RHPN1	-0.1054
EEF2	0.528333333333333
ZDHHC11	-0.2225
EPHA3	-0.7452
RBM12	-0.50075
H2AFJ	0.152333333333333
EDIL3	2.1205
KIF26A	-1.12725
SERGEF	1.1695
B3GALT4	2.14425
LOC90925	1.45683333333333
OSCAR	0.499375
NPFF	-0.667625
DEDD	0.529625
TMEM155	-0.917125
PTPN1	-0.72475
SCYL2	0.102833333333333
SKAP1	2.79775
LEAP2	-2.85283333333333
GADD45G	3.4158
IFITM3	0.807
PILRB	-1.36716666666667
SLU7	0.2250625
DSC3	1.87625
DNMT3L	-1.25575
PAPD5	-0.659125
B3GNT3	-1.31833333333333
LHCGR	0.368
MSL-1	-0.52975
UBE2S	-2.099
SAP130	-0.24825
ANAPC11	-0.9445
MAGED4B	-2.62
ATP6V1B2	0.4015
C14orf179	1.01625
CAPZA1	0.444125
CDYL2	0.117833333333333
GLRX3	-0.7745
LOC136288	-0.9225
MOBKL1A	-0.8535
HTR2B	4.17
CRYGD	0.209333333333333
NUS1	-0.531333333333333
PGRMC1	1.3585
MYOM2	-0.27975
FLJ39653	-0.932833333333333
CHM	0.0187
OR5M8	0.625
ZNF619	0.8415
FAM105A	1.15775
CCNL1	-1.567875
NAP1L3	0.722
C10orf57	3.16066666666667
B3GALNT1	0.78
CSN1S2A	0.19
TCP10L	0.1935
GDAP2	0.341375
DMKN	1.005
COX6B1	-0.1355
DNASE2	1.09766666666667
MSH5	-1.86275
LGMN	0.020875
USP31	0.1159
OR13C8	0.5795
SDCBP	0.4528
NUDT11	-1.74183333333333
PYGL	-2.29566666666667
SNPH	-0.778
B3GNT4	-0.846
MIZF	-0.9626
NUBPL	0.704125
NOD1	0.745
CDH22	1.480625
NUBP1	0.2445
DSCAM	-3.9095
DGKI	0.9435
FAM136A	-0.763
AKAP1	-0.686333333333333
SLC16A6	-1.64625
RIN3	0.077
PSG2	-0.0195
DIP2B	0.608833333333333
PSORS1C1	0.3425
KIAA0495	0.2665
FLJ90709	-0.139
LPA	-0.341166666666667
PIGA	0.0856666666666667
LY75	3.2185
UTS2	-6.417
RREB1	0.26825
GALNACT-2	0.4963
MGC3196	-0.76425
FLJ31568	0.5715
LPHN1	0.2165
SP1	0.9215
TOX4	0.711166666666667
HSPA9	-0.3406
APOBEC1	-0.2475
SLC35E4	-1.4965
LSM5	-0.76975
SURF1	0.01275
ZBTB1	0.259083333333333
GTF2F1	0.50325
RPS15A	0.386142857142857
DUSP21	-0.472166666666667
GINS4	-3.18766666666667
MYO15A	0.185666666666667
GIMAP7	4.4375
MGC13379	1.0315
ATP6V1E2	-0.4875
UTP3	-0.249
HNRPA3	-1.0213125
MT4	-1.4945
C14orf155	-0.16975
U1SNRNPBP	0.454
CKLF	-1.05966666666667
PLEKHN1	-0.425166666666667
MBNL1	0.134083333333333
NUP160	-1.38975
ACSM2A	-1.62925
LOC129881	1.796
KIAA1529	-0.85775
FLJ22639	-2.50375
HAND1	-1.6175
GSX1	0.407
FGA	-4.0938
SERPINB1	-0.10225
ZNF642	0.4135
IGFBP1	-8.510125
SLC1A1	1.4775
DHX57	-0.23575
ZNF766	0.6685
PTPN21	-0.7719
GDPD3	-1.057
PNPLA5	0.21
TBR1	-0.0998333333333334
FAM116A	0.162
IQGAP1	-0.051625
FOS	0.150375
ZNF226	0.08675
FIGNL1	-0.673
C14orf1	0.4795
ZMYND17	-0.395
PUS7	-1.07616666666667
TUBB6	-1.2535
KCNQ2	-1.517
MARCH6	0.0546666666666667
CCDC33	0.008
PRODH	1.55775
RBM11	1.60925
EPHA6	0.885125
SLC43A1	0.61075
LOC196541	0.30375
NTN1	0.846083333333334
ING4	0.8255
PCDHB10	1.0865
DPH2	-1.08233333333333
SPACA4	-0.192
FBXL21	-3.7835
DIAPH1	-0.788166666666667
ZNF71	0.737
CEP76	-0.7005
CORO1A	-0.27325
RRM2	-2.47225
EDG4	0.77775
OS9	0.680833333333333
SLC4A1AP	-0.381
COG5	-0.18975
COPS8	-0.29975
NGLY1	-0.6385
NCBP2	-0.38275
C17orf42	-0.558833333333333
GPSM3	0.319625
SIL1	0.6305
ASB6	-0.00525
SMAD5OS	0.283166666666667
UNC93A	-3.43775
A1BG	0.265333333333333
C21orf62	0.27425
FMO5	2.465
ATRIP	0.376
CEBPG	-0.315666666666667
C7orf38	0.471
TNFRSF1B	1.03116666666667
CLEC1A	2.28933333333333
IQSEC1	0.48025
PATZ1	1.7596
RBM22	0.74275
BAG2	-2.20633333333333
PAQR5	-2.7805
C9orf127	1.0833
THNSL1	-0.05075
SHROOM3	3.0359
JAM2	2.303
SNRPN	-2.013
ALX4	0.2615
CACNA1S	0.1745
FAM130A1	0.82625
CORIN	1.3015
CD300LB	0.375
PLEKHG6	0.6205
LRRC40	-0.8645
PCLKC	-1.5195
PCDHB16	0.573
WNT2B	0.904
ASNS	-2.28522222222222
MRPL49	0.476125
FLJ46111	-0.3645
ISG20	-0.412625
SMU1	0.298666666666667
CASZ1	0.687
POLR1D	-0.355583333333333
GIN1	-0.2845
SNAG1	0.715833333333333
ANKRD29	-0.34425
CDKN2AIP	0.0165
KRR1	-0.01
CXCL1	-4.85283333333333
EPM2A	0.4808
PC	0.2695
DEFB127	0.0275
PDZRN4	1.56066666666667
FAH	0.98175
OR51E1	1.9835
CDC2L6	0.123166666666667
DNTTIP1	-0.3605
PAX8	-0.427
TMEM116	1.1065
C1orf150	-0.228
PRO2012	0.4565
MRPL40	-0.521166666666667
BEX1	-3.6218
SLC2A4	-0.610166666666667
PKMYT1	-1.67525
FEZF2	0.0891666666666666
SLC26A9	-1.42825
MAP2	0.1615
LYL1	-0.69475
SLC25A19	-1.5395
NOS3	0.311
ZNF34	1.01083333333333
TMPRSS11F	-0.35
FAM43A	0.23975
FCRL4	-0.317166666666667
KLF14	0.14075
FLRT2	0.587333333333333
WRN	-1.767
SDF2	0.0226
KRT8P12	-0.26
C6orf195	0.5445
C9orf125	-0.4445
DZIP3	-0.78975
RIT1	0.2885
SCML1	-0.784333333333333
RHBDF2	-0.354125
OR2G3	-0.066
REXO1L1	-0.167
MAP3K7IP3	-0.313625
C3orf57	-6.74475
FBXW11	-0.791833333333333
ETAA1	-0.538
C14orf131	0.2795
AKT1S1	-0.297
SLC12A5	-0.574625
C9orf164	1.2525
NRIP3	-0.897875
NOS1AP	0.013
TMEM121	1.63225
SAP30BP	-0.5805
DGCR6	1.3475
WDR76	-1.66425
FAM82B	-0.3245
LOC606495	0.054
MAP9	2.07983333333333
BCDIN3D	1.32425
CXorf36	3.61633333333333
DSCR3	-0.2422
ZFAND3	0.50675
C7orf43	0.152166666666667
SPSB3	0.6796
C19orf19	0.1545
FAM133A	-1.92825
C12orf25	0.369
SLC39A3	-0.9595
DISP2	0.49525
PI4KAP2	-1.9655
MKRN3	-2.81133333333333
ADAMTS13	-0.2545
CBLN3	0.4256
TTYH1	-1.116
C3orf18	1.12925
FLJ13236	1.33775
ZMYND12	4.61425
C18orf25	0.389625
GLB1L3	-0.7285
ATP13A5	0.433
RANBP10	-0.255
CD96	-0.74
DENND1C	-0.21325
RBMS3	1.5731
SLC41A3	0.608166666666667
DGCR6L	1.32425
TMEM128	0.769333333333333
CSNK1G3	-0.135642857142857
MOBKL2C	1.44075
TSPAN6	0.95925
MATN2	1.2349
MSL2L1	0.097
ST6GALNAC2	0.9545
FGFBP2	1.063375
FGL1	-6.81583333333333
MPP3	-0.544833333333333
ARHGEF6	2.35683333333333
TGFBR2	0.99375
ACMSD	0.24975
IL33	4.411
C9orf5	0.163416666666667
DEAF1	0.6676
AMN	0.1335
DEFA6	0.20675
RNF212	-1.71525
METT5D1	0.485666666666667
CIB1	0.3835
TSSK1B	0.16025
KIAA1727	1.43025
ZNF680	0.805333333333333
LOC399900	-1.1005
LOC152217	-0.460583333333333
CTNNAL1	-2.803
CIT	-2.02041666666667
TLE6	1.75775
ZNF607	-0.42325
HERC4	-0.144666666666667
DRAP1	-0.128
PEMT	-1.0125
C10orf111	-0.2905
ZNF575	0.90625
KCTD7	-0.00150000000000001
MYO1F	0.361
LOC285382	0.46325
RAB11A	0.3222
PLCD3	-0.3525
C15orf28	-0.0215
PTBP2	-0.4305
CTB-1048E9.5	-0.216125
C19orf60	-0.3985
C7orf25	0.709
SETD7	0.74075
HOXB9	-5.1205
VANGL1	0.5223125
CHAF1B	-1.58225
NDUFA3	-0.25425
KIAA1328	0.331833333333333
SHARPIN	0.158125
TTC23	0.128125
UGP2	0.576916666666667
ANKIB1	0.2067
CIRBP	1.46614285714286
SEC14L4	-3.28216666666667
OVCH1	0.234166666666667
VPS52	-0.80925
FAT	-1.08275
M6PRBP1	0.49525
GPRIN3	0.215
PPM1F	-0.907666666666667
TSR1	-0.81575
CCDC85A	1.803
PCSK5	2.70125
ZFHX3	0.082
HEMK1	-0.5131
PGBD2	0.23
RSRC2	-0.0535
AURKC	-1.34866666666667
SCRIB	-0.271875
ORM2	-4.0415
FAM115A	0.183
FZD6	0.350875
UNC119	-0.104166666666667
GPX3	-0.4668
NOV	1.64025
CABC1	0.006375
CDC42SE2	0.253
EIF2S2	-0.8179
RNF130	0.996125
CKAP5	-0.759
RP11-413M3.2	0.085375
C10orf18	0.00290000000000006
TMEM93	-1.373
DYX1C1	1.47875
KCNMB2	-1.448375
ANK3	2.0805
KRT5	0.9602
CDH12	-0.798875
QRSL1	-0.2985
JUB	-0.45225
SHC4	-0.378125
CCL15	1.602
CCDC22	0.102
SNX24	-0.30975
RARS	-0.44975
MORC2	-0.113625
FAM48A	-0.14625
MT1H	-1.017
PPP1R14C	-1.62833333333333
FOXD1	-2.67171428571429
C1orf213	-2.07225
AMT	-1.7812
DSN1	-1.29375
PTPLAD2	2.578
DIS3L	-0.33925
RASL11A	1.796
GPRC5B	0.533125
FRMD7	0.641
STRN4	-0.077
KITLG	1.96659090909091
HDGF	-0.73625
OR1S1	0.048
SETX	-0.074
DDR2	0.433125
KCTD12	2.33125
LYZL2	-0.89775
WDR52	-0.477
TMEM2	0.410625
ZNF579	0.421
LOC200810	-0.30925
TNFSF9	-2.0635
PPFIA4	-3.898
CNIH3	1.44533333333333
MAP4K4	-0.904785714285714
ROD1	-0.217571428571429
ALS2CR12	-1.01716666666667
DOCK3	-1.58866666666667
PAQR9	-4.23375
ASB17	-0.333
STX16	-1.56925
FEZ2	0.151333333333333
DLAT	-1.203
KIF21B	-1.427
CDC5L	-0.4585
TMEM119	2.73266666666667
CRIP3	-1.0915
TPSD1	0.628833333333333
TEPP	0.15875
GNGT2	1.518
C21orf121	-0.273
WNK1	-0.262166666666667
FLJ10490	0.132
OR51B5	-2.439
LOC203547	-0.82975
HAS1	-0.546
PPA1	0.461
ST7	0.371875
C11orf46	1.1413
POPDC3	-4.23766666666667
ACOX2	1.8565
ATCAY	-0.252916666666667
TM4SF19	-2.65325
MFSD9	-0.761
PDHB	-0.64025
ERN1	-0.4965
LCE3C	0.295
GPR111	1.374
NOTCH3	1.48866666666667
ADAMTS5	1.84375
B3GALT1	-1.41425
UGCGL1	-1.02833333333333
FAM58A	0.130166666666667
FBXO32	2.88825
CLPP	-0.5865
NXPH1	4.533
MTMR3	1.24816666666667
ATP1B3	-1.12775
TMEM16A	4.354875
HIST1H3F	-0.546666666666667
TRIM25	-0.399
SDCBP2	1.817
CRKL	-0.16425
HOXB2	2.11583333333333
ANP32B	-0.259375
GATM	3.6285
AP4E1	-0.61475
EDG5	0.43675
CDKN3	-1.61733333333333
CDH4	-3.351
PGD	-0.358833333333333
RND1	1.238
GAD1	-2.8207
MPG	0.08825
LOC440350	-1.219
ZNF133	0.3135
SERPINB12	-0.402
AMELY	0.000833333333333343
DHX36	-0.7395
TNFAIP8L2	3.22583333333333
PHTF2	-0.582833333333333
CCDC112	-1.10883333333333
IQCC	0.15075
HEYL	3.249
FTSJ2	-0.100833333333333
APPL1	0.74375
RAB43	0.600785714285714
OR10G2	0.272
WAC	0.179833333333333
ADCY9	0.381375
RUNDC2B	0.123
PYCRL	-0.0715
AGPAT7	-0.612166666666667
SLC22A9	-1.23966666666667
CDKAL1	-0.206
PDYN	-0.2915
C20orf74	-0.29375
MTMR11	1.68375
VAV3	3.69975
DAPL1	2.0115
STXBP3	0.3755
EIF3G	0.252
ARHGAP22	-0.8485
NPFFR1	0.3695
NPC1	-0.523666666666667
ALDH9A1	1.82483333333333
ZNF600	0.233375
ZNF678	0.439
RASSF1	0.206
ADD2	-2.41925
PITPNB	-0.16525
PKD2L2	0.18175
LRP11	-0.8155
CDKL1	0.63425
SMEK2	0.25775
PRODH2	-3.34816666666667
C11orf54	-0.435666666666667
SFRS11	-0.714333333333333
IL7	1.67766666666667
ALS2CR16	1.277
BTG3	-1.437
PAK2	-0.537444444444444
RP11-679B17.1	-0.71475
GATA4	-1.78066666666667
ATP2B1	-0.20325
LOC130940	1.119
C1orf172	2.76666666666667
ATF7IP2	-0.37425
SLC25A43	0.297166666666667
CENTG3	-0.155583333333333
IGF2BP1	-4.3621
FCHSD1	0.279
CAMK2N2	0.390666666666667
ELAVL3	-0.5489
NBPF15	-0.333
UBE2J2	0.372083333333333
GNL2	-1.032
PRR3	0.049
NLF2	0.5885
OR4F6	0.1485
KLHL24	1.089
CCDC88A	-2.4454
SGPP1	-0.370333333333333
C10orf11	1.4035
SLC35B4	-1.46116666666667
UGT3A2	-0.792
ARNT2	1.0132
CBR1	-1.050125
ITPR3	-0.864166666666667
TRAPPC6B	-0.5509
AMZ1	-1.0455
ARP11	1.665
WDSUB1	0.55175
APBA1	0.83
RAB2A	0.5732
C6orf162	0.0295
HPSE2	0.79675
PLCE1	-0.6835
INSL3	0.327
DLG1	-0.7324
PTPLA	-3.0095
PIGX	0.254625
TFIP11	0.8955
FIBIN	3.5885
POLR2G	-0.36325
GRAP2	-1.4208
DNAJB8	-0.26575
CNBP	0.743166666666667
WASF1	-2.70075
INPP5E	-1.2924
HSPB1	-1.076375
TMEM167	-0.5341
CUBN	0.67225
IGF1	3.8090625
ITPK1	0.2036
NAALAD2	-0.991125
G3BP1	-0.2168
NT5DC1	0.403125
CYP39A1	1.2655
TMEM139	0.6495
POLK	-0.2333
GLULD1	-1.12475
RBM15	-0.701166666666667
AMZ2	-0.83225
GDF15	-3.1495
MESDC2	-0.5195
INCA	0.831333333333333
ACY1L2	-2.6765
GZMM	-0.6815
PAIP1	-0.0890000000000001
CACNA2D1	-0.291
STK32C	-0.216666666666667
SH3BP4	2.12466666666667
DEC1	-0.0475
PADI1	-0.0715
UBB	-0.3018
PON3	-1.00816666666667
PROP1	0.637
ANKRD13B	-1.0045
ADCK1	0.00675
TCF25	-0.198333333333333
SLC38A5	-3.15
CXorf26	0.306
C19orf39	0.29025
PPP1R13B	0.4515
ARL2	-0.7505
TCL6	-0.0623333333333333
TOP3A	-1.327
SLC16A14	0.735125
FXYD6	2.1775
HIST1H4E	-0.86775
BBC3	0.632052631578947
UNC5A	0.928833333333333
FAM86C	-0.3072
PI4KB	0.66325
B3GAT1	-3.3
SUSD2	1.82883333333333
OAZ2	-0.193166666666667
NOC4L	-0.5915
C10orf12	-0.08325
FADS1	-3.4015
LOC144097	-1.03
DKK2	2.87066666666667
KIAA1949	-0.19375
RHOT1	-0.1443
OXT	0.720666666666667
GPR153	0.4445
ARL4A	0.0693333333333333
SAAL1	-1.163
CCDC64	-0.817
USE1	-0.147833333333333
HNMT	0.942666666666667
PCGF3	-0.3436875
CYP2C19	0.0495
C20orf4	0.3285
CCDC11	1.35275
ACSBG2	0.5525
RWDD2A	0.74075
PALLD	2.091125
CPLX4	0.3175
LOC492311	1.333
KPNA2	-2.623
MACROD1	0.4003
TMCO3	0.416833333333333
C15orf52	0.319166666666667
BIRC5	-1.92006666666667
PRR16	-0.136
FAM63B	-0.457375
KATNB1	-1.01016666666667
WNT8B	0.6215
CPLX3	-0.023
GHR	3.477125
CCDC124	-0.898
