Hybridization REF	TCGA-A2-A04V-01A-21R-A034-07
SLC9A5	-2.0265
EPDR1	-1.3658
MUSK	-0.240333333333333
ZNF434	1.05666666666667
SMARCD1	-0.492333333333333
ZFP106	-0.01225
ZNF347	0.000400000000000034
GTF2E1	0.38475
RY1	-0.345333333333333
ATAD2B	0.853125
ARHGAP17	0.0015
KCNIP3	-0.9655
SFPQ	0.69125
GFRA4	0.568166666666667
AKR1B10	-3.556125
TIGD6	1.27
RGS16	2.181875
URB1	-0.644166666666667
OR4C46	0.668833333333333
TOP3B	-1.294
NFATC4	0.608
CA14	-2.171
BMPR1A	0.6665
SNRP70	-0.77175
PRL	0.347083333333333
C6orf130	-0.4585
STAG2	1.04625
CD55	-0.295928571428571
RPS23	0.881666666666667
SSX2	-1.22666666666667
FDPSL2A	-1.5515
FBXO27	0.05225
SYNGR3	-0.615833333333333
TMSL3	1.332
EML1	-1.643
NUP93	-1.83916666666667
SMAD3	0.6321
KIAA1189	1.87
HNRPUL2	1.051
TBC1D12	1.5555
C16orf24	1.13425
MRVI1	0.8305
ZNF581	-0.0831666666666667
ELOVL3	2.094
OR51Q1	0.131666666666667
CACNB3	1.2765
GALNT13	-0.0445
C10orf84	1.5351875
NEDD4	0.005
SPO11	3.285
OR5AU1	-0.4585
NEK4	-0.013
PRKAR2A	-0.754166666666667
IHPK1	-0.0675
ATP6V0B	0.35275
CACNA1E	1.6155
CEACAM8	-0.323666666666667
PEX14	0.145
FLJ12993	4.4785
ZBTB38	0.539583333333333
PCTK2	1.1385
LRRC16	0.0381
FBLIM1	0.325916666666667
FYCO1	0.9875
RP5-1022P6.2	-1.01283333333333
CMTM1	0.6565
PLTP	0.977166666666667
RAPH1	1.371375
DOCK8	-0.674875
EZH2	-1.48313333333333
SLC25A1	-1.35433333333333
PLEKHB1	-1.7877
GRB7	1.3636
ZFP37	-0.7305
MRPL33	-0.73225
PELO	-1.14325
ARMC1	-0.339
C9orf27	-0.125125
FLJ25778	0.063
C9orf37	-1.22883333333333
TMEM66	-0.82775
SPRN	0.459875
HBEGF	0.34225
PI4KA	-1.1915
LEPRE1	0.35225
POU2AF1	-5.262
MRPL12	-0.466333333333333
REP15	0.926
ZC3H3	1.0555
RASAL1	-1.6955
DDAH1	0.77225
ACBD5	0.360125
TMC2	-0.413
CCDC137	-0.70275
SAMD13	-1.91483333333333
UGT2B15	-2.30066666666667
TIPARP	-0.30175
DNASE1L3	1.30775
TRIM72	0.512333333333333
DBX2	1.26775
IPO8	-0.3655
C21orf88	-2.0656
MAP3K14	0.03175
LOC51233	1.07866666666667
GGTLA4	-2.4395
PDE6D	-0.1665
ZNF117	0.85725
CLK2	-0.612875
NKRF	-0.17225
TNFSF15	0.6966
DUSP2	-0.682875
SECISBP2	0.4884
GABRR2	-0.33
PPAP2C	1.593
LOC51145	0.8705
PAG1	-0.65825
PIK3C3	-0.16825
GNG10	0.0475
APOL4	0.122333333333333
ANKRD28	-0.33375
STMN3	-0.5596
RAB14	0.7071
CDK2AP2	0.0795
HDDC3	-0.17225
COMMD7	0.03625
CXXC1	-0.31525
HMCN1	1.044
CD40	-0.0435
DYNC1LI2	0.0680625
GDI1	1.43275
LOC646938	-0.229
VSNL1	-3.0995
PIH1D1	-0.044
RAET1G	-0.0725
KRTAP5-9	-0.58
EFTUD2	-0.59925
ZNF311	0.753
ATP6V1G3	0.174
OR2W3	-1.32675
SCN4A	0.54125
MED10	-1.045875
FAM135A	0.5656
ARHGAP4	-1.86725
EHMT2	-0.195
UFD1L	-1.44425
ERMP1	1.953
MAG1	-1.60516666666667
THAP8	0.412
HACE1	-0.0338333333333333
FAM82C	0.678666666666667
C3orf20	-0.082
UNC84A	-0.280333333333333
SCD5	-0.180928571428571
LASS6	2.242625
LSG1	0.0494166666666667
MAL	-5.45225
GPR22	-0.6575
WDR5B	1.30775
ACTRT1	-0.3675
C17orf60	-0.584
GRIN2C	0.0803
ARMC8	-0.10375
SLC47A1	-3.55433333333333
DMPK	0.29775
DHRS13	0.1285
SMC1A	-0.287
KRTAP17-1	1.19975
SMYD5	-0.34875
TUSC2	0.201875
CRHR2	0.3725
KIR3DL2	0.1935
CCDC104	0.026
ATP2C1	0.566375
CROT	0.254
PABPC3	0.7445
EGR1	-0.318166666666667
THSD1	0.65975
KHK	-1.807
SLC12A2	1.86125
CD58	-0.879
STOX2	-0.946666666666667
CCDC76	-0.3499
CCDC48	3.224
DNAH1	0.0996666666666666
ZIC4	0.003625
OR1G1	0.063
PSMC6	-0.583833333333333
PROKR1	0.37
ABCB1	-1.367875
TRAT1	-2.1845
LLGL1	-0.3695
MTF1	2.0965
USP54	1.257375
PAGE2B	-2.3065
ITGB7	-3.6145
CCDC81	-0.0115
LOC149837	0.04925
SCUBE1	-0.2735
ZSCAN10	1.3305
HUWE1	0.197428571428572
CDH17	1.026
CD180	-0.192
IL17A	0.38675
TMPO	-1.312875
KIAA1524	-1.2105
HDGFRP3	0.854
OXCT1	-0.917272727272727
RRAS2	-1.3285
LTBP2	2.6293125
SV2B	0.6625
CYP2A6	0.967
PKD1L2	-0.730666666666667
PPM1M	0.7965
FLJ22662	2.14883333333333
ZNF502	0.789
GP6	-0.7095
CRYBA2	-1.71925
LEF1	-2.1132
CTPS	-2.33714285714286
EYA1	-3.771
EPS8L1	0.47825
MAPK14	-0.927333333333333
SERPINB2	-5.21375
GTF2F2	0.0148333333333333
ZNHIT4	-0.524
PLA1A	-0.258125
C20orf114	4.638
HPR	-4.2275
C18orf2	-3.24216666666667
SATB2	-2.786
KCNJ9	0.427571428571429
MGC157906	0.048
MOCS3	-0.66175
C17orf71	-0.616666666666667
PPHLN1	0.0711
HIST1H2BN	-0.6225
RAPGEF1	-0.52325
MAP3K8	1.0775
DLG4	0.566166666666667
STC1	-1.7575
CDGAP	1.54875
DDX26B	-1.8735
LOC150223	-1.9965
CPSF3	-1.04416666666667
TMEM14A	-0.416
MYH3	-1.806
GPKOW	-0.48175
SULT1A1	-0.674
SPON1	4.4104
YY1AP1	-0.0518333333333333
RAB23	0.66925
PLA2G4A	-4.7865
MAPRE3	-0.47275
ZNF516	1.75828571428571
GGPS1	0.588
EXOC3L2	-0.159
C19orf42	-0.0654
MAP2K2	0.0686666666666667
HIST1H2BB	-0.7135
RNF19B	1.04483333333333
C6orf128	-0.000166666666666722
TLR8	3.311
PCDHA9	-0.183
CARS2	-0.02475
CLUL1	2.9615
RHAG	-4.06583333333333
UNK	0.122
EXOC8	0.2401
C9orf95	0.65375
C14orf143	0.280833333333333
MAML3	0.397
LDHA	-2.5875
MRPL20	-0.34425
KLHDC6	0.456666666666667
ATP5S	-0.118333333333333
C8orf55	-0.267
PHF19	-1.886375
KRTAP13-4	0.302
TTC5	-0.28925
XKR5	-0.71425
SILV	-4.967
TEX28	-0.2245
TCTN1	0.406
CX40.1	0.469
PPP2R5C	0.096
C12orf30	-1.86833333333333
CAPG	2.24825
MPZL1	-0.00454999999999999
ARSB	-1.13983333333333
TDH	-3.1945
WASF4	1.5035
TSSK3	-0.447333333333333
7A5	0.116
CRISPLD1	-0.08
MAD1L1	-0.180333333333333
SPIN4	-0.448166666666667
AMPD1	-2.41575
DPYSL5	-0.2805
INPP1	-0.981666666666667
ANKRD11	-0.458666666666667
NPAS4	-0.525625
GCET2	-0.7718
RNASE9	-0.1655
GUCY2D	0.821333333333333
CCDC98	-0.154
FGF4	-0.851625
CPM	-0.146666666666667
SLC26A4	0.358833333333333
PLD5	-0.00200000000000002
FAM59A	-0.0522
FBXO5	-1.53266666666667
SIPA1L1	0.631375
DPYS	0.2315
ATG4D	-0.005
TGM3	0.548
MTCH1	-0.832625
HK1	0.0148571428571429
CDC26	0.052375
GALNT12	-3.39866666666667
LOC339229	0.07475
MRPL35	-0.216875
ORC4L	0.2735
TNKS	-0.390928571428571
C2orf24	0.377666666666667
ZNF553	0.5675
GGTLA1	2.5248
ZNF497	0.53525
CDY1B	2.2835
SLC30A4	0.609125
TUB	-1.49375
ARHGEF18	0.1185
ARRB1	-0.32825
KCNK1	2.553125
EREG	-3.3516
SCAMP5	0.594
RUNDC3B	1.00475
ADAMTS20	0.904666666666667
IL17RB	0.76125
FLJ20323	-0.828
MCAM	0.366875
POLR3E	-1.71133333333333
AQR	0.610166666666667
IPMK	-0.632
CDCA7	-3.562625
CAMP	1.261
GRHL3	0.3875
ADAMTSL2	1.909
CLMN	1.7955
SSTR3	0.3035
MAGEA5	-2.62116666666667
OVOL2	4.4385
JMJD1B	0.658
RBL2	0.3388
PYGO2	1.092
PPP1R10	0.678666666666667
CSE1L	-1.341
LCA5	1.82825
RDH16	0.71175
ASRGL1	-2.26775
TOM1	-0.796666666666667
PTX3	-6.028
TTC15	0.688
SCGB3A1	1.78616666666667
MRPL50	-0.985
RCAN3	1.696
SLC26A11	1.2395
STYX	-0.6525
CINP	-0.123
MARCH7	-0.4765
PFKM	-0.342166666666667
SGMS1	-0.2545
RIOK3	-0.3281
C1orf110	0.143
CES7	-0.561875
LOC440248	-0.92625
PPP1R12C	-0.31525
C10orf27	1.219
ATG9A	-0.22475
MRPS26	0.527625
TMEM40	-0.66425
ELP3	-1.1201
ZNF787	0.7476
HIAT1	-0.3085
C8orf34	0.813333333333333
MGC4655	0.1916
PELI1	0.525666666666667
PPT1	0.623
SLC35C2	-1.19233333333333
C6orf125	-0.16325
MUC4	-2.05983333333333
RFC4	-2.39242857142857
GNB2	0.114333333333333
NUP50	-0.465
SULT4A1	-2.03683333333333
C7	2.518625
CCDC130	0.290833333333333
ARRDC4	-1.13625
RQCD1	-0.8965
GLYCTK	-1.64575
AYTL2	-1.31981818181818
MTUS1	0.7091
LEMD3	0.191666666666667
PLEKHF2	1.941
HOXA7	-0.111125
GTF3C2	-1.9665
DYNLRB2	2.8125
CNOT10	-0.19825
MR1	-0.195333333333333
FFAR1	-0.0515
PRIC285	0.1385
SLITRK6	3.2725
LIX1	-1.89777777777778
UBE1L2	-0.346583333333333
F8	1.097125
ACHE	0.830166666666667
KPNA5	0.49925
TNFRSF12A	-0.769
EGR3	-1.6035
SERPIND1	-3.44733333333333
OASL	1.74575
IFRD1	-2.0795
WDFY1	-0.0375
ZNF267	-0.22875
ACCN5	0.271
ZBTB6	0.021
PPP1R3A	-0.768
PRRT3	2.272
FBXL19	-0.0755
TXNIP	0.352857142857143
ACTN2	-0.606
ATG9B	-0.635
C9orf117	-0.2205
IL27	1.633
RPL36AL	-0.149333333333333
KLK15	1.3385
CHAD	3.4
RAP2B	-0.7383
HEBP2	2.145
ZNF342	1.186
CAMK2G	0.0696666666666667
TLR3	1.3515
FGF14	0.738
HMGB2	-0.400625
TRPM5	0.422166666666667
OR5M11	0.268
KIF3B	0.973684210526316
PRICKLE2	1.40675
MTMR9	-0.311
C3orf27	0.30875
GLRA3	-1.42066666666667
NSDHL	-0.7935
TMEM32	-0.8265
POLR2D	-1.18216666666667
MYADML	0.385
C9orf114	-0.77525
MRGPRX1	0.233
TOPORS	1.0325
CLDN19	-1.5785
C1QL4	-0.162
RNF165	2.005
DHRS9	-0.13
DNAH2	-0.783166666666667
FXR1	-0.541833333333333
ZMYM3	-0.85225
CASP3	0.293
FAM120C	-0.24175
SCLY	-1.28075
CA7	0.05
ENTPD5	1.3365
ZNF461	0.065625
PDIA5	-0.8495
C1orf19	-1.41333333333333
TMEM67	-0.13
KCTD20	-0.13975
WDR47	0.5705
FLJ38723	1.9805
KLRF1	-0.46
TAS2R16	0.174
CLDN12	0.0375
PRKCE	2.0085
UBXD4	-1.2195
ITGAM	2.614
GLT8D3	-0.34675
WDR31	1.4773
RGS2	-0.28675
OR51L1	0.6455
MST1R	-0.89775
KIAA1737	1.5195
OR4A5	1.0805
GLIS1	-1.70166666666667
PTMA	0.471785714285714
NAPA	1.264
PRDM11	0.259
LIPF	0.176
DIRAS3	-0.30675
ASGR2	-4.12025
C1QTNF4	-0.055
PIK3R4	0.181
ARMC3	2.1305
NDUFV3	-0.390333333333333
BTBD3	-0.425166666666667
PPP1R2	0.057
UBE2NL	-0.9325
FOSL2	0.747
FAM119A	-1.62566666666667
TUBA4A	-0.8576
KRTAP12-1	-0.02925
SFRS2	-0.6745
RHPN1	0.2602
EEF2	0.308333333333333
ZDHHC11	1.29233333333333
EPHA3	-0.5713
RBM12	0.452
H2AFJ	0.926666666666667
EDIL3	3.676
KIF26A	-1.6615
SERGEF	0.4905
B3GALT4	2.604
LOC90925	0.347333333333333
OSCAR	-0.045
NPFF	-0.4495
DEDD	0.27125
TMEM155	-1.246
PTPN1	1.85325
SCYL2	0.258833333333333
SKAP1	0.88025
LEAP2	-2.26983333333333
GADD45G	2.4635
IFITM3	0.939
PILRB	-0.697333333333333
SLU7	-0.0370625
DSC3	-0.8875
DNMT3L	-2.013
PAPD5	-0.42425
B3GNT3	-2.4095
LHCGR	-0.692
MSL-1	0.47975
UBE2S	-1.52275
SAP130	-0.16125
ANAPC11	0.1905
MAGED4B	-0.734
ATP6V1B2	-0.6445
C14orf179	1.008875
CAPZA1	-0.69275
CDYL2	0.714
GLRX3	-1.33716666666667
LOC136288	0.07075
MOBKL1A	0.26175
HTR2B	1.539
CRYGD	-0.647333333333333
NUS1	-0.8035
PGRMC1	-1.3405
MYOM2	1.683
FLJ39653	-1.67216666666667
CHM	0.2659
OR5M8	0.7825
ZNF619	-0.425
FAM105A	2.1065
CCNL1	-0.38075
NAP1L3	-0.2035
C10orf57	1.38
B3GALNT1	0.571166666666667
CSN1S2A	0.7855
TCP10L	0.85375
GDAP2	-0.1675
DMKN	0.690333333333333
COX6B1	0.01975
DNASE2	0.102
MSH5	-2.22275
LGMN	-0.238375
USP31	-0.0132999999999999
OR13C8	0.7365
SDCBP	-0.164
NUDT11	-1.63583333333333
PYGL	1.17233333333333
SNPH	-0.881666666666666
B3GNT4	-1.8865
MIZF	-1.1525
NUBPL	0.04575
NOD1	-0.439666666666667
CDH22	-0.64625
NUBP1	0.225833333333333
DSCAM	-3.96675
DGKI	0.129
FAM136A	-1.22025
AKAP1	0.161833333333333
SLC16A6	1.542
RIN3	0.25175
PSG2	-0.8305
DIP2B	0.106166666666667
PSORS1C1	0.572
KIAA0495	-0.5165
FLJ90709	-0.0708333333333333
LPA	-0.1625
PIGA	-0.841333333333333
LY75	1.33566666666667
UTS2	-6.42516666666667
RREB1	-0.178125
GALNACT-2	0.7984
MGC3196	-0.2015
FLJ31568	-1.20475
LPHN1	0.3965
SP1	0.81525
TOX4	0.183666666666667
HSPA9	-0.1868
APOBEC1	-0.779
SLC35E4	-1.48975
LSM5	-0.88875
SURF1	0.04225
ZBTB1	0.474666666666667
GTF2F1	0.023375
RPS15A	0.5725
DUSP21	-0.361166666666667
GINS4	-2.71983333333333
MYO15A	0.0196666666666667
GIMAP7	3.6325
MGC13379	0.62775
ATP6V1E2	-0.385166666666667
UTP3	-0.66675
HNRPA3	-0.5096875
MT4	0.481
C14orf155	0.592333333333333
U1SNRNPBP	0.96425
CKLF	-1.00816666666667
PLEKHN1	-0.399333333333333
MBNL1	-0.518166666666667
NUP160	-1.57825
ACSM2A	-1.37225
LOC129881	1.44175
KIAA1529	0.4065
FLJ22639	-1.1785
HAND1	-1.6715
GSX1	0.429
FGA	-4.54733333333333
SERPINB1	-0.51175
ZNF642	0.80275
IGFBP1	-8.488875
SLC1A1	0.747375
DHX57	-0.166875
ZNF766	0.4415
PTPN21	0.8441
GDPD3	-0.881
PNPLA5	0.809
TBR1	-0.139333333333333
FAM116A	0.16625
IQGAP1	1.398375
FOS	0.834125
ZNF226	-0.09275
FIGNL1	-0.663833333333333
C14orf1	-0.148
ZMYND17	0.1495
PUS7	-1.40116666666667
TUBB6	-1.229125
KCNQ2	-1.64
MARCH6	0.712416666666667
CCDC33	0.865
PRODH	-1.928
RBM11	1.93325
EPHA6	1.028625
SLC43A1	-0.63825
LOC196541	-0.03075
NTN1	1.02966666666667
ING4	0.66025
PCDHB10	0.16125
DPH2	-0.960333333333333
SPACA4	-0.422
FBXL21	-3.7585
DIAPH1	-0.8735
ZNF71	0.5835
CEP76	-0.28
CORO1A	-1.22275
RRM2	-3.362125
EDG4	-0.05675
OS9	-0.0716666666666667
SLC4A1AP	-0.05325
COG5	-0.50425
COPS8	-0.68425
NGLY1	-1.4205
NCBP2	-0.25525
C17orf42	-0.962166666666667
GPSM3	0.79575
SIL1	-0.0898333333333334
ASB6	-0.11725
SMAD5OS	0.142666666666667
UNC93A	-3.522
A1BG	0.445
C21orf62	1.03133333333333
FMO5	-1.00491666666667
ATRIP	0.777166666666667
CEBPG	-0.186833333333333
C7orf38	0.849
TNFRSF1B	0.498833333333333
CLEC1A	1.3315
IQSEC1	0.518625
PATZ1	1.1789
RBM22	1.868375
BAG2	-2.50816666666667
PAQR5	-0.7545
C9orf127	1.1781
THNSL1	-0.7155
SHROOM3	2.4486
JAM2	1.222
SNRPN	-2.16175
ALX4	-0.0295
CACNA1S	0.355
FAM130A1	1.641
CORIN	1.336
CD300LB	0.946
PLEKHG6	0.5015
LRRC40	-1.08525
PCLKC	-1.36975
PCDHB16	-0.331833333333333
WNT2B	-0.142666666666667
ASNS	-2.31344444444444
MRPL49	-0.250875
FLJ46111	-0.50775
ISG20	-1.5135
SMU1	-0.142833333333333
CASZ1	0.983
POLR1D	-0.252083333333333
GIN1	-0.84225
SNAG1	-0.194
ANKRD29	-1.04975
CDKN2AIP	0.509
KRR1	0.1775
CXCL1	-4.8885
EPM2A	-0.762
PC	0.101833333333333
DEFB127	1.639
PDZRN4	1.22383333333333
FAH	-0.24525
OR51E1	2.323
CDC2L6	1.594
DNTTIP1	-0.56925
PAX8	-0.75325
TMEM116	-0.18925
C1orf150	-0.1775
PRO2012	-0.058
MRPL40	-1.32266666666667
BEX1	-3.8932
SLC2A4	-1.31066666666667
PKMYT1	-1.2205
FEZF2	-0.024
SLC26A9	-0.80125
MAP2	-0.572166666666667
LYL1	-1.06725
SLC25A19	-0.720333333333333
NOS3	0.0955
ZNF34	1.19683333333333
TMPRSS11F	0.52625
FAM43A	-0.066
FCRL4	0.5735
KLF14	0.418
FLRT2	0.0391666666666667
WRN	-1.69775
SDF2	0.3376
KRT8P12	0.00150000000000001
C6orf195	0.9955
C9orf125	-2.07383333333333
DZIP3	0.708875
RIT1	-0.261166666666667
SCML1	-0.3525
RHBDF2	0.300875
OR2G3	0.998
REXO1L1	-0.339
MAP3K7IP3	-0.142
C3orf57	-0.425
FBXW11	-0.241166666666667
ETAA1	0.083
C14orf131	-0.0423
AKT1S1	-0.00624999999999999
SLC12A5	-0.99175
C9orf164	1.77575
NRIP3	2.992625
NOS1AP	-0.04
TMEM121	0.593
SAP30BP	-0.241
DGCR6	-0.2585
WDR76	-1.459
FAM82B	-0.859666666666667
LOC606495	-0.211
MAP9	1.338
BCDIN3D	0.79275
CXorf36	3.55933333333333
DSCR3	-0.9416
ZFAND3	0.445625
C7orf43	0.2675
SPSB3	0.9952
C19orf19	0.762
FAM133A	-2.546625
C12orf25	0.05475
SLC39A3	-0.588
DISP2	0.66525
PI4KAP2	-2.6045
MKRN3	-2.85083333333333
ADAMTS13	-0.158
CBLN3	0.2807
TTYH1	-2.24566666666667
C3orf18	1.3535
FLJ13236	-1.0875
ZMYND12	2.47875
C18orf25	0.603375
GLB1L3	-0.903
ATP13A5	0.447
RANBP10	-0.31675
CD96	-1.9199
DENND1C	-0.60725
RBMS3	1.0752
SLC41A3	-0.0536666666666667
DGCR6L	-0.46625
TMEM128	0.716333333333333
CSNK1G3	0.709357142857143
MOBKL2C	0.355
TSPAN6	-0.019125
MATN2	0.4684
MSL2L1	0.389333333333333
ST6GALNAC2	-0.124833333333333
FGFBP2	-0.5035
FGL1	-7.08116666666667
MPP3	-1.098
ARHGEF6	2.91133333333333
TGFBR2	0.04925
ACMSD	-0.221666666666667
IL33	2.896
C9orf5	-0.0885
DEAF1	0.3149
AMN	0.9445
DEFA6	0.2485
RNF212	0.85575
METT5D1	0.203833333333333
CIB1	0.1138
TSSK1B	1.32525
KIAA1727	1.84625
ZNF680	0.782083333333333
LOC399900	-2.348
LOC152217	-0.40325
CTNNAL1	-3.3865
CIT	-1.48916666666667
TLE6	0.2425
ZNF607	-1.34175
HERC4	-0.7295
DRAP1	0.4888
PEMT	-0.923
C10orf111	0.0335
ZNF575	1.0835
KCTD7	-0.53375
MYO1F	0.476625
LOC285382	0.02125
RAB11A	1.0999
PLCD3	-0.65125
C15orf28	-0.689
PTBP2	-0.038625
CTB-1048E9.5	-0.85
C19orf60	-0.219833333333333
C7orf25	-0.0323333333333333
SETD7	1.0955
HOXB9	-5.3675
VANGL1	-0.1633125
CHAF1B	-2.2285
NDUFA3	0.55275
KIAA1328	-0.0178333333333333
SHARPIN	0.44075
TTC23	-1.142
UGP2	-0.0621666666666667
ANKIB1	1.2378
CIRBP	1.033
SEC14L4	-4.19683333333333
OVCH1	0.133333333333333
VPS52	0.50525
FAT	0.391375
M6PRBP1	0.04125
GPRIN3	0.48
PPM1F	-0.864666666666666
TSR1	-0.65425
CCDC85A	2.8585
PCSK5	1.45375
ZFHX3	0.917
HEMK1	-0.5491
PGBD2	-0.12775
RSRC2	-0.0376666666666667
AURKC	-1.1975
SCRIB	0.487125
ORM2	-4.70166666666667
FAM115A	1.3681
FZD6	0.8755
UNC119	-0.1515
GPX3	-0.1642
NOV	-1.104
CABC1	0.05625
CDC42SE2	-1.5710625
EIF2S2	-1.1596
RNF130	0.276
CKAP5	-0.265
RP11-413M3.2	0.410625
C10orf18	0.6358
TMEM93	-0.95475
DYX1C1	1.6105
KCNMB2	-2.86625
ANK3	2.02
KRT5	-3.068
CDH12	-1.189875
QRSL1	0.126875
JUB	-0.6935
SHC4	-2.30525
CCL15	1.371
CCDC22	-0.511
SNX24	1.31475
RARS	-0.91725
MORC2	-0.0615
FAM48A	0.45975
MT1H	-0.5735
PPP1R14C	-4.05883333333333
FOXD1	-2.60257142857143
C1orf213	-1.31975
AMT	-1.6832
DSN1	-1.299
PTPLAD2	1.147
DIS3L	0.33125
RASL11A	2.33425
GPRC5B	-0.104375
FRMD7	-0.5855
STRN4	0.8325
KITLG	3.03509090909091
HDGF	-0.037
OR1S1	-0.0825
SETX	0.1235
DDR2	0.466875
KCTD12	1.58925
LYZL2	-0.32225
WDR52	0.5765
TMEM2	1.786375
ZNF579	0.952333333333333
LOC200810	-0.23375
TNFSF9	-2.222
PPFIA4	-3.15125
CNIH3	0.597
MAP4K4	-0.559428571428571
ROD1	0.952857142857143
ALS2CR12	0.142666666666667
DOCK3	-1.2755
PAQR9	-4.588
ASB17	0.322333333333333
STX16	-1.35525
FEZ2	-0.094
DLAT	-1.02333333333333
KIF21B	-1.7075
CDC5L	-0.27825
TMEM119	1.6765
CRIP3	-1.6665
TPSD1	1.95866666666667
TEPP	0.832
GNGT2	0.846
C21orf121	0.0565
WNK1	0.235666666666667
FLJ10490	0.554
OR51B5	-2.401
LOC203547	-1.3035
HAS1	-0.264
PPA1	-1.16816666666667
ST7	-0.25275
C11orf46	0.212
POPDC3	-2.503
ACOX2	0.8965
ATCAY	-0.254
TM4SF19	-0.69175
MFSD9	-0.9
PDHB	0.20725
ERN1	-0.427
LCE3C	0.325
GPR111	-0.238
NOTCH3	2.14
ADAMTS5	3.03175
B3GALT1	-1.846
UGCGL1	-0.791166666666667
FAM58A	0.142666666666667
FBXO32	1.501
CLPP	-0.60475
NXPH1	2.62
MTMR3	0.775333333333333
ATP1B3	-0.77425
TMEM16A	4.202
HIST1H3F	-0.0236666666666666
TRIM25	-0.075
SDCBP2	1.5045
CRKL	-2.085
HOXB2	0.605666666666667
ANP32B	-0.379625
GATM	3.213
AP4E1	-0.110125
EDG5	0.362125
CDKN3	-1.93283333333333
CDH4	-2.58825
PGD	-1.32983333333333
RND1	1.0305
GAD1	-3.7592
MPG	0.364375
LOC440350	0.541
ZNF133	-0.025
SERPINB12	0.578
AMELY	-0.8576
DHX36	-0.517
TNFAIP8L2	3.05183333333333
PHTF2	0.0465555555555556
CCDC112	-0.410166666666667
IQCC	-1.2535
HEYL	3.3455
FTSJ2	-0.462
APPL1	1.293625
RAB43	-0.4925
OR10G2	-0.00249999999999999
WAC	0.6365
ADCY9	0.388
RUNDC2B	0.488333333333333
PYCRL	0.1393
AGPAT7	-0.321
SLC22A9	-1.81666666666667
CDKAL1	-0.961
PDYN	-0.9808
C20orf74	-0.29225
MTMR11	1.83275
VAV3	4.80183333333333
DAPL1	-2.27425
STXBP3	0.8245
EIF3G	-0.1545
ARHGAP22	-0.51275
NPFFR1	1.055
NPC1	-0.471666666666667
ALDH9A1	1.248
ZNF600	-0.09475
ZNF678	0.778333333333333
RASSF1	-0.181583333333333
ADD2	-2.798875
PITPNB	-0.608125
PKD2L2	-0.110125
LRP11	-0.66425
CDKL1	-0.293
SMEK2	0.51875
PRODH2	-3.71866666666667
C11orf54	-0.6075
SFRS11	-0.243
IL7	-1.49366666666667
ALS2CR16	1.377
BTG3	-1.6395
PAK2	-0.594055555555555
RP11-679B17.1	0.11975
GATA4	-1.99316666666667
ATP2B1	-0.17525
LOC130940	2.318
C1orf172	2.58583333333333
ATF7IP2	-2.9005
SLC25A43	-0.232
CENTG3	0.351333333333333
IGF2BP1	-4.3961
FCHSD1	0.3155
CAMK2N2	1.41266666666667
ELAVL3	0.28475
NBPF15	-0.0451666666666667
UBE2J2	0.0328333333333333
GNL2	-0.3735
PRR3	0.0601
NLF2	1.38725
OR4F6	0.0025
KLHL24	1.2025
CCDC88A	-1.3592
SGPP1	-1.839
C10orf11	-1.05666666666667
SLC35B4	-1.707
UGT3A2	-1.4705
ARNT2	1.9961
CBR1	-0.860375
ITPR3	-0.3655
TRAPPC6B	-0.6035
AMZ1	0.752
ARP11	-0.28325
WDSUB1	0.13875
APBA1	-0.249666666666667
RAB2A	0.1781
C6orf162	-0.354125
HPSE2	1.53475
PLCE1	1.325
INSL3	0.62075
DLG1	0.0785
PTPLA	-3.2095
PIGX	-0.47375
TFIP11	-0.269666666666667
FIBIN	3.312
POLR2G	-0.89125
GRAP2	-2.3313
DNAJB8	0.54825
CNBP	0.941333333333333
WASF1	0.52625
INPP5E	-0.5188
HSPB1	0.45825
TMEM167	-0.4297
CUBN	-0.14775
IGF1	2.5265625
ITPK1	0.7595
NAALAD2	-1.231125
G3BP1	-0.1842
NT5DC1	0.982625
CYP39A1	-1.093
TMEM139	1.48591666666667
POLK	0.0284
GLULD1	-2.7235
RBM15	-0.659
AMZ2	-0.02175
GDF15	-3.12
MESDC2	-0.2765
INCA	-0.477833333333333
ACY1L2	-1.7085
GZMM	-1.14316666666667
PAIP1	0.515
CACNA2D1	-0.3475
STK32C	-0.287166666666667
SH3BP4	1.182
DEC1	0.9055
PADI1	0.745
UBB	-0.3843
PON3	-2.657
PROP1	1.058
ANKRD13B	0.1185
ADCK1	-0.97025
TCF25	-0.21275
SLC38A5	-2.2425
CXorf26	-0.128666666666667
C19orf39	0.1635
PPP1R13B	-0.0715
ARL2	-0.8575
TCL6	-0.113818181818182
TOP3A	-1.0995
SLC16A14	-0.69125
FXYD6	1.12466666666667
HIST1H4E	-0.322
BBC3	0.718210526315789
UNC5A	0.303666666666667
FAM86C	-0.1804
PI4KB	0.042875
B3GAT1	-4.60825
SUSD2	0.725333333333333
OAZ2	0.0203333333333333
NOC4L	-0.4195
C10orf12	0.29425
FADS1	-3.28083333333333
LOC144097	-0.346
DKK2	1.69016666666667
KIAA1949	0.35325
RHOT1	0.0301
OXT	2.025
GPR153	1.27925
ARL4A	-2.21933333333333
SAAL1	-1.40075
CCDC64	-0.389
USE1	-0.0261666666666666
HNMT	0.654333333333333
PCGF3	0.800375
CYP2C19	0.5115
C20orf4	0.4905
CCDC11	0.76025
ACSBG2	-0.249
