Hybridization REF	TCGA-A8-A08T-01A-21R-A00Z-07
ZFP106	-0.07125
ZNF347	-0.3224
GTF2E1	0.34375
RY1	-0.3145
ATAD2B	0.087875
ARHGAP17	-0.2775
KCNIP3	-1.09
SFPQ	0.061125
GFRA4	0.362166666666667
AKR1B10	-3.923875
TIGD6	1.12233333333333
RGS16	2.32475
URB1	-0.0373333333333333
OR4C46	-0.407166666666667
TOP3B	-0.88125
NFATC4	0.826
CA14	-4.2295
BMPR1A	-0.2935
SNRP70	-0.553375
PRL	-0.295909090909091
C6orf130	-0.16525
STAG2	0.53675
CD55	0.744357142857143
RPS23	0.218666666666667
SSX2	-1.517
FDPSL2A	-0.203
FBXO27	-0.20425
SYNGR3	-0.809833333333333
TMSL3	1.65575
EML1	-1.831
NUP93	-1.22125
SMAD3	-1.0305
KIAA1189	0.582333333333333
HNRPUL2	0.105333333333333
TBC1D12	1.1005
C16orf24	1.08625
MRVI1	2.52316666666667
ZNF581	0.0496666666666667
ELOVL3	-0.648
OR51Q1	0.215333333333333
CACNB3	0.652666666666667
GALNT13	-1.5475
C10orf84	1.384875
NEDD4	-0.7791
SPO11	-0.657
OR5AU1	-0.34
NEK4	0.282285714285714
PRKAR2A	-0.805833333333333
IHPK1	-0.736333333333333
ATP6V0B	0.175875
CACNA1E	0.743
CEACAM8	0.687166666666667
PEX14	0.0105
FLJ12993	1.529
ZBTB38	-0.417
PCTK2	0.4015
LRRC16	0.8923
FBLIM1	0.92175
FYCO1	1.02975
RP5-1022P6.2	-0.462333333333333
CMTM1	0.405
PLTP	0.469666666666667
RAPH1	0.61625
DOCK8	0.780375
EZH2	-1.7646
SLC25A1	-0.220833333333333
PLEKHB1	-0.0767
GRB7	1.5252
ZFP37	0.51675
MRPL33	-0.3725
PELO	-0.2935
ARMC1	1.38427272727273
C9orf27	0.2465
FLJ25778	-0.0625
C9orf37	-0.899333333333333
TMEM66	-0.3165
SPRN	0.638625
HBEGF	-0.649625
PI4KA	-0.6915
LEPRE1	-0.92125
POU2AF1	-2.36425
MRPL12	-0.345
REP15	-0.98
ZC3H3	-0.3995
RASAL1	-1.361
DDAH1	1.9805
ACBD5	0.446
TMC2	0.048
CCDC137	-0.571
SAMD13	-2.23466666666667
UGT2B15	2.788
TIPARP	-0.8905
DNASE1L3	-0.488
TRIM72	0.696666666666667
DBX2	0.26175
IPO8	-0.43625
C21orf88	-0.2896
MAP3K14	0.2015
LOC51233	0.0955
GGTLA4	0.42525
PDE6D	-0.921
ZNF117	-0.718
CLK2	0.052875
NKRF	-0.67725
TNFSF15	2.1965
DUSP2	-0.3785
SECISBP2	0.4248
GABRR2	-0.217
PPAP2C	2.141
LOC51145	0.0868333333333333
PAG1	-0.570625
PIK3C3	0.366
GNG10	-0.081
APOL4	-0.115333333333333
ANKRD28	-0.85675
STMN3	-1.7209
RAB14	0.785
CDK2AP2	-0.63875
HDDC3	0.227
COMMD7	0.057875
CXXC1	0.43475
HMCN1	-0.805333333333333
CD40	-0.2905
DYNC1LI2	-0.1498125
GDI1	0.14125
LOC646938	0.08725
VSNL1	-3.06683333333333
PIH1D1	-0.0971666666666667
RAET1G	-0.835
KRTAP5-9	-0.383
EFTUD2	-0.59775
ZNF311	-2.2545
ATP6V1G3	0.1715
OR2W3	-0.07075
SCN4A	-0.147
MED10	-1.237125
FAM135A	-0.2363
ARHGAP4	-1.723
EHMT2	-0.380375
UFD1L	-0.75625
ERMP1	0.4815
MAG1	1.13583333333333
THAP8	-0.408333333333333
HACE1	-0.281833333333333
FAM82C	0.249833333333333
C3orf20	-0.312
UNC84A	-0.6735
SCD5	-0.163714285714286
LASS6	1.896
LSG1	0.235583333333333
MAL	-3.9015
GPR22	0.481
WDR5B	0.96925
ACTRT1	0.0735
C17orf60	-0.382666666666667
GRIN2C	-0.1153
ARMC8	-0.79275
SLC47A1	-2.42283333333333
DMPK	-0.064
DHRS13	0.3525
SMC1A	-1.03516666666667
KRTAP17-1	0.56
SMYD5	-0.21475
TUSC2	0.126875
CRHR2	0.6335
KIR3DL2	-0.3815
CCDC104	0.68
ATP2C1	0.120875
CROT	0.511
PABPC3	0.121833333333333
EGR1	-1.032
THSD1	0.923
KHK	-1.3575
SLC12A2	3.57025
CD58	-1.16275
STOX2	-1.79316666666667
CCDC76	-0.5191
CCDC48	3.123
DNAH1	0.108666666666667
ZIC4	-0.176375
OR1G1	-0.00549999999999995
PSMC6	-0.574666666666667
PROKR1	0.3375
ABCB1	-1.56875
TRAT1	-1.75475
LLGL1	0.0305
MTF1	1.29525
USP54	0.75125
PAGE2B	-2.562
ITGB7	-3.50825
CCDC81	0.292
LOC149837	0.115
SCUBE1	0.122
ZSCAN10	0.653
HUWE1	0.154214285714286
CDH17	0.0580000000000001
CD180	0.292
IL17A	0.13875
TMPO	-1.58
KIAA1524	-1.92233333333333
HDGFRP3	-0.468
OXCT1	-1.37927272727273
RRAS2	-0.733666666666667
LTBP2	2.711
SV2B	1.39633333333333
CYP2A6	-0.00112500000000002
PKD1L2	-1.24766666666667
PPM1M	0.58375
FLJ22662	1.368
ZNF502	0.42475
GP6	-0.33775
CRYBA2	-1.16575
LEF1	-0.4288
CTPS	-1.62857142857143
EYA1	-2.3285
EPS8L1	2.404
MAPK14	-0.55675
SERPINB2	-3.21075
GTF2F2	0.353666666666667
ZNHIT4	-0.255
PLA1A	2.454625
C20orf114	4.39275
HPR	-4.173
C18orf2	-3.83233333333333
SATB2	-3.03325
KCNJ9	-0.149
MGC157906	0.7825
MOCS3	-0.2105
C17orf71	-0.377833333333333
PPHLN1	0.001
HIST1H2BN	-0.882625
RAPGEF1	-0.00900000000000001
MAP3K8	1.67175
DLG4	-0.082
STC1	-0.250166666666667
CDGAP	1.048
DDX26B	-1.073
LOC150223	-1.49625
CPSF3	-0.9015
TMEM14A	-0.50325
MYH3	-1.4275
GPKOW	0.124
SULT1A1	-0.2935
SPON1	3.1141
YY1AP1	0.367833333333333
RAB23	-0.29875
PLA2G4A	-5.0995
MAPRE3	0.23375
ZNF516	2.34678571428571
GGPS1	1.39225
EXOC3L2	-0.27
C19orf42	0.3773
MAP2K2	0.1945
HIST1H2BB	-0.83425
RNF19B	0.713166666666667
C6orf128	-0.163666666666667
TLR8	2.828
PCDHA9	-0.7605
CARS2	0.611625
CLUL1	3.89083333333333
RHAG	-3.75783333333333
UNK	-0.254
EXOC8	0.9493
C9orf95	1.14475
C14orf143	0.363333333333333
MAML3	0.48075
LDHA	-0.978
MRPL20	0.099375
KLHDC6	0.324833333333333
ATP5S	0.417166666666667
C8orf55	-0.92175
PHF19	-2.511125
KRTAP13-4	0.6055
TTC5	0.14475
XKR5	-0.98
SILV	-4.40366666666667
TEX28	-0.947
TCTN1	1.07575
CX40.1	0.39825
PPP2R5C	-0.0366250000000001
C12orf30	-0.986833333333333
CAPG	1.6495
MPZL1	1.05815
ARSB	-1.42033333333333
TDH	-1.72325
WASF4	1.0105
TSSK3	-0.797
7A5	1.6565
CRISPLD1	-0.596875
MAD1L1	-0.402666666666667
SPIN4	-0.760166666666667
AMPD1	0.227
DPYSL5	-0.081
INPP1	-1.29133333333333
ANKRD11	-1.005
NPAS4	-0.1755
GCET2	-0.143333333333333
RNASE9	0.734
GUCY2D	0.320833333333333
CCDC98	0.7825
FGF4	-0.72475
CPM	-0.813666666666667
SLC26A4	-2.08883333333333
PLD5	0.06925
FAM59A	-0.3616
FBXO5	-2.34788888888889
SIPA1L1	0.385625
DPYS	0.29575
ATG4D	-0.0545
TGM3	0.494
MTCH1	-0.337125
HK1	0.213285714285714
CDC26	-0.076
GALNT12	-2.3715
LOC339229	-0.04725
MRPL35	-0.141375
ORC4L	0.00824999999999999
TNKS	-0.306928571428571
C2orf24	0.317666666666667
ZNF553	0.911333333333333
GGTLA1	3.0891
ZNF497	0.2825
CDY1B	-0.13025
SLC30A4	0.383625
TUB	-0.604
ARHGEF18	0.381
ARRB1	-0.01925
KCNK1	3.513125
EREG	-3.0814
SCAMP5	-0.6075
RUNDC3B	0.35525
ADAMTS20	-0.84575
IL17RB	0.96625
FLJ20323	-0.5005
MCAM	-0.05575
POLR3E	-0.922416666666667
AQR	0.405166666666667
IPMK	-0.243
CDCA7	-3.403375
CAMP	1.996
GRHL3	-1.22025
ADAMTSL2	1.85
CLMN	2.60116666666667
SSTR3	0.478
MAGEA5	-2.09783333333333
OVOL2	4.34775
JMJD1B	0.39925
RBL2	0.0211
PYGO2	1.09925
PPP1R10	0.497333333333333
CSE1L	-1.2915
LCA5	0.867
RDH16	-0.1235
ASRGL1	-2.76325
TOM1	0.293666666666667
PTX3	-6.718
TTC15	0.55025
SCGB3A1	3.319
MRPL50	-0.93725
RCAN3	1.06925
SLC26A11	0.8845
STYX	-0.143333333333333
CINP	0.07075
MARCH7	-0.33175
PFKM	-0.4445
SGMS1	1.07683333333333
RIOK3	0.1911
C1orf110	0.3465
CES7	0.309875
LOC440248	-1.5555
PPP1R12C	-0.05525
C10orf27	1.6325
ATG9A	-0.3185
MRPS26	0.513625
TMEM40	-0.28325
ELP3	-0.4091
ZNF787	0.4686
HIAT1	-0.286
C8orf34	1.00766666666667
MGC4655	-0.1972
PELI1	-0.202833333333333
PPT1	0.8216
SLC35C2	-0.0991666666666667
C6orf125	-0.89525
MUC4	-1.37616666666667
RFC4	-2.18614285714286
GNB2	0.562833333333333
NUP50	0.0407857142857143
SULT4A1	-1.867
C7	1.126875
CCDC130	-0.188166666666667
ARRDC4	0.362
RQCD1	-0.19925
GLYCTK	-1.07225
AYTL2	-1.36072727272727
MTUS1	0.4039
LEMD3	0.0535
PLEKHF2	2.42075
HOXA7	0.157375
GTF3C2	-1.1095
DYNLRB2	3.9775
CNOT10	-0.2575
MR1	0.422166666666667
FFAR1	0.6165
PRIC285	-0.0595
SLITRK6	4.6265
LIX1	-1.7595
UBE1L2	-0.522166666666667
F8	0.634
ACHE	0.157333333333333
KPNA5	-0.632
TNFRSF12A	-2.07216666666667
EGR3	-2.3945
SERPIND1	-3.36433333333333
OASL	-0.0155
IFRD1	-2.125625
WDFY1	-0.149833333333333
ZNF267	-0.316375
ACCN5	0.0185
ZBTB6	-0.241
PPP1R3A	-0.3425
PRRT3	1.56275
FBXL19	-0.338
TXNIP	1.74835714285714
ACTN2	-2.2035
ATG9B	-0.22475
C9orf117	0.932375
IL27	0.467
RPL36AL	-0.075
KLK15	0.4775
CHAD	1.718
RAP2B	-0.6349
HEBP2	1.6265
ZNF342	1.238
CAMK2G	-0.528666666666667
TLR3	2.22325
FGF14	0.98275
HMGB2	-1.04325
TRPM5	0.4945
OR5M11	0.2985
KIF3B	0.608263157894737
PRICKLE2	0.0165
MTMR9	-0.35525
C3orf27	-0.1085
GLRA3	-2.50516666666667
NSDHL	-0.573666666666667
TMEM32	-0.03475
POLR2D	-1.08016666666667
MYADML	0.4205
C9orf114	-0.72525
MRGPRX1	0.412
TOPORS	0.4375
CLDN19	-0.84325
C1QL4	0.4665
RNF165	-0.4885
DHRS9	-0.455
DNAH2	0.414833333333333
FXR1	-0.442666666666667
ZMYM3	-0.612375
CASP3	0.223666666666667
FAM120C	-0.7835
SCLY	-1.061
CA7	0.529
ENTPD5	0.4835
ZNF461	0.086125
PDIA5	-0.60475
C1orf19	-0.684166666666667
TMEM67	0.5715
KCTD20	-0.52375
WDR47	0.587
FLJ38723	0.257
KLRF1	-0.513166666666667
TAS2R16	0.8025
CLDN12	0.7155
PRKCE	1.0115
UBXD4	-0.99525
ITGAM	2.9105
GLT8D3	-0.41975
WDR31	0.8692
RGS2	-0.2945
OR51L1	0.124
MST1R	0.57325
KIAA1737	1.542
OR4A5	1.0255
GLIS1	-1.58783333333333
PTMA	0.147642857142857
NAPA	0.60725
PRDM11	0.5975
LIPF	-1.469
DIRAS3	-0.93625
ASGR2	-4.027125
C1QTNF4	0.15375
PIK3R4	0.386
ARMC3	3.05675
NDUFV3	-0.547
BTBD3	-0.807
PPP1R2	0.726333333333333
UBE2NL	-0.75075
FOSL2	0.422071428571428
FAM119A	-1.77083333333333
TUBA4A	-0.5907
KRTAP12-1	-0.144
SFRS2	-0.977
RHPN1	-0.7824
EEF2	0.158166666666667
ZDHHC11	-0.3495
EPHA3	-1.2599
RBM12	-0.24275
H2AFJ	0.398916666666667
EDIL3	3.609
KIF26A	-2.05775
SERGEF	0.6705
B3GALT4	2.26525
LOC90925	1.60766666666667
OSCAR	0.11375
NPFF	-0.153625
DEDD	0.7365
TMEM155	-0.506625
PTPN1	-0.11675
SCYL2	0.083
SKAP1	0.111
LEAP2	-1.55183333333333
GADD45G	2.6455
IFITM3	0.60525
PILRB	-1.21666666666667
SLU7	-0.0358125
DSC3	-1.15866666666667
DNMT3L	-2.299
PAPD5	0.195875
B3GNT3	-1.655
LHCGR	-0.413
MSL-1	-0.04275
UBE2S	-2.011625
SAP130	-0.5535
ANAPC11	-0.01675
MAGED4B	-2.841
ATP6V1B2	-0.03
C14orf179	0.9315
CAPZA1	-0.111375
CDYL2	0.992666666666667
GLRX3	-1.57983333333333
LOC136288	-1.03125
MOBKL1A	0.5135
HTR2B	2.74775
CRYGD	0.0185
NUS1	-0.500333333333333
PGRMC1	-0.5685
MYOM2	-1.774
FLJ39653	-1.00783333333333
CHM	-0.2172
OR5M8	0.035
ZNF619	0.429
FAM105A	0.4415
CCNL1	-1.29375
NAP1L3	-0.31625
C10orf57	2.014
B3GALNT1	0.840166666666667
CSN1S2A	0.335
TCP10L	0.533
GDAP2	-0.04675
DMKN	-1.2425
COX6B1	-0.10125
DNASE2	0.6875
MSH5	-1.79525
LGMN	-0.183125
USP31	-0.031
OR13C8	0.266
SDCBP	0.1645
NUDT11	-2.6615
PYGL	-0.121166666666667
SNPH	-0.362833333333333
B3GNT4	-0.301
MIZF	-0.368
NUBPL	-0.229375
NOD1	0.294666666666667
CDH22	-1.3625
NUBP1	0.347833333333333
DSCAM	-3.5785
DGKI	0.3525
FAM136A	-1.1065
AKAP1	0.23
SLC16A6	-0.8785
RIN3	0.56625
PSG2	-0.17925
DIP2B	0.303416666666667
PSORS1C1	-1.2151
KIAA0495	0.422
FLJ90709	-1.13933333333333
LPA	-0.635666666666667
PIGA	-0.7895
LY75	1.9275
UTS2	-6.061
RREB1	-0.023625
GALNACT-2	0.3359
MGC3196	-0.488
FLJ31568	0.13825
LPHN1	0.19625
SP1	0.817875
TOX4	-0.310833333333333
HSPA9	-0.0037
APOBEC1	0.9015
SLC35E4	-1.1445
LSM5	-0.98525
SURF1	0.33375
ZBTB1	0.297833333333333
GTF2F1	0.196875
RPS15A	0.402214285714286
DUSP21	-0.492833333333333
GINS4	-3.27216666666667
MYO15A	0.578333333333333
GIMAP7	3.331
MGC13379	0.535
ATP6V1E2	-0.1735
UTP3	0.37025
HNRPA3	-0.583
MT4	0.3035
C14orf155	0.6485
U1SNRNPBP	0.88425
CKLF	-0.714
PLEKHN1	-0.119833333333333
MBNL1	-0.27825
NUP160	-1.2695
ACSM2A	-2.16775
LOC129881	0.91275
KIAA1529	0.23675
FLJ22639	-1.5305
HAND1	-1.3895
GSX1	0.289
FGA	-3.908625
SERPINB1	-0.358
ZNF642	0.7855
IGFBP1	-8.018
SLC1A1	4.046625
DHX57	-0.296875
ZNF766	0.5495
PTPN21	0.275
GDPD3	1.601
PNPLA5	0.392
TBR1	0.154666666666667
FAM116A	0.16175
IQGAP1	0.220125
FOS	0.27675
ZNF226	0.038375
FIGNL1	-0.920333333333333
C14orf1	0.268666666666667
ZMYND17	-0.346
PUS7	-0.809333333333333
TUBB6	-1.017375
KCNQ2	-1.4215
MARCH6	-0.157916666666667
CCDC33	0.1195
PRODH	-1.6875
RBM11	1.61225
EPHA6	0.3
SLC43A1	0.321
LOC196541	0.89
NTN1	1.43058333333333
ING4	0.68275
PCDHB10	0.39825
DPH2	-0.483333333333333
SPACA4	0.00724999999999999
FBXL21	-4.5255
DIAPH1	-0.662166666666667
ZNF71	0.681833333333333
CEP76	-0.486
CORO1A	-0.86725
RRM2	-3.245625
EDG4	0.8455
OS9	0.1615
SLC4A1AP	-0.04875
COG5	-0.53425
COPS8	-0.2445
NGLY1	-1.20125
NCBP2	-0.1155
C17orf42	-0.677833333333333
GPSM3	0.03825
SIL1	0.491833333333333
ASB6	-0.05525
SMAD5OS	-0.5455
UNC93A	-3.466125
A1BG	-0.2115
C21orf62	0.5965
FMO5	1.16408333333333
ATRIP	0.625166666666667
CEBPG	-0.1855
C7orf38	0.389
TNFRSF1B	0.3855
CLEC1A	1.00766666666667
IQSEC1	0.653125
PATZ1	1.7513
RBM22	0.594625
BAG2	-2.938
PAQR5	-0.434833333333333
C9orf127	1.2202
THNSL1	0.64925
SHROOM3	3.3559
JAM2	0.64625
SNRPN	-1.85475
ALX4	-0.005
CACNA1S	0.57
FAM130A1	-0.11475
CORIN	3.364
CD300LB	0.334
PLEKHG6	0.851
LRRC40	-0.4395
PCLKC	-1.07
PCDHB16	-0.198333333333333
WNT2B	1.43233333333333
ASNS	-1.86144444444444
MRPL49	0.064125
FLJ46111	-0.4375
ISG20	0.034125
SMU1	-0.264333333333333
CASZ1	0.967
POLR1D	0.15425
GIN1	-0.10675
SNAG1	-0.269
ANKRD29	-3.191
CDKN2AIP	0.135
KRR1	-0.03775
CXCL1	-3.60766666666667
EPM2A	-0.4919
PC	-0.8915
DEFB127	-0.7275
PDZRN4	3.44183333333333
FAH	0.243125
OR51E1	1.798
CDC2L6	2.281
DNTTIP1	-0.78425
PAX8	0.45175
TMEM116	0.409
C1orf150	0.0525
PRO2012	-0.53375
MRPL40	-0.183166666666667
BEX1	-3.5311
SLC2A4	-0.182833333333333
PKMYT1	-1.26025
FEZF2	-0.5946
SLC26A9	-2.30375
MAP2	0.193083333333333
LYL1	-1.2625
SLC25A19	-0.675
NOS3	-0.261
ZNF34	-0.1005
TMPRSS11F	0.39225
FAM43A	-0.1
FCRL4	0.3665
KLF14	0.0735
FLRT2	-1.10133333333333
WRN	-1.54975
SDF2	0.4786
KRT8P12	-0.12675
C6orf195	-0.522
C9orf125	-2.05616666666667
DZIP3	0.172125
RIT1	0.406333333333333
SCML1	-0.916333333333333
RHBDF2	-0.034125
OR2G3	0.66
REXO1L1	0.18
MAP3K7IP3	0.282125
C3orf57	-0.78975
FBXW11	-0.434333333333333
ETAA1	-0.21275
C14orf131	-0.1558
AKT1S1	0.2195
SLC12A5	-1.151875
C9orf164	1.371
NRIP3	0.931125
NOS1AP	1.10075
TMEM121	1.52
SAP30BP	-0.1198
DGCR6	0.59275
WDR76	-1.50025
FAM82B	0.818083333333333
LOC606495	-0.171
MAP9	1.66541666666667
BCDIN3D	0.88825
CXorf36	3.052
DSCR3	-0.4717
ZFAND3	0.00575
C7orf43	0.190166666666667
SPSB3	0.9132
C19orf19	0.34825
FAM133A	-2.48725
C12orf25	0.11025
SLC39A3	-0.016125
DISP2	-2.39075
PI4KAP2	-1.545
MKRN3	-2.364
ADAMTS13	0.238
CBLN3	0.342
TTYH1	-1.194
C3orf18	1.57375
FLJ13236	-0.85575
ZMYND12	3.695
C18orf25	0.699
GLB1L3	-0.8065
ATP13A5	0.1205
RANBP10	-0.2145
CD96	-1.4969
DENND1C	-0.9195
RBMS3	1.0295
SLC41A3	0.420666666666667
DGCR6L	0.4815
TMEM128	1.5945
CSNK1G3	0.699571428571429
MOBKL2C	0.55875
TSPAN6	-0.13875
MATN2	-1.4341
MSL2L1	0.4545
ST6GALNAC2	-0.0478333333333333
FGFBP2	-0.3845
FGL1	-5.23316666666667
MPP3	0.0321666666666667
ARHGEF6	0.8765
TGFBR2	-0.206125
ACMSD	-0.883333333333333
IL33	0.75125
C9orf5	0.222416666666667
DEAF1	0.5656
AMN	0.092
DEFA6	-0.04575
RNF212	-1.59675
METT5D1	0.360833333333333
CIB1	1.0532
TSSK1B	0.09875
KIAA1727	2.39325
ZNF680	-0.263666666666667
LOC399900	-1.1395
LOC152217	0.21825
CTNNAL1	-2.0725
CIT	-2.80725
TLE6	1.14375
ZNF607	-0.44625
HERC4	-1.175
DRAP1	-0.6018
PEMT	-0.50375
C10orf111	-0.649
ZNF575	0.822125
KCTD7	-0.43475
MYO1F	0.543875
LOC285382	-0.16025
RAB11A	0.4778
PLCD3	-0.77925
C15orf28	-0.161
PTBP2	-0.657375
CTB-1048E9.5	0.1005
C19orf60	-0.1145
C7orf25	0.0551666666666667
SETD7	1.604875
HOXB9	-4.4705
VANGL1	-0.4065625
CHAF1B	-2.07375
NDUFA3	0.042
KIAA1328	0.533
SHARPIN	-0.528
TTC23	-0.135625
UGP2	0.103
ANKIB1	0.1694
CIRBP	2.05814285714286
SEC14L4	-3.7465
OVCH1	0.279
VPS52	0.14025
FAT	0.198
M6PRBP1	-0.27025
GPRIN3	1.3305
PPM1F	-0.783
TSR1	-0.1985
CCDC85A	2.52025
PCSK5	0.8145
ZFHX3	0.3435
HEMK1	-0.102
PGBD2	0.4315
RSRC2	-0.316333333333333
AURKC	-1.8975
SCRIB	-1.0855
ORM2	-4.32383333333333
FAM115A	0.6073
FZD6	0.0165
UNC119	0.335333333333333
GPX3	-1.0638
NOV	0.5605
CABC1	1.280625
CDC42SE2	-0.2328125
EIF2S2	-0.4235
RNF130	0.7995
CKAP5	-0.8265
RP11-413M3.2	0.179
C10orf18	1.4971
TMEM93	-0.3125
DYX1C1	2.4755
KCNMB2	-1.8595
ANK3	2.48191666666667
KRT5	-2.9304
CDH12	-1.54225
QRSL1	-0.175625
JUB	-0.2095
SHC4	-2.66825
CCL15	1.29733333333333
CCDC22	0.60375
SNX24	-0.24175
RARS	-0.2415
MORC2	0.9305
FAM48A	-0.38675
MT1H	-0.7295
PPP1R14C	-3.56
FOXD1	-2.45921428571429
C1orf213	-1.83875
AMT	-1.5053
DSN1	-1.608
PTPLAD2	1.2085
DIS3L	-0.241
RASL11A	1.74925
GPRC5B	-0.3445
FRMD7	-0.1495
STRN4	-0.012
KITLG	1.57540909090909
HDGF	0.18125
OR1S1	-0.147
SETX	-0.1334
DDR2	0.16525
KCTD12	1.06975
LYZL2	-1.12725
WDR52	0.45
TMEM2	0.45275
ZNF579	0.454333333333333
LOC200810	0.528
TNFSF9	-1.9875
PPFIA4	-1.916
CNIH3	1.17616666666667
MAP4K4	-1.48114285714286
ROD1	0.0165
ALS2CR12	-0.3818
DOCK3	-1.24583333333333
PAQR9	-2.638
ASB17	0.2228
STX16	-1.455875
FEZ2	0.696333333333333
DLAT	-0.530666666666667
KIF21B	-0.866166666666667
CDC5L	-0.4775
TMEM119	2.08483333333333
CRIP3	-1.686
TPSD1	0.997666666666667
TEPP	0.15625
GNGT2	0.84875
C21orf121	1.13275
WNK1	-0.315333333333333
FLJ10490	0.4666
OR51B5	-2.3205
LOC203547	-0.594
HAS1	-0.872
PPA1	-0.251666666666667
ST7	0.591625
C11orf46	0.395
POPDC3	-3.96233333333333
ACOX2	-1.17483333333333
ATCAY	-0.504916666666667
TM4SF19	-1.59575
MFSD9	-0.625166666666667
PDHB	-0.1605
ERN1	-0.5635
LCE3C	0.2705
GPR111	0.2105
NOTCH3	1.86033333333333
ADAMTS5	1.89125
B3GALT1	-1.2415
UGCGL1	-0.648166666666667
FAM58A	0.111333333333333
FBXO32	2.95075
CLPP	-0.4075
NXPH1	6.22125
MTMR3	1.22966666666667
ATP1B3	-1.212875
TMEM16A	3.757375
HIST1H3F	0.202
TRIM25	0.0378333333333333
SDCBP2	1.4905
CRKL	-0.727875
HOXB2	0.187333333333333
ANP32B	-0.261625
GATM	3.4005
AP4E1	-0.603125
EDG5	0.264375
CDKN3	-2.26016666666667
CDH4	-1.868
PGD	-1.031
RND1	0.4805
GAD1	-2.6164
MPG	0.534625
LOC440350	-0.1535
ZNF133	-0.13875
SERPINB12	0.5845
AMELY	0.430333333333333
DHX36	-1.10175
TNFAIP8L2	2.62366666666667
PHTF2	-0.197944444444444
CCDC112	-0.667166666666667
IQCC	-0.30325
HEYL	2.96916666666667
FTSJ2	-0.443166666666667
APPL1	1.10225
RAB43	0.0310714285714286
OR10G2	0.168
WAC	0.722166666666667
ADCY9	0.405625
RUNDC2B	0.462833333333333
PYCRL	-0.18
AGPAT7	-0.525166666666667
SLC22A9	-1.1235
CDKAL1	-0.555
PDYN	-0.6288
C20orf74	-0.85175
MTMR11	0.37725
VAV3	3.95333333333333
DAPL1	-2.44425
STXBP3	0.569
EIF3G	-0.12925
ARHGAP22	-1.6955
NPFFR1	0.4685
NPC1	-0.678833333333333
ALDH9A1	1.99116666666667
ZNF600	-0.04725
ZNF678	-0.132833333333333
RASSF1	-0.04325
ADD2	-1.828625
PITPNB	0.409125
PKD2L2	0.10225
LRP11	-0.8405
CDKL1	0.188
SMEK2	0.482
PRODH2	-3.24966666666667
C11orf54	0.345666666666667
SFRS11	0.0971666666666667
IL7	2.50516666666667
ALS2CR16	0.86225
BTG3	-1.413
PAK2	-0.222166666666667
RP11-679B17.1	-0.308
GATA4	-1.90583333333333
ATP2B1	-0.057
LOC130940	1.8215
C1orf172	2.80166666666667
ATF7IP2	-2.18425
SLC25A43	-0.84
CENTG3	0.254083333333333
IGF2BP1	-4.0457
FCHSD1	0.301
CAMK2N2	0.829333333333333
ELAVL3	0.0632
NBPF15	-0.0321666666666667
UBE2J2	0.39875
GNL2	-0.4285
PRR3	-0.287
NLF2	0.4985
OR4F6	-0.5435
KLHL24	1.06
CCDC88A	-1.9221
SGPP1	-1.88316666666667
C10orf11	-0.384333333333333
SLC35B4	-1.1755
UGT3A2	-0.9075
ARNT2	0.5464
CBR1	0.271375
ITPR3	-1.2515
TRAPPC6B	-0.7882
AMZ1	1.047
ARP11	-0.53875
WDSUB1	0.04725
APBA1	0.753833333333333
RAB2A	0.553
C6orf162	-0.01425
HPSE2	0.1355
PLCE1	1.76725
INSL3	0.121
DLG1	-0.0751
PTPLA	-2.60275
PIGX	0.0996250000000001
TFIP11	0.606333333333333
FIBIN	3.1315
POLR2G	-0.70775
GRAP2	-1.7367
DNAJB8	0.07775
CNBP	0.913666666666667
WASF1	-0.50575
INPP5E	-0.7754
HSPB1	-0.6205625
TMEM167	-0.5267
CUBN	0.01575
IGF1	1.703875
ITPK1	0.1139
NAALAD2	-1.612125
G3BP1	0.2664
NT5DC1	-0.103125
CYP39A1	-1.613
TMEM139	1.30175
POLK	-1.068
GLULD1	-2.20625
RBM15	-0.739333333333333
AMZ2	-0.214
GDF15	-0.770166666666667
MESDC2	-0.21525
INCA	-0.3005
ACY1L2	0.554
GZMM	-0.787166666666667
PAIP1	0.1885
CACNA2D1	-0.83975
STK32C	0.868166666666667
SH3BP4	2.03966666666667
DEC1	0.537
PADI1	0.8145
UBB	-0.1197
PON3	-3.1245
PROP1	0.497
ANKRD13B	-0.674
ADCK1	-0.088
TCF25	0.120333333333333
SLC38A5	-2.146
CXorf26	0.055
C19orf39	-0.006
PPP1R13B	1.03925
ARL2	-0.465
TCL6	0.300833333333333
TOP3A	-0.5055
SLC16A14	0.43075
FXYD6	0.583666666666667
HIST1H4E	-0.5275
BBC3	0.609157894736842
UNC5A	0.5035
FAM86C	0.333
PI4KB	1.227375
B3GAT1	-3.761
SUSD2	1.60566666666667
OAZ2	0.167333333333333
NOC4L	-0.14775
C10orf12	-0.22825
FADS1	-3.40033333333333
LOC144097	-1.193
DKK2	4.19366666666667
KIAA1949	-0.46325
RHOT1	-0.1177
OXT	1.05683333333333
GPR153	0.63975
ARL4A	-1.30216666666667
SAAL1	-0.9855
CCDC64	-0.803
USE1	0.1535
HNMT	1.1425
PCGF3	1.045875
CYP2C19	0.6795
C20orf4	0.1735
CCDC11	1.151
ACSBG2	-0.429
RWDD2A	1.71025
PALLD	3.401
CPLX4	-0.09
LOC492311	1.49825
KPNA2	-2.2785
MACROD1	-0.0268
