Hybridization REF	TCGA-E2-A14O-01A-31R-A115-07
SFPQ	0.325375
GFRA4	0.419833333333333
AKR1B10	-2.473125
TIGD6	1.15083333333333
RGS16	1.318875
URB1	-0.9305
OR4C46	-0.29
TOP3B	-0.7795
NFATC4	1.821
CA14	0.6875
BMPR1A	0.813833333333333
SNRP70	-0.109125
PRL	0.170727272727273
C6orf130	-0.74175
STAG2	-0.66525
CD55	-0.952285714285714
RPS23	0.176333333333333
SSX2	-1.11933333333333
FDPSL2A	-0.302
FBXO27	0.619
SYNGR3	-0.484833333333333
TMSL3	2.50875
EML1	-1.826
NUP93	-0.652166666666667
SMAD3	-0.2038
KIAA1189	0.333
HNRPUL2	0.228333333333333
TBC1D12	0.659
C16orf24	2.601
MRVI1	2.14033333333333
ZNF581	-0.203833333333333
ELOVL3	1.001
OR51Q1	-0.0695
CACNB3	2.07783333333333
GALNT13	-1.60942857142857
C10orf84	1.2866875
NEDD4	-0.8558
SPO11	-0.03
OR5AU1	0.772
NEK4	0.387
PRKAR2A	0.0408333333333333
IHPK1	0.979833333333333
ATP6V0B	0.81775
CACNA1E	1.802
CEACAM8	0.3635
PEX14	-0.099
FLJ12993	-2.909
ZBTB38	-0.691916666666667
PCTK2	0.9835
LRRC16	0.9088
FBLIM1	0.181583333333333
FYCO1	1.2585
RP5-1022P6.2	-0.524916666666667
CMTM1	0.311833333333333
PLTP	-0.0658333333333333
RAPH1	0.419125
DOCK8	-0.47525
EZH2	-1.39166666666667
SLC25A1	0.783666666666667
PLEKHB1	2.0282
GRB7	1.0911
ZFP37	-1.418
MRPL33	-0.542
PELO	-1.08475
ARMC1	-0.875818181818182
C9orf27	0.223375
FLJ25778	0.1605
C9orf37	-0.607333333333333
TMEM66	1.34825
SPRN	0.50375
HBEGF	-0.48
PI4KA	-0.78
LEPRE1	-0.0135
POU2AF1	-3.466375
MRPL12	0.232666666666667
REP15	-0.3885
ZC3H3	1.18125
RASAL1	-1.27825
DDAH1	0.730375
ACBD5	0.142875
TMC2	0.4405
CCDC137	-1.372
SAMD13	-1.6455
UGT2B15	-4.01066666666667
TIPARP	-0.0875
DNASE1L3	-0.3
TRIM72	0.646666666666667
DBX2	1.1665
IPO8	0.5315
C21orf88	-1.0577
MAP3K14	0.42975
LOC51233	1.28583333333333
GGTLA4	1.20475
PDE6D	0.073
ZNF117	-1.218
CLK2	-0.00962500000000001
NKRF	-0.8565
TNFSF15	-0.2299
DUSP2	-0.435875
SECISBP2	-0.7358
GABRR2	0.008
PPAP2C	1.73575
LOC51145	0.5905
PAG1	-1.454125
PIK3C3	-0.63375
GNG10	0.511
APOL4	0.116166666666667
ANKRD28	-1.000625
STMN3	-0.271
RAB14	0.1095
CDK2AP2	1.985
HDDC3	0.0585
COMMD7	1.04425
CXXC1	-0.13925
HMCN1	-1.114
CD40	-0.126
DYNC1LI2	-0.6675
GDI1	0.71775
LOC646938	-0.3675
VSNL1	-2.64683333333333
PIH1D1	0.131
RAET1G	0.527
KRTAP5-9	0.392
EFTUD2	-0.025
ZNF311	-0.647333333333333
ATP6V1G3	0.9
OR2W3	-0.45175
SCN4A	0.698
MED10	0.096
FAM135A	-3.363
ARHGAP4	-1.5155
EHMT2	-0.16775
UFD1L	-0.926
ERMP1	0.8485
MAG1	-2.00533333333333
THAP8	1.3525
HACE1	-1.61283333333333
FAM82C	0.178166666666667
C3orf20	0.6035
UNC84A	-0.356666666666667
SCD5	-0.596071428571428
LASS6	1.699875
LSG1	0.53125
MAL	-4.508
GPR22	0.3975
WDR5B	1.3415
ACTRT1	0.3095
C17orf60	-0.548
GRIN2C	0.2063
ARMC8	0.55725
SLC47A1	-0.043
DMPK	0.595
DHRS13	0.817166666666667
SMC1A	-0.640166666666667
KRTAP17-1	1.93175
SMYD5	0.02125
TUSC2	1.7485
CRHR2	0.6595
KIR3DL2	-0.362
CCDC104	0.65775
ATP2C1	0.713
CROT	1.0775
PABPC3	-1.863
EGR1	-1.06633333333333
THSD1	-0.544
KHK	-0.61325
SLC12A2	2.4218125
CD58	-1.35675
STOX2	-2.286
CCDC76	-1.5906
CCDC48	6.0735
DNAH1	0.219333333333333
ZIC4	-1.17728571428571
OR1G1	0.7625
PSMC6	-0.870333333333333
PROKR1	1.009
ABCB1	-1.784125
TRAT1	-2.382
LLGL1	1.0805
MTF1	-0.52075
USP54	0.637875
PAGE2B	-1.546
ITGB7	-2.62775
CCDC81	-0.5315
LOC149837	-0.16175
SCUBE1	-0.341
ZSCAN10	0.739
HUWE1	0.122714285714286
CDH17	0.3165
CD180	-0.0025
IL17A	0.62025
TMPO	-0.729375
KIAA1524	-1.807
HDGFRP3	-1.67433333333333
OXCT1	1.16845454545455
RRAS2	-0.866166666666667
LTBP2	1.84725
SV2B	0.0413333333333333
CYP2A6	5.2965
PKD1L2	-0.3725
PPM1M	1.10575
FLJ22662	1.5985
ZNF502	-0.204
GP6	-0.389
CRYBA2	-0.8165
LEF1	-2.0219
CTPS	-2.60071428571429
EYA1	-3.23116666666667
EPS8L1	1.662
MAPK14	-1.32183333333333
SERPINB2	-4.375625
GTF2F2	-0.697333333333333
ZNHIT4	0.5205
PLA1A	0.892125
C20orf114	1.575
HPR	-3.7735
C18orf2	-3.69866666666667
SATB2	-1.3355
KCNJ9	0.402875
MGC157906	0.27
MOCS3	0.6635
C17orf71	-0.0488333333333333
PPHLN1	0.3844
HIST1H2BN	0.067625
RAPGEF1	-1.1255
MAP3K8	-1.31125
DLG4	0.702666666666667
STC1	2.64075
CDGAP	0.40975
DDX26B	-2.08125
LOC150223	-0.94625
CPSF3	-1.14966666666667
TMEM14A	0.956
MYH3	-2.30975
GPKOW	0.36175
SULT1A1	0.692166666666667
SPON1	2.2824
YY1AP1	0.5245
RAB23	-0.38375
PLA2G4A	-5.78225
MAPRE3	-0.74725
ZNF516	0.139142857142857
GGPS1	1.26775
EXOC3L2	-0.445
C19orf42	1.0795
MAP2K2	-0.253
HIST1H2BB	0.55175
RNF19B	0.419166666666667
C6orf128	-0.418166666666667
TLR8	1.0865
PCDHA9	-0.3605
CARS2	-0.289
CLUL1	2.30866666666667
RHAG	-3.597
UNK	0.275
EXOC8	0.5776
C9orf95	1.52225
C14orf143	0.488666666666667
MAML3	-0.050125
LDHA	-0.9845
MRPL20	0.0525
KLHDC6	-0.2815
ATP5S	0.485833333333333
C8orf55	1.43625
PHF19	-2.319375
KRTAP13-4	0.6645
TTC5	0.1635
XKR5	-0.98225
SILV	-3.704
TEX28	-0.7045
TCTN1	1.94875
CX40.1	0.71025
PPP2R5C	-0.520375
C12orf30	-0.925166666666667
CAPG	2.14125
MPZL1	0.9064
ARSB	-1.20816666666667
TDH	-1.76275
WASF4	-0.121
TSSK3	-0.574333333333333
7A5	1.7515
CRISPLD1	-0.613625
MAD1L1	0.0521666666666667
SPIN4	-1.01333333333333
AMPD1	-1.373
DPYSL5	-0.882
INPP1	-1.62416666666667
ANKRD11	-2.09438888888889
NPAS4	0.074625
GCET2	-0.4474
RNASE9	1.4085
GUCY2D	0.612666666666667
CCDC98	0.15525
FGF4	0.092625
CPM	0.8265
SLC26A4	-2.4952
PLD5	-0.1735
FAM59A	-2.4068
FBXO5	-2.43544444444444
SIPA1L1	0.686875
DPYS	0.47625
ATG4D	0.3195
TGM3	1.8
MTCH1	-0.564125
HK1	0.3805
CDC26	-0.2045
GALNT12	-3.8505
LOC339229	0.302
MRPL35	-0.569625
ORC4L	-1.036625
TNKS	0.415142857142857
C2orf24	0.158833333333333
ZNF553	1.23133333333333
GGTLA1	2.764
ZNF497	0.84
CDY1B	0.569
SLC30A4	-0.811
TUB	-1.9505
ARHGEF18	-0.49575
ARRB1	0.07425
KCNK1	-2.488375
EREG	-3.7305
SCAMP5	0.4065
RUNDC3B	-0.45375
ADAMTS20	-0.0406666666666667
IL17RB	0.30825
FLJ20323	-1.44475
MCAM	-0.501625
POLR3E	-1.23241666666667
AQR	0.420166666666667
IPMK	-0.6155
CDCA7	-4.821875
CAMP	0.14175
GRHL3	0.873
ADAMTSL2	0.854833333333333
CLMN	1.88416666666667
SSTR3	0.9785
MAGEA5	-1.77966666666667
OVOL2	4.63125
JMJD1B	1.2215
RBL2	0.1265
PYGO2	1.4605
PPP1R10	0.766833333333333
CSE1L	-1.1735
LCA5	-0.43575
RDH16	2.68575
ASRGL1	-3.3435
TOM1	0.282166666666667
PTX3	-5.96975
TTC15	0.57875
SCGB3A1	3.321
MRPL50	-1.87375
RCAN3	-0.117
SLC26A11	1.68975
STYX	-0.196
CINP	0.47725
MARCH7	-0.4725
PFKM	-2.17433333333333
SGMS1	0.590166666666667
RIOK3	-2.6743
C1orf110	-0.046
CES7	0.252875
LOC440248	-1.748
PPP1R12C	-0.14475
C10orf27	0.8515
ATG9A	-0.63275
MRPS26	1.985
TMEM40	1.33175
ELP3	0.9568
ZNF787	0.4549
HIAT1	-1.115375
C8orf34	1.87933333333333
MGC4655	0.3354
PELI1	-0.858166666666667
PPT1	0.4283
SLC35C2	0.002
C6orf125	0.39125
MUC4	-1.09566666666667
RFC4	-1.861
GNB2	0.485
NUP50	-0.113071428571429
SULT4A1	-1.8045
C7	2.088375
CCDC130	0.0885
ARRDC4	-1.14675
RQCD1	-1.30475
GLYCTK	0.21575
AYTL2	-1.11645454545455
MTUS1	2.0695
LEMD3	-0.476
PLEKHF2	0.254
HOXA7	-0.952875
GTF3C2	-1.8235
DYNLRB2	-2.613
CNOT10	0.0655
MR1	0.682833333333333
FFAR1	-0.10325
PRIC285	1.0375
SLITRK6	0.8725
LIX1	-2.3916
UBE1L2	-1.51716666666667
F8	1.648
ACHE	0.394166666666667
KPNA5	-1.08425
TNFRSF12A	0.0841666666666667
EGR3	-0.622
SERPIND1	-3.1085
OASL	3.705
IFRD1	-1.873
WDFY1	-0.908
ZNF267	-0.241375
ACCN5	-1.0005
ZBTB6	-0.32175
PPP1R3A	0.523
PRRT3	3.6135
FBXL19	0.051
TXNIP	-0.0956428571428571
ACTN2	-0.467
ATG9B	-0.56625
C9orf117	1.55575
IL27	1.4015
RPL36AL	0.321166666666667
KLK15	0.21425
CHAD	2.084
RAP2B	0.2621
HEBP2	0.8275
ZNF342	-0.114
CAMK2G	0.0305
TLR3	-1.08825
FGF14	-0.21
HMGB2	0.0332500000000001
TRPM5	0.289166666666667
OR5M11	1.346
KIF3B	0.312789473684211
PRICKLE2	0.736
MTMR9	0.346875
C3orf27	0.72075
GLRA3	-2.17633333333333
NSDHL	-0.451166666666667
TMEM32	-1.4385
POLR2D	-1.20391666666667
MYADML	0.7515
C9orf114	-0.38875
MRGPRX1	0.358
TOPORS	0.22925
CLDN19	-0.968
C1QL4	0.448
RNF165	-2.056
DHRS9	0.046
DNAH2	-1.82033333333333
FXR1	-0.592333333333333
ZMYM3	-0.0665
CASP3	-0.1165
FAM120C	-0.38
SCLY	-1.0165
CA7	0.4245
ENTPD5	0.436
ZNF461	-0.590875
PDIA5	-0.3785
C1orf19	-0.00616666666666665
TMEM67	-0.12075
KCTD20	-1.00425
WDR47	0.006
FLJ38723	1.126
KLRF1	0.3515
TAS2R16	0.448
CLDN12	-0.614
PRKCE	-0.4445
UBXD4	-1.63175
ITGAM	2.46133333333333
GLT8D3	0.4055
WDR31	0.4046
RGS2	-0.7435
OR51L1	0.976
MST1R	2.152
KIAA1737	1.2135
OR4A5	0.7675
GLIS1	-0.586833333333333
PTMA	0.335571428571429
NAPA	1.4185
PRDM11	0.49875
LIPF	0.215
DIRAS3	-0.898
ASGR2	-3.524875
C1QTNF4	0.8325
PIK3R4	0.622333333333333
ARMC3	2.84825
NDUFV3	0.54575
BTBD3	-0.744833333333333
PPP1R2	0.623333333333333
UBE2NL	1.204
FOSL2	1.88057142857143
FAM119A	-1.45166666666667
TUBA4A	0.0821
KRTAP12-1	0.37325
SFRS2	-1.08525
RHPN1	1.3662
EEF2	-1.627
ZDHHC11	0.197166666666667
EPHA3	-1.802
RBM12	-0.737
H2AFJ	3.54891666666667
EDIL3	1.3625
KIF26A	-1.90225
SERGEF	0.1555
B3GALT4	2.89325
LOC90925	-0.242166666666667
OSCAR	1.047
NPFF	0.258625
DEDD	1.085875
TMEM155	-1.145875
PTPN1	3.57325
SCYL2	0.129333333333333
SKAP1	3.76025
LEAP2	-2.361
GADD45G	1.4583
IFITM3	2.068125
PILRB	-0.501833333333333
SLU7	0.7209375
DSC3	-0.99375
DNMT3L	-1.18
PAPD5	-0.343625
B3GNT3	-1.4035
LHCGR	0.647
MSL-1	1.306
UBE2S	-1.131375
SAP130	-0.3905
ANAPC11	1.205
MAGED4B	-1.8965
ATP6V1B2	0.447666666666667
C14orf179	2.1565
CAPZA1	-0.77475
CDYL2	-1.12283333333333
GLRX3	-1.09766666666667
LOC136288	-0.2625
MOBKL1A	-1.274
HTR2B	1.472
CRYGD	0.0768333333333333
NUS1	-1.03833333333333
PGRMC1	0.104
MYOM2	-1.376
FLJ39653	-1.58016666666667
CHM	-0.5134
OR5M8	3.4015
ZNF619	0.348
FAM105A	-0.35775
CCNL1	-1.182125
NAP1L3	-0.6785
C10orf57	2.79366666666667
B3GALNT1	0.823833333333333
CSN1S2A	-0.3865
TCP10L	0.2905
GDAP2	0.12975
DMKN	0.438833333333333
COX6B1	0.686
DNASE2	1.58433333333333
MSH5	-0.8155
LGMN	0.167
USP31	-0.5808
OR13C8	0.5915
SDCBP	-0.5521
NUDT11	-3.70783333333333
PYGL	0.3835
SNPH	-1.674
B3GNT4	0.2025
MIZF	-0.6923
NUBPL	-0.87675
NOD1	-0.650333333333333
CDH22	-1.016125
NUBP1	1.34166666666667
DSCAM	-3.04425
DGKI	0.086
FAM136A	-1.32025
AKAP1	0.878833333333333
SLC16A6	0.063
RIN3	-0.11125
PSG2	0.2595
DIP2B	0.604083333333333
PSORS1C1	-0.432
KIAA0495	-0.5975
FLJ90709	0.2785
LPA	-0.267666666666667
PIGA	-0.273333333333333
LY75	-0.185666666666667
UTS2	-5.50883333333333
RREB1	0.528625
GALNACT-2	-0.1936
MGC3196	-0.63125
FLJ31568	-1.1995
LPHN1	-0.74
SP1	1.47725
TOX4	0.654166666666667
HSPA9	1.0172
APOBEC1	-0.0285
SLC35E4	-2.02775
LSM5	-0.96425
SURF1	0.1745
ZBTB1	-0.822083333333333
GTF2F1	0.282875
RPS15A	0.720714285714286
DUSP21	-0.297666666666667
GINS4	-1.93866666666667
MYO15A	2.35883333333333
GIMAP7	2.0415
MGC13379	0.24525
ATP6V1E2	-1.37716666666667
UTP3	-1.32425
HNRPA3	-1.373875
MT4	-0.362
C14orf155	0.0935
U1SNRNPBP	1.33675
CKLF	-1.0795
PLEKHN1	-0.0453333333333333
MBNL1	-0.4765
NUP160	-1.26825
ACSM2A	-1.0385
LOC129881	0.12675
KIAA1529	-0.79075
FLJ22639	-2.0725
HAND1	-0.521
GSX1	0.4075
FGA	-3.8553125
SERPINB1	-0.19075
ZNF642	0.76175
IGFBP1	-7.308875
SLC1A1	-1.794
DHX57	0.2155
ZNF766	-1.5525
PTPN21	-0.5345
GDPD3	0.920333333333333
PNPLA5	0.0675
TBR1	0.1275
FAM116A	0.04275
IQGAP1	0.411375
FOS	-0.483875
ZNF226	-0.528625
FIGNL1	-0.867333333333333
C14orf1	0.652
ZMYND17	-0.0645
PUS7	-0.266166666666667
TUBB6	-1.383125
KCNQ2	-0.99625
MARCH6	0.23475
CCDC33	0.7465
PRODH	0.502
RBM11	-3.20175
EPHA6	-0.0208571428571429
SLC43A1	0.2135
LOC196541	0.618
NTN1	1.22825
ING4	1.3335
PCDHB10	-1.60325
DPH2	-1.561
SPACA4	0.4555
FBXL21	-4.956
DIAPH1	-0.4475
ZNF71	0.633333333333333
CEP76	-1.308
CORO1A	-0.87725
RRM2	-2.899
EDG4	0.67225
OS9	0.923166666666667
SLC4A1AP	-0.31575
COG5	-0.8925
COPS8	-0.797
NGLY1	-0.959
NCBP2	0.506375
C17orf42	-0.099
GPSM3	0.69375
SIL1	2.1185
ASB6	-0.19475
SMAD5OS	0.357166666666667
UNC93A	-3.385125
A1BG	0.915
C21orf62	0.48325
FMO5	1.47291666666667
ATRIP	1.85716666666667
CEBPG	-0.224666666666667
C7orf38	-0.212833333333333
TNFRSF1B	-0.274
CLEC1A	1.01916666666667
IQSEC1	-0.126875
PATZ1	1.1704
RBM22	0.449125
BAG2	-3.119
PAQR5	0.381666666666667
C9orf127	0.2499
THNSL1	-0.29275
SHROOM3	1.3608
JAM2	-0.0115
SNRPN	-3.242
ALX4	0.428
CACNA1S	0.18
FAM130A1	1.2365
CORIN	1.504
CD300LB	1.3675
PLEKHG6	0.625
LRRC40	-2.21925
PCLKC	0.01125
PCDHB16	-0.190833333333333
WNT2B	0.0813333333333334
ASNS	-2.88611111111111
MRPL49	0.609125
FLJ46111	1.959
ISG20	-1.37775
SMU1	0.9355
CASZ1	0.0265
POLR1D	-0.06175
GIN1	0.172
SNAG1	-0.398333333333333
ANKRD29	-1.974
CDKN2AIP	-1.045
KRR1	0.073
CXCL1	-4.047
EPM2A	-1.2596
PC	1.8855
DEFB127	0.757
PDZRN4	0.959
FAH	0.856875
OR51E1	1.4975
CDC2L6	0.797333333333333
DNTTIP1	0.0085
PAX8	0.07
TMEM116	1.026
C1orf150	1.0915
PRO2012	0.408
MRPL40	0.0425
BEX1	-3.0617
SLC2A4	-0.706833333333333
PKMYT1	-0.34875
FEZF2	0.417
SLC26A9	-1.55275
MAP2	-0.359
LYL1	-1.05675
SLC25A19	-0.337166666666667
NOS3	-0.0895
ZNF34	1.332
TMPRSS11F	-1.17975
FAM43A	-0.55725
FCRL4	0.0941666666666667
KLF14	0.60275
FLRT2	-0.867833333333333
WRN	-0.671
SDF2	1.0689
KRT8P12	1.93375
C6orf195	-0.749
C9orf125	-2.81216666666667
DZIP3	0.272375
RIT1	0.784083333333333
SCML1	-3.5495
RHBDF2	1.507625
OR2G3	0.055
REXO1L1	-0.153
MAP3K7IP3	0.148
C3orf57	-3.507
FBXW11	-1.1065
ETAA1	-0.99875
C14orf131	0.333
AKT1S1	-0.17075
SLC12A5	-1.11225
C9orf164	0.6955
NRIP3	-0.755875
NOS1AP	0.765
TMEM121	2.016
SAP30BP	0.5412
DGCR6	1.17925
WDR76	-1.71
FAM82B	-0.033
LOC606495	-0.339
MAP9	-2.14783333333333
BCDIN3D	1.5345
CXorf36	2.35066666666667
DSCR3	0.0603999999999999
ZFAND3	1.1175
C7orf43	0.939666666666667
SPSB3	1.2624
C19orf19	0.59825
FAM133A	-2.428375
C12orf25	1.6405
SLC39A3	0.153375
DISP2	1.26375
PI4KAP2	-2.63
MKRN3	-1.03883333333333
ADAMTS13	-0.219875
CBLN3	0.2444
TTYH1	-0.813833333333333
C3orf18	1.60175
FLJ13236	0.35925
ZMYND12	4.033
C18orf25	0.49825
GLB1L3	-1.92
ATP13A5	-0.6635
RANBP10	-0.88325
CD96	-1.6944
DENND1C	-0.03
RBMS3	0.2541
SLC41A3	0.597666666666667
DGCR6L	1.08675
TMEM128	0.0611666666666667
CSNK1G3	-0.337285714285714
MOBKL2C	0.757
TSPAN6	-0.69375
MATN2	1.0695
MSL2L1	-0.266666666666667
ST6GALNAC2	0.572833333333333
FGFBP2	-0.709375
FGL1	-4.72433333333333
MPP3	0.0123333333333333
ARHGEF6	0.740333333333333
TGFBR2	-0.691
ACMSD	2.61525
IL33	1.21325
C9orf5	-0.269
DEAF1	0.1698
AMN	1.508
DEFA6	-0.015
RNF212	-1.6795
METT5D1	0.78
CIB1	1.1946
TSSK1B	1.13325
KIAA1727	1.00875
ZNF680	-0.256166666666667
LOC399900	-0.1855
LOC152217	-0.00899999999999995
CTNNAL1	-2.8435
CIT	-1.36791666666667
TLE6	1.5175
ZNF607	0.2175
HERC4	-0.905666666666667
DRAP1	-0.0872
PEMT	-0.05975
C10orf111	-1.0925
ZNF575	0.933125
KCTD7	-0.82925
MYO1F	0.622875
LOC285382	0.08
RAB11A	0.3892
PLCD3	-0.739
C15orf28	-0.12125
PTBP2	-0.776125
CTB-1048E9.5	-0.221875
C19orf60	1.08583333333333
C7orf25	0.4365
SETD7	-0.03875
HOXB9	-3.717
VANGL1	0.1296875
CHAF1B	-0.54025
NDUFA3	0.71675
KIAA1328	-0.311833333333333
SHARPIN	1.293625
TTC23	-0.397
UGP2	0.141666666666667
ANKIB1	-0.4867
CIRBP	1.11485714285714
SEC14L4	-2.50883333333333
OVCH1	0.199166666666667
VPS52	0.363
FAT	-1.8305
M6PRBP1	0.59125
GPRIN3	-1.2205
PPM1F	-0.846166666666667
TSR1	-1.033
CCDC85A	4.175
PCSK5	0.95775
ZFHX3	0.035
HEMK1	0.4384
PGBD2	0.6045
RSRC2	0.1745
AURKC	-1.1775
SCRIB	-0.005625
ORM2	-2.6575
FAM115A	-0.3772
FZD6	-0.00500000000000001
UNC119	0.939
GPX3	-0.9683
NOV	-1.52875
CABC1	0.18475
CDC42SE2	-0.045375
EIF2S2	-0.2649
RNF130	1.8575
CKAP5	0.259166666666667
RP11-413M3.2	1.07675
C10orf18	1.6954
TMEM93	0.0725
DYX1C1	1.99475
KCNMB2	-2.087125
ANK3	0.673
KRT5	-2.1632
CDH12	-1.517625
QRSL1	0.02825
JUB	-1.113
SHC4	-3.064875
CCL15	1.03633333333333
CCDC22	0.495
SNX24	1.084
RARS	-0.57975
MORC2	0.838625
FAM48A	-0.262
MT1H	-1.623
PPP1R14C	-2.856
FOXD1	-2.24778571428571
C1orf213	-2.497
AMT	1.0802
DSN1	-1.0145
PTPLAD2	4.49925
DIS3L	-0.5275
RASL11A	0.24325
GPRC5B	0.445375
FRMD7	-0.0325
STRN4	0.386
KITLG	4.04931818181818
HDGF	-1.21025
OR1S1	0.598
SETX	-0.8724
DDR2	-0.2065
KCTD12	0.1315
LYZL2	-0.5775
WDR52	0.262
TMEM2	-1.3275
ZNF579	0.460833333333333
LOC200810	1.418
TNFSF9	-1.32175
PPFIA4	-2.4205
CNIH3	-0.00316666666666666
MAP4K4	-1.67985714285714
ROD1	0.474785714285714
ALS2CR12	0.797333333333333
DOCK3	-0.0131666666666667
PAQR9	-4.22225
ASB17	1.08483333333333
STX16	-1.076125
FEZ2	-0.772
DLAT	-1.0245
KIF21B	-1.167
CDC5L	-0.4265
TMEM119	1.36816666666667
CRIP3	-1.17875
TPSD1	0.1125
TEPP	-0.03875
GNGT2	1.33
C21orf121	-0.3115
WNK1	1.20883333333333
FLJ10490	0.6301
OR51B5	-1.6275
LOC203547	-0.620125
HAS1	-0.0345
PPA1	-0.7265
ST7	0.5355
C11orf46	0.4358
POPDC3	-2.95583333333333
ACOX2	1.7975
ATCAY	-0.218666666666667
TM4SF19	1.95425
MFSD9	0.204
PDHB	0.0445
ERN1	0.12125
LCE3C	0.4015
GPR111	-0.298
NOTCH3	1.73833333333333
ADAMTS5	-0.6755
B3GALT1	-1.16975
UGCGL1	-0.702666666666667
FAM58A	0.557166666666667
FBXO32	1.7875
CLPP	-0.09975
NXPH1	-2.826
MTMR3	0.0643333333333333
ATP1B3	-0.239375
TMEM16A	4.370875
HIST1H3F	0.365666666666667
TRIM25	-0.00266666666666674
SDCBP2	-0.498
CRKL	-1.865625
HOXB2	1.6205
ANP32B	-0.92925
GATM	4.4125
AP4E1	-0.39675
EDG5	0.51775
CDKN3	-1.34516666666667
CDH4	-2.2445
PGD	-0.467166666666667
RND1	2.1175
GAD1	1.2257
MPG	1.454875
LOC440350	-0.8695
ZNF133	0.091
SERPINB12	0.972
AMELY	-0.111
DHX36	-1.55325
TNFAIP8L2	3.3065
PHTF2	-0.277944444444444
CCDC112	-0.236333333333333
IQCC	-0.2025
HEYL	2.80083333333333
FTSJ2	-0.319666666666667
APPL1	-0.32725
RAB43	0.0976428571428572
OR10G2	0.5135
WAC	0.34
ADCY9	1.379875
RUNDC2B	0.321666666666667
PYCRL	0.6284
AGPAT7	0.017
SLC22A9	-1.48183333333333
CDKAL1	-0.2355
PDYN	-0.419166666666667
C20orf74	0.25375
MTMR11	1.14875
VAV3	4.224
DAPL1	-1.33625
STXBP3	-0.63075
EIF3G	-0.18125
ARHGAP22	-0.458
NPFFR1	0.9025
NPC1	0.0156666666666667
ALDH9A1	0.848833333333333
ZNF600	-0.826
ZNF678	-0.806666666666667
RASSF1	0.01175
ADD2	-2.89925
PITPNB	-1.43575
PKD2L2	0.183
LRP11	0.43975
CDKL1	-1.03075
SMEK2	-0.43075
PRODH2	-2.40116666666667
C11orf54	-0.208833333333333
SFRS11	-0.7475
IL7	-2.18616666666667
ALS2CR16	1.46825
BTG3	-1.3685
PAK2	-0.135
RP11-679B17.1	-1.62775
GATA4	-1.69183333333333
ATP2B1	0.247
LOC130940	1.392
C1orf172	2.28583333333333
ATF7IP2	0.1685
SLC25A43	-0.303333333333333
CENTG3	-0.226833333333333
IGF2BP1	-3.5264
FCHSD1	0.7195
CAMK2N2	0.814666666666667
ELAVL3	-0.1842
NBPF15	-1.7755
UBE2J2	0.347
GNL2	-0.63525
PRR3	0.4007
NLF2	0.988
OR4F6	0.543
KLHL24	0.0646666666666667
CCDC88A	-1.7514
SGPP1	-3.11066666666667
C10orf11	-0.3685
SLC35B4	-1.48883333333333
UGT3A2	-1.1515
ARNT2	-0.9231
CBR1	-0.460125
ITPR3	-1.11266666666667
TRAPPC6B	-0.1498
AMZ1	2.7295
ARP11	2.2
WDSUB1	-0.60675
APBA1	0.4255
RAB2A	0.7866
C6orf162	0.518
HPSE2	-0.72675
PLCE1	1.9425
INSL3	-0.1125
DLG1	-0.035
PTPLA	-3.81825
PIGX	0.567625
TFIP11	0.46
FIBIN	2.344
POLR2G	-0.23375
GRAP2	-2.0453
DNAJB8	-0.1155
CNBP	1.654
WASF1	-1.051
INPP5E	-1.4733
HSPB1	2.3508125
TMEM167	-0.3175
CUBN	-0.4805
IGF1	1.2119375
ITPK1	1.225
NAALAD2	-1.743
G3BP1	1.4145
NT5DC1	0.12025
CYP39A1	-1.0315
TMEM139	1.41616666666667
POLK	-0.543
GLULD1	-3.64775
RBM15	-0.714666666666667
AMZ2	0.258
GDF15	-0.538333333333333
MESDC2	-0.179
INCA	-0.2175
ACY1L2	-4.8895
GZMM	-0.278
PAIP1	0.03525
CACNA2D1	-0.822
STK32C	1.243
SH3BP4	0.797666666666667
DEC1	-0.4515
PADI1	0.4585
UBB	0.7836
PON3	-1.0695
PROP1	0.8445
ANKRD13B	0.1465
ADCK1	0.27875
TCF25	-0.499416666666667
SLC38A5	-1.62875
CXorf26	-0.0715
C19orf39	1.131
PPP1R13B	1.48175
ARL2	-0.8725
TCL6	0.267333333333333
TOP3A	1.443
SLC16A14	0.766875
FXYD6	0.2375
HIST1H4E	-1.319
BBC3	0.770315789473684
UNC5A	0.501
FAM86C	0.762
PI4KB	0.558625
B3GAT1	-3.2835
SUSD2	1.4075
OAZ2	-0.669
NOC4L	1.13675
C10orf12	0.70075
FADS1	-0.438
LOC144097	0.27175
DKK2	0.0975
KIAA1949	-0.168
RHOT1	0.3297
OXT	1.45266666666667
GPR153	0.56525
ARL4A	-3.41833333333333
SAAL1	-1.1845
CCDC64	0.416
USE1	0.419333333333333
HNMT	-0.0688333333333333
PCGF3	-0.62175
CYP2C19	0.062
C20orf4	0.945
CCDC11	2.261
ACSBG2	0.4695
RWDD2A	1.008
PALLD	0.900375
CPLX4	null
LOC492311	-0.2535
KPNA2	-1.745
MACROD1	1.3133
TMCO3	-1.5405
C15orf52	-0.2235
BIRC5	-0.232933333333333
PRR16	-1.5135
FAM63B	-1.218875
KATNB1	-0.809333333333333
WNT8B	0.3435
CPLX3	0.1695
GHR	4.68875
CCDC124	0.25925
BCLAF1	-1.178
GOLGA3	0.0568
CLEC4E	2.8755
AKR1CL1	0.092
BBS7	-1.64425
